"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","occurrenceRemarks","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"99","2015-09-25 06:24:00-03","MO","MOBOT","1811552","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"René Chávez A.","Chávez Alfaro 3387","1976","1","6","Peru","Cusco","La Convención",NA,NA,NA,NA,"700.00000000",NA,NA,NA,"Quiteni. Bosque seco tropical",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","1811558","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Swallen",NA,NA,NA,"Guillermo Klug","Klug 4197","1935","12",NA,"Peru","San Martín",NA,NA,NA,NA,NA,"400.00000000","800.00000000",NA,NA,"Juan Jui, Alto Río Huallaga, forest",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2009-11-11 17:38:00-02","MO","MOBOT","1811564","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"Michael O. Dillon|Billie Lee Turner","Dillon 1439","1978","12","20","Peru","Junín",NA,NA,NA,NA,NA,"850.00000000",NA,NA,NA,"Ca. 28 km N of San Ramon on road to Oxapampa, growing in damp soil",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2009-06-24 18:35:00-03","MO","MOBOT","1811567","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"Agnes Chase","Chase 8404","1925","2","9","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,"Pão de Assucar, brushy slope. Summit of Morro do Urea",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","1811570","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"HERBERT","HERBERT 2194","1945","11","8","Peru","Junín",NA,NA,NA,NA,NA,"3000.00000000",NA,NA,NA,"Rio Pancartambo near junction with R. Perene. Hillside",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-06-24 20:49:00-03","MO","MOBOT","1811574","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"Jason R. Swallen","Swallen 8737","1946","3","6","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forest 7 km east of Londrina",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2010-03-15 10:30:00-03","MO","MOBOT","1811578","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"Cleofé E. Calderón","Calderón 2024","1968","1","3","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estado da Guanabara. Strada de Gávea, próximo a São Conrado",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2009-06-24 18:35:00-03","MO","MOBOT","1811579","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"Agnes Chase","Chase 10003","1930","11","5","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Avenida Niemeyer. Among low brush, steep rocky cliff",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2009-06-24 18:35:00-03","MO","MOBOT","1811581","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"Agnes Chase","Chase 9798","1925","5","15","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,"Wooded steep slope. Morro da Urca. Pão de Assucar",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","1811584","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"Per Dusén","Dusén 18000","1916","3","24","Brazil","Paraná",NA,NA,NA,NA,NA,"790.00000000",NA,NA,NA,"Capão Bonito in silva primaeva",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","1811589","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","M. Nee",NA,NA,NA,"Israel G. Vargas C.|A. Vissinoni","Vargas Caballero 5343","1996","10","3","Bolivia","Santa Cruz","Ichilo","-63.59861","-17.60388",NA,NA,"400.00000000",NA,NA,NA,"Estancia San Rafael (20 km al S de Buena Vista, por el camino a Huaytú), propiedad de la Univ. NUR, luego entrando 2-3 km al NE de las instalaciones. Bosue secundario antiguo, vegetación origiinal con Zeyheria tuberculosa, Sparattosperma leucanthum y Anadenanthera macrocarpa",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-08-23 05:45:00-03","MO","MOBOT","1811627","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"S.A. Renvoize","Renvoize 4736","1987","3","10","Bolivia","La Paz","Nor Yungas",NA,NA,NA,NA,"750.00000000",NA,NA,NA,"Caranavi to Coroico. Steep hillsides covered with forest. 17 km from Caranavi",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","1811636","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","T. Killeen",NA,NA,NA,"Timothy J. Killeen","Killeen 671","1984","12","28","Bolivia","Santa Cruz","Nuflo de Chavez","-62","-16.16666",NA,NA,"440.00000000",NA,NA,NA,"5 km E of Concepción on road to Est. La Paz. Rolling plain of precambrian shield. Low forest probably second growth",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","1811639","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","T. Killeen",NA,NA,NA,"Timothy J. Killeen","Killeen 1377","1985","11","3","Bolivia","Santa Cruz","Nuflo de Chavez","-62.58333","-16.25",NA,NA,"500.00000000","900.00000000",NA,NA,"Serranía San Lorenzo, 2 km E of Est. Las Maras. Chain of hills, precambrian shield; humid forest at base, low dense scrub at midslope and open savanna on ridge tops",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2013-01-28 05:13:00-02","MO","MOBOT","1813712","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Zuloaga, F. O., /05/",NA,NA,NA,"Rosa Guaglianone|Nélida M. Bacigalupo|Nuncia M. Tur|René Guillén V.","Guaglianone 2929","1995","11","18","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,"Monte del vivero Yabotí",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","1813982","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","M. Nee",NA,NA,NA,"Israel G. Vargas C.|et al.","Vargas Caballero 2456","1993","5","17","Bolivia","Santa Cruz","Ichilo","-63.85","-17.55138",NA,NA,"370.00000000","450.00000000",NA,NA,"Parque Nacional Amboro. Yapacaní. Trayecto entre el campamento Mataracú y Río Puerto Picón (Catarata). Bosque humedo de piedemonte, con Swietenia macrophylla, Terminalia oblonga, Talauma bolivana e Iriartea deltoidea. Terreno ondulado de las primeras estribaciones de la cordillera",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","1814022","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"J.R.I. Wood","Wood 8640","1994","9","11","Bolivia","Santa Cruz","Florida",NA,NA,NA,NA,"900.00000000",NA,NA,NA,"In moist shade by a stream in disturbed forest (subtropical)",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-08-20 17:40:00-03","MO","MOBOT","1856419","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Gerrit Davidse, 2005 (MO)",NA,NA,NA,"F. Canqui|Hector Cabrera|Narel Paniagua Zambrana|Mario Álvarez|Antonio Álvarez","Canqui Magne 245","2003","3","3","Bolivia","La Paz","Franz Tamayo","-68.5489444","-14.4651667",NA,NA,"938.00000000",NA,NA,NA,"Área Natural de Manejo Integrado Madidi, camino Apolo-Azariamas, arroyo Pintata. A 1,5 km al SW del campamento principal sobre el arroyo Pintata. Parcela Temporal de Muestreo 83 (0.05 ha).",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"03-08","3"
"117","2012-01-06 05:07:00-02","MO","MOBOT","211167","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"James C. Solomon|Job Kuijt","Solomon 11595","1984","2","22","Bolivia","La Paz","Nor Yungas","-67.75","-16.21666",NA,NA,"1400.00000000",NA,NA,NA,"1 km SW of Yolosa on road to Chuspipata. Ford of Río Cedro. Dry, disturbed forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"84-5","3"
"118","2008-05-27 22:02:00-03","MO","MOBOT","211206","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Gerrit Davidse",NA,NA,NA,"James C. Solomon","Solomon 17642","1988","1","22","Bolivia","La Paz","Nor Yungas","-67.71666","-16.21666",NA,NA,"1200.00000000",NA,NA,NA,"0.5 km al N de Yolosa por el camino a Coroico. Bosque húmedo, muy disturbido.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"88-22","2"
"119","2011-03-14 22:39:00-03","MO","MOBOT","2289774","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Morrone, O.",NA,NA,NA,"Ricardo O. Vanni|et al.","Vanni 3202","1993","12","3","Argentina","Misiones","Iguazú","-54.11666","-25.7",NA,NA,"240.00000000",NA,NA,NA,"Ruta 101 y límite E del Parque Nacional Iguazú",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2011-06-09 17:46:00-03","MO","MOBOT","230886","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"Israel G. Vargas C.","Vargas Caballero 347","1989",NA,NA,"Bolivia","Santa Cruz","Vallegrande","-63.95","-18.86805",NA,NA,"1400.00000000",NA,NA,NA,"Los Sitanos, 75 km al S de Vallegrande.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"69","4"
"121","2008-05-27 22:02:00-03","MO","MOBOT","235265","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|C. Benítez","Zardini 3268","1987","10","1","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colonia 8 de diciembre. Borde Arroyo Mboi. Transecta 6.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"87-42","6"
"122","2015-01-21 13:55:00-02","MO","MOBOT","238688","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","G. Davidse (MO)",NA,NA,NA,"José Schunke V.","Schunke Vigo 9520","1976","12","17","Peru","Huánuco","Huánuco","-75.85","-9.5",NA,NA,"800.00000000","1800.00000000",NA,NA,"Districto Chinchao; San Juán de Cocheros.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"23","9"
"123","2014-04-04 05:43:00-03","MO","MOBOT","240765","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","G. Davidse (MO)",NA,NA,NA,"Alwyn H. Gentry|David N. Smith|Rodolfo Vásquez|Blanca León","Gentry 39805","1983","1","30","Peru","Junín",NA,"-75.33333","-11.33333",NA,NA,"800.00000000",NA,NA,NA,"Puente-Paucartambo to La Merced, Chanchamayo Valley. Disturbed roadside second growth. growth.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"83-28","4"
"124","2020-12-28 04:51:00-03","MO","MOBOT","240981","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","G. Davidse (MO)",NA,NA,NA,"David N. Smith|Óscar Tovar|Blanca León","Smith 1401","1982","5","5","Peru","Junín","Chanchamayo","-75.33333","-11",NA,NA,"750.00000000",NA,NA,NA,"Rio Chanchamayo valley, road between San Ramon and Puente Paucartambo, 5-10 km 5-10 km from la Merced. Dense roadside brush, steep slopes, E aspect, some direct sun.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"82-7","6"
"125","2014-04-04 05:43:00-03","MO","MOBOT","241123","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","G. Davidse (MO)",NA,NA,NA,"Alwyn H. Gentry|David N. Smith|Rodolfo Vásquez","Gentry 40123","1983","2","7","Peru","Junín",NA,"-75.36666","-10.96666",NA,NA,"500.00000000","600.00000000",NA,NA,"Rio Colorado, near jct. with Rio Chanchamayo, dry steep cliffs along road beside river.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"83-43","6"
"126","2011-06-13 15:17:00-03","MO","MOBOT","241283","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","G. Davidse (MO)",NA,NA,NA,"Alwyn H. Gentry|Camilo Díaz S.","Gentry 73268","1991","3","3","Peru","Junín","Chanchamayo","-75.41666","-11.08333",NA,NA,"1300.00000000","1400.00000000",NA,NA,"Hacienda La Genoa, San Ramón, valley of Río Tulumayo, disturbed premontane forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"449","3"
"127","2009-08-23 06:27:00-03","MO","MOBOT","2441108","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Zuloaga, F. O. & Morrone, O.",NA,NA,NA,"O. Ahumada|J. Agüero","Ahumada 8635","1998","11","4","Argentina","Jujuy","Ledesma","-64.71666","-23.63333",NA,NA,"860.00000000",NA,NA,NA,"Camino al arroyo Cafetal",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","244570","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","G. Davidse (MO)",NA,NA,NA,"David N. Smith","Smith 2842","1982","11","29","Peru","Pasco","Oxapampa","-75.25","-10.18333",NA,NA,"350.00000000","450.00000000",NA,NA,"Trail between Iscosacin and Villa America. Primary forest; poor soil, possibly old river terrace.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"82-209","4"
"129","2018-06-22 05:25:00-03","MO","MOBOT","2482136","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Smith, L. B.",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 16713","1963","12","31","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,"Águas de Chapecó",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","250168","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","G. Davidse (MO)",NA,NA,NA,"James C. Solomon","Solomon 8869","1982","11","13","Bolivia","La Paz","Nor Yungas","-67.71666","-16.15",NA,NA,"1100.00000000",NA,NA,NA,"12.4 km below Yolosa on road to Caranavi. Heavily disturbed hillsides along Río Santa Barbara.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"82-38","2"
"131","2012-04-12 05:10:00-03","MO","MOBOT","2692445","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Gerrit Davidse",NA,NA,NA,"Alfredo F. Fuentes|et al.","Fuentes Claros 7336","2005","4","24","Bolivia","La Paz","Bautista Saavedra","-68.6502778","-15.2183334",NA,NA,"1370.00000000",NA,NA,NA,"ANMI Apolobamba, Marumpampa, subiendo serrania al N por senda reciente que llega hasta un cultivo de coca. Bosque subandino estacional con Luehea sp, Trichilia elegans y Myrtaceae sp. Ladera exposicion sur. Inventario fitosociologico Madidi 17.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"05-19","4"
"132","2013-06-02 05:38:00-03","MO","MOBOT","2740280","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Gerrit Davidse",NA,NA,NA,"Washington L. Galiano|Efraín Suclli|Percy Núñez V.|A. Rodríguez|V. Chama","Galiano 6237","2004","4","20","Peru","Cusco","La Convención","-72.6333333","-12.7677778",NA,NA,"900.00000000",NA,NA,NA,"Dist. Echarati, Siete Tinajas, entre Quillabamba-Echarate. Bosque Intervenido.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"7"
"133","2008-05-27 22:02:00-03","MO","MOBOT","2753588","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","A. Lliully",NA,NA,NA,"A. Carretero|et al.","Carretero 989","2003","12","18","Bolivia","Chuquisaca","Luis Calvo","-63.86666","-19.51666",NA,NA,NA,NA,NA,NA,"Entierrillos, Serrania del iñao pasando la laguna. Bosque de neblina, presencia de Myrtaceas, Lauraceas, Arecacaeas y Pterydofitos.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2009-03-31 11:06:00-03","MO","MOBOT","2772474","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Gerrit Davidse, 2005 (MO)",NA,NA,NA,"K. Wendelberger","Wendelberger 339","2000","3","12","Bolivia","Chuquisaca","Hernando Siles","-63.95","-19.8",NA,NA,"1275.00000000",NA,NA,NA,"At waterfall after collecting tank, Toma de Agua del Río Limón, municipally protected area, Monteagudo. Damp, shady, rocky ravine near river in cloud forest valley",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"135","2020-07-16 17:11:00-03","MO","MOBOT","2880492","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Gerrit Davidse",NA,NA,NA,"Alejandro Araujo M.|et al.","Araujo Murakami 2437","2005","11","29","Bolivia","La Paz","Franz Tamayo","-68.6891666","-14.5677778",NA,NA,"850.00000000",NA,NA,NA,"Parque Nacional Madidi, rio Tuichi, cañon del rio Tarusani. Bosque montano húmedo con Socratea exorrhiza, Iriartea deltoidea, Geonoma spp., Miconia spp. y Brosimun alicastrum. Plantas secadas en campo.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"05-16","2"
"136","2020-04-13 16:10:00-03","MO","MOBOT","2880636","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Gerrit Davidse",NA,NA,NA,"Alejandro Araujo M.|et al.","Araujo Murakami 2524","2005","12","3","Bolivia","La Paz","Franz Tamayo","-68.5877777","-14.4286111",NA,NA,"750.00000000",NA,NA,NA,"Parque Nacional Madidi, rio Tuichi, arroyo Yarimita. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Phyllostylon rhamnoides y Acacia loretensis. Plantas secadas en campo.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"05-17","5"
"137","2011-04-02 07:53:00-03","MO","MOBOT","2945355","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","A. Lliully",NA,NA,NA,"Ariel Lliully|Martha Serrano|Jeaneth Villalobos","Lliully 174","2005","1","22","Bolivia","Tarija","Arce","-64.54527","-22.37583",NA,NA,"1110.00000000",NA,NA,NA,"Mpio. Padcaya. Area de Influencia Reserva Nacional de Flora y Fauna Tariquía. Serrania Sidras. Campamento de Guardaparques Sidras, sendero hacia la Parcela de Argentinos. Bosque Premontano, Tucumano Boliviano. Sodel 20 m, emergentes en la pendiente superior y cimas Tipuana tipu, Anadenanthera columbrina, en la pendiente inferior dominan las lauraceas",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2018-05-26 05:31:00-03","MO","MOBOT","2954744","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","M. Nee",NA,NA,NA,"Michael H. Nee|M. A. Sundue","Nee 52208","2002","4","20","Bolivia","Santa Cruz","Andrés Ibáñez","-63.51666","-18.16666",NA,NA,"775.00000000",NA,NA,NA,"Above Santa cruz-Comarapa highway at Angostura, the last rocky narrows before the Río Piraí emerges from the Andes into the hills of unconsolidated sediments to the east. Steep slopes with subtropical decidous forest of Chrysophyllum gonocarpum, Astronium, Anadenthra macrocarpa.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2013-11-26 05:40:00-02","MO","MOBOT","2955125","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","A. Lliully",NA,NA,NA,"A. Carretero|Julia Gutiérrez R.|Ariel Lliully|R. León|E. Portal","Carretero 989","2003","12","18","Bolivia","Chuquisaca","Luis Calvo","-63.86666","-19.51666",NA,NA,NA,NA,NA,NA,"Entierrillos. Serranía del liñao pasando la laguna. Bosque de neblina.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2012-09-15 05:09:00-03","MO","MOBOT","3338369","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Gerrit Davidse",NA,NA,NA,"Jim Farfán","Farfán 1091","2006","10","18","Peru","Cusco","La Convención","-73.1477777","-12.8236111",NA,NA,"1282.00000000",NA,NA,NA,"Dist. Vilcabamba, Chuanquiri camino a Esmeralda",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"141","2019-01-25 04:35:00-02","MO","MOBOT","3340432","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Gerrit Davidse",NA,NA,NA,"Luis Valenzuela G.","Valenzuela Gamarra 6691","2006","3","23","Peru","Cusco","La Convención","-72.9236111","-12.6488889",NA,NA,"1036.00000000",NA,NA,NA,"Dist. Echarate, San Antonio. Bosque seco",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"142","2014-01-02 05:36:00-02","MO","MOBOT","3582497","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Luzmila Arroyo P",NA,NA,NA,"D. Villarroel","Villarroel Segarra 1462","2007","12","11","Bolivia","Santa Cruz","Florida","-63.6894444","-18.2433333",NA,NA,"1348.00000000",NA,NA,NA,"Bella Vista. Sendero el Cañadon, bosque Tucumano-Boliviano húmedo de fondo de valle.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"143","2013-02-13 05:33:00-02","MO","MOBOT","935737","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","T. Killeen (MO)",NA,NA,NA,"Bonifacio Mostacedo C.|Mario Saldias P.|René Guillén V.|E. Gutiérrez|Luzmila Arroyo P.","Mostacedo C. 759","1993","6","25","Bolivia","Santa Cruz","Velasco","-61.71666","-14.63333",NA,NA,"350.00000000",NA,NA,NA,"Parque Nacional Noel Kemff M. Cataratas El encanto. Bosque alto, húmedo. Relieve con pendientes pronunciadas. Frecuente en las faldas de la serranía. Piedras.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","978396","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"Antony Jardim|G. Moscoso","Jardim 1664","1995","3","8","Bolivia","Santa Cruz","Nuflo de Chavez","-61.84805","-16.52166",NA,NA,"400.00000000",NA,NA,NA,"Las Trancas, Lomerio, parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2011-03-03 13:39:00-03","MO","MOBOT","235001","PreservedSpecimen","Plantae","Poaceae","Olyra","heliconia","Olyra heliconia","Lindm.",NA,NA,NA,NA,"Carl A.M. Lindman","Lindman 3017",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-08-07 03:32:00-03","MO","MOBOT","2999015","PreservedSpecimen","Plantae","Poaceae","Olyra","heliconia","Olyra heliconia","Lindm.","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 450",NA,NA,NA,"Bolivia","La Paz","Nor Yungas","-67.733333","-16.183333",NA,NA,NA,NA,NA,NA,"Coroico",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-08-07 03:32:00-03","MO","MOBOT","2999016","PreservedSpecimen","Plantae","Poaceae","Olyra","heliconia","Olyra heliconia","Lindm.","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 3622",NA,NA,NA,"Bolivia","La Paz","Nor Yungas","-67.733333","-16.183333",NA,NA,NA,NA,NA,NA,"Coroico",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-08-07 03:32:00-03","MO","MOBOT","2999019","PreservedSpecimen","Plantae","Poaceae","Olyra","heliconia","Olyra heliconia","Lindm.","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 6433",NA,NA,NA,"Bolivia","Cochabamba","Chapare",NA,NA,NA,NA,NA,NA,NA,NA,"Antuahuacana",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2015-08-13 05:51:00-03","MO","MOBOT","2999021","PreservedSpecimen","Plantae","Poaceae","Olyra","heliconia","Olyra heliconia","Lindm.","Foster's catalog note file",NA,NA,NA,"A.S. Hitchcock","Hitchcock 22720",NA,NA,NA,"Bolivia","La Paz","Nor Yungas","-67.733333","-16.183333",NA,NA,NA,NA,NA,NA,"Coroico",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2011-06-08 17:16:00-03","MO","MOBOT","2999022","PreservedSpecimen","Plantae","Poaceae","Olyra","heliconia","Olyra heliconia","Lindm.","Foster's catalog note file",NA,NA,NA,"José Steinbach","Steinbach G. 2010",NA,NA,NA,"Bolivia","Santa Cruz","Sara","-63.75","-17.6",NA,NA,NA,NA,NA,NA,"Buenavista",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
