"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","individualCount","infraspecificEpithet"
"145","2019-08-27 13:33:35-03","IAP","PACA-AGP","51595","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Emrich-Rambo","Rambo, B.",NA,"1951","12","27",NA,"Brasil","RS","Passo do Socorro","P. Vacaria",NA,NA,NA,NA,NA,"Confirmado por: L. A. Mentz, 24.10.1995. Habitat: In araucarieto Fenofase: flor e fruto","PACA051595",NA,NA,NA,NA,"1954","09","22","Magnoliatae",NA,NA,NA,NA,NA,NA
"146","2019-08-27 13:33:35-03","IAP","PACA-AGP","51897","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Emrich-Rambo","Rambo, B.",NA,"1952","01","15",NA,"Brasil","RS","Passo da Guarda","P. Bom Jesus",NA,NA,NA,NA,NA,"Confirmado por: L. A. Mentz, 24.10.1995. Habitat: In araucarieto Fenofase: flor e fruto","PACA051897",NA,NA,NA,NA,"1954","09","22","Magnoliatae",NA,NA,NA,NA,NA,NA
"147","2019-08-27 13:33:35-03","IAP","PACA-AGP","54931","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","B. Rambo SJ","Rambo, B.",NA,"1954","02","24",NA,"Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,"Confirmado por: L. A. Mentz, 24.10.1995. Habitat: In dumetosis subscandens Fenofase: flor e fruto","PACA054931",NA,NA,"49662","auto","1954","09","22","Magnoliatae",NA,NA,NA,NA,NA,NA
"148","2019-08-27 13:33:35-03","IAP","PACA-AGP","50486","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Emrich-Rambo","Sehnem, A.","4152","1949","12","28",NA,"Brasil","RS","Gramado",NA,"-50.8739013671875","-29.3785991668701","800","800",NA,"Habitat: In araucarieto dumetosis Fenofase: flor","PACA050486",NA,NA,"13851","auto","1954","09","22","Magnoliatae",NA,NA,NA,NA,NA,NA
"149","2019-11-21 14:46:13-03","UFJF","CESJ","29726","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","L.D'Avila, FCarvalho","I.Santos","s.n.","1995","12","07","América do Sul","Brasil","Minas Gerais","Araguari","Bosque John Kennedy, Mata mesófila semidecidua.","-48.187198638916","-18.6471996307373",NA,NA,NA,"Corola roxa, anteras amarelas, frutos imaturos vermelhos.","CESJ029726",NA,NA,"58653","auto","1995","12","07",NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 14:46:13-03","UFJF","CESJ","2488","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.",NA,"L. Roth","s.n.","1956","10","01","América do Sul","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral (Taquaril)","-43.937801361084","-19.9207992553711",NA,NA,NA,"Semiescandente, na capoeira, sobre canga, flores alvas. Folhas polimorfas.","CESJ002488",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 14:46:13-03","UFJF","CESJ","1157","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","O. Handro","L. Krieger; L. Roth","CESJ1157","1946","03","14","América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,"Cultivado, trepadeira, flores roxas e frutos vermelhos.","CESJ001157",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-21 14:46:18-03","UFJF","CESJ","44243","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.",NA,"T.M. Pedersen","s.n.","1984","03","04","América do Sul","Brasil","Santa Catarina","Rio Negrinho","Around R.Negrinho","-49.5182991027832","-26.2544002532959",NA,NA,NA,"Climbing to about 1,5 m, flowers purplish-violet, berry black. Woodland.","CESJ044243",NA,NA,"51012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-01 16:41:44-03","UNICAMP","UEC","28357","S","Plantae","Magnoliopsida",NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Stehmann, JR","Ratter, JA; Fonseca, SG; Fonsêca Filho, J","3430","1976","08","09",NA,"Brazil","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV Tower.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Weedy herb to shrub, straggling over other vegetation. Corollas white. In newly abandoned cultivation in a cleany in gallery forest . (on Córrego)","UEC085487","UEC085487",NA,"70570","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-01 16:41:44-03","UNICAMP","UEC","24617","S","Plantae","Magnoliopsida",NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Aranha, C","Davis, PH; Shepherd, GJ","D59670","1976","07","31",NA,"Brazil","Minas Gerais","Ouro Preto","Between Itabirita and junction with Belo Horizonte road, at km16.","-43.5080986022949","-20.2875003814697","1200","1200",NA,"Straggly 1 m shrub. Flowers lilac.; Campo Rupestre.","UEC085480","UEC085480",NA,"44599","auto","1980","03","03",NA,NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:41:44-03","UNICAMP","UEC","108916","S","Plantae","Magnoliopsida",NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Stehmann, JR","Freitas, L","581","1999","02","22",NA,"Brazil","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484",NA,NA,NA,"Trepadeira ca. 5 m; Corola branca com nervura violeta.; Floresta Ombrófila Densa Altomontana.","UEC085486","UEC085486",NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:41:44-03","UNICAMP","UEC","108914","S","Plantae","Magnoliopsida",NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Stehmann, JR","Freitas, L; Ramos, RM","556","1999","01","25",NA,"Brazil","São Paulo","São José do Barreiro","Entrada do Parque Nacional.","-44.5699996948242","-22.6399993896484",NA,NA,NA,"Erva escadente; corola lilás a violeta pálido, anteras amarelas.; Floresta Ombrófila Densa Alto Montana.","UEC085484","UEC085484",NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:41:57-03","UNICAMP","UEC","62465","S","Plantae","Magnoliopsida",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Lombardi, JA","Motta Jr, JC","23169","1988","05","11",NA,"Brazil","Distrito Federal","Brasília","Mata ciliar da cabeceira do corrego da Capetinga.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto escandente. Flores creme e de frutos imaturos.","UEC065857","UEC065857",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:41:57-03","UNICAMP","UEC","60236","S","Plantae","Magnoliopsida",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Lombardi, JA","Motta Jr, JC","23168","1990","07",NA,NA,"Brazil","Distrito Federal","Brasília","Mata ciliar do Corrego Capetinga. F.A.L.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto escandente. frutos.","UEC065858","UEC065858",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-04-22 16:25:30-03","UFPB","JPB","54489","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Silva, MA","Silva, MA; Gomes-Klein, VL; Conceição, TC; Gonçalves, WB","7745","2012","07","27","Southern America","Brasil","Distrito Federal",NA,"Córrego Roncador, junto à Ponte do Corujão.","-47.894167","-15.93","1100","1100",NA,"; HABITAT: Clareira na floresta de galeria.","JPB0054489",NA,NA,NA,NA,"2012","07","27",NA,"-47.894167","-15.93",NA,NA,NA,NA
"160","2020-08-31 19:33:14-03","UFPB","JPB","65209","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Stehmann, JR","Duarte, AP","8621","1964","11","27","Southern America","Brasil","Minas Gerais","Serra de Ouro Preto","Caminho para Belo Horizonte",NA,NA,NA,NA,NA,"; DESC: Planta escandente, flores arroxeadas","JPB0065209",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-08-31 19:33:14-03","UFPB","JPB","65210","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Stehmann, JR","Martinelli, G","4748","1978","07","17","Southern America","Brasil","Minas Gerais","Ouro Preto","Caminho para Pico do Itacolomy","-43.5080986022949","-20.2875003814697","1200","1200",NA,"; DESC: Crescendo sobre pedras. Heiófilas, trepadeira volúvel, folhas verdes levemente discolores, flores com cálice atropurpúreo, corola lilás alvacento, estames amarelos, frutos maturos de cor atropurpúreos","JPB0065210",NA,NA,"44599","auto","2004","09","30",NA,NA,NA,NA,NA,NA,NA
"162","2019-11-06 09:57:43-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.",NA,"Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Gandarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-03-12 10:29:34-03","UFOP","OUPR","34893","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Pedrosa, L.G.","Pedrosa, L.G.","2349","2019","12","15",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Trepadeira. Flores azuladas. Capão de mata antropizada.",NA,NA,NA,"44599","auto","2019","12","15",NA,NA,NA,NA,NA,NA,NA
"164","2019-11-06 09:57:43-03","UFOP","OUPR","4806","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Stehmann, J.R.","Messias, M.C.T.B.; Roschel, M.B.","s.n.","1995","05","27",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada para a Fazenda do Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto escandente. Flores lilases. Capoeira",NA,NA,NA,"44599","auto","1998","06",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-06 09:57:43-03","UFOP","OUPR","22877","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Badini, J.","Zurlo, M.A.; Silva, J.L.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Trepadeira. Flores violáceas. Campo",NA,NA,NA,"44599","auto","1985","05","03",NA,NA,NA,NA,NA,NA,NA
"166","2020-03-12 10:29:34-03","UFOP","OUPR","34069","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Pedrosa, L.G.","Pedrosa, L.G.","1547","2019","04","14",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Trepadeira, 2,5m. Flores azuladas. Borda de mata.",NA,NA,NA,"44599","auto","2019","04","14",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-06 09:57:46-03","UFOP","OUPR","31966","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Pedrosa, L.G.","Pedrosa, L.G.","835","2018","09","23",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Alto do Itacolomi.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Trepadeira, ca. 3m. Corola azul violácea, estames amarelos. Coletada em borda de capão de mata.",NA,NA,NA,"44599","auto","2018","09","23",NA,NA,NA,NA,NA,NA,NA
"168","2020-03-12 10:29:34-03","UFOP","OUPR","31667","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Pedrosa, L.G.","Pedrosa, L.G.","672","2018","08","25",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha do Calais.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Trepadeira, ca. 2m. Flores azuladas. Em flores e frutos. Campo rupestre.",NA,NA,NA,"44599","auto","2020","03","10",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-09 14:47:26-03","FURB","FURB","66867","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Schwirkowski, P.","Schwirkowski, P.","4187","2020","08","27",NA,"Brasil","Santa Catarina","Campo Alegre","Rio Vermelho. Propriedade de Arildo Schneider.","-49.2727778","-26.2477777","1000","1000",NA,"FOM. Borda de mata Habitat: Heliófita. Corola branca Habito: Liana","FURB66867","FURB66867",NA,NA,NA,"2020","08","27",NA,"-49.2727778","-26.2477777",NA,NA,NA,NA
"170","2020-10-14 10:06:50-03","FURB","FURB","8521","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Giacomin, LL","Verdi, M.; Carneiro, F.E.","628","2008","04","30",NA,"Brasil","Santa Catarina","Correia Pinto",NA,"-50.22","-27.6308334",NA,NA,NA,"Florística IFFSC 301. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: liana; Fruto preto;","FURB44628","FURB44628",NA,NA,NA,"2009","08","03",NA,"-50.2200000","-27.6308334",NA,NA,NA,NA
"171","2020-10-14 10:06:50-03","FURB","FURB","9451","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Sobral, M","Dreveck, S.; Verdi, M. & Godoy, M.B.","900","2007","11","28",NA,"Brasil","Santa Catarina","Rio Negrinho","Butiá II.","-49.68","-26.55","979","979",NA,"Florística IFFSC 902. Habitat: Floresta Ombrófila Mista; Habito: liana; flor branca com roxo","FURB03638","FURB03638",NA,NA,NA,"2008","06","25",NA,"-49.6800000","-26.5500000",NA,NA,NA,NA
"172","2019-08-16 08:41:17-03","UTFPR","HCF","6810","S","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendnt.","J. Cordeiro","M.G. Caxambu","2171","2008","04","22",NA,"Brasil","PR","Campo Mourão","Associação Recreativa da Cooperativa","-52.3830986022949","-24.0456008911133",NA,NA,NA,"erva ereta, heliófita, ca. 1 m. Flores azuis. Frutos imaturos verdes. Na cerca viva.",NA,NA,NA,"28572","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-21 19:39:01-03","UFC","EAC","62967","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Vignoli-Silva, M.","Miranda, L.; Soares, A.C.A.; Oliveira, M.; Chacon, R.G.","15","2012","08","09","Southern America","Brasil","Distrito Federal","Brasília","Lago Sul, EEJBB - Mata do Taquara, mata em regeneração, queimada há mais de 1 ano","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Trepadeira, flor branca, frutos imaturos verdes, estames amarelos.; Mata de Galeria.","EAC0062967","EAC0062967",NA,"70570","auto","2012","10","17",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:45:47-03","MBM","MBM","227961","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Stehmann, J.R.","Stehmann, J.R.","2345",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"MBM227961","MBM227961",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:46:02-03","MBM","MBM","42836","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Smith, L.B.","Hatschbach, G.","6348",NA,NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Taquari de Baixo","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM042836","MBM042836",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:46:02-03","MBM","MBM","257065","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Stehmann, J.R.","Paiva, M.R.C.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Telêmaco Borba","Estação Uvaranal","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"MBM257065","MBM257065",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:46:02-03","MBM","MBM","96092","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Pedersen, T.M.","Pedersen, T.M.","13742",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Próximo de Rio Negrinho","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM096092","MBM096092",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:46:02-03","MBM","MBM","45142","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Stehmann, J.R.; Mentz, L.A.","Hatschbach, G.","7385",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Serra da Esperança","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM045142","MBM045142",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:46:02-03","MBM","MBM","188749","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Mentz, L.A.","Ribas, O.S.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1154",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Lages","Rod. BR-282, Campo do Areião","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"MBM188749","MBM188749",NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2015-09-18 23:57:21-03","MNHN","RECOLNAT_MNHN_P","P00335664","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum","Dunal",NA,"Blanchet, J.S.",NA,"1844",NA,NA,NA,"Brésil",NA,NA,"Ramandua, prov. Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00335664' target='other'> <mi>dwc_moreinfo</mi></a>","P00335664","P00335664_01 P00335664_02","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3828",NA,NA
"181","2015-09-18 23:57:32-03","MNHN","RECOLNAT_MNHN_P","P00335665","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum","Dunal",NA,"Blanchet, J.S.",NA,"1844",NA,NA,NA,"Brésil",NA,NA,"Ramandua, prov. Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00335665' target='other'> <mi>dwc_moreinfo</mi></a>","P00335665","P00335665_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3828",NA,NA
"182","2015-09-04 12:18:07-03","MNHN","RECOLNAT_MNHN_P","P00335666","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum","Dunal",NA,"Blanchet, J.S.",NA,"1844",NA,NA,NA,"Brésil",NA,NA,"Ramandua, prov. Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00335666' target='other'> <mi>dwc_moreinfo</mi></a>","P00335666","P00335666_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3828",NA,NA
"183","2015-09-04 11:59:49-03","MNHN","RECOLNAT_MNHN_P","P00335667","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum","Dunal",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00335667' target='other'> <mi>dwc_moreinfo</mi></a>","P00335667","P00335667_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2015-09-04 12:18:07-03","MNHN","RECOLNAT_MNHN_P","P00335668","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum","Dunal",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"prov. Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00335668' target='other'> <mi>dwc_moreinfo</mi></a>","P00335668","P00335668_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"763",NA,NA
"185","2015-09-04 11:59:49-03","MNHN","RECOLNAT_MNHN_P","P00335669","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum","Dunal",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00335669' target='other'> <mi>dwc_moreinfo</mi></a>","P00335669","P00335669_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2015-09-04 11:59:49-03","MNHN","RECOLNAT_MNHN_P","P00335670","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum","Dunal",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00335670' target='other'> <mi>dwc_moreinfo</mi></a>","P00335670","P00335670_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2015-09-04 12:18:07-03","MNHN","RECOLNAT_MNHN_P","P00335671","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum","Dunal",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Prov. des Mines",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00335671' target='other'> <mi>dwc_moreinfo</mi></a>","P00335671","P00335671_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2015-09-04 11:59:50-03","MNHN","RECOLNAT_MNHN_P","P00335672","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum","Dunal",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00335672' target='other'> <mi>dwc_moreinfo</mi></a>","P00335672","P00335672_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-09-03 19:58:00-03","MNHN","RECOLNAT_MNHN_P","P00384879","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Morton","Glaziou, A.",NA,"1890","9","20",NA,"Brésil",NA,NA,"Nova Friburgo au Conego",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00384879' target='other'> <mi>dwc_moreinfo</mi></a>","P00384879","P00384879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18409 a",NA,NA
"190","2016-12-28 15:28:54-02","MNHN","RECOLNAT_MNHN_P","P00384880","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Smith","Smith, L.B.|Klein, R.M.",NA,"1964","12","15",NA,"Brésil",NA,NA,"Mun. Ponte Serrado, 94 km W Joaçaba, Santa Catarina","-52.08333","-26.86667","700","900","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00384880' target='other'> <mi>dwc_moreinfo</mi></a>","P00384880","P00384880_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14004",NA,NA
"191","2018-05-28 11:01:02-03","MNHN","RECOLNAT_MNHN_P","P00549331","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Knapp","Puiggari, J.I.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Prov. de Sao Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549331' target='other'> <mi>dwc_moreinfo</mi></a>","P00549331","P00549331_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2015-10-12 15:19:56-03","MNHN","RECOLNAT_MNHN_P","P00549333","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Knapp","Puiggari, J.I.",NA,"1885","7","8",NA,"Brésil",NA,NA,"Sitio de Juan Barbosa en las Areias, prov. Sao Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549333' target='other'> <mi>dwc_moreinfo</mi></a>","P00549333","P00549333_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3141",NA,NA
"193","2015-10-04 15:13:07-03","MNHN","RECOLNAT_MNHN_P","P00549334","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Knapp","Gounelle",NA,"1885","1",NA,NA,"Brésil",NA,NA,"Campos de la Serra, Caraca",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549334' target='other'> <mi>dwc_moreinfo</mi></a>","P00549334","P00549334_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
