"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","identifiedBy","recordNumber","continentOcean","preparationType","occurrenceRemarks","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","typeStatus","fieldNumber","class","individualCount","relatedCatalogItem"
"105","2008-05-27 22:02:00-03","MO","MOBOT","3187483","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","J.M. Silva","1998",NA,NA,"Brazil","Paraná",NA,"Estrada para a Colonia Limeira Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Sobral","Silva 2439","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","3189480","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Gert G. Hatschbach","1977",NA,NA,"Brazil","Paraná",NA,"Fartuna Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Sobral","Hatschbach 40502","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2009-12-05 05:22:00-02","MO","MOBOT","3189556","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Gert G. Hatschbach|O.S. Ribas","1988",NA,NA,"Brazil","Paraná",NA,"RIo Bonito Paran.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 51869","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-05-20 10:36:07-03","UFERSA","MOSS","2101","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Projeto Parque das Dunas","1980","10","06","Brasil","Rio Grande do Norte","Natal","Morro Mãe Luiza.","-35.216667","-5.8","35W13'00","5S48'00",NA,NA,NA,NA,NA,NA,NA,"185","América do Sul",NA,"n.v. ubaia, jussara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-08-31 09:07:34-03","INPA","INPA","139177","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Lima, HC de","1986","03","24","Brasil","Rio de Janeiro","Maricá","Barra de Maricá, restinga próximo a Lagoa.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"INPA0139177","INPA0139177_e","Dicotyledon Com-Clade","Myrtales","Lima, HC de","2680","Southern America",NA,NA,"1986","20726","auto",NA,NA,NA,NA,NA,NA,NA
"110","2020-08-31 09:07:34-03","INPA","INPA","203586","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, JM da","1998","08","28","Brasil","Paraná","Guaratuba","Estrada para a Colônia Limeira.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"INPA0203586","INPA0203586 INPA0203586_e","Dicotyledon Com-Clade","Myrtales","Sobral, MEG","2439","Southern America",NA,NA,"1999","41937","auto",NA,NA,NA,NA,NA,NA,NA
"111","2020-08-31 09:07:34-03","INPA","INPA","159619","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Hatschbach, GG","1988","02","04","Brasil","Paraná","Morretes","Rio Bonito.","-48.834400177002","-25.476900100708",NA,NA,"100","100","INPA0159619","INPA0159619 INPA0159619_e","Dicotyledon Com-Clade","Myrtales","Sobral, MEG","51869","Southern America",NA,NA,"1988","30514","auto",NA,NA,NA,NA,NA,NA,NA
"112","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","10511",NA,"Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L. Kollmann; E. Bausen & W. Pizziolo","1999","04","06","Brasil","Espírito Santo","Santa Teresa","Estrada de Alto Tabocas","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"MBML010511","MBML010511",NA,NA,"M. Sobral/2013","2409",NA,NA,"Arvore 12m. Dap 50cm. Fuste 8m. Flores velhas.",NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"113","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","10517",NA,"Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","kiaersk.","L. Kollmann; E. Bausen & W. Pizziolo","1999","03","22","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"MBML010517","MBML010517",NA,NA,"M. Sobral, 2001","2213",NA,NA,"Mata de encosta.Arvore 20m. Dap 60cm. Fuste 10m. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","10729",NA,"Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","V. Demuner; E. Bausen & W. Pizziolo","1999","09","22","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML010729","MBML010729",NA,NA,"M. Sobral/Março-2007","18",NA,NA,"Arvore 25m de altura, DAP 45cm, fuste 15m, frutos verdes escuros para marrom. Localizado ao lado da A3P9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","10760",NA,"Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L. D. Thomaz","1992","09","29","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML010760","MBML010760",NA,NA,"M. Sobral/1995","1478",NA,NA,"Altura 17m, PAP 104cm, caule interno branco, frutos verde/vinoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","7690",NA,"Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L. Kollmann; E. Bausen & W. Pizziolo","1998","07","15","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51",NA,NA,"MBML007690","MBML007690",NA,NA,"M. Sobral/1998","218",NA,NA,"Chapada. Mata baixa. Árvore 10m. Frutos vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","7691",NA,"Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L. Kollmann; E. Bausen & W. Pizziolo","1998","07","15","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51",NA,NA,"MBML007691","MBML007691",NA,NA,"M. Sobral/1998","246",NA,NA,"Mata de encosta. Árvore 10m. Frutos verdes avermelhados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","8135",NA,"Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L. Kollmann; E. Bausen & W. Pizziolo","1998","09","29","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML008135","MBML008135",NA,NA,"M. Sobral, 2013","632",NA,NA,"Fundo de vale. Arvoreto 6m. Dap 12cm. Fuste 4m. Frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-01-26 13:56:39-03","IMA","MAC","23536","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","J.Mattos","1966","08","26","Brasil","São Paulo","Salesópolis","São Paulo, Salesopolis, Estação Biológica de Boraceia.","-46.416667","-23.8925","-46.416667","-23.8925",NA,NA,"MAC0023536","MAC0023536",NA,NA,NA,"13859",NA,NA,"Árvore ca. de 7m de altura. Frutos maduros verdes-amarelado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-11-18 11:41:00-03","UERJ","HRJ","12493","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L. F. Dale","2013","05","27","Brasil","Rio de Janeiro","Arraial do Cabo","Restinga de Massambaba.","-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"HRJ00012568",NA,NA,NA,"L. F. Dale","s.n.",NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA
"121","2021-02-25 10:13:04-03","CVRD","CVRD","14923","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Siqueira, G.S.","2014","05","15","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD014923","CVRD014923","Magnoliophyta","Myrtales","Geovane S. Siqueira","961","América do Sul",NA,"proximo a parada 5, trilha do pequi. <ll>dwc_commonname:</ll> Batinga amarela","2014","48094","auto","05","19",NA,NA,"Magnoliopsida",NA,NA
"122","2021-02-25 10:13:04-03","CVRD","CVRD","210","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Folli, D.A.","1979","01","24","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD000210","CVRD000210","Magnoliophyta","Myrtales","Marcelo C. Souza","65","América do Sul",NA,"<ll>dwc_commonname:</ll> Batinga amarela","2015","48094","auto","06","30",NA,NA,"Magnoliopsida",NA,NA
"123","2021-02-25 10:13:04-03","CVRD","CVRD","15160","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Siqueira, G.S.","2014","11","13","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"34","34","CVRD015160","CVRD015160","Magnoliophyta","Myrtales","Geovane S. Siqueira","1015","América do Sul",NA,"Da BR 101 ate ponto. <ll>dwc_commonname:</ll> Batinga amarela","2014","48094","auto","11","13",NA,NA,"Magnoliopsida",NA,NA
"124","2021-02-25 10:13:04-03","CVRD","CVRD","15187","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Folli, D.A.","2014","11","19","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"34","34","CVRD015187","CVRD015187","Magnoliophyta","Myrtales","Domingos A. Folli","7307","América do Sul",NA,"<ll>dwc_commonname:</ll> Batinga amarela","2014","48094","auto","12","01",NA,NA,"Magnoliopsida",NA,NA
"125","2021-02-25 10:13:04-03","CVRD","CVRD","8754","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Folli, D.A.","2004","05","26","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD008754",NA,"Magnoliophyta","Myrtales","Marcelo C. Souza","4858","América do Sul",NA,"<ll>dwc_commonname:</ll> Batinga amarela","2005","48094","auto","11","22",NA,NA,"Magnoliopsida",NA,NA
"126","2021-02-25 10:13:04-03","CVRD","CVRD","14752","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Folli, D.A.","2014","02","19","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"56","56","CVRD014752",NA,"Magnoliophyta","Myrtales","Geovane S. Siqueira","7182","América do Sul",NA,"proxima a saida do pequi <ll>dwc_commonname:</ll> Batinga amarela","2016","48094","auto","07","21",NA,NA,"Magnoliopsida",NA,NA
"127","2021-02-25 10:13:04-03","CVRD","CVRD","9487","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Siqueira, G.S.","2005","07","30","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD009487","CVRD009487","Magnoliophyta","Myrtales","Marcos Sobral","217","América do Sul",NA,"<ll>dwc_commonname:</ll> Batinga amarela","2006","48094","auto","08","25",NA,NA,"Magnoliopsida",NA,NA
"128","2021-02-25 10:13:04-03","CVRD","CVRD","8939","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Folli, D.A.","2004","10","18","BRASIL","ES","Linhares","área da trilha do pequí Parada 05","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD008939",NA,"Magnoliophyta","Myrtales","Marcos Sobral","4961","América do Sul",NA,"<ll>dwc_commonname:</ll> Batinga amarela","2006","48094","auto","08","25",NA,NA,"Magnoliopsida",NA,NA
"129","2021-02-25 10:13:04-03","CVRD","CVRD","3456","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Souza, V.D.","1991","10","03","BRASIL","ES","Linhares","Sentido à Torre, próxima a Matriz Jueirana vermelha 011","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD003456",NA,"Magnoliophyta","Myrtales","Marcos Sobral","205","América do Sul",NA,"<ll>dwc_commonname:</ll> Batinga amarela","2006","48094","auto","08","25",NA,NA,"Magnoliopsida",NA,NA
"130","2021-02-25 10:13:04-03","CVRD","CVRD","14918","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Folli, D.A.","2014","05","09","BRASIL","ES","Sooretama",NA,"-40.0978012084961","-19.1968994140625",NA,NA,"36","36","CVRD014918",NA,"Magnoliophyta","Myrtales","Domingos A. Folli","7205","América do Sul",NA,"Mata ciliar <ll>dwc_commonname:</ll> Batinga amarela","2014","33715","auto","05","09",NA,NA,"Magnoliopsida",NA,NA
"131","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L. Smith","1952","4","17","Brazil","Rio de Janeiro","Cabo Frio","Praia do Pontal","-42.0317","-22.9467",NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"6634","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"132","2020-09-12 05:00:02-03","US","US","3109867","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","G. Hatschbach & O. S. Ribas","1988","2","4","Brazil","Paraná","Morretes","Rio Bonito","-48.834400177002","-25.476900100708",NA,NA,"100",NA,"US01897819","US01897819_01 US01897819_02",NA,"Myrtales",NA,"51869","South America - Neotropics",NA,NA,NA,"30514","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA
"133","2020-09-12 05:00:02-03","US","US","3561013","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","F. C. Hoehne","1932","2","1","Brazil","São Paulo","São Paulo","Cultivada no Jardim Botanico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01897821","US01897821_01 US01897821_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA
"134","2019-12-09 17:30:21-03","UFPR","EFC","661","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Kuniyoshi, Y.S.","1985","04","26","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"EFC000661",NA,NA,NA,"Sobral, M.","4849",NA,NA,"Árvore final de floração.","2015","37295","auto","05","08",NA,NA,NA,NA,NA
"135","2019-11-13 11:26:43-03","USP","SPF","144265","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, JM","1998","08","28","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"SPF00144265",NA,NA,NA,"Sobral, M","2439",NA,NA,NA,"1999","41937","auto",NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:26:43-03","USP","SPF","141237","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, JM","1998","08","28","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"SPF00141237",NA,NA,NA,"Sobral, M","2439",NA,NA,NA,"1999","41937","auto",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:26:43-03","USP","SPF","196842","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Martinelli, G","1986","08","13","Brasil","Rio de Janeiro","Casimiro de Abreu",NA,"-42.2042007446289","-22.4806003570557",NA,NA,"150","150","SPF00196842",NA,NA,NA,"Sobral, M","11644",NA,NA,NA,"2010","24732","auto",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:26:43-03","USP","SPF","200719","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Sem coletor","1984","02","06","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SPF00200719",NA,NA,NA,"Anônimo","s.n.",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:26:43-03","USP","SPF","200718","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Farney, C","2000","03","29","Brasil","Rio de Janeiro","Saquarema",NA,"-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,"SPF00200718",NA,NA,NA,"Sobral, M","4000",NA,NA,NA,"2006","17036","auto",NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:26:43-03","USP","SPF","67306","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Kuhlmann, M","1951","05","11","Brasil","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SPF00067306",NA,NA,NA,"Sobral, M","s.n.",NA,NA,NA,"2018","27258","auto","04",NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:26:43-03","USP","SPF","145525","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Kuhlmann, M","1950","01","17","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00145525",NA,NA,NA,"Kawasaki, ML","1389",NA,NA,NA,"2000","53584","auto",NA,NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:26:43-03","USP","SPF","145524","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Hoehne, FC","1932","02","01","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00145524",NA,NA,NA,"Kawasaki, ML","s.n.",NA,NA,NA,"2000","53584","auto",NA,NA,NA,NA,NA,NA,NA
"143","2019-10-07 09:35:13-03","UEFS","HUEFS","16029","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Ganev, W.","1993","11","14","Brasil","Bahia","Rio de Contas",NA,"-41.8","-12.383333","41W48'","12S23'","800","800","HUEFS0016029","HUEFS0016029","Angiospermae","Myrtales","A.Stadnik","2490",NA,NA,NA,"2019",NA,NA,"07",NA,NA,NA,"Rosanae",NA,NA
"144","2019-10-07 09:35:13-03","UEFS","HUEFS","87636","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087636",NA,"Angiospermae","Myrtales",NA,"3982",NA,NA,NA,NA,NA,NA,NA,NA,"Tipo",NA,"Rosanae",NA,NA
"145","2019-10-07 09:35:13-03","UEFS","HUEFS","49234","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, J.M.","1998","08","28","Brasil","Paraná","Guaratuba","Estrada para a Colônia Limeira.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"HUEFS0049234",NA,"Angiospermae","Myrtales",NA,"2439",NA,NA,"Floresta Atlântica.",NA,"41937","auto",NA,NA,NA,NA,"Rosanae",NA,NA
"146","2019-10-07 09:35:13-03","UEFS","HUEFS","71484","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, J.M.",NA,NA,NA,"Brasil","Paraná","Morretes","Prainhas","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUEFS0071484",NA,"Angiospermae","Myrtales",NA,"3493",NA,NA,"Floresta da beira do rio.",NA,"30514","auto",NA,NA,NA,NA,"Rosanae",NA,NA
"147","2015-03-07 08:58:42-03","F","FMNH-SEEDPLANTS","V0108355F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108355F","V0108355F_01","Spermatophyta",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"148","2019-09-04 18:25:55-03","F","FMNH-SEEDPLANTS","V0065123F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis",NA,"A. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065123F","V0065123F_01","Spermatophyta",NA,NA,"3982","South America",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"Dicotyledoneae",NA,NA
"149","2018-05-14 17:33:34-03","F","FMNH-SEEDPLANTS","V0348906F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis",NA,"G. G. Hatschbach","1988","2","4","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,"V0348906F","V0348906F_01 V0348906F_02","Spermatophyta",NA,"RRC ID Flag","51869","South America",NA,NA,NA,NA,NA,NA,NA,NA,"51869","Dicotyledoneae",NA,NA
"150","2018-05-14 16:37:35-03","F","FMNH-SEEDPLANTS","V0348907F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis",NA,"O. X. de B. Machado","1946","5","25","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,"V0348907F","V0348907F_01 V0348907F_02","Spermatophyta",NA,"RRC ID Flag","75166","South America",NA,NA,NA,NA,NA,NA,NA,NA,"75166","Dicotyledoneae",NA,NA
"151","2020-11-23 11:39:08-03","IAC","IAC","24843","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","W. Hoehne","1964","11","04","Brasil","Rio de Janeiro","Rio de Janeiro","Próximo ao Recreio dos Bandeirantes","-43.2075","-22.9028","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,"F.F. Mazine-Capelo","5908",NA,NA,NA,"2006",NA,NA,"02","04",NA,NA,NA,NA,NA
"152","2019-01-25 15:35:33-02","IAC","IAC","41289","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","F.C. Hoehne","1932","02","01","Brasil","São Paulo","São Paulo","cultivada no Jardim Botânico","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"M.L. Kawasaki","s/nº",NA,NA,NA,"2000",NA,NA,"06","01",NA,NA,NA,NA,NA
"153","2020-11-23 11:39:08-03","IAC","IAC","45956","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","J.R. Mattos (1)","1964","03","05","Brasil","São Paulo","Santo André","Paranapiacaba, Estação Biológica","-46.5383","-23.6639","-46.5383","-23.6639",NA,NA,NA,NA,NA,NA,"J.R. Mattos (1)","11462",NA,NA,NA,"1964",NA,NA,"03","05",NA,NA,NA,NA,NA
"154","2020-07-23 12:15:44-03","CEPLAC","CEPEC","39887","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis",NA,"H. C. de Lima","1986","03","24","Brasil","Rio de Janeiro","MARICÁ","Barra de Marica, prox. a lagoa.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,NA,NA,"H. C. de Lima","2680",NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,"30/12/1986"
"155","2020-07-23 12:15:44-03","CEPLAC","CEPEC","70309","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis",NA,"H. C. de Lima","1984","10","16","Brasil","Rio de Janeiro","MAGÉ","Paraiso. Área do Centro de Primatologia do RJ.","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,NA,NA,"M. Sobral","2194",NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,"30/12/2010"
"156","2020-07-23 12:15:44-03","CEPLAC","CEPEC","96315","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis",NA,"F. C. Hoehne","1932","02","01","Brasil","São Paulo","SÃO PAULO","Jardim Botânico, Obs.: Planta cultivada.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"M. L. Kawasaki",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"30/12/2000"
"157","2020-07-23 12:15:44-03","CEPLAC","CEPEC","96344","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis",NA,"F. C. Hoehne","1932","02","01","Brasil","São Paulo","SÃO PAULO","Cultivada no Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"M. L. Kawasaki","28779",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"30/12/2000"
"158","2019-02-27 14:02:45-03","UFSJ","HUFSJ","2457","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Siqueira, GS","2005","07","30","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUFSJ002457",NA,NA,NA,"Sobral, M","217",NA,NA,"Porte arbóreo, fruto imaturo verde, fuste cilindrica.","2006","48094","auto","08","25",NA,NA,NA,NA,NA
