"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","identifiedBy","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"370","2020-09-12 05:00:02-03","US","US","3560925","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","J. C. Gomes","1963","11","25","South America - Neotropics","Brazil",NA,NA,NA,"US01888241",NA,"Violales","Kunth","1488",NA,"Pedro Juan Caballero, Serra Vovo, 16km da cidade",NA,NA,"US01888241_01 US01888241_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"371","2020-09-12 05:00:02-03","US","US","1615364","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","E. H. Ule","1909","2",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01888242",NA,"Violales","Kunth","7977","Roraima","Serra de Pracauá. Rio Branco",NA,NA,"US01888242_01 US01888242_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"372","2020-09-12 05:00:02-03","US","US","3457520","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","H. D. Clarke & B. Hoffman","1995","11","23","South America - Neotropics","Guyana",NA,NA,NA,"US00778324",NA,"Violales","Kunth","612","Potaro-Siparuni","Iwokrama Rainforest Reserve; 0-2 km ESE of base camp","-58.8092","4.34083","US00778324_01",NA,"Alford, M. H.",NA,NA,"70","150",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"373","2020-09-12 05:00:02-03","US","US","1350978","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","E. P. Killip & A. C. Smith","1926","12","11","South America - Neotropics","Colombia",NA,NA,NA,"US03026324",NA,"Violales","Kunth","15030","Santander","Eastern Cordillera. Dept. Santander: Northern slope of Mesa de los Santos.",NA,NA,"US03026324_01",NA,NA,NA,NA,"1000","1500",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"374","2020-09-12 05:00:02-03","US","US","3404342","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","J. L. Clark & Y. Troya","1995","4","8","South America - Neotropics","Ecuador",NA,NA,NA,"US03026328",NA,"Violales","Kunth","658","Esmeraldas","Quininde Cantón. Bilsa Biological Station. Mache mountains, 35 km W of Quinindé, 5 km W of Santa Isabel. Premontane Wet Forest. Mature forest, 3rd lot W of Station following road to Piedrita.","-79.73","0.35","US03026328_01",NA,NA,NA,NA,"400","600",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"375","2020-09-12 05:00:02-03","US","US","1193188","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","H. F. Pittier","1924","2","20","South America - Neotropics","Venezuela",NA,NA,NA,"US03026295",NA,"Violales","Kunth","11461","Guarico","Vicinity of El Sombrero, Guárico.",NA,NA,"US03026295_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"376","2020-09-12 05:00:02-03","US","US","2548595","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","G. T. Prance & N. Silva","1964","10","21","South America - Neotropics","Brazil",NA,NA,NA,"US01888240",NA,"Violales","Kunth","59528","Goiás","13km north of Jatai, road Jataí to Caiaponia",NA,NA,"US01888240_01 US01888240_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"377","2020-09-12 05:00:02-03","US","US","3023714","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","B. M. Boom","1983","11","20","South America - Neotropics","Bolivia",NA,NA,NA,"US03026331",NA,"Violales","Kunth","4016","Beni","Prov. of Vaca Diez. Vicinity of the Chácobo village Alto Ivon.","-66.03","-11.75",NA,NA,NA,NA,NA,"200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"378","2020-09-12 05:00:02-03","US","US","3451729","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","H. D. Clarke, S. Adkins & C. Bernard","1996","7","15","South America - Neotropics","Guyana",NA,NA,NA,"US00767837",NA,"Violales","Kunth","2224","U. Takutu-U. Essequibo","Kuyuwini R., 0-10 km from Kuyuwini Landing","-59.0758","2.06778","US00767837_01",NA,"Liesner, R. L.",NA,NA,"230",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"379","2020-09-12 05:00:02-03","US","US","3451729","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","H. D. Clarke & T. McPherson","1996","5","27","South America - Neotropics","Guyana",NA,NA,NA,"US00767837",NA,"Violales","Kunth","1742","U. Takutu-U. Essequibo","Sand Creek Village; savanna N of village","-59.5217","2.99611","US00767837_01",NA,"Alford, M. H.",NA,NA,"100",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"380","2020-09-12 05:00:02-03","US","US","3451735","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","1997","9","17","South America - Neotropics","Guyana",NA,NA,NA,"US00767843",NA,"Violales","Kunth","6425","U. Takutu-U. Essequibo","Kwitaro River, 0-5 km S of camp","-58.8289","3.17167",NA,NA,"Liesner, R. L.",NA,NA,"90",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"381","2019-11-13 11:31:17-03","USP","SPF","175026","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Lopes, MMM","2005","11","22",NA,"Brasil",NA,NA,NA,"SPF00175026",NA,NA,"Kunth","379","Bahia","Serra do Corcovado","-39.603333","-14.705833",NA,"Almadina","Marquete, R",NA,NA,"650","900","-39.603333","-14.705833",NA,NA,NA,"2012","01",NA,NA,NA
"382","2019-11-13 11:31:17-03","USP","SPF","152929","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Nogueira, CP","2001","11","28",NA,"Brasil",NA,NA,NA,"SPF00152929",NA,NA,"Kunth","s.n.","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,"Caratinga","Lombardi, JA","49886","auto",NA,NA,NA,NA,NA,NA,NA,"2002","04",NA,NA,NA
"383","2019-11-13 11:31:17-03","USP","SPF","183053","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Milla, AP","2003","12","12",NA,"Brasil",NA,NA,NA,"SPF00183053",NA,NA,"Kunth","222","Minas Gerais","Reservatório de Miranda","-48.2771987915039","-18.9186000823975",NA,"Uberlândia","Anônimo","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-13 11:31:17-03","USP","SPF","32085","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Kuhlmann, M","1949","11","28",NA,"Brasil",NA,NA,NA,"SPF00032085",NA,NA,"Kunth","2269","São Paulo",NA,"-45.5900001525879","-22.7299995422363",NA,"Campos do Jordão","Pirani, JR","21048","auto","1600","1600",NA,NA,NA,NA,NA,"1983","11",NA,NA,NA
"385","2019-11-13 11:31:17-03","USP","SPF","96972","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Bernacci, LC","1994","12","01",NA,"Brasil",NA,NA,NA,"SPF00096972",NA,NA,"Kunth","896","São Paulo",NA,"-49.9099998474121","-20.0799999237061",NA,"Cardoso","Marquete, R","22486","auto",NA,NA,NA,NA,NA,NA,NA,"2012","01",NA,NA,NA
"386","2019-11-13 11:31:17-03","USP","SPF","96973","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Bernacci, LC","1994","12","01",NA,"Brasil",NA,NA,NA,"SPF00096973",NA,NA,"Kunth","893","São Paulo",NA,"-49.9099998474121","-20.0799999237061",NA,"Cardoso","Marquete, R","22486","auto",NA,NA,NA,NA,NA,NA,NA,"2012","01",NA,NA,NA
"387","2014-08-26 18:22:31-03","FSL","HFSL","609","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Thomas, W.W.; Ferreira, C.A.C.","1985","10","31","Southern America","Brasil",NA,NA,"Treelet, 6-7 m. Leaves shiny green above, paler beneath. Flowers white, sepals very pale green. Forest on terra firme, canopy ± 30 m. ; DE",NA,NA,NA,"Kunth","4725","Mato Grosso","BR - 364, 41 km NNW of Pontes e Lacerda on BR-364 to Vilhena","-59.583333","-14.95",NA,"Vila .B.S. Trindade","Marquete, R.",NA,NA,NA,NA,"-59.583333","-14.95",NA,NA,NA,"2011","03",NA,NA,NA
"388","2019-10-07 09:32:45-03","UEFS","HUEFS","136815","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Costa e Silva, M.B.","2006","03","28",NA,"Brasil",NA,NA,NA,"HUEFS0136815","Angiospermae","Malpighiales","Kunth","2113","Pernambuco","Serra das Varas Caatinga Mata da Jacú","-37.0539016723633","-8.41888999938965","HUEFS0136815","Arcoverde","O.Cano","23066","auto",NA,NA,NA,NA,"Rosanae",NA,NA,"2006","08",NA,NA,NA
"389","2016-06-27 08:34:53-03","F","FMNH-SEEDPLANTS","V0246259F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","fockeana","Casearia fockeana","Herb. H. Smith","1898","3",NA,"South America","Colombia",NA,NA,NA,"V0246259F","Spermatophyta",NA,NA,"1700","Magdalena",NA,"-74.5","10","V0246259F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"390","2015-03-13 18:57:09-03","F","FMNH-SEEDPLANTS","V0246260F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","fockeana","Casearia fockeana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246260F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0246260F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"391","2016-06-27 08:32:31-03","F","FMNH-SEEDPLANTS","V0246261F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","fockeana","Casearia fockeana",NA,"1943","12","10","South America","Colombia",NA,NA,NA,"V0246261F","Spermatophyta",NA,NA,"10889","Santander",NA,"-73.25","7","V0246261F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"392","2015-03-13 18:57:09-03","F","FMNH-SEEDPLANTS","V0246262F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","fockeana","Casearia fockeana",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0246262F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758","V0246262F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"393","2015-03-13 18:57:09-03","F","FMNH-SEEDPLANTS","V0246263F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","fockeana","Casearia fockeana",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0246263F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758","V0246263F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"394","2019-06-11 12:43:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Armando Grijalva","1993","1","14","South America","Ecuador",NA,NA,NA,NA,"Spermatophyta",NA,NA,"393","Napo",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"393",NA
"395","2019-06-11 13:03:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Rod. Vasquez","1985","4","16","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"6352","Loreto",NA,"-75","-4",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"6352",NA
"396","2017-04-20 14:52:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","J. L. Luteyn","1983","5","11","South America","Venezuela",NA,NA,NA,NA,"Spermatophyta",NA,NA,"9248","Zulia",NA,"-72.1667","10",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"9248",NA
"397","2019-06-11 12:52:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","A. H. Gentry","1991","5","11","South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,NA,"73687","Santa Cruz",NA,"-61.5","-17.5",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"73687",NA
"398","2019-09-05 14:26:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","W. R. Hostmann & A. Kappler",NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,"Spermatophyta",NA,NA,"361",NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"399","2017-04-20 14:52:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","E. Pereira","1963","11","14","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"7888","Paraná",NA,"-51","-24",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"7888",NA
"400","2019-06-11 12:40:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","F. Hurtado","1989","6","23","South America","Ecuador",NA,NA,NA,NA,"Spermatophyta",NA,NA,"2339","Napo",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2339",NA
"401","2019-09-04 18:27:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","A. Ducke","1912","12","2","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"402","2017-04-20 14:52:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","J. A. Steyermark","1974","6","2","South America","Venezuela",NA,NA,NA,NA,"Spermatophyta",NA,NA,"109909","Lara",NA,"-69.8333","10.1667",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"109909",NA
"403","2019-09-05 17:52:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","A. J. A. Bonpland",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"Tolima","Mariquita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Holotype",NA,NA,NA,NA,NA
"404","2019-01-23 11:03:51-02","F","FMNH-SEEDPLANTS","V0041339F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","A. J. A. Bonpland",NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0041339F","Spermatophyta",NA,NA,NA,"Tolima","Mariquita",NA,NA,"V0041339F_01",NA,"H. O. Sleumer",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA,NA,NA
"405","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246547F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0246547F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839","V0246547F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"406","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246562F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246562F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0246562F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"407","2016-06-27 10:18:03-03","F","FMNH-SEEDPLANTS","V0246548F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","O. L. Haught",NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0246548F","Spermatophyta",NA,NA,"6313","Tolima",NA,"-75.25","3.75","V0246548F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"408","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246549F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0246549F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758","V0246549F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"409","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246550F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0246550F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758","V0246550F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"410","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246551F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0246551F","Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261","V0246551F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"411","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246552F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"V0246552F","Spermatophyta",NA,NA,NA,NA,NA,"-55.625","4.1006","V0246552F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"412","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246553F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0246553F","Spermatophyta",NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0246553F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"413","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246554F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246554F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0246554F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"414","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246556F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"V0246556F","Spermatophyta",NA,NA,NA,NA,NA,"-55.625","4.1006","V0246556F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"415","2016-06-27 10:16:06-03","F","FMNH-SEEDPLANTS","V0246557F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","O. L. Haught","1939","3","6","South America","Colombia",NA,NA,NA,"V0246557F","Spermatophyta",NA,NA,"2662","Boyacá",NA,"-72.5","5.5","V0246557F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"416","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246558F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0246558F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758","V0246558F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"417","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246559F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0246559F","Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261","V0246559F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"418","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246560F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0246560F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758","V0246560F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"419","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246561F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246561F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0246561F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"420","2015-03-13 18:57:19-03","F","FMNH-SEEDPLANTS","V0246563F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246563F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0246563F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"421","2020-10-14 16:35:28-03","UFVJM","HDJF","7720","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Paixão, FA","2019","03","21","Southern America","Brasil",NA,NA,NA,"HDJF007720","Dicotyledoneae",NA,"Kunth","38P61","Minas Gerais","Rio Doce (Represa), Margem Esquerda","-41.095333","-19.446139","HDJF007720_01","Aimorés",NA,NA,NA,"96","96","-41.095333","-19.446139",NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-10-14 16:35:28-03","UFVJM","HDJF","7727","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Paixão, FA","2019","03","29","Southern America","Brasil",NA,NA,NA,"HDJF007727","Dicotyledoneae",NA,"Kunth","67P66","Espírito Santo","Rio Doce (Represa), Margem Direita","-40.9635","-19.503528","HDJF007727_01","Baixo Guandu",NA,NA,NA,"67","67","-40.9635","-19.503528",NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-01-25 15:46:35-02","IAC","IAC","29390","S","Plantae","Salicaceae-1.Samydoideae","Casearia","mariquitensis","Casearia mariquitensis","G.M. Araujo et al.","1993","09","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Kunth","s/nº","Minas Gerais","Fazenda Buriti","-48.2772","-18.9186",NA,"Uberlândia","R.B. Torres",NA,NA,NA,NA,"-48.2772","-18.9186",NA,NA,NA,"1994","12","01",NA,NA
"424","2019-01-25 15:46:36-02","IAC","IAC","29559","S","Plantae","Salicaceae-1.Samydoideae","Casearia","mariquitensis","Casearia mariquitensis","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","1994","11","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Kunth","824","São Paulo","IAC, Estação Experimental","-50.06888","-20.45933",NA,"Votuporanga","E. Ramos & R.B. Torres",NA,NA,NA,NA,"-50.06888","-20.45933",NA,NA,NA,"2005","04","29",NA,NA
"425","2019-01-25 15:46:36-02","IAC","IAC","29628","S","Plantae","Salicaceae-1.Samydoideae","Casearia","mariquitensis","Casearia mariquitensis","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","1994","12","01",NA,"Brasil",NA,NA,"próximo a rodovia vicinal para vila Alves",NA,NA,NA,"Kunth","893","São Paulo","Fazenda São Paulo","-49.9142","-20.0819",NA,"Cardoso","E. Ramos & R.B. Torres",NA,NA,NA,NA,"-49.9142","-20.0819",NA,NA,NA,"2006","04","15",NA,NA
"426","2019-01-25 15:46:36-02","IAC","IAC","29631","S","Plantae","Salicaceae-1.Samydoideae","Casearia","mariquitensis","Casearia mariquitensis","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","1994","12","01",NA,"Brasil",NA,NA,"Próximo à rodovia vicinal para vila Alves",NA,NA,NA,"Kunth","896","São Paulo","Fazenda São Paulo","-49.9142","-20.0819",NA,"Cardoso","E. Ramos & R.B. Torres",NA,NA,NA,NA,"-49.9142","-20.0819",NA,NA,NA,"2005","04","15",NA,NA
