"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","individualCount","coordinatePrecision","geoFlag","infraspecificEpithet","continentOcean","preparationType","class","fieldNumber","typeStatus"
"206","2021-02-08 12:50:44-03","UFRGS","ICN","181212","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Romanini, R","Mariath, JEA","s.n.","2011","09","23","Brasil","SC","Florianópolis","Praia da Armação/Matadeiro","-48.488056","-27.757778","-48.488056","-27.757778","8","8","ICN00039136",NA,"2018","10",NA,"Coleção Viva LAVeg - CV 0149; epífita, rupícula","Monocotyledon",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA
"207","2021-02-08 12:50:44-03","UFRGS","ICN","187561","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Costa, LMS","s.n.","2016","04","21","Brasil","SC","Florianópolis","Trilhas Caminho do Rei","-43.0125","-22.508889","-43.0125","-22.508889",NA,NA,"ICN00029859",NA,NA,NA,NA,"Material testemunho/Amostra de DNA; Planta com fruto; Rupícola","Monocotyledon",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA
"208","2021-02-08 12:50:44-03","UFRGS","ICN","194454","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Costa, LMS","s.n.","2016","09","26","Brasil","SC","Florianópolis","Trilha para Praia do Moçambique - RPPN Morro das Aranhas","-48.383889","-27.479722","-48.383889","-27.479722","26","26","ICN00029860",NA,NA,NA,NA,"Material testemunho/Amostra de DNA; Flores com pétalas amarelas e sépalas vermelhas; terrícola","Monocotyledon",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA
"209","2021-02-08 12:50:44-03","UFRGS","ICN","186503","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Costa, LMS; Goetze, M","s.n.","2016","01","27","Brasil","SC","Florianópolis","Parque Municipal da Lagoinha do Leste","-48.5491981506348","-27.596700668335",NA,NA,"78","78","ICN00029861",NA,NA,NA,NA,"Material testemunho/Amostra de DNA; Flores com pétalas amarela e sépalas laranja; Rupícola","Monocotyledon",NA,NA,"27000","auto",NA,"América do Sul",NA,NA,NA,NA
"210","2020-05-20 18:18:26-03","UFMT","CNMT","4741","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Cadorin, T.J.","Cadorin, T.J.; Clemes,S. M.; Oliveira, C. P. L.","729","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem Parque Nacional daSerra do Itajaí.","-49.139353","-27.097017","49°08'21.67W","27°05'49.26S","660","660","CNMT004741",NA,"2009","11","23","Doação Herbário Dr. Roberto Miguel Klein - FURB 16949","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-05-20 18:18:26-03","UFMT","CNMT","4724","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Rodrigues, A.V.","Cadorin, T.J.; Clemes,S. M.; Oliveira, C. P. L.","566","2009","11","21","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.235589","-26.365003","49°14'08.12W","26°21'54.01S","417","417","CNMT004724",NA,"2010","08","10","Epífita IFFSC e993a (Abaixo de 4m); Doação Herbário Dr. Roberto Miguel Klein - FURB 17511","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","31024","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Strehl, T.","Strehl, T.","1032","1988","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico","-51.178068","-30.051692","-51,178068","-30,051692",NA,NA,"HAS0031024",NA,NA,NA,NA,"cultivada no Jardim Botânico.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","66504","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Strehl, T.","Strehl, T.","s.n.","1994","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Bairro Petrópolis","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0066504",NA,NA,NA,NA,"CULTIVADA; em cultivo num jardim","Magnoliophyta",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"214","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66428","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Strehl, T.","Strehl, T.","1249","1991","05",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","Serra do Rio do Rastro","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"HAS0066428",NA,"1994","10","20","Floresceu no JB (nº130) em 10/01/1994.","Magnoliophyta",NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA
"215","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66426","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Strehl, T.","Strehl, T.","1248","1994","01",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","Serra do Rio do Rastro","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"HAS0066426",NA,NA,NA,NA,"Floresceu no JB.","Magnoliophyta",NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA
"216","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66349","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Strehl, T.","Silveira, N.","10325","1991","05",NA,"Brasil","Santa Catarina","São Bonifácio","Serra do Rio do Rastro","-48.92919921875","-27.9013996124268",NA,NA,NA,NA,"HAS0066349",NA,"1994","10","20",NA,"Magnoliophyta",NA,NA,"23138","auto",NA,NA,NA,NA,NA,NA
"217","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66425","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Strehl, T.","Strehl, T.","1251","1991","05",NA,"Brasil","Santa Catarina","São Joaquim","Serra do Rio do Rastro","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0066425",NA,NA,NA,NA,"Floresceu no JB em 11/04/1994","Magnoliophyta",NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"218","2019-11-21 10:02:25-03","IBt","SP","41588","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Gehrt, A","Kuhlmann, M","s.n.","1939","08","30","Brasil","Paraná","Caioba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-21 10:02:25-03","IBt","SP","3927","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Louzada, RB","Amaral, A; Domingues","21A","1920","04","05","Brasil","São Paulo",NA,"Ilha da Queimada Grande.",NA,NA,NA,NA,NA,NA,NA,NA,"2006","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-21 10:02:25-03","IBt","SP","397028","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Louzada, RB","Louzada, RB","69","2007","09","02","Brasil","São Paulo","Guarujá","Morro de Sorocotuba, Praia do Eden. No sub bosque de floresta de encosta.","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"2007","09",NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"221","2020-11-05 09:51:20-03","IBt","SP","263548","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Wanderley, MGL; Martins, SE","Fischer, EA","s.n.","1990","11","11","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Rio Verde.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"2006","04",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"222","2020-03-12 10:23:52-03","IBt","SP","329617","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Wanderley, MGL","Fávero, OA; et al.","577","1992","10","10","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do rio Verde para a Cachoeira do Guilherme","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"223","2020-11-05 09:51:20-03","IBt","SP","295742","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Wanderley, MGL; Martins, SE","Souza, VC; Souza, JP; Ivanauskas, NM; Duarte, AR; Eterovic, A; Marques, OAV","11022","1996","04",NA,"Brasil","São Paulo","Itanhaém","Ilha da Queimada Grande.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,"2006","04",NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"224","2019-11-21 10:02:25-03","IBt","SP","385012","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Martins, SE; Versieux, LM; Santos, AL; Silva, GO","921","2006","04","04","Brasil","São Paulo","Praia Grande","Forta do Itaipu. Em costão rochoso.","-46.4000015258789","-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA,NA,NA
"225","2019-11-21 10:02:25-03","IBt","SP","12341","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Hoehne, FC","s.n.","1923","08","12","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"1932","11",NA,"Planta da mata",NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"226","2020-11-05 09:51:20-03","IBt","SP","304649","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Wanderley, MGL; Martins, SE","Gehrt, A","s.n.","1939","09","09","Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"2006","04","11",NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"227","2020-11-05 09:51:20-03","IBt","SP","41659","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Wanderley, MGL; Martins, SE","Gehrt, A","s.n.","1939","09","09","Brasil","São Paulo","Santos","Prainha.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"2006","04","11",NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"228","2020-11-05 09:51:20-03","IBt","SP","64858","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Wanderley, MGL; Martins, SE","Handro, O","1038","1962","10",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2006","04",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
