"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"830","2019-07-09 12:56:07-03","F","FMNH-SEEDPLANTS","V0411339F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,NA,NA,NA,NA,"C. A. M. Lindman","1893","12","20","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0411339F","V0411339F_01","2605","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"831","2019-07-09 12:56:24-03","F","FMNH-SEEDPLANTS","V0411340F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,NA,NA,NA,NA,"A. Castellanos","1964","9","29","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0411340F","V0411340F_01","25673","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"832","2019-07-09 12:56:24-03","F","FMNH-SEEDPLANTS","V0411341F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,NA,NA,NA,NA,"A. Castellanos","1963","4","6","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0411341F","V0411341F_01","23846","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"833","2020-04-29 16:30:29-03","UFVJM","HDJF","2615","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Cadorin, TJ","2010","08","25","Cadorin, TJ; Grosch, B; Lopes, CP","2010","06","19","Brasil","Santa Catarina","Florianópolis","Morro da lagoa","-48.475556","-27.576667","-48.475556","-27.576667",NA,NA,NA,"HDJF002615","HDJF002615_01","2686","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2020-04-29 16:30:29-03","UFVJM","HDJF","2616","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.","Cadorin, TJ","2010","08","25","Cadorin, TJ; Grosch, B; Zimmermann, R; Lopes, CP","2010","06","19","Brasil","Santa Catarina","Florianópolis","Morro da lagoa","-48.475556","-27.576667","-48.475556","-27.576667",NA,NA,NA,"HDJF002616","HDJF002616_01","2686","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2020-04-29 16:30:29-03","UFVJM","HDJF","1325","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brong.",NA,NA,NA,NA,"Izumizawa, CM; Garcia, RJF; Koga, DJ; Sampaio, LCQMP; Utsumi, B","1998","09","09","Brasil","São Paulo","São Paulo","Sitio Morro Verde, borda de mata","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HDJF001325","HDJF001325_01","98","Monocotyledonae",NA,"53584",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2019-01-25 15:34:19-02","IAC","IAC","2864","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","L.B. Smith","1942","04","28","A.P. Viégas et al.","1938","11","06","Brasil","São Paulo","Campinas","Joaquim Egídio, Fazenda Riqueza","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"det.: por a.Gehrt, em 30/09/1939",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2019-01-25 15:39:07-02","IAC","IAC","38539","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","M.G.L. Wanderley","2003","02","13","R.B. Torres & E.V. Franceschinelli et al.","1999","10","13","Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.133333","-22.733333","-46.133333","-22.733333",NA,NA,"coordenada do material: 22°44#?#S, 46°08#?#W",NA,NA,"775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2019-01-25 15:39:07-02","IAC","IAC","38567","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","M.G.L. Wanderley","2003","02","13","R.B. Torres & E.V. Franceschinelli et al.","1999","10","13","Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.133333","-22.733333","-46.133333","-22.733333",NA,NA,"coordenada do material: 22°44#?#S, 46°08#?#W",NA,NA,"803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2019-01-25 15:39:07-02","IAC","IAC","5087","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","L.B. Smith","1940","10","16","A.P. Viégas & O. Zagatto","1939","09","20","Brasil","São Paulo","Socorro",NA,"-46.5289","-22.5914","-46.5289","-22.5914",NA,NA,"det: a.S.Lima, em 18/12/1939",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2019-01-25 15:39:07-02","IAC","IAC","54182","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","D.A. Estevan","2009","10","25","D.A. Estevan","2009","09","25","Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.0972","-23.7233","-51.0972","-23.7233",NA,NA,NA,NA,NA,"1867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2019-01-25 15:39:07-02","IAC","IAC","54202","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","D.A. Estevan","2006","06","12","D.A. Estevan et al.","2006","12","12","Brasil","Paraná","São Jerônimo da Serra",NA,"-50.7411","-23.7275","-50.7411","-23.7275",NA,NA,NA,NA,NA,"1823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2019-10-03 14:21:01-03","IAC","IAC","57145","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","A. Korte","2011","01","17","A. Korte & M.J. Rigon-Junior","2010","12","09","Brasil","Santa Catarina","Içara","Balneário Rincão","-49.218056","-28.805","-49.218056","-28.805000",NA,NA,"Florística IFFSC 35. Coordenadas originais: 28º48#?#18S, 49º13#?#05W.",NA,NA,"5581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2019-01-25 15:39:07-02","IAC","IAC","5772","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","A.S. Lima","1942","06","09","H.P. Krug","1940","10","24","Brasil","São Paulo","São Paulo","cidade Jardim","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"conf.: por o.Handro, em 12/10/1942",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2020-07-23 12:01:00-03","CEPLAC","CEPEC","119316","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"M. L. Guedes",NA,NA,NA,"M. L. Guedes","2006","04","30","Brasil","Bahia","Catolés","Chapada Diamantina. Abaíra, subida para a Serra do Barbado.","-41.833333","-13.283333","41W50'","13S17'",NA,NA,NA,NA,NA,"12337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2006",NA,NA,NA,NA
"845","2020-07-23 12:01:00-03","CEPLAC","CEPEC","10661","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"R. M. Harley",NA,NA,NA,"R. M. Harley","1974","01","19","Brasil","Bahia","RIO DE CONTAS","10Km N cidade, Rod. p/ o povoado de Mato Grosso.","-41.833333","-13.466667","41W50'0","13S28'0",NA,NA,NA,NA,NA,"15303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1974",NA,NA,NA,NA
"846","2020-07-23 12:01:00-03","CEPLAC","CEPEC","114392","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"Sem Informação",NA,NA,NA,"Amorim, A. M.","2006","09","24","Brasil","Bahia","arataca","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000","UNICATA.",NA,NA,"6391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2020-07-23 12:01:00-03","CEPLAC","CEPEC","129660","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"L. Kollmann",NA,NA,NA,"L. Kollmann","2008","07","16","Brasil","Espírito Santo","castelo","Parque Estadual do Forno Grande. Mata próximo ao Mirante.","-41.083611","-20.516111","41W5'1","20S30'58",NA,NA,NA,NA,NA,"11090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16/07/2008",NA,NA,NA,NA
"848","2020-07-23 12:01:00-03","CEPLAC","CEPEC","132760","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"Leitman, P.M.",NA,NA,NA,"Leitman, P.M.","2011","09","10","Brasil","Bahia","arataca","Parque Nacional da Serra das Lontras. Vale À esquerda da casa do Sr. Otarcílio, sítio do Sr. Arthur.","-39.385833","-15.206111","39W23'9","15S12'22","397","397",NA,NA,NA,"370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2020-07-23 12:01:00-03","CEPLAC","CEPEC","60068","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"R. Moura",NA,NA,NA,"W. W. Thomas","1993","10","22","Brasil","Bahia","PRADO","Entr. Km 18 a E da Rod. Itamaraju/Prado, 8Km da entr. Reserva Brasil Holanda.","-39.333333","-17.183333","39W20'","17S11'",NA,NA,NA,NA,NA,"10108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13/09/2001",NA,NA,NA,NA
"850","2020-07-23 12:01:00-03","CEPLAC","CEPEC","81443","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"R. Moura",NA,NA,NA,"A. M. Amorim","1998","02","23","Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entr. Ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056","39W31'43","15S9'29",NA,NA,NA,NA,NA,"2341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13/09/2001",NA,NA,NA,NA
"851","2020-07-23 12:01:00-03","CEPLAC","CEPEC","93803","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"M. das G. L. Wanderley",NA,NA,NA,"P. Fiaschi","2002","09","18","Brasil","Bahia","JUSSARÍ","Fazenda São Roque, 2.5Km ao N da estrada de Palmira/Itajú do Colonia.","-39.566667","-15.133333","39W34'","15S8'",NA,NA,NA,NA,NA,"1064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/12/2007",NA,NA,NA,NA
"852","2020-07-23 12:01:00-03","CEPLAC","CEPEC","75889","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"R. Moura",NA,NA,NA,"L. A. Mattos-Silva","1980","03","04","Brasil","Bahia","arataca","Faz. Jassy, Km 3 Rod. Arataca/Colonia/Una. Área de cacaual sob mata primária.","-39.4143981933594","-15.2632999420166",NA,NA,NA,NA,NA,NA,NA,"3478",NA,NA,"19859",NA,"auto",NA,NA,NA,NA,NA,"13/09/2001",NA,NA,NA,NA
"853","2020-07-23 12:01:00-03","CEPLAC","CEPEC","81105","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"R. Moura",NA,NA,NA,"A. M. Amorim","1998","01","25","Brasil","Bahia","LENÇÓIS","Rod. de acesso ao município, a aprtir da BR. A 8Km do município.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,"2142",NA,NA,"47385",NA,"auto",NA,NA,NA,NA,NA,"12/09/2001",NA,NA,NA,NA
"854","2020-07-23 12:01:00-03","CEPLAC","CEPEC","82682","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"R. Moura",NA,NA,NA,"T. Fontoura","1998","02","20","Brasil","Bahia","UNA","BR-101, trecho Ilheus/Sta. Luzia. Ca. 40Km de Ilheus.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"389",NA,NA,"36070",NA,"auto",NA,NA,NA,NA,NA,"13/09/2001",NA,NA,NA,NA
"855","2020-07-23 12:01:00-03","CEPLAC","CEPEC","80500","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"R. Moura",NA,NA,NA,"T. Fontoura","1998","02","20","Brasil","Bahia","UNA","BR-101, trecho Ilheus/Sta/Luzia, mais ou menos 40Km de Ilheus.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"389",NA,NA,"36070",NA,"auto",NA,NA,NA,NA,NA,"13/09/2001",NA,NA,NA,NA
"856","2019-11-12 17:14:50-03","URICER","HPBR","9086","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brogn.",NA,NA,NA,NA,"RÖHRIG, C. & SILVEIRA, N.","2002","11","04","Brasil","RS","Barra do Arroio",NA,NA,NA,NA,NA,NA,NA,NA,"HPBR009086",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2019-11-12 17:14:50-03","URICER","HPBR","6202","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brogn.","WAECHTER, J. L.",NA,NA,NA,"ROGALSKI, J.","1997","11","20","Brasil","RS","Marcelino-Ramos","ESTREITO AUGUSTO CÉSAR RIO URUGUAI",NA,NA,NA,NA,NA,NA,NA,"HPBR006202",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2020-03-11 11:30:38-03","URICER","HPBR","8281","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brogn.","ZANIN, E. M.","2002","06","11","PICCININ, T. et al","2002","04","09","Brasil","RS","Benjamim Constant do Sul","RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,NA,NA,NA,"HPBR008281",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2019-11-12 17:14:50-03","URICER","HPBR","6009","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brogn.","BUNCHER, H.M","2015","10","02","FORTES, M.","1993","06","14","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"25cm de altura","HPBR006009","HPBR006009",NA,NA,NA,"18635","1","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2019-11-12 17:14:50-03","URICER","HPBR","6000","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brogn.","BUNCHER, H.M","2015","10","02","FORTES, M.","1993","06","14","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"22cm de altura","HPBR006000",NA,NA,NA,NA,"18635","1","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2019-04-02 09:30:51-03","URICER","HPBR","9569","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brogn.","TOPPA, R.",NA,NA,NA,"BATAGHIN, F. A.","2005","08","21","Brasil","RS","Maximiliano de Almeida",NA,"-51.8032989501953","-27.6322002410889",NA,NA,NA,NA,NA,"HPBR009569",NA,NA,NA,NA,"13380","1","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2020-03-11 11:30:38-03","URICER","HPBR","9811","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brogn.",NA,NA,NA,NA,"DEMARCO, E.","1997","09","25","Brasil","RS","São Valentim",NA,"-52.5236015319824","-27.5583000183105",NA,NA,NA,NA,NA,"HPBR009811",NA,NA,NA,NA,"14741","1","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2019-04-02 09:30:51-03","URICER","HPBR","9269","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brogn.","DE NARDIN, J. L. P.",NA,NA,NA,"STRIKE, E. & SILVEIRA, N.","2003","01","14","Brasil","SC","Anita Garibaldi",NA,"-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,NA,"HPBR009269",NA,NA,NA,NA,"23768","1","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2019-04-02 09:30:51-03","URICER","HPBR","9316","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brogn.",NA,NA,NA,NA,"SPANHOLI, J.","2002","10","24","Brasil","SC","Campos Novos",NA,"-51.2249984741211","-27.4016990661621",NA,NA,NA,NA,NA,"HPBR009316",NA,NA,NA,NA,"43319","1","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2013-02-07 10:18:13-02","UMC","HUMC","128","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,NA,NA,NA,NA,NA,"2003","09","13","Brazil","São Paulo","Mogi das Cruzes","APA do Rio Tietê César de Sousa.","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2013-02-07 10:18:13-02","UMC","HUMC","129","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,NA,NA,NA,NA,"Ivana","2003","09","13","Brazil","São Paulo","Mogi das Cruzes","APA do Rio Tietê César de Sousa.","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,"51",NA,NA,"28666",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2013-02-07 10:18:13-02","UMC","HUMC","4855","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,NA,NA,NA,NA,"Lysak, K.",NA,NA,NA,"Brazil","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,"28666",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2013-02-07 10:18:13-02","UMC","HUMC","4830","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,NA,NA,NA,NA,"Lysak, K.",NA,NA,NA,"Brazil","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,"02",NA,NA,"28666",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2013-02-07 10:18:13-02","UMC","HUMC","130","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,NA,NA,NA,NA,NA,"2003","08","23","Brazil","São Paulo","Mogi das Cruzes","APA do Rio Tietê César de Sousa.","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2013-02-07 10:18:13-02","UMC","HUMC","131","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,NA,NA,NA,NA,"Alexandre","2003","09","13","Brazil","São Paulo","Mogi das Cruzes","APA do Rio Tietê César de Sousa.","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,"28666",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2019-11-13 16:04:34-03","UNISANTA","HUSC","10803","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Martins, S.E.","2015","09",NA,"Sampaio, P.S.P.; Righetti, A.","2015","09","08","Brasil","Minas Gerais","São Thomé das Letras","Sítio próximo à cachoeira da Lua.","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"Epífita com brácteas florais vermelhas e pétalas rosa.; Cerradão.",NA,NA,"1225","Magnoliophyta",NA,"16076",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2019-11-13 16:04:34-03","UNISANTA","HUSC","1313","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Wanderley, M.G.L.","1998","10","09","Martins, S.E.; Sampaio, P.S.P.","1998","09","16","Brasil","São Paulo","Bertioga","fazenda da Familia Pinto, Rod SP-55 Km 211,7","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Epífita, sobre de árvore. Flores rosas e brácteas rosas.; Floresta de restinga paludosa alta.",NA,NA,"230","Magnoliophyta",NA,"37616",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2019-11-13 16:04:34-03","UNISANTA","HUSC","1395","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Wanderley, M.G.L.","1999","01","13","Martins, S.E.; Rotundo, M.; Pin, D.J.","1998","10","13","Brasil","São Paulo","Bertioga","fazenda da Familia Pinto, Rod SP-55 Km 211,7","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Epífita. Brácteas e corola rosas.; Restinga paludosa alta.",NA,NA,"283","Magnoliophyta",NA,"37616",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2019-11-13 16:04:34-03","UNISANTA","HUSC","8490","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Boldrin, A.H.L.","2009","09","25","Boldrin, A.H.L.; Ignácio, A.; Furtado, S.A.; Alves, G.S.","2009","09","25","Brasil","São Paulo","Santos","Sitio Sandi","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Epífita, crescendo na borda de uma ilha de restinga.; Cultivada em viveiro e herborizada.",NA,NA,"499","Magnoliophyta",NA,"26836",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2020-11-04 17:28:49-03","UEM","HUEM","25119","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn","S.M. Silva","1989","08",NA,"Dias, MC; Perri, CG","1986","09","29","Brasil","Paraná","Londrina","Bosque 1, rua Piauí, em frente ao terminal de ônibus","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Epífita sobre árvores de Santa Barbara, flores rosas.","HUEM000002701","HUEM000002701","s.n.",NA,NA,"63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2020-11-04 17:28:49-03","UEM","HUEM","25118","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn","Estevan, DA","2009","07",NA,"Estevan, DA","2007","12","12","Brasil","Paraná","São Jerônimo da Serra","Estrada Vila Nova do Pote","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Epífita, frutos verdes.","HUEM000002700","HUEM000002700","s.n.",NA,NA,"30511",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2019-07-02 15:55:11-03","UEM","HUEM","2790","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn",NA,NA,NA,NA,"Inês J.M.Takeda","1993","11","23","Brasil","Rio Grande do Sul","Maquiné",NA,"-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Epífita","HUEM000002702","HUEM000002702","s.n.",NA,NA,"28094",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2021-03-10 11:38:29-03","UNILA","EVB","3964","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Cadorin, T.J.","2009","11","04","Cadorin, T.J.; Clemes, S.M.; Oliveira, C.P.L.","2009","11","04","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","48º46'48''W","27º21'36''S",NA,NA,NA,"EVB003964",NA,"419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2021-03-10 11:38:29-03","UNILA","EVB","3970","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Korte, A.","2009","11","28","Korte, A.; Kniess, A.","2009","11","28","Brasil","Santa Catarina","Alfredo Wagner","Soldadinho.","-49.410833","-27.629167","49º24'39''W","27º37'45''S","772","772",NA,"EVB003970",NA,"1137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2021-03-10 11:38:29-03","UNILA","EVB","3953","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Kersten, R.","2018","07","19","Silva, C.B.X.",NA,NA,NA,"Brasil","Paraná","Morretes","Perto da Estação Biológoca da PUC.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"EVB003953",NA,"17",NA,NA,"30514",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2021-03-10 11:38:29-03","UNILA","EVB","3294","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Kersten, R.",NA,NA,NA,"Hekauy, C.","2012","10","21","Brasil","Paraná","São José dos Pinhais","RPPN Nhandara Guaricana da Usina. Reserva Particular do Patrimônio Natural Nhandara Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"EVB003294","EVB003294","123",NA,NA,"45291",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2020-11-12 17:02:25-03","UEL","FUEL","50258","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Estevan, DA","2009","10",NA,"Estevan, DA","2009","05","12","Brasil","Paraná","Ibaiti","Parque Ecológico da Mina Velha","-50.187801361084","-23.8486003875732",NA,NA,NA,NA,NA,NA,NA,"1841","Tracheophyta","Poales","34159",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
