"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","monthIdentified","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"384","2019-11-01 15:06:55-03","UnB","UB","96505","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Bridgewater, S; Fonsêca Filho, J; Paixão, JF","212","1994","05","30","Southern America","Brasil",NA,NA,"Bark smooth,light grey; widely spreading branching pattern; leaves shiny green, clustered at twig ends.; Tree 4,5m; High altitude rocky cerrado.",NA,"Dicotyledoneae",NA,"O. Berg","Incógnito","Goiás","Chapada dos Veadeiros; Rio das Almas",NA,NA,"-47.283333","-14.116667",NA,NA,NA,NA,"-47.283333","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-01 15:06:55-03","UnB","UB","96506","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Ratter, JA; Bridgewater, S; Fonsêca Filho, J; Lima, JCM","7876","1997","11","01","Southern America","Brasil",NA,NA,"With silvery, guava-like bark pitted with shallow +/- spherical craters. Fruits brownish with green calyx.; Tree 3,5m x 6cm; In campo cerrado.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Tocantins","32km from Porto Nacional on the road to Palmas",NA,NA,"-48.3","-10.433333","246",NA,NA,NA,"-48.3","-10.433333","246",NA,NA,NA,NA,NA,NA,NA
"386","2019-11-01 15:06:55-03","UnB","UB","96507","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Ratter, JA; Bridgewater, S; Fonsêca Filho, J","7792","1997","08","02","Southern America","Brasil",NA,NA,"With silvery-fawn, guava-like bark.; Small tree 3,5m; In cerradão.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Maranhão","164km from Floriano on the roads Balsas",NA,NA,"-44.2","-6.666667","480",NA,NA,NA,"-44.2","-6.666667","480",NA,NA,NA,NA,NA,NA,NA
"387","2019-11-01 15:06:55-03","UnB","UB","96509","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","França, F; Melo, E; Proença, CEB","2267","1997","05","13","Southern America","Brasil",NA,NA,"Casca lisa.; Arvoreta 1,7m; Cerrado. Solo: Solo arenoso e pedregoso.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Bahia",NA,NA,"Riachão das Neves","-44.914167","-11.780833",NA,NA,NA,NA,"-44.914167","-11.780833",NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-01 15:06:55-03","UnB","UB","96511","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Ratter, JA; Bridgewater, S; Fonsêca Filho, J; Garcia, AI; Santos, GB","7675","1996","11","12","Southern America","Brasil",NA,NA,"Small, wide-crowned tree, 4m tall, 12cm dbh, with smooth, pitted, pinkish brown bark.; In dense mesotrophic cerradão.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Mato Grosso do Sul","25km from Bodoquena on the road to Miranda (MS-339)",NA,NA,"-56.516667","-20.383333",NA,NA,NA,NA,"-56.516667","-20.383333",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-01 15:06:55-03","UnB","UB","96512","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Ratter, JA; Ribeiro, JF; Bridgewater, S; Fonseca Filho, J","7741","1997","07","22","Southern America","Brasil",NA,NA,"Vegetative ecological voucher.; Shrub; In cerrado sensu stricto.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Maranhão","15km from Alto Parnaíba on the road to Salinas",NA,NA,"-46.05","-9.2","400",NA,NA,NA,"-46.05","-9.2","400",NA,NA,NA,NA,NA,NA,NA
"390","2019-11-01 15:06:55-03","UnB","UB","96513","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Ratter, JA; Ribeiro, JF; Bridgewater, S; Fonseca Filho, J","7754","1997","07","24","Southern America","Brasil",NA,NA,"With fawn-grey, guava-like bark.; Tree 6m x 11cm; In campo cerrado.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Maranhão","8km from Tasso Fragoso on the road to Balsas",NA,NA,"-45.8","-8.433333",NA,NA,NA,NA,"-45.8","-8.433333",NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-01 15:06:55-03","UnB","UB","96514","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Bridgewater, S; Ratter, JA; Santos, JB","1018","1998","07","23","Southern America","Brasil",NA,NA,"Shrub 1,5m; Cerrado.",NA,"Dicotyledoneae",NA,"O. Berg","Bridgewater, S","Bahia","5km from Coribe on the road to Cocos",NA,NA,"-44.45","-13.866667","690",NA,NA,NA,"-44.45","-13.866667","690",NA,NA,NA,NA,NA,NA,NA
"392","2019-11-01 15:06:55-03","UnB","UB","96515","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Machado, JWB; Viollati, LG","335","1991","11","20","Southern America","Brasil",NA,NA,"Árvore 3m. Fruto imaturo.; Cerrado ss.",NA,"Dicotyledoneae",NA,"O. Berg","Incógnito","Bahia","Fazenda Jatobá",NA,"Correntina","-45.75","-13",NA,NA,NA,NA,"-45.75","-13",NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-11-01 15:06:55-03","UnB","UB","96517","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Irwin, HS; Maxwell, H; Wasshausen, DC","18792","1968","01","18","Southern America","Brasil",NA,NA,"Shrub 1m. Fruto green.; Wet sandy campo slope.",NA,"Dicotyledoneae",NA,"O. Berg","Legrand, CMDE","Goiás","20km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá",NA,NA,NA,NA,"1150",NA,NA,NA,NA,NA,"1150",NA,NA,NA,NA,NA,NA,NA
"394","2019-11-01 15:06:55-03","UnB","UB","96518","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Irwin, HS; Maxwell, H; Wasshausen, DC","18754","1968","01","18","Southern America","Brasil",NA,NA,"Gnarled treelet 3m x 4cm. Fruto green.; Sandstone outcrops and sandy cerrado.",NA,"Dicotyledoneae",NA,"O. Berg","Legrand, CMDE","Goiás","Among rocks in outcrop. 20km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá",NA,NA,NA,NA,"1150",NA,NA,NA,NA,NA,"1150",NA,NA,NA,NA,NA,NA,NA
"395","2019-11-01 15:06:55-03","UnB","UB","96519","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Anderson, WR; Arroyo, MTK; Hill, SR; Santos, RR; Souza, R","6512","1973","03","07","Southern America","Brasil",NA,NA,"Tree 5m. Fruto green.; Cerrado.",NA,"Dicotyledoneae",NA,"O. Berg","Landrum, LR","Goiás","6-7km E of Alto Paraíso on road to Nova Roma",NA,NA,NA,NA,"1400",NA,NA,NA,NA,NA,"1400",NA,NA,NA,NA,NA,NA,NA
"396","2019-11-01 15:06:55-03","UnB","UB","96521","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Irwin, HS; Anderson, WR; Stieber, M; Lee, EY-T","34245","1972","01","15","Southern America","Brasil",NA,NA,"Shrub 1,5m. Fruto green.; Cerrado. Rocky slopes.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Goiás","Serra dos Pirineus, ca. 18km E. of Pirenópolis",NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA
"397","2019-11-01 15:06:55-03","UnB","UB","96522","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Irwin, HS; Anderson, WR; Stieber, M; Lee, EY-T","34037","1972","01","14","Southern America","Brasil",NA,NA,"Gnarled shrub 1m. Fruto green.; Rocky slopes among sandstone boulders.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Goiás","Serra dos Pirineus, ca. 20km E of Pirenópolis",NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA
"398","2019-11-01 15:06:55-03","UnB","UB","96523","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Irwin, HS; Anderson, WR; Stieber, M; Lee, EY-T","34656","1972","01","21","Southern America","Brasil",NA,NA,"Shrub 3m. Fruto green.; Gravelly hillside and sandy cerrado.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Goiás","Ca. 15km S. of Niquelândia",NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA
"399","2019-11-01 15:06:55-03","UnB","UB","96524","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Bucci, FFB","1412","2000","10","11","Southern America","Brasil",NA,NA,"Folhas novas vermelhas; cálice alvo róseo; botões florais róseos. Aroma doce.; Árvore 6m. Flor alva; Cerrado denso em transição com cerrado típico. Topologia: Plano. Solo: Solo areno-argiloso amarelado e litolico.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Goiás","UHE Cana Brava. Arraial São Félix. Margem direita do Rio São Félix. Unidade 3",NA,"Cavalcante","-48.043611","-13.514722","350",NA,NA,NA,"-48.043611","-13.514722","350",NA,NA,NA,NA,NA,NA,NA
"400","2019-11-01 15:06:55-03","UnB","UB","96525","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Irwin, HS; Souza, R; Santos, RR","9132","1965","10","11","Southern America","Brasil",NA,NA,"Corolla and anther white.; Gnarled tree 3m; Near campo gallery. Stony campo slopes.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Goiás","Ca. 5km S of Formosa",NA,NA,NA,NA,"900",NA,NA,NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA
"401","2019-11-01 15:06:55-03","UnB","UB","96526","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Martinelli, G","3890","1978","01","23","Southern America","Brasil",NA,NA,"Heliófila, saxícola; folhas verdes concolores.; Arbusto 1,5m; Cerrado.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Goiás","Entre São Grabriel e São João da Aliança. Chapada dos Veadeiros",NA,"São Gabriel",NA,NA,"1200",NA,NA,NA,NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA
"402","2019-11-01 15:06:55-03","UnB","UB","96527","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Mendonça, RC; Fonsêca, ML; Oliveira, FCA; Cardoso, E","5229","2003","02","18","Southern America","Brasil",NA,NA,"Tronco com casca lisa, soltando escamas; folhas cartáceas, concolor verde.; Arbsuto heliófilo 2,5m. Fruto imaturo verde.; Cerrado. Topologia: Plano. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"O. Berg","Fonseca, ML","Goiás","Estrada que dá acesso a Flores de Goiás",NA,"Alvorada do Norte","-46.555278","-14.5125","530",NA,NA,NA,"-46.555278","-14.5125","530",NA,NA,NA,NA,NA,NA,NA
"403","2019-11-01 15:06:55-03","UnB","UB","96528","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Mendonça, RC; Fonsêca, ML; Oliveira, FCA; Cardoso, E","5223","2003","02","18","Southern America","Brasil",NA,NA,"Tronco com casca lisa, soltando escamas; folhas cartáceas, concolor verde.; Árvore heliófila 8m. Fruto imaturo verde.; Cerrado. Topologia: Plano. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"O. Berg","Cardoso, E","Goiás","Estrada de chão para Flores",NA,"Alvorada do Norte","-46.577778","-14.518889","540",NA,NA,NA,"-46.577778","-14.518889","540",NA,NA,NA,NA,NA,NA,NA
"404","2019-11-01 15:06:55-03","UnB","UB","96529","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Oliveira, FCA; Fonsêca, ML; Nunes, G","457","1995","12","12","Southern America","Brasil",NA,NA,"Folhas verdes, discolores, cartáceas.; Árvore heliófila 6m. Fruto verde-arroxeado.; Cerrado em morro cascalhento.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Goiás","Fazenda Traíras. Estrada de chão no km 8 da rodovia Niquelândia/Uruaçú",NA,"Niquelândia","-48.557222","-14.488611",NA,NA,NA,NA,"-48.557222","-14.488611",NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-11-01 15:06:55-03","UnB","UB","96530","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Alencar, ME","472","1999","01","30","Southern America","Brasil",NA,NA,"Árvore 6m. Flor esbranquiçada. Fruto imaturo.; Cerrado (típico). Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Piauí","Baixa do Tinguizeiro. Parque Nacional de Sete Cidades",NA,"Brasileira","-41.716667","-4.116667","210",NA,NA,NA,"-41.716667","-4.116667","210",NA,NA,NA,NA,NA,NA,NA
"406","2019-11-01 15:06:56-03","UnB","UB","9729","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Brito, DS; Gomes, BM; Proença, CEB; Guimarães, PJF","91","2000","10","15","Southern America","Brasil",NA,NA,"Botões verdes, casca lisa; da P: 0,08 m.; Árvore 5m; Cerrado sensu stricto.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Distrito Federal","Parque Recreativo e Reserva Ecológica do Gama",NA,"Brasília","-48.055","-16.048333",NA,NA,NA,NA,"-48.055","-16.048333",NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-01 15:06:55-03","UnB","UB","96531","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Walter, BMT; et al.","2896","1995","11","12","Southern America","Brasil",NA,NA,"Casca lisa creme; cálice verde; corola creme; disco marrom.; Árvore 3,5m x 18cm; Cerrado sensu stricto. Topologia: Plano. Solo: Latossolo vermelho-amarelo - Textura franco-argilo.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Bahia","Projeto Ouro Verde. Rodovia Anel da Soja.",NA,"Formosa do Rio Preto","-46","-11.45","710",NA,NA,NA,"-46","-11.45","710",NA,NA,NA,NA,NA,NA,NA
"408","2019-11-01 15:06:55-03","UnB","UB","96532","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Eiten, G; Eiten, LT","10517","1970","02","09","Southern America","Brasil",NA,NA,"Small tree; Upper north slope of ridge with costaneira vegetation, a type of cerrado.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Maranhão","Ilha de Balsas region between the Balsas & Paranaíba Rivers. Ca. 35km south of Loreto",NA,"Loreto","-45.083333","-7.383333","350",NA,NA,NA,"-45.083333","-7.383333","350",NA,NA,NA,NA,NA,NA,NA
"409","2019-11-01 15:06:56-03","UnB","UB","96674","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Nóbrega, MG","s.n.","2002","09","10","Southern America","Brasil",NA,NA,"As flores possuem odor adocicado; botões imaturos de cor verde arroxeado.; Árvore 4m. Flor creme; Cerrado sentido restrito. Topologia: Inclinado. Solo: Latossolo.",NA,"Dicotyledoneae",NA,"O. Berg","Ramos, AE","Distrito Federal","Jardim Botânico de Brasília, ao lado do Mirante",NA,"Brasília","-47.85","-15.866667","1025",NA,NA,NA,"-47.85","-15.866667","1150",NA,NA,NA,NA,NA,NA,NA
"410","2019-11-01 15:06:56-03","UnB","UB","96675","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Silva, MA; Delprete, PG","4270","2000","02","14","Southern America","Brasil",NA,NA,"Folhas concolores verdes; tronco com casca clara e lisa.; Arbusto 2,2m. Fruto imaturo verde.; Cerrado pedregoso.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Distrito Federal","Reserva Ecológica do IBGE. Abaixo da Estação Metereológica",NA,"Brasília","-47.883333","-15.933333","1100",NA,NA,NA,"-47.883333","-15.933333","1100",NA,NA,NA,NA,NA,NA,NA
"411","2019-11-01 15:06:56-03","UnB","UB","96676","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Sampaio, AB","259","1998","11","13","Southern America","Brasil",NA,NA,"Árvore 3m. Flor branca; Campo sujo rupestre. Topologia: Bastante acidentado. Solo: Solo pedregoso.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Distrito Federal","Campos na estrada da Fazenda Sucupira",NA,"Brasília","-48.033333","-15.833333",NA,NA,NA,NA,"-48.033333","-15.833333",NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-11-01 15:06:56-03","UnB","UB","96533","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Silva, MA; Cardoso, E; Alvarenga, D; Mendonça, RC; Azevedo, MLM","3622","1997","11","29","Southern America","Brasil",NA,NA,"Folhas verdes com cheiro característico, tronco com casca lisa.; Arbusto 3,5m. Fruto imaturo verde.; Cerrado. Topologia: Plano.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Minas Gerais","Parque Nacional Grande Sertão Veredas. Fazenda Mato Grande, proprietário Sr. Nenzinho Carneiro",NA,"Formoso","-45.001944","-15.354444","900",NA,NA,NA,"-45.001944","-15.354444","900",NA,NA,NA,NA,NA,NA,NA
"413","2019-11-01 15:06:56-03","UnB","UB","96678","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Assis, MC; et al.","7","1994","05","05","Southern America","Brasil",NA,NA,"Botões róseos; fuste lisa; cinerea; cálice verde-claro; corola face abaxial rósea; adaxial creme.; Árvore 3m. Flor creme; Cerrado em borda de mata ciliar. Topologia: Ondulado. Solo: Latossolo.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Distrito Federal","A 500m da Fazenda Sucupira; logo pós o açude da fazenda",NA,"Brasília","-48.016667","-15.916667","1080",NA,NA,NA,"-48.016667","-15.916667","1080",NA,NA,NA,NA,NA,NA,NA
"414","2019-11-01 15:06:56-03","UnB","UB","96679","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Kirkbride, MCG","1391","1980","10","03","Southern America","Brasil",NA,NA,"Pétalas vermelhas.; Árvore 3-4; Campos de murundus. Área de encosta.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Distrito Federal","Fazenda Água Limpa. Campo Experimental da UnB",NA,"Brasília","-47.9","-15.95","1100",NA,NA,NA,"-47.9","-15.95","1100",NA,NA,NA,NA,NA,NA,NA
"415","2019-11-01 15:06:56-03","UnB","UB","96680","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Kirkbride, MCG","1470","1981","02","18","Southern America","Brasil",NA,NA,"Árvore. Fruto verde.; Campos de murundus. Área de encosta.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Distrito Federal","Fazenda Água Limpa. Campo Experimental da UnB",NA,"Brasília","-47.9","-15.95","1100",NA,NA,NA,"-47.9","-15.95","1100",NA,NA,NA,NA,NA,NA,NA
"416","2019-11-01 15:06:56-03","UnB","UB","96682","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Kirkbride Junior, JH","5466","1983","11","07","Southern America","Brasil",NA,NA,"Pétalas brancas.; Arvorezinha 4m; Campo cerrado aberto.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Distrito Federal","Fazenda Água Limpa. Campo Experimental da UnB",NA,"Brasília","-47.9","-15.95","1060",NA,NA,NA,"-47.9","-15.95","1060",NA,NA,NA,NA,NA,NA,NA
"417","2019-11-01 15:06:56-03","UnB","UB","96683","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Kirkbride Junior, JH","4355","1981","08","24","Southern America","Brasil",NA,NA,"Botões brancos.; Árvore 4m; Margem da mata ciliar.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Distrito Federal","Córrego Palmeiras",NA,"Brasília","-47.65","-16.033333",NA,NA,NA,NA,"-47.65","-16.033333",NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-11-01 15:06:56-03","UnB","UB","96685","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Silva, AP","131","2000","11","15","Southern America","Brasil",NA,NA,"Casca acinzentada (cimento).; Arvoreta 3m. Fruto imaturo.; Cerrado típico em recuperação natural de pastagem abandonada há 10 anos. Solo: Solo com cascalho.",NA,"Dicotyledoneae",NA,"O. Berg","Silva, AP","Distrito Federal","Chácara São Francisco, Núcleo Rural Taquara",NA,"Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2019-11-01 15:06:56-03","UnB","UB","96686","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Kirkbride, MCG","1478","1981","02","18","Southern America","Brasil",NA,NA,"Árvore 2-3m. Fruto verde.; Campos de murundus. Área de encosta.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Distrito Federal","Fazenda Água Limpa. Campo Experimental da UnB",NA,"Brasília","-47.9","-15.95","1100",NA,NA,NA,"-47.9","-15.95","1100",NA,NA,NA,NA,NA,NA,NA
"420","2019-11-01 15:06:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Kirkbride Junior, JH","5415","1983","10","11","Southern America","Brasil",NA,NA,"Arvorezinha até 2 m; flores brancas; Campo cerrado muito pertubado com cascalho na superfície do solo",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Distrito Federal","Entre DF 6 e Córrego Fazendinha",NA,NA,"-47.883333","-15.766667",NA,"1994",NA,NA,"-47.883333","-15.766667",NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-11-01 15:06:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Câmara, CP","IFN-24261.1","2017","07","06","Southern America","Brasil",NA,NA,"Conglomerado PI_242. Subunidade 1. Subparcela 1. Indivíduo 3.&nf;F8 - Avaliação da regeneração natural; Árvore 6m, DAP 11,4cm. Base reta. Casca de cor externa alaranjada, cor interna amarela, espessura externa fina e do tipo rugosa","UB0128204","Dicotyledoneae",NA,"O. Berg","Faria, JEQ","Piauí",NA,"UB0128204","Uruçuí","-44.46","-7.2",NA,"2017",NA,NA,"-44.46","-7.2",NA,"08",NA,"08",NA,NA,NA,NA
"422","2019-11-01 15:06:56-03","UnB","UB","96684","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26705","1970","02","27","Southern America","Brasil",NA,NA,"Perianth cream.; Shrub 2,5m; Cerrado.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Distrito Federal","Ca. 1km N. of Barragem Paranoá, DF-9",NA,"Brasília","-47.9296989440918","-15.7797002792358","1000",NA,"70570","auto",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA
"423","2019-11-01 15:06:56-03","UnB","UB","96677","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Irwin, HS; Souza, R; Santos, RR","9581","1965","10","27","Southern America","Brasil",NA,NA,"Gnarled tree 3m. Fruto green.; Steep cerrado hillside.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Distrito Federal","Chapada da Contagem, ca. 20km N.E. of Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358","1000",NA,"70570","auto",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA
"424","2019-11-01 15:06:56-03","UnB","UB","96681","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Irwin, HS; Souza, R; Santos, RR","11237A","1965","12","12","Southern America","Brasil",NA,NA,"Shrub 2m. Fruto green.; Cerrado slopes.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Distrito Federal","Immediately E. of Lago Paranoá",NA,"Brasília","-47.9296989440918","-15.7797002792358","975",NA,"70570","auto",NA,NA,"975",NA,NA,NA,NA,NA,NA,NA
"425","2019-11-01 15:06:55-03","UnB","UB","10422","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Soares-Silva, LH","1132","2001","10","16","Southern America","Brasil",NA,NA,"Caule liso, acinzentado com cicatrizes circulares arredondadas, córtex róseo-alaranjado, botão creme com mácula rósea.; Árvore 6m. Flor branca; Cerrado.",NA,"Dicotyledoneae",NA,"O. Berg","Soares-Silva, LH","Distrito Federal","Jardim Botânico de Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-11-01 15:06:55-03","UnB","UB","8946","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Firetti, F; Oliveira, RC; Calago, K; Freitas, CV","6","1999","11","14","Southern America","Brasil",NA,NA,"Tronco acinzentado liso com 10 cm de diâmetro folhas glabras, cheiro frutal; frutos jovens verdes.; Árvore 3,5m; Cerradão.",NA,"Dicotyledoneae",NA,"O. Berg","Firetti, F","Distrito Federal","Parque Recreativo e Reserva Ecológica do Gama",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-01 15:06:55-03","UnB","UB","10442","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Soares-Silva, LH; Cardoso, C","1140","2001","10","17","Southern America","Brasil",NA,NA,"Frutos imaturos verdes; botões florais brancos avermelhados.; Arvoreta 2, m; Cerradão.",NA,"Dicotyledoneae",NA,"O. Berg","Soares-Silva, LH","Distrito Federal","Trilha dos visitantes (Jardim Botânico de Brasília)",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-11-01 15:06:55-03","UnB","UB","96502","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Silva, MA; Pereira, BAS; Alvarenga, D","3362","1997","10","08","Southern America","Brasil",NA,NA,"Botões florais branco arroxeados, folhas membranáceas e pubescentes.; Arvoreta 3m; Cerrado. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","Goiás","23km na GO-118 em direção a Campos Belos",NA,"Teresina de Goiás","-47.2647018432617","-13.7763996124268","800",NA,"42211","auto",NA,NA,"800",NA,NA,NA,NA,NA,NA,NA
