"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"155","2019-11-13 11:27:17-03","USP","SPF","172824","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Sasaki, D","2003","09","27",NA,"Brasil",NA,NA,NA,"SPF00172824","696",NA,NA,"O.Berg","Sobral, M","São Paulo","Parque Estadual das Furnas do Bom Jesus","900","900",NA,"Pedregulho","-47.419444","-20.197222","-47.419444","-20.197222",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA
"156","2019-11-13 11:27:17-03","USP","SPF","172825","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Sasaki, D","2003","09","27",NA,"Brasil",NA,NA,NA,"SPF00172825","699",NA,NA,"O.Berg","Sobral, M","São Paulo","Parque Estadual das Furnas do Bom Jesus","900","900",NA,"Pedregulho","-47.419444","-20.197222","-47.419444","-20.197222",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA
"157","2019-11-13 11:27:17-03","USP","SPF","172826","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Sasaki, D","2003","10","31",NA,"Brasil",NA,NA,NA,"SPF00172826","765",NA,NA,"O.Berg","Sobral, M","São Paulo","Parque Estadual das Furnas do Bom Jesus","1000","1000",NA,"Pedregulho","-47.460278","-20.247778","-47.460278","-20.247778",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA
"158","2019-11-13 11:27:17-03","USP","SPF","172827","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Sasaki, D","2003","11","01",NA,"Brasil",NA,NA,NA,"SPF00172827","782",NA,NA,"O.Berg","Sobral, M","São Paulo",NA,"720","720",NA,"Pedregulho","-47.273056","-20.164444","-47.273056","-20.164444",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA
"159","2021-03-15 18:29:02-03","USP","SPF","210689","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Zappi, DC","2009","07","25",NA,"Brasil",NA,NA,"Arbusto pouco ramificado ate 3 m alt., folhas jovens ferrugíneas, frutos amarelados, DNA.; Campo rupestre. com afloramentos de arenito e quartzito com Humiria balsamifera, Encholirium sp. nov, Pilosocereus aurisetus e Cipocereus pleu","SPF00210689","2229",NA,NA,"O.Berg","Lucas, EJ","Minas Gerais","Serra do Cipó, Faz. do Sr João Carrinho, subida da Serra.",NA,NA,NA,"Santana do Riacho","-43.7351","-19.04649","-43.7351","-19.04649",NA,NA,NA,NA,NA,"2011","08","23",NA,NA,NA
"160","2021-03-15 18:29:02-03","USP","SPF","220877","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Antar, GM","2013","08","08",NA,"Brasil",NA,NA,"Arbusto ca. 50 cm alt. Flores alvas.","SPF00220877","242",NA,NA,"O.Berg","Santos, MF","Tocantins","Jalapão, Estrada rumo à comunidade da Boa Esperança, partindo da comunidade da Mumbuca.","381","381",NA,"Mateiros","-46.603417","-10.288611","-46.603417","-10.288611",NA,NA,NA,NA,NA,"2014","07",NA,NA,NA,NA
"161","2019-11-13 11:27:17-03","USP","SPF","195766","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Paula-Souza, J","2006","10","11",NA,"Brasil",NA,NA,NA,"SPF00195766","8396",NA,NA,"O.Berg","Rosa, PO","Goiás","Parque Nacional das Emas",NA,NA,NA,"Chapadão do Céu","-52.548900604248","-18.4074993133545",NA,NA,NA,NA,NA,"44163","auto","2011","11",NA,NA,NA,NA
"162","2019-11-13 11:27:17-03","USP","SPF","41442","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Hatschbach, G","1975","08","26",NA,"Brasil",NA,NA,NA,"SPF00041442","32536",NA,NA,"O.Berg","Rosa, PO","Mato Grosso do Sul",NA,NA,NA,NA,"Bandeirantes","-54.363899230957","-19.9178009033203",NA,NA,NA,NA,NA,"50915","auto","2011","11",NA,NA,NA,NA
"163","2019-11-13 11:27:17-03","USP","SPF","171864","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Oliveira, PI","1979","09","11",NA,"Brasil",NA,NA,NA,"SPF00171864","34",NA,NA,"O.Berg","Sobral, M","Mato Grosso do Sul",NA,NA,NA,NA,"Rio Verde de Mato Grosso","-54.8442001342773","-18.9181003570557",NA,NA,NA,NA,NA,"87429","auto","2001",NA,NA,NA,NA,NA
"164","2019-11-13 11:27:17-03","USP","SPF","160339","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, VC","1998","09","06",NA,"Brasil",NA,NA,NA,"SPF00160339","21178",NA,NA,"O.Berg","Sobral, M; Mazine, FF","Minas Gerais",NA,NA,NA,NA,"Ibiraci","-47.122200012207","-20.4622001647949",NA,NA,NA,NA,NA,"29018","auto","2003","02",NA,NA,NA,NA
"165","2019-11-13 11:27:17-03","USP","SPF","184633","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Oliveira, RB","2003","11","15",NA,"Brasil",NA,NA,NA,"SPF00184633","264",NA,NA,"O.Berg","Oliveira, RB","São Paulo","Morro do Forno",NA,NA,NA,"Altinópolis","-47.3699989318848","-21.0200004577637",NA,NA,NA,NA,NA,"30403","auto",NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:27:17-03","USP","SPF","78352","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Sciamarelli, A","1989","09","24",NA,"Brasil",NA,NA,NA,"SPF00078352","262",NA,NA,"O.Berg","Santos, MF","São Paulo",NA,NA,NA,NA,"Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"21243","auto","2014",NA,NA,NA,NA,NA
"167","2019-11-13 11:27:17-03","USP","SPF","114620","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Kinoshita-Gouveia, LS","1994","11","07",NA,"Brasil",NA,NA,NA,"SPF00114620","94221",NA,NA,"O.Berg","Santos, MF","São Paulo",NA,NA,NA,NA,"Casa Branca","-47.0800018310547","-21.7700004577637",NA,NA,NA,NA,NA,"27086","auto","2014",NA,NA,NA,NA,NA
"168","2019-11-13 11:27:17-03","USP","SPF","199647","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Mechi, MR","2001","08","02",NA,"Brasil",NA,NA,NA,"SPF00199647","8f",NA,NA,"O.Berg","Mechi, MR","São Paulo","Parque Estadual Vassununga",NA,NA,NA,"Santa Rita do Passa Quatro","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:27:17-03","USP","SPF","65203","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Mattos, J","1960","11","29",NA,"Brasil",NA,NA,NA,"SPF00065203","8634",NA,NA,"O.Berg","Santos, MF","São Paulo",NA,NA,NA,NA,"São Simão","-47.5499992370605","-21.4699993133545",NA,NA,NA,NA,NA,"27881","auto","2014",NA,NA,NA,NA,NA
"170","2019-11-13 11:27:17-03","USP","SPF","85466","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Sartori, H","1957","11","04",NA,"Brasil",NA,NA,NA,"SPF00085466","2",NA,NA,"O.Berg","Santos, MF","São Paulo","Horto Florestal.",NA,NA,NA,"São Simão","-47.5499992370605","-21.4699993133545",NA,NA,NA,NA,NA,"27881","auto","2014",NA,NA,NA,NA,NA
"171","2019-11-13 11:27:17-03","USP","SPF","65106","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Sartori, H","1957","11","04",NA,"Brasil",NA,NA,NA,"SPF00065106","2",NA,NA,"O.Berg","Santos, MF","São Paulo","Horto Florestal.",NA,NA,NA,"São Simão","-47.5499992370605","-21.4699993133545",NA,NA,NA,NA,NA,"27881","auto","2014",NA,NA,NA,NA,NA
"172","2019-10-07 09:35:47-03","UEFS","HUEFS","82612","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Pereira-Silva, G.","2000","11","07",NA,"Brasil",NA,NA,"Cerrado - Mata seca com flora de Mata de Galeria nas linhas de drenagem.","HUEFS0082612","4337","Angiospermae","Myrtales","O.Berg","M.Sobral","Goiás","Estrada Minaçu - balsa Porto dos Paulistas, cerca de 8,2 km de Minaçu (km marcados no rio Bonito).","380","380","HUEFS0082612","Minaçu","-48.155833","-13.516667","48W9'21''","13S31'0''","Rosanae",NA,NA,NA,NA,"2012","04",NA,NA,NA,NA
"173","2019-10-07 09:35:47-03","UEFS","HUEFS","86612","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Riedel","1834","07",NA,NA,"Brasil",NA,NA,NA,"HUEFS0086612","2414","Angiospermae","Myrtales","O.Berg",NA,"Goiás","In campis pr. Ubereas.",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-10-07 09:35:47-03","UEFS","HUEFS","85168","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Tameirão Neto, E.","1996","09","25",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0085168","2096","Angiospermae","Myrtales","O.Berg",NA,"Minas Gerais",NA,NA,NA,"HUEFS0085168","Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,"Rosanae",NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA
"175","2019-10-07 09:35:47-03","UEFS","HUEFS","86611","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis var. ovata","Riedel","1834","07",NA,NA,"Brasil",NA,NA,NA,"HUEFS0086611","2414","Angiospermae","Myrtales","O.Berg",NA,"Goiás","In campis pr. Uberceas.",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA,NA,NA,NA,NA,"var. ovata"
"176","2019-10-07 09:35:47-03","UEFS","HUEFS","86611","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis var. ovata","Riedel","1834","07",NA,NA,"Brasil",NA,NA,NA,"HUEFS0086611","2414","Angiospermae","Myrtales","O.Berg",NA,"Goiás","In campis pr. Uberceas.",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA,NA,NA,NA,NA,"var. ovata"
"177","2019-09-04 18:25:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","L. Riedel","1834","8",NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-01-22 15:33:04-02","F","FMNH-SEEDPLANTS","V0065589F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","L. Riedel",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0065589F","2414","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"V0065589F_01",NA,"-52.8731","-10.8339",NA,NA,"Dicotyledoneae","Possible type",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2015-03-07 09:01:12-03","F","FMNH-SEEDPLANTS","V0118007F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118007F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"V0118007F_01",NA,"-52.8731","-10.8339",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2015-03-07 09:01:12-03","F","FMNH-SEEDPLANTS","V0118008F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118008F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"V0118008F_01",NA,"-52.8731","-10.8339",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-02-17 11:30:10-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Heringer, E.P.; Faria, J.E.Q.","2009","09","04","Southern America","Brasil",NA,NA,"Solo arenoso, relevo ondulado; Arbusto ca. de 1,2 m de altura, flores senescentes; Cerrado típico",NA,"575","Dicotyledoneae",NA,"O. Berg","Hatschbach, G.; Arroyo, M.T.K.","Goiás","Coletado no sítio das Palmeiras, próximo à sede",NA,NA,NA,"Caiapônia","-51.887778","-17.283056","-51.887778","-17.283056",NA,NA,NA,NA,NA,"1994","09",NA,NA,NA,NA
"182","2019-02-27 14:03:19-03","UFSJ","HUFSJ","6134","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, LF","2012","09","22",NA,"Brasil",NA,NA,"Arbusto de 4m de altura, botão verde, pétalas alvas.","HUFSJ006134","5002",NA,NA,"O.Berg","Sobral, M","Goiás","Sudoeste de Goiás.","829","829",NA,"Montividiu","-51.159444","-17.174722","-51.159444","-17.174722",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA
"183","2019-12-20 18:46:45-03","UFSJ","HUFSJ","6157","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Guilherme, FAG; Bernasol, WP; Batista, NTF","2007","08","10",NA,"Brasil",NA,NA,"Arbusto de aproximadamente 1m de altura. Frutos imaturos verdes.","HUFSJ006157","729",NA,NA,"O.Berg","Sobral, M","Goiás","PCH Irara.",NA,NA,NA,"Aparecida do Rio Doce","-51.183333","-18.133333","-51.183333","-18.133333",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA
"184","2019-02-27 14:03:19-03","UFSJ","HUFSJ","6167","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, LF","2012","09","27",NA,"Brasil",NA,NA,"Porte subarbustivo de 1m de altura, flores alvas, frutos ausentes.","HUFSJ006167","5144",NA,NA,"O.Berg","Sobral, M","Goiás","Fazenda do Sr. Zezão.","917","917",NA,"Portelândia","-52.625556","-17.339722","-52.625556","-17.339722",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA
"185","2019-12-20 18:46:45-03","UFSJ","HUFSJ","6227","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Freitas, MR","2006","08","25",NA,"Brasil",NA,NA,"Árvore de 2,5m de altura, flor branca amarelada.","HUFSJ006227","51",NA,NA,"O.Berg","Sobral, M","Mato Grosso","Parque Estadual da Serra Azul. Cerrado rupestre, estrada para o Cristo.",NA,NA,NA,"Barra do Garças","-52.266667","-15.866667","-52.266667","-15.866667",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA
"186","2019-02-27 14:03:19-03","UFSJ","HUFSJ","5097","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","?",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUFSJ005097","s.n.",NA,NA,"O.Berg","Sobral, M","Goiás",NA,NA,NA,NA,"Rio Verde","-50.9281005859375","-17.7980995178223",NA,NA,NA,NA,NA,"96378","auto","2013",NA,NA,NA,NA,NA
"187","2019-02-27 14:03:19-03","UFSJ","HUFSJ","5114","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Soares, MP","2012","03",NA,NA,"Brasil",NA,NA,NA,"HUFSJ005114","s.n.",NA,NA,"O.Berg","Sobral, M","Goiás","Mata Fesurv.",NA,NA,NA,"Rio Verde","-50.9281005859375","-17.7980995178223",NA,NA,NA,NA,NA,"96378","auto","2013",NA,NA,NA,NA,NA
"188","2021-02-12 15:02:19-03","UFSCar","SPSC","7798","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","A.V. Fleuri-Jardim;F.Q. Martins & J. Caram","2003","05","25",NA,"Brasil",NA,NA,"Planta de aproximadamente 2,3 metros de altura.;Cerrado",NA,NA,NA,NA,"O.Berg","M.A. Batalha","Mato Grosso","Parque Nacional das Emas. Corredor Cerrado-Pantanal",NA,NA,NA,"Alto taquari",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-11-12 17:02:04-03","UEL","FUEL","37715","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Tameirão Neto, E","1996","09","25",NA,"Brasil",NA,NA,NA,"FUEL011991","2096","Tracheophyta","Myrtales","O.Berg","Kawasaki, ML","Minas Gerais","Cerrado",NA,NA,NA,"Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,"47316","auto","1997",NA,NA,NA,NA,NA
"190","2019-11-01 15:06:36-03","UnB","UB","106666","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Pinto, JRR; Lenza, E","2006","01","21","Southern America","Brasil",NA,NA,"Arbusto 2.6m x 4.5cm; Cerrado Rupestre. Solo: Solo litólico.",NA,"375","Dicotyledoneae",NA,"O. Berg","Proença, CEB","Goiás","Morro do Urubu","1190","1190",NA,"Cristalina","-47.571389","-16.783056","-47.571389","-16.783056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-01 15:06:36-03","UnB","UB","111100","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Proença, CEB; Farias, R; Carvalho, PS; Miranda, SC","2008","11","23","Southern America","Brasil",NA,NA,"Casca corticosa, queimada a pouco tempo.&nf;Fotos C. Proença; Árvore 2m. Fruto imaturos verdes a roxo claro.; Cerrado rupestre com Wunderlichia e Vellozia flavicans. Solo: Solo com afloramentos rochosos.",NA,"3603","Dicotyledoneae",NA,"O. Berg","Proença, CEB","Goiás","Ca. 3km NO de Cristalina, na BR-040","1200","1200",NA,"Cristalina","-47.620167","-16.733833","-47.620167","-16.733833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-01 15:06:36-03","UnB","UB","132355","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Batalha, MA","1999","07","06","Southern America","Brasil",NA,NA,"Flores brancas.; Subarbusto 0,6m.; Campo cerrado",NA,"3561","Dicotyledoneae",NA,"O. Berg","Kawasaki, ML","Goiás","Parque Nacional das Emas",NA,NA,NA,NA,"-52.65","-17.816667","-52.65","-17.816667",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA
"193","2019-11-01 15:06:36-03","UnB","UB","132356","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Batalha, MA","1999","10","08","Southern America","Brasil",NA,NA,"Frutos.; Subarbusto 0,9m.; Campo sujo",NA,"3998","Dicotyledoneae",NA,"O. Berg","Kawasaki, ML","Goiás","Parque Nacional das Emas",NA,NA,NA,NA,"-52.65","-17.816667","-52.65","-17.816667",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA
"194","2019-11-01 15:06:36-03","UnB","UB","132359","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Batalha, MA","1999","09","08","Southern America","Brasil",NA,NA,"Floree brancas.; Herb 0,8m.; Campo sujo",NA,"3850","Dicotyledoneae",NA,"O. Berg","Kawasaki, ML","Goiás","Parque Nacional das Emas",NA,NA,NA,NA,"-52.65","-17.816667","-52.65","-17.816667",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA
"195","2019-11-01 15:06:36-03","UnB","UB","132364","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Proença, CEB","1993","09","24","Southern America","Brasil",NA,NA,"Corola e androceu brancos.; Árvore 3m.; Cerrado sensu stricto fechado",NA,"923","Dicotyledoneae",NA,"O. Berg","Proença, CEB","Goiás","Parque Nacional das Emas",NA,NA,NA,"Mineiros","-52.75","-18.316667","-52.75","-18.316667",NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA
"196","2019-11-01 15:06:36-03","UnB","UB","132357","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Gottsberger, IS","1983","09","04","Southern America","Brasil",NA,NA,"Petals and filaments white.; Shrub 1,5m.; Campo cerrado",NA,"19-4983","Dicotyledoneae",NA,"O. Berg","Proença, CEB","Minas Gerais","Fazenda Bela Tanda and neighboring fazendas, 6km NE of Indianópolis",NA,NA,NA,"Indianópolis","-47.95","-19.216667","-47.95","-19.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-01 15:06:36-03","UnB","UB","132353","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Gottsberger, IS","1985","10","12","Southern America","Brasil",NA,NA,"Shrub.; Campo cerrado",NA,"116","Dicotyledoneae",NA,"O. Berg","Proença, CEB","Minas Gerais","Fazenda Bela Tanda and neighboring fazendas, 6km NE of Indianópolis",NA,NA,NA,"Indianópolis","-47.95","-19.216667","-47.95","-19.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-01 15:06:36-03","UnB","UB","132358","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Gottsberger, IS","1983","09","16","Southern America","Brasil",NA,NA,"Flowers white.; Shrub 0,5m.; Cerrado",NA,"11-16983","Dicotyledoneae",NA,"O. Berg","Proença, CEB","Minas Gerais","Fazenda Bela Tanda and neighboring fazendas, 6km NE of Indianópolis",NA,NA,NA,"Indianópolis","-47.95","-19.216667","-47.95","-19.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-01 15:06:36-03","UnB","UB","132367","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Batalha, MA","1999","10","05","Southern America","Brasil",NA,NA,"Frutos.; Subarbusto 0,4m.; Cerrado sensu stricto",NA,"3933","Dicotyledoneae",NA,"O. Berg","Kawasaki, ML","Goiás","Parque Nacional das Emas",NA,NA,NA,NA,"-52.65","-17.816667","-52.65","-17.816667",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA
"200","2019-11-01 15:06:36-03","UnB","UB","161623","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Faria, JEQ; Campos, LZO; Ibrahim, M; Martins, RC; Caires, CS; Meneguzzo, TEC; Souza, LF; Nu","2009","09","05","Southern America","Brasil",NA,NA,"Solo areno-argiloso, relevo acidentado; Arbusto ca. de 1 m de altura, frutos imaturos verde claro; Cerrado típico",NA,"601","Dicotyledoneae",NA,"O. Berg","Faria, JEQ","Goiás","Próximo à sede da Pousada do Guardião","660","660",NA,"Serranópolis","-52.009722","-18.464722","-52.009722","-18.464722",NA,NA,NA,NA,NA,"2009","09",NA,NA,NA,NA
"201","2019-11-01 15:06:36-03","UnB","UB","168406","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Oliveira, JP","1995","10","15","Southern America","Brasil",NA,NA,"Frutos verdes-vinosos. Ramo esfoliativo cinza. Extremidade vermelha. Folhas com manchas vermelhas.",NA,"2","Dicotyledoneae",NA,"O. Berg",NA,"Goiás","Parna das Emas",NA,NA,NA,"Mineiros","-52.55","-17.57","-52.55","-17.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-01 15:06:36-03","UnB","UB","168522","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Ratter, JA; Fonseca Filho, J","1976","07","18","Southern America","Brasil",NA,NA,"Small shrub with shots of annual duration to 60cm. Androceum creamy white, petals white with a pink tint.; Dense cerrado on sandy soil",NA,"3288","Dicotyledoneae",NA,"O. Berg","Rosa, PO","Mato Grosso","Barra do Garças, Barra do Garças",NA,NA,NA,"Barra do Garças","-52.25","-15.883333","-52.25","-15.883333",NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,NA
"203","2019-11-01 15:06:36-03","UnB","UB","168596","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Silva, GP; et al.","2000","11","07","Southern America","Brasil",NA,NA,"Subarbusto com 1m de altura.; Cerrado",NA,"4337","Dicotyledoneae",NA,"O. Berg",NA,"Goiás","Ca de 8,2 km de Minaçu","380","380",NA,"Minaçu","-48.155833","-13.516667","-48.155833","-13.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-01 15:06:36-03","UnB","UB","168819","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Hunt, DR; Ramos, JF","1966","06","19","Southern America","Brasil",NA,NA,"Shrubby to 80 cm.; Cerrado",NA,"6084","Dicotyledoneae",NA,"O. Berg","Rosa, PO","Mato Grosso","Serra Azul About 7 km west of Barra do Garças","600","1000",NA,"Barra do Garças","-52.26","-15.89","-52.26","-15.89",NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,NA
"205","2019-11-01 15:06:36-03","UnB","UB","168840","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Bridgewater, S; Ratter, JA; Santos, JB","1998","08","05","Southern America","Brasil",NA,NA,"Tall slender treelet to 3,5m; bark grey and smooth; sepals red/green; petals white.; Cerrado",NA,"1057","Dicotyledoneae",NA,"O. Berg","Rosa, PO","Minas Gerais","3 km from São Joaquim on the road to Serra das Araras","600","600",NA,"Januária","-45.166667","-15.483333","-45.166667","-15.483333",NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,NA
"206","2019-11-01 15:06:36-03","UnB","UB","168972","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Arantes, AA; Brito, MH","1995","09","06","Southern America","Brasil",NA,NA,"Subarbusto ca. 60cm. Flores brancas. Raquis da inflorescência e cálice com indumento ferrugíneo. Flores perfumadas.; Borda de cerrado denso.",NA,"295","Dicotyledoneae",NA,"O. Berg","Rosa, PO","Minas Gerais","E.E. Panga.",NA,NA,NA,"Uberlândia","-48.28","-18.92","-48.28","-18.92",NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,NA
