"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"289","2020-09-12 05:00:02-03","US","US","251610","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"M. Kuhlmann","3951","1956","10","4","Brazil","São Paulo","Anhembi","Anhembi; Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,"US01346164","US01346164_01",NA,"Magnoliales","South America - Neotropics",NA,"25656","auto","Dicotyledonae",NA,NA,"1",NA,NA
"290","2020-09-12 05:00:02-03","US","US","2678502","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"F. C. Hoehne","s.n.","1937","11","5","Brazil","Rio Grande do Sul","São Paulo das Missões",NA,"-54.9361000061035","-28.0214004516602",NA,NA,NA,NA,NA,"US01346174","US01346174_01",NA,"Magnoliales","South America",NA,"18851","auto","Dicotyledonae",NA,NA,"1",NA,NA
"291","2020-09-12 05:00:02-03","US","US","USw25455","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"Collector unknown","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"292","2020-09-12 05:00:02-03","US","US","USw15001","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","3044",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"293","2020-09-12 05:00:02-03","US","US","2220202","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1647","1954","3","2","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300",NA,NA,"US01346168","US01346168_01",NA,"Magnoliales","South America",NA,"18533","auto","Dicotyledonae",NA,NA,"1",NA,NA
"294","2020-09-12 05:00:02-03","US","US","2829998","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","3044","1956","4","5","Brazil","Santa Catarina","Palhoça","Pilões.","-48.6678009033203","-27.645299911499",NA,NA,"250",NA,NA,"US01346165","US01346165_01",NA,"Magnoliales","South America",NA,"31105","auto","Dicotyledonae",NA,NA,"1",NA,NA
"295","2020-09-12 05:00:02-03","US","US","2248555","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"R. M. Klein","936","1954","12","27","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"250",NA,NA,"US01346166","US01346166_01",NA,"Magnoliales","South America",NA,"18533","auto","Dicotyledonae",NA,NA,"1",NA,NA
"296","2020-09-12 05:00:02-03","US","US","251082","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"H. S. Irwin & T. R. Soderstrom","6870","1964","10","14","Brazil","Mato Grosso",NA,"50km N. of Barra do Garças on road to Xavantina.",NA,NA,NA,NA,NA,NA,NA,"US01346163","US01346163_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"297","2020-09-12 05:00:02-03","US","US","2047044","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"R. E. Fries","33204","1949","11","15","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01346171","US01346171_01",NA,"Magnoliales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"298","2020-09-12 05:00:02-03","US","US","2909439","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"A. P. Duarte & J. Falcao","3208","1950","12","3","Brazil","Santa Catarina",NA,"Reserva Florestal de Pilões.",NA,NA,NA,NA,"250",NA,NA,"US01346169","US01346169_01",NA,"Magnoliales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"299","2020-09-12 05:00:02-03","US","US","2579859","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"A. Pereira","s.n.","1932","3","18","Brazil","São Paulo",NA,"Interior do Estado.",NA,NA,NA,NA,NA,NA,NA,"US01346176","US01346176_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"300","2020-09-12 05:00:02-03","US","US","2120073","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"Eq. Ecologia","61","1949","11","25","Brazil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"US01346170","US01346170_01",NA,"Magnoliales","South America",NA,"19684","auto","Dicotyledonae",NA,NA,"1",NA,NA
"301","2020-09-02 16:19:40-03","Cenargen","CEN","22403","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","A. F. Alves & M. M. R. Cunha","1999","03",NA,"Terezinha Aparecida Borges Dias","446","1993","03","22","Brasil","GO","CALDAS NOVAS","Fazenda Geraldinho - próximo à Alternativa 9.1, cerca de 12.7 Km do asfalto. À 6.3 Km de Caldas Novas em direção à Corumbá.","48.55","-17.833333","48.55","-17.833333",NA,NA,"Coletado germoplasma.","CEN00022403","CEN00022403",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"3",NA,NA
"302","2020-09-02 16:19:40-03","Cenargen","CEN","30232","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","R. Mello-Silva","1999","01",NA,"Glocimar Pereira-Silva","3550","1996","03","20","Brasil","GO","CALDAS NOVAS","Alternativa 9.","-48.516666","-17.833333","-48.516666","-17.833333","560","560",NA,"CEN00030232","CEN00030232",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"5",NA,NA
"303","2020-09-02 16:19:40-03","Cenargen","CEN","54090","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","I. S. Sant#?#Ana","2010","05",NA,"Glocimar Pereira-Silva","6920","2002","11","07","Brasil","GO","LUZIANIA","Cerca de 800 m à Oeste da ponte sobre o Rio Alagado. Ponto 18.","-48.183611",NA,"-48.183611","-1629667.0","860","860","Casca amarela com vasos marrons. Odor cítrico.","CEN00054090","CEN00054090",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"2",NA,NA
"304","2020-09-02 16:19:40-03","Cenargen","CEN","30631","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","J. C. Lopes","2015","05",NA,"Sebastião Pinheiro Cordovil da Silva","505","1996","11","07","Brasil","GO","IPAMERI","Fazenda Fundão - Córrego Santo Antônio. Lago.","-48.1596984863281","-17.7219009399414","0.0","0.0",NA,NA,"Cálice creme-amarelado e pétalas vermelho-vináceas.","CEN00030631","CEN00030631",NA,NA,NA,"Exsicatas","102542","auto",NA,NA,NA,"6",NA,NA
"305","2019-07-05 10:11:15-03","UFG","HJ","1398","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Souza, L.F.","2662","2005","10","26","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","51º59'43''W","18º26'22''S","620","620",NA,"HJ00001398","HJ00001398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-07-05 10:11:15-03","UFG","HJ","1399","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Souza, L.F.","2557","2005","09","28","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","51º59'43''W","18º26'22''S","620","620",NA,"HJ00001399","HJ00001399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-06-05 10:33:06-03","UFG","HJ","1099","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Fernandes-Bulhão, C.","536","2004","10","09","Brasil","Mato Grosso","Araguaiana","Faz. Nova Canaã, Rio Pindaíba.","-51.8314018249512","-15.7339000701904",NA,NA,NA,NA,NA,"HJ00001099","HJ00001099",NA,NA,NA,NA,"166004","auto",NA,NA,NA,NA,NA,NA
"308","2019-12-09 17:29:17-03","UFPR","EFC","4397","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Kuniyoshi, Y.S.","5590","1995","04","20","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"EFC004397",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"309","2019-11-13 11:14:35-03","USP","SPF","228271","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Proença, C","2009","04",NA,"Cezare, CHG","251","2007","10","22","Brasil","Goiás","Luziânia","Margem esquerda do Rio Corumbá.","-47.938056","-16.780278","-47.938056","-16.780278","741","741",NA,"SPF00228271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-13 11:14:35-03","USP","SPF","228311","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Lopes, JC","2016",NA,NA,"Sem coletor","3766","2014","11","11","Brasil","Minas Gerais","Abadia dos Dourados",NA,"-47.500556","-18.352222","-47.500556","-18.352222",NA,NA,NA,"SPF00228311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-11-13 11:14:35-03","USP","SPF","212203","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Dutra, SM","2008","07",NA,"Castro, RM","115","2001","02","14","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Municipal de Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"SPF00212203",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"312","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Carniello, MA","2014","09","11","Carniello, MA; Cruz, WJA; Alves, AO; Villa, R; Carvalho, GS; Moraes, MF","5146","2014","09","10","Brasil","Mato Grosso","Cáceres","Rodovia MT 343, Estância Capão do Ipê (parcela 1), aproximadamente 12km da cidade de Cáceres na estrada para Porto Estrela.","-57.549778","-16.018","-57.549778","-16.018",NA,NA,"Atividade de campo de indicadores biológicos 2014. Ciências Biológicas.",NA,NA,"Magnoliidae","Magnoliales","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-03-05 14:12:41-03","UNEMAT","HPAN","3333","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Carniello, MA","2014","02","18","Carniello, MA; Lemes, SAL; Silva, MR; Silva, CPA; Carvalho, AM; Trindade, GS","4651","2013","10","10","Brasil","Mato Grosso","Porto Estrela","Estação Ecol. Serra das Araras, trilha para cachoeira Boca do José","-57.196889","-15.631944","-57.196889","-15.631944","290","290","Levantamento Florístico e Fitossociológico da Estação Ecológica Serra das Araras ao longo da Trilha da sede à cachoeira Boca do José.","HPAN000003333",NA,"Magnoliidae","Magnoliales","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Carniello, MA","2014","09","11","Carniello, MA; Cruz, WJA; Alves, AO; Villa, R; Carvalho, GS; Moraes, MF","5146","2014","09","10","Brasil","Mato Grosso","Cáceres","Rodovia MT 343, Estância Capão do Ipê (parcela 1), aproximadamente 12km da cidade de Cáceres na estrada para Porto Estrela.","-57.549778","-16.018","-57.549778","-16.018",NA,NA,"Atividade de campo de indicadores biológicos 2014. Ciências Biológicas.",NA,NA,"Magnoliidae","Magnoliales","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Guarim Neto, G","2008","06",NA,"Carniello, MA; Mello, AR","1625","2008","01","06","Brasil","Mato Grosso","Porto Estrela","Comunidade Exú","-57.2275009155273","-15.3243999481201",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae","Magnoliales","América",NA,"59745","auto",NA,NA,NA,NA,NA,NA
"316","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Guarim Neto, G","2008","06",NA,"Carniello, MA; Mello, AR","1625","2008","01","06","Brasil","Mato Grosso","Porto Estrela","Comunidade Exú","-57.2275009155273","-15.3243999481201",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae","Magnoliales","América",NA,"59745","auto",NA,NA,NA,NA,NA,NA
"317","2020-12-02 09:06:48-03","UNITINS","HUTO","1756","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","St.-Hil.",NA,NA,NA,NA,"Santos, E.R.","1688","2008","07","07","Brasil","Tocantins","Novo Acordo",NA,"-49.340278","-10.029444","-49.340278","-10.029444","229","229","Árvore com cerca de 9 m de altura. Botões florais marrom; Margem esquerda do rio Vermelho, próximo a foz. Mata de galeria","HUTO001756","HUTO001756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-02 09:06:48-03","UNITINS","HUTO","1405","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","St.-Hil.","Santos, E.R.","2013","03",NA,"Santos, E.R.","1188","2005","10","12","Brasil","Tocantins","Tocantínia","Balneário Recanto. Margem do rio Piabanha","-48.350556","-9.518889","-48.350556","-9.518889",NA,NA,"Árvore cerca 7 m de altura. Frutos imaturos verdes; Mata de galeria","HUTO001405","HUTO001405 HUTO001405_a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-03-25 13:51:22-03","UNIVILLE","JOI","17865","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Citadini-Zanette, V.","1905","06","19","Citadini-Zanette, V.; Boff, V. P.",NA,"1997","05","03","Brasil","Santa Catarina","Araranguá","B. Ilhas.","-49.486111","-28.935278","49º29'10''W","28º56'7''S",NA,NA,"Frutos escuros e grandes","JOI017865","JOI017865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-10-07 09:23:15-03","UEFS","HUEFS","49908","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Nicolau, S.A.","1847","1999","10","04","Brasil","São Paulo",NA,"Cajuru: Fazenda Santana, área II.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0049908","HUEFS0049908","Angiospermae","Magnoliales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"321","2019-12-04 16:39:37-03","FFCLRP","SPFR","2899","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Kämpf, E.","1989","10","30","Kämpf, E.","113","1989","09","19","Brasil","São Paulo","Piracicaba","Parque da ESALQ-USP","-47.6292","-22.715039","47o37'45.12W","22o42'54.14S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-12-04 16:39:37-03","FFCLRP","SPFR","6097","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Kotchetkoff-Henriques, O.",NA,NA,NA,"Godoy, S.A.P ; Nascimento, C.S.","2286","2001","01","30","Brasil","São Paulo","Ribeirão Preto","Ribeirão Verde","-77.013472","-21.717222","76o60'48.5W","21o43'02S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-12-04 16:39:37-03","FFCLRP","SPFR","7035","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Bernacci, L.C.; Kotchetkoff-Henriques, O.",NA,NA,NA,"Kotchetkoff-Henriques, O.; Oliveira, M.","188","2001","06","04","Brasil","São Paulo","Ribeirão Preto","Parque Flamboyant","-47.810001373291","-21.1700000762939","76o56'90.9W","21o72'59S",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA
"324","2019-12-04 16:39:37-03","FFCLRP","SPFR","7036","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Bernacci, L.C.; Kotchetkoff-Henriques, O.",NA,NA,NA,"Kotchetkoff-Henriques, O.; Furlan, A.","189","2001","10","30","Brasil","São Paulo","Ribeirão Preto","Reserva 121","-47.810001373291","-21.1700000762939","76o61'71.2W","21o45'75S",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA
"325","2019-12-04 16:39:37-03","FFCLRP","SPFR","7037","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Ferreira, C.","2018","09","05","Kotchetkoff-Henriques, O.; Sandrini, M.","190","2001","04","26","Brasil","São Paulo","Ribeirão Preto","Condomínio Santa Helena","-76.792833",NA,"76o47'34.2W","20o75'69S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-09-04 20:06:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,NA,NA,NA,NA,"A. Saint-Hilaire","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Holotype",NA
"327","2015-03-06 21:48:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,NA,NA,NA,NA,"R. Reitz","3385",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"328","2019-01-23 10:57:59-02","F","FMNH-SEEDPLANTS","V0047773F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,NA,NA,NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0047773F","V0047773F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA
"329","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231350F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0231350F","V0231350F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"330","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231351F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0231351F","V0231351F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"331","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231352F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0231352F","V0231352F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"332","2015-03-13 18:26:12-03","F","FMNH-SEEDPLANTS","V0231353F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0231353F","V0231353F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"333","2015-03-13 18:26:12-03","F","FMNH-SEEDPLANTS","V0231357F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0231357F","V0231357F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"334","2019-06-11 12:45:07-03","F","FMNH-SEEDPLANTS","V0232317F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,"RRC ID Flag",NA,NA,NA,"A. P. Duarte","3208","1950","12","3","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,NA,NA,NA,"V0232317F","V0232317F_01 V0232317F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"3208",NA,NA,NA
"335","2019-09-04 18:30:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata parvifolia",NA,NA,NA,NA,NA,"A. Glaziou","8255",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]","parvifolia"
"336","2019-09-04 18:30:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata parvifolia",NA,NA,NA,NA,NA,"A. Glaziou","8255",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]","parvifolia"
"337","2020-04-29 16:29:26-03","UFVJM","HDJF","8","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Proença, C","2007","10","22","Cezare, CHG; Machado Neto, A","s.n.","2009","04",NA,"Brasil","Goiás","Luziânia","Região Centro Oeste. Margem esquerda do Rio Corumbá.","-47.938056","-16.780278","-47.938056","-16.780278",NA,NA,NA,"HDJF000008","HDJF000008_01","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-01-25 15:33:26-02","IAC","IAC","19604","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","H.F. Leitão Filho","1967","11","08","H.M. Souza","s/nº",NA,NA,NA,"Brasil","São Paulo","Itirapina",NA,"-47.8228","-22.2528","-47.8228","-22.2528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-01-25 15:33:26-02","IAC","IAC","18237","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","D.M. Dedecca","1956","09","26","J. Vinicius","s/nº","1956","09","26","Brasil","São Paulo","Cosmópolis","Fazenda São Francisco, Cia Rhodia","-47.1961","-22.6458","-47.1961","-22.6458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-01-25 15:33:26-02","IAC","IAC","19098","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","H.F. Leitão Filho","1967","11","08","A.P. Viégas","s/nº","1967","01","23","Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-01-25 15:38:12-02","IAC","IAC","29050","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","R. Pilati","1993","09","15","R. Pilati","431","1993","09","15","Brasil","São Paulo","Pindorama","Fazenda vizinha à Estação Experimental do IAC","-48.9072","-21.1858","-48.9072","-21.1858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-01-25 15:33:26-02","IAC","IAC","3401","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","E.P. Killip","1944","01","10","R. Valentim","s/nº","1938","12","10","Brasil","São Paulo","Pindorama","Fazenda Ribeiro","-48.9072","-21.1858","-48.9072","-21.1858",NA,NA,"P.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
