"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"47","2021-03-15 16:37:00-03","NY","NYBG","541967","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. Reitz","4412","1957","06","21","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca, Joinvile","-48.8456","-26.3044",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624912' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541967","NY00541967_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00980631","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","L. Riedel","s.n.","1824",NA,NA,"Brazil","Minas Gerais",NA,"Minas",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094089' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980631","NY00980631_01","F. França",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","541968","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. M. Klein","1389","1955","05","25","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624908' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541968","NY00541968_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","541978","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","G. Martinelli","7402","1980","09","25","Brazil","Rio de Janeiro","Petrópolis","Vale das Videiras, Morro da Cuca, Pico do Pindoba","-43.1783","-22.505",NA,NA,"1700","1700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624936' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541978","NY00541978_01",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","541960","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","F. C. Hoehne","195","1907","07","08","Brazil","São Paulo","Sao Paulo","Butantan","-46.724373","-23.565521",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624898' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541960","NY00541960_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","541974","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","M. Leitman","370","1990","08","17","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Margens do Rio Macae, proximo ao H. F. S. Joao","-42.5311","-22.2819",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624935' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541974","NY00541974_01",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","541970","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. M. Klein","1422","1955","06","23","Brazil","Santa Catarina","Itajaí","Cunhas, Itajaí","-48.6617","-26.9081",NA,NA,"30","30","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624909' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541970","NY00541970_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00955544","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","A. P. Duarte","3083","1950","09","18","Brazil","Minas Gerais",NA,"Serra do Cipó, kilometro 136.",NA,NA,NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030416' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955544","NY00955544_01",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00955542","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","J. Bowie","s.n.","1815","05","26","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030403' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955542","NY00955542_01","H. L. de M. Barreto",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","541976","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","A. L. Moldenke","19612","1948","09","16","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional de Serra dos Orgaos, Terezopolis","-42.9656","-22.4122",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624933' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541976","NY00541976_01",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","541942","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","P. K. H. Dusén","8143","1909","05","18","Brazil","Paraná","Piraquara","Roca Nova","-49.0631","-25.4419",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624897' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541942","NY00541942_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02350348","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","G. Martinelli","10821","1985","05","02","Brazil","Minas Gerais","Itamonte","Parque Nacional de Itatiaia, esrada para Agulhas Negras","-44.65833","-22.35833",NA,NA,"1550","1800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2534595' target='other'> <mi>dwc_moreinfo</mi></a>","NY02350348","NY02350348_01",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","541941","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","G. Jönsson","379a","1914","05","18","Brazil","Paraná","Jaguariaíva","Jaguariahyva opp.","-49.713647","-24.340602",NA,NA,"740","740","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624893' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541941","NY00541941_01","P. K. H. Dusén",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","541951","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. Reitz","801","1953","06","12","Brazil","Santa Catarina","Araquari","Inferninho, Araquarí","-48.7219","-26.3703",NA,NA,"10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624906' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541951","NY00541951_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00955543","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","L. O. Williams","7914","1945","10","06","Brazil","Minas Gerais","Serro","Boca da Mata","-43.3792","-18.6047",NA,NA,"1400","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030410' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955543","NY00955543_01","H. L. de M. Barreto",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","541948","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","L. T. Eiten","3823","1958","05","28","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada das Paineiras","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624916' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541948","NY00541948_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01857459","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","W. Hoehne","1290","1944","07","20","Brazil","São Paulo",NA,"Parque do Est. de Sao Paulo. Capital.","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086187' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857459","NY01857459_01",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","541958","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","F. C. Hoehne","33523","1935","06","10","Brazil","São Paulo","Sao Paulo","Jardim Botanico de Sao Paulo","-46.618358","-23.646109",NA,NA,NA,NA,"Secc. Bot. Agron. hist. Biol. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624901' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541958","NY00541958_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","541979","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. R. Guedes","825","1984","06","01","Brazil","Rio de Janeiro","Petrópolis","Distrito de Pedro do Rio, Vale das Videiras, Morro do Cuca","-43.1783","-22.505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624937' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541979","NY00541979_01",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","541947","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","G. G. Hatschbach","24389","1970","06","03","Brazil","Paraná","Piraquara","Fda. Céu Azul","-49.0631","-25.4419",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624915' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541947","NY00541947_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00955539","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","H. S. Irwin","29168","1971","01","26","Brazil","Minas Gerais",NA,"Serra do Espinhaço, base of Serra da Caraça","-43.4927778","-20.1263",NA,NA,"1500","1750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030392' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955539","NY00955539_01","J. A. Kallunki",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","541981","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","A. C. Brade","10916",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Serra dos Orgaos - Castelos",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624925' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541981","NY00541981_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01857460","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Schott","4950",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086189' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857460","NY01857460_01",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","541983","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","E. H. G. Ule","785","1894","10",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","D. F. - Pico da Tijuca","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624932' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541983","NY00541983_01",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1016228","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","P. Martuscelli","160","2006","07","21","Brazil","São Paulo","Miracatu","Sitio Irapuã, BR 116, km 343.5","-47.4597","-24.2803",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142767' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016228","NY01016228_01","F. França",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","541952","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","G. G. Hatschbach","1927","1950","08","13","Brazil","Santa Catarina","Garuva","Estrada Garuva-Guaratuba: próx á fronteira","-48.8547","-26.0269",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624905' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541952","NY00541952_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01023576","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","C. A. W. Schwacke","s.n.",NA,NA,NA,"Brazil","Santa Catarina","Blumenau","Blumenau","-49.0658","-26.9194",NA,NA,NA,NA,"leg. Schwacke <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1195656' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023576","NY01023576_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","541950","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. Reitz","1864","1954","06","03","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624907' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541950","NY00541950_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","541962","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","A. Löfgren","15616","1894","07","29","Brazil","São Paulo","Sao Paulo","Sto. Amaro","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624900' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541962","NY00541962_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","541946","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","B. Rambo","50296","1951","07","14","Brazil","Santa Catarina","Florianópolis","In insula Florainopolis","-48.4934807","-27.5942613",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624926' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541946","NY00541946_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","541972","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","See Collection Notes","IV-184","1884",NA,NA,"Brazil","Santa Catarina","Blumenau","Blumenau","-49.0658","-26.9194",NA,NA,NA,NA,"Schwacke <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624930' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541972","NY00541972_01",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","541973","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","B. Rambo","50333","1951","07","18","Brazil","Santa Catarina","Florianópolis","In summo monte Cambirela","-48.6750555","-27.756203",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624927' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541973","NY00541973_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","541980","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","A. C. Brade","11480","1932","03","20","Brazil","Rio de Janeiro",NA,"Serra dos Orgaos","-43.073169","-22.496706",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=624924' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541980","NY00541980_01","H. N. Moldenke",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","593469","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta obducta","Vell.","T. P. Guerra","177","1994","06","21","Brazil","São Paulo","Sao Bernardo do Campo","Sao Bernardo do Campo, Riacho Grande, Estrada do Papagaio","-46.56","-23.6903",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428190' target='other'> <mi>dwc_moreinfo</mi></a>","NY00593469","NY00593469_01","F. R. S. Pires",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","obducta",NA,NA,NA,NA,NA,NA
"81","2020-06-29 11:30:53-03","UFRJ","RFA","3994","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RFA50466",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-06-29 11:30:53-03","UFRJ","RFA","8953","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","E. Pereira","3823","1958","05","28","Brasil","Rio de Janeiro","Rio de Janeiro","Distrito Federal. Paineiras","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RFA50469",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-13 09:20:01-03","UFRJ","RFA","14509","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","G.G. Hatschbach","30078","1972","08","08","Brasil","Minas Gerais","Campo Redondo","Rodovia MG. 2",NA,NA,NA,NA,NA,NA,"Arbusto de 2 m, flor alva","RFA50467",NA,"H.N. Moldenke","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-13 09:20:01-03","UFRJ","RFA","25225","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","F. M. de B. Pereira","38/32","2000","09","12","Brasil","Rio de Janeiro","São José do Vale do Rio Preto","1º distrito, Fazenda Serra do Capim","-42.875833","-22.163056","42º52'33''W","22º9'47''S","991","991","Arbusto, 4m de altura, 6cm de DAP, folha verde, flor branca, rara no local","RFA29816",NA,"M. Roschel","2002","02","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-13 09:20:01-03","UFRJ","RFA","11474","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","G.G. Hatschbach","24389","1970","06","03","Brasil","Paraná","Piraquara","Fazenda Céu Azul","-49.0633010864258","-25.4416999816895",NA,NA,"550","550","Arbusto de 2 m, tendendo a trepadeira, flor alva","RFA50465",NA,"N.S. Troncoso","1971",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-06-29 11:30:53-03","UFRJ","RFA","6948","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. S. Klein","801","1953","06","12","Brasil","Santa Catarina","Araquari","Inferninho","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"Cipó lianoso, flor branca","RFA50468",NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-24 17:10:44-03","UTFPR","DVPR","4968","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Silva, AR; et al.","706","2008","05","24","Brasil","Santa Catarina","Bombinhas","Caminho esquerdo do atalho de Porto Belo a Mariscal, saindo de Mariscal.","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,"subarbusto escandente, heliófito, com flores alvacentas.; Relevo: ondulado. Vegetação: Floresta ombrófila densa submontana. Beira de estrada.","DVPR004968",NA,"Cordeiro, J; Barbosa, E","2008",NA,NA,"11943","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
