"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","maximumElevationInMeters","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"44","2020-11-04 11:15:10-03","ESALQ","ESA","65317","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Equipe de Fitossociologia do CNEC",NA,"1997",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,"ESA065317","ESA065317","(O.Berg) Nied.",NA,NA,"01","01","Vila Rica","-51.1164016723633","-10.0116996765137",NA,NA,NA,NA,NA,"127030","auto",NA,NA,NA,NA,NA,NA
"45","2020-11-04 11:15:10-03","ESALQ","ESA","13279","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Catharino, E.L.M.",NA,"1984",NA,"Brasil","São Paulo",NA,NA,NA,NA,"ESA013279",NA,"(O.Berg) Nied.",NA,"Kawasaki, M.L.","11","01","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:15:10-03","ESALQ","ESA","14399","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Goldenberg, R.",NA,"1988",NA,"Brasil","São Paulo",NA,NA,NA,NA,"ESA014399","ESA014399","(O.Berg) Nied.",NA,"Tuler, A.C.","11","24","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"2018","08","06","44778","auto",NA,NA,NA,NA,NA,NA
"47","2020-11-04 10:56:25-03","ESALQ","ESA","132933","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Colletta, G. D","2076.0","2015",NA,"Brasil","São Paulo","Campus da esalq, mata ao lado da biblioteca central",NA,NA,"Árvore, 2,5m, flores alvas, frutos imaturos verdes.","ESA132933",NA,"(O.Berg) Nied.",NA,"Tuler, A.C.","03","17","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"2018","08","06","44778","auto",NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:15:10-03","ESALQ","ESA","109980","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Franco, G.A.D.C. ; Furlan, E.","4545.0",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,"ESA109980","ESA109980",NA,NA,NA,NA,NA,"Gália","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:15:10-03","ESALQ","ESA","103600","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Gorenstein, M.R.","9504.0","2005",NA,"Brasil","São Paulo",NA,NA,NA,NA,"ESA103600","ESA103600",NA,NA,"Durigan, G. & Franco, G.A.D.C.","06","15","Gália","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:15:10-03","ESALQ","ESA","119371","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Farah, F.T. ; Vieira, D.M.","2425.0","2004",NA,"Brasil","São Paulo",NA,NA,NA,"Árvore","ESA119371",NA,"(O.Berg) Nied.",NA,"Tuler, A.C.","06","22","São Joaquim da Barra","-47.8499984741211","-20.5799999237061",NA,NA,"2018","08","06","29681","auto",NA,NA,NA,NA,NA,NA
"51","2015-07-02 14:03:25-03","JBP","HPL","5755","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"H. Lorenzi","1249","1994",NA,"Brasil","SP","Coletado no Taquari, venda do turco.",NA,NA,NA,NA,NA,"(O.Berg) Nied.",NA,"H. Lorenzi","01","14","Leme","-47.39","-22.18",NA,NA,"1994","01","14","20942","auto",NA,NA,NA,NA,NA,NA
"52","2015-07-02 14:03:25-03","JBP","HPL","5757","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"H. Lorenzi","1148","1993",NA,"Brasil","SP","Coletado nas proximidades da cidade, na estrada de terra que liga a ponte Rio Mogi a Aguaí.",NA,NA,NA,NA,NA,"(O.Berg) Nied.",NA,"H. Lorenzi","11","17","Leme","-47.39","-22.18",NA,NA,"1993","11","17","20942","auto",NA,NA,NA,NA,NA,NA
"53","2015-07-02 14:03:25-03","JBP","HPL","5760","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"H. Lorenzi","2980","1997",NA,"Brasil","SP","Coletado na beira da via Anhanguera.",NA,NA,NA,NA,NA,"(O.Berg) Nied.",NA,"H. Lorenzi","09","18","Ituverava","-47.78","-20.33",NA,NA,"1997","09","18","25831","auto",NA,NA,NA,NA,NA,NA
"54","2015-07-02 14:03:25-03","JBP","HPL","5762","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"G.F. Arbocz","2689","1996",NA,"Brasil","SP","Coletado nas proximidades da cidade.",NA,NA,NA,NA,NA,"(O.Berg) Nied.",NA,"H. Lorenzi","03","31","Ituverava","-47.78","-20.33",NA,NA,"1996","03","31","25831","auto",NA,NA,NA,NA,NA,NA
"55","2015-07-02 14:03:25-03","JBP","HPL","8321","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"H. Lorenzi","6244","2007",NA,"Brasil","SP","Coletado e cultivado no Instituto Agronômico de Campinas (IAC); Fazenda Santa Elisa - Complexo do Monjolinho (lado esquerdo de quem entra, no final do bosque novo bem do lado do carreador)",NA,NA,NA,NA,NA,NA,NA,"H. Lorenzi","03","18","Campinas","-47.06","-22.9",NA,NA,"2007","03","18","23900","auto",NA,NA,NA,NA,NA,NA
"56","2015-07-02 14:03:25-03","JBP","HPL","5756","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"H. Lorenzi","1269","1994",NA,"Brasil","SP","Coletado na via Anhanguera a 1km antes de chegar ao trevo de acesso, do lado direito no sentido São Paulo - Minas Gerais.",NA,NA,NA,NA,NA,"(O.Berg) Nied.",NA,"H. Lorenzi","01","21","Ituverava","-47.78","-20.33",NA,NA,"1994","01","21","25831","auto",NA,NA,NA,NA,NA,NA
"57","2015-07-02 14:03:25-03","JBP","HPL","5761","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"H. Lorenzi","283","1993",NA,"Brasil","SP","Coletada no Parque da ESALQ, cultivada.",NA,NA,NA,NA,NA,"(O.Berg) Nied.",NA,"H. Lorenzi","11","28","Piracicaba","-47.64","-22.72",NA,NA,"1993","11","28","44778","auto",NA,NA,NA,NA,NA,NA
"58","2015-07-02 14:03:25-03","JBP","HPL","5759","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"G.F. Arbocz","273","1994",NA,"Brasil","SP","Coletado no arboreto do Horto Florestal",NA,NA,NA,NA,NA,"(O.Berg) Nied.",NA,"G.F. Arbocz","04","08","Bauru","-49.06","-22.31",NA,NA,"1994","04","08","29186","auto",NA,NA,NA,NA,NA,NA
"59","2019-02-15 11:46:33-02","IPA","IPA","62236","S","Plantae","Plantae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.; Melo, E.; Marques da Silva, B.; Melo, E.; Marques da Silva, B.","2832","1999","Southern America","Brasil","Bahia","11 km W de Morro do Chapéu.","1086",NA,"Arbusto 3m. Folha coriácea discolor. Pétala branca, androceu branco. Fruto imaturo verde.; Vegetação antropizada.","IPA0062236",NA,"(O. Berg) Nied.","1086","Funch, L.","05","02","Morro do Chapéu","-41.258611","-11.520833","-41.258611","-11.520833","1999","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:40:30-03","UFJF","CESJ","37490","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"F. França; E. Melo; B.Marque da Silva","2832","1999","América do Sul","Brasil","Bahia","11 Km W de Morro do Chapéu, 11°31'15 S, 41°15'31 W. Vegetação arbustiva antropizada Alt; 1085 m.",NA,NA,NA,"CESJ037490",NA,"(O.Berg) Nied.",NA,NA,"05","02","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:40:30-03","UFJF","CESJ","38473","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"F. França; E. Melo; B.M. da Silva","2832","1999","América do Sul","Brasil","Bahia","11 Km W de Morro do Chapéu","1085",NA,"Arbusto 3 m. Folha coriácea discolor. Pétala branca. Androceu branco. Fruto imaturo verde. Vegetação arbustiva antropizada.","CESJ038473",NA,"(O.Berg) Nied.","1085","L. Funch","05","02","Morro do Chapéu","-41.258611","-11.520833","-41.258611","-11.520833","1999","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-27 13:51:04-03","UFS","ASE","20827","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Oliveira, DG; Almeida, ES","118","2011","Southern America","Brasil","Sergipe","Povoado Lagoa Grande, Fazenda São Pedro, lado esquerdo da estrada principal em direção ao Assentamento São Judas Tadeu. Próximo a trilha principal do fragmento.",NA,NA,"Arbusto. Flores brancas. Frutos imaturos com tonalidade verde. Folhas discolor. Caule liso com aspecto em mosaico. Altura 2,60 cm.; Arbusto. Flores brancas. Frutos imaturos com tonalidade verde. Folhas discolor. Caule liso com aspecto","ASE0027065","ASE0027065","O.Berg",NA,"Proença, C","03","02","Porto da Folha","-37.408517","-10.033631","-37.408517","-10.033631","2013","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-27 13:51:04-03","UFS","ASE","21042","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Gomes, LA; Matos, AG; Menezes, AB; Santos, E","113","2011","Southern America","Brasil","Sergipe","RVS Mata do Junco, Interior da mata. Local com declive acentuado. Solo areno-argiloso",NA,NA,"Árvore, ca. de 6m de altura. Flor amarela.; Árvore, ca. de 6m de altura. Flor amarela.; Mata Atlântica.","ASE0027874","ASE0027874","O.Berg",NA,"Proença, C","03","29","Capela","-37.052222","-10.534444","-37.052222","-10.534444","2017","10","18",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:37:01-03","UNICAMP","UEC","176846","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Santos, K; Belinello, R","2114","2001",NA,"Brazil","São Paulo","Mata da Fazenda Recreio (fragmento G2)",NA,NA,"Árvore semidecídua,zoocórica,córtex liso,madeira moderadamente pesada. Altura total: 16m;altura do fuste: 6,5m; PAP: 60cm. 01-25% da copa infestada por lianas.; Floresta estacional semidecidual","UEC110279","UEC110279","(O.Berg) Nied.",NA,"Sobral, M","09","13","Campinas","-46.933333","-22.75","-46.933333","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:37:01-03","UNICAMP","UEC","52445","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Silva, SS; Freire, EC; Dambrós, LA","3612590","1990",NA,"Brazil","Goiás","Rio Paraná à 15 Km ao sul de Flores de Góias",NA,NA,"Árvore altas, ca. de 20m de altura por 60 cm de circunferência, tronco liso, cinza claro, frutos verdes de maturação verde.; Floresta Semidecidual, Aluvial. Solo Aluvial eutrófico.",NA,NA,"(O.Berg) Nied.",NA,"Faria Júnior, JEQ","05","12","Flores de Goiás","-47.116667","-14.55","-47.116667","-14.55","2009","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-08-20 10:21:50-03","UNICAMP","UEC","96434","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Araújo, FS","1143","1995",NA,"Brazil","Ceará","Jaburuna - Planal, Planalto da Ibiapaba",NA,NA,"Arvoreta de 4m., carrasco.","UEC046139","UEC046139","(O.Berg) Nied.",NA,"Kawasaki, ML","07","25","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"1997","07",NA,"27385","auto",NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:37:01-03","UNICAMP","UEC","59503","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Araújo, GM","788","1991",NA,"Brazil","Minas Gerais",NA,NA,NA,"Árvore 8m; Mata mesófila semidecídua","UEC110277","UEC110277","(O.Berg) Nied.",NA,NA,"05","19","Uberlandia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:37:01-03","UNICAMP","UEC","176841","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Santos, K; Belinello, R","3550","2000",NA,"Brazil","São Paulo","Fazenda Espírito Santo (Fragmento P3)",NA,NA,"Árvoresemidecídua,zoocórica,córtex liso,madeiramoderadamente pesada,altura total: 16m; altura do fuste: 8m,PAP:62cm.26-50% da copa infestada por lianas; Floresta estacional semidecidual","UEC110278","UEC110278","(O.Berg) Nied.",NA,"Sobral, M","11","01","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"69","2019-11-19 14:08:36-03","UFRPE","PEUFR","17886","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"D.Thomas","25","1976",NA,"Brasil","Maranhão",NA,NA,NA,"Árvore mais ou menos 8m de altura por 15cm de diâmetro.","PEUFR017886",NA,"O.Berg.",NA,"J.E.Q.F.Júniorr","07","12",NA,NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-04-22 16:22:33-03","UFPB","JPB","157-6","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Xavier, LP","JPB157","1900","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,"(Berg) Nidenzu",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-04-22 16:22:33-03","UFPB","JPB","1711","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Xavier, LP","JPB1711","1953","Southern America","Brasil","Paraíba",NA,"551",NA,"; DESC: Material na Carpoteca",NA,NA,"(Berg) Nidenzu","551",NA,"04","24","Campina Grande","-35.881111","-7.230833","-35.881111","-7.230833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-05-09 17:17:21-03","UFPB","JPB","1915","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Xavier, LP","JPB1915","1952","Southern America","Brasil","Paraíba","Margem do riacho","35",NA,NA,NA,NA,"(Berg) Nidenzu","35",NA,"01","17","Mamanguape","-35.125833","-6.838889","-35.125833","-6.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-04-22 16:22:33-03","UFPB","JPB","603","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Xavier, LP","JPB603","1942","Southern America","Brasil","Paraíba",NA,"47",NA,NA,NA,NA,"(Berg) Nidenzu","47",NA,"02","22","João Pessoa","-34.863056","-7.115","-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-05-07 23:47:58-03","UFPB","JPB","1828","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Xavier, LP","JPB1828","1954","Southern America","Brasil","Paraíba",NA,NA,NA,"; DESC: Cumati",NA,NA,"(Berg) Nidenzu",NA,NA,"02","04","Puxinanã","-35.9606018066406","-7.16110992431641",NA,NA,NA,NA,NA,"8789","auto",NA,NA,NA,NA,NA,NA
"75","2021-03-26 10:43:32-03","UDESC","LUSC","8003","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Souza, V.C.; Caliari, C.P. & Garcia, P.B.","32439","2006",NA,"Brasil","Mato Grosso","Área do SESC Pantanal.",NA,NA,NA,"LUSC008805","LUSC008805","(O.Berg) Nied.",NA,"Sobral, M.","07","15","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"76","2020-10-14 10:03:40-03","FURB","FURB","2230","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Chagas; Silva, F.",NA,"1992",NA,"Brasil","Paraná","Foz Doralice.",NA,NA,"Escasso na área.","FURB02612","FURB02612","(O.Berg) Nied.",NA,"Sobral, M","01","16","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,"2009","07","17","20625","auto",NA,NA,NA,NA,NA,NA
"77","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","1778","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Curtis",NA,"1994",NA,"México",NA,NA,NA,NA,"YP, Mex. 30 cm dbh, 13 m tall.","BOTUW001778",NA,"(O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","857","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Comp. Vale do Rio Doce",NA,NA,NA,"BOTUW000857",NA,"(O.Berg) Nied.",NA,NA,NA,NA,NA,"-40.533333","-19.866667","40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 09:31:41-03","UFRRJ","RBR","42447","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"L.F. Gonçalves","441","2017",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Trilha do Peixe. Parque Nacional da Serra dos Órgãos","1486",NA,NA,"RBR00042447",NA,"(O.Berg) Nied.","1486","L.F. Gonçalves","06","24","Guapimirim","-43.009722","-22.468333","43º0'35''W","22º28'6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-19 17:01:49-03","UFRRJ","RBR","55106","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"L.F. Gonçalves","278","2016",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Parque Nacional da Serra dos Órgãos. Trilha do Peixe. Parque Nacional da Serra dos Órgãos","1648",NA,NA,"RBR00055106","RBR00055106","(O.Berg) Nied.","1648","L.F. Gonçalves","07","11","Guapimirim","-43.008333","-22.469167","43º0'30''W","22º28'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-21 19:37:42-03","UFC","EAC","51263","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Gomes, V.; Ribeiro, K.","1152","2003","Southern America","Brasil","Ceará","Sítio Lagoa","940",NA,NA,"EAC0051263","EAC0051263","(O.Berg) Nied.","940","Loiola, M.I.B.; Soares Neto, R.L.","12","05","Guaramiranga","-38.971167","-4.206028","-38.971167","-4.206028","2012","02","15",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-21 19:37:42-03","UFC","EAC","51264","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Gomes, V.; Ribeiro, K.","20615","2004","Southern America","Brasil","Ceará","Sítio Lagoa","940",NA,NA,"EAC0051264","EAC0051264","(O.Berg) Nied.","940","Loiola, M.I.B.; Soares Neto, R.L.","06","06","Guaramiranga","-38.971167","-4.206028","-38.971167","-4.206028","2012","02","15",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-21 19:37:42-03","UFC","EAC","59342","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Veras Santos, J.L.","25","2016","Southern America","Brasil","Ceará","Fazenda Alvorada., substrato terrícola.","72",NA,"Arvoreta com cerca de dois metros e meio de altura, fruto amarelo, situada no Talhão 8 da área de manejo florestal.; Caatinga arbórea-arbustiva secundária.","EAC0059342",NA,"(O.Berg) Nied.","72","Veras Santos, J.L.","04","29","São Gonçalo do Amarante","-39","-3","-39","-3","2016","05","25",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-21 19:37:42-03","UFC","EAC","31915","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.; Landrum, L.R.; Landrum, S.S.","s.n.","1995","Southern America","Brasil","Bahia","Estr. p/ Retiro, 10km SE de Feira de Santana",NA,NA,"Arbusto ca. 2,5 m, cálice abrindo inteiro, fruto imaturo verde.; Mata-caatinga.","EAC0031915",NA,"(O.Berg) Nied.",NA,"Landrum, L.R.","09","22","Coração De Maria","-38.75","-12.2333002090454",NA,NA,"1995",NA,NA,"17436","auto",NA,NA,NA,NA,NA,NA
"85","2021-03-21 19:37:42-03","UFC","EAC","32482","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Castro, A.S.F.","1411","2003","Southern America","Brasil","Ceará","Baixa da Paula/ Matões",NA,NA,"Arbusto, flor branca.; Tabuleiro litorâneo","EAC0032482",NA,"(O.Berg) Nied.",NA,"Castro, A.S.F.","03","09","Caucaia","-38.6530990600586","-3.73610997200012",NA,NA,"2005","12","13","40484","auto",NA,NA,NA,NA,NA,NA
"86","2021-03-21 19:37:42-03","UFC","EAC","19294","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Araújo, F.S.","168","1990","Southern America","Brasil","Ceará","Baixa Fria, Planalto da Ibiapaba",NA,NA,"Arbusto.; Carrasco","EAC0019294",NA,"(O.Berg) Nied.",NA,"Kawasaki, L.","09","06","Novo Oriente","-40.7742004394531","-5.53444004058838",NA,NA,"1996","10","31","28544","auto",NA,NA,NA,NA,NA,NA
"87","2021-03-21 19:37:42-03","UFC","EAC","19529","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Araújo, F.S.","403","1991","Southern America","Brasil","Ceará","Baixa Fria, Planalto da Ibiapaba.","760",NA,"Arbusto.; Carrasco.","EAC0019529",NA,"(O.Berg) Nied.","760","Kawasaki, L.","04","06","Novo Oriente","-40.7742004394531","-5.53444004058838",NA,NA,"1996","10","31","28544","auto",NA,NA,NA,NA,NA,NA
"88","2021-03-21 19:37:42-03","UFC","EAC","19213","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Araújo, F.S.","87","1990","Southern America","Brasil","Ceará","Baixa Fria, Planalto da Ibiapaba.",NA,NA,"Arbusto.; Carrasco","EAC0019213",NA,"(O.Berg) Nied.",NA,"Kawasaki, L.","05","31","Novo Oriente","-40.7742004394531","-5.53444004058838",NA,NA,"1996","10","31","28544","auto",NA,NA,NA,NA,NA,NA
"89","2021-03-21 19:37:42-03","UFC","EAC","19242","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Araújo, F.S.","116","1990","Southern America","Brasil","Ceará","Carrasco - Planalto da Ibiapaba",NA,NA,"Arbusto.","EAC0019242",NA,"(O.Berg) Nied.",NA,"Kawasaki, L.","07","10","Novo Oriente","-40.7742004394531","-5.53444004058838",NA,NA,"1996","10","31","28544","auto",NA,NA,NA,NA,NA,NA
