"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"148","2019-10-07 09:13:43-03","UEFS","HUEFS","80063","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","R.F.Souza-Silva","Harley, R.M.","54821","2004",NA,"Brasil","Bahia","Estrada para Fazenda Marion, Rio de Contas. 1,2 km do entroncamento com a estrada para Jussiape.",NA,"Carrasco arbóreo e arbustiva ma beira da estrada.","HUEFS0080063","HUEFS0080063","02","07","Rio de Contas","-41.764167","-13.620556","893","893",NA,NA,"41W45'51''","13S37'14''","2008","01","Asteranae",NA,NA,NA,NA,NA
"149","2019-10-07 09:13:43-03","UEFS","HUEFS","85998","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Rapini, A.","1130","2004",NA,"Brasil","Bahia","Marion",NA,NA,"HUEFS0085998","HUEFS0085998","02","21","Rio de Contas","-41.755833","-13.6275","920","920",NA,NA,"41W45'21''","13S37'39''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"150","2019-10-07 09:13:43-03","UEFS","HUEFS","90412","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Queiroz, L.P.de","9836","2004",NA,"Brasil","Bahia","Parte da ARIE pertencente a Itaberaba. Fazenda Bom Jardim. Estância Baleeiro.",NA,NA,"HUEFS0090412","HUEFS0090412","11","14","Itaberaba","-40.475833","-12.335","491","491",NA,NA,"40W28'33''","12S20'6''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"151","2019-10-07 09:13:43-03","UEFS","HUEFS","67155","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Araújo, F.S.","1290","2002",NA,"Brasil","Ceará","Serra das Almas.",NA,"Mata seca.","HUEFS0067155","HUEFS0067155 HUEFS0067155_01","02","25","Cratéus","-40.327222","-3.7725","620","620",NA,NA,"40W19'38''","3S46'21''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"152","2019-10-07 09:13:43-03","UEFS","HUEFS","65827","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.Rapini","Miranda, L.A.P.de","50","2001",NA,"Brasil","Bahia","Margem da BR 242.",NA,NA,"HUEFS0065827","HUEFS0065827","01","27","Lençóis","-41.3899993896484","-12.563099861145",NA,NA,"47385","auto",NA,NA,"2003","03","Asteranae",NA,NA,NA,NA,NA
"153","2019-09-04 18:22:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"J. E. B. Warming",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"154","2018-10-25 11:28:30-03","F","FMNH-SEEDPLANTS","V0425489F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Mello Barreto","10006","1937","South America","Brazil",NA,NA,NA,NA,"V0425489F","V0425489F_01","11","24",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"155","2018-10-25 11:28:30-03","F","FMNH-SEEDPLANTS","V0425494F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Mello Barreto","534","1933","South America","Brazil",NA,NA,NA,NA,"V0425494F","V0425494F_01","1","17",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"156","2018-10-25 11:28:30-03","F","FMNH-SEEDPLANTS","V0425495F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"A. F. Regnell","1600","1868","South America","Brazil",NA,NA,NA,NA,"V0425495F","V0425495F_01","1","23",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"157","2020-07-23 11:57:29-03","CEPLAC","CEPEC","8229","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"R. F. Souza-Silva","A. Eupunino","103","1990",NA,"Brasil","Bahia","Reserva Biologica do Pau-brasil. CEPLAC.",NA,NA,NA,NA,"12","05","SANTA CRUZ CABRÁLIA","-39.0247001647949","-16.2780990600586",NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,"30/09/2005",NA,NA,NA
"158","2020-07-23 11:57:29-03","CEPLAC","CEPEC","93389","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"M. F. Sales","D. J. N. Hind",NA,"1992",NA,"Brasil","Bahia","Brejo do Engenho. Área perturbada perto do rio.",NA,NA,NA,NA,"12","27","ABAÍRA","-41.8","13.3",NA,NA,NA,NA,"41W48'","13N18'",NA,NA,NA,NA,"30/12/1999",NA,NA,NA
"159","2020-08-11 15:54:02-03","CEPLAC","CEPEC","113578","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"Sem Informação","Jardim, J. G.","4943","2006",NA,"Brasil","Minas Gerais","ca. 3 km a partir da ponte na Rod. Para Cristália.",NA,"Látex creme. DNA.",NA,NA,"01","12","GRÃO MOGOL","-42.866667","-16.583333","700","700",NA,NA,"42W52'","16S35'",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-07-23 11:57:29-03","CEPLAC","CEPEC","119580","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"J. F. Morales","J. R. Stehmann","3698","1999",NA,"Brasil","Minas Gerais","Estrada Palmeiras para Faz. Araras.",NA,NA,NA,NA,"02","03","NOVO CRUZEIRO","-41.993611","-17.645",NA,NA,NA,NA,"41W59'37","17S38'42",NA,NA,NA,NA,"30/10/2014",NA,NA,NA
"161","2020-07-23 11:57:29-03","CEPLAC","CEPEC","667","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"R. F. Souza-Silva","R. P. Belém","1197","1965",NA,"Brasil","Bahia","Rod. BR-4, 60Km ao N da divisa c om o Estado de Minas Gerais.",NA,NA,NA,NA,"06","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2005",NA,NA,NA
"162","2020-07-23 11:57:29-03","CEPLAC","CEPEC","73835","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"R. F. Souza-Silva","M. M. Arbo","7533","1997",NA,"Brasil","Bahia","BR-242, 26Km a E da estrada para Lençóis.",NA,NA,NA,NA,"01","20","LENÇÓIS","-41.233333","-12.483333",NA,NA,NA,NA,"41W14'","12S29'",NA,NA,NA,NA,"30/09/2005",NA,NA,NA
"163","2020-07-23 11:57:29-03","CEPLAC","CEPEC","89891","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"R. F. Souza-Silva","J. G. Jardim","3311","2001",NA,"Brasil","Bahia","Rod. Para Urandi, ca. 3,8Km da cidade.",NA,NA,NA,NA,"03","31","LICÍNIO DE ALMEIDA","-42.509167","-14.713056",NA,NA,NA,NA,"42W30'33","14S42'47",NA,NA,NA,NA,"30/09/2005",NA,NA,NA
"164","2020-07-23 11:57:29-03","CEPLAC","CEPEC","42787","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"T. S. dos Santos","L. A. Mattos-Silva","2222","1988",NA,"Brasil","Bahia","BA-250 liga o entroncamento de Jaguaquara (BR-116)/Maracas, Km 6.",NA,NA,NA,NA,"02","29","ITIRUÇÚ","-40.1502990722656","-13.5317001342773",NA,NA,"22271","auto",NA,NA,NA,NA,NA,NA,"30/03/1988",NA,NA,NA
"165","2020-07-23 11:57:29-03","CEPLAC","CEPEC","75205","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"M. C. S. Rio","G. Hatschbach","65905","1998",NA,"Brasil","Bahia","Subida Serra Pocoes, estrada p/ Canatiba.",NA,NA,NA,NA,"07","21","MACAÚBAS","-42.698600769043","-13.0193996429443",NA,NA,"71420","auto",NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA
"166","2020-07-23 11:57:29-03","CEPLAC","CEPEC","9101","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"F. Markgraf","T. S. dos Santos","2502","1972",NA,"Brasil","Bahia","Km 19 Rod. Conquista/Barra do Choca.",NA,NA,NA,NA,"11","22","VITÓRIA DA CONQUISTA","-40.8394012451172","-14.8661003112793",NA,NA,"70493","auto","0*0'99","99*99'99",NA,NA,NA,NA,"30/12/1979",NA,NA,NA
"167","2020-07-23 11:57:29-03","CEPLAC","CEPEC","84869","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"R. F. Souza-Silva","A. M. Amorim","2841","1999",NA,"Brasil","Bahia","Estrada para Catolés. 19Km da Rod. Abaíra/Piatã.",NA,NA,NA,NA,"04","13","ABAÍRA","-41.6636009216309","-13.2496995925903",NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,"30/09/2005",NA,NA,NA
"168","2020-07-23 11:57:29-03","CEPLAC","CEPEC","15005","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"L. Allorge","S. A. Mori","11173","1978",NA,"Brasil","Bahia","13-25Km a E de Maracas, BA-250.",NA,NA,NA,NA,"11","18","MARACÁS","-40.4308013916016","-13.4411001205444",NA,NA,"50558","auto","0*0'99","99*99'99",NA,NA,NA,NA,"01/08/1979",NA,NA,NA
"169","2020-07-23 11:57:29-03","CEPLAC","CEPEC","16042","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"B. Hansen","T. S. dos Santos","3469","1979",NA,"Brasil","Bahia","8 a 18Km ao S Maracas, antiga Rod. p/ Jequie.",NA,NA,NA,NA,"02","15","MARACÁS","-40.4308013916016","-13.4411001205444",NA,NA,"50558","auto",NA,NA,NA,NA,NA,NA,"30/12/1983",NA,NA,NA
"170","2020-07-23 11:57:29-03","CEPLAC","CEPEC","54954","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"A. Rapini","A. M. de Carvalho","3808","1992",NA,"Brasil","Bahia","Ramal a 15Km na estrada Conquista/Ilheus.",NA,NA,NA,NA,"02","19","VITÓRIA DA CONQUISTA","-40.8394012451172","-14.8661003112793",NA,NA,"70493","auto",NA,NA,NA,NA,NA,NA,"30/09/2005",NA,NA,NA
"171","2020-07-23 11:57:29-03","CEPLAC","CEPEC","9673","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"R. F. Souza-Silva","T. S. dos Santos","2752","1974",NA,"Brasil","Bahia","Km 3 da estrada que liga a BR-101 ao povoado de Pirajá.",NA,NA,NA,NA,"01","23","ITAMARAJÚ","-39.5311012268066","-17.0391998291016",NA,NA,"55932","auto",NA,NA,NA,NA,NA,NA,"30/09/2005",NA,NA,NA
"172","2020-07-23 11:58:29-03","CEPLAC","CEPEC","7384","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"R. F. Souza-Silva","R. S. Pinheiro","1433","1993",NA,"Brasil","Bahia","Rod. Itiruçú/maracás, Km 32.",NA,NA,NA,NA,"07","09","ITIRUÇÚ","-40.1502990722656","-13.5317001342773",NA,NA,"22271","auto",NA,NA,NA,NA,NA,NA,"30/12/2005",NA,NA,NA
"173","2020-07-23 11:57:29-03","CEPLAC","CEPEC","66862","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"B. F. Hansen","J. G. Jardim","710","1995",NA,"Brasil","Bahia","Entrada a 2Km na Rod. Jacobina/Capim Grosso. Itaitu, a 20Km da Rodovia.",NA,NA,NA,NA,"10","27","JACOBINA","-40.5182991027832","-11.1806001663208",NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"174","2020-11-12 16:59:50-03","UEL","FUEL","10519","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Miranda, AM","Félix, LP; Luceño, M; Romero, I","6856","1995",NA,"Brasil","Bahia","margem da estrada para o Olho D'Água, terrenos encapoeirados",NA,NA,NA,NA,"01","26","Andaraí","-41.3314018249512","-12.8072004318237",NA,NA,"58558","auto",NA,NA,"2001","05",NA,"26",NA,NA,NA,NA
"175","2019-11-01 14:52:51-03","UnB","UB","163218","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Munhoz, CBR; Emmert, P; Mello, TRB","7205","2010","Southern America","Brasil","Minas Gerais","Fazenda do Seu Geraldão, acesso por Inhaí",NA,"Trepadeira. Frutos imaturos verdes com pêlos ferrugíneos; Cerrado rupestre",NA,NA,"05","02","Diamantina","-43.885556","-17.9275","1154","1154",NA,NA,"-43.885556","-17.9275",NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-01 14:52:51-03","UnB","UB","151601","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Rio, MCS","Heringer, EP","3845","1955","Southern America","Brasil","Minas Gerais","Horto Florestal de Paraopeba.",NA,NA,NA,NA,NA,NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"26090","auto",NA,NA,"2003","08",NA,NA,NA,NA,NA,NA
"177","2021-03-04 15:43:32-03","IF","SPSF","00836","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,"O.Handro","J.M. Vasconcelos","383","1945","América do Sul","Brasil","PB",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"03","20","Areia","-35.6916999816895","-6.96332979202271",NA,NA,"15425","auto",NA,NA,"1946","04","Magnoliopsida","30",NA,NA,NA,NA
"178","2017-09-11 17:07:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Blanchet","3776",NA,NA,"?",NA,"Habitat as S. Thomas prov. Bahiensis",NA,"in hb. DC., Dunant et Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:07:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Blanchet","24",NA,NA,"?",NA,"Habitat as S. Thomas prov. Bahiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:07:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Blanchet, JS","3776",NA,"Southern America","Brazil","Bahia","Habitat as S. Thomas prov. Bahiensis",NA,"in hb. DC., Dunant et Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:07:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Blanchet, JS","24",NA,"Southern America","Brazil","Bahia","Habitat as S. Thomas prov. Bahiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 09:58:59-03","IBt","SP","27462","S","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Hoehne, FC","Bondar, G","1782","1931",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"03","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 09:58:59-03","IBt","SP","392594","S","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Souza Silva, RF; Rapini, A; Carvalho, PD","211","2006",NA,"Brasil","Bahia","Estrada de terra para Urandir. Beira de estrada",NA,NA,NA,NA,"11","02","Licínio de Almeida","-42.516389","-14.722778","859","859",NA,NA,"-42.516389","-14.722778",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 09:58:59-03","IBt","SP","5038","S","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Rio, MCS","Hoehne, FC","s.n.","1921",NA,"Brasil","Minas Gerais","Serra do Garimpo",NA,NA,NA,NA,"01","18","Cocaes",NA,NA,NA,NA,NA,NA,NA,NA,"2003","08",NA,NA,NA,NA,NA,NA
"185","2019-11-21 09:58:59-03","IBt","SP","345554","S","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Rapini, A","Amorim, AM; Forzza, RC; Costa, CB; Sant'Ana, SC","2841","1999",NA,"Brasil","Bahia","Estrada para Catolés, 19 km da Rodovia Abaíra/Piatã. Carrasco",NA,NA,NA,NA,"04","13","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,"26531","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 09:58:59-03","IBt","SP","224029","S","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Santos, TS","Mattos Silva, LA; Santos, TS; Santos, KMR","2222","1988",NA,"Brasil","Bahia","Rodovia BA-250, que liga o entroncamento de Jaguaquara (BR-116) à Maracás, km 6",NA,NA,NA,NA,"02","29","Itiruçu","-40.1502990722656","-13.5317001342773","750","750","22271","auto",NA,NA,"1988","03",NA,NA,NA,NA,NA,NA
"187","2019-11-21 09:58:59-03","IBt","SP","3183","S","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Markgraf, F","Gehrt, A","s.n.","1918",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"02","20","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 09:58:59-03","IBt","SP","58786","S","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Rio, MCS","Williams, LO","5533","1945",NA,"Brasil","Minas Gerais","Morro das Pedras, 3 km south of Belo Horizonte",NA,NA,NA,NA,"02","12","Belo Horizonte","-43.937801361084","-19.9207992553711","1000","1000","17082","auto",NA,NA,"2003","08",NA,NA,NA,NA,NA,NA
"189","2019-11-21 09:58:59-03","IBt","SP","269526","S","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Oliveira, AA","Pirani, JR; Sano, PT; Freire Fierros, A; Silva, TRS","CFCR12487","1989",NA,"Brasil","Minas Gerais","Trilha da Tropa, no alto da Serra",NA,NA,NA,NA,"12","11","Grão Mogol","-42.8897018432617","-16.5594005584717","1000","1200","67219","auto",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 09:58:59-03","IBt","SP","53579","S","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Vasconcellos, JM","836","1945",NA,"Brasil","Paraíba","Escola de Agronomia do Nordeste",NA,NA,NA,NA,"03","20","Areia","-35.6916999816895","-6.96332979202271",NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2014-09-23 10:56:46-03","G","G","G00301111","S","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.","Woodson, R. E.","Blanchet, J. S.","3776","1844","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=227635&base=img&lang=en","G00301111","G00301111",NA,"00",NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,"-41.99722222","-12.18305556","1934","01",NA,"01",NA,"TYPUS of Prestonia bahiensis Müll. Arg.",NA,NA
"192","2014-09-23 10:56:46-03","G","G","G00301112","S","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.","Woodson, R. E.","Blanchet, J. S.","3776","1844","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=227636&base=img&lang=en","G00301112","G00301112",NA,"00",NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,"-41.99722222","-12.18305556","1934","01",NA,"01",NA,"TYPUS of Prestonia bahiensis Müll. Arg.",NA,NA
"193","2014-09-23 10:56:46-03","G","G","G00301113","S","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.","Woodson, R. E.","Blanchet, J. S.","3776","1844","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=227641&base=img&lang=en","G00301113","G00301113",NA,"00",NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,"-41.99722222","-12.18305556","1934","01",NA,"01",NA,"TYPUS of Prestonia bahiensis Müll. Arg.",NA,NA
