"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"1106","2020-02-17 11:30:38-03","UEG","HUEG","1875","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Incógnito",NA,NA,NA,"Ramos, P.C.M.; Ramos, M.V.V.",NA,NA,NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUEG001875",NA,"s.n.","Southern America",NA,NA,"veredas","Monocotyledonae",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1107","2019-04-02 09:31:58-03","URICER","HPBR","2926","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir","ZANIN, E. M.",NA,NA,NA,"ZANIN, E. M.","1986","05","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HPBR002926","HPBR002926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1108","2019-04-02 09:31:58-03","URICER","HPBR","7413","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus",NA,NA,NA,NA,NA,"BUTZKE,A.","1994","05","19","Brasil","RS","Erechim","BR 153","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR007413",NA,NA,NA,NA,NA,"Altura de 25 cm.",NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA
"1109","2019-02-27 14:01:56-03","UFSJ","HUFSJ","5935","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Sobral, M","2013",NA,NA,"Sobral, M","2013","12","09","Brasil","Minas Gerais","Itutinga","BR-265","-44.535889","-21.260889","-44.535889","-21.260889","978","978","HUFSJ005935",NA,"15580",NA,NA,NA,"Erva em brejo junto à estrada; inflorescências verde-douradas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","2019-02-27 14:01:56-03","UFSJ","HUFSJ","7553","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Gonçalves, J","2015",NA,NA,"Oliveira, G","2015","01","15","Brasil","Minas Gerais","Ritápolis","Ribeirão do Monteiro","-44.3180999755859","-21.021900177002",NA,NA,NA,NA,"HUFSJ007553",NA,"130",NA,NA,NA,"Em solo arenoso e úmido, às margens do ribeirão.",NA,NA,NA,"18703","auto",NA,NA,NA,NA,NA,NA
"1111","2019-12-09 10:45:51-03","UFSJ","HUFSJ","1549","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","Gonçalves, J","2014",NA,NA,"Sobral, M",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUFSJ001549",NA,"13519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2019-02-27 14:01:59-03","UFSJ","HUFSJ","4453","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","Sobral, M","2012",NA,NA,"Sobral, M","2012","12","25","Brasil","Minas Gerais","São João del-Rei","Estrada para Trindade. Serra do Lenheiro.","-44.293444","-21.140444","-44.293444","-21.140444","105","105","HUFSJ004453","HUFSJ004453_v00 HUFSJ004453_v01","15295",NA,NA,NA,"Erva; inflorescências verde-claras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","2019-02-27 14:01:59-03","UFSJ","HUFSJ","4468","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","Sobral, M","2012",NA,NA,"Sobral, M","2012","12","23","Brasil","Minas Gerais","Nazareno","Próximo ao entroncamento da estrada para Nazareno. BR-265.","-44.53625","-21.261194","-44.53625","-21.261194","969","969","HUFSJ004468","HUFSJ004468_v00 HUFSJ004468_v01","15310",NA,NA,NA,"Erva em brejo; inflorescências verde-douradas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","2019-02-27 14:01:59-03","UFSJ","HUFSJ","3451","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","Gonçalves, J","2014",NA,NA,"Sobral, M","2012","02","21","Brasil","Minas Gerais","Nazareno","BR-265, na entrada para Nazareno","-44.533639","-21.258222","-44.533639","-21.258222",NA,NA,"HUFSJ003451",NA,"14729",NA,NA,NA,"Erva em brejo; inflorescências verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2021-04-08 17:13:23-03","UESB","HUESB","11209","S","Plantae","Cyperaceae","Pycreus","piceus","Pycreus piceus","(Liebm.) C.B.Clarke",NA,NA,NA,NA,"Prata, A.P.; Carregosa, T.; Santos, L.A.S.; Santos, E.;; Carregosa, T.; Santos, L.A.S.; Santos, E.;","2011","08","16","Brasil","Sergipe","Indiaroba","Povoado Convento","-37.511389","-11.519444","-37.511389","-11.519444",NA,NA,"HUESB000011209",NA,"2832",NA,NA,NA,"Herbácea, ca. 40cm alt. Inflorescência castanha.; Herbácea, ca. 40cm alt. Inflorescência castanha.","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2020-12-17 17:07:09-03","UEM","HUEM","13611","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir","Kawakita, K","2007","05",NA,"Santos, SS; E.D. Mauri","2007","02","22","Brasil","Paraná","Maringá","Parque do Ingá, Solo úmido; margem do lago.","-51.916667","-23.416667","-51.916667","-23.416667","530","530","HUEM000003494","HUEM000003494","s.n.",NA,NA,NA,"Herbácea; 70 cm de altura; inflorescência de coloração marrom.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2021-02-12 15:02:01-03","UFSCar","SPSC","3803","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.",NA,NA,NA,NA,"J.J. Soares","1982","05","02","Brasil","Minas Gerais",NA,"Vale do Rio Doce.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","2021-02-12 15:02:01-03","UFSCar","SPSC","7003","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"F. Periotto;L.B. Santis","2000","11","21","Brasil","São Paulo","São Carlos","UFSCar. Repre. Monjolinho",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","2021-02-12 15:02:01-03","UFSCar","SPSC","7003","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"L.B. Santis;F. Periotto","2000","11","21","Brasil","São Paulo","São Carlos","Lago UFSCar.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,"Brejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","2021-02-12 15:02:01-03","UFSCar","SPSC","6839","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","S.M.Viana",NA,NA,NA,"S.M. Viana","2004","02","24","Brasil","São Paulo","São Carlos","Fazenda Santa Terezinha da Barra. Rio do Quilombo",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,"Paludosa <ll>dwc_commonname:</ll> Tiririca&nf;Tiririca-do-brejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","2021-02-12 15:02:01-03","UFSCar","SPSC","6839","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"S.M. Viana","2004","02","24","Brasil","São Paulo","São Carlos","Fazenda Santa Terezinha da Barra. Rio do Quilombo",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,"Paludosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","2021-02-12 15:02:01-03","UFSCar","SPSC","8921","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","D.S. Abe",NA,NA,NA,"D.S. Abe","2015","10","13","Brasil","Pará","Vitória do Xingu","Rio Xingu. Margem",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,"Liana;Campo de várzea <ll>dwc_commonname:</ll> Tiririca&nf;Tiririca-do-brejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","2020-11-12 17:02:25-03","UEL","FUEL","50852","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.","Pereira-Silva, L","2017","03","16","Funez, LA","2012","01","17","Brasil","Santa Catarina","Blumenau","Rua Pastor Osvaldo Hesse, em terreno baldio","-49.06","-26.9325","-49.06","-26.9325","13","13","FUEL002052",NA,"264",NA,NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","2020-11-12 17:02:26-03","UEL","FUEL","41918","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Pereira-Silva, L","2017","03","16","T.I.N. de Azevedo; S.I. de Azevedo","2006","05","30","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, à beira do rio Tibagi","-50.58975","-24.337056","-50.58975","-24.337056",NA,NA,"FUEL002055",NA,"359",NA,NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","2019-10-16 14:14:21-03","UEL","FUEL","17122","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Pereira-Silva, L","2017","03","16","Lorenzi, HJ","1980","04","09","Brasil","São Paulo","Nova Odessa",NA,"-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"FUEL002054",NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Poales",NA,"8440","auto",NA,NA,NA,NA,NA,NA
"1126","2020-11-12 17:02:29-03","UEL","FUEL","45305","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","Alves, M","2009","06","09","Estevan, DA; et al.","2005","03","22","Brasil","Paraná","Ventania","Campo de Fora, campo encharcado","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL020040",NA,"983",NA,NA,NA,NA,"Tracheophyta","Poales",NA,"32424","auto",NA,NA,NA,NA,NA,NA
"1127","2019-11-01 15:13:51-03","UnB","UB","158781","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.","Eiten, LT","1970",NA,NA,"Skvortzov, B","1962","09","24","Brasil","São Paulo","São Paulo","6 1/2 - 7 Km due SW of center of São Paulo (Praça da Sé). Moist soil, open field along Rio Pinheiros.","-46.64","-23.55","-46.64","-23.55",NA,NA,NA,NA,"125","Southern America",NA,NA,"In temporarily flooded but now dry slight depression.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","2019-11-01 15:13:51-03","UnB","UB","160288","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.",NA,NA,NA,NA,"Matos, J; Marques, A","1950","10","03","Portugal","Coimbra",NA,"Beira Litoral: Matas de Foja.&nf;Nas margens dos arrozais.",NA,NA,NA,NA,NA,NA,"UB0009195",NA,"s.n.","Europe",NA,NA,"Sem número de coleta.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","2019-11-01 15:13:51-03","UnB","UB","160289","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.",NA,NA,NA,NA,"Ormonde, J","1967","09","17","Portugal","Coimbra",NA,"Beira Litoral: Eirol, rio Vouga, pr. de Aveiro.&nf;Nas areias quartziticas do leito do rio.",NA,NA,NA,NA,NA,NA,"UB0009197",NA,"229","Europe",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2019-11-01 15:13:51-03","UnB","UB","160290","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.",NA,NA,NA,NA,"Montgomery, F","1966","09","30","USA","Geórgia",NA,"Full sun, sand in wet depressions along Millstone Creek. Echols Mill granitic outcrop, 9.3 mi N 45º E of Lexington.&nf;&nf;Piedmont Province",NA,NA,NA,NA,NA,NA,"UB0009198",NA,"248","Northern America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","2019-11-01 15:13:51-03","UnB","UB","160291","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.","Coveny, RG","1993","06","11","Coveny, R; Tame, T; Donabauer, Z","1993","03","24","Australia","New South Wales",NA,"Australia NSW Central Coast, Sydney.&nf;Old water supply dam to Morisset hospital, Morisset.&nf;Below dam spillway beneath Baumea juncea and Leptospermum juniperinum along creek bed.","151.490833","-33.127222","151.490833","-33.127222",NA,NA,"UB0009199",NA,"16504","Asia-Tropical",NA,NA,"Locally abundant. Tuffed sedge 20-25 cm high. Spikelets pale brown with green keels.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","2019-11-01 15:13:51-03","UnB","UB","160292","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.",NA,NA,NA,NA,"Voigt, JW","1952","09","05","USA","Illinois",NA,"Midland Hills Country Club, Jackson Co., T10S; R1W; 18",NA,NA,NA,NA,NA,NA,"UB0009200",NA,"2928","Northern America",NA,NA,"Pasture.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","2019-11-01 15:13:51-03","UnB","UB","160293","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.",NA,NA,NA,NA,"Voigt, JW","1952","08","09","USA","Illinois",NA,"Midland Hills Country Club, Jackson-III&nf;5 mi. So. of Carbondale, Illinois, U.S.A",NA,NA,NA,NA,NA,NA,"UB0009201",NA,"1300","Northern America",NA,NA,"Seeping hillside-pasture.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","2019-11-01 15:13:51-03","UnB","UB","160294","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.",NA,NA,NA,NA,"Godfrey, RK; Houk, RD","1963","10","01","USA","Flórida",NA,"Marion&nf;Wet open banks of the Rainbow River, between Dunellon and Rainbow Springs.",NA,NA,NA,NA,NA,NA,"UB0009202",NA,"63123","Northern America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","2019-11-01 15:13:51-03","UnB","UB","160295","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.",NA,NA,NA,NA,"Bailey, WM; Swayne, JR","1952","09","17","USA","Illinois",NA,"Lake Glendale, Pope Co., T13S; R5E; 4",NA,NA,NA,NA,NA,NA,"UB0009203",NA,"3016","Northern America",NA,NA,"Sandy beach.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","2019-11-01 15:13:51-03","UnB","UB","38083","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.","Turcker, GC",NA,NA,NA,"Anderson, WR","1973","04","30","Brasil","Goiás","Caiapônia","Caiapônia, 12km ao S de Caiapônia","-51.8103","-16.9567","-51.8103","-16.9567",NA,NA,NA,NA,"9523","Southern America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","2019-11-01 15:13:51-03","UnB","UB","38092","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens piceus","(Liebm.) Fernald","Tucker, GC","1991",NA,NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","1969","03","14","Brasil","Goiás",NA,"40 km ao N de Veadeiros",NA,NA,NA,NA,"1000","1000","UB0005392","UB0005392","24352","Southern America",NA,NA,"Culms to ca. 10 cm tall; Wet rocky campo","Monocotyledonae",NA,"piceus",NA,NA,NA,NA,NA,NA,NA,NA
"1138","2019-11-01 15:13:51-03","UnB","UB","38092","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens piceus","(Liebm.) Fernald","Tucker, GC","1991",NA,NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","1969","03","14","Brasil","Goiás",NA,"40 km ao N de Veadeiros",NA,NA,NA,NA,"1000","1000","UB0005392","UB0005392","24352","Southern America",NA,NA,"Culms to ca. 10 cm tall; Wet rocky campo","Monocotyledonae",NA,"piceus",NA,NA,NA,NA,NA,NA,NA,NA
"1139","2019-11-01 15:13:54-03","UnB","UB","184130","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Schneider, L","2018","11",NA,"Pinheiro, GS; Carvalho, JFV","1974","04","06","Brasil","Pará",NA,"Estreito-Marabá, km 1",NA,NA,NA,NA,NA,NA,"UB0009867","UB0009867","307","Southern America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","2019-11-01 15:13:54-03","UnB","UB","178570","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1970",NA,NA,"Skvortzov, B","1962","12","15","Brasil","São Paulo","São Paulo","City of Sao Paulo, 6 1/2 - 7 km SW of center of city, along the Rio Pinheiros, opposite Jockey Club.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"105","Southern America",NA,NA,"Soil sandy, moist to wet.","Monocotyledonae",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1141","2019-11-01 15:13:54-03","UnB","UB","178454","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1970",NA,NA,"Skvortzov, B","1963","07","21","Brasil","São Paulo","São Paulo","Sao Paulo: Bairro of Brooklin.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"159","Southern America",NA,NA,"In sand, along stream.","Monocotyledonae",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1142","2019-11-01 15:13:54-03","UnB","UB","158833","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Koyama, TM","1970",NA,NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","1969","02","17","Brasil","Minas Gerais",NA,"Ca. 18 km west of Grão Mogol.",NA,NA,NA,NA,"950","950",NA,NA,"23434","Southern America",NA,NA,"Culms to ca. 30 cm tall.; Wet sand at creek margin.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2019-11-01 15:13:54-03","UnB","UB","158834","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Koyama, TM","1970",NA,NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","1969","02","13","Brasil","Minas Gerais",NA,"Ca. 35 km N.E. of Francisco Sá, road to Salinas.",NA,NA,NA,NA,"1100","1100",NA,NA,"23227","Southern America",NA,NA,"Culms to ca. 40 cm tall.; Swampy valley flats.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","2019-11-01 15:13:54-03","UnB","UB","158835","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"Skvortzov, B","1964","01","26","Brasil","São Paulo","São Paulo","Ca. 10 km due south of center of São Paulo. Parque do Estado, grounds of the Instituto de Botânica.","-46.64","-23.55","-46.64","-23.55",NA,NA,NA,NA,"219","Southern America",NA,NA,"In marsh.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","2019-11-01 15:13:54-03","UnB","UB","158836","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Tucker, GC","1991",NA,NA,"Irwin, HS; Harley, RM; Onishi, E","1971","01","14","Brasil","Minas Gerais",NA,"Serra do Espinhaço. Ca. 35 km E. of Belo Horizonte, near BR-31.",NA,NA,NA,NA,"1600","1600","UB0005530","UB0005530","30366","Southern America",NA,NA,"Slender, erect, rising through dense grasses and sedges to ca. 65 cm.; Wet ground near riacho. Pastured slopes and riacho margin near base of Serra da Piedade.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","2019-11-01 15:13:54-03","UnB","UB","158837","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Hoehne, W","1949",NA,NA,"Hoehne, W","1948","09","02","Brasil","São Paulo","São Paulo","Near Congonhas airport.","-46.64","-23.55","-46.64","-23.55",NA,NA,NA,NA,"2858","Southern America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","2019-11-01 15:13:54-03","UnB","UB","158838","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Muniz, CFS","1979","11",NA,"Hoehne, W","1931","04","01","Brasil","São Paulo","São Paulo","Capital, nativa no Parque do Estado e Jardim Botânico.","-46.64","-23.55","-46.64","-23.55",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Em terreno úmido.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","2019-11-01 15:13:54-03","UnB","UB","160342","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"Davidse, G; Pohl, RW","1970","06","30","Honduras","Comayagua",NA,"Dept. Comayagua; SE shore of Lago Yojoa; elev 650 m. Marshes.",NA,NA,NA,NA,NA,NA,"UB0008939",NA,"2225","Southern America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2019-11-01 15:13:54-03","UnB","UB","167501","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Pedersen, TM",NA,NA,NA,"Arbo, MM","1969","04","03","Argentina","Corrientes",NA,"Dep. Concepción. IV sección. Tabay. En la costa de la laguna.",NA,NA,NA,NA,NA,NA,"UB0008938",NA,"123","Southern America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","2019-11-01 15:13:54-03","UnB","UB","178554","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1970",NA,NA,"Eiten, G; Eiten, LT","1963","09","12","Brasil","Goiás","Gurupi","Along brook on south edge of city of Gurupi, 20-50 meters east of Belém-Brasília. Highway (BR-14)","-49.066667","-11.716667","-49.066667","-11.716667","350","400",NA,NA,"5516","Southern America",NA,NA,"All specimens of this number taken from a single clump.; Sedge clump 50 cm. diam. with only a few flowering culms. In open moist soil at brookside.; Cleared gallery forest. A gew scattered original trees still remain, these to over 30 m. tall & 1 m.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","2019-11-01 15:13:54-03","UnB","UB","178555","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1962",NA,NA,"Eiten, G; Campos, SM","1959","12","04","Brasil","São Paulo","Mogi Guaçu","Campos das sete lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. ~6 km. N of Padua Sales. (About 27 km. NW of city of Moji-Mirim).","-47.119444","-22.188333","-47.119444","-22.188333","575","625",NA,NA,"1531","Southern America",NA,NA,"Flora of Brazil State of São Paulo; Clumps small to 6 in. diam.; General vegetation: campo cerrado on upland (or occasionally forest). Open marsh or dense secondary forest (mata) along the streams. This habitat: open marsh (brejo), a dense growth","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","2019-11-01 15:13:54-03","UnB","UB","178556","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1962",NA,NA,"Eiten, G; Eiten, LT","1961","04","21","Brasil","São Paulo","Mogi Guaçu","Campos das sete lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3,7 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim).","-47.119444","-22.188333","-47.119444","-22.188333","575","625","UB0005532","UB0005532","2710","Southern America",NA,NA,"Flora of Brazil State of São Paulo. Mixed in same clump as n. 2711; General vegetation: campo cerrado on upland (or occasionally forest). Open marsh or dense secondary forest (mata) along the streams. In soaking soil at side of brook","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","2019-11-01 15:13:54-03","UnB","UB","178557","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1962",NA,NA,"Eiten, G; Eiten, LT","1960","04","22","Brasil","São Paulo","Mogi Guaçu","Campos das sete lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3,7 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim).","-47.119444","-22.188333","-47.119444","-22.188333","575","625",NA,NA,"1968","Southern America",NA,NA,"Flora of Brazil State of São Paulo; Very common.; General vegetation: campo cerrado on upland (or occasionally forest). Open marsh or dense secondary forest (mata) along the streams. Side of brook in water or in soaking soil alongside.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","2019-11-01 15:13:54-03","UnB","UB","178558","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Eiten, LT","1962",NA,NA,"Eiten, G; Eiten, LT","1961","04","21","Brasil","São Paulo","Mogi Guaçu","Campos das sete lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3,7 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim).","-47.119444","-22.188333","-47.119444","-22.188333","575","625","UB0005534","UB0005534","2736","Southern America",NA,NA,"Flora of Brazil State of São Paulo; General vegetation: campo cerrado on upland (or occasionally forest). Open marsh or dense secondary forest (mata) along the streams. Side of brook; in open; wet sandy soil.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
