"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"2728","2019-05-06 12:02:57-03","UFU","HUFU","15416","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Godoy, J.V.; Romaniuc Neto, S.; Chiea, S.A.C. & Pereira, D.F.","1991","08","26",NA,"Brasil",NA,NA,"Arbórea, ca. 7 m. Frutos verdes.","HUFU00025558",NA,NA,"Mart.","Kawasaki, M.L.","106","São Paulo","Manduri",NA,"-49.3199996948242","-23","HUFU00025558",NA,NA,NA,NA,"17514","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA
"2729","2019-05-06 12:02:57-03","UFU","HUFU","29838","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Sendulsky, T.","1969","01","07",NA,"Brasil",NA,NA,NA,"HUFU00025552",NA,NA,"Mart.","Yamamoto, K.","811","São Paulo","São Paulo","Jardim Botânico, Parque do Estado.","-46.6300010681152","-23.5400009155273","HUFU00025552",NA,NA,NA,NA,"53584","auto",NA,NA,"1986",NA,NA,NA,NA,NA,NA
"2730","2019-05-06 12:02:57-03","UFU","HUFU","29774","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Mattos, J.","1979","01","31",NA,"Brasil",NA,NA,"Árvore, ca. 5 m. Flores amarelas.; Mata.","HUFU00025553",NA,NA,"Mart.","Vianna, M.C.","13210","São Paulo","São Pedro","Serra de São Pedro","-47.9099998474121","-22.5400009155273","HUFU00025553",NA,NA,NA,NA,"19379","auto",NA,NA,"1979","01","31",NA,NA,NA,NA
"2731","2020-01-09 18:37:35-03","FMM","FMM","2603","MachineObservation","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum",NA,"2015","01","17",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado rupestre","FMM02603",NA,NA,"Mart.",NA,NA,"Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.826458","-14.163411","FMM02603_v1 FMM02603_v2 FMM02603_v3 FMM02603_v4 FMM02603_v5 FMM02603_v6 FMM02603_v7",NA,NA,NA,NA,NA,NA,"47°49'35.25W","14°9'48.28S",NA,NA,NA,NA,NA,NA,NA
"2732","2019-08-06 10:39:46-03","FMM","FMM","1635","MachineObservation","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum",NA,"2012","12","09",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01635",NA,NA,"Mart.",NA,NA,"Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.839386","-15.884819","FMM01635_v1 FMM01635_v2 FMM01635_v3",NA,NA,NA,NA,NA,NA,"47°50'21.79W","15°53'05.35S",NA,NA,NA,NA,NA,NA,NA
"2733","2019-08-06 10:39:46-03","FMM","FMM","1634","MachineObservation","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum",NA,"2015","01","10",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01634",NA,NA,"Mart.",NA,NA,"Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.880333","-15.898114","FMM01634_v",NA,NA,NA,NA,NA,NA,"47°52'49.20W","15°53'53.21S",NA,NA,NA,NA,NA,NA,NA
"2734","2019-08-06 10:39:46-03","FMM","FMM","2343","MachineObservation","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum",NA,"2015","12","18",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02343",NA,NA,"Mart.",NA,NA,"Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056","FMM02343_v1 FMM02343_v2",NA,NA,NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"2735","2019-08-06 10:39:46-03","FMM","FMM","1636","MachineObservation","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum",NA,"2010","12","18",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01636",NA,NA,"Mart.",NA,NA,"Distrito Federal","Brasília","Setor de Mansões Lago Norte","-47.817625","-15.7497","FMM01636_v1 FMM01636_v2",NA,NA,NA,NA,NA,NA,"47°49'03.45W","15°44'58.92S",NA,NA,NA,NA,NA,NA,NA
"2736","2020-08-20 20:40:52-03","UFSC","FLOR","30320","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Leite, P.F.; Klein, R.M.","1986","01","17",NA,"Brasil",NA,NA,"arvoreta, mesofanerófita; tronco irregular, flor amarelo-forte, 5m altura. Folha SF.22-Y-C, Ponto 07, diâmetro à altura do peito 20 cm, diâmetro da copa 4 m, freqüência rara. Convênio IBGE/ELETROSUL.","FLOR0030320",NA,"Myrtales","Mart.","Klein, R.M.","4","Paraná","Umuarama","Fazenda próx. Vila Alta.","-53.8","-23.516667",NA,NA,NA,NA,NA,NA,NA,"53º48'W","23º31'S","1986",NA,NA,NA,NA,NA,NA
"2737","2020-08-20 14:58:39-03","UFSC","FLOR","45569","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Nascimento, F.H.F.; Tabarelli, M.","1999","03","23",NA,"Brasil",NA,NA,"arbusto, flor amarelas, 2,5m altura. Folhas coriáceas, discolores. Botões esverdeados","FLOR0045569",NA,"Myrtales","Mart.",NA,"149","Bahia","Rio de Contas","Trilha Catolés-Caiambola, área de regeneração na base do pico do otoibira.","-41.8114013671875","-13.5789003372192",NA,"1700","1700",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2738","2020-08-20 20:40:52-03","UFSC","FLOR","28880","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Hatschbach, G.; Zelma, F.J.","1985","03","15",NA,"Brasil",NA,NA,"árvore, flor amarela, 8m altura","FLOR0028880",NA,"Myrtales","Mart.","França, F.","49062","Mato Grosso do Sul","Antônio João","Antônio João, 5 km L.","-55.9474983215332","-22.1910991668701",NA,NA,NA,NA,NA,"38814","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA
"2739","2020-08-20 20:40:52-03","UFSC","FLOR","59415","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Miura, R.M.","1988","06","22",NA,"Brasil",NA,NA,"Árvore 5,0m altDoação Herbário FUEL 6307.","FLOR0059415",NA,"Myrtales","Mart.","Yamamoto, K.Y.","s.n.","Paraná","Arapongas","Campinho: Distrito de Arapongas.","-51.4244003295898","-23.4193992614746","FLOR0059415",NA,NA,NA,NA,"18630","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"2740","2020-08-20 14:58:39-03","UFSC","FLOR","36905","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Saldanha, J.","1999","02","05",NA,"Brasil",NA,NA,"árvore, flor amarela, 5m altura","FLOR0036905",NA,"Myrtales","Mart.",NA,"18","Paraná","Cascavel","Arredores de Cascavel.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2741","2020-08-20 20:40:52-03","UFSC","FLOR","15845","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Kummrow, R.; Anderson, L.L. & Hagberg, M.M.","1985","01","07",NA,"Brasil",NA,NA,"árvore, flor amarela, 15m altura","FLOR0015845",NA,"Myrtales","Mart.","Hatschbach, G.","2716","Paraná","Guaraqueçaba","Arredores.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"37295","auto",NA,NA,"1986",NA,NA,NA,NA,NA,NA
"2742","2020-08-20 20:40:52-03","UFSC","FLOR","15415","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Kummrow, R.; Stutts, J.G.","1982","02","16",NA,"Brasil",NA,NA,"árvore, flor amarela, 3,5m altura","FLOR0015415",NA,"Myrtales","Mart.","Vianna, M.C.","1750","Paraná","Jaguariaíva","Estrada Jaguariaíva-Arapoti.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"44368","auto",NA,NA,"1985",NA,NA,NA,NA,NA,NA
"2743","2020-08-20 20:40:52-03","UFSC","FLOR","28463","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Ribas, O.S.; Pereira, L.B.S.","1997","02","11",NA,"Brasil",NA,NA,"árvore, flor amarela, 5m altura","FLOR0028463",NA,"Myrtales","Mart.","Hatschbach, G.","1743","Paraná","Jaguariaíva","Rio Jaguariaíva.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"44368","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA
"2744","2020-08-20 20:40:52-03","UFSC","FLOR","45519","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Francisco, E.M.; Fadelli, L.","2000","03","05",NA,"Brasil",NA,NA,"árvore, flor botões e flores amarelas, 7m altura. Copa fechada (densa).","FLOR0045519",NA,"Myrtales","Mart.","Müller, C.","1","Paraná","São Jerônimo da Serra","Fazenda Vila Nova.","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"30511","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA
"2745","2020-08-20 14:58:39-03","UFSC","FLOR","28591","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Negrelle, R.","1987","01","02",NA,"Brasil",NA,NA,"flor amarela","FLOR0028591",NA,"Myrtales","Mart.","Negrelle, R.B.","171","São Paulo","São Paulo","Rodovia Eug. João Batista C. Rennó, km 272, São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2746","2021-03-05 18:39:25-03","UFMT","UFMT","10767","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Occhioni, P.","1972","06","28",NA,"Brasil",NA,NA,"Arvoreta (6-7m) - inflorescência amarelo ouro.; Mata ciliar.",NA,NA,NA,"Mart.","Shimizu, G.H.","5145","Minas Gerais",NA,"Serra do Cipó. Estrada da Conceição do Cerro - Km 130 - 180.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","07",NA,NA,NA,NA,NA
"2747","2020-03-10 19:41:32-03","UFMT","UFMT","40633","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Caxambu, M.G.; et al","2012","03","02",NA,"Brasil",NA,NA,"Árvore ca. 6m heliófita, flores amarelas.; Relevo suave ondulado. vegetação floresta estacional semidecidual submontana.",NA,NA,NA,"Mart.","Caxambu, M.G.","3867","Paraná","Douradina","Arredores do Rio Ivaí.","-53.247611","-23.240861",NA,"243","243",NA,NA,NA,NA,"-53.247611","-23.240861","2012","03","17",NA,NA,NA,NA
"2748","2020-02-21 18:22:11-03","UFMT","UFMT","10747","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Hatschbach, G.; Shinini, A.; Silva, J.M.","1993","02","07",NA,"Brasil",NA,NA,"Amostra retirada para Atlas palinológico.; Árvore 5m, flor amarela.",NA,NA,NA,"Mart.","Hatschbach, G.","58548","Mato Grosso","Mundo Novo","Rod. BR-163, 1 Km L de Novo Mundo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA
"2749","2020-02-21 18:22:11-03","UFMT","UFMT","40630","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Caxambu, M.G.","2007","11","21",NA,"Brasil",NA,NA,"Árvore ca. 12m, casca estriada, flores amarelas. Rara no Parque.; Relevo suave ondulado.",NA,NA,NA,"Mart.","Caxambu, M.G.","1983","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.321667","-24.10575",NA,"605","605",NA,NA,NA,NA,"-52.321667","-24.10575","2008","02","05",NA,NA,NA,NA
"2750","2020-02-21 18:22:11-03","UFMT","UFMT","40566","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Caxambu, M.G.","2012","03","07",NA,"Brasil",NA,NA,"Arvoreta ca. 3m, heliófita, flores amarelas.; Cerrado alterado. Relevo suave ondulado - Vegetação savana (cerrado sensu stricto.)",NA,NA,NA,"Mart.","Caxambu, M.G.","3892","Paraná","Tuneiras do Oeste",NA,"-52.754778","-23.913778",NA,"511","511",NA,NA,NA,NA,"-52.754778","-23.913778","2012","03","19",NA,NA,NA,NA
"2751","2020-11-24 17:55:47-03","UFMT","UFMT","11728","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","JRBM; et al","1985","03","06",NA,"Brasil",NA,NA,"Árvore de ca. de 8m de altura, inflorescência terminal, flores amarelas.; Mata.",NA,NA,NA,"Mart.","Shimizu, G.H.","146","Mato Grosso","Chapada dos Guimarães","Fazenda 20 de Dezembro.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"107042","auto",NA,NA,"2018","07",NA,NA,NA,NA,NA
"2752","2020-02-21 18:22:11-03","UFMT","UFMT","25618","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Borges Monteiro, J.R.; Amorim Neto, L.","1984","01","27",NA,"Brasil",NA,NA,"Árvore de 9m altura, casca preta-acinzentada, flores amarelas, final de floração, frutos jovens.; Mata.",NA,NA,NA,"Mart.","Shimizu, G.H.","28","Mato Grosso","Chapada dos Guimarães","Fazenda 20 de Dezembro.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"107042","auto",NA,NA,"2018","07",NA,NA,NA,NA,NA
"2753","2018-08-09 21:11:13-03","UFMT","UFMT","42988","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Da Silva, J.E.; Linhares, N.; Linhares, J.","2016","04","29",NA,"Brasil",NA,NA,"Arbusto com flor amarela; Cerrado; solo argilo arenoso",NA,NA,NA,"Mart.",NA,"s.n.","Mato Grosso","Chapada dos Guimarães","Fazenda Água Fria","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2754","2020-02-21 18:22:11-03","UFMT","UFMT","3941","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Lima, H.C.","1980","08","05",NA,"Brasil",NA,NA,"Arvoreta de 4-5m de altura, frutos novas esverdeados.",NA,NA,NA,"Mart.","Shimizu, G.H.","s.n.","Minas Gerais","Ouro Preto","Três Moinhos.","-43.5080986022949","-20.2875003814697",NA,"1100","1200",NA,NA,"44599","auto",NA,NA,"2018","07",NA,NA,NA,NA,NA
"2755","2020-02-21 18:22:11-03","UFMT","UFMT","40791","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Franco, A.L.M.; Buzato, S.","1989","09","27",NA,"Brasil",NA,NA,"Árvore, folhas opostas, fruto cápsula.; Cerrado - campininha.",NA,NA,NA,"Mart.","Shimizu, G.H.","22092","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"39309","auto",NA,NA,"2018","07",NA,NA,NA,NA,NA
"2756","2021-03-04 15:45:42-03","IF","SPSF","09792","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Conselho Nacional de Geografia","1960","01","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Pastagem artificial onde predominam também samambaias e gramíneas baixas.&nf;Porte arbustivo de flores amareals.;",NA,"Magnoliophyta","Myrtales",NA,"M.C.Vianna",NA,"PR","Taguapitã","pastagem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"2757","2021-03-04 15:45:42-03","IF","SPSF","11060","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","E.E.Macedo","1995","05","10","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Cerrado.&nf;Nome popular: pau-de-tucano&nf;Arvoreta 3m; flores amarelas; GEOGRAFIA: Núcleo Neca Pedro.;",NA,"Magnoliophyta","Myrtales",NA,"G.A.D.C. Franco","1130","SP","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","03","11","Magnoliopsida",NA,NA,NA
"2758","2021-03-04 15:45:42-03","IF","SPSF","21378","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","J.A.Pastore & E.D.Castellani","1997","03","19","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 8-10m; frutos imaturos amarelo-esverdeados.&nf;Nome popular: cinzeiro;",NA,"Magnoliophyta","Myrtales",NA,"J.A.Pastore","755","SP","Barretos","região do ribeirão Anhumas","-48.833333","-20.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","03","31","Magnoliopsida",NA,NA,NA
"2759","2021-03-04 15:45:42-03","IF","SPSF","22238","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","L.C.Souza","1997","10","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata ciliar&nf;Árvore 5m; flores amarelas;",NA,"Magnoliophyta","Myrtales",NA,NA,"100","SP","Itapetininga","Estação Experimental","-48","-23.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"2760","2021-03-04 15:45:42-03","IF","SPSF","23079","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","E.E.Macedo","1997","11","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 4m; flores amarelas; GEOGRAFIA: Solo arenoso.;",NA,"Magnoliophyta","Myrtales",NA,"J.A.Pastore","195","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","06","02","Magnoliopsida",NA,NA,NA
"2761","2021-03-04 15:45:42-03","IF","SPSF","29673","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","J.P.Souza & V.C.Souza & N.M.Ivanauskas","2001","04","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: arredores da Sede; próximo à entrada da trilha para o Mirante.;",NA,"Magnoliophyta","Myrtales",NA,"V.C.Souza","3561","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.733333","-23.983333",NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"2762","2021-03-04 15:45:42-03","IF","SPSF","43940","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.Z.Antunes & D.A.da Silva","2010","03","02","América do Sul","Brasil",NA,NA,"COLETA: Árvore com flores amarelas.; GEOGRAFIA: Vegetação de Cerrado.&nf;Altitude aproximada de 785 m.;",NA,"Magnoliophyta","Myrtales","Mart.","F.A.R.D.P Arzolla","1439","SP","Angatuba","Estação Ecológica","-48.816944","-23.001667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","04","30","Magnoliopsida",NA,NA,NA
"2763","2021-03-04 15:45:42-03","IF","SPSF","34643","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","R.Cielo-Filho & N.M.Ivanauskas & D.Souza","2005","03","15","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha do Rio Camburi&nf;UTM: X=322264 Y=7346166;",NA,"Magnoliophyta","Myrtales",NA,"K.Yamamoto","412","SP","Itanhaém, divisa com São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","12","14","Magnoliopsida",NA,NA,NA
"2764","2021-03-04 15:45:42-03","IF","SPSF","38550","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","C. R. Lima & M. T. Z. Toniato & J. B. Baitello & R.Cielo-Filho","2007","07","26","América do Sul","Brasil",NA,NA,"COLETA: 13m, frutos imaturos verdes coletados do chão.; GEOGRAFIA: Entrada da trilha onde há exploração de Pinus.;",NA,"Magnoliophyta","Myrtales","Mart.","K.Yamamoto","12","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.755278","-23.538333",NA,"630","630",NA,NA,NA,NA,NA,NA,"2008","04","28","Magnoliopsida",NA,NA,NA
"2765","2021-03-04 15:45:42-03","IF","SPSF","39217","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","R.Cielo-Filho & J.B.Baitello & C.R.Lima","2008","01","30","América do Sul","Brasil",NA,NA,"COLETA: Arvore de 4m, flores amarelas.; GEOGRAFIA: Palmital.;",NA,"Magnoliophyta","Myrtales","Mart.","J.B.Baitello","640","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.781389","-23.529444",NA,"610","610",NA,NA,NA,NA,NA,NA,"2008","01","30","Magnoliopsida",NA,NA,NA
"2766","2021-03-04 15:45:42-03","IF","SPSF","39614","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","R.Cielo-Filho & O.T. Aguiar & J.B.Baitello","2008","02","26","América do Sul","Brasil",NA,NA,"COLETA: Árvore 4 m, flores amarelas.; GEOGRAFIA: Trilha da Vila;",NA,"Magnoliophyta","Myrtales","Mart.","J.B.Baitello","664","SP","Itapeva","Estação Ecológica","-49.068333","-24.076111",NA,"750","750",NA,NA,NA,NA,NA,NA,"2008","03","03","Magnoliopsida",NA,NA,NA
"2767","2021-03-04 15:45:42-03","IF","SPSF","40575","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","R.Cielo-Filho & J.B.Baitello & C.R.Lima","2008","08","28","América do Sul","Brasil",NA,NA,"COLETA: Árvore 5 m, fruto imaturo verde.;",NA,"Magnoliophyta","Myrtales","Mart.","J.B.Baitello","785","SP","Itapeva","Estação Experimental","-49.063611","-24.068333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","09","01","Magnoliopsida",NA,NA,NA
"2768","2021-03-04 15:45:42-03","IF","SPSF","41215","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","O.T. Aguiar & R.Cielo-Filho & C.R.Lima","2008","12","16","América do Sul","Brasil",NA,NA,"COLETA: Árvore 8m, botões florais incipientes; GEOGRAFIA: Margem do Rio Pirituba;",NA,"Magnoliophyta","Myrtales","Mart.","S.C.P.M. Souza","1218","SP","Itapeva","Estação Ecológica","-49.063611","-24.151667",NA,"700","700",NA,NA,NA,NA,NA,NA,"2008","12","22","Magnoliopsida",NA,NA,NA
"2769","2021-03-04 15:45:42-03","IF","SPSF","41487","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","J.B.Baitello & C.R.Lima","2009","01","28","América do Sul","Brasil",NA,NA,"COLETA: Árvore 3,5 m, flores amarelas.&nf;Costão rochoso.;",NA,"Magnoliophyta","Myrtales","Mart.","J.B.Baitello","2260","SP","Itapeva","Estação Experimental","-49.065","-24.068889",NA,"700","700",NA,NA,NA,NA,NA,NA,"2009","02","02","Magnoliopsida",NA,NA,NA
"2770","2021-03-04 15:45:42-03","IF","SPSF","41514","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","J.B.Baitello & C.R.Lima","2009","01","29","América do Sul","Brasil",NA,NA,"COLETA: Árvore 6 m, flores amarelas.; GEOGRAFIA: Borda da lavoura da Agrovila.;",NA,"Magnoliophyta","Myrtales","Mart.","J.B.Baitello","2287","SP","Itapeva","Estação Ecológica","-49.08","-24.078889",NA,"700","700",NA,NA,NA,NA,NA,NA,"2009","02","02","Magnoliopsida",NA,NA,NA
"2771","2021-03-04 15:45:42-03","IF","SPSF","42850","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","N.O.Costa & R.Cielo-Filho & O.T. Aguiar","2010","02","23","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 3,5m. Flores amarelas.; GEOGRAFIA: Trilha do Poço da Peroba - Lajeado;",NA,"Magnoliophyta","Myrtales","Mart.","N.O.Costa","4","SP","Itapeva","Estação Experimental","-49.071111","-24.052222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","03","11","Magnoliopsida",NA,NA,NA
"2772","2021-03-04 15:45:42-03","IF","SPSF","44054","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","J.B.Baitello & N.O.Costa & R.Cielo-Filho","2010","07","28","América do Sul","Brasil",NA,NA,"COLETA: Árvore 6m altura, fruto imaturo verde.; GEOGRAFIA: Estrada do Poço Arteziano.;",NA,"Magnoliophyta","Myrtales","Mart.","N.S.Pinto","2459","SP","Itapeva","Estação Experimental","-49.100833","-24.045833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","08","18","Magnoliopsida",NA,NA,NA
"2773","2021-03-04 15:45:43-03","IF","SPSF","48802","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","J.B.Baitello & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & R.Cielo-Filho","2014","06","25","América do Sul","Brasil",NA,NA,"COLETA: Árvore, 5m, fruto imaturo verde.; GEOGRAFIA: Savana;",NA,"Magnoliophyta","Myrtales","Mart. ex DC.","J.B.Baitello","2648","SP","Avaré","Estação Ecológica de Avaré","-48.831667","-23.008333",NA,"728","728",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"2774","2021-03-04 15:45:43-03","IF","SPSF","49434","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","M.G.K.Cornia & N.M.Ivanauskas & L.N.Gonçalves & J.L.Pereira","2015","01","30","América do Sul","Brasil",NA,NA,"COLETA: Árvore, 10m; Flores amarelas.; GEOGRAFIA: Beira de estrada, Floresta Ombrófila Mista.;",NA,"Magnoliophyta","Myrtales","Mart. ex DC.","G.Shimizu","160","MG","Delfim Moreira","Estrada Barreira-São Francisco","-45.28","-22.509167",NA,"1618","1618",NA,NA,NA,NA,NA,NA,"2015","06","11","Magnoliopsida",NA,NA,NA
