"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"659","2020-11-04 17:28:27-03","UEM","HUEM","26826","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Ma.C.Souza","E.C.Albuquerque; colaboradores","29","2001","02","15",NA,"Brasil","Paraná","São Pedro do Paraná","ribeirão São Pedro, margem direita","-53.220833","-22.756667",NA,NA,NA,"Solo seco. Arbórea, material vegetativo. Coordenada aproximada: Google Earth.; Arbórea, material vegetativo.; Solo seco.","HUEM000027430",NA,NA,NA,"-53.220833","-22.756667",NA,NA,"2003","01",NA,NA,NA,NA,NA,NA
"660","2020-11-04 17:28:27-03","UEM","HUEM","26827","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Ma.C.Souza","E.C.Albuquerque; colaboradores","28","2002","03","03",NA,"Brasil","Paraná","São Pedro do Paraná","ribeirão São Pedro, margem direita","-53.220833","-22.756667",NA,NA,NA,"Arbórea, material vegetativo. Fito 203. Coordenada aproximada: Google Earth.; Arbórea, material vegetativo.","HUEM000027431",NA,NA,NA,"-53.220833","-22.756667",NA,NA,"2003","02",NA,NA,NA,NA,NA,NA
"661","2020-11-04 17:28:27-03","UEM","HUEM","26828","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Ma.C.Souza","Ma.C.Souza; Secorun, AC","06","2002","03","03",NA,"Brasil","Paraná","São Pedro do Paraná","ribeirão São Pedro, margem direita","-53.220833","-22.756667",NA,NA,NA,"Arbórea, material vegetativo. Fito 217, parcela 12. Coordenada aproximada: Google Earth.; Arbórea, material vegetativo.","HUEM000027432",NA,NA,NA,"-53.220833","-22.756667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-11-04 17:28:27-03","UEM","HUEM","34668","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Milaneze-Gutierre, MA","Milaneze-Gutierre, MA","1581","2018","11","19",NA,"Brasil","Paraná","Maringá","Parque das Palmeiras., Borda do lado da rua Ébano.","-51.942722","-23.385528",NA,NA,NA,"Árvore, aproximadamente 20,0m de altura.","HUEM000019920",NA,NA,NA,"-51.942722","-23.385528",NA,NA,"2018","11",NA,NA,NA,NA,NA,NA
"663","2019-07-02 15:54:52-03","UEM","HUEM","6108","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","N.M. Ivanauskas","Formighieri; Eduardo F.","s.n.","1992","10","27",NA,"Brasil","São Paulo","Piracicaba","Parque ESALQ/USP","-47.648064","-22.734286",NA,NA,NA,"Planta árborea de aproximadamente 7m de altura; flor preta-escura, apresenta aroma.","HUEM000000582","HUEM000000582",NA,NA,"-47.648064","-22.734286",NA,NA,"1994","04","13",NA,NA,NA,NA,NA
"664","2020-11-04 17:28:27-03","UEM","HUEM","592","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","I.Koch","Souza, LA; Margarido, JM","s.n.","1985","10","29",NA,"Brasil","Paraná","Maringá","Câmpus UEM - horto didático","-51.9385986328125","-23.4253005981445",NA,NA,NA,"Árvore com aproximadamente 25 a 30m de altura, com retidomas espessos, flore verde esbranquiçada, inflorescência panícula.","HUEM000000580","HUEM000000580",NA,NA,NA,NA,"19250","auto","2009","05","12",NA,NA,NA,NA,NA
"665","2020-11-04 17:28:27-03","UEM","HUEM","600","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","I.Koch","Margarido, JM; Luiz Antonio Willian","s.n.","1985","10","25",NA,"Brasil","Paraná","Maringá","Câmpus UEM - horto didático","-51.9385986328125","-23.4253005981445",NA,NA,NA,"Material coletado no chão. 2 espécimes","HUEM000000581","HUEM000000581",NA,NA,NA,NA,"19250","auto","2009","05","12",NA,NA,NA,NA,NA
"666","2020-11-04 17:28:27-03","UEM","HUEM","599","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","I.Koch","Souza, LA; Margarido, JM","s.n.","1985","10","29",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,"Árvore com 25 a 30m de altura. Ritidoma espeso. Inflorescência com flores de coloração verde esbranquiçada.","HUEM000000577","HUEM000000577",NA,NA,NA,NA,"19250","auto","2009","05","12",NA,NA,NA,NA,NA
"667","2020-11-04 17:28:27-03","UEM","HUEM","7421","Extra","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Tanaka, I","s.n.","1998","07","29",NA,"Brasil","Paraná","São Pedro do Paraná","ribeirão São Pedro","-53.2200012207031","-22.8239002227783",NA,NA,NA,"Arbóreo.","HUEM000014948",NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-11-04 17:28:27-03","UEM","HUEM","17645","Extra","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Ma.C.Souza","Ma.C.Souza; A.A.Santos; Rosa, GS; F.E.Amadeo; Almeida, CG","2160","2009","09","24",NA,"Brasil","Paraná","São Pedro do Paraná","Rio Paraná, montante e próximo à pousada","-53.2200012207031","-22.8239002227783",NA,NA,NA,"arbórea, 7,0 m de altura; frutos maturos; na barranca e pendente sobre o leito do rio","HUEM000014945",NA,NA,NA,NA,NA,"25063","auto","2010","05","17",NA,NA,NA,NA,NA
"669","2021-03-10 11:38:20-03","UNILA","EVB","1657","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Nascimento, V.F.","20","2017","08","14",NA,"Brasil","Paraná","Santa Teresinha de Itaipu","Praça.","-54.401389","-25.445278","288","288",NA,"Flor branca #?# amarelada. Fruto folículo deiscente.","EVB001657","EVB001657",NA,NA,"54º24'5''W","25º26'43''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-11-12 16:59:50-03","UEL","FUEL","33212","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Soares, A","Soares, A; Maschio, W","325","1999","07","27",NA,"Brasil","Paraná","São Jorge do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","07","27",NA,NA,NA,NA,NA
"671","2020-11-12 16:59:50-03","UEL","FUEL","39364","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Matos, WH","Matos, WH","34","2005","12","05",NA,"Brasil","Paraná","Londrina","Estância Patrial","-51.233333","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,"-51.233333","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2020-11-12 16:59:50-03","UEL","FUEL","42417","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Cervigne, NS","Cervigne, NS; Marestoni, TM; Francisco, EM","41","2007","05","11",NA,"Brasil","Paraná","Arapongas","Fazenda Solana","-51.362667","-23.4065","631","631",NA,NA,NA,NA,NA,NA,"-51.362667","-23.4065",NA,NA,"2007","11","02",NA,NA,NA,NA,NA
"673","2020-11-12 16:59:50-03","UEL","FUEL","42563","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marestoni, TM","Marestoni, TM; Cotarelli, VM; Francisco, EM","86","2007","08","21",NA,"Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,NA,NA,"-51.701667","-22.688333",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"674","2020-11-12 16:59:50-03","UEL","FUEL","46395","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Ferreira Jr, M","Ferreira Jr, M; Marques, JN; Francisco, EM","155","2009","10","09",NA,"Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.167639","-23.896389",NA,NA,NA,NA,NA,NA,NA,NA,"-51.167639","-23.896389",NA,NA,"2009","10","24",NA,NA,NA,NA,NA
"675","2020-11-12 16:59:50-03","UEL","FUEL","50714","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Cardoso, CMV","Cardoso, CMV; Ferreira Jr, M; Francisco, EM","1993","2012","07","25",NA,"Brasil","Paraná","Cornélio Procópio","Mata São Francisco","-50.572694","-23.1495","526","526",NA,NA,NA,NA,NA,NA,"-50.572694","-23.1495",NA,NA,"2012","07","25",NA,NA,NA,NA,NA
"676","2020-11-12 16:59:47-03","UEL","FUEL","22736","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Valente, GE","236","1996","10","28",NA,"Brasil","Minas Gerais","Viçosa","Horto Botânico","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-11-12 16:59:47-03","UEL","FUEL","21015","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Souza, LRM","Francisco, EM; Pavão, OC; Alves, J","s.n.","1998","03","19",NA,"Brasil","Paraná","Apucarana","Colônia Mineira","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23979","auto","1998","05",NA,NA,NA,NA,NA,NA
"678","2020-11-12 16:59:50-03","UEL","FUEL","53711","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Souza, MC","Fontana, AC","s.n.","2014","09","13",NA,"Brasil","Paraná","Apucarana","Unidade de Conservação Parque da Raposa","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23979","auto","2014","10",NA,NA,NA,NA,NA,NA
"679","2020-11-12 16:59:50-03","UEL","FUEL","41812","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Francisco, EM","2","2007","07","29",NA,"Brasil","Paraná","Bela Vista do Paraíso","Fazenda Horizonte","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA,NA,NA
"680","2020-11-12 16:59:50-03","UEL","FUEL","31379","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Hatschbach, G","Ribas, OS; Silva, JM","3226","2001","02","10",NA,"Brasil","Paraná","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32006","auto","2001",NA,NA,NA,NA,NA,NA,NA
"681","2020-11-12 16:59:47-03","UEL","FUEL","12115","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Medri, ME; et al.","s.n.","1990","03","13",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-11-12 16:59:50-03","UEL","FUEL","46491","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Ferreira, GM; et al.","129","2008","10","30",NA,"Brasil","Paraná","Ibiporã","Parque Estadual de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-11-12 16:59:50-03","UEL","FUEL","43008","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Ferreira Jr, M","Francisco, EM","99","2001","02","23",NA,"Brasil","Paraná","Londrina","Campus UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto","2008","04","24",NA,NA,NA,NA,NA
"684","2020-11-12 16:59:50-03","UEL","FUEL","9023","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","S.F. de Andrade","Gouvea, MF","s.n.","1990","11","06",NA,"Brasil","Paraná","Londrina","Campus Universitário, UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto","2000",NA,NA,NA,NA,NA,NA,NA
"685","2020-11-12 16:59:50-03","UEL","FUEL","36300","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Estevan, DA","Estevan, DA; et al.","283","2003","08","19",NA,"Brasil","Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto","2003",NA,NA,NA,NA,NA,NA,NA
"686","2020-11-12 16:59:47-03","UEL","FUEL","11388","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Soares-Silva, LH","Francisco das Chagas e Silva","1604","1992","11","26",NA,"Brasil","Paraná","Londrina","Floresta dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"687","2020-11-12 16:59:50-03","UEL","FUEL","46607","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Francisco, EM","s.n.","2009","11","12",NA,"Brasil","Paraná","Londrina","Jardim Industrial","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-11-12 16:59:50-03","UEL","FUEL","44029","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Dall#?#Agnol, RF","Francisco, EM","768","2004","08","17",NA,"Brasil","Paraná","Londrina","Jardim Industrial","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto","2008","08","15",NA,NA,NA,NA,NA
"689","2020-11-12 16:59:50-03","UEL","FUEL","36856","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Torezan, JMD","Torezan, JMD","s.n.","2001","04","19",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"690","2020-11-12 16:59:50-03","UEL","FUEL","46599","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Rossetto, EFS; Francisco, EM","25","2009","11","12",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, borda da mata bem próximo ao estacionamento","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"691","2020-11-12 16:59:50-03","UEL","FUEL","43103","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Dall#?#Agnol, RF","Francisco, EM","126","2008","05","26",NA,"Brasil","Paraná","Londrina","UEL - Campus","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto","2008","06","10",NA,NA,NA,NA,NA
"692","2020-11-12 16:59:47-03","UEL","FUEL","30302","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","S.F. de Andrade","Luiz Antônio de Souza; Margarido, JM","s.n.","1985","10","29",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr Luiz Teixeira Mendes, Luiz TeixeiraMendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19250","auto","2000",NA,NA,NA,NA,NA,NA,NA
"693","2020-11-12 16:59:47-03","UEL","FUEL","30301","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","S.F. de Andrade","Luiz Antônio de Souza; Margarido, JM","s.n.","1985","08","29",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr Luiz Teixeira Mendes, Luiz TeixeiraMendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19250","auto","2000",NA,NA,NA,NA,NA,NA,NA
"694","2020-11-12 16:59:50-03","UEL","FUEL","8","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Markgraf, F","Hatschbach, G","24976",NA,NA,NA,NA,"Brasil","Paraná","Porecatu",NA,"-51.3791999816895","-22.7558002471924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15305","auto","1971",NA,NA,NA,NA,NA,NA,NA
"695","2020-11-12 16:59:47-03","UEL","FUEL","24174","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Tomé, MVF","1042","1996","09","01",NA,"Brasil","Paraná","Santa Mariana",NA,"-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29409","auto",NA,NA,NA,NA,NA,NA,NA,NA
"696","2020-11-12 16:59:47-03","UEL","FUEL","26224","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","S.F. de Andrade","Ana","715","1996","03","19",NA,"Brasil","Paraná","Santa Mariana","Margem do rio Laranjinha","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29409","auto","2000","03","15",NA,NA,NA,NA,NA
"697","2020-11-12 16:59:50-03","UEL","FUEL","43961","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marques, JM","Pavão, OC; Ferreira, JA; Francisco, EM","s.n.","2007","03","27",NA,"Brasil","Paraná","Sertanópolis","Sítio Dois Irmãos","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19992","auto","2008","05","16",NA,NA,NA,NA,NA
"698","2019-10-16 14:12:22-03","UEL","FUEL","13045","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"s.coletor","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"699","2019-10-16 14:12:22-03","UEL","FUEL","12977","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"s.coletor","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Tibagi","Fazenda ; Rio Iapó, Rio Iapo.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"700","2020-11-12 16:59:50-03","UEL","FUEL","31185","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Rodrigues, HA","Nicolau, SA; et al.","814","1994","08","27",NA,"Brasil","São Paulo","Mogi das Cruzes","Capela Santo Alberto","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA
"701","2020-11-12 16:59:47-03","UEL","FUEL","27478","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Stranghetti, V","406","1994","10","11",NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"702","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Scudeler, AL","García, AI; Bridgewater, S","453","1996","10","27","Southern America","Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra, Mata de Ciro, near Casca D'Anta","-46.516667","-20.316667",NA,NA,NA,"Treelet c. 5 m, dbh 5 cm. Abundant latex; Mesophytic forest, understory",NA,NA,NA,NA,"-46.516667","-20.316667",NA,NA,"2016","11","26",NA,NA,NA,NA,NA
"703","2019-10-03 10:03:21-03","UFSCar","SORO","2909","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,NA,"38","2012","11","27",NA,"Brasil","São Paulo","Salto de Pirapora","Mata Ciliar no sítio Kataoka","-47.642528","-23.63",NA,NA,NA,NA,NA,NA,NA,NA,"47° 38' 33,1W"," 23° 37' 48S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2019-10-03 10:03:21-03","UFSCar","SORO","2091","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,"Koch, I.; Cavassan, O.","155","1993","10","04",NA,"Brasil","São Paulo","Bauru","Reserva do Horto Florestal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA
"705","2019-10-03 10:03:21-03","UFSCar","SORO","2092","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,"Koch, I.; Cavassan, O.","118","1993","06","04",NA,"Brasil","São Paulo","Bauru","Reserva do Horto Florestal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA
"706","2019-05-06 11:51:59-03","UFU","HUFU","74745","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Costa, A.C.; Souza, H.C.P.; Pereira, M.L.; Dias, A.G.; Medeiros, L.N.; Justino, G.S.; et al.","54","2017","02",NA,NA,"Brasil","Minas Gerais","Estrela do Sul","Fazenda Duratex Florestal, Parcela 11","-47.793889","-18.8325","991","991",NA,"Planta 1913, ca. 0,9m alt.; folhas alternas espiraladas, discolores e glabras.; Área de cerrado em regeneração.","HUFU00072527","HUFU00072527",NA,NA,"-47.793889","-18.8325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2019-05-06 11:51:59-03","UFU","HUFU","51958","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Agnol, R.F.D.","Francisco, E.M.","126","2008","05","26",NA,"Brasil","Paraná","Londrina","Campus UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Árvore, ca. 15 m. Fruto maduro esverdeado.","HUFU00002269","HUFU00002269",NA,NA,NA,NA,"63728","auto","2008","06","10",NA,NA,NA,NA,NA
"708","2021-02-23 13:21:48-03","MN","R-TIPOS","23957a","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Marcondes-Ferreira, W.","Rohan, H.B.","s.n.","1853","06",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"R000023957a","R000023957a_001",NA,"Isolectotypus de Aspidosperma peroba Allemão ex Saldanha",NA,NA,NA,NA,"1988","10",NA,NA,NA,NA,NA,NA
"709","2021-02-23 13:21:48-03","MN","R-TIPOS","23957","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Marcondes-Ferreira, W.","Rohan, H.B.","s.n.","1853","06",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"R000023957","R000023957_001",NA,"Lectotypus de Aspidosperma peroba Allemão ex Saldanha",NA,NA,NA,NA,"1988","10",NA,NA,NA,NA,NA,NA
"710","2020-08-20 14:56:19-03","UFSC","FLOR","47075","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Vaz, A.","Orlandi, R.P.","815","1988","02","23",NA,"Brasil","Bahia","Chorrochó","Dunas do Oiteiro, solo/textura: areia quartzosas, relevo suave ondulado.","-39.0964012145996","-8.97972011566162","300","300",NA,"árvore com caule esbranquiçado, folha verde, flor folículo elíptico, 9m altura. DAP: 2,30m, diâmetro copa: 6m, folha: SC.24-X-A, ponto 01.","FLOR0047075","FLOR0047075",NA,NA,NA,NA,"75278","auto","1989","06","21",NA,NA,NA,NA,NA
