"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","374757","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","S. A. Mori","1978","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568606' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374757","11179","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Bahia","Maracás","Rod. BA-250, 13-25 km a E de Maracás. Folha SD-24 (14-40a)","-40.4306","-13.4411",NA,NA,"NY00374757_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00897008","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","D. Philcox","1967","12","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970365' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897008","3526","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Mato Grosso",NA,"C. 1 km. NE of base camp.","-51.77","-12.82",NA,NA,"NY00897008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","374782","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","R. P. Belém","1966","07","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568600' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374782","2574","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Bahia","Santa Cruz Cabrália","2-4 Km a W de Sta. Cruz de Cabrália, pela estrada antiga. Folha SE-24 (16-39c).","-39.0440986","-16.2986237",NA,NA,"NY00374782_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00897014","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","G. G. Hatschbach","1978","01","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970379' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897014","40871","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Minas Gerais","Diamantina","Senador Mourão.","-43.6003","-18.2494",NA,NA,"NY00897014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","374785","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","R. M. Harley","1972","01","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568605' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374785","15221","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Bahia",NA,"On the road to Abaira ca. 8km to N. ofthe Town of Rio das Contas","-41.78","-13.55","1000","1000","NY00374785_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","2149844","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","S. R. Lowrie","1980","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303936' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149844","640","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Acre","Rio Branco","8km from Rio Branco on Rio Branco-Porto Velho road","-67.75","-10.02",NA,NA,"NY02149844_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02692568","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","L. P. de Queiroz","2008","10","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2987769' target='other'> <mi>dwc_moreinfo</mi></a>","NY02692568","13862","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Bahia","Itacaré","Estrada da balsa até Maraú, na foz do rio Contas.","-39.0992","-14.2653",NA,NA,"NY02692568_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1018710","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","M. Groppo, Jr.","2001","03","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262088' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018710","639","Magnoliophyta","Malpighiales","(Rich.) Urb.","L. R. Lima","Minas Gerais","Santana do Riacho","Serra do Cipó, ca. 400 m antes da bifuracação Morro do Pilar-Conceição do Mato Dentro. Grande capão de mata, ca. 1.8 km da estrada.","-43.7142","-19.1692",NA,NA,"NY01018710_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00896941","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","H. S. Irwin","1968","02","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970288' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896941","20332","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Minas Gerais",NA,"Serra do Cipó, km. 132 (ca. 153km N. of Belo Horizonte).","-43.68","-18.57","1400","1400","NY00896941_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","2149737","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","S. A. da M. Souza","1987","02","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303692' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149737","1189","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Pará","Altamira","Rio Xingu, canal da Boa Esperança, morro do Bandeira.","-52.2064","-3.20333",NA,NA,"NY02149737_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00896934","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","H. S. Irwin","1958","12","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970278' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896934","2268","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Minas Gerais","Viçosa","State Agricultural School, Viçosa","-42.868031","-20.7613428",NA,NA,"NY00896934_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","2149839","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","J. Jangoux","1981","11","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303931' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149839","1680","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Pará",NA,"Tocantins River, between Marabá and Tucurui, 1 1/2 hours upstream by diesel boat from Itupiranga. Area to be flooded by Tucurui dam.","-49.33","-5.08",NA,NA,"NY02149839_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","2149734","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Y. E. J. Mexia","1931","07","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303689' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149734","5919","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Pará",NA,"Disticto Aracá; Thomé Assú, Japanese Colony.",NA,NA,"30","30","NY02149734_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","2149828","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","B. A. Krukoff","1934","10","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303920' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149828","6875","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Humaitá","Basin of Rio Madeira, near Livramento, on Rio Livramento.","-63.03","-7.52",NA,NA,"NY02149828_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1018793","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","S. de V. A. Pessôa","1999","10","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262439' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018793","1007","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Fragmento A. Área FA1b.","-42.2333","-22.5833",NA,NA,"NY01018793_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","2149859","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","G. A. Black","1948","05","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303969' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149859","49-2843","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas",NA,"Rio Negro; Santa Izabel.",NA,NA,NA,NA,"NY02149859_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00896937","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","H. S. Irwin","1959","02","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970283' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896937","2728","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Minas Gerais","Viçosa","State Agricultural School, Viçosa.","-42.868031","-20.7613428",NA,NA,"NY00896937_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","374754","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","R. Callejas Posada","1983","11","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568618' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374754","1794","Magnoliophyta","Malpighiales","(Rich.) Urb.","K. A. Vincent","Bahia","Una","Area da CEPLAC. Estaçao experimental Djama, 2 km NW de Una. Regiao de Mata Higrófila Sul Baiana","-39.0753","-15.2933",NA,NA,"NY00374754_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","02149826","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","C. A. Cid Ferreira","1986","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303915' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149826","8410","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Fonte Boa","Rio Solimoes, margem direita, lago do Aura.","-65.5","-2.616667",NA,NA,"NY02149826_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","2149841","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","M. H. Nee","1992","01","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303933' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149841","42365","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Manaus","Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, then 23 km east on ZF3, Fazenda Esteio. Between camp Colosso and camp Florestal","-59.8885828","-2.4292245",NA,NA,"NY02149841_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","2149860","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","D. C. Daly","1981","11","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303970' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149860","1592","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Pará","Itupiranga","Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.","-49.35","-4.016667",NA,NA,"NY02149860_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","02210636","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","J. M. Pires","1961","09",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2499395' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210636","51946","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Pará",NA,"Vicinity of Belém.","-48.4555221","-1.2849922",NA,NA,"NY02210636_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00896939","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","H. S. Irwin","1968","02","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970285' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896939","19547","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Minas Gerais",NA,"Serra do Itabirito, ca. 45 km S.E. of Belo Horizonte.","-43.8","-20.2","1500","1500","NY00896939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","632122","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","R. M. Harley","1992","02","02","South America","Brazil","sheet",NA,"Harley is not on the label, but we can assume he is the collector <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568613' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632122","H51431","Magnoliophyta","Malpighiales","(Rich.) Urb.","S. T. Zmarzty","Bahia","Abaíra","Base da encosta da Serra da Tromba","-41.8","-13.28","1000","1200","NY00632122_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1519558","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","E. M. Pessoa","2009","11","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1551515' target='other'> <mi>dwc_moreinfo</mi></a>","NY01519558","176","Magnoliophyta","Malpighiales","(Rich.) Urb.","E. M. Pessoa","Pernambuco","Igarassu","Fragmento Chave","-34.9803","-7.8083",NA,NA,"NY01519558_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1279948","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","R. D. Ribeiro","2009","09","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1514665' target='other'> <mi>dwc_moreinfo</mi></a>","NY01279948","1291","Magnoliophyta","Malpighiales","(Rich.) Urb.","R. Marquete","Rio de Janeiro","Petrópolis","Fragemento florestal a cima do chalé da Montanha.","-43.1786","-22.505","638","638","NY01279948_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1016104","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","G. G. Hatschbach","1984","12","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1141468' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016104","48607","Magnoliophyta","Malpighiales","(Rich.) Urb.","G. G. Hatschbach","Espírito Santo",NA,"Mun. Itatiba. Corrego Espraido",NA,NA,NA,NA,"NY01016104_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01023447","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","L. Riedel",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192213' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023447","s.n.","Magnoliophyta","Malpighiales","(Rich.) Urb.","R. L. Liesner",NA,NA,"Brasilia",NA,NA,NA,NA,"NY01023447_01 NY01023447_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","374768","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","W. A. Palacios","1991","11","14","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568598' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374768","8888","Magnoliophyta","Malpighiales","(Rich.) Urb.","W. A. Palacios","Sucumbíos",NA,"Lago Agrio Canton. Reserva Cuyabeno. Tarapoa-Tipischca. Sitio Bellavista (La Y)","-76.25","-0.07","230","230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","03361457","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","V. de F. Mansano","2017","11","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3547111' target='other'> <mi>dwc_moreinfo</mi></a>","NY03361457","1124","Magnoliophyta","Malpighiales","(Rich.) Urb.","B. M. Torke","Pará","Belterra","Beira da BR 163, km 79.","-54.93","-2.9389",NA,NA,"NY03361457_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01096250","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","R. Marquete","2003","07","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1235822' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096250","3453","Magnoliophyta","Malpighiales","(Rich.) Urb.","R. Marquete","Rio de Janeiro","Rio de Janeiro","Entorno do Jardim Botânico do Rio de Janeiro, descendo a caixa d'agua.","-43.2075","-22.9031",NA,NA,"NY01096250_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00897010","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","P. Clausen","1841",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970371' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897010","401","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Minas Gerais",NA,NA,NA,NA,NA,NA,"NY00897010_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","476260","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","J. G. Jardim","1993","07","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568589' target='other'> <mi>dwc_moreinfo</mi></a>","NY00476260","244","Magnoliophyta","Malpighiales","(Rich.) Urb.","R. L. Liesner","Bahia","Ilhéus","5 a 6 km SW de Olivença, na estrada que liga Olivença ao povoado do Maruim","-39.04","-14.78",NA,NA,"NY00476260_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","374759","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","M. Sobral","1988","01",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568595' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374759","5843","Magnoliophyta","Malpighiales","(Rich.) Urb.","D. C. Daly; Z. Marchal","Bahia",NA,"BA-250, lote 21, Entroncamento, Itiruçu, BA","-40.08","-13.52",NA,NA,"NY00374759_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1015492","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","R. Marquete","1998","11","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1106535' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015492","2970","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro.","-43.2075","-22.9031",NA,NA,"NY01015492_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","2149838","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","B. V. Rabelo","1987","11","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303930' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149838","3690","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Pará",NA,"Rio Anajás. Ilha do Marajó","-49.8","-0.98",NA,NA,"NY02149838_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
