"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","typeStatus","previousCatalogNumber","individualCount","fieldNumber","relatedCatalogItem"
"150","2010-01-01 17:30:00-02","MO","MOBOT","2879222","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","D.A. Neill",NA,NA,NA,"John J. Wurdack|Joseph V. Monachino","Wurdack 41263","1956","1","17","Venezuela","Bolívar",NA,NA,NA,NA,NA,"110.00000000","120.00000000",NA,NA,"Occasional along river between Raudal Budare and Raudal Pta. Brava (70-80 river km. from mouth).",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","2947932","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","G. Hatschbach",NA,NA,NA,"J.M. Silva","Silva 4237","2004",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Mato Limo, Berneck(Mun. Adrianónpolis)",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2018-12-11 11:20:00-02","MO","MOBOT","101089883","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","L. Rico",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 15511","1966","12","15","Brazil","Paraná","Mariópolis","-52.5586013793945","-26.354700088501",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"13466","auto",NA,NA,NA,"1",NA,NA
"153","2010-11-23 21:46:00-02","MO","MOBOT","2879030","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","R. Barneby",NA,NA,NA,"Marion J. Jansen-Jacobs|Ben J.H. ter Welle|H.J.M. Sipman|V. James","Jansen-Jacobs 2643","1992","9","26","Guyana","Rupununi",NA,"-59.83333","2.75",NA,NA,"150.00000000","250.00000000",NA,NA,"District, Kusad mountains. Bush-island on base of slope.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2010-11-25 08:55:00-02","MO","MOBOT","2878632","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","O. Poncy",NA,NA,NA,"Marion J. Jansen-Jacobs|R. Lilwah|Usha Raghoenandan|F. Scheplitz|J. Vermeer","Jansen-Jacobs 5549","1997","9","17","Guyana","Rupununi",NA,"-59.58333","2.2",NA,NA,"160.00000000",NA,NA,NA,"S. Rupununi Savanna, Takatu R., Miliawau R. Forest along river.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","21605","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","M.C. Dias",NA,NA,NA,"F. Chagas e Silva",NA,NA,NA,NA,"Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Mata dos Godoy","Tracheophyta","Fabales","América do Sul",NA,"Com 25 m, botões florais verdes, flores creme, pouco frequente.;","63728","auto","Magnoliopsida",NA,NA,NA,NA,NA
"156","2019-03-29 10:41:21-03","UFSM","HDCF","6045","S","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burk.","Longhi, S. J.","2007","08","12","Scipioni, M. C.; Giacomolli, L. Z.",NA,"2007","08","12","Brasil","Rio Grande do Sul","Nova Roma do Sul","-51.4081001281738","-28.9902992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"9715","auto",NA,NA,NA,NA,NA,NA
"157","2019-03-29 10:41:21-03","UFSM","HDCF","3988","S","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burk.","Longhi, S. J.","1989","05","07","Longhi, S. J.; Durlo, M. A.",NA,"1989","05","07","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,"Cidade dos meninos",NA,NA,"América",NA,"Madeira coletada. Frutos maturos. CM 344. Longhi 1323","37819","auto",NA,NA,NA,NA,NA,NA
"158","2019-03-29 10:41:21-03","UFSM","HDCF","1948","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Figueira, M.","2014","12","11","Longhi, S. J.","588","1985","12","09","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,"Morro Cechella",NA,NA,"América",NA,"Flores alvas","37819","auto",NA,NA,NA,NA,NA,NA
"159","2019-03-29 10:41:21-03","UFSM","HDCF","3389","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Denardi, L.","2016","04","05","Longhi, S. J.","1358","1989","05","09","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,"Morro do Elefante",NA,NA,"América",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"160","2019-03-29 10:41:21-03","UFSM","HDCF","2441","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Figueira, M.","2014","03","27","Longhi, S. J.","623","1986","05","13","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,"Morro Cechella",NA,NA,"América",NA,"Amostra de frutos na carpoteca","37819","auto",NA,NA,NA,NA,NA,NA
"161","2019-03-29 10:41:21-03","UFSM","HDCF","988","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Büneker, H. M.","2014","01","22","Haselein, C.",NA,"1982","05","30","Brasil","Rio Grande do Sul","São Pedro do Sul","-54.1789016723633","-29.6205997467041",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"Com frutos","32227","auto",NA,NA,NA,NA,NA,NA
"162","2016-09-15 10:17:27-03","UNIOESTE","UNOP","5379","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Ribas, O.S.","2010","04","24","C.A.C","2215","1988","04","16","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: solo calcário. Porte: arbóreo. Cor da flor: amarelas com maturação. Árvore de 5-6m de altura, frutos curtos, plano linear na maturação.",NA,NA,NA,NA,NA,NA,NA,NA
"163","2016-09-15 10:17:27-03","UNIOESTE","UNOP","5094","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Barneby, R.","1999",NA,NA,"Silva, J.M.; Abe, L.M.; Abe, L.M.","2323","1998","04","09","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"Toca feia.",NA,NA,NA,NA,"Árvore, 8 m, floresta degradada.","37352","auto",NA,NA,NA,NA,NA,NA
"164","2020-08-31 09:14:27-03","INPA","INPA","78148","S","Plantae","Leguminosae-Mim","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Barneby, RC","1991",NA,NA,"Souza, HM de","6810","1977","11","29","Brasil","São Paulo","Idaiatuba",NA,NA,NA,NA,NA,NA,"INPA0078148","INPA0078148 INPA0078148_e INPA0078148_e1","Fazenda Pimenta","Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-08-31 09:14:27-03","INPA","INPA","78149","S","Plantae","Leguminosae-Mim","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Barneby, RC","1991",NA,NA,"Souza, HM de","6811",NA,NA,NA,"Brasil","São Paulo","Idaiatuba",NA,NA,NA,NA,NA,NA,"INPA0078149","INPA0078149 INPA0078149_e INPA0078149_e1","Fazenda Pimenta","Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-01-09 21:48:28-03","UNICENTRO","HUCO","6427","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Saueressig, D.","2014",NA,NA,"Albuquerque, J. .M.; Janiski, A.","s.n.","2014","10","16","Brasil","Paraná","Rebolças",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-01-09 21:48:28-03","UNICENTRO","HUCO","4617","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","494","2009","09","02","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004617",NA,"Flona",NA,NA,NA,NA,"Bloco 7, Parcela 4, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","27771","auto",NA,NA,NA,NA,NA,NA
"168","2021-01-09 21:48:28-03","UNICENTRO","HUCO","4618","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","33","2009","09","17","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004618",NA,"Flona",NA,NA,NA,NA,"Bloco 15, Parcela 1, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","27771","auto",NA,NA,NA,NA,NA,NA
"169","2021-01-09 21:48:28-03","UNICENTRO","HUCO","4619","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","139","2009","10","08","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004619",NA,"Flona",NA,NA,NA,NA,"Bloco 14, Parcela 1, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","27771","auto",NA,NA,NA,NA,NA,NA
"170","2021-01-09 21:48:28-03","UNICENTRO","HUCO","2918","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes",NA,NA,NA,NA,"SIlva, M.M.; et al.; et al.","109","2010","05",NA,"Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002918",NA,NA,NA,NA,NA,NA,"IC Matheus, parcela 6","47271","auto",NA,NA,NA,NA,NA,NA
"171","2021-01-09 21:48:28-03","UNICENTRO","HUCO","7312","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lima, F. .F.","2016",NA,NA,"Lima, F. .F.","s.n.","2016","01","07","Brasil","Paraná","Rio Bonito do Iguaçu","-52.5257987976074","-25.4906005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo","26511","auto",NA,NA,NA,NA,NA,NA
"172","2021-03-04 11:05:19-03","UFRB","HURB","5213","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J. W. Grimes","M. Sobral","2009","03",NA,"Verdi, M.; et al.","1330","2009","01","20","Brasil","Santa Catarina","Anita Garibaldi","-51.120556","-27.628333","51°07'14,00 W","27°37'42,00 S","854","854","HURB000005213",NA,"Santa Rosa;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-06-15 15:30:32-03","UNESP-RC","HRCB","40201","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobasilica","Albizia austrobasilica","Burkart","Dias, M.C.","1998",NA,NA,"Chagas e Silva, F.","1614","1992","12","15","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Mata dos Godoy",NA,NA,NA,NA,"Arv. Com 25 m alt; botões florais verdes, flores creme; pouco frequente","63728","auto",NA,NA,NA,NA,NA,NA
"174","2020-06-15 15:30:32-03","UNESP-RC","HRCB","34203","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobasilica","Albizia austrobasilica","Burkart","Ribas, O.S. & Cordeiro, J.","2000",NA,NA,"Silva, J.M.","3132","1999","12","15","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,"Pacas",NA,NA,NA,NA,"Árvore, 8m, flor alva","41885","auto",NA,NA,NA,NA,NA,NA
"175","2019-11-07 11:44:30-03","FUVATES","HVAT","3979","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","C. M. Zerwes","2015","01","15","C. M. Zerwes","s.n.","2015","01","10","Brasil","Rio Grande do Sul","Imigrante","-51.799444","-29.362222","-51º47'58''W","-29º21'44''S",NA,NA,"HVAT00003979",NA,"Localidade: Ernesto Alves.",NA,NA,NA,NA,"Arbórea.; Mata ciliar conservada.",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-06-25 16:06:15-03","FUVATES","HVAT","4525","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","E. Valduga","2012","01","12","E. Valduga","301","2012","01","12","Brasil","Rio Grande do Sul","Cidreira","-50.208889","-30.176944","-50º12'32''W","-30º10'37''S",NA,NA,"HVAT00004525",NA,"Fazenda da Azaléia.",NA,NA,NA,NA,"Doação do Herbário HUCS, registro HUCS 38265; Planta arbustiva de 3,5 metros de altura; Em borda da mata de restinga",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-06-25 16:06:15-03","FUVATES","HVAT","4522","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","E. Valduga","2012","03","01","F. Gonzatti","446","2012","03","11","Brasil","Rio Grande do Sul","Cidreira","-50.208889","-30.176944","-50º12'32''W","-30º10'37''S",NA,NA,"HVAT00004522",NA,"Lagoa Tapera.",NA,NA,NA,NA,"Doação do Herbário HUCS, registro HUCS 38315; Vegetação em borda da lagoa, na mata de restinga",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-09-12 05:00:02-03","US","US","2536520","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes",NA,NA,NA,NA,"G. Hatschbach","17789","1967","11","8","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US02194609","US02194609_01","Mun. S. Joao do Triunfo [interpreted], S. Joao do Triunfo.",NA,"Rosales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","388564","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes",NA,NA,NA,NA,"J. Novães","246","1900","10",NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"US02194616","US02194616_01","Campinas, Campi [interpreted].",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","2743052","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes",NA,NA,NA,NA,"L. Smith & R. M. Klein","13255","1964","11","13","Brazil","Santa Catarina",NA,"-53.6","-26.57",NA,NA,"400","500","US02194612","US02194612_01","Mun. Guaraciaba: Forest, Sao Luis.",NA,"Rosales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"181","2020-09-12 05:00:02-03","US","US","2841603","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes",NA,NA,NA,NA,"Reitz & Klein, --","8342","1959","1","26","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"400",NA,"US02194614","US02194614_01","Serra de [interpreted] Matador, Rio do Sul, Capoeira.",NA,"Rosales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"182","2020-09-12 05:00:02-03","US","US","2743051","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes",NA,NA,NA,NA,"L. Smith & R. M. Klein","13114","1964","11","10","Brazil","Santa Catarina",NA,"-53.05","-27.08",NA,NA,"270","300","US02194613","US02194613_01","Mun. Palmitos: Forest, Barra Grande.",NA,"Rosales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","2839357","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes",NA,NA,NA,NA,"G. Hatschbach","15511","1966","12","15","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US02194611","US02194611_01","Mariopolis.",NA,"Rosales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","2564602","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes",NA,NA,NA,NA,"G. Hatschbach","15511","1966","12","15","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US02194610","US02194610_01","Mun. Mariopolis, Mariopolis.",NA,"Rosales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","2708016","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes",NA,NA,NA,NA,"G. Hatschbach","18060","1967","12","7","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US02194608","US02194608_01","Mun. Rio Branco do Sul, Curiola.",NA,"Rosales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","2283869","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes",NA,NA,NA,NA,"G. Hatschbach","3511","1957","1","10","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US02194615","US02194615_01","Mun. Bocaiuva do Sul, Campinhos.",NA,"Rosales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","3451155","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes",NA,NA,NA,NA,"A. Kegler","427","1999","12","2","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"780",NA,"US02194607","US02194607_01","Mun. Caxias do Sul-Caravagio-3a Legua.",NA,"Rosales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"188","2019-10-29 10:07:44-03","UFPR","EFC","11564","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Blum, C.T.","2013","04","27","Vieira, R.S.; Blum, C.T.","185","2013","04","27","Brasil","Paraná","Fernandes Pinheiro","-50.4755","-25.5461","-50.4755","-25.5461","850","850","EFC011564",NA,"Fazenda Benfica",NA,NA,NA,NA,"Árvore com aprox. 20m. Com frutos. Matriz nº 127 / Projeto Conservação de espécies raras e ameaçadas da Floresta com Araucárias - Sociedade Chauá",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-10-29 10:07:44-03","UFPR","EFC","13819","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Ribeiro, C.L.","2015","04","14","Ribeiro, C.L.","178","2015","04","03","Brasil","Paraná","Fernandes Pinheiro","-50.4755","-25.5461","-50.4755","-25.5461",NA,NA,"EFC013819",NA,NA,NA,NA,NA,NA,"Arvore em borda da floresta",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-13 11:21:25-03","USP","SPF","145305","PreservedSpecimen","Plantae","Leguminosae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart","Ribas, OS","2000",NA,NA,"Silva, JM","3132","1999","12","15","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"SPF00145305",NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"191","2019-11-13 11:21:25-03","USP","SPF","159463","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Mendonça, FB",NA,NA,NA,"Mendonça, FB","293","2003","09","04","Brasil","São Paulo","São Paulo","-46.716667","-23.55","-46.716667","-23.55",NA,NA,"SPF00159463",NA,"Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-13 11:21:25-03","USP","SPF","95241","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Barneby, RC","1994",NA,NA,"Tressens, SG","4751","1993","11","25","Argentina","Misiones","Guaraní","-54.2","-26.9","-54.2","-26.9",NA,NA,"SPF00095241",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-25 13:52:12-03","UNIVILLE","JOI","15057","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","E. Valduga","2012","03","11","F. Gonzatti","446","2012","03","11","Brasil","Rio Grande do Sul","Cidreira","-50.2056007385254","-30.1811008453369",NA,NA,"16","16","JOI015057",NA,"Lagoa Tapera.",NA,NA,NA,NA,"; HABITAT: vegetação em borda da lagoa, na mata de restinga","19547","auto",NA,NA,NA,NA,NA,NA
"194","2020-05-08 11:10:05-03","UEFS","HUEFS","115940","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes",NA,"2007","05",NA,"Silva, J.M.","4237","2004","11","23","Brasil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"HUEFS0115940","HUEFS0115940","Fazenda Mato Limpo, Berneck.","Angiospermae","Fabales",NA,NA,NA,"49901","auto","Rosanae",NA,NA,NA,NA,NA
"195","2020-05-08 11:10:05-03","UEFS","HUEFS","49846","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","E.Koenen","2012","06",NA,"Silva, J.M.","3132","1999","12","15","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"HUEFS0049846","HUEFS0049846","Pacas.","Angiospermae","Fabales",NA,NA,"Mata secundária.","41885","auto","Rosanae",NA,NA,NA,NA,NA
"196","2020-05-08 11:10:05-03","UEFS","HUEFS","74032","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","L.P.de Queiroz","2008","12",NA,"Pavão, O.C.","FUEL34146","2001","05","10","Brasil","Paraná","Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,"HUEFS0074032","HUEFS0074032","Sítio Santa Bárbara.","Angiospermae","Fabales",NA,NA,"Borda da mata.","24253","auto","Rosanae",NA,NA,NA,NA,NA
"197","2015-03-07 01:38:51-03","F","FMNH-SEEDPLANTS","V0115552F","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0115552F","V0115552F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"198","2015-03-07 01:38:51-03","F","FMNH-SEEDPLANTS","V0115557F","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0115557F","V0115557F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"199","2015-03-07 01:38:51-03","F","FMNH-SEEDPLANTS","V0115558F","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0115558F","V0115558F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"200","2015-03-07 01:38:51-03","F","FMNH-SEEDPLANTS","V0115559F","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0115559F","V0115559F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"201","2015-03-07 01:38:52-03","F","FMNH-SEEDPLANTS","V0115597F","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0115597F","V0115597F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"202","2019-06-11 12:37:56-03","F","FMNH-SEEDPLANTS","V0345899F","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","18293","1968","1","18","Brazil","Paraná",NA,"-51","-24",NA,NA,NA,NA,"V0345899F","V0345899F_01 V0345899F_02",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"18293",NA
