"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"1","2021-03-15 16:37:00-03","NY","NYBG","4177246","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","T. J. Killeen","1908","1986","04","04","South America","Bolivia","Santa Cruz","Ñuflo de Chávez","Est. San Josecito, 8 km NW of Concepcion","-62.08","-16.03","490","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4500519' target='other'> <mi>dwc_moreinfo</mi></a>","NY04177246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-03-15 16:37:00-03","NY","NYBG","970681","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","C. E. O. Kuntze",NA,NA,NA,NA,"South America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051682' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970681","NY00970681_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-03-15 16:37:00-03","NY","NYBG","02705141","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","W. W. Thomas","5566","1987","12","03","South America","Bolivia","Santa Cruz","José Miguel de Velasco","Serrania de Huanchaca, Parque Nacional Prof. Noel Kempff Mercado, between airstrip and destroyed cocaine refinery","-60.72","-13.98","800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2475562' target='other'> <mi>dwc_moreinfo</mi></a>","NY02705141","NY02705141_01","W. Marcondes-Ferreira","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-03-15 16:37:00-03","NY","NYBG","970674","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","R. Goodland","315","1966","07","17","South America","Brazil","Mato Grosso",NA,"30 km from turnoff N of Brilhante, towards Sao Paulo. Troncamento.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051677' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970674","NY00970674_01","F. Markgraf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-03-15 16:37:00-03","NY","NYBG","970682","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","L. Riedel","s.n.","1824",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051686' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970682","NY00970682_01","W. Marcondes-Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-03-15 16:37:00-03","NY","NYBG","970677","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","C. A. Cid Ferreira","6397","1985","10","10","South America","Brazil","Mato Grosso","Santa Terezinha","Faz. União, a 05 km da cidade.","-50.58","-10.67",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051680' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970677","NY00970677_01","A. J. M. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","4177248","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","T. J. Killeen","2154","1986","09","04","South America","Bolivia","Santa Cruz","Ñuflo de Chávez","Est. Las Madres, 15 km N of Concepcion, near lake","-62","-16","500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4500521' target='other'> <mi>dwc_moreinfo</mi></a>","NY04177248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","4177247","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","T. J. Killeen","1092","1985","08","06","South America","Bolivia","Santa Cruz","Ñuflo de Chávez","Concepcion","-62","-16.17","500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4500520' target='other'> <mi>dwc_moreinfo</mi></a>","NY04177247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","970680","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","C. E. O. Kuntze",NA,NA,NA,NA,"South America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051681' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970680","NY00970680_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","970678","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","A. P. Duarte","8182","1964","07","16","South America","Brazil","Goiás","Goiás Velho","ve[?]tente oriental da Serra Dourada.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051683' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970678","NY00970678_01","A. P. Duarte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","970799","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Collector unknown","s.n.","1967",NA,NA,"South America","Brazil","Mato Grosso",NA,"Expedition Base Camp.","-51.77","-12.82",NA,"separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1056901' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970799","NY00970799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","02705493","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","W. W. Thomas","5566","1987","12","03","South America","Bolivia","Santa Cruz","José Miguel de Velasco","Serrania de Huanchaca, Parque Nacional Prof. Noel Kempff Mercado, between airstrip and destroyed cocaine refinery","-60.72","-13.98","800","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2998901' target='other'> <mi>dwc_moreinfo</mi></a>","NY02705493","NY02705493_01","W. Marcondes-Ferreira","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","23369","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.",NA,"760",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,"sheet","collector = St.-Hilarie <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=589353' target='other'> <mi>dwc_moreinfo</mi></a>","NY00023369","NY00023369_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","970676","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","J. A. Ratter","R.2096","1968","07","06","South America","Brazil","Mato Grosso",NA,"Close to the Base Camp of the Expedition. (Base Camp c. 270 N. of Xavantina on the Xavantina-São Felix road).","-51.87","-12.9",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051679' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970676","NY00970676_01","J. A. Ratter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","970673","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","B. Maguire","56152","1963","08","13","South America","Brazil","Tocantins",NA,"Between Cristalandia and Gurupi, Belem-Brasília Highway.",NA,NA,"300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051676' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970673","NY00970673_01 NY00970673_02","A. P. Duarte","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","04177245","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","L. Arroyo P.","3613","2006","10","14","South America","Bolivia","Santa Cruz","Ñuflo de Chávez","Concepcion. Camino norte de Concepción; balneario Zapocó","-62.0433","-16.1311","800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4500513' target='other'> <mi>dwc_moreinfo</mi></a>","NY04177245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","970675","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","G. G. Hatschbach","40130","1977","07","26","South America","Brazil","Mato Grosso","Barra do Garças","Vale do Sonho.","-52.2567","-15.8903",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051678' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970675","NY00970675_01","G. G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","970683","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","G. T. Prance","58443","1964","07","28","South America","Brazil","Tocantins",NA,"Road to Miracema do Norte.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051685' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970683","NY00970683_01","G. N. Morillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","887259","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","W. W. Thomas","9047","1992","05","01","South America","Brazil","Bahia","Ilhéus","Road from Olivença to Maruim, 6.1 km W of Olivença. Forest on N side of road","-39.05","-14.98",NA,"separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=589352' target='other'> <mi>dwc_moreinfo</mi></a>","NY00887259","NY00887259_01","A. J. M. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","970679","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","J. B. E. Pohl","(1833 d.)",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051684' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970679","NY00970679_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","970797","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","C. A. Cid Ferreira","6397","1985","10","10","South America","Brazil","Mato Grosso","Santa Terezinha","Faz. União, a 05 km da cidade.","-50.58","-10.67",NA,"separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1056716' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970797","NY00970797_01","A. J. M. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","23398","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pohlianum","Aspidosperma pohlianum","Müll.Arg.","J. B. E. Pohl","1229et 1866",NA,NA,NA,"South America","Brazil",NA,NA,"In via a Brejos ad Rio Bonaventura-ad Lavrinhas",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=448456' target='other'> <mi>dwc_moreinfo</mi></a>","NY00023398","NY00023398_01",NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2019-09-10 21:42:11-03","UNEMAT","TANG","5973","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Engels, ME; Silva, LS; Freitas, JAO","5425","2017","04","05",NA,"Brasil","Mato Grosso","Itaúba","Resgate de flora da UHE Colíder., Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado.","-55.2764015197754","-11.0616998672485",NA,NA,NA,"TANG000005973",NA,"Engels, ME",NA,NA,"2017","06","19","111180","auto",NA,NA,NA,NA,NA,NA
"24","2021-03-30 12:33:57-03","EAO","IAN","145119","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Ratter, JA; Ferreira, A","2096","1968","07","06","Southern America","Brasil","Mato Grosso",NA,"Close to the Base Camp of the Expedition.(Base Camp, c. 270km N of Xavantina on the Xavantina-São Félix road. In cerrado formation on very sewely soil.","-51.866667","-12.9",NA,NA,NA,"IAN145119",NA,"Ratter, JA",NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA
"25","2019-02-20 13:41:42-03","INPA","INPA-CARPOTECA","138032","Carpo","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Ferreira, CAC","6397","1985","10","10","Southern America","Brasil","Mato Grosso","Santa Terezinha","Fazenda União, a 5 km da cidade., Fazenda União, a 5 Km da cidade. Cerrado, solo arenoso.","-50.583333","-10.666667",NA,NA,NA,"INPA0138032","INPA0138032 INPA0138032_e INPA0138032_e1","Leeuwenberg, AJM",NA,NA,"1988",NA,NA,NA,NA,"-50.583333","-10.666667",NA,NA,NA,NA
"26","2021-03-02 16:28:33-03","CPAN-UFMS","COR","7206","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Machate, D. J.","50","2014","11","22",NA,"Brasil","Mato Grosso do Sul","Campo Grande","BATLAB - curso de química","-54.628056","-20.505833","523",NA,"Árvore, 7 m de altura; látex vermelho; fruto castanho Habito: Árvore",NA,NA,"Machate, D. J.","523",NA,"2014","11","22",NA,NA,"54º37'41''W","20º30'21''S",NA,NA,NA,NA
"27","2021-03-02 16:28:33-03","CPAN-UFMS","COR","7208","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Machate, D. J.; Alves, F. M.; Piva, T. C.; Graziela, A. & Gomes, A.","75","2014","11","25",NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.581667","-20.486389",NA,NA,"Árvore, 9 m de altura; fruto amarelo a acastanhado; látex vermelho Habito: Árvore",NA,NA,"Machate, D. J.",NA,NA,"2014","09","25",NA,NA,"55º34'54''W","20º29'11''S",NA,NA,NA,NA
"28","2020-11-26 18:07:00-03","CPAN-UFMS","COR","7220","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Machate, D. J.","49","2014","11","22",NA,"Brasil","Mato Grosso do Sul","Campo Grande","UFMS - BATLAB - curso de química","-54.617222","-20.505556","549",NA,"Árvore, 9 m de altura; látex vermelho; corola amarelada; fruto castanho Habito: Árvore",NA,NA,"Machate, D. J.","549",NA,NA,NA,NA,NA,NA,"54º37'2''W","20º30'20''S",NA,NA,NA,NA
"29","2021-03-29 18:02:02-03","CPAN-UFMS","COR","7207","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","D. J. Machate","78","2014","11","30",NA,"Brasil","Mato Grosso do Sul","Alvorada","Fazenda São Francisco. HABITAT:Em área de vegetação do Cerrado antropizado; Solo latossolo; Relevo plano.",NA,NA,NA,NA,"Látex vermelho; Local seco; Com Fruto: FRUTO:Fruto amarelo a acastanhado Habito: Árvore",NA,NA,"D. J. Machate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-02 16:28:33-03","CPAN-UFMS","COR","3094","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Resende, U. M.","125","1990","08","21",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Fazenda Santa Inês","-54.646667","-20.443333","549",NA,"Árvore, cerca de 2,5 m de altura; flores esverdeadas em cacho vistoso com presença de secreção pegajosa amarronzada Habito: Árvore",NA,NA,"Machate, D. J.","549",NA,"2016","03","02",NA,NA,"54º38'48''W","20º26'36''S",NA,NA,NA,NA
"31","2021-03-15 16:10:38-03","CPAN-UFMS","COR","18005","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","D.J. Machate; F. F. Júnio","40",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Campo Grande","BATLAB-Curso de Química","-57.617222","-20.505556",NA,NA,"Flor com corola castanha a amarelada. Fruto castanho. Látex vermelho. Habitat: Em área de Vegetação do cerrado antropizado. Solo arenoso. Relevo plano. Local seco. Habito: Árvore",NA,NA,"D.J. Machate",NA,NA,NA,NA,NA,NA,NA,"57º37'2''W","20º30'20''S",NA,NA,NA,NA
"32","2021-03-02 16:28:33-03","CPAN-UFMS","COR","3014","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","D.J. Machate; Farinaccio, M.A.; Simões, A.O.","139","2015","06","29",NA,"Brasil","Mato Grosso do Sul","Campo Grande","RPPN-UFMS","-54.616111","-20.506667",NA,NA,"Com fruto amarelo; Látex vermelho. Habito: Árvore",NA,NA,"D.J. Machate",NA,NA,"2015","06","29",NA,NA,"54º36'58''W","20º30'24''S",NA,NA,NA,NA
"33","2021-03-02 16:28:33-03","CPAN-UFMS","COR","7217","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Machate, D. J.; Júnio, F. F.","40","2014","09","08",NA,"Brasil","Mato Grosso do Sul","Campo Grande","UFMS - BATLAB - curso de química","-54.617222","-20.505556","549",NA,"Árvore, 10 m de altura; látex vermelho; corola castanha a amarelada; fruto castanho Habito: Árvore",NA,NA,"Machate, D. J.","549",NA,"2014","09","08",NA,NA,"54º37'2''W","20º30'20''S",NA,NA,NA,NA
"34","2021-03-02 16:28:33-03","CPAN-UFMS","COR","7216","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Machate, D. J.; Alves, F. M.; Piva, T. C.; Graziela, A. & Gomes, A.","76","2014","11","25",NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.64","-20.071667","160",NA,"Árvore, 7 m de altura; látex vermelho Habito: Árvore",NA,NA,"Machate, D. J.","160",NA,"2014","11","25",NA,NA,"55º38'24''W","20º4'18''S",NA,NA,NA,NA
"35","2021-03-15 16:10:38-03","CPAN-UFMS","COR","7190","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","D. J. Machate","121","2015","04","07",NA,"Brasil","Mato Grosso do Sul","Jardim","Ao longo da BR 267. HABITAT:Em área de vegetação do Cerrado antropizado; Solo latossolo; Relevo plano.","-56.1380996704102","-21.4803009033203",NA,NA,"Látex vermelho; Local seco; Com Fruto: FRUTO:Fruto amarelado Habito: Arvore",NA,NA,"D. J. Machate",NA,NA,NA,NA,NA,"79469","auto",NA,NA,NA,NA,NA,NA
"36","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U.1079160","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Ratter JA; Ferreira A; Castro RA de; Andrelinho",NA,"1968","07","06","Southern America","Brazil",NA,NA,"Flora of Mato Grosso, Close to the Base Camp of the Expedition. (Base Camp, c. 270 km N. of Xavantina of the Xavantina - São Felix road).","-51.866667","-12.9",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079160 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079160","NL-U1079160",NA,NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9","Magnoliopsidae",NA,NA,NA
"37","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476058","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Hatschbach GG; Silva JM; Deodato F",NA,"1996","11","17","Southern America","Brazil",NA,NA,"Rio Guapore, proximo a barra do Rio Sarare (mun. Vila Bela da Sma. Trindade) Mato Grosso.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476058 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476058","NL-WAG1476058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"38","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476059","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Thomas WW; et al.",NA,"1992","05","01","Southern America","Brazil",NA,NA,"Brazil. Bahia: Mun. Ilhues. Road from Olivenca to Marium, 6.1 km W of Olivenca. Forest on N side of road.","-39.05","-14.983333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476059 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476059","NL-WAG1476059",NA,NA,NA,NA,NA,NA,NA,NA,"-39.05","-14.983333","Magnoliopsidae",NA,NA,NA
"39","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476060","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Freitas MA de; et al.",NA,"1991","08","08","Southern America","Brazil",NA,NA,"Brazil. Amazonas: Distrito Agropecuario, Reserve 1501 (Km 41).","-59.740833","-2.410917",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476060 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476060","NL-WAG1476060",NA,NA,NA,NA,NA,NA,NA,NA,"-59.740833","-2.410917","Magnoliopsidae",NA,NA,NA
"40","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476061","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Cid Ferreira CA; et al.",NA,"1985","08","10","Southern America","Brazil",NA,NA,"Estado do Mato Grosso, Mun. de Santa Terezinha. Faz. Uniao, 05 km da cidade. Cerrado, solo arenoso. Estado do Mato Grosso.","-50.583333","-10.666667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476061 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476061","NL-WAG1476061",NA,NA,NA,NA,NA,NA,NA,NA,"-50.583333","-10.666667","Magnoliopsidae",NA,NA,NA
"41","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476062","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Mendonça RC; et al.",NA,"1998","07","18","Southern America","Brazil",NA,NA,"Plantas do Brazil, Goias. Municipio de Pirenopolis; Reserva Particular do Partimonio Natural (RPPN), Flor das Aguas revelo ondulado.","-48.9875","-15.823333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476062 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476062","NL-WAG1476062",NA,NA,NA,NA,NA,NA,NA,NA,"-48.9875","-15.823333","Magnoliopsidae",NA,NA,NA
"42","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476063","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Pereira BAS; Alvarenga D",NA,"1996","06","29","Southern America","Brazil",NA,NA,"Plantas do Brasil. Goias. Municipio de Nova Gloria. Km 25 da BR-153 de Rialma/Uruacu.","-49.583333","-15.166667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476063 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476063","NL-WAG1476063",NA,NA,NA,NA,NA,NA,NA,NA,"-49.583333","-15.166667","Magnoliopsidae",NA,NA,NA
"43","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476064","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Hatschbach GG",NA,"1973","08","29","Southern America","Brazil",NA,NA,"Rod BR. 163 (mun. Coxim) Mato Grosso.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476064 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476064","NL-WAG1476064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"44","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476065","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Hatschbach GG",NA,"1973","08","29","Southern America","Brazil",NA,NA,"Rod BR. 163 (mun. Coxim) Mato Grosso.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476065","NL-WAG1476065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
