"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"459","2019-12-09 17:31:00-03","UFPR","EFC","3216","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Roderjan, C.V.","Ziller, S.R.; Vicentini, A.","1992","10","14","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"EFC003216",NA,NA,"2000","01","20",NA,NA,NA,"Capoeira, botões florais. __COMMOM_NAME__: Maria-mole",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"460","2019-11-13 11:32:26-03","USP","SPF","170786","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, JLM","Ceccantini, GCT","2000","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"SPF00170786",NA,"1494b","2006","12",NA,"Chacará da Associação dos Professores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-11-13 11:32:26-03","USP","SPF","173559","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, JLM","Souza, VC","1993","09","06","Brasil","São Paulo","Itararé","-49.271722","-24.241056","-49.271722","-24.241056","SPF00173559",NA,"4322","2004","10",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-13 11:32:26-03","USP","SPF","198305","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, JLM","Krieger, L","1971","12","24","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"SPF00198305",NA,"11387","2010","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"463","2019-11-13 11:32:26-03","USP","SPF","19096","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, JLM","Oliveira, PI","1979","02","12","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"SPF00019096",NA,"154","2005","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"464","2019-11-13 11:32:26-03","USP","SPF","186712","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Sobral, M","Verdi, M","2007","11","06","Brasil","Santa Catarina","Mafra","-49.8053016662598","-26.111400604248",NA,NA,"SPF00186712",NA,"499","2008","04",NA,"Lat: 586700 S Long 7112619 O","792","792",NA,NA,NA,NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA,NA
"465","2019-11-13 11:32:25-03","USP","SPF","107650","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, JLM","Miyagi, PH","1995","02","12","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"SPF00107650",NA,"353","2005","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"466","2019-11-13 11:32:25-03","USP","SPF","164673","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, JLM","Souza, VC","1993","02","18","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"SPF00164673",NA,"2358","2004","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"467","2019-11-13 11:32:26-03","USP","SPF","173558","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, JLM","Souza, VC","1993","10","30","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"SPF00173558",NA,"4534","2004","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"468","2014-04-04 18:28:46-03","PNFM","IRAI","2963","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Cordeiro, J.; Santos, E.L. dos","Ristow, R.","2010","10","23","Brasil","Paraná","Ponta Grossa","-50.051083","-25.241","-50.051083","-25.241","IRAI00002963",NA,"1015","2012","05",NA,"Lagoa Dourada, Parque Estadual de Vila Velha",NA,NA,"Árvore, 3 m",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2014-04-04 18:28:46-03","PNFM","IRAI","6588","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Barbosa, E.","May, D.","2012","10","26","Brasil","Paraná","Lapa","-49.687028","-25.809611","-49.687028","-25.809611","IRAI00006588",NA,"s.n.","2012","11","19","Reserva Particular do Patrimônio Natural Uru","880","880","Árvore, 4 m. Floresta Ombrófila Mista",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2021-04-06 10:30:39-03","UNIVILLE","JOI","18710","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Boff, V.","Boff, V.","1996","11","20","Brasil","Santa Catarina","Siderópolis","-49.425278","-28.598889","49º25'31''W","28º35'56''S","JOI018710",NA,NA,"1996","11","20","Coletada à beira de capoeira",NA,NA,"Habitat: Terrestre Habito: Arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-03-25 13:53:46-03","UNIVILLE","JOI","3847","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J. Cordeiro","M. Sobral","2001","02","03","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"JOI003847",NA,NA,"2006","01","01","Spitkopf.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"472","2021-03-25 13:53:46-03","UNIVILLE","JOI","2828","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J. Ziffer Berger","F.C.S. Vieira","2004","11","23","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI002828",NA,"612","2007","01","23","Herdeiros.",NA,NA,"; HABITAT: fanerófita; HABITO: herbácea",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"473","2021-03-25 13:53:46-03","UNIVILLE","JOI","2805","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"J. Ziffer Berger","2006","11","12","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI002805",NA,"493",NA,NA,NA,"Vila da Glória, trilha azul do CEPA.",NA,NA,"; HABITO: arvoreta",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"474","2019-10-07 09:13:04-03","UEFS","HUEFS","106544","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Souza, V.C.","1993","09","06","Brasil","São Paulo","Itararé","-49.271667","-24.241111","49W16'18''","24S14'28''","HUEFS0106544","HUEFS0106544","4322",NA,NA,NA,"Fazenda Ibiti(Ripasa).","1200","1200","Mata com Araucaria, ao lado da estrada Itararé-Bonsucesso.",NA,NA,NA,"Angiospermae","Ericales",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"475","2019-10-07 09:13:04-03","UEFS","HUEFS","89205","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Souza, V.C.","1993","02","18","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"HUEFS0089205","HUEFS0089205","2358",NA,NA,NA,"Fazenda Ibiti-RIPASA.",NA,NA,NA,NA,NA,NA,"Angiospermae","Ericales",NA,"27729","auto","Asteranae",NA,NA,NA,NA
"476","2019-10-07 09:13:04-03","UEFS","HUEFS","17439","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J.L.M.Aranha Filho","Poliquesi, G.B.","1993","11","13","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"HUEFS0017439","HUEFS0017439","163","2010","05",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Ericales",NA,"61623","auto","Asteranae",NA,NA,NA,NA
"477","2019-10-07 09:13:04-03","UEFS","HUEFS","9911","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J.L.M.Aranha Filho","Nicolack, V.","1989","12","15","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"HUEFS0009911","HUEFS0009911","110","2010","05",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Ericales",NA,"13536","auto","Asteranae",NA,NA,NA,NA
"478","2019-10-07 09:13:04-03","UEFS","HUEFS","7379","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J.L.M.Aranha Filho","Sohn, S.","1981","02","24","Brasil","Paraná","Piên","-49.42919921875","-26.0981006622314",NA,NA,"HUEFS0007379","HUEFS0007379","70","2010","05",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Ericales",NA,"19924","auto","Asteranae",NA,NA,NA,NA
"479","2019-10-07 09:13:04-03","UEFS","HUEFS","11788","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J.L.M.Aranha Filho","Ribas, O.S.","1992","01","10","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"HUEFS0011788","HUEFS0011788","412","2010","05",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Ericales",NA,"25228","auto","Asteranae",NA,NA,NA,NA
"480","2019-10-07 09:13:04-03","UEFS","HUEFS","219537","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Santos, V.dos","2013","09","28","Brasil","Santa Catarina","Santa Cecília","-50.4268989562988","-26.9608001708984",NA,NA,"HUEFS0219537","HUEFS0219537","61",NA,NA,NA,"Fazenda Santa Cecília.",NA,NA,NA,NA,NA,NA,"Angiospermae","Ericales",NA,"37034","auto","Asteranae",NA,NA,NA,NA
"481","2019-10-07 09:13:04-03","UEFS","HUEFS","73298","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J.L.M.Aranha Filho","Ribas, O.S.","2001","11","29","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"HUEFS0073298","HUEFS0073298","3961","2010","05",NA,"Rod. PR-427, 1 km L da ponte sobre o Rio Iguaçu",NA,NA,NA,NA,NA,NA,"Angiospermae","Ericales",NA,"49965","auto","Asteranae",NA,NA,NA,NA
"482","2019-09-04 19:24:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"J. F. Widgren","1845",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"1157",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"483","2019-01-23 10:10:38-02","F","FMNH-SEEDPLANTS","V0073764F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"A. F. Regnell","1864",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0073764F","V0073764F_01","II.40",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Isosyntype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"484","2019-01-23 10:10:38-02","F","FMNH-SEEDPLANTS","V0073765F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"A. F. Regnell","1864",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0073765F","V0073765F_01","II.40",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Isosyntype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"485","2018-04-06 15:25:58-03","F","FMNH-SEEDPLANTS","V0437529F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"P. Dusén","1910","9","3","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0437529F","V0437529F_01","10214",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"486","2018-04-06 15:25:58-03","F","FMNH-SEEDPLANTS","V0437530F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"P. Dusén","1914","11","3","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0437530F","V0437530F_01","15801",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"487","2018-04-06 15:25:58-03","F","FMNH-SEEDPLANTS","V0437531F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"P. Dusén","1911","4","22","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0437531F","V0437531F_01","11463",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"488","2018-04-06 15:25:58-03","F","FMNH-SEEDPLANTS","V0437532F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"P. Dusén","1909","2","3","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0437532F","V0437532F_01","7745",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"489","2018-04-06 15:25:59-03","F","FMNH-SEEDPLANTS","V0437533F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"P. Dusén","1908","11","18","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0437533F","V0437533F_01","7152",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"490","2018-04-06 15:25:59-03","F","FMNH-SEEDPLANTS","V0437534F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"L. Gurgel",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0437534F","V0437534F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"491","2018-04-06 15:25:59-03","F","FMNH-SEEDPLANTS","V0437535F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"L. Gurgel","1929","3","6","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0437535F","V0437535F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"492","2018-04-06 15:25:59-03","F","FMNH-SEEDPLANTS","V0437536F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"J. C. Lindeman & J. H. de Haas","1967","3","16","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0437536F","V0437536F_01","1970",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"493","2018-04-06 15:26:00-03","F","FMNH-SEEDPLANTS","V0437537F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"R. Reitz & R. M. Klein","1965","12","17","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0437537F","V0437537F_01","17849",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"494","2018-04-06 15:26:00-03","F","FMNH-SEEDPLANTS","V0437538F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"A. Krapovickas & C. L. Cristóbal","1987","1","16","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0437538F","V0437538F_01","40910",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"495","2018-04-06 15:26:00-03","F","FMNH-SEEDPLANTS","V0437539F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"A. Schinini","1982","12","18","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0437539F","V0437539F_01","23206",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"496","2019-01-25 15:37:23-02","IAC","IAC","33396","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","L.C. Bernacci","P.H. Miyagi et al.","1995","02","12","Brasil","São Paulo","Itararé","-49.3317","-24.1125","-49.3317","-24.1125",NA,NA,"353","1997","05","05","Fazenda Ibiti (Ripasa)",NA,NA,"Conf. por a. bida em, fev. de 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-01-25 15:47:20-02","IAC","IAC","36456","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","V.C. Souza & R.R. Rodrigues","J.M. Torezan et al.","1997","12","13","Brasil","São Paulo","Apiaí","-49.0666667","-24.3333333","-49.0666667","-24.3333333",NA,NA,"600","1998","01","13","estrada para Pinhalzinho a Apiaí, 11 km de Bom Sucesso de Itararé",NA,NA,"Coordenadas do material: 24°20#?#S 49°04#?#W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-01-25 15:37:23-02","IAC","IAC","36597","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","V.C. Souza","S.I. Elias et al.","1997","12","18","Brasil","Paraná","Sengés","-49.4636","-24.1128","-49.4636","-24.1128",NA,NA,"303","1997","12","18","Fazenda Pisa, Papel e Celulose, Poço do Encanto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-01-25 15:37:23-02","IAC","IAC","36633","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","F.O. Freitas","F. Chung et al.","1997","12","18","Brasil","Paraná","Sengés","-49.4636","-24.1128","-49.4636","-24.1128",NA,NA,"218","1998","01","18","Fazenda Pisa, Papel e Celulose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-01-25 15:47:20-02","IAC","IAC","36640","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","V.C. Souza","S.I. Elias et al.","1997","12","15","Brasil","São Paulo","Itararé","-49.2500001","-24.2666667","-49.2500001","-24.2666667",NA,NA,"162","1997","12","15","Estrada Bom Sucesso de Itararé, 2 km antes da Mineração São Judas",NA,NA,"Coordenadas do material: 24°16#?#S 49°15#?#W. Entretanto é indicado que a coleta seria em Bom Sucesso do Itararé/SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-01-25 15:47:20-02","IAC","IAC","43245","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J.L.M. Aranha Filho","L.C. Bernacci; G.A.D.C. Franco; G. Durigan & E. Furlan","2001","01","11","Brasil","São Paulo","Ibiúna","-47.072921","-23.715509","-47.072921","-23.715509",NA,NA,"3538","2007","10","11","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro, indivíduo G 88.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-01-25 15:47:20-02","IAC","IAC","51580","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","R.B. Torres","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1986","11","26","Brasil","São Paulo","Angatuba","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,"125","1988","06","26","Estação Ecológica de Angatuba (IF)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-12-09 10:46:16-03","UFSJ","HUFSJ","8189","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Dall'Agnol, R","Cotarelli, VM; Francisco, EM; Dall'Agnol, RF","2008","06","10","Brasil","Paraná","Mauá da Serra","-51.15","-23.95","-51.15","-23.95","HUFSJ008189",NA,"141","2008","08","27","Estância Manain.","981","981","Árvore de 4m. Frutos esféricos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-09-22 13:49:06-03","USP","SPFW","1171","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","L.B. Smith 1960","Reitz ;Klein","1959","10","23","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"4130",NA,NA,NA,"Morro Spitzkopf","900","900",NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"505","2020-11-04 17:30:57-03","UEM","HUEM","32573","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Brotto, ML","Francisco, EM; Pavão, OC; Gonçalves, OM","2000","10","26","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"HUEM000016615","HUEM000016615","s.n.","2017","08","15","Sítio Três Maria., Beira da mata.",NA,NA,"Árvore 4,0m de altura. Botões florais e flores de coloração verde.",NA,NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA
"506","2020-11-04 17:30:57-03","UEM","HUEM","17422","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","M.L. Brotto","Janunzzi, AM; Lorenzetti, E; Santos, JM; Lima, JM","2003","01","08","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"HUEM000014421","HUEM000014421","461","2017","08","18","Fazenda Monte Alegre - KLABIN, Mortandade; Codorna Branca",NA,NA,"Arvoreta até 2m de alt.; frutos no caule verde; folhas pilosas",NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"507","2020-11-12 16:59:14-03","UEL","FUEL","14015","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Tamashiro, JY","Leitão Filho, HF; Martins, FR; Tamashiro, JY; et al.","1981","12","03","Brasil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","FUEL005134",NA,"1586","1982","03",NA,"Fazenda Chiqueirão",NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-11-12 16:59:14-03","UEL","FUEL","21638","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Freitas, FO","Chung, F; et al.","1997","12","18","Brasil","Paraná","Sengés","-49.404167","-24.2025","-49.404167","-24.2025","FUEL005138",NA,"218","1998","01",NA,"Fazenda PISA-papel e celulose, papel e celulose",NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-11-12 16:59:14-03","UEL","FUEL","21639","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Souza, VC","Elias, SI; et al.","1997","12","18","Brasil","Paraná","Sengés","-49.404167","-24.2025","-49.404167","-24.2025","FUEL005127",NA,"303","1997","12",NA,"Fazenda PISA-papel e celulose, Poço do encanto",NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-11-12 16:59:14-03","UEL","FUEL","21662","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Souza, VC; Rodrigues, RR","Torezan, JMD; et al.","1997","12","13","Brasil","São Paulo","Apiaí","-49.076944","-24.335278","-49.076944","-24.335278","FUEL005137",NA,"600","1998","01",NA,"Estrada Pinhalzinho-Apiaí, Apiaí 11 Km B. Sucesso de Itararé",NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-11-12 16:59:14-03","UEL","FUEL","47551","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Brotto, ML","Ferreira, GM","2010","05","06","Brasil","Paraná","Mauá da Serra","-51.133333","-23.85","-51.133333","-23.85","FUEL005020",NA,"201","2017","08","15","Estância Manain",NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-11-12 16:59:14-03","UEL","FUEL","32726","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Sobral, M","Godoy, MB; Verdi, M; Dreveck, S","2007","06","11","Brasil","Santa Catarina","Mafia",NA,NA,NA,NA,"FUEL005135",NA,"7","2008","04","01","Saltinho do Canivete, Lat. 586700 S e long. 7112619 O.","792","792",NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-11-12 16:59:14-03","UEL","FUEL","37927","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Brotto, ML","T.I.N. de Azevedo; Carneiro, JS; Vieira, AOS","2005","04","19","Brasil","Paraná","Telêmaco Borba","-50.560333","-24.33325","-50.560333","-24.33325","FUEL005015",NA,"53","2017","08","15","Fazenda Monte Alegre, beira do riacho Varanal, ponto 2",NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
