"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","previousCatalogNumber","sex"
"142","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","35612",NA,"Plantae","Orchidaceae","Malaxis","cf. excavata","Malaxis cf. excavata","Kuntze","G.B. Bortolan/Jan.-2020","A. P. Fontana; L. Kollmann & K. A. Brahim","2008","04","16","Brasil","Espírito Santo","Santa Leopoldina","Luxemburgo, Pedra Preta, estrada para Rio das Farinhas.","-40.609667","-20.152583","40W36'34,8","20S9'9,3","624","624","Terrestre na sombra. Flores brancas.","MBML035612","MBML035612",NA,NA,"5020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","48765",NA,"Plantae","Orchidaceae","Malaxis","cf. excavata","Malaxis cf. excavata","Kuntze","G.B. Bortolan/Jan.-2020","T. Bochorny; R. Goldenberg, L.F. Bacci","2015","05","11","Brasil","Espírito Santo","São Roque do Canaã","Luxemburgo, subida para o Alto Misterioso","-40.771944","-19.802778","40W46'19","19S48'10","350","350","erva terrícola ca. 10 cm alt. Flores com pétalas brancas . Em área úmida e sombreada na trilha.","MBML048765","MBML048765",NA,NA,"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-04 11:06:02-03","UFRB","HURB","24757","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","2019","04","23","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"PM 84","HURB000024757","HURB000024757",NA,NA,"4984",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA
"145","2021-03-04 11:06:02-03","UFRB","HURB","24758","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","2019","04","23","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"PM 64","HURB000024758","HURB000024758",NA,NA,"4985",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA
"146","2020-06-15 15:31:06-03","UNESP-RC","HRCB","72952","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(LIindl.) Kuntze","Santos, T.F.","Marcusso",NA,NA,NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi","-40.541944","-19.909722","40°32'31W","19°54'35S","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-06-10 10:11:20-03","FZB-BH","BHZB","3021","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,"R.C. Mota","Ordones, J.","2000","12","15","Brasil","MG","Catas Altas","Caraça/ Campo de Fora","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"598",NA,NA,NA,NA,"2008","04",NA,NA,"11966","auto",NA,NA,NA,NA
"148","2021-01-26 13:57:02-03","IMA","MAC","52233","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","M.Vilaça","Chagas-Mota","2011","03","24","Brasil","Alagoas","Flexeiras","Estação Ecológica de Murici, Fazenda Triunfo.","-35.7807998657227","-9.19750022888184",NA,NA,NA,NA,"Erva ca. 20 cm de altura. Flores brancas.; Mata Atlântica.","MAC0052233",NA,NA,NA,"10520",NA,NA,NA,NA,"2018","04","19",NA,"21617","auto",NA,NA,NA,NA
"149","2021-01-26 13:57:02-03","IMA","MAC","52607","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","E.C.O.Chagas","Chagas-Mota","2011","03","29","Brasil","Alagoas","Ibateguara","Coimbra, Grota da Burra.","-35.893411","-8.965558","-35.893411","-8.965558",NA,NA,"Erva ca. 40 cm de altura. Flores brancas.; Mata Atlântica.","MAC0052607",NA,NA,NA,"10697",NA,NA,NA,NA,"2011","03","29",NA,NA,NA,NA,NA,NA,NA
"150","2021-01-26 14:12:45-03","CPACT","ECT","1713","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","T.Perleberg","T.Perleberg","2008","04","29","Brasil","Rio Grande do Sul","Pelotas","Distrito de Rincão da Cruz, Morro Quilongongo. Nome comum: orquídea. Altitude obida a partir dos dados de coordenadas geográficas.","-52.541667","-31.408056","52º32'30''W","31º24'29''S","223","223",NA,"ECT0001713","ECT0001713","Embryophyta",NA,"195",NA,NA,NA,NA,"2008","05","15",NA,NA,NA,NA,NA,NA,NA
"151","2021-01-26 14:12:45-03","CPACT","ECT","1714","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","T.Perleberg","T.Perleberg","2008","03","15","Brasil","Rio Grande do Sul","Pelotas","Distrito de Rincão da Cruz, Morro Quilongongo. Nome comum: orquídea. Altitude obida a partir dos dados de coordenadas geográficas.","-52.541667","-31.408056","52º32'30''W","31º24'29''S","223","223",NA,"ECT0001714","ECT0001714","Embryophyta",NA,"235",NA,NA,NA,NA,"2008","05","20",NA,NA,NA,NA,NA,NA,NA
"152","2014-11-06 16:18:29-02","UFPB","EAN","9040","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Ktze","L. P. Felix","L. P. Felix ; A. M. Miranda & M.F.O.Pires","1994","09","04","Brasil","Pernambuco","Bonito","Reserva biologica municipal de Bonito","-35.7286","-8.47028",NA,NA,NA,NA,"Segmentos vegetativos e frutos verdes..Habitat: Humícola",NA,NA,NA,NA,"6961",NA,NA,NA,NA,"1995","01","09",NA,"20932","auto",NA,NA,NA,NA
"153","2021-02-04 10:29:38-03","UFRPE","HST","8399","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","L.P.Félix","L.P.Félix; et al.","1998","05","19","Brasil","Pernambuco","Bonito","Reserva Biológica Municipal","-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"Terrestre sobre denso folhedo; segmentos vegetativos e flores verdes.","HST008399",NA,NA,NA,"8464",NA,NA,NA,NA,"1998",NA,NA,NA,"20932","auto",NA,NA,NA,NA
"154","2021-02-04 10:29:38-03","UFRPE","HST","8570","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","L.P.Félix","L.P.Félix; L.H.Cavalcanti et al.","1995","08","02","Brasil","Pernambuco","Bonito","Reserva Ecológica","-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"Humícola; folhas alvas, rosuladas, mais escura adaxialmente; flores verdes.","HST008570",NA,NA,NA,"7218",NA,NA,NA,NA,"1996","02","22",NA,"20932","auto",NA,NA,NA,NA
"155","2021-03-01 11:50:07-03","UFPE","UFP","39130","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Félix, LP","Siqueira-Filho, JA","2003","08","01","Brasil","Alagoas","Ibateguara",NA,"-35.843306","-8.990278","-35.843306","-8.990278","450","450","Erva saxícola, folhas suculentas atingindo 58cm comp., cerosidade brilhosa na face abaxial delicadas. Inflorescência com 19cm alt., flores alvas com detalhes alaranjados.; Erva saxícola, folhas suculentas atingindo 58cm comp., cerosida","UFP039130",NA,NA,NA,"1384",NA,NA,NA,NA,"2003","08","01",NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 11:50:07-03","UFPE","UFP","70866","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Chagas, ECO","Viana, JL; Machado, EO","2011","06","07","Brasil","Pernambuco","Lagoa dos Gatos",NA,"-34.9","-8.658333","-34.9","-8.658333","464","464","Geo-referenciamento da coleção do Herbário JPB. Base Cartográfica do IBGE (Carta de 250.000 Datum-Sad69).; Erva terrestres ca. de 25 cm.; Coletada no interior da mata. Petra flor Mata Atlântica.","UFP070866",NA,NA,NA,"307",NA,NA,NA,NA,"2011","06","07",NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 11:50:07-03","UFPE","UFP","37051","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Siqueira-Filho, JA","Oliveira, M; Grillo, AA","2002","05","07","Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"Erva terrestre; flores alvas, anteras amarelas. Raro.; Erva terrestre; flores alvas, anteras amarelas. Raro.","UFP037051",NA,NA,NA,"960",NA,NA,NA,NA,"2003","08","18",NA,"16798","auto",NA,NA,NA,NA
"158","2021-03-01 11:50:07-03","UFPE","UFP","16391","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Félix, LP","Félix, LP","1996","08","14","Brasil","Pernambuco","Bonito",NA,"-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"Humícola umbrosa, flores verdes. No interior de mata.; Humícola umbrosa, flores verdes. No interior de mata.","UFP016391",NA,NA,NA,"s.n.",NA,NA,NA,NA,"1996",NA,NA,NA,"20932","auto",NA,NA,NA,NA
"159","2021-03-01 11:50:07-03","UFPE","UFP","6874","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Ferreira, ABG","Gomes, JG","1986","05",NA,"Brasil","Pernambuco","Palmares",NA,"-35.5917015075684","-8.68332958221436",NA,NA,NA,NA,NA,"UFP006874",NA,NA,NA,"s.n.",NA,NA,NA,NA,"1986",NA,NA,NA,"18715","auto",NA,NA,NA,NA
"160","2020-09-12 05:00:02-03","US","US","2747329","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","carpinterae","Malaxis carpinterae","Ames",NA,"J. A. Steyermark, F. Delascio C., G. C. K. Dunsterville & E. Dunsterville","1970","8","11","Venezuela","Lara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","103701","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"161","2020-09-12 05:00:02-03","US","US","2747335","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","carpinterae","Malaxis carpinterae","Ames",NA,"J. A. Steyermark, F. Delascio C., G. C. K. Dunsterville & E. Dunsterville","1970","8","4","Venezuela","Lara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","103388","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","2102993","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"S. Y. Agredo, J. Araque Molina & F. A. Barkley","1948","11","6","Colombia","Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","18ca032","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","2279700","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"R. Reitz & R. M. Klein","1958","6","7","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","3276","South America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","2173064","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"H. O. Sleumer","1952","11","8","Argentina","Catamarca","Andalgalá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","2309","South America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","1770594","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","hastilabia","Malaxis hastilabia",NA,NA,"E. P. Killip & H. Garcia","1939","2","27","Colombia","Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","33690","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","1499216","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","hastilabia","Malaxis hastilabia",NA,NA,"Y. Mexia","1929","11","29","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","4048","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","1421128","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","hastilabia","Malaxis hastilabia",NA,NA,"S. Venturi","1925","12","10","Argentina","Tucumán","Chicligasta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","4059","South America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","203852","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","hastilabia","Malaxis hastilabia",NA,NA,"A. F. Regnell","1861","10",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","1203","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","2107272","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","hastilabia","Malaxis hastilabia",NA,NA,"M. L. Grant","1944","8","2","Colombia","Cundinamarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","9814","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"170","2020-09-12 05:00:02-03","US","US","1545707","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","hastilabia","Malaxis hastilabia",NA,NA,"S. Venturi","1924","3","8","Argentina","Tucumán","Chicligasta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","2951","South America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","1545648","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","hastilabia","Malaxis hastilabia",NA,NA,"S. Venturi","1925","12","10","Argentina","Tucumán","Chicligasta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","4059","South America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","3071997","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinf.",NA,"R. L. Liesner & B. L. Stannard","1984","3","21","Venezuela","Amazonas","Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","16878","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","3226657","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinf.",NA,"M. Nee","1985","1","31","Venezuela","Amazonas","Rio Negro",NA,NA,NA,NA,NA,"1730","1850",NA,NA,NA,NA,"Orchidales","30672","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","3073773","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinf.",NA,"S. S. Renner","1985","3","1","Venezuela","Amazonas","Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","2083","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","3440896","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinf.","Christenson, E. A.","H. D. Clarke, R. Williams & C. Perry","1999","9","10","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,"1135",NA,NA,NA,NA,NA,"Orchidales","8396","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","3315721","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinf.","Christenson, E. A.","T. Henkel, M. Chin & W. Ryan","1993","1","29","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,"1250",NA,NA,NA,NA,NA,"Orchidales","1103","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","3440909","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinf.","Christenson, E. A.","H. D. Clarke, R. Williams & C. Perry","1999","9","8","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,"1135",NA,NA,NA,NA,NA,"Orchidales","8256","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","3283252","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinf.",NA,"A. H. Gentry & B. A. Stein","1984","4","12","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,"1200","1300",NA,NA,NA,NA,"Orchidales","46564","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","2790600","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","sertulifera","Malaxis sertulifera",NA,NA,"O. Handro","1975","5","10","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","2275","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"180","2020-09-02 16:35:18-03","Cenargen","CEN","17748","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","cf. excavata","Malaxis cf. excavata","(Lindl.) Kuntze","J. A. N. Batista","Benedito Alísio da Silva Pereira","1993","01","10","Brasil","DF","BRASILIA","Fazenda Água Limpa/ UNB. Cabeceira do córrego da Onça.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Doação- Fundação Instituto Brasileiro de Geografia e Estatística. Herbário da Reserva Ecológica do IBGE.","CEN00017748","CEN00017748",NA,NA,"2359",NA,"Exsicatas",NA,NA,"1993","01",NA,NA,"70570","auto",NA,"1",NA,NA
"181","2020-09-02 16:35:18-03","Cenargen","CEN","96554","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","L. B. Bianchetti","Bernardo Rocha Teixeira","2008","11","19","Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,"1076","1076","Inflorescência verde a amarela.","CEN00096554","CEN00096554",NA,NA,"254",NA,"Unicata",NA,NA,"2008","11",NA,NA,"70570","auto",NA,"1",NA,NA
"182","2020-09-02 16:35:18-03","Cenargen","CEN","41163","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Rubens Custódio Mota","2000","12","15","Brasil","MG","SANTA BARBARA","Serra do Caraça.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"Doação do Herbário BHCB (67318) do Departamento de Botânica - ICB - UFMG. Plantas do Brasil.","CEN00041163","CEN00041163",NA,NA,"1120",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"33136","auto",NA,"1",NA,NA
"183","2020-09-02 16:35:18-03","Cenargen","CEN","98532","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","J. A. N. Batista","João Aguiar Nogueira Batista","2007","12","13","Brasil","MG","SAO ROQUE DE MINAS","Parque nacional da Serra da Canastra, cerca de 35 km a partir da portaria principal de São Roque de Minas em direção a Sacramento, cerca 14,4 km após a entrada da Casca D'anta","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Em capão de mata úmida, sépalas e péwtalas verde, labelo verde-escuro, Doação Herbário do Departamento de Botânica ICB - UFMG - Plantas do Brasil - BHCB 120026.","CEN00098532","CEN00098532",NA,NA,"2345",NA,"Exsicatas",NA,NA,"2007","12",NA,NA,"57119","auto",NA,"1",NA,NA
"184","2019-12-09 17:30:35-03","UFPR","EFC","18498","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Souza, I.","Souza, I.","2019","06","09","Brasil","Paraná","São José dos Pinhais","Contenda","-49.152274","-25.69868","-49.152274","-25.698680","939","939","Erva terrícola 20 cm, fruto imaturo verde, vegetando sobre serrapilheira de Floresta Ombrófila Mista em estágio avançado.","EFC018498",NA,NA,NA,"501",NA,NA,NA,NA,"2019","06","10",NA,NA,NA,NA,NA,NA,NA
"185","2019-12-09 17:30:35-03","UFPR","EFC","16005","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Souza, I.","Souza, I.","2017","10","24","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2403","-25.4481","-49.2403","-25.4481","922","922","Erva 20cm, flores verdes, políneas amarelas destacando-se. Ocorrendo próximas umas das outras, em local ensolarado do solo da floresta. Floresta Ombrófila Mista Montana","EFC016005",NA,NA,NA,NA,NA,NA,NA,NA,"2019","06","10",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-25 13:53:06-03","UNIVILLE","JOI","14601","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Mancinelli, W. S.","Mancinelli, W.S.","2011","05","18","Brasil","Paraná","Tibagi","Canyon Guartelá.","-50.4136009216309","-24.5093994140625",NA,NA,"730","730","Número de coleta: 1436-D - Margens do Rio Iapó; HABITAT: mata ciliar; HABITO: erva terrícola","JOI014601",NA,NA,NA,NA,NA,NA,NA,NA,"2011","05","18",NA,"56988","auto",NA,NA,NA,NA
"187","2021-03-25 13:53:06-03","UNIVILLE","JOI","13784","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Mancinelli, W. S.","Mancinelli, W.S.","2006","09","26","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"670","670","; HABITO: Epífita; TIPO VEGETACIONAL: FODM","JOI013784",NA,NA,NA,"731",NA,NA,NA,NA,"2006","11","30",NA,"37150","auto",NA,NA,NA,NA
"188","2021-03-25 13:53:06-03","UNIVILLE","JOI","15236","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Mancinelli, W. S.","Mancinelli, W.S.","2010","07","22","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"; HABITAT: sobre galhos; HABITO: epífita acidental; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI015236",NA,NA,NA,"1246",NA,NA,NA,NA,"2010","06","22",NA,"37150","auto",NA,NA,NA,NA
"189","2019-10-07 09:20:05-03","UEFS","HUEFS","111056","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","D.N.Carvalho","Lopes, M.M.M.","2006","05","21","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra.","-39.202778","-14.770278","39W12'10''","14S46'13''","600","900","Floresta Ombrófila Densa Montana.","HUEFS0111056","HUEFS0111056","Angiospermae","Asparagales","676",NA,NA,NA,"Lilianae","2013","04",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-10-07 09:20:05-03","UEFS","HUEFS","114230","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","D.N.Carvalho","Amorim, A.M.","2004","04","26","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7km de Barro Preto, na estrada que passa pela Fazenda São Miguel e sobe até o acesso à serra.","-39.202778","-14.770278","39W12'10''","14S46'13''","600","900","Floresta Ombrófila Densa Montana.","HUEFS0114230","HUEFS0114230","Angiospermae","Asparagales","4073",NA,NA,NA,"Lilianae","2013","04",NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-06-15 07:53:29-03","UEFS","HUEFS","109085","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","L.Menini Neto","Paixão, J.L.","2005","06","05","Brasil","Bahia","Camacan","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667","39W33'55''","15S23'30''","850","850","Floresta Ombrófila Densa Montana.","HUEFS0109085","HUEFS0109085_e1","Angiospermae","Asparagales","436",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-10-07 09:20:05-03","UEFS","HUEFS","114173","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","D.N.Carvalho","Amorim, A.M.","2006","04","15","Brasil","Bahia","Arataca","Topo da Serra do Peito-de-Moça. Ramal ca. 22,4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30''","15S10'25''","1000","1000","Floresta montana em formação de Floresta Baixa sob solo turfoso.","HUEFS0114173","HUEFS0114173","Angiospermae","Asparagales","5811",NA,NA,NA,"Lilianae","2013","04",NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-10-07 09:20:05-03","UEFS","HUEFS","35248","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","sertulifera","Malaxis sertulifera","(Barb.Rodr.) Pabst","A.T.de Brito","Giulietti, A.M.","1992","02","24","Brasil","Bahia","Abaíra","Tijiquinho.","-41.9","-13.266667","41W54'","13S16'","1700","1800","Interior da mata, no solo.","HUEFS0035248","HUEFS0035248","Angiospermae","Asparagales","H52189",NA,NA,NA,"Lilianae","1999","05",NA,NA,NA,NA,NA,NA,NA,NA
