"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"2866","2019-10-07 09:35:14-03","UEFS","HUEFS","216772","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M.Sobral","2019","06",NA,"Silva, N.L.","4","2014","02","12","Brasil","Pernambuco","Carpina","Estação Experimental de cana-de-açúcar de Carpina.","-35.2546997070312","-7.850830078125",NA,NA,NA,NA,NA,"HUEFS0216772",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"19558","auto","Rosanae",NA,NA,NA,NA
"2867","2019-11-08 15:01:02-03","UEFS","HUEFS","252723","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Wardil, M. V.","291","2017","10","25","Brasil","Pará","Parauapebas","Serra Norte dos Carajás, N3.","-49.9021987915039","-6.06750011444092",NA,NA,NA,NA,"Floresta Ombrófila Aberta.","HUEFS0252723",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"147801","auto","Rosanae",NA,NA,NA,NA
"2868","2019-10-07 09:35:14-03","UEFS","HUEFS","126653","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior & M.Ibrahim","2010","09",NA,"Guedes, M.L.S.","13755","2007","08","29","Brasil","Bahia",NA,"Faz. São Domingos.","-44.548611","-14.274444","44W32'55''","14S16'28''",NA,NA,"Mata de galeria.","HUEFS0126653",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2869","2019-10-07 09:35:14-03","UEFS","HUEFS","100064","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Silva, J.M.","2824","1999","01","14","Brasil","São Paulo",NA,"Barra do Turvo, Rio das Cobras.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0100064",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2870","2019-10-07 09:35:14-03","UEFS","HUEFS","119410","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M.L.Kawasaki","2007","07",NA,"Conceição, A.A.","2043","2007","04","29","Brasil","Bahia","Paramirim",NA,"-42.213056","-13.286944","42W12'47''","13S17'13''","634","634","Mata ciliar.","HUEFS0119410",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2871","2019-10-07 09:35:14-03","UEFS","HUEFS","119979","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Cardoso, D.","1892","2007","05","22","Brasil","Bahia","Anguera","Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.","-39.183889","-12.161667","39W11'2''","12S9'42''","300","600","Floresta estacional semidecídua com dossel a ca. 20 m alt. e afloramentos rochosos no topo da serra.","HUEFS0119979",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2872","2019-10-07 09:35:14-03","UEFS","HUEFS","120060","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Cardoso, D.","1973","2007","05","22","Brasil","Bahia","Anguera","Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.","-39.183889","-12.161667","39W11'2''","12S9'42''","300","600","Floresta estacional semidecídua com dossel a ca. 20 m alt. e afloramentos rochosos no topo da serra.","HUEFS0120060",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2873","2019-10-07 09:35:14-03","UEFS","HUEFS","121606","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","R.M.Santos","2007","08",NA,"Conceição, A.A.","2361","2007","07","04","Brasil","Bahia","Caturama","Entre Caieiras e Tambori.","-42.208889","-13.254444","42W12'32''","13S15'16''","740","740","Mata em leito de córrego.","HUEFS0121606",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2874","2019-10-07 09:35:14-03","UEFS","HUEFS","121713","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior & M.Ibrahim","2010","09",NA,"Conceição, A.A.","2468","2007","07","07","Brasil","Bahia","Macaúbas","Tinguí.","-42.789722","-13.086111","42W47'23''","13S5'10''","834","834",NA,"HUEFS0121713",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2875","2019-10-07 09:35:14-03","UEFS","HUEFS","126625","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior & M.Ibrahim","2010","09",NA,"Guedes, M.L.S.","13750","2007","08","29","Brasil","Bahia",NA,"Caminho de Coribe para Cocos. Oeste.","-44.183333","-13.4","44W11'","13S24'",NA,NA,"Mata de galeria.","HUEFS0126625",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2876","2019-10-07 09:35:14-03","UEFS","HUEFS","126628","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior & M.Ibrahim","2010","09",NA,"Guedes, M.L.S.","13745","2007","07","19","Brasil","Bahia",NA,"Faz. Capitão da Mata. Oeste.","-44.548611","-14.274444","44W32'55''","14S16'28''",NA,NA,"Cultivada.","HUEFS0126628",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2877","2019-10-07 09:35:14-03","UEFS","HUEFS","126691","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior","2009","07",NA,"Guedes, M.L.S.","13842","2007","09","23","Brasil","Bahia",NA,"Oeste. Fazenda São Domingos.","-44.548611","-14.2725","44W32'55''","14S16'21''",NA,NA,"Mata de galeria.","HUEFS0126691",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2878","2019-10-07 09:35:14-03","UEFS","HUEFS","126695","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior","2009","07",NA,"Guedes, M.L.S.","13839","2007","09","23","Brasil","Bahia",NA,"Oeste. Fazenda São Domingos.","-44.548333","-14.2725","44W32'54''","14S16'21''",NA,NA,"Mata de galeria.","HUEFS0126695",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2879","2019-10-07 09:35:14-03","UEFS","HUEFS","126731","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior","2009","07",NA,"Guedes, M.L.S.","13612","2007","09","24","Brasil","Bahia",NA,"Oeste. Fazenda São Domingos.","-44.548611","-14.274444","44W32'55''","14S16'28''",NA,NA,"Mata de galeria.","HUEFS0126731",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2880","2019-10-07 09:35:14-03","UEFS","HUEFS","126735","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior & M.Ibrahim","2010","09",NA,"Guedes, M.L.S.","13618","2007","09","23","Brasil","Bahia",NA,"Oeste. Fazenda São Domingos.","-44.548611","-14.274444","44W32'55''","14S16'28''",NA,NA,"Mata de galeria.","HUEFS0126735",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2881","2019-10-07 09:35:14-03","UEFS","HUEFS","126750","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior","2009","07",NA,"Guedes, M.L.S.","13571","2007","09","23","Brasil","Bahia",NA,"Faz. São Domingos.","-44.547222","-14.2725","44W32'50''","14S16'21''",NA,NA,"Mata de Galeria.","HUEFS0126750",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2882","2019-10-07 09:35:14-03","UEFS","HUEFS","126752","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior","2009","07",NA,"Guedes, M.L.S.","13569","2007","09","23","Brasil","Bahia",NA,"Faz. São Domingos.","-44.547222","-14.2725","44W32'50''","14S16'21''",NA,NA,"Mata de Galeria.","HUEFS0126752",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2883","2019-10-07 09:35:14-03","UEFS","HUEFS","126757","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior","2009","07",NA,"Guedes, M.L.S.","13593","2007","09","22","Brasil","Bahia",NA,"Faz. São Domingos.","-44.548611","-14.274444","44W32'55''","14S16'28''",NA,NA,"Área antropizada.","HUEFS0126757",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2884","2019-10-07 09:35:14-03","UEFS","HUEFS","128847","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior & M.Ibrahim","2010","09",NA,"Guedes, M.L.S.","13607","2007","09","23","Brasil","Bahia",NA,"Faz. São Domingos.","-44.548611","-14.274444","44W32'55''","14S16'28''",NA,NA,"Mata de Galeria.","HUEFS0128847",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2885","2019-10-07 09:35:14-03","UEFS","HUEFS","128848","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior","2009","07",NA,"Guedes, M.L.S.","13606","2007","09","23","Brasil","Bahia",NA,"Faz. São Domingos.","-44.548611","-14.274444","44W32'55''","14S16'28''",NA,NA,"Mata de Galeria.","HUEFS0128848",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2886","2019-10-07 09:35:14-03","UEFS","HUEFS","128852","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior","2009","07",NA,"Guedes, M.L.S.","13602","2007","09","22","Brasil","Bahia",NA,"Faz. São Domingos.","-44.548611","-14.274444","44W32'55''","14S16'28''",NA,NA,"Mata de Galeria.","HUEFS0128852",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2887","2019-10-07 09:35:14-03","UEFS","HUEFS","128856","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior","2009","07",NA,"Guedes, M.L.S.","13590","2007","09","24","Brasil","Bahia",NA,"Faz. São Domingos.","-44.547222","-14.2725","44W32'50''","14S16'21''",NA,NA,"Área antropizada.","HUEFS0128856",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2888","2019-10-07 09:35:14-03","UEFS","HUEFS","141487","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Rezende, S.G.","2264","2007","10","09","Brasil","Minas Gerais","Santa Bárbara","Região Sumidouro.","-43.501667","-20.023056","43W30'6''","20S1'23''","777","777",NA,"HUEFS0141487",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2889","2019-10-07 09:35:14-03","UEFS","HUEFS","1410","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","E.Nic Lughadha","1997","02",NA,"Grupo Pedra do Cavalo","218","1980","06",NA,"Brasil","Bahia","Conceição de Feira",NA,"-39","-12.5","39W0'","12S30'",NA,NA,NA,"HUEFS0001410",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2890","2019-10-07 09:35:14-03","UEFS","HUEFS","168843","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M.Sobral","2016",NA,NA,"Matos, E.N.de","3401","2012","04","22","Brasil","Bahia","Una","Faz. Bolandeira","-39.003333","-15.303333","39W0'12''","15S18'12''",NA,NA,"Restinga. Floresta.","HUEFS0168843","HUEFS0168843",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2891","2019-10-07 09:35:14-03","UEFS","HUEFS","188823","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Matos, E.N.de","1245","2011","11","26","Brasil","Bahia","Conde","Sítio do Conde-Fazenda Cezo","-37.602222","-11.890556","37W36'8''","11S53'26''",NA,NA,"Restinga. Floresta.","HUEFS0188823",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2892","2019-11-22 16:09:15-03","UEFS","HUEFS","224404","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M.Sobral","2019","06",NA,NA,"7458","2016","02","04","Brasil","Espírito Santo","Linhares","Estrada Beira Rio/Forzza. Mata de aluvial na cabruca cacau.","-46.331944","-19.520833","46W19'55''","19S31'15''","10","10","Mata de Tabuleiro.","HUEFS0224404",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2893","2019-10-07 09:35:14-03","UEFS","HUEFS","738","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","E.Nic Lughadha","1997","02",NA,"Grupo Pedra do Cavalo","1119","1981","02",NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-12.533333","39W5'","12S32'","40","120",NA,"HUEFS0000738",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2894","2019-10-07 09:35:14-03","UEFS","HUEFS","742","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M.Sobral","2004","04",NA,"Grupo Pedra do Cavalo","940","1980","11",NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-12.533333","39W5'","12S32'","40","120",NA,"HUEFS0000742",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2895","2019-10-07 09:35:14-03","UEFS","HUEFS","243791","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","A.Stadnik","2019","07",NA,"Melo, E.","13673","2018","01","12","Brasil","Bahia","Morro do Chapéu","Chapada Diamantina, caminho para o Ventura.","-40.988056","-11.6725","40W59'17''","11S40'21''","720","720","Mata ciliar.","HUEFS0243791",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2896","2019-10-07 09:35:14-03","UEFS","HUEFS","2480","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Noblick, L.R.","2700","1983","06","01","Brasil","Bahia","Feira de Santana","Campus da UEFS.","-38.966667","-12.25","38W58'","12S15'",NA,NA,NA,"HUEFS0002480",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2897","2019-10-07 09:35:14-03","UEFS","HUEFS","42073","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Klug, G.","1615","1838","09",NA,"Brasil","Ceará","Crato","Habitat in prov. Cearensi","-39.383333","-7.233333","39W23'","7S14'",NA,NA,NA,"HUEFS0042073",NA,"Isótipo",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2898","2019-10-07 09:35:14-03","UEFS","HUEFS","42074","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Klug, G.","1615A","1838","09",NA,"Brasil","Ceará","Crato","Habitat in prov. Cearensi","-39.383333","-7.233333","39W23'","7S14'",NA,NA,NA,"HUEFS0042074",NA,"Isótipo",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2899","2019-10-07 09:35:14-03","UEFS","HUEFS","42075","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Klug, G.","1017","1837","11",NA,"Brasil","Pernambuco",NA,"Habitat in prov. Cearensi",NA,NA,NA,NA,NA,NA,NA,"HUEFS0042075",NA,"Isótipo",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2900","2019-10-07 09:35:14-03","UEFS","HUEFS","42076","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Klug, G.","1017A","1837","11",NA,"Brasil","Pernambuco",NA,"Habitat in prov. Cearensi",NA,NA,NA,NA,NA,NA,NA,"HUEFS0042076",NA,"Isótipo",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2901","2019-10-07 09:35:14-03","UEFS","HUEFS","227996","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Konopczyk, R.M.G.","62091HRCB","2013","09","24","Brasil","São Paulo","Porto Ferreira","Dique marginal do rio Mogi Guaçu, Parque Estadual de Porto Ferreira.",NA,"-21.855","47W26'93''","21S51'18''","531","531",NA,"HUEFS0227996",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2902","2019-10-07 09:35:14-03","UEFS","HUEFS","49508","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Harley, R.M.","H50493","1991","12","28","Brasil","Bahia","Abaíra","Estrada nova de Abaíra - Catolés.","-41.666667","-13.233333","41W40'","13S14'","700","900",NA,"HUEFS0049508",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2903","2019-10-07 09:35:14-03","UEFS","HUEFS","49509","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Harley, R.M.","H50495","1991","12","28","Brasil","Bahia","Abaíra","Estrada nova de Abaíra - Catolés.","-41.666667","-13.233333","41W40'","13S14'","700","900",NA,"HUEFS0049509",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2904","2019-10-07 09:35:14-03","UEFS","HUEFS","82588","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior","2009","07",NA,"Pereira-Silva, G.","5599","2001","10","16","Brasil","Goiás","Minaçu","Margem direita do rio Bonito, fazenda de Sr. Zezinho do açougue.","-48.194167","-13.509444","48W11'39''","13S30'34''","320","320","Mata de galeria.","HUEFS0082588",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2905","2019-10-07 09:35:14-03","UEFS","HUEFS","82593","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M.L.Kawasaki","2007","07",NA,"Pereira-Silva, G.","5266","2001","08","21","Brasil","Goiás","Colinas do Sul","Balsa do Rubão (rio tocantins) colinas do Sul km 7 (curso d'agua próximo à sede da faz. Rubão).","-48.139722","-13.788889","48W8'23''","13S47'20''","330","330","Mata de galeria perturbada.","HUEFS0082593",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2906","2019-10-07 09:35:14-03","UEFS","HUEFS","82756","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M.L.Kawasaki","2007","07",NA,"Pereira-Silva, G.","5341","2001","09","17","Brasil","Goiás","Colinas do Sul","Estrada de acesso à balsa, próximo à sede da fazenda Rubão.","-48.139167","-13.788056","48W8'21''","13S47'17''","350","350","Mata de galeria.","HUEFS0082756",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2907","2019-10-07 09:35:14-03","UEFS","HUEFS","82767","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior","2009","07",NA,"Pereira-Silva, G.","5331","2001","08","22","Brasil","Goiás","Colinas do Sul","Balsa do Rubão (rioTocantins) Colinas Sul, Km 7 (curso d'gua próximo a sede da fazenda Rubão.","-48.139722","-13.788889","48W8'23''","13S47'20''","330","330","Mata de galeria. Solo argiloso.","HUEFS0082767",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2908","2019-10-07 09:35:14-03","UEFS","HUEFS","94074","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.E.Q.Faria Júnior & M.Ibrahim","2010","09",NA,"Brasil, A.L.M.","1","2003","02","13","Brasil","Bahia","Canavieiras","Região de Cotovelo, ca. 3,5Km da BA 001.","-38.973056","-15.581389","38W58'23''","15S34'53''","50","50","Restinga arbórea.","HUEFS0094074",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2909","2019-10-07 09:35:14-03","UEFS","HUEFS","82761","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M.L.Kawasaki","2007","07",NA,"Pereira-Silva, G.","5375","2001","09","19","Brasil","Goiás","Minaçu","Margem direita do rio do Carmo, ca. 3,0km do dique 1.","-48.124722","-13.411667","48W7'29''","13S24'42''","310","310","Mata de galeria do rio Carmo.","HUEFS0082761",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2910","2019-10-07 09:35:14-03","UEFS","HUEFS","18430","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Hatschbach, G.","59232","1993","10","13","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"HUEFS0018430",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"32006","auto","Rosanae",NA,NA,NA,NA
"2911","2019-10-07 09:35:14-03","UEFS","HUEFS","178311","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Francisco, E.M.","80","2007","10","10","Brasil","Paraná","Primeiro de Maio",NA,"-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,"HUEFS0178311",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"18944","auto","Rosanae",NA,NA,NA,NA
"2912","2019-10-07 09:35:14-03","UEFS","HUEFS","151047","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Nascimento, L.M.","656","2007","11","14","Brasil","Pernambuco","Igarassu","Engenho Campinas, Capoeira, Usina São José, Capoeira 3.","-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Mata Atlântica.","HUEFS0151047",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"24709","auto","Rosanae",NA,NA,NA,NA
"2913","2019-10-07 09:35:14-03","UEFS","HUEFS","100045","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Heringer, E.P.","151","1940","08","15","Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental de Café.","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,"HUEFS0100045",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"10350","auto","Rosanae",NA,NA,NA,NA
"2914","2019-10-07 09:35:14-03","UEFS","HUEFS","221344","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Nilson, A.D.","309","1989","03","08","Brasil","Rio Grande do Sul","Viamão","Itapuã, Morro do Côco.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"HUEFS0221344",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"41667","auto","Rosanae",NA,NA,NA,NA
"2915","2019-10-07 09:35:14-03","UEFS","HUEFS","212715","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Silva, L.R.","20133HST","2010","01","21","Brasil","Pernambuco","Recife","Mata de Brennand próximo do TIP.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,"HUEFS0212715",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"18865","auto","Rosanae",NA,NA,NA,NA
"2916","2019-10-07 09:35:14-03","UEFS","HUEFS","80596","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Assis, L.C.S.","540","2002","08","17","Brasil","Minas Gerais","Barroso","Mata do Baú.","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"HUEFS0080596",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"7934","auto","Rosanae",NA,NA,NA,NA
"2917","2019-10-07 09:35:14-03","UEFS","HUEFS","208106","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"Silva, J.M.","6240","2007","11","29","Brasil","Paraná","Cerro Azul","Mato Preto.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"HUEFS0208106",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"32006","auto","Rosanae",NA,NA,NA,NA
"2918","2019-10-07 09:35:14-03","UEFS","HUEFS","184282","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M.Sobral","2019","06",NA,"Miranda, A.M.","6251","2010","11","17","Brasil","Pernambuco","Jaboatão dos Guararapes","Muribeca Muribeca.","-35.0147018432617","-8.11277961730957",NA,NA,NA,NA,"Aterro Sanitário.","HUEFS0184282","HUEFS0184282",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"16392","auto","Rosanae",NA,NA,NA,NA
