"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"147","2015-09-05 10:44:28-03","MNHN","RECOLNAT_MNHN_P","P05585035","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","10","13","Brasil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"1000",NA,"P05585035","P05585035_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585035' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"12814","auto",NA,NA,"10137",NA,NA
"148","2015-09-05 10:42:02-03","MNHN","RECOLNAT_MNHN_P","P05585028","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","12","27","Brasil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"800",NA,"P05585028","P05585028_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585028' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"12814","auto",NA,NA,"10632",NA,NA
"149","2021-04-07 14:12:27-03","JBB","HEPH","17007","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Carvalho-Okano, RM de","Barbosa, E","2000","10","04","Brasil","Paraná","Tijucas do Sul","Palermo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,"532","Southern America",NA,NA,"Dicotyledon","Celastrales","25228","auto",NA,NA,NA,NA,NA
"150","2020-10-01 14:16:12-03","JBB","HEPH","16969","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G","Cordeiro, J","1999","04","27","Brasil","Paraná ","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,"1529","Southern America",NA,NA,"Dicotyledon","Celastrales","45291","auto",NA,NA,NA,NA,NA
"151","2020-12-11 11:34:27-03","UFMG","BHCB","32387","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:34:27-03","UFMG","BHCB","32387","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:34:27-03","UFMG","BHCB","61344","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,NA,NA,NA,NA,"Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Dicotyledon",NA,"41937","auto",NA,NA,NA,NA,NA
"154","2021-02-11 17:18:30-03","UFPR","UPCB","6382","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Smith, L.B. & Smith, S.F.","Hatschbach, G.","1966","10","12","Brasil","Paraná","São José dos Pinhais","Colônia Santo Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"1967","09",NA,"Arvoreta, flor creme-esverdeada. Matinha do campo ácido..","14840",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"155","2021-02-11 17:18:30-03","UFPR","UPCB","50448","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Ribas, O.S.","Stange, E.J.","2004","10","17","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"2004","01","01","Árvore, 3m, pétalas amarelo-pastel. Floresta altomontana..","68",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"156","2021-02-11 17:18:30-03","UFPR","UPCB","6273","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Smith, L.B. & Smith, S.F.","Hatschbach, G.","1966","11","07","Brasil","Paraná","Quatro Barras","Morro Mãe Catira.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"1967","01","01","Arvoreta, flor creme-esverdeada. Mata pluvial da encosta de morro..","15079",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"157","2021-02-11 17:18:30-03","UFPR","UPCB","31591","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Okano, R.C.","Hatschbach, G.","1982","09","10","Brasil","Paraná","São José dos Pinhais","Purgatório","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"1992","01","01","Pequena árvore, flor esverdeada. Mata pluvial, encosta de pequenos morros..","45291",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"158","2021-02-11 17:18:30-03","UFPR","UPCB","7364","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Hatschbach, G.","1967","09","12","Brasil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,"800","800",NA,NA,"1968","10",NA,"Arvoreta, 3m, flor creme. Mata pluvial..","17147",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"159","2021-02-11 17:18:30-03","UFPR","UPCB","49511","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Mocochinski, A.Y. & Scheer, M.","Scheer, M.B.","2002","10","12","Brasil","Paraná","Morretes","Serra da Igreja, Morro dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"2004","05",NA,"Arbustiva ereta, local sombreado. Floresta ombrófila densa altomontana. Alt.: 1320m s.n.m..","418",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"160","2021-02-11 17:18:30-03","UFPR","UPCB","34145","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Santos, E.P.","Santos, E.P.","1996","11","23","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"1998","05","10","Arbusto com ca. de 1m, flores esverdeadas. Matinha nebular, 1400m de altitude..","283",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"161","2021-02-11 17:18:30-03","UFPR","UPCB","34146","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Santos, E.P.","Fernandes, H.M.","1997","09","18","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"1998","05","10","Arvoreta de 3m, flores creme, estames e anteras alaranjadas. Borda de mata nebular, 1200m..","38",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"162","2021-02-11 17:18:30-03","UFPR","UPCB","50952","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Cordeiro, J.","Cervi, A.C.","2003","11","12","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"2004","12",NA,"Arvoreta ca. 2,5m, flor creme. Floresta ombrófila densa altomontana. Alt.: 1300m s.n.m..","8543",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"163","2021-02-11 17:18:30-03","UFPR","UPCB","60198","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Brotto, M.L.","Brotto, M.L.","2008","04","05","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Pico Taipabuçu","-49.0553016662598","-25.3055992126465",NA,NA,"1720","1720",NA,NA,"2008","04","14","Arbusto 1m de altura, flores alvas. Floresta Ombrófila Densa Altomontana..","112",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"164","2021-02-11 17:18:30-03","UFPR","UPCB","8578","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Hatschbach, G.","1970","11","13","Brasil","Paraná","Morretes","Serra Marumbi, Pico Olimpo","-48.834400177002","-25.476900100708",NA,NA,"1500","1500",NA,NA,"1970","11",NA,"Arbusto, 2m, flor creme-esverdeada. Matinha nebular..","25388",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"165","2021-02-11 17:18:30-03","UFPR","UPCB","12727","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Hatschbach, G.","1952","11","02","Brasil","Paraná","São José dos Pinhais","Vossoroca.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto, 2m, flor verde. Mata higrófila..","2887",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"166","2020-08-03 16:48:00-03","MO","MOBOT","100287424","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","R.Liesner (MO)","F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow 4685","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"167","2020-08-03 16:34:00-03","MO","MOBOT","2975370","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","R.Liesner (MO)","* ROBIM","1984",NA,NA,"Brazil","Sergipe",NA,"Estado de São Paulo, Mun. Campos do Jordão, Parque Estadual, Instituto Florestal, região de S.J. Alpes, no limite entre a mata e o campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROBIM 8457","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"168","2020-08-03 16:34:00-03","MO","MOBOT","2975555","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","R.Liesner (MO)","D.B. Pickel","1985",NA,NA,"Brazil","São Paulo",NA,"Mun. Campos do Jordão, Parque Estadual, Instituto Florestal, na cachoeira da galharada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pickel 9221","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"169","2020-08-03 16:34:00-03","MO","MOBOT","2975602","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","R.Liesner (MO)","Gert G. Hatschbach","1970","11","5","Brazil","Paraná",NA,"Rio Pequeno (mun. S. José dos Pinhaes).",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 22836","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"170","2020-08-03 16:35:00-03","MO","MOBOT","2975668","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","R.Liesner (MO)","D.B. Pickel","1985",NA,NA,"Brazil","São Paulo",NA,"P.E. Campos do Jordão, Instituto Florestal. Mata de pinhais, trilha da cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pickel 9572","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"171","2020-08-03 16:33:00-03","MO","MOBOT","3411869","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","R.Liesner (MO)","Barbosa","2000","10","4","Brazil","Paraná",NA,"Palermo (Mun. Tijucas do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barbosa 532","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"172","2020-08-03 16:33:00-03","MO","MOBOT","3411951","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","R.Liesner (MO)","O.S. Ribas","2001","4","28","Brazil","Santa Catarina",NA,"Serra Quiriri, Rio dos Alemaes (Mun. Campo Alegre).",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,"Ribas 3535","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"173","2020-08-03 16:32:00-03","MO","MOBOT","3412615","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","R.Liesner (MO)","Cordeiro, *","1992","11","19","Brazil","Santa Catarina",NA,"Serra do Iquererim (mun. Campo Alegre).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cordeiro 946","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"174","2020-06-22 14:17:54-03","UNESP-IBILCE","SJRP","27418","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","R.M. Carvalho-Okano","E. Barbosa",NA,NA,NA,"Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta, 3 m, fruto imaturo verde;",NA,"América do Sul",NA,NA,"Tracheophyta","Celastrales","41937","auto","Magnoliopsida",NA,NA,NA,NA
"175","2020-06-22 14:17:54-03","UNESP-IBILCE","SJRP","17841","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","G. Hatschbach","R. Kummrow",NA,NA,NA,"Brasil","Paraná","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta 4m, flor creme esverdeada.;",NA,"América do Sul",NA,NA,"Tracheophyta","Celastrales","45291","auto","Magnoliopsida",NA,NA,NA,NA
"176","2020-08-31 09:00:20-03","INPA","INPA","96825","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, GG","Hatschbach, GG","1979","04","05","Brasil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"INPA0096825","INPA0096825 INPA0096825_e INPA0096825_e1","1979",NA,NA,NA,"42187","Southern America",NA,NA,"Dicotyledon Com-Clade","Celastrales","12577","auto",NA,NA,NA,NA,NA
"177","2021-01-09 21:48:25-03","UNICENTRO","HUCO","0887","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Polisel, R.T.","Polisel, R.T.; Esteves, R.; Ivanaukas, N.M.; Esteves, R.; Ivanaukas, N.M.","2007","09","30","Brasil","São Paulo","campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"HUCO000887",NA,"2007","10","10","Flor branca; DESC: Flor branca","334",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"178","2020-06-15 15:29:53-03","UNESP-RC","HRCB","60704","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reiss.","Biral, L.","Garcia, R.J.F.","2000","03","16","Brasil","São Paulo","São Paulo","Núcleo Curucutu, trilha à direita do marco da trilha do campo, próximo à divisa com Itanhaém","-46.6300010681152","-23.5400009155273",NA,NA,"700","700",NA,NA,"2013","08",NA,"Arvoreta, 1,5m de alt.; frutos vermelhos.","1923",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"179","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56756","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Biral, L.","Barreto, K.D.","1993","09","22","Brasil","São Paulo","Campos do Jordão","Horto Florestal","-45.46625","-22.7115","45º27'58.5W","22º42'41,40S",NA,NA,NA,NA,"2012","02","29","Arbusto, 2 m alt., borda de mata, floração, sadia, tronco liso, sem latex. Botão creme, fruto ausente","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-06-15 15:29:53-03","UNESP-RC","HRCB","60879","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reiss.","Biral, L.","Biral",NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha","-45.010833","-23.235056","45º00'39W","23º14'06.2S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-09-12 05:00:02-03","US","US","288602","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00731061","US00731061_01",NA,NA,NA,"Protologue cites only Sellow. Tropicos cites Sellow 4685 (B) as type. Ex Museo botanico Berolinensi. Vid. A. Lourteig 1999.","4686","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1","Possible type"
"182","2020-09-12 05:00:02-03","US","US","2427111","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & D. Klein","1960","10","8","Brazil","São Francisco do Sul",NA,"Monte Crista, Garuva",NA,NA,NA,NA,"900",NA,"US01866982","US01866982_01 US01866982_02",NA,NA,NA,NA,"10112","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","2557986","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"L. Smith & Klein, R.","1956","12","9","Brazil","Campo Alegre",NA,"Slopes of MNorro Iquererim",NA,NA,NA,NA,"1300","1500","US01866999","US01866999_01 US01866999_02",NA,NA,NA,NA,"8541","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","2445159","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & R. M. Klein","1960","11","10","Brazil","São José",NA,"Serra da Boa Vista",NA,NA,NA,NA,"1000",NA,"US01866991","US01866991_01 US01866991_02",NA,NA,NA,NA,"10374","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","2248913","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"L. Smith & Klein, R.","1956","11","8","Brazil","Campo Alegre",NA,"Morro Iquererim",NA,NA,NA,NA,"1300","1500","US01867001","US01867001_01 US01867001_02",NA,NA,NA,NA,"7393","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","2427112","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & R. M. Klein","1960","10","13","Brazil","São José",NA,"Serra da Boa Vista",NA,NA,NA,NA,"1000",NA,"US01866994","US01866994_01 US01866994_02",NA,NA,NA,NA,"10137","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","2743436","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & R. M. Klein","1957","10","24","Brazil","São José",NA,"Serra da Boa Vista",NA,NA,NA,NA,"1200",NA,"US01866997","US01866997_01 US01866997_02",NA,NA,NA,NA,"5393","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","2563716","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"G. Hatschbach","1966","11","7","Brazil","Quatro Barras",NA,"Morro Mãe Catira",NA,NA,NA,NA,NA,NA,"US01866985","US01866985_01 US01866985_02",NA,NA,NA,NA,"16079","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","2564791","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"G. Hatschbach","1952","11","2","Brazil","São José dos Pinhais",NA,"Vossoroca",NA,NA,NA,NA,NA,NA,"US02743238","US02743238_01",NA,NA,NA,NA,"2887","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","2268746","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & D. Klein","1958","1","10","Brazil","Campo Alegre",NA,"Morro do Iquererim",NA,NA,NA,NA,"1300",NA,"US01866981","US01866981_01 US01866981_02",NA,NA,NA,NA,"6116","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","2557985","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"L. Smith & Klein, R.","1956","11","12","Brazil","Ibirama",NA,"Horto Florestal",NA,NA,NA,NA,"450","700","US01867000","US01867000_01 US01867000_02",NA,NA,NA,NA,"7558","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","2323396","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & R. M. Klein","1958","9","12","Brazil","Rio do Sul",NA,"Alto Matador",NA,NA,NA,NA,"800",NA,"US01866996","US01866996_01 US01866996_02",NA,NA,NA,NA,"7095","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","2564764","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"G. Hatschbach","1965","6","20","Brazil","Quatro Barras",NA,"Mte. Alegre",NA,NA,NA,NA,NA,NA,"US01866986","US01866986_01 US01866986_02",NA,NA,NA,NA,"12633","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","2706130","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"G. Hatschbach","1970","11","13","Brazil","Morretes",NA,"Serra Mrumbi, Pico Olimpo",NA,NA,NA,NA,NA,NA,"US01866984","US01866984_01 US01866984_02",NA,NA,NA,NA,"25388","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","2445163","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & D. Klein","1960","12","21","Brazil","São Francisco do Sul",NA,"Morro do Campo Alegre",NA,NA,NA,NA,"1200",NA,"US01866990","US01866990_01 US01866990_02",NA,NA,NA,NA,"10480","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","2427110","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & R. M. Klein","1961","3","23","Brazil","São Francisco do Sul",NA,"Monte Crista, Garuva",NA,NA,NA,NA,NA,NA,"US01866988","US01866988_01 US01866988_02",NA,NA,NA,NA,"10870","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","2427109","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & R. M. Klein","1960","12","27","Brazil","São José",NA,"Serra da Boa Vista",NA,NA,NA,NA,"800",NA,"US01866989","US01866989_01 US01866989_02",NA,NA,NA,NA,"10632","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","2427113","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & D. Klein","1960","11","4","Brazil","São Francisco do Sul",NA,"Morro de Campo Alegre",NA,NA,NA,NA,"1300",NA,"US01866993","US01866993_01 US01866993_02",NA,NA,NA,NA,"10352","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","2252328","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. M. Klein","1956","6","15","Brazil","Ibirama",NA,"Horto florestal I.N.P.",NA,NA,NA,NA,"700",NA,"US01867002","US01867002_01 US01867002_02",NA,NA,NA,NA,"2100","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","2427114","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & D. Klein","1960","11","4","Brazil","São Francisco do Sul",NA,"Morro do Campo Alegre",NA,NA,NA,NA,"1300",NA,"US01866992","US01866992_01 US01866992_02",NA,NA,NA,NA,"10353","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","2706851","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"G. Hatschbach","1970","11","5","Brazil","São José dos Pinhais",NA,"Rio Pequeno",NA,NA,NA,NA,"900",NA,"US01866983","US01866983_01 US01866983_02",NA,NA,NA,NA,"22836","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
