"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1156","2019-11-01 14:57:47-03","UnB","UB","99397","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Jatropha","gossypifolia","Jatropha gossypifolia","L.","Allem, AC","Eiten, G","10134",NA,NA,NA,"Southern America","Brasil","Goiás","Araguaína",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","2019-11-01 14:57:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Jatropha","gossypifolia","Jatropha gossypifolia","L.",NA,"Cares, JH","36","1986","09","11","Southern America","Brasil","Distrito Federal","Brasília","FAL- Coleção de plantas medicinais","-47.916667","-15.916667",NA,"Arbusto com aprox. 0,60 metros de alt. Uso medicinal: purgativo, cicatrizante, diurético e hemostático (látex).",NA,NA,"1080","1080",NA,NA,NA,NA,NA,"-47.916667","-15.916667",NA,NA,NA,NA,NA,NA,NA
"1158","2019-11-01 14:57:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Jatropha","gossypifolia","Jatropha gossypifolia","L.","Punt, W","Hatschbach, G","45828","1982","12","09","Southern America","Brasil","Paraná","Guaira","Córrego da onça","-54.2557983398438","-24.0799999237061",NA,"Arbusto, 1m, folhas novas vinosas, flor vermelha",NA,NA,NA,NA,NA,NA,"33984","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","2019-11-01 14:57:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Figueira, M; Schindler, B","Figueira, M; Schindler, B","856","2018","07","27","Southern America","Brasil","Pernambuco","Fernando de Noronha","estrada que conduz a Praia do Boldró","-32.428902","-3.84656",NA,"Arbusto, beira da estrada, aprox. 2,5 m de alt., ocasional, latescente, cálice verde, corola vermelha, fauce amarelada, frutos verdes; Área de vegetação alterada, antropogênica, relevo plano, solo rochoso","UB0129364","UB0129364",NA,NA,NA,NA,NA,NA,"2018","-32.428902","-3.84656","07","27",NA,NA,NA,NA,NA
"1160","2019-11-01 14:57:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Figueira, M; Schindler, B","Figueira, M; Schindler, B","856","2018","07","27","Southern America","Brasil","Pernambuco","Fernando de Noronha","estrada que conduz a Praia do Boldró","-32.428902","-3.84656",NA,"Arbusto, beira da estrada, aprox. 2,5 m de alt., ocasional, latescente, cálice verde, corola vermelha, fauce amarelada, frutos verdes; Área de vegetação alterada, antropogênica, relevo plano, solo rochoso","UB0126859","UB0126859",NA,NA,NA,NA,NA,NA,"2018","-32.428902","-3.84656","07","27",NA,NA,NA,NA,NA
"1161","2019-05-06 11:55:40-03","UFU","HUFU","52110","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Krieger, L.","Krieger, L.; R.M.S.","19515",NA,NA,NA,NA,"Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,"Arbusto. Folhas, caule e flores arroxeadas. O óleo das sementes em dose fraca é usado como purgativo. O látex usado externamente em caso de reumatismo.","HUFU00006600","HUFU00006600",NA,NA,NA,NA,"340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","2019-05-06 11:55:40-03","UFU","HUFU","44435","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia gossypiifolia","L.","Silva, S.M.","Silva, S.M.","s.n.","2006","03","11",NA,"Brasil","Minas Gerais","Araguari","Assentamento Ezequias dos Reis, Quintal do lote 03. Cerca de 10 km do Distrito de Amanhece, com acesso pela rodovia MG-223.","-48.187198638916","-18.6471996307373",NA,NA,"HUFU00069660","HUFU00069660",NA,NA,"gossypiifolia",NA,"58653","auto","2006",NA,NA,"04","13",NA,NA,NA,NA,NA
"1163","2019-05-06 11:55:40-03","UFU","HUFU","60880","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Neves, T.L.","18","2011","08","16",NA,"Brasil","Minas Gerais","Uberlândia","Comunidade Rural Tenda do Moreno","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00069649","HUFU00069649",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","2020-08-20 14:57:18-03","UFSC","FLOR","60853","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Pagnocca, T.S.","Pagnocca, T.S.","19","2015","12","10",NA,"Brasil","Santa Catarina","Florianópolis",NA,"-48.525833","-27.539722",NA,"Arbusto, com folhas vináceas, 3-4-5-lobadas, nectários presentes na base do pecíolo, no pecíolo, na borda das folhas e das brácteas e cálice das flores. Flores vináceas, frutos verdes. Pode alcançar 3 m de altura","FLOR0060853","FLOR0060853",NA,NA,NA,NA,NA,NA,"2016","48º31'33''W","27º32'23''S","10","17",NA,NA,NA,NA,NA
"1165","2020-08-20 20:39:40-03","UFSC","FLOR","7266","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Smith, L.B.; Downs, R.J.","Bresolin, A.","1214","1976","05","05",NA,"Brasil","Santa Catarina","Florianópolis","Capoeiras, Estreito.","-48.5491981506348","-27.596700668335",NA,"arbusto, flor vermelho-vinho, Fruto Imaturo, verde, 2m altura. Látex incolor (aquoso).","FLOR0007266",NA,NA,NA,NA,NA,"27000","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","2015-04-30 15:25:40-03","UFMT","UFMT","42338","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Costa, I.B.C.","53","2014","08","28",NA,"Brasil","Mato Grosso","Cuiabá","Baixada Cuiabana, Comunidade dos Couros.","-55.583333","-15.5",NA,"Coletada em quintal.; Arbustivo.; Domínio de cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.583333","-15.5",NA,NA,NA,NA,NA,NA,NA
"1167","2015-11-27 10:17:25-02","UFMT","UFMT","23944","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Alves Jorge, S.S.","01","2000","06","29",NA,"Brasil","Mato Grosso","Santo Antônio de Leverger","Poço.",NA,NA,NA,"Arbustivo, flor pequena cor vinho e fruto verde.; solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","2018-08-09 21:11:04-03","UFMT","UFMT","40703","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Martinez, D.C.S.","s.n.","2012","11","14",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Distrito de Água Fria.","-55.749698638916","-15.460599899292",NA,"Arbusto.; cerrado.",NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","2015-11-27 10:17:25-02","UFMT","UFMT","30893","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, R.R.","Bieski, I.G.C.; Amorim Neto, L.","37","2009","11","10",NA,"Brasil","Mato Grosso","Poconé","Comunidade de Bahia do Campo.","-56.6227989196777","-16.2567005157471",NA,"árvore ca. 8m de altura, folha glabra roxa, fruto imaturo verde.; cerrado, beira de estrada.",NA,NA,NA,NA,NA,NA,"200792","auto","2010",NA,NA,"01",NA,NA,NA,NA,NA,NA
"1170","2018-07-20 21:34:37-03","UFMT","UFMT","43272","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Fiebig, G.A.","036","2016","10","17",NA,"Brasil","Mato Grosso","Várzea Grande","arbórea, ca. 7m de altura, flor cor branca e cálice verde.","-56.1324996948242","-15.6466999053955",NA,"arbusto, ca.1,5m de altura, flor cor avermelhada, frutos verdes com três lóbulos e uma semente em cada lóbulo.; cerrado",NA,NA,NA,NA,NA,NA,"37223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2015-11-27 10:17:25-02","UFMT","UFMT","41589","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Mamede, J.S.S.","99","2014","08","01",NA,"Brasil","Mato Grosso","Várzea Grande","Comunidade São Miguel - Zona rural. Próximo Sadia I e II, saída de Várzea Grande.","-56.1324996948242","-15.6466999053955",NA,"planta nativa, amostra retirada do quintal de uns moradores da comunidade.; cerrado",NA,NA,NA,NA,NA,NA,"37223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2020-01-31 10:38:10-03","IFAM","EAFM","1871","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Cassino, M.F.","38","2009","04","22",NA,"Brasil","Amazonas","Manacapuru","Comunidade Nossa Senhora das Graças, Costa do Pesqueiro II.","-60.6206016540527","-3.29972004890442",NA,"; DESC: Planta herbácea a arbustiva; 1 a 2 m; folhas roxas, especialmente a face abaxial; flores com centro amarelo e extremidades vermelho-arroxeadas.",NA,NA,NA,NA,NA,NA,"112319","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","2020-01-31 10:38:10-03","IFAM","EAFM","7566","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Pedrollo, C.T.","Pedrollo, C.T.","309","2012","10","06",NA,"Brasil","Roraima","Rorainópolis","Xixuaú, Canteiro da Zuila","-61.557785","-0.795108",NA,"; HABITAT: Quintal; DESC: Arbusto, 2 m. Botões florais roxos com brácteas verdes. Leite branco. Utilizado misturado com alho para fazer banho para tratar dor de cabeça; tira o caroncho; informante: Zuila.",NA,NA,"37","37",NA,NA,NA,NA,NA,"-61.557785","-0.795108",NA,NA,NA,NA,NA,NA,NA
"1174","2020-01-31 10:38:10-03","IFAM","EAFM","4730","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Dantas, F.M.; Chaves, M.S. & Fontes, L.S.","38","2011","04","16",NA,"Brasil","Amazonas","Careiro Castanho","Comunidade Nossa Senhora da Conceição, Cituado no igarapé do Joarití margem direita, na casa de Dona Aurora.",NA,NA,NA,"; HABITAT: Vertente.; DESC: Arbusto; 2 m; folhas de cor verde com margem pilosas; pecíolo com bastante pelos de cor verde; flores roxas; frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","2020-01-31 10:38:10-03","IFAM","EAFM","4705","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Dantas, F.M.; Chaves, M.S. & Fontes, L.S.","13","2011","04","16",NA,"Brasil","Amazonas","Careiro Castanho","Comunidade Nossa Senhora da Conceição, Igarapé do Dantas, Lago do Joarití, próximo à casa de Dona Bethe.",NA,NA,NA,"; HABITAT: Vertente.; DESC: Arbusto; 1 m; folhas de cor roxas-esverdeada; flores com cálice verde e a parte central vermelha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","2020-01-31 10:38:10-03","IFAM","EAFM","7509","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Pedrollo, C.T.","Pedrollo, C.T.; Lima, M.R.P.","250","2012","07","31",NA,"Brasil","Roraima","Rorainópolis","Samaúma, Roçado da Dona Regina","-61.584342","-0.937967",NA,"; HABITAT: Roçado em Terra preta de índio; DESC: Arbusto, 2,5 m. Folhas novas bem roxas, velhas verdes nas duas faces; extremidade nova dos ramos bem roxos, tricomas roxos com glândula verde na ponta. Frutos verdes.",NA,NA,"36","36",NA,NA,NA,NA,NA,"-61.584342","-0.937967",NA,NA,NA,NA,NA,NA,NA
"1177","2020-01-31 10:38:10-03","IFAM","EAFM","13066","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L."," Avila, J.; Valadares, K.; Zank, S.","Avila, J.V.C.; Valadares, K. & Zank, S.","89","2014","02","18",NA,"Brasil","Santa Catarina","Paulo Lopes","Comunidade Quilombola, Santa Cruz","-48.687778","-27.973333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","-48.687778","-27.973333","02","18",NA,NA,NA,NA,NA
"1178","2021-03-04 15:44:38-03","IF","SPSF","04880","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Jatropha","gossypifolia","Jatropha gossypifolia",NA,NA,"J.C. Moraes","1373","1955","02","04","América do Sul","Brasil","PE","Nazaré da Mata",NA,"-35.2277984619141","-7.74167013168335",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"9456","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1179","2021-03-04 15:44:38-03","IF","SPSF","01823","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Jatropha","gossypifolia","Jatropha gossypifolia",NA,NA,"D.Bento Pickel",NA,"1942","12","29","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1180","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll.Arg.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,"Insuper cum var. staphysagrifolia per Americam calidiorem et Africam occidentalem late diffusa",NA,NA,NA,NA,NA,NA,NA,NA,"elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll.Arg.",NA,"Poeppig, EF","2530",NA,NA,NA,NA,"?",NA,NA,"nec non in regione superiore Amazonum prope Ega",NA,NA,NA,NA,NA,NA,NA,NA,"elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll.Arg.",NA,"Riedel, L","78",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","in ruderalis circa Ilheos","-39.0494","-14.7889",NA,NA,NA,NA,NA,NA,"elegans",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll.Arg.",NA,"Salzmann, P","489",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"prope Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,"elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll.Arg.",NA,"Blanchet","1166",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"prope Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,"elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll.Arg.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"prope Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,"elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll.Arg.",NA,"Blanchet","138",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"prope Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,"elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll.Arg.",NA,"Don, G","45",NA,NA,NA,"Southern America","Brazil",NA,NA,"et in regione maritima prope maranhâo",NA,NA,NA,NA,NA,NA,NA,NA,"elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia ribifolia","(Pohl) Müll.Arg.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in prov. Bahia, in omni deserto locis apricis, in dumentis Catings dictis, ex. gr. inter Villa Caiteté et Rio de Contas, ad Joazeiro",NA,NA,NA,NA,NA,NA,NA,NA,"ribifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia staphysagrifolia","Müll.Arg.",NA,"Riedel, L","1599",NA,NA,NA,NA,"?",NA,NA,"prope Santarem",NA,NA,NA,NA,NA,NA,NA,NA,"staphysagrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia staphysagrifolia","Müll.Arg.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,"et insuper in America adjacente calidiore, in Antillis, et in Senegambia",NA,NA,NA,NA,NA,NA,NA,NA,"staphysagrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia staphysagrifolia","Müll.Arg.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"prope Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,"staphysagrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia staphysagrifolia","Müll.Arg.",NA,"Glaziou, AFM","3648",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"staphysagrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia staphysagriifolia","(Mill.) Müll.Arg.",NA,"Burchell, WJ","9335",NA,NA,NA,"Southern America","Brazil","Pará ",NA,"Santa Anna","-49.45","-2.5",NA,NA,NA,NA,NA,NA,"staphysagriifolia",NA,NA,NA,NA,"-49.45","-2.5",NA,NA,NA,NA,NA,NA,NA
"1194","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia staphysagriifolia","(Mill.) Müll.Arg.",NA,"Burchell, WJ","9537",NA,NA,NA,"Southern America","Brazil","Pará",NA,"IBB/Belem, Pará, Pará","-48.504444","-1.455833",NA,NA,NA,NA,NA,NA,"staphysagriifolia",NA,NA,NA,NA,"-48.504444","-1.455833",NA,NA,NA,NA,NA,NA,NA
"1195","2020-09-17 10:40:44-03","UEPA","MFS","002246","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, CAS da","Rocha, T.T.","10",NA,NA,NA,NA,"Brasil","Pará","Soure","Praia de Cajú - Una, Quintais. Cajú - Una.","-48.507464","-0.667394",NA,"Arbusto de aprox. 3m de altura. Presença de exudato esbranquiçado. Frutos de cor verde. Caule roxo com pelos e flores roxa.","MFS002246","MFS002246 MFS002246_e",NA,NA,NA,NA,NA,NA,"2013","-48.507464","-0.667394",NA,NA,NA,NA,NA,NA,NA
"1196","2020-09-17 10:40:44-03","UEPA","MFS","002360","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, CAS da","Rocha, T.T.","102",NA,NA,NA,NA,"Brasil","Pará","Soure","Praia de Caju - Una, Quintais.","-48.487092","-0.630956",NA,"Arbusto de 4m metros de altura. Presença de exudato leitoso. Flores de coloração roxa com detalhes amarelos. Presença de tricomas no caule.","MFS002360","MFS002360 MFS002360_e",NA,NA,NA,NA,NA,NA,NA,"-48.487092","-0.630956",NA,NA,NA,NA,NA,NA,NA
"1197","2020-09-17 10:40:44-03","UEPA","MFS","006767","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Santo, KR A do E","Santos, J M dos","73","2017","05","23",NA,"Brasil","Pará","Salvaterra","Comunidade Quilombola do Pau furado","-48.515453","-0.756331",NA,"Árvore com aproximadamente 1m de altura. Flor vermelha.","MFS006767","MFS006767 MFS006767_e",NA,NA,NA,NA,NA,NA,NA,"-48.515453","-0.756331",NA,NA,NA,NA,NA,NA,NA
"1198","2020-09-17 10:40:44-03","UEPA","MFS","005459","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Rodrigues, ST","565","2014","07","09",NA,"Brasil","Pará","Belém","Horto de plantas medicinais da Embrapa Amazônia Or","-48.449167","-1.436111",NA,"Arbusto de 1,1 metro com flores vermelhas e estames amarelos.","MFS005459","MFS005459 MFS005459_e",NA,NA,NA,NA,NA,NA,NA,"-48.449167","-1.436111",NA,NA,NA,NA,NA,NA,NA
"1199","2020-09-17 10:40:44-03","UEPA","MFS","000071","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, CAS da","Germano, CM","32",NA,NA,NA,NA,"Brasil","Pará","Abaetetuba","Rio Urubueua de Fátima. Vegetação cerradão impactado.","-48.976167","-1.619222",NA,"Arbusto com 3-5 m de altura, com ramos e folhas arroxeadas e pilosas.","MFS000071","MFS000071 MFS000071_e",NA,NA,NA,NA,NA,NA,NA,"-48.976167","-1.619222",NA,NA,NA,NA,NA,NA,NA
"1200","2020-09-24 10:56:20-03","UEPA","MFS","000641","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Nascimento, EAP","Xavier-Júnior, SR","39",NA,NA,NA,NA,"Brasil","Pará","Belém","Bairro de Val-de-Cans, conjunto Bela Vista, travessa Belém entre Rua São Paulo e Rua Rio Branco, casa da D. Angélica.","-48.490178","-1.455731",NA,"Arbusto cultivado de 2m de alt., ao ser cortado libera um líquido transparente viscoso utilizado em inflamações em geral.","MFS000641","MFS000641 MFS000641_e",NA,NA,NA,NA,NA,NA,"2011","-48.490178","-1.455731","05","18",NA,NA,NA,NA,NA
"1201","2020-09-17 10:40:44-03","UEPA","MFS","000063","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, CAS da","Reis, AS dos","10",NA,NA,NA,NA,"Brasil","Pará","Capanema","Vila de Cacos II.","-47.182767","-1.193303",NA,"Arbórea de 3-5m de altura, folhas arroxeadas e frutos tipo cápsulas.","MFS000063","MFS000063 MFS000063_e",NA,NA,NA,NA,NA,NA,NA,"-47.182767","-1.193303",NA,NA,NA,NA,NA,NA,NA
"1202","2020-09-17 10:40:44-03","UEPA","MFS","003857","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Xavier-Júnior, SR","190","2013","03","14",NA,"Brasil","Pará","Acará","Na beira da estrada.","-48.319028","-2.015978",NA,"Terra firme; arbusto com frutos verdes imaturos.","MFS003857","MFS003857 MFS003857_e",NA,NA,NA,NA,NA,NA,NA,"-48.319028","-2.015978",NA,NA,NA,NA,NA,NA,NA
"1203","2020-09-17 10:40:44-03","UEPA","MFS","007880","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Cardoso, A","Pereira, J.M.L.","14","2018","01","26",NA,"Brasil","Pará","Santa Maria do Pará","Jeju","-47.539169","-1.336822",NA,"Arbusto, 87 cm de altura.&nf;&nf;INFORMAÇÃO BIOCULTURAL DA COMUNIDADE: O uso tópico do látex é utilizado para o tratamento de boqueira.","MFS007880","MFS007880 MFS007880_e",NA,NA,NA,NA,NA,NA,"2018","-47.539169","-1.336822","02",NA,NA,NA,NA,NA,NA
