"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"1137","2020-08-20 20:38:33-03","UFSC","FLOR","16125","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Falkenberg, D.B.","1996",NA,NA,"Falkenberg, D.B.","1985","09","27","Brasil","Rio Grande do Sul","Agudo","Morro Agudo.","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"FLOR0016125",NA,"arbusto, 3m altura","3334",NA,"Ericales",NA,NA,NA,"22416","auto",NA,NA,NA,NA,NA,NA
"1138","2020-08-20 20:38:33-03","UFSC","FLOR","19200","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Jarenkow, J.A.","1986",NA,NA,"Jarenkow, J.A.","1986","11","30","Brasil","Rio Grande do Sul","Capão do Leão","Horto Botânico Ir. Teodoro Luiz.","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"FLOR0019200",NA,"árvore, flor verde-amarelada, 6m altura","515",NA,"Ericales",NA,NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA
"1139","2020-08-20 14:55:47-03","UFSC","FLOR","47916","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Valduga, E.","2012","07",NA,"Valduga, E.","2012","07","20","Brasil","Rio Grande do Sul","Palmares do Sul","Lagoa do Quintão.","-50.5097007751465","-30.2577991485596",NA,NA,"10","10","FLOR0047916",NA,NA,"402",NA,"Ericales",NA,NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA
"1140","2020-08-20 20:38:33-03","UFSC","FLOR","17472","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Waechter, J.L.","1987",NA,NA,"Waechter, J.L.","1987","11","04","Brasil","Rio Grande do Sul","Viamão","Parque Estadual Itapuã.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"FLOR0017472",NA,"árvore, flor cálice verde, corola verde, externamente com pilosidade branca, 6m altura","2264",NA,"Ericales",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"1141","2020-08-20 14:55:47-03","UFSC","FLOR","20207","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1968","10","15","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"50","50","FLOR0020207",NA,"arvoreta, flor verde, 4m altura","7868",NA,"Ericales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1142","2020-08-20 14:55:47-03","UFSC","FLOR","20206","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","1964","10","05","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","FLOR0020206",NA,"arbusto, flor verde, 3m altura","5807",NA,"Ericales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1143","2020-08-20 14:55:47-03","UFSC","FLOR","20208","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1969","05","20","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0020208",NA,"árvore, Fruto Maduro, vinho, 10m altura","8316",NA,"Ericales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1144","2020-08-20 14:55:47-03","UFSC","FLOR","20205","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1970","12","18","Brasil","Santa Catarina","Garopaba","Siriú.","-48.6133003234863","-28.0233001708984",NA,NA,"5","5","FLOR0020205",NA,"arbusto, flor verde, 4m altura","9227",NA,"Ericales",NA,NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA
"1145","2020-08-20 20:38:33-03","UFSC","FLOR","20204","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Reitz, R.","1988",NA,NA,"Bresolin, A.; Souza Sobrinho, R.J. de","1970","12","19","Brasil","Santa Catarina","Garopaba","Siriú.","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"FLOR0020204",NA,"arbusto, flor verde, 3m altura","64",NA,"Ericales",NA,NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA
"1146","2020-08-20 20:38:33-03","UFSC","FLOR","20203","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Reitz, R.","1988",NA,NA,"Bresolin, A.","1974","01","18","Brasil","Santa Catarina","Garopaba","Siriú.","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"FLOR0020203",NA,"arvoreta, flor verde, 3m altura","83",NA,"Ericales",NA,NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA
"1147","2020-08-20 14:55:47-03","UFSC","FLOR","24767","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Klein, R.M.; Ravenna","1966","10","23","Brasil","Santa Catarina","Itajaí","Praia Braba.","-48.6618995666504","-26.9078006744385",NA,NA,"3","3","FLOR0024767",NA,"arbusto, flor verde, 3m altura","6857",NA,"Ericales",NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"1148","2020-08-20 14:55:47-03","UFSC","FLOR","55714","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Mello, A.S.",NA,NA,NA,"Mello, A.S.; Daltrini, C. & Aguiar, T.","2009","04","04","Brasil","Santa Catarina","Itapema","Praia Grossa.","-48.611400604248","-27.0902996063232",NA,NA,"10","10","FLOR0055714",NA,"hábito arbóreo, 12m de altura, fruto carnoso, marrons","117",NA,"Ericales",NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA
"1149","2020-08-20 20:38:33-03","UFSC","FLOR","29300","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Falkenberg, D.B.","1994",NA,NA,"Souza, R.S.","1994","10","08","Brasil","Santa Catarina","Maracajá","Espigão de Pedra.","-49.4528007507324","-28.846700668335",NA,NA,NA,NA,"FLOR0029300",NA,"flor comcom, 2m altura","s.n.",NA,"Ericales",NA,NA,NA,"7970","auto",NA,NA,NA,NA,NA,NA
"1150","2020-08-20 20:38:33-03","UFSC","FLOR","7607","PreservedSpecimen","Plantae","Ebenaceae","Maba","inconstans","Maba inconstans","Griseb.","Klein, R.M.","1981",NA,NA,"Coura Neto, A.B.; Moreno, J.A.","1980","10","28","Brasil","Rio Grande do Sul","São Lourenço do Sul",NA,"-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,"FLOR0007607",NA,"árvore, 6,5m altura","48",NA,"Ericales",NA,NA,NA,"48842","auto",NA,NA,NA,NA,NA,NA
"1151","2018-11-12 13:14:38-02","UFMT","UFMT","43841","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Verly, O.M.","2018","09","14","Verly, O.M.","2018","08","31","Brasil","Mato Grosso","Cáceres","Horto Florestal Prof.ª Michelle Carmelinda Pegorini Bordini, IFMT Campus Cáceres #?# Prof. Olegário Baldo","-57.695211","-16.1327","-57.695211","-16.1327",NA,NA,NA,NA,"NEURODENDRO #?# Sistema Inteligente de Identificação de Espécies Florestais do Pantanal Matogrossense; Cerradão, relevo plano, com formação de dossel esparso, em borda de clareira","56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","2017-11-17 14:34:20-02","UFMT","UFMT","40544","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Bieski, I.G.C.","2012","07","12","Brasil","Mato Grosso",NA,"Sitio do Zé Correia.",NA,NA,NA,NA,NA,NA,NA,NA,"Erva.","BI1062(10)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","2020-01-31 10:38:03-03","IFAM","EAFM","6000","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Kinupp, V.F.","2003","02","21","Kinupp, V.F.; Alunos Inv. Florístico 2002-2","2003","02","21","Brasil","Rio Grande do Sul","Guaíba","Passo do Petim., Fazenda são maximiano; BR 116; KM 308.","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,"; DESC: Árvore; 5,0 m; frutos imaturos verdes e maduros roxos; mata no topo do morro; frutos maduros comestíveis; mas com pouca polpa; muitas sementes.","2581",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"1154","2021-03-04 15:42:50-03","IF","SPSF","28382","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans",NA,NA,NA,NA,NA,"J.M.Silva","2000","08","22","Brasil","PR","Adrianópolis","Tejuco Alto","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;","3193","Magnoliophyta","Ebenales","América do Sul",NA,NA,"49901","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1155","2021-03-04 15:42:50-03","IF","SPSF","30076","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans",NA,NA,NA,NA,NA,"M.R.C.Paiva","2000","05","05","Brasil","PR","Ivai","Passinhos","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales","América do Sul",NA,NA,"21096","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1156","2021-03-04 15:42:50-03","IF","SPSF","38982","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","R.Cielo-Filho","2007","12","17","O.T. Aguiar & J.B.Baitello & R.Cielo-Filho","2007","12","05","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.7200012207031","-23.3799991607666",NA,NA,NA,NA,NA,NA,"COLETA: Arvoreta, frutos verdes; GEOGRAFIA: Matinha da Sede, borda.;","803","Magnoliophyta","Ebenales","América do Sul",NA,NA,"29740","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1157","2021-03-04 15:42:50-03","IF","SPSF","26308","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans",NA,NA,NA,NA,NA,"M.J.Robim","2000","02","15","Brasil","SP","Santa Rita do Passa Quatro","Parque Estadual da Vassununga","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","940","Magnoliophyta","Ebenales","América do Sul",NA,NA,"24893","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1158","2021-03-04 15:42:50-03","IF","SPSF","09123","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar","1985","04","25","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales","América do Sul",NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1159","2021-03-04 15:42:50-03","IF","SPSF","23488","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans",NA,NA,NA,NA,NA,"L.R.M.Souza","1997","10","09","Brasil","PR","Assai","fazenda Sao Francisco","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales","América do Sul",NA,NA,"20909","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1160","2021-03-04 15:42:50-03","IF","SPSF","26020","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans",NA,NA,NA,NA,NA,"C.Medri & E.M.Francisco","1998","09","19","Brasil","PR","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: clareira em regeneraçao&nf;;","691","Magnoliophyta","Ebenales","América do Sul",NA,NA,"21990","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1161","2021-03-04 15:42:50-03","IF","SPSF","45277","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","R.B.Torres",NA,NA,NA,"R.B.Torres & N.Figueiredo & A.R.de Oliveira","1987","06","10","Brasil","SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,NA,"624","624",NA,NA,"COLETA: Mata Secundária&nf;Árvore 6m altura; frutos imaturos verdes e maduros bordô..; GEOGRAFIA: Abaixo da pedreira, beira de mata;","224","Magnoliophyta","Ebenales","América do Sul",NA,NA,"29370","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1162","2021-03-04 15:42:50-03","IF","SPSF","45273","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","R.B.Torres",NA,NA,NA,"R.B.Torres & N.Figueiredo",NA,NA,NA,"Brasil","SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,NA,"624","624",NA,NA,"COLETA: Mata Secundária;","P174","Magnoliophyta","Ebenales","América do Sul",NA,NA,"29370","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1163","2021-03-04 15:42:50-03","IF","SPSF","47188","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","G.A.D.C.Franco","2002","11","18","J.R.Guillaumon","2002","11","18","Brasil","SP","Valinhos","Estação Ecológica","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,NA,NA,"COLETA: 3 metros de altura. Frutos verdes.;",NA,"Magnoliophyta","Ebenales","América do Sul",NA,NA,"12075","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1164","2021-03-04 15:42:50-03","IF","SPSF","04237","PreservedSpecimen","Plantae","Ebenaceae","Maba","inconstans","Maba inconstans",NA,NA,NA,NA,NA,"A.P.Viegas","1946","06","10","Brasil","SP","Campinas","Bosque dos Jequitibas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales","América do Sul",NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1165","2021-02-08 12:40:53-03","UFRGS","ICN","093501","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Záchia, RA",NA,NA,NA,"Záchia, RA","1991","08","18","Brasil","RS","São Borja","Rio Butuí","-55.716667","-28.983333","-55.716667","-28.983333",NA,NA,NA,NA,"Arvoreta.; Na mata.","418","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","2021-02-08 12:40:55-03","UFRGS","ICN","159718","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Molz, M",NA,NA,NA,"Molz, M","2003",NA,NA,"Brasil","RS","Araricá","cerca de 1 2 km do centro da cidade 22J506253.23 E 6725537.64 S área de mestrado de Martin Molz","-50.935556","-29.599722","-50.935556","-29.599722","90","90",NA,NA,"Com flores","208","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","2021-02-08 12:40:55-03","UFRGS","ICN","121396","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Vieira, AOS",NA,NA,NA,"Souza, LRM; et al.","1997","10","09","Brasil","PR","Assaí","Fazenda São Francisco","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,NA,NA,"Árvore 7m de altura; frutos imaturos verdes e maduros marrom.","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"20909","auto",NA,NA,NA,NA,NA,NA
"1168","2021-02-08 12:40:53-03","UFRGS","ICN","093224","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Rossoni, MG",NA,NA,NA,"Rossoni, MG","1989","09","02","Brasil","RS","Arroio do Sal","Balneário Rondinha Velha","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,NA,NA,NA,"148","Dicotyledon",NA,"América do Sul",NA,NA,"15157","auto",NA,NA,NA,NA,NA,NA
"1169","2021-02-08 12:40:55-03","UFRGS","ICN","115191","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Prates, JC",NA,NA,NA,"Prates, JC",NA,NA,NA,"Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Sub-bosque","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"1170","2021-02-08 12:40:53-03","UFRGS","ICN","031245","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Sano, PT","1998","04",NA,"Porto, ML; Irgang, BE; et al.","1976","05","30","Brasil","RS","Caçapava do Sul","Guaritas, Rodovia Caçapava - Lavras","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"Afloramento de arenito.","2194","Dicotyledon",NA,"América do Sul",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"1171","2021-02-08 12:40:55-03","UFRGS","ICN","141035","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Jarenkow, JA",NA,NA,NA,"Jurinitz, CF","2001","12","20","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300",NA,NA,"Hábito arbóreo.; Mata.","251","Dicotyledon",NA,"América do Sul",NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA
"1172","2021-02-08 12:40:55-03","UFRGS","ICN","148945","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Giongo, C",NA,NA,NA,"Giongo, C; de Jesus","2004","07","09","Brasil","RS","Encruzilhada do Sul","Fazenda Xafri (ca. 20Km distante do centro da cidade)","-52.521900177002","-30.5438995361328",NA,NA,"400","400",NA,NA,"Árvore. Frutos maduros vermelho escuros.; Floresta de encosta.","354","Dicotyledon",NA,"América do Sul",NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA
"1173","2021-02-08 12:40:53-03","UFRGS","ICN","044492","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Waechter, JL",NA,NA,NA,"Matzenbacher, NI","1979","05","13","Brasil","RS","Guaíba","Mariana Pimentel, Colônia do Podocarpus","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,"Árvore.; Em mata primária.","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"1174","2021-02-08 12:40:55-03","UFRGS","ICN","128783","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Kinupp, VF",NA,NA,NA,"Kinupp, VF; Florísitco 2002-2, Alunos Inv","2003","02","21","Brasil","RS","Guaíba","Passo do Petim Fazenda São Maximiano BR 116 KM 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,"Árvore; 5,0 m; frutos imaturos verdes e maduros roxos; mata no topo do morro; frutos maduros comestíveis, mas com pouca polpa, muitas sementes e sabor picante.","2581","Dicotyledon",NA,"América do Sul",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"1175","2021-02-08 12:40:55-03","UFRGS","ICN","133920","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","M. Sobral, Moso",NA,NA,NA,"Hagelund, K","1967","02","18","Brasil","RS","Guarani das Missões",NA,"-54.5581016540527","-28.1408004760742",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.","5223","Dicotyledon",NA,"América do Sul",NA,NA,"17775","auto",NA,NA,NA,NA,NA,NA
"1176","2021-02-08 12:40:55-03","UFRGS","ICN","103875","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Sobral, M",NA,NA,NA,"Sevegnani, L","1993","01","15","Brasil","RS","Maquiné","Estação Experimental Fitotécnica de Osório","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,NA,"Árvore 5m altura, +/- 50 anos.; Floresta secundária.","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"1177","2021-02-08 12:40:55-03","UFRGS","ICN","201799","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Sobral, M",NA,NA,NA,"Sevegnani, L","1993","01","15","Brasil","RS","Maquiné","Estação Exp. Fitotéc. de Osório","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,NA,"Árvore com 5m de altura.; Mata secundária","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"1178","2021-02-08 12:40:55-03","UFRGS","ICN","133915","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hagelund, K",NA,NA,NA,"Hagelund, K","1974","12","15","Brasil","RS","Nova Petrópolis","Olinda","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.; Árvore com fruto","8742","Dicotyledon",NA,"América do Sul",NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA
"1179","2021-02-08 12:40:55-03","UFRGS","ICN","133913","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hagelund, K",NA,NA,NA,"Hagelund, K",NA,NA,NA,"Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.; Árvore com fruto","356","Dicotyledon",NA,"América do Sul",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"1180","2021-02-08 12:40:55-03","UFRGS","ICN","113339","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Habekost, N","1982","03","19","Habekost, N","1982","03","19","Brasil","RS","Porto Alegre","Morro da Agronomia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1181","2021-02-08 12:40:53-03","UFRGS","ICN","003215","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Baptista, LRM",NA,NA,NA,"Baptista, LRM","1963","04","02","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1182","2021-02-08 12:40:53-03","UFRGS","ICN","043379","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Waechter, JL",NA,NA,NA,"Waechter, JL","1978","11","30","Brasil","RS","Rio Grande","Estação Ecológica do Taim","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,NA,"Árvore 7m altura, cálice verde, corola verde-clara com pilosidade branca, fruto pardo-avermelhado.; Em interior de mato.","1044","Dicotyledon",NA,"América do Sul",NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA
"1183","2021-02-08 12:40:55-03","UFRGS","ICN","198934","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Rolim, RG","2017",NA,NA,"Rolim, RG","2017",NA,NA,"Brasil","RS","Rolante","Morro da Glória","-50.5758018493652","-29.6506004333496",NA,NA,NA,NA,NA,NA,"Árvore com frutos; borda de mata","79","Dicotyledon",NA,"América do Sul",NA,NA,"18269","auto",NA,NA,NA,NA,NA,NA
"1184","2021-02-08 12:40:53-03","UFRGS","ICN","007880","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Schultz, AR","1970","11","21","Brasil","RS","Torres","Butiazal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Arbusto.","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1185","2021-02-08 12:40:53-03","UFRGS","ICN","007860","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Vianna, E","1970","11","20","Brasil","RS","Torres","Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Mato.","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1186","2021-02-08 12:40:55-03","UFRGS","ICN","133911","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hagelund, K",NA,NA,NA,"Hagelund, K","1979","09","22","Brasil","RS","Torres","Guarita","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Doação de K. Hagelund.; Árvore com fruto","12955","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1187","2021-02-08 12:40:55-03","UFRGS","ICN","127956","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Kray, JG",NA,NA,NA,"Kray, JG","2003","06","05","Brasil","RS","Viamão","Parque Estadual de Itapuã Morro do Campista","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Frutos escuros, indivíduo de 10 metros de altura; Na mata","63","Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"1188","2021-02-08 12:40:55-03","UFRGS","ICN","132374","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Wiesbauer, MB","2004","06","07","Brasil","RS","Viamão","Parque Estadual de Itapuã RS. Estrada para a Praia do Tigre","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Fruto maduro roxo/atropupúreo; Borda de mata","80","Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
