"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"1277","2020-11-04 17:29:59-03","UEM","HUEM","21663","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","M.Sobral","Romagnolo, MB","3277","2011","11","01","Brasil","Paraná","Presidente Castelo Branco","fazenda Santa Isabel","-52.175167","-23.303275","-52.175167","-23.303275","585","585","Botões de coloração creme; flores de coloração verde; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual","HUEM000008559","HUEM000008559","2014","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","2019-07-02 15:56:09-03","UEM","HUEM","30714","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Jaqueline Pavelegini de Medeiros","Jaqueline Pavelegini de Medeiros","s.n.","2016","11",NA,"Brasil","Paraná","Manguerinha","Área rural","-52.175556","-25.941111","-52.175556","-25.941111",NA,NA,NA,"HUEM000011402","HUEM000011402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","2020-11-04 17:29:59-03","UEM","HUEM","28418","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","M.Sobral","Romagnolo, MB","251","2013","11","22","Brasil","Paraná","Presidente Castelo Branco","fazenda Santa Isabel","-52.297686","-23.509097","-52.297686","-23.509097",NA,NA,"Arvoreta, cerca de 6m; botões e flores de coloração creme; frutos imaturos de coloração verde. Remanescente de Floresta Estacional Semidecidual.","HUEM000008560","HUEM000008560","2014","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","2019-07-02 15:56:09-03","UEM","HUEM","30713","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Jaqueline Pavelegini de Medeiros","Jaqueline Pavelegini de Medeiros","s.n.","2016","11",NA,"Brasil","Paraná","Mangueirinha","Átrea rural","-52.175556","-25.941111","-52.175556","-25.941111",NA,NA,NA,"HUEM000011403","HUEM000011403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","2020-11-04 17:29:59-03","UEM","HUEM","30823","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","L.M.Garcia","946","2016","12","20","Brasil","Paraná","Maringá","Parque do Ingá.","-51.929444","-23.4275","-51.929444","-23.4275",NA,NA,"Arbórea, cerca de 5,0 m de altura; botões florais de coloração verde; cálice e corola de coloração branca","HUEM000011405","HUEM000011405","2018","09","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","2019-07-02 15:56:09-03","UEM","HUEM","34581","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","In Flora do Brasil","Rosado","735","2018","11","06","Brasil","Paraná","Maringá","Parque do Ingá.","-51.930556","-23.428056","-51.930556","-23.428056",NA,NA,"Árvore, aproximadamente 4,0m de altura. Flores brancas; frutos imaturos verdes ou verde-amarelados, os maturos amarelos com aspecto aveludado.","HUEM000020073","HUEM000020073","2019","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2020-11-04 17:29:59-03","UEM","HUEM","23526","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","403","1999","09","06","Brasil","Mato Grosso do Sul","Batayporã","rio Baía, remanescente florestal da fazenda Unida","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"arvoreta, aproximadamente 10 m de altura e 30 cm de perímetro; flores e botões de coloração creme. Frequente na área coletada.","HUEM000023691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA
"1284","2020-11-04 17:29:59-03","UEM","HUEM","23525","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","669","2000","10","24","Brasil","Mato Grosso do Sul","Batayporã","rio Baía, remanescente florestal da fazenda Unida","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"arbustiva, aproximadamente 2,0 m de altura; botões de coloração creme; frutos imaturos de coloração verde. Rara na área coletada.","HUEM000023703",NA,"2000","10",NA,NA,NA,NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA
"1285","2020-11-04 17:29:59-03","UEM","HUEM","23522","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","483","2000","03","14","Brasil","Mato Grosso do Sul","Batayporã","rio Baía, remanescente florestal da fazenda Unida","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"arbustiva, aproximadamente 1,5 m de altura; restos de flores. Moderada na área coletada.","HUEM000023701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA
"1286","2020-11-04 17:29:59-03","UEM","HUEM","23486","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","564","2002","10","28","Brasil","Mato Grosso do Sul","Batayporã","rio Baía, remanescente florestal da fazenda Unida","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"arvoreta; botões coloração creme. Rara na área.","HUEM000023692",NA,"2002","10",NA,NA,NA,NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA
"1287","2020-11-04 17:29:59-03","UEM","HUEM","23485","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","664","2000","09","30","Brasil","Mato Grosso do Sul","Batayporã","rio Baía, remanescente florestal da fazenda Unida","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"arvoreta, aproximadamente 3,0 m de altura. Flores e botões de coloração creme, algumas flores secas. Rara na área.","HUEM000023696",NA,"2000","10",NA,NA,NA,NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA
"1288","2020-11-04 17:29:59-03","UEM","HUEM","23528","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","537","2000","06","16","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, lagoa Peroba","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"arbustiva, cerca de 1,0 m de altura; botões e frutos de coloração verde.","HUEM000023694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA
"1289","2020-11-04 17:29:59-03","UEM","HUEM","23523","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","610","2000","09","27","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, lagoa Peroba","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"arbusto, aproximadamente 1,0 m de altura; flores de coloração creme. Frequente na área. Pastagem.","HUEM000023700",NA,"2000","10",NA,NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA
"1290","2020-11-04 17:29:59-03","UEM","HUEM","23521","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","615","2000","09","27","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, lagoa Peroba","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"arbusto, aproximadamente 1,0 m de altura; flores e botões de coloração creme. Frequente na área. Pastagem.","HUEM000023705",NA,"2000","10",NA,NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA
"1291","2020-11-04 17:29:59-03","UEM","HUEM","23520","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","604","2000","09","27","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, lagoa Peroba","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"arvoreta, aproximadamente 8,0 m de altura; flores e botões de coloração creme. Frequente na área. Pastagem.","HUEM000023695",NA,"2000","10",NA,NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA
"1292","2020-11-04 17:29:59-03","UEM","HUEM","23487","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","539","2000","06","16","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, lagoa Peroba","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"arvoreta, aproximadamente 5,0 m de altura; restos de flores e botões; frutos de coloração verde.","HUEM000023702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA
"1293","2020-11-04 17:29:59-03","UEM","HUEM","19838","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","612","2000","09","27","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, lagoa Peroba","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"arvoreta, aproximadamente 2,0 m de altura; flores e botões de coloração creme. Frequente. Área de pastagem.","HUEM000023689",NA,"2000","10",NA,NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA
"1294","2020-11-04 17:29:59-03","UEM","HUEM","1992","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","M.Sobral","M.A. Assis","s.n.","1987","11","12","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, Lagoa Raimundo.","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"Árvore com 6,5m, próxima a margem.","HUEM000023714",NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA
"1295","2020-11-04 17:29:59-03","UEM","HUEM","14206","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","K.K.Kita","Ma.C. Souza; S.Slusarski","01","2005","11","03","Brasil","Mato Grosso do Sul","Taquarussu","canal Corutuba, Entorno da lagoa.","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"Arvoreta. Botão floral de coloração branca. Remanescente florestal pertubado.","HUEM000023715",NA,"2006","01",NA,NA,NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA
"1296","2020-11-04 17:29:59-03","UEM","HUEM","23519","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","477","2000","03","14","Brasil","Mato Grosso do Sul","Taquarussu","rio Ivinhema, a jusante do Zé do Paco.","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,"HUEM000023690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA
"1297","2020-11-04 17:29:59-03","UEM","HUEM","23524","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","628","2000","09","27","Brasil","Mato Grosso do Sul","Taquarussu","rio Ivinhema, lagoa Finado Raimundo, mata em frente.","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"arvoreta, aproximadamente 3,0 m de altura; flores e botões de coloração creme. Frequente na área.","HUEM000023698",NA,"2000","10",NA,NA,NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA
"1298","2020-11-04 17:29:59-03","UEM","HUEM","19839","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","383","1999","08","24","Brasil","Mato Grosso do Sul","Taquarussu","rio Ivinhema, mata abaixo do Zé do Paco","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"Botões florais de tamanho reduzido e coloração creme; presença moderada na área coletada.","HUEM000023708",NA,"1999","09",NA,NA,NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA
"1299","2020-11-04 17:29:59-03","UEM","HUEM","19840","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","628","2000","09","27","Brasil","Mato Grosso do Sul","Taquarussu","rio Ivinhema, mata em frente à lagoa do Finado Raimundo.","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"Arvoreta, cerca de 3m de altura; flor e botão coloração creme; frequente na área.","HUEM000023699",NA,"2000","10",NA,NA,NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA
"1300","2020-11-04 17:29:59-03","UEM","HUEM","10967","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Hatschbach, G","S.R.Ziller","943","1995","10","22","Brasil","Paraná","Altonia","rio Inhacanga, na margem, Coletada em parte bem conservada da galeria.","-53.9016990661621","-23.8743991851807",NA,NA,"500","500","Flores brancas.; Floresta Estacional Semidecidual.","HUEM000008557","HUEM000008557","1995","11","17",NA,NA,NA,NA,NA,NA,"39628","auto",NA,NA,NA,NA,NA
"1301","2020-11-04 17:29:59-03","UEM","HUEM","31389","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Borges, JP; Tiscoski, TL","Borges, JP; Antunes, N","123","2012","12","29","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Frutos imaturos amarelo-alaranjados. Área 1, 293° indivíduo.","HUEM000014304","HUEM000014304","2012","12","29",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"1302","2020-11-04 17:29:59-03","UEM","HUEM","21736","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Romagnolo, MB","3276","2011","11","22","Brasil","Paraná","Diamante do Norte",NA,"-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Arvoreta, cerca de 4 m de altura; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual","HUEM000008553","HUEM000008553",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
"1303","2020-11-04 17:29:59-03","UEM","HUEM","22506","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Landgraf, GO; Silva, VL","21","2011","10","28","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada Paranapanema","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Árvore com 8m de altura, tronco marrom com casca desprendendo, folhas coriáceaes, frutos imaturos verdes com muitos tricomas frutos maduros amarelos com muitos tricomas e cheiro característico bem pronunciado","HUEM000008558","HUEM000008558","2012","03","22",NA,NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
"1304","2020-11-04 17:29:59-03","UEM","HUEM","22508","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Landgraf, GO; Silva, VL","23","2011","10","28","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada Paranapanema","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Árvore com 8m de altura, tronco marrom com casca desprendendo, folhas coriáceaes, frutos imaturos verdes com muitos tricomas frutos maduros amarelos com muitos tricomas e cheiro característico bem pronunciado","HUEM000008554","HUEM000008554","2012","03","22",NA,NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
"1305","2020-11-04 17:29:59-03","UEM","HUEM","5492","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","M.P. Fachine","s.n.","1999","09","10","Brasil","Paraná","Mandaguaçu",NA,"-52.0952987670898","-23.3472003936768",NA,NA,NA,NA,"Cultivo em quintal.","HUEM000008566","HUEM000008566","2009","08","01",NA,NA,NA,NA,NA,NA,"24565","auto",NA,NA,NA,NA,NA
"1306","2019-07-02 15:56:09-03","UEM","HUEM","259","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Armando Carlos Cervi","Irenice Silva","s.n.","1984","09","24","Brasil","Paraná","Marialva",NA,"-51.7916984558105","-23.4850006103516",NA,NA,NA,NA,"Flor branca; perfumada; planta arbustiva.","HUEM000008567","HUEM000008567",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32185","auto",NA,NA,NA,NA,NA
"1307","2020-11-04 17:29:59-03","UEM","HUEM","9060","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","Angela Corsi","s.n.","2001","11",NA,"Brasil","Paraná","Maringá","horto didático e experiemntal da UEM, Ao lado do bloco H79","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Árvore; com aproximadamente 3 m de altura; flores creme.","HUEM000008563","HUEM000008563","2009","08","01",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1308","2020-11-04 17:29:59-03","UEM","HUEM","5341","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Cardoso, CAV","Antônio Vicente Santin","s.n.","1990","04","10","Brasil","Paraná","Maringá","rua Rui Barbosa, 512","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Planta terrestre; arbórea; desprovidas de espinho; flores brancas.","HUEM000008568","HUEM000008568","2001","04",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1309","2020-11-04 17:29:59-03","UEM","HUEM","5340","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","Takeo Matsui","s.n.","1990","08","30","Brasil","Paraná","Maringá","rua Rui Barbosa, 512","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Planta de porte médio; folhagem exuberante; com ramos bastante ramificados; flor de coloração branca bastante perfumada; fruto quando maduro possui coloração alaranjada e são azedos.","HUEM000008565","HUEM000008565","2009","08","01",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1310","2019-07-02 15:56:08-03","UEM","HUEM","12470","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Silva; F. Chagas","F. Chagas e Silva; E.M. Francisco","2187","1996","12","11","Brasil","Paraná","Reserva","Rio Imbaú, margem esquerda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Árvore; 8 m de altura; botões esverdeados; flores brancas.","HUEM000008555","HUEM000008555","1996",NA,NA,NA,NA,NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA
"1311","2020-11-04 17:29:59-03","UEM","HUEM","5298","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sakuragui, CM; L.H Soares-Silva","Corsi, A.M.J.; Corsi, AO; Maciel R.A.","s.n.","1999","10","31","Brasil","Paraná","São Manoel do Paraná","Mata da companhia de Melhoramento Norte do Paraná, Coletada na trilha que da acesso a bica d'agua.","-52.6439018249512","-23.403299331665",NA,NA,NA,NA,"Planta; aproximadamente 3,5 m de altura; com flores creme.","HUEM000008561","HUEM000008561","2001","09",NA,NA,NA,NA,NA,NA,NA,"11109","auto",NA,NA,NA,NA,NA
"1312","2020-11-04 17:29:59-03","UEM","HUEM","26785","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Ma.C.Souza","1273",NA,NA,NA,"Brasil","Paraná","São Pedro do Paraná","ribeirão São Pedro","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"Arvoreta; ca. 4 m de altura; flores brancas perfumadas; indivíduo isolado a ca. de 25 m da margem e 4,5 m de elevação; borda da mata.","HUEM000023693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA
"1313","2020-11-04 17:29:59-03","UEM","HUEM","23527","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","Romagnolo, MB","634","2000","09","28","Brasil","Paraná","São Pedro do Paraná","ribeirão São Pedro, próximo a foz.","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"arvoreta, aproximadamente 5,0 m de altura; flores e botões de coloração creme. Rara na área.","HUEM000023697",NA,"2000","10",NA,NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA
"1314","2020-11-04 17:29:59-03","UEM","HUEM","16812","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Rosa, GS","Ma.C.Souza; Almeida, CG; K.Kawakita; Rodrigues, S; Rosa, GS","2229","2009","12","11","Brasil","Paraná","São Pedro do Paraná","Rio Paraná, Distrito de Porto São José; próximo ao Porto de Areia Cristo Rei - PRASA","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"Arbusto; floração vistosa; flores coloração branca, odoríferas; solo seco, a cerca de 20 m da barranca do rio; área aberta, degradada e recentemente isolada para regeneração natural.","HUEM000023710",NA,"2011","06",NA,NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA
"1315","2020-11-04 17:29:59-03","UEM","HUEM","17697","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Ma.C.Souza","Rosa, GS; A.A.Santos; F.E.Amadeo; Ma.C.Souza; Almeida, CG","52","2009","09","22","Brasil","Paraná","São Pedro do Paraná","Rio Paraná, faixa marginal ao rio, entorno da área de reflorestamento (PRASA).","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"arbusto, 2,5 m de altura; frutos imaturos; cerca de 50,0 m da barranca do rio","HUEM000023709",NA,"2010","05","17",NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA
"1316","2020-11-04 17:29:59-03","UEM","HUEM","17692","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Rosa, GS","Ma.C.Souza; A.A.Santos; Rosa, GS; F.E.Amadeo; Almeida, CG","2125","2009","09","22","Brasil","Paraná","São Pedro do Paraná","Rio Paraná, faixa marginal ao rio, entorno da área de reflorestamento (PRASA).","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"arbusto, flores brancas","HUEM000023711",NA,"2012","07",NA,NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA
"1317","2020-11-04 17:29:59-03","UEM","HUEM","17683","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Rosa, GS","Ma.C.Souza; A.A.Santos; Rosa, GS; F.E.Amadeo; Almeida, CG","2136","2009","09","22","Brasil","Paraná","São Pedro do Paraná","Rio Paraná, faixa marginal ao rio, entorno da área de reflorestamento (PRASA).","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"arbusto; flores brancas","HUEM000023706",NA,"2011","06",NA,NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA
"1318","2020-11-04 17:29:59-03","UEM","HUEM","19126","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","K.Kawakita","K.Kawakita; G.F.Pereira; Almeida, CG; K.Kawakita; Rodrigues, S","1367","2010","08","12","Brasil","Paraná","São Pedro do Paraná","rio Paraná, margem esquerda, Área próxima ao Porto de Areia Cristo Rei.","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"Arvoreta jovem, 1,3m de altura; botões florais com cálice coloração verde, pétalas coloração branca.","HUEM000023713",NA,"2011","01",NA,NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA
