"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"296","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","157","Southern America","Brasil","Distrito Federal",NA,"Córrrego Landim, ca. 20 Km. N.E. of Brasília",NA,NA,NA,"Brittle herb ca. 60 cm. tall. Inflorescence and corolla violet; Gallery forest and adjacent capoeira",NA,NA,"1966","05","11","900","Philcox, D","900",NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Porto, LF","s.n.","Southern America","Brasil","Distrito Federal",NA,"Fazenda Água Limpa - UnB",NA,NA,NA,"Plantas herbáceas, raramente arbustivas, flores zigomorfas e andróginas; isoladas ou em cacho ou espiga; Cerrado aberto",NA,NA,"1986","11","10",NA,"Santos, GB",NA,NA,NA,"1995",NA,NA,NA,NA,"11",NA,NA,NA,NA
"298","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Irwin, HS; Soderstrom, TR","5186","Southern America","Brasil","Distrito Federal",NA,"Chapada da Contagem, ca. 20 Km E. of Brasília",NA,NA,NA,"Simple or few - branched herb to 1 m tall. Co lavender; Cerrado and fields, limestone slopes",NA,NA,"1964","08","16",NA,"Philcox, D",NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Gonçalves, M","s.n.","Southern America","Brasil","Distrito Federal",NA,"Proximidades do Centro Olímpico da UnB",NA,NA,NA,"Erva, 1.0 m de altura",NA,NA,"1985","06","02",NA,"Santos, GB",NA,NA,NA,"1995",NA,NA,NA,NA,"11",NA,NA,NA,NA
"300","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Onishi, E","031","Southern America","Brasil","Distrito Federal",NA,"Estrada de Taguatinga",NA,NA,NA,"Planta de 60 cm de altura, inflorescência roxa, beira da mata; Mata ciliar do Zoobotânico",NA,NA,"1968","05","17",NA,"Calil, AAM",NA,NA,NA,"1983",NA,NA,NA,NA,"05","06",NA,NA,NA
"301","2019-11-01 15:07:25-03","UnB","UB","109902","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Amaral, AG; Matos, MQ; Haidar, RF","2404","Southern America","Brasil","Distrito Federal","Sobradinho","Reserva Biológica Chapada da Contagem","-47.999167","-15.727778",NA,"Subarbusto; Cerrado sensu stricto.",NA,NA,"2007","07",NA,"1200","Fonseca, ML","1200",NA,NA,NA,"-47.999167","-15.727778",NA,NA,NA,NA,NA,NA,NA
"302","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Bijos, NR; Rocha, CVOW; Mendoza, M; Costa, JNM; Pires, RC; Silva, LCR; Munhoz, CBR","279","Southern America","Brasil","Goiás","Alto Paraíso","Parque Nacional da Chapada dos Veadeiros. Vereda dos ingleses.","-47.765278","-14.136944",NA,"Erva ereta. Sem ramificação. 1 m de altura. Flores roxas; Vereda",NA,NA,"2016","05","07","1069",NA,"1069",NA,NA,NA,"-47.765278","-14.136944",NA,NA,NA,NA,NA,NA,NA
"303","2019-11-01 15:07:25-03","UnB","UB","89731","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Gates, B","46","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","5 Km E da cidade","-47","-14",NA,NA,NA,NA,"1979","01","25",NA,"Calil, AAM",NA,NA,NA,"1983","-47","-14",NA,NA,"05","06",NA,NA,NA
"304","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Ratter, JA; et al.","2804","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV tower","-47.9296989440918","-15.7797002792358",NA,"Perennial herb with inflorescences 0,8m. Corollas lilac-purple; In damp campo limpo",NA,NA,"1976","03","18",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-01 15:07:25-03","UnB","UB","167014","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Arruda, R; Araújo, GM; Amorim, EH; Mendes, S","313","Southern America","Brasil","Minas Gerais","Perdizes","EPDA - Galheiro, Macega, Estação Ambiental Galheiro.","-47.2928009033203","-19.3528003692627",NA,"Sub-arbusto, cerca de 1m. Cálice verde, corola roxa.; Cerrado.",NA,NA,"2003","04","11",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-05-06 12:01:24-03","UFU","HUFU","34117","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Mendes, S.; Hattori, E.K.O. & Amorim, E.H.","1017",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Macega.","-47.2928009033203","-19.3528003692627",NA,"Herbácea, ca. 0,8 m. Cálice verde, corola lilás.; Cerrado.","HUFU00023362","HUFU00023362","2003","08","22",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-05-06 12:01:24-03","UFU","HUFU","31976","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Mendes, S.; Araújo, G.M.; Arruda, R. & Amorim, E.H.","685",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Trilha dos Primatas.","-47.2928009033203","-19.3528003692627",NA,"Erva ca. de 1 m. Cálice verde, corola lilás.; Cerrado.","HUFU00023359","HUFU00023359","2003","04","12",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-05-06 12:01:23-03","UFU","HUFU","20306","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Lemos, M.T.O.","s.n.",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Flor lilás.; Vereda 4.","HUFU00019172",NA,"1998","12","11",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"309","2020-08-04 12:48:56-03","UFU","HUFU","4980","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Romero, R.; Arantes, A.A.A.","578",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Subarbusto, ca. 0,3 m. Corola lilás.; Campo úmido.","HUFU00019159",NA,"1993","12","10",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"310","2019-05-06 12:01:24-03","UFU","HUFU","983","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, G.M.","11",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Herbácea, ca. 0,4 m. Flores roxas.; Campo úmido.","HUFU00019160",NA,"1987","04","03",NA,"Nakajima, J.N.",NA,"58223","auto","1999",NA,NA,NA,NA,"07","13",NA,NA,NA
"311","2019-05-06 12:01:23-03","UFU","HUFU","18798","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barbosa, A.A.A.; Amaral, A.F.","1462",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Borda direita da vereda 3.","-48.2771987915039","-18.9186000823975",NA,"Erva com flor lilás.; Vereda.","HUFU00019168",NA,"1999","02","19",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"312","2019-05-06 12:01:24-03","UFU","HUFU","23195","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barbosa, A.A.A.","3366",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Meio e borda da vereda, lado direito.","-48.2771987915039","-18.9186000823975",NA,"Erva com flor lilás.; Vereda.","HUFU00019174",NA,"2000","05","26",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"313","2019-05-06 12:01:24-03","UFU","HUFU","21068","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barbosa, A.A.A.; Mendes, S.","2283",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 3, borda esquerda.","-48.2771987915039","-18.9186000823975",NA,"Erva com flor roxa.; Vereda.","HUFU00019170",NA,"1999","08","27",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"314","2019-05-06 12:01:24-03","UFU","HUFU","7527","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Romero, R.","1815",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Herbácea, ca. 0,8 m. Cálice verde arroxeado, corola roxa.; Campo úmido.","HUFU00019189",NA,"1995","01","19",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-05-06 12:01:24-03","UFU","HUFU","37589","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","261",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Estiva, 10km da BR 050, na altura do km 25.","-48.126667","-19.100833",NA,"Herbácea, ca. 1 m. Lilás escuro.; Vereda.","HUFU00019179",NA,"2002","02","24",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.126667","-19.100833",NA,NA,"09","22",NA,NA,NA
"316","2019-05-06 12:01:24-03","UFU","HUFU","37592","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","2439",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Rio das Pedras, 300m da BR 497 na altura do km 5.","-48.363333","-18.950556",NA,"Herbácea, ca. 0,6 m. Lilás escuro.; Vereda.","HUFU00019176",NA,"2003","01","22",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.363333","-18.950556",NA,NA,"09","22",NA,NA,NA
"317","2019-05-06 12:01:24-03","UFU","HUFU","37593","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","643",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, 300m da estrada vicinal RM 479 na altura do km 1.3.","-48.309167","-19.005833",NA,"Herbácea, ca. 1,1 m. Lilás escuro.; Vereda.","HUFU00019177",NA,"2002","05","30",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.309167","-19.005833",NA,NA,"09","22",NA,NA,NA
"318","2019-05-06 12:02:29-03","UFU","HUFU","37594","S","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","765",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Rio das Pedras, A 300 m. da BR 497, na altura do km 5.","-48.363333","-18.950556",NA,"Herbácea, ca. de 0,5 m. Lilás escura.; vereda.","HUFU00018796",NA,"2002","05","31",NA,NA,NA,NA,NA,NA,"-48.363333","-18.950556",NA,NA,NA,NA,NA,NA,NA
"319","2019-05-06 12:01:24-03","UFU","HUFU","37595","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","775",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda das Perobas, 250m da BR 497 na altura do km 18.","-48.459167","-19.006944",NA,"Herbácea, ca. 0,6 m. Lilás escuro.; Vereda.","HUFU00019203",NA,"2002","05","31",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.459167","-19.006944",NA,NA,"09","22",NA,NA,NA
"320","2019-05-06 12:01:24-03","UFU","HUFU","39225","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","701",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Estiva, 10km da BR 050 na altura do km 25.","-48.126667","-19.100833",NA,"Herbácea, ca. 0,9 m. Lilás escura.; Vereda.","HUFU00019202",NA,"2002","05","30",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.126667","-19.100833",NA,NA,"08","22",NA,NA,NA
"321","2019-05-06 12:01:24-03","UFU","HUFU","39226","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","89",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Estiva, 10km da BR 050, na altura do km 25.","-48.126667","-19.100833",NA,"Herbácea, ca. 0,6 m. Rosa claro.; Vereda.","HUFU00019201",NA,"2002","01","31",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.126667","-19.100833",NA,NA,"08","22",NA,NA,NA
"322","2019-05-06 12:01:24-03","UFU","HUFU","39227","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","905",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Estiva, 10km da BR 050 na altura do km 25.","-48.126667","-19.100833",NA,"Herbácea, ca. 1 m. Lilás escuro.; Vereda.","HUFU00019200",NA,"2002","06","30",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.126667","-19.100833",NA,NA,"08","22",NA,NA,NA
"323","2019-05-06 12:01:24-03","UFU","HUFU","39228","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","04",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, 300m da estrada vicinal, RM 479, na altura do km 1,3.","-48.309167","-19.005833",NA,"Herbácea, ca. 0,8 m. Roxa clara.; Vereda.","HUFU00019199",NA,"2002","01","26",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.309167","-19.005833",NA,NA,"08","22",NA,NA,NA
"324","2019-05-06 12:01:24-03","UFU","HUFU","39229","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","854",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda das Perobas, 250m da BR 497 na altura do km 18.","-48.459167","-19.006944",NA,"Herbácea, ca. 0,9 m. Lilás escuro.; Vereda.","HUFU00019194",NA,"2002","06","22",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.459167","-19.006944",NA,NA,"08","22",NA,NA,NA
"325","2019-05-06 12:01:24-03","UFU","HUFU","39230","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","1002",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda das Perobas, 250m da BR 497 na altura do km 18.","-48.459167","-19.006944",NA,"Herbácea, ca. 1 m. Lilás escuro.; Vereda.","HUFU00019195",NA,"2002","07","25",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.459167","-19.006944",NA,NA,"08","22",NA,NA,NA
"326","2019-05-06 12:01:24-03","UFU","HUFU","39231","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","1106",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, 300m da estrada vicinal RM 479 na altura do km 1.3.","-48.309167","-19.005833",NA,"Herbácea, ca. 1 m. Lilás.; Vereda.","HUFU00019196",NA,"2002","08","29",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.309167","-19.005833",NA,NA,"08","22",NA,NA,NA
"327","2019-05-06 12:01:24-03","UFU","HUFU","39232","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","816",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, 300m da estrada vicinal RM 479 na altura do km 1.3.","-48.309167","-19.005833",NA,"Herbácea, ca. 0,7 m. Lilás escuro.; Vereda.","HUFU00019197",NA,"2002","06","22",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.309167","-19.005833",NA,NA,"08","22",NA,NA,NA
"328","2019-05-06 12:01:24-03","UFU","HUFU","39233","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","536",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, 300m da estrada vicinal RM 497 na altura do km 1.3.","-48.309167","-19.005833",NA,"Herbácea, ca. 0,9 m. Roxa claro.; Vereda.","HUFU00019198",NA,"2002","04","23",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.309167","-19.005833",NA,NA,"08","22",NA,NA,NA
"329","2019-05-06 12:01:24-03","UFU","HUFU","39234","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","1352",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, 300m da estrada vicinal RM 479 na altura do km 1.3.","-48.309167","-19.005833",NA,"Herbácea, ca. 0,6 m. Lilás escuro.; Vereda.","HUFU00019190",NA,"2002","10","22",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.309167","-19.005833",NA,NA,"08","22",NA,NA,NA
"330","2019-05-06 12:01:24-03","UFU","HUFU","39235","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","2354",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, 300m da estrada vicinal RM 479 na altura do km 1.3.","-48.309167","-19.005833",NA,"Herbácea, ca. 0,55 m. Lilás escuro.; Vereda.","HUFU00019191",NA,"2003","01","22",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.309167","-19.005833",NA,NA,"08","22",NA,NA,NA
"331","2019-05-06 12:01:24-03","UFU","HUFU","39236","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","345",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda das Perobas, 250m da BR 497, na altura do km 18.","-48.459167","-19.006944",NA,"Herbácea, ca. 0,7 m. Rosa clara.; Vereda.","HUFU00019192",NA,"2002","02","28",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.459167","-19.006944",NA,NA,"08","22",NA,NA,NA
"332","2019-05-06 12:01:24-03","UFU","HUFU","39237","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","315",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Rio das Pedras, 300m da BR 497 na altura do km 5.","-48.363333","-18.950556",NA,"Herbácea, ca. 0,7 m. Roxo claro.; Vereda.","HUFU00019193",NA,"2002","02","28",NA,"Souza, V.C.",NA,NA,NA,"2004","-48.363333","-18.950556",NA,NA,"08","22",NA,NA,NA
"333","2020-08-04 12:49:08-03","UFU","HUFU","42919","S","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Nakajima, J.N.; Romero, R.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","3974",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Pedreira Souza, ca. 2 km da Rodovia MG 050.",NA,NA,NA,"Erva ca. de 0,5 m. Cálice arroxeado, corola vinho.; Campo rupestre.","HUFU00035375","HUFU00035375","2005","09","30",NA,"Nakajima, J.N.",NA,NA,NA,"2007",NA,NA,NA,NA,"11",NA,NA,NA,NA
"334","2020-08-04 12:49:08-03","UFU","HUFU","44546","S","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O. & Freitas, F.S.","1639",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas., Estrada para Cachoeira Feixo da Serra, Rio Turvo, próximo ao trecho de asfalto.",NA,NA,NA,"Erva, ca. de 1 m. Corola lilás.","HUFU00035379","HUFU00035379","2006","02","15",NA,"Nakajima, J.N.",NA,NA,NA,"2007",NA,NA,NA,NA,"11",NA,NA,NA,NA
"335","2020-08-04 12:49:08-03","UFU","HUFU","44810","S","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O. & Freitas, F.S.","1717",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Pedreira Souza, ca. de 2 Km da MG 050.",NA,NA,NA,"Erva, ca. 0,5 m. Flores lilás.","HUFU00035372","HUFU00035372","2006","02","17",NA,"Nakajima, J.N.",NA,NA,NA,"2007",NA,NA,NA,NA,"11",NA,NA,NA,NA
"336","2019-05-06 12:02:29-03","UFU","HUFU","46030","S","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Romero, R.; Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","7872",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Cachoeira Feixo da Serra.",NA,NA,NA,"Erva ca. de 0,2 m. Cálice arroxeado.; Campo rupestre.","HUFU00035378","HUFU00035378","2006","10","24",NA,"Nakajima, J.N.",NA,NA,NA,"2007",NA,NA,NA,NA,"11",NA,NA,NA,NA
"337","2020-08-04 12:49:08-03","UFU","HUFU","45717","S","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Silva, M.A.O.; Grisi, P.U.; et al.","1976",NA,"Brasil","Minas Gerais","Capitólio","Regiao da Represa de Furnas, Trilha de campo rupestre, na estrada para Cachoeira Feixo da Serra.","-46.0499992370605","-20.6152992248535",NA,"Erva, ca. 0,8 m. Corola lilás, cálice verde.","HUFU00035376","HUFU00035376","2006","07","13",NA,"Nakajima, J.N.",NA,"29474","auto","2007",NA,NA,NA,NA,"11",NA,NA,NA,NA
"338","2019-05-06 12:02:29-03","UFU","HUFU","48385","S","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Bernardes, P.H.N.; Nakajima, J.N.; Melo, K.B.S.; Castro, W.S. & Oliveira, A.L.F.","187",NA,"Brasil","Minas Gerais","Capitólio","Região de Furnas, Estrada para Gabi Exploração I.","-46.0499992370605","-20.6152992248535",NA,"Subarbusto, ca. 0,7 m. Cálice nigrescente, corola e botões florais púrpuras.; Campo rupestre.","HUFU00035377","HUFU00035377","2007","05","22",NA,"Nakajima, J.N.",NA,"29474","auto","2007",NA,NA,NA,NA,"11",NA,NA,NA,NA
"339","2019-05-06 12:02:29-03","UFU","HUFU","47569","S","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Bernardes, P.H.N.; Rosa, P.O.; Melo, K.B.S. & Pinho, G.V.","113",NA,"Brasil","Minas Gerais","Capitólio","Região de Furnas, Estrada para Gabi Explorações II.","-46.0499992370605","-20.6152992248535",NA,"Erva, ca. 0,6 m. Cálice verde-nigrescente, corola lilás e botões florais lilás.; Campo rupestre.","HUFU00035374","HUFU00035374","2007","03","23",NA,"Nakajima, J.N.",NA,"29474","auto","2007",NA,NA,NA,NA,"11",NA,NA,NA,NA
"340","2019-05-06 12:02:29-03","UFU","HUFU","47703","S","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Rosa, P.O.; Bernardes, P.H.N.; Melo, K.B.S. & Pinho, G.V.","538",NA,"Brasil","Minas Gerais","Capitólio","Região de Furnas, Estrada para Pedreira, próximo a cachoeira.","-46.0499992370605","-20.6152992248535",NA,"Erva, ca. 1 m. Botões florais e cálice verde, corola rosa.; Campo rupestre.","HUFU00035373","HUFU00035373","2007","03","21",NA,"Nakajima, J.N.",NA,"29474","auto","2007",NA,NA,NA,NA,"11",NA,NA,NA,NA
"341","2019-05-06 12:01:24-03","UFU","HUFU","36856","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Amorim, E.H.; Hattori, E.K.O. & Barbosa, J.M.","991",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Céu do cavalo.","-47.2928009033203","-19.3528003692627",NA,"Herbácea, 0,5 m. Flor roxa.","HUFU00023356","HUFU00023356","2004","05","01",NA,"Pacheco, R.A.",NA,"45889","auto","2004",NA,NA,NA,NA,"05","28",NA,NA,NA
"342","2019-05-06 12:01:24-03","UFU","HUFU","33848","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Mendes, S.; Arruda, R.; Amorim, E.H. & Araújo, G.M.","757",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Céu cavalo.","-47.2928009033203","-19.3528003692627",NA,"Herbáceo, ca. de 0,5 m. Cálice verde, corola roxa.; Cerrado.","HUFU00023355","HUFU00023355","2003","05","09",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
