"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","class","infraspecificEpithet","relationshipType","relatedCatalogItem","previousCatalogNumber","fieldNumber","sex"
"770","2021-03-04 15:42:46-03","IF","SPSF","23124","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","D.Zappi","2007","07","26","E.E.Macedo","231","1997","11","01","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,NA,"COLETA: Epífita 40cm, flores amaelas.&nf;XLS: SPSFAntigo; GEOGRAFIA: Solo arenoso.;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"771","2021-03-04 15:42:46-03","IF","SPSF","33849","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres",NA,NA,NA,NA,NA,"R.A.G.Viani","134","2003","04","17","Brasil","SP","Ribeirão Grande","Parque Estadual Intervales","-48.447222","-24.274167",NA,NA,"820","820","COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"772","2021-03-04 15:42:46-03","IF","SPSF","31631","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres",NA,NA,NA,NA,NA,"R.G.Udulutsch","690","2002","04","23","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.995389","-24.057611",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha do Rio Taquaral&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"773","2021-03-04 15:42:46-03","IF","SPSF","36325","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres",NA,NA,NA,NA,NA,"M.Carboni","20","2005","03","22","Brasil","SP","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo","-48.403611","-24.630556",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"774","2021-03-04 15:42:46-03","IF","SPSF","36327","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres",NA,NA,NA,NA,NA,"J.C.Braidotti","144","2005","03","31","Brasil","SP","Cananéia","Parque Estadual de Jacupiranga, Núcleo Cedro","-48.141944","-25.0775",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta sobre restinga&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"775","2021-03-04 15:42:46-03","IF","SPSF","43406","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.",NA,NA,NA,NA,NA,"1077","2010","02","25","Brasil","SP","Itapeva","Estação Experimental","-49.0525","-24.065833",NA,NA,NA,NA,"COLETA: Epífita, flores brancas.; GEOGRAFIA: Trilha da Barragem;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"776","2021-03-04 15:42:46-03","IF","SPSF","23952","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres",NA,NA,NA,NA,NA,"E.L.M.Catharino","1573","1991","03","19","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margem de rio&nf;;",NA,NA,"Magnoliophyta","Caryophyllales","55628",NA,"auto",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"777","2021-03-04 15:42:46-03","IF","SPSF","23951","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres",NA,NA,NA,NA,NA,"L.Rossi","1045","1992","06","24","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Caryophyllales","55628",NA,"auto",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"778","2021-03-04 15:42:46-03","IF","SPSF","23936","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","D.Zappi",NA,NA,NA,"M.C.H.Mamede","282","1990","06","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Caryophyllales","55628",NA,"auto",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"779","2021-03-04 15:42:46-03","IF","SPSF","29320","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","L. Y. S. Aona","2004","10","30","G.O.Romao","661","2001","04","16","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Caryophyllales","26998",NA,"auto",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"780","2021-03-04 15:42:46-03","IF","SPSF","23002","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres",NA,NA,NA,NA,NA,"J.M.Torezan","764","1997","12","18","Brasil","PR","Senges","floresta higrofila","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata perturbada&nf;;",NA,NA,"Magnoliophyta","Caryophyllales","55682",NA,"auto",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"781","2021-03-04 15:42:46-03","IF","SPSF","20375","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","D.Zappi",NA,NA,NA,"J.A.Pastore & F.A.R.D.P.Arzolla","693","1996","05","15","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira, Núcleo Santana","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Caryophyllales","38740",NA,"auto",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"782","2021-03-04 15:42:46-03","IF","SPSF","29496","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres",NA,NA,NA,NA,NA,"L.D.Moraes","203","2001","04","17","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Caryophyllales","26998",NA,"auto",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"783","2021-03-04 15:42:46-03","IF","SPSF","22233","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","L. Y. S. Aona","2008","12","03","L.C.Souza","140","1997","11","11","Brasil","SP","Itapetininga","Estação Experimental","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"Magnoliophyta","Caryophyllales","40712",NA,"auto",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"784","2021-03-04 15:42:46-03","IF","SPSF","35106","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","J.A.Pastore","2008","06","03","F. A. R. D. P. Arzolla & J.A.Pastore & G.C.R.de Paula & J.R.dos Santos","899","2005","08","03","Brasil","SP","Mairiporã","P.E.Cantareira, Barrocada","-46.5800018310547","-23.3099994659424",NA,NA,"750","750","COLETA: Floresta Ombrófila Densa Montana.&nf;Epífita sobre Allophyllus, frutos vináceos.;",NA,NA,"Magnoliophyta","Caryophyllales","15840",NA,"auto",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"785","2021-03-04 15:42:46-03","IF","SPSF","01646","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.",NA,NA,NA,NA,"D.Bento Pickel",NA,NA,NA,NA,"Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Caryophyllales","53584",NA,"auto",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"786","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","prismatica","Rhipsalis prismatica","(Lem.) Rümpler",NA,NA,NA,NA,"Verschaffelt","s.n.",NA,NA,NA,"Brazil","?",NA,NA,NA,NA,NA,NA,NA,NA,"Unde cl. Verschaffelt Gandaviensis eam cum Orchidaceis epiphyticis recepit.&nf;Autor 1: [Ruempl.]",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"787","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.",NA,NA,NA,NA,"Sellow, F","d2499",NA,NA,NA,"?",NA,NA,"Loco haud accuratius adnotatis Brasiliae australis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.",NA,NA,NA,NA,"Weddell, HA","674",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Prope capitalem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"789","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.",NA,NA,NA,NA,"Regnell, AF","III623",NA,NA,NA,"Brazil","Minas Gerais",NA,"Ad Jardim prope Caldas in ripa amnis Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"790","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.",NA,NA,NA,NA,"Lindberg, GA","366",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"In silvis primaevis.; HABITAT: In silvis primaevis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.",NA,NA,NA,NA,"Glaziou, AFM","10888",NA,NA,NA,"?",NA,NA,"Loco haud accuratius adnotatis Brasiliae australis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.",NA,NA,NA,NA,"Lindberg, GA","364",NA,NA,NA,"Brazil","São Paulo",NA,"Prope Santos in rupibus ad Montserrat.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"793","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.",NA,NA,NA,NA,"Mosén, CWH","532",NA,NA,NA,"Brazil","Minas Gerais",NA,"Ad Jardim prope Caldas in ripa amnis Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"794","2019-06-12 07:58:18-03","CAS","CAS-BOT","618685","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","penduliflora","Rhipsalis penduliflora","N.E. Br.","L. Scheinvar",NA,NA,NA,"Hatschbach, G.","14592","1966","8",NA,"Brazil","Paraná","Sao Jose Dos Pinhais","*","-49.2064018249512","-25.5347003936768","*","*",NA,NA,"Epífita, pendente, flor alva, fruto alaranjado. * Data from these fields are not available on the web.",NA,NA,"Magnoliophyta","Caryophyllales","45291",NA,"auto",NA,"South America",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"795","2021-02-08 12:39:03-03","UFRGS","ICN","126850","S","Plantae","Cactaceae","Rhipsalis","heteroclada","Rhipsalis heteroclada","Britton & Rose","Marodin, SM",NA,NA,NA,"Marodin, SM","s.n.","2003","01","09","Brasil","RS","Nova Roma do Sul","próximo da balsa da divisa com o município de Nova Pádua","-51.4081001281738","-28.9902992248535",NA,NA,NA,NA,"Epífita sobre Luehea divaricata (açoita-cavalo), artículos verde-escuros, os primários são mais grossos, fruto branco.",NA,NA,"Dicotyledon",NA,"9715",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"796","2021-02-08 12:39:05-03","UFRGS","ICN","124966","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D","2004","04","13","Hatschbach, G","46272","1983","04","28","Brasil","PR","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,"20","20","Epífita, pendente; flor alvecente. Mata pluvial, encosta de morro.",NA,NA,"Dicotyledon",NA,"38300",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"797","2021-02-08 12:39:05-03","UFRGS","ICN","132207","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Bauer, D","38","2003","07","28","Brasil","RS","Caraá","Santo Antônio da Patrulha","-50.435001373291","-29.7900009155273",NA,NA,NA,NA,"Estéril.; Epífita, margem da nascente do Rio dos Sinos",NA,NA,"Dicotyledon",NA,"21250",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"798","2021-02-08 12:39:05-03","UFRGS","ICN","132245","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Marchi, TC","118","2004","04","06","Brasil","RS","Cristal","Fazenda Corticeiras","-52.0483016967773","-30.9997005462646",NA,NA,NA,NA,"Estéril.; Epífita.",NA,NA,"Dicotyledon",NA,"27346",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"799","2021-02-08 12:39:05-03","UFRGS","ICN","135259","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Waechter, JL",NA,NA,NA,"Waechter, JL","2701","2004","07","05","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Frutos maduros rosados a avermelhados.; Epífitica em interior de floresta pluvial (mata do Prof. Baptista), sobre ramo caído de pindaíba (Xylopia brasiliensis).",NA,NA,"Dicotyledon",NA,"7549",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"800","2021-02-08 12:39:05-03","UFRGS","ICN","132227","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Bauer, D","32","2004","02","19","Brasil","RS","Itapeva","Camping Municipal",NA,NA,NA,NA,NA,NA,"Com flores e frutos.; Epífita e terrícola",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"801","2021-02-08 12:39:05-03","UFRGS","ICN","132234","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Bauer, D","27","2004","02","18","Brasil","SC","Serra do Faxinal",NA,NA,NA,NA,NA,NA,NA,"Com flores avermelhadas.; Epífita",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"802","2021-02-08 12:39:05-03","UFRGS","ICN","160927","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Dettke, GA",NA,NA,NA,"Dettke, GA","138","2008","11","18","Brasil","RS","Guaíba","Fazenda São Maximiano 30°10'51''S 51°23'10''W","-51.386111","-30.180833","-51.386111","-30.180833",NA,NA,"em flor; epífita",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"803","2021-02-08 12:39:05-03","UFRGS","ICN","168333","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Waechter, JL",NA,NA,NA,"Silva Filho, PJS","1140","2008","10","05","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã. 30° 4'5.54S - 51° 1'12.59O","-51.02","-30.068056","-51.02","-30.068056",NA,NA,"Epífita de frutos esbranquiçados",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"804","2021-02-08 12:39:05-03","UFRGS","ICN","184873","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Waechter, JL","2015","03",NA,"Melo, EA; Waechter, JL","EAM24","2015","03","24","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.849444","-29.404722","-49.849444","-29.404722",NA,NA,"Material testemunho; Erva epipétrica; Afloramento arenítico",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"805","2021-02-08 12:39:05-03","UFRGS","ICN","098815","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D","2004","04","13","Rossoni, MG","s.n.","1989","03","23","Brasil","RS","Arroio do Sal","Balneário Rondinha Velha","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"Epífito.",NA,NA,"Dicotyledon",NA,"15157",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"806","2021-02-08 12:39:05-03","UFRGS","ICN","098814","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D","2004","04","13","Rossoni, MG","129","1990","03","16","Brasil","RS","Arroio do Sal","Balneário Rondinha Velha","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"Epífito com flores brancas.",NA,NA,"Dicotyledon",NA,"15157",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"807","2021-02-08 12:39:05-03","UFRGS","ICN","132244","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Marchi, TC","117","2004","04","06","Brasil","RS","Camaquã",NA,"-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"Estéril.; Epífita.",NA,NA,"Dicotyledon",NA,"49429",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"808","2021-02-08 12:39:05-03","UFRGS","ICN","132251","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Leal, MG","s.n.","2004","04","11","Brasil","RS","Camaquã",NA,"-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"Com frutos maduros.; Epífita sobre figueira, em beira de estrada.",NA,NA,"Dicotyledon",NA,"49429",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"809","2021-02-08 12:39:05-03","UFRGS","ICN","141011","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","J.L. Waechter de",NA,NA,NA,"Jurinitz, CF","211","2001","06","03","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300","Hábito epifítico.; Mata.",NA,NA,"Dicotyledon",NA,"49429",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"810","2021-02-08 12:39:05-03","UFRGS","ICN","132247","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Bauer, D","45","2004","04","03","Brasil","RS","Capão da Canoa","Fazenda Pontal","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,"Com flores brancas.; Epífita em mata brejosa.",NA,NA,"Dicotyledon",NA,"15808",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"811","2021-02-08 12:39:05-03","UFRGS","ICN","132248","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Bauer, D","s.n.","2004","04","03","Brasil","RS","Capão da Canoa","Fazenda Pontal","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,"Com flores e frutos maduros e imaturos.; Epífita em mata brejosa.",NA,NA,"Dicotyledon",NA,"15808",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"812","2021-02-08 12:39:05-03","UFRGS","ICN","132250","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Leal, MG","s.n.","2004","04","11","Brasil","RS","Chuvisca",NA,"-51.9777984619141","-30.7574996948242",NA,NA,NA,NA,"Com frutos imaturos.; Epífita em beira de estrada.",NA,NA,"Dicotyledon",NA,"14629",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"813","2021-02-08 12:39:05-03","UFRGS","ICN","132242","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Leal, MG","s.n.","2004","08","11","Brasil","RS","Chuvisca","próximo a Dom Feliciano","-51.9777984619141","-30.7574996948242",NA,NA,NA,NA,"Com frutos imaturos e maduros.; Epífita.",NA,NA,"Dicotyledon",NA,"14629",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"814","2021-02-08 12:39:05-03","UFRGS","ICN","132216","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Bauer, D","12","2003","10","12","Brasil","RS","Dom Pedro de Alcântara","margem da Lagoa do Morro do Forno","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Com frutos maduros, rosados.; Epífita",NA,NA,"Dicotyledon",NA,"7549",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"815","2021-02-08 12:39:05-03","UFRGS","ICN","124906","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Giongo, C",NA,NA,NA,"Giongo, C; Knuppi, V","13","2002","08","28","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio dos Ratos","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"Epífito em floresta de galeria (duplicata)",NA,NA,"Dicotyledon",NA,"33687",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"816","2021-02-08 12:39:05-03","UFRGS","ICN","087214","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D","2004","04","13","Fernandes, I","86","1986","03","27","Brasil","RS","Montenegro","Morro do Cabrito","-51.4611015319824","-29.6886005401611",NA,NA,"255","255",NA,NA,NA,"Dicotyledon",NA,"21601",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"817","2021-02-08 12:39:05-03","UFRGS","ICN","132236","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Bauer, D","20","2004","02","15","Brasil","RS","Picada Café","Kaffe Eck","-51.1363983154297","-29.4442005157471",NA,NA,NA,NA,"Com flores.; Epífita",NA,NA,"Dicotyledon",NA,"11930",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"818","2021-02-08 12:39:05-03","UFRGS","ICN","132205","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Bauer, D","36","2003","08","03","Brasil","RS","Picada Café","margem da estrada 25 de Julho Kaffe Eck","-51.1363983154297","-29.4442005157471",NA,NA,NA,NA,"Com frutos maduros, brancos.; Epífita",NA,NA,"Dicotyledon",NA,"11930",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"819","2021-02-08 12:39:05-03","UFRGS","ICN","132206","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Bauer, D","46","2003","08","03","Brasil","RS","Picada Café","margem da estrada 25 de Julho Kaffe Eck","-51.1363983154297","-29.4442005157471",NA,NA,NA,NA,"Estéril.; Epífita",NA,NA,"Dicotyledon",NA,"11930",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"820","2021-02-08 12:39:05-03","UFRGS","ICN","095064","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D","2004","04","13","?","s.n.","1986",NA,NA,"Brasil","RS","Porto Alegre","Adquirido de um vendedor e Plantas Medicinais, na Av. Salgado Filho em frente ao IMPAC","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"29946",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"821","2021-02-08 12:39:05-03","UFRGS","ICN","132208","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Bauer, D",NA,NA,NA,"Bauer, D","6","2003","10","11","Brasil","RS","Rondinha","Arroio do Sal","-52.9096984863281","-27.8281002044678",NA,NA,NA,NA,"Com frutos maduros, rosados.; Epifita em mata paludosa",NA,NA,"Dicotyledon",NA,"16036",NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
