"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","dayIdentified","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","recordNumber","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","fieldNumber","typeStatus","previousCatalogNumber"
"235","2020-08-31 09:17:00-03","INPA","INPA","219896","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Sasaki, D","2006","09","30","Brasil","Mato Grosso","Alta Floresta","Área particular de preservação ambiental, delimitada pelo Parque Estadual do Cristalino e pelos Rios Teles Pires e Cristalino. Na Serra próxima à margem leste do Rio Cristalino. &nf;Mata seca em afloramento rochoso. Predom","-55","-9",NA,NA,NA,NA,NA,"-55","-9",NA,NA,NA,"509","Southern America",NA,"INPA0219896","INPA0219896 INPA0219896_e",NA,NA,NA,NA,NA
"236","2020-08-31 09:17:00-03","INPA","INPA","42710","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg",NA,NA,NA,"Prance, GT","1973","10","19","Brasil","Mato Grosso","Chapada dos Guimarães","Buriti a Chapada dos Guimarães, Between Buriti and Chapada dos Guimarães.","-56.421806","-14.835425","720","720",NA,NA,NA,"-56.421806","-14.835425",NA,NA,"vitifolia","19219","Southern America",NA,"INPA0042710","INPA0042710 INPA0042710_e INPA0042710_e1",NA,NA,NA,NA,NA
"237","2020-08-31 09:17:00-03","INPA","INPA","256484","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg",NA,NA,NA,"Heringer, EP","1974","12","24","Brasil","Goiás","Caldas Novas","Caldas Novas, 9km ao NW de Caldas Novas","-48.7","-17.716667",NA,NA,NA,NA,NA,"-48.7","-17.716667",NA,NA,"vitifolia","14226","Southern America",NA,"INPA0256484","INPA0256484 INPA0256484_e",NA,NA,NA,NA,NA
"238","2021-01-10 20:50:40-03","INPA","INPA","81355","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg","Berg, CC","1988","07","Maciel, AA","1979","01","18","Brasil","Mato Grosso",NA,"Santo Antônio de Leverger","-56.333333","-15.333333",NA,NA,NA,NA,"08","-56.333333","-15.333333",NA,NA,"vitifolia","79-35","Southern America",NA,"INPA0081355","INPA0081355 INPA0081355_e INPA0081355_e1",NA,NA,NA,NA,NA
"239","2021-01-10 20:50:40-03","INPA","INPA","83549","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg","Berg, CC","1988","07","Maciel, AA","1979","01","04","Brasil","Mato Grosso",NA,"Rodovia Cuiabá-Cáceres, Fazenda Primavera","-56.5","-16",NA,NA,NA,NA,"08","-56.5","-16",NA,NA,"vitifolia","79-175","Southern America",NA,"INPA0083549","INPA0083549 INPA0083549_e INPA0083549_e1",NA,NA,NA,NA,NA
"240","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","40771",NA,"Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","L. Kollmann",NA,NA,"D.R. Couto; V. Manhães & R. Sobreira","2008","11","05","Brasil","Espírito Santo","Alegre","São João do Norte",NA,NA,"198","198",NA,"Erva, vegetando sob serrapilheira em local com afloramentos graníticos. Haste floral vinho, inflorescencia vinho. Parcela 1, barragem de geração, PCH Santa Fé.",NA,"-41.5331001281738","-20.763599395752","26101","auto",NA,"1062",NA,NA,"MBML040771","MBML040771",NA,NA,NA,NA,NA
"241","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","14303",NA,"Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","L. Kollmann/31-10-2001",NA,NA,"L. Kollmann; et al","2000","11","23","Brasil","Espírito Santo","Barra de São Francisco","Córrego das Palmas",NA,NA,NA,NA,NA,"Terrestre na sombra, folhas verdes claras, face adaxial verde escuras com duas linhas mais claras no comprimento. Caule subterrâneo, flor no chão.",NA,"-40.8908004760742","-18.7549991607666","36480","auto",NA,"3396",NA,NA,"MBML014303","MBML014303",NA,NA,NA,NA,NA
"242","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","23107",NA,"Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","L. Kollmann/07-03-2007",NA,NA,"L. Kollmann; et al","2004","10","16","Brasil","Espírito Santo","São Roque do Canaã","Distrito São Jacinto, Militon","40W36'30","19S43'30",NA,NA,NA,"Planta no sol, inflorescência marrom.",NA,"-40.608333","-19.725",NA,NA,NA,"7081",NA,NA,"MBML023107","MBML023107",NA,NA,NA,NA,NA
"243","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","40773",NA,"Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","L. Kollmann",NA,NA,"A. P. Fontana; D.Couto, V.Manhaes, L.Kollmann & R.Sobreira","2009","03","18","Brasil","Espírito Santo","Alegre","São Jõao do Norte, PCH Santa Fé, Área de Geração, Parcela 3","41W30'44","20S41'58","245","245",NA,"Herbácea, ca 15cm. Inflorescência verde",NA,"-41.512222","-20.699444",NA,NA,NA,"5848",NA,NA,"MBML040773","MBML040773",NA,NA,NA,NA,NA
"244","2020-07-10 09:47:44-03","MBML","MBML-HERBARIO","40774",NA,"Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","L. Kollmann",NA,NA,"V.C. Manhães; D.Couto & R.Sobreira","2008","12","23","Brasil","Espírito Santo","Alegre","São Jõao do Norte, PCH Santa Fé, Área de Geração, Parcela 3","41W30'44","20S41'58","245","245",NA,"Erva terrestre, pouco abundante no local. Folha de parte adaxial verde-escuro, parte abaxial verde-claro. Inflorescencia vinacea com (flores - pontos brancos)",NA,"-41.512222","-20.699444",NA,NA,NA,"159",NA,NA,"MBML040774","MBML040774",NA,NA,NA,NA,NA
"245","2021-03-04 11:05:50-03","UFRB","HURB","20260","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","A.F.P.Machado","2017","04","Fonseca, W.O.; Bittencourt, D. & Machado, M.","2016","12","20","Brasil","Bahia","Cordeiros","Estrada em direção ao Monte Condeúbas; Próximo a plantação de Eucaliptos","42º09'52W","15º04'35S","1070","1070",NA,NA,"25","-42.164444","-15.076389",NA,NA,NA,"301",NA,NA,"HURB000020260",NA,NA,NA,NA,NA,NA
"246","2021-02-08 13:25:37-03","UFBA-IMS","HVC","3516","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"A.F.P.Machado; R.S.D.M. Dórea, A. C. Freire (Tonho), J.K.C. Leite, B.O. Lima, L.L.B. Morbeck & T.C. dos Santos.","2018","12","08","Brasil","Bahia","Contendas do Sincorá","FLONA Contendas do Sincorá.",NA,NA,NA,NA,NA,"Erva umbrófila, com folhas verdes escuras com uma macula clara no centro do limbo. Inflorescência arredondada de coloração roxa.",NA,"-41.0410995483398","-13.7628002166748","27330","auto",NA,"2004",NA,NA,"HVC00003516",NA,NA,NA,NA,NA,NA
"247","2017-11-24 14:11:39-02","UFLA","ESAL","23688","S","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Domingos, DQ","2011","11","Domingos, DQ","2011","11",NA,"Brasil","Minas Gerais","Vazante","Prox. Área de mineração da Votorantim",NA,NA,NA,NA,NA,"Erva, interior de mata semidecidual, próximo a área da Cava 3A.; cerrado",NA,"-46.9077987670898","-17.9869003295898","62440","auto",NA,"744",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-09-12 05:00:02-03","US","US","1194776","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. O. A. Malme","1893","12","16","Brazil","Mato Grosso","Cuiabá",NA,NA,NA,NA,NA,"1",NA,NA,"-56.0966987609863","-15.5960998535156","74875","auto",NA,"1212","South America - Neotropics",NA,"US01331706","US01331706_01","Dicotyledonae",NA,NA,NA,NA
"249","2020-09-12 05:00:02-03","US","US","799351","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. Gardner",NA,NA,NA,"Brazil","Goiás",NA,"Goyaz",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"3427","South America - Neotropics",NA,"US01331731","US01331731_01","Dicotyledonae",NA,NA,NA,NA
"250","2020-09-12 05:00:02-03","US","US","3109889","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. Hatschbach","1979","3","14","Brazil","Goiás","Anápolis","10km L",NA,NA,NA,NA,"1",NA,NA,"-48.9528007507324","-16.3267002105713","31830","auto",NA,"42164","South America - Neotropics",NA,"US01331741","US01331741_01","Dicotyledonae",NA,NA,NA,NA
"251","2020-09-12 05:00:02-03","US","US","2689018","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. Eiten & L. T. Eiten","1969","11","22","Brazil","Mato Grosso","Barra do Garças","69 km north of Xavantina. Fazenda Santa Maria, 2 1/2 km North of Córrego Beiracaia (a tributary of the Rio Cruá, which is a tributary of the Rio das Mortes)",NA,NA,NA,NA,"1",NA,NA,"-52.17","-14.18",NA,NA,NA,"9496","South America - Neotropics",NA,"US01331737","US01331737_01","Dicotyledonae",NA,NA,NA,NA
"252","2020-09-12 05:00:02-03","US","US","2271950","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"W. A. Archer","1942","12","5","Brazil","Pará","Belém","South forest of the I.A.N.",NA,NA,NA,NA,"1",NA,NA,"-48.5043983459473","-1.4558299779892","48462","auto",NA,"7935","South America - Neotropics",NA,"US01331708","US01331708_01","Dicotyledonae",NA,NA,NA,NA
"253","2020-09-12 05:00:02-03","US","US","1483468","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. O. A. Malme","1893","12","27","Brazil","Mato Grosso","Cuiabá",NA,NA,NA,NA,NA,"1",NA,NA,"-56.0966987609863","-15.5960998535156","74875","auto",NA,"1274","South America - Neotropics",NA,"US01331733","US01331733_01","Dicotyledonae",NA,NA,NA,NA
"254","2020-09-12 05:00:02-03","US","US","1194781","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. O. A. Malme","1893","12","27","Brazil","Mato Grosso",NA,"Matto Grosso: Coxipó (igreja) prope Cuyabá",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1276","South America - Neotropics",NA,"US01331732","US01331732_01","Dicotyledonae",NA,NA,NA,NA
"255","2020-09-12 05:00:02-03","US","US","3188994","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. Hatschbach & J. M. Silva","1987","10","23","Brazil","Mato Grosso do Sul","Bela Vista","Rio Guaviral",NA,NA,NA,NA,"1",NA,NA,"-56.5210990905762","-22.1089000701904","66197","auto",NA,"51594","South America - Neotropics",NA,"US01331724","US01331724_01","Dicotyledonae",NA,NA,NA,NA
"256","2020-09-12 05:00:02-03","US","US","3357008","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"R. C. Mendonça, R. Marquete, A. M. S. F. Vaz, M. Fonseca & G. Nunes","1996","10","22","Brazil","Goiás","Alto Paraíso de Goiás","Estrada para o vale da Lua",NA,NA,"950",NA,"1",NA,NA,"-47.7933","-14.1889",NA,NA,NA,"2900","South America - Neotropics",NA,"US01331730","US01331730_01","Dicotyledonae",NA,NA,NA,NA
"257","2020-09-12 05:00:02-03","US","US","2842356","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. T. Prance, W. A. Rodrigues, J. F. Ramos & L. G. Farias","1968","11","29","Brazil","Rondônia",NA,"Serra dos Três Irmãos, opposite Mutumparaná",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"8984","South America - Neotropics",NA,"US01331710","US01331710_01","Dicotyledonae",NA,NA,NA,NA
"258","2020-09-12 05:00:02-03","US","US","3466438","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","1991","11","9","Brazil","Goiás","Teresina de Goiás","10 km ao sul pela rodovia para Campos Belos",NA,NA,"700",NA,"1",NA,NA,"-47.2647018432617","-13.7763996124268","42211","auto",NA,"55991","South America - Neotropics",NA,"US01331718","US01331718_01","Dicotyledonae",NA,NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","3469554","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"V. Solis Neffa, J. Seijo, A. Schinini & R. Almada","2004","1","26","Bolivia","Santa Cruz",NA,"Jo´se Miguel de Velazci. Entrada a San Rafael",NA,NA,"395",NA,"1",NA,NA,"-60.675","-16.7756",NA,NA,NA,"1254","South America - Neotropics",NA,"US01331723","US01331723_01","Dicotyledonae",NA,NA,NA,NA
"260","2020-09-12 05:00:02-03","US","US","2900638","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"E. P. Heringer","1979","11","20","Brazil","Goiás","Caldas Novas",NA,NA,NA,NA,NA,"1",NA,NA,"-48.625","-17.74169921875","36612","auto",NA,"17648","South America - Neotropics",NA,"US01331740","US01331740_01","Dicotyledonae",NA,NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US","3281520","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"J. H. Kirkbride","1980","10","17","Brazil","Distrito Federal",NA,"Perto de Rio das Salinas",NA,NA,NA,NA,"1",NA,NA,"-47.95","-15.52",NA,NA,NA,"3693","South America - Neotropics",NA,"US01331726","US01331726_01","Dicotyledonae",NA,NA,NA,NA
"262","2020-09-12 05:00:02-03","US","US","3275183","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"J. H. Kirkbride","1982","11","4","Brazil","Distrito Federal","Brasília","Ca 2km N do Córrego do Cupim",NA,NA,NA,NA,"1",NA,NA,"-48.17","-15.55",NA,NA,NA,"4950","South America - Neotropics",NA,"US01331714","US01331714_01","Dicotyledonae",NA,NA,NA,NA
"263","2020-09-12 05:00:02-03","US","US","3240154","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"B. A. S. Pereira & V. Mecenas","1992","10","8","Brazil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina. Margem esquerda do Rio do Sal",NA,NA,NA,NA,"1",NA,NA,"-47.9296989440918","-15.7797002792358","70570","auto",NA,"2294","South America - Neotropics",NA,"US01331728","US01331728_01","Dicotyledonae",NA,NA,NA,NA
"264","2020-09-12 05:00:02-03","US","US","2796487","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","1968","1","25","Brazil","Goiás",NA,"Serra dos Pirineus. Partial shade frequent 50km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão.",NA,NA,"800",NA,"1",NA,NA,NA,NA,NA,NA,NA,"19155","South America - Neotropics",NA,"US01331736","US01331736_01","Dicotyledonae",NA,NA,NA,NA
"265","2020-09-12 05:00:02-03","US","US","1194988","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"14277","South America - Neotropics",NA,"US01331719","US01331719_01","Dicotyledonae",NA,NA,NA,NA
"266","2020-09-12 05:00:02-03","US","US","2822485","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. Eiten & L. T. Eiten","1969","11","26","Brazil","Mato Grosso","Barra do Garças","230 km along new road NNE of village of Xavantina (30 km due S of Royal Society-Royal Geographic Society Base Camp). 6.0 km S of Córrego dos Porcos. Serra do Roncador. Between Xingu drainage (via Rio Suiá Miçu) to West and Araguáia drainage (via Rio das M",NA,NA,"450",NA,"1",NA,NA,"-51.75","-12.85",NA,NA,NA,"9542","South America - Neotropics",NA,"US01331712","US01331712_01","Dicotyledonae",NA,NA,NA,NA
"267","2020-09-12 05:00:02-03","US","US","2271947","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"A. Silva","1946","8",NA,"Brazil","Pará","Belém",NA,NA,NA,NA,NA,"1",NA,NA,"-48.5043983459473","-1.4558299779892","48462","auto",NA,"365","South America - Neotropics",NA,"US01331709","US01331709_01","Dicotyledonae",NA,NA,NA,NA
"268","2020-09-12 05:00:02-03","US","US","2849546","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. T. Prance, E. Lleras & D. F. Coêlho","1973","10","19","Brazil","Mato Grosso","Chapada dos Guimarães","Between Buriti and Chapada dos Guimarães",NA,NA,"720",NA,"1",NA,NA,"-55.749698638916","-15.460599899292","107042","auto",NA,"19219","South America - Neotropics",NA,"US01331738","US01331738_01","Dicotyledonae",NA,NA,NA,NA
"269","2020-09-12 05:00:02-03","US","US","3306888","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"T. S. Filgueiras, M. Fonseca & J. H. Kirkbride","1994","11","10","Brazil","Goiás","Niquelândia","Ca. 10 Km E de Macedo",NA,NA,NA,NA,"1",NA,NA,"-48.4597015380859","-14.4738998413086","74171","auto",NA,"3148","South America - Neotropics",NA,"US01331715","US01331715_01","Dicotyledonae",NA,NA,NA,NA
"270","2020-09-12 05:00:02-03","US","US","2771581","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"F. C. Hoehne & A. Gehrt","1936","11","18","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"s.n.","South America - Neotropics",NA,"US01331734","US01331734_01","Dicotyledonae",NA,NA,NA,NA
"271","2020-09-12 05:00:02-03","US","US","2622815","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"J. G. Kuhlmann","1943","12","1","Brazil","Espírito Santo","Colatina","Rio Paucas, Colatino (Estrada Velha)",NA,NA,NA,NA,"1",NA,NA,"-40.6305999755859","-19.539400100708","57036","auto",NA,"6589","South America - Neotropics",NA,"US01331721","US01331721_01","Dicotyledonae",NA,NA,NA,NA
"272","2020-09-12 05:00:02-03","US","US","3239414","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"R. C. Mendonça, M. L. Rezende & R. D. Lopes","1991","12","6","Brazil","Tocantins",NA,"Estrada Taguatinga / Campos Belos, km 57",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1978","South America - Neotropics",NA,"US01331727","US01331727_01","Dicotyledonae",NA,NA,NA,NA
"273","2020-09-12 05:00:02-03","US","US","3466439","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"J. M. Silva & S. Kricum","1991","3","7","Brazil","Paraná","Laranjeiras do Sul","Vila Becker",NA,NA,NA,NA,"1",NA,NA,"-52.4160995483398","-25.4078006744385","28404","auto",NA,"949","South America",NA,"US01331722","US01331722_01","Dicotyledonae",NA,NA,NA,NA
"274","2020-09-12 05:00:02-03","US","US","1123539","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"16348","South America - Neotropics",NA,"US01331720","US01331720_01","Dicotyledonae",NA,NA,NA,NA
"275","2020-09-12 05:00:02-03","US","US","3281519","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"J. H. Kirkbride","1980","10","17","Brazil","Distrito Federal",NA,"Perto de Rio das Salinas",NA,NA,"870",NA,"1",NA,NA,"-47.95","-15.52",NA,NA,NA,"3693","South America - Neotropics",NA,"US01331725","US01331725_01","Dicotyledonae",NA,NA,NA,NA
"276","2020-09-12 05:00:02-03","US","US","3306905","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"F. C. A. Oliveira & T. S. Filgueiras","1994","10","27","Brazil","Goiás","Pirenópolis","Chapada dos Veadeiros - Fazenda Pai Jose (propriedade do sr. Roberto Pedrosa).",NA,NA,NA,NA,"1",NA,NA,"-48.9592018127441","-15.852499961853","40887","auto",NA,"172","South America - Neotropics",NA,"US01331729","US01331729_01","Dicotyledonae",NA,NA,NA,NA
"277","2020-09-12 05:00:02-03","US","US","3372870","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"B. A. S. Pereira & D. Alvarenga","1996","11","25","Brazil","Goiás","Teresina de Goiás","Mata de galeria km 35 da estrada Teresina de Goiás/Monte Alegre.",NA,NA,"650",NA,"1",NA,NA,"-47.5","-13.5",NA,NA,NA,"3313","South America - Neotropics",NA,"US01331717","US01331717_01","Dicotyledonae",NA,NA,NA,NA
"278","2020-09-12 05:00:02-03","US","US","2689081","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. Eiten & L. T. Eiten","1969","11","19","Brazil","Mato Grosso","Barra do Garças","40km north of city of Barra do Garças along road to Xavantina",NA,NA,NA,NA,"1",NA,NA,"-52.18","-15.6",NA,NA,NA,"9452","South America - Neotropics",NA,"US01331711","US01331711_01","Dicotyledonae",NA,NA,NA,NA
"279","2020-09-12 05:00:02-03","US","US","2436439","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"E. P. Heringer","1963","3","26","Brazil","Goiás",NA,"Estrada de Anápolis, Goiás",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"s.n.","South America - Neotropics",NA,"US01331735","US01331735_01","Dicotyledonae",NA,NA,NA,NA
"280","2020-09-12 05:00:02-03","US","US","3372869","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"B. A. S. Pereira & D. Alvarenga","1996","11","21","Brazil","Minas Gerais","Paracatu","Km 19 da Rodovia Paracatú/Unaí",NA,NA,NA,NA,"1",NA,NA,"-47.33","-17.33",NA,NA,NA,"3257","South America - Neotropics",NA,"US01331716","US01331716_01","Dicotyledonae",NA,NA,NA,NA
"281","2020-09-12 05:00:02-03","US","US","2822486","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. Eiten & L. T. Eiten","1969","12","25","Brazil","Goiás","Porangatu","67 Km north of Santa Teresa de Goiás 0on Belém-Brasília highway",NA,NA,NA,NA,"1",NA,NA,"-49.22","-13.27",NA,NA,NA,"9996","South America - Neotropics",NA,"US01331713","US01331713_01","Dicotyledonae",NA,NA,NA,NA
"282","2020-09-12 05:00:02-03","US","US","799352","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. Gardner",NA,NA,NA,"Brazil","Goiás",NA,"Goyaz",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"3428","South America - Neotropics",NA,"US01331705","US01331705_01","Dicotyledonae",NA,NA,NA,NA
"283","2020-09-12 05:00:02-03","US","US","2822484","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"E. P. Heringer & G. Eiten","1974","12","24","Brazil","Goiás","Caldas Novas","ca.9km NW of city of Caldas Novas. Several km N of N edge of Serra de Caldas",NA,NA,NA,NA,"1",NA,NA,"-48.7","-17.72",NA,NA,NA,"14226","South America - Neotropics",NA,"US01331739","US01331739_01","Dicotyledonae",NA,NA,NA,NA
"284","2020-09-12 05:00:02-03","US","US","1483467","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,"G. O. A. Malme","1893","12","16","Brazil","Mato Grosso","Cuiabá",NA,NA,NA,NA,NA,"1",NA,NA,"-56.0966987609863","-15.5960998535156","74875","auto",NA,"1212","South America - Neotropics",NA,"US01331707","US01331707_01","Dicotyledonae",NA,NA,NA,NA
"285","2020-09-12 05:00:02-03","US","US","1157035","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","Hassl.",NA,NA,NA,"K. Fiebrig","1908",NA,NA,"Paraguay","Concepción",NA,"San Luis, between Rio Apa and Rio Aquidaban.",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"paraguariensis","4156 p.p.","South America",NA,"US00089814",NA,"Dicotyledonae",NA,NA,"Isosyntype",NA
"286","2020-09-02 16:33:35-03","Cenargen","CEN","55149","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","B. M. T. Walter","2012","08","Aécio Amaral-Santos","2004","03","15","Brasil","GO","SAO DOMINGOS","Fazenda São Domingos, próximo à beira do rio São Mateus.","-46.780555","-13.566111",NA,NA,"1",NA,NA,"-46.780555","-13.566111",NA,NA,NA,"2392",NA,"Unicata","CEN00055149","CEN00055149",NA,NA,NA,NA,NA
