"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"151","2019-12-19 11:17:12-03","UFG","UFG","27711","S","Plantae",NA,NA,"Asclepiadaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rizzo, J.A.","Rizzo, J.A.; Ferreira, H.D.; Hashimoto, M.Y. & Cunha, N.R.","12506","2004","11","19",NA,"Brasil","Goiás","Goiandira","Fazenda do Chapéu. Cerrado.","-48.135556","-18.011944",NA,"Erva de 20cm de altura.",NA,NA,NA,NA,NA,NA,"2006","02","20",NA,"-48.135556","-18.011944",NA,NA,NA,NA
"152","2019-06-10 10:10:07-03","FZB-BH","BHZB","3026","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum",NA,NA,"Ordones, J.","604","2000","12","15",NA,"Brasil","MG","Catas Altas","Caraça/ Campo de Fora","-43.4075012207031","-20.0746994018555",NA,"Exsicata não encontrada - outubro/2010.",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-06-10 10:10:07-03","FZB-BH","BHZB","8637","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum",NA,"Fernandes , M.G.C, confirmada por A. Rapini","Andrade, I.R. et al.","383","2012","05","17",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais,","-43.700556","-19.03",NA,"Ponto 87 636764 7895353 1257m",NA,NA,"1257","1257",NA,NA,NA,NA,NA,NA,"43W 42' 02","19S 01' 48",NA,NA,NA,NA
"154","2019-06-10 10:10:07-03","FZB-BH","BHZB","8937","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum",NA,"Fernandes , M.G.C, confirmada por A. Rapini","Ordones, J. et al.","1829","2012","04","17",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.7144012451172","-19.1688995361328",NA,"s/ ponto",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-06-10 10:10:07-03","FZB-BH","BHZB","9897","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum",NA,NA,"Fernandes, M.G.C. et al.","1667","2012","11","27",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","-43.710833","-19.042778",NA,"Ponto 104 635658 7893946 1288 m, Limite com o campo brejoso.",NA,NA,"1288","1288",NA,NA,NA,NA,NA,NA,"43W 42' 39","19S 02' 34",NA,NA,NA,NA
"156","2021-03-01 11:54:23-03","UFPE","UFP","19608","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini","Alves, M; Silva, MC; Loyola, M; Gomes, V","1239","1997","10","20",NA,"Brasil","Bahia","Rio das Contas",NA,"-41.812222","-13.970833",NA,"Arbusto escandente,flores levemente rosadas, látex branco-leitoso, rara.","UFP019608",NA,"1150","1150",NA,NA,"2008","10","02",NA,"-41.812222","-13.970833",NA,NA,NA,NA
"157","2020-09-12 05:00:02-03","US","US","290274","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"E. Warming","s.n.",NA,NA,NA,"South America-Neotropics","Brazil","Minas Gerais",NA,"Lagoa Santa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"158","2020-09-12 05:00:02-03","US","US","2706533","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"G. Hatschbach, L. Smith & Ayensu","28922","1972","1","19","South America - Neotropics","Brazil","Minas Gerais",NA,"Rod. MG-2, entre Serro e Datas (mun. Serro) Minas Gerais.",NA,NA,NA,NA,"US03266473","US03266473_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"159","2020-09-12 05:00:02-03","US","US","2796198","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","22228","1969","1","18","South America - Neotropics","Brazil","Minas Gerais",NA,"The Planalto do Brasil, Serra do Espinhaço, Cerrado, ca. 23km S.W. of Diamantina, road to Gouveia.",NA,NA,NA,NA,"US03266474","US03266474_01","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"160","2020-09-12 05:00:02-03","US","US","2196949","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"A. Macedo","2816","1950","12","31","South America","Brazil",NA,NA,"Itacolomi, Municipio Ouro Pret, Estado Mg.",NA,NA,NA,NA,"US03266475","US03266475_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"161","2020-09-12 05:00:02-03","US","US","290275","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"E. Warming","s.n.",NA,NA,NA,"South America-Neotropics","Brazil","Minas Gerais",NA,"Lagoa Santa.",NA,NA,NA,NA,"US03266476","US03266476_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","2833117","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"H. S. Irwin, R. M. Harley & E. Onishi","28889","1971","1","22","South America - Neotropics","Brazil","Minas Gerais",NA,"The Planalto do Brasil, Serra do Espinhaço, Lower cut-over slopes of Serra da Caraça, sandy slopes near riacho, ca. 10km W. of Barão de Cocais.",NA,NA,NA,NA,"US03266472","US03266472_01","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"163","2020-09-02 16:20:11-03","Cenargen","CEN","108471","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A. Rapini","Vinícius Castro Souza","28626","2002","02","28",NA,"Brasil","MG","SANTANA DO RIACHO","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, Km 121. Próximo à sede do IBAMA.","-43.527222","-19.253611","Exsicatas","Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (78124).","CEN00108471","CEN00108471","1300","1300",NA,NA,"2008",NA,NA,NA,"-43.527222","-19.253611",NA,"1",NA,NA
"164","2021-03-15 18:24:55-03","USP","SPF","110873","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Conceição, AA","23","1996","01","26",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó, Próximo à estátua do Velho Juca.",NA,NA,NA,"Transição de campo rupestre/mata semidecídua","SPF00110873",NA,NA,NA,NA,NA,"1997","02",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-15 18:24:55-03","USP","SPF","128275","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Rapini, A","509","1998","03","01",NA,"Brasil","Minas Gerais","Serro","Rod. Data-Serro.","-43.558333","-18.553889",NA,"Erva em solo pedregoso. Flores esverdeadas, corona alva, apêndice das anteras e do ginostégio vináceos, com as margens esverdeadas.","SPF00128275",NA,"1100","1100",NA,NA,"1998","05",NA,NA,"-43.558333","-18.553889",NA,NA,NA,NA
"166","2021-03-15 18:24:55-03","USP","SPF","128278","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Rapini, A","548","1998","03","03",NA,"Brasil","Minas Gerais","Congonhas do Norte","Estrada para Conceição do Mato Dentro, próximo a Extrema, Serra da Carapina (Serra Talhada), norte da Serra do Cipó.","-43.683333","-18.916667",NA,"Subarbusto em solo pedregoso. Corola esverdeada, corona alva, apêndice das anteras verdes, vináceos no centro. Frutos verdes passando a ocre.","SPF00128278",NA,"1200","1200",NA,NA,"1998","05",NA,NA,"-43.683333","-18.916667",NA,NA,NA,NA
"167","2021-03-15 18:24:55-03","USP","SPF","128279","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Rapini, A","552","1998","03","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada Santana do Riacho-Lapinha, encosta da Serra do Cipó.","-43.7","-19.066667",NA,"Erva volúvel em pasto. Flores esverdeadas, corona alva e apêndices das anteras e do ginostégio vináceos.","SPF00128279",NA,"1090","1090",NA,NA,"1998","05",NA,NA,"-43.7","-19.066667",NA,NA,NA,NA
"168","2021-03-15 18:24:55-03","USP","SPF","129234","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Atkins, S","PCD4878","1997","02","02",NA,"Brasil","Bahia","Rio de Contas","Serra do Marcelino","-41.834722","-13.595278",NA,"Subarbusto ca. 60 cm. Folhas crassas. Botões esverdeados; flores com pétalas creme quando senescentes, face inferior vinho.; Caatinga.","SPF00129234",NA,"1170","1170",NA,NA,"1998",NA,NA,NA,"-41.834722","-13.595278",NA,NA,NA,NA
"169","2021-03-15 18:24:55-03","USP","SPF","129807","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Passos, L","PCD5391","1997","02","10",NA,"Brasil","Bahia","Caetité","Caminho para Licínio de Almeida.","-42.496111","-14.16",NA,"Subarbusto escandente, tomentoso, látex alvo. Folhas membranáceas, vilosas. Botões esverdeados, viloso; flores com cálice verde-claro, pétalas verde-amarelado, corola alva com apêndice vináceo.; Campo gerais e mata.","SPF00129807",NA,"1080","1080",NA,NA,"1998",NA,NA,NA,"-42.496111","-14.16",NA,NA,NA,NA
"170","2021-03-15 18:24:55-03","USP","SPF","132920","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Rapini, A","658","1998","07","15",NA,"Brasil","Minas Gerais","Belo Vale","Serra da Moeda, Km 14 em direção a BR 040.","-43.933889","-20.446111",NA,"Erva. Fruto verde-ocre.","SPF00132920",NA,"1330","1330",NA,NA,"1999",NA,NA,NA,"-43.933889","-20.446111",NA,NA,NA,NA
"171","2021-03-15 18:24:55-03","USP","SPF","135388","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Rapini, A","753","1999","03","12",NA,"Brasil","Minas Gerais","Grão Mogol","Próximo à torre de TV.","-42.883333","-16.583333",NA,"Trepadeira. Flores creme. Corona alva. Apêndice das anteras levemente vináceos e do ginostégio verde.","SPF00135388",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.883333","-16.583333",NA,NA,NA,NA
"172","2021-03-15 18:24:55-03","USP","SPF","144719A","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Farinaccio, MA","152","1998","07","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Antigo km 114.","-43.592167","-19.299583",NA,"Planta ereta, ca. 50 cm alt. Flores de cálice verde claro, pintalgado de vináceo, corola creme a vinácea na face abaxial, creme na face adaxial. Corona creme. Ápice do ginostégio creme.","SPF00144719",NA,"1250","1315",NA,NA,"2004","02",NA,NA,"-43.592167","-19.299583",NA,NA,NA,NA
"173","2021-03-15 18:24:55-03","USP","SPF","174574","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Sasaki, D","1077","2005","11","13",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada Lagoa Santa - Conceição do Mato Dentro (MG 010 - km 12). Lado direito da estrada. Travessão (Serra das Bandeirinhas).","-40.554972","-19.305806",NA,"Subarbusto latescente ca. 40 cm lat. Folhas discolores, mais claras na face abaxial. Corola verde, com indumento alvo na face interna. Corona alva. Apêndices das anteras verdes ventralmente e vináceos dorsalmente. Ginostégio vinho. M","SPF00174574",NA,NA,NA,NA,NA,"2005","11",NA,NA,"-40.554972","-19.305806",NA,NA,NA,NA
"174","2021-03-15 18:24:55-03","USP","SPF","147623","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Fiaschi, P","840","2001","07","07",NA,"Brasil","Minas Gerais","Botumirim","Trilha para o Cruzeiro, na entrada da cidade, pelo acesso a partir de Cristália.","-43.012778","-16.857222",NA,"Trepadeira latescente. Látex alvo. folhas com indumento alvo. Frutos imaturos amarelados.; Morro com afloramentos rochosos e campos rupestres.","SPF00147623",NA,NA,NA,NA,NA,"2002","01",NA,NA,"-43.012778","-16.857222",NA,NA,NA,NA
"175","2021-03-15 18:24:55-03","USP","SPF","154133","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Lobão, AQ","600","2001","07","06",NA,"Brasil","Minas Gerais","Grão Mogol","Estrada para Grão-Mogol.","-42.915278","-16.591667",NA,"Trepadeira, com muito látex leitoso. Folhas discolores verdes, aveludadas. Frutos verdes.","SPF00154133",NA,NA,NA,NA,NA,"2009",NA,NA,NA,"-42.915278","-16.591667",NA,NA,NA,NA
"176","2021-03-15 18:24:55-03","USP","SPF","160942","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Souza, VC","28626","2002","02","28",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rod. Belo Horizonte-Conceição do Mato Dentro, km 121. Próximo à sede do IBAMA.","-43.52725","-19.253861",NA,"Subarbusto; flores verdes.; Campo rupestre.","SPF00160942",NA,NA,NA,NA,NA,"2003",NA,NA,NA,"-43.52725","-19.253861",NA,NA,NA,NA
"177","2021-03-15 18:24:55-03","USP","SPF","162208","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Farinaccio, MA","681","2004","03","31",NA,"Brasil","Minas Gerais","Cristália","Fazenda Cabral. Entrada a 4.6 km da ponte sobre o Rio Itacambiruçu na estrada Grão-Mogol - Cristália, 19 km alé da entrada. Mata ripária perturbada à margem direita do Rio Itacambiruçu.","-42.779583","-16.577944",NA,"Planta volúvel, latescente. Flores amareladas. Corona creme. Apêndice membranáceo das anteras e ginostégio amarelo, vináceo na região proximal.","SPF00162208",NA,"640","640",NA,NA,"2004","05",NA,NA,"-42.779583","-16.577944",NA,NA,NA,NA
"178","2021-03-15 18:24:55-03","USP","SPF","162209","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Farinaccio, MA","698","2004","04","03",NA,"Brasil","Bahia","Piatã","Serra de Santana, Na base da serra, em frente à Capela do Senhor do Bonfim, imediatamente a leste da cidade.","-41.765","-13.151111",NA,"Planta volúvel, latescente. Botões castanhos. Flores verde-acastanhadas. Corona creme. Apêndice membranáceo das anteras e ginostégio atro-purpureos.; Vegetação arbustiva (elementos de cerrado).","SPF00162209",NA,NA,NA,NA,NA,"2004","04",NA,NA,"-41.765","-13.151111",NA,NA,NA,NA
"179","2021-03-15 18:24:55-03","USP","SPF","178771","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Calió, MF","218","2007","01","23",NA,"Brasil","Minas Gerais","Diamantina","Km 685 da rodovia para Mendanha (BR 367), lado direito da estrada, elevação ca. 300 m N da Trilha dos Escravos.","-43.593333","-18.217778",NA,"Erva erteta até 40 cm alt. Folhas levemente discolores, nervuras bastante claras na superfície abaxial. Cálice e corola verdes. Corola deflexa no botão e quando velhas, patentes. Corona alva com apêndices eretos vináceos. Cabeça esti","SPF00178771",NA,"1250","1250",NA,NA,"2007",NA,NA,NA,"-43.593333","-18.217778",NA,NA,NA,NA
"180","2021-03-15 18:24:55-03","USP","SPF","18096","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Giulietti, AM","CFCR1233","1981","07","18",NA,"Brasil","Bahia",NA,"Estrada Ituaçu-Barra da Estiva, 12 km da Barra da Estiva, próximo do Morro do Ouro.",NA,NA,NA,"Planta escandente. Flores creme, cúculo roxo.; Campo rupestre.","SPF00018096",NA,NA,NA,NA,NA,"1998","06",NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-15 18:24:55-03","USP","SPF","208357","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Zappi, DC","Zappi, DC","2730","2010","03","05",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Vilarejo Inhame. Subida partindo da antiga estrada da mina de manganês","-43.789173","-18.919209",NA,"Erva ereta, latescente, corolas esverdeadas, frutos verdes.; Campo sujo, solo arenoso, entre gramíneas.","SPF00208357",NA,NA,NA,NA,NA,"2010","11",NA,NA,"-43.789173","-18.919209",NA,NA,NA,NA
"182","2021-03-15 18:24:55-03","USP","SPF","208641","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Heiden, G; Borges, LM; Siniscalchi, CM; Müller, G","1378","2010","06","16",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Lapinha da Serra, trilha para o Pico do Breu, margem do córrego Boqueirão à esquerda da trilha.","-43.676389","-19.099722",NA,"Subarbusto ereto, ca. 0,3 m alt. Folhas verdes. Pétalas em tom cinza-azulado pálido.","SPF00208641",NA,"1403","1403",NA,NA,"2010","06","23",NA,"-43.676389","-19.099722",NA,NA,NA,NA
"183","2021-03-15 18:24:55-03","USP","SPF","218263","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Pena, MA","Pena, MA","729","2008","03","11",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.","-43.550556","-19.261389",NA,"Arbusto. Folhas amareladas. Flores alvo-esverdeadas. Sépalas verde-escuras. Base dos estames alvos.","SPF00218263",NA,"1326","1326",NA,NA,"2009",NA,NA,NA,"-43.550556","-19.261389",NA,NA,NA,NA
"184","2021-03-15 18:24:55-03","USP","SPF","218271","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Pena, MA","853","2008","05","15",NA,"Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.511667","-19.247222",NA,"Erva. Folhas discolores, pilosas. Sépalas e botões vináceos. Parte interna da pétala verde.","SPF00218271",NA,"1280","1280",NA,NA,"2008","06",NA,NA,"-43.511667","-19.247222",NA,NA,NA,NA
"185","2021-03-15 18:24:55-03","USP","SPF","32358","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Pirani, JR","Silva, AF","468",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Flores verdes, estames vinhos. Erva até 80 cm. Fruto lanoso verde amarronzado. Ex VIC 8546.","SPF00032358",NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-15 18:24:55-03","USP","SPF","75017","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Cáceres, SA","Arbo, MM","4112","1990","05","15",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Cardeal Mota. Camino a Conceição do Mato Dentro.","-43.583333","-19.333333",NA,"Subarbusto 30-50 cm, petalos gris amarillentos, enves pardo-verdoso, corona pardo-amarillenta. Fruto pardo.; Campo de altura y campo rupestre.","SPF00075017",NA,NA,NA,NA,NA,"1990",NA,NA,NA,"-43.583333","-19.333333",NA,NA,NA,NA
"187","2021-03-15 18:24:55-03","USP","SPF","32370","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum strictum","Mart.","Fontella Pereira, J","Cordeiro, I","CFSC8207","1982","03","24",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Santana do Pirapama. Fazenda Inhame (Serra Mineira).","-43.9","-18.916667",NA,"Subarbusto de 30 cm. Flores creme-esverdeadas, corona alva, cucula vinho; frutos verdes.","SPF00032370",NA,NA,NA,NA,NA,"1983",NA,NA,"strictum","-43.9","-18.916667",NA,NA,NA,NA
"188","2021-03-15 18:24:55-03","USP","SPF","89219","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Stannard, BL","H52765","1992","03","21",NA,"Brasil","Bahia","Abaíra","Bicota.","-41.85","-13.333333",NA,"Subarbusto 45 cm alt. Flores vináceas com fauce alva. Entre rochas.","SPF00089219",NA,"1400","1750",NA,NA,"2005",NA,NA,NA,"-41.85","-13.333333",NA,NA,NA,NA
"189","2021-03-15 18:24:55-03","USP","SPF","92727","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Giulietti, AM","CFCR13778","1994","01","16",NA,"Brasil","Minas Gerais","Ouro Preto","Serra Bico de Pedra","-43.598333","-20.479167",NA,"Subarbusto até 40 cm alt., flores com cálice verde, corola verde amarelada, com tubo externamente vináceo, corona alva e apêndice verde-vináceos, ovário vináceo ecuro. Látex branco.; Campo rupestre.","SPF00092727",NA,"1270","1270",NA,NA,"1997","07",NA,NA,"-43.598333","-20.479167",NA,NA,NA,NA
"190","2021-03-15 18:24:55-03","USP","SPF","135757","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Rapini, A","858","1998","01","01",NA,"Brasil","Bahia","Rio de Contas","Cerca de 4 km NW da cidade em direção a Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,"Erva volúvel, ca. 1.5 m alt., látex leitoso. Flores amarelo-amarronzado. Cerrado na beira da estrada.","SPF00135757",NA,"1090","1090","49773","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-15 18:24:55-03","USP","SPF","178055","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Simões, AO","1067","2001","02","06",NA,"Brasil","Bahia","Rio de Contas","Fazenda Brumadinho.","-41.8114013671875","-13.5789003372192",NA,"Liana, látex branco, cálice verde, corola marrom-arroxeada, corona com segmentos internos roxos e esternos brancos, apêndices estigmáticos esverdeados.","SPF00178055",NA,NA,NA,"49773","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-15 18:24:55-03","USP","SPF","178057","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Simões, AO","1154","2002","02","22",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas","-41.8114013671875","-13.5789003372192",NA,"Liana, volúvel, látex branco, flores arroxeadas, corona com os segmentos externos brancos e os internos roxos, frutos verde-arroxeados, pilosos. Em afloramento.","SPF00178057",NA,NA,NA,"49773","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-15 18:24:55-03","USP","SPF","135144","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Rapini, A","767","1999","03","12",NA,"Brasil","Minas Gerais","Botumirim","Ca. 18 km de Botumirim em direção a Adão Colares.","-43.010799407959","-16.872200012207",NA,"Erva ereta ou volúvel. Flores creme, corona alva, apêndice das anteras e do ginostégio vináceos, levemente esverdeados para o ápice.","SPF00135144",NA,NA,NA,"39434","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-15 18:24:55-03","USP","SPF","135387","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Rapini, A","730","1999","03","10",NA,"Brasil","Minas Gerais","Grão Mogol","32 km de Grão Mogol em direção à Cancela, na BR 251.","-42.8897018432617","-16.5594005584717",NA,"Arbusto volúvel. Flores creme-esverdeada, corona alva. Apêndice das anteras e do ginostégio vináceos passando à esverdeados para o ápice.","SPF00135387",NA,NA,NA,"67219","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-15 18:24:55-03","USP","SPF","178056","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Simões, AO","1084","2001","02","10",NA,"Brasil","Minas Gerais","Grão Mogol","Afloramento no caminho para a cidade.","-42.8897018432617","-16.5594005584717",NA,"Liana, látex branco, flores fragrantes, esverdeadas, lobos na corola arroxeados internamente.","SPF00178056",NA,NA,NA,"67219","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-15 18:24:55-03","USP","SPF","110081","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Roque, N","109","1996","02","12",NA,"Brasil","Minas Gerais","Jaboticatubas","Alto da Serra da Lagoa Dourada.","-43.7449989318848","-19.513599395752",NA,"Arbusto ca. 0.5 m alt., em solo pedregoso. Cálice verde, corola externamente verde-amarelada, internamente alvacenta. Corona alva, filete verde-vináceo, antera creme-esverdeada. Fruto imaturo verde-vináceo.; Campo arenoso com afloram","SPF00110081",NA,NA,NA,"31264","auto","1997","02",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-15 18:24:55-03","USP","SPF","135389","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Anônimo","Rapini, A","780","1999","03","13",NA,"Brasil","Minas Gerais","Juramento","Serra Novo. 18 km de Itacambira em direção a Juramento.","-43.5868988037109","-16.8481006622314",NA,"Erva volúvel. Flores creme esverdeado, corona alva. Apêndices das anteras e do ginostégio vináceo escuro. Frutos verdes pintalgados de castanho.","SPF00135389",NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
