"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"510","2019-11-13 11:21:02-03","USP","SPF","174537","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Silva Neto, SJ","317","1993","10","06",NA,"Brasil",NA,NA,NA,"SPF00174537",NA,NA,"(Nees) Kosterm.",NA,"Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-13 11:21:02-03","USP","SPF","179751","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Giordano, LC","2057","1995","11","30",NA,"Brasil",NA,NA,NA,"SPF00179751",NA,NA,"(Nees) Kosterm.","Anônimo","Rio de Janeiro","Paraty","Trilha em direção à Praia Brava.","-44.7131004333496","-23.2178001403809",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-13 11:21:02-03","USP","SPF","204225","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Sucre, D","8172","1972","01","04",NA,"Brasil",NA,NA,NA,"SPF00204225",NA,NA,"(Nees) Kosterm.","Kurz, H","Rio de Janeiro","Rio de Janeiro","Morro da Taquara","-43.2075004577637","-22.9027996063232",NA,"680","700","57442","auto",NA,"1979","11",NA,NA,NA,NA,NA,NA,NA
"513","2019-11-13 11:21:02-03","USP","SPF","204348","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Klein, RM","9637","1971","08","11",NA,"Brasil",NA,NA,NA,"SPF00204348",NA,NA,"(Nees) Kosterm.","Kurz, H","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,"150","150","13751","auto",NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-13 11:21:02-03","USP","SPF","150769","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Simão-Bianchini, R","1420","2000","09","08",NA,"Brasil",NA,NA,NA,"SPF00150769",NA,NA,"(Nees) Kosterm.","Nicolau, SA","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Mococa.","-45.4099998474121","-23.6200008392334",NA,NA,NA,"30093","auto",NA,"2001","01",NA,NA,NA,NA,NA,NA,NA
"515","2019-11-13 11:21:02-03","USP","SPF","144193","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Fiaschi, P","536","2000","12","11",NA,"Brasil",NA,NA,NA,"SPF00144193",NA,NA,"(Nees) Kosterm.","Quinet, A","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha do Poção.","-45.4099998474121","-23.6200008392334",NA,NA,NA,"30093","auto",NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"516","2019-11-13 11:21:02-03","USP","SPF","96890","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Furlan, A","1485","1994","04","16",NA,"Brasil",NA,NA,NA,"SPF00096890",NA,NA,"(Nees) Kosterm.","Anônimo","São Paulo","Ubatuba","Estrada da Fazenda Capricórnio, km 46 da Rod. Rio/Santos.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-11-13 11:21:02-03","USP","SPF","99396","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Lobo, PC","29369","1993","11","16",NA,"Brasil",NA,NA,NA,"SPF00099396",NA,NA,"(Nees) Kosterm.","Anônimo","São Paulo","Ubatuba","Praia de Maranduba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2021-03-15 18:27:32-03","USP","SPF","198783","PreservedSpecimen","Plantae","Lauraceae","Licaria","parviflora","Licaria parviflora","Paulino, R","s.n.","1932","01","14",NA,"Brasil",NA,NA,"Árvore de 5 - 7 metros de altura, flor pardo-amarelado.","SPF00198783",NA,NA,"(Meisn.) Vattimo-Gil","Vattimo, I","Rio de Janeiro","Rio de Janeiro","Estrada da Guanabrara, entre a Vista Chinesa, Gávea.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA
"519","2014-08-26 18:21:18-03","FSL","HFSL","708","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Thomas, W.W.; Mota, C.D.A. da & Lima, E.F. de","5171","1987","03","18","Southern America","Brasil",NA,NA,"Large shrub, 3-4m, common. Leaves dark shiny green above with paler veins, slightly paler beneath. Flowers pale yellow. Fruit dull green. Várzea forest and stream bank vegetation. ; DE",NA,NA,NA,"(Nees) Kosterm.","Werff, H.H. van der","Rondônia","Porto Velho","Represa de Samuel, Represa Samuel: along igarapé Japim, ca. 2 hours upstream from dam by boat.","-63.333333","-8.816667",NA,NA,NA,NA,NA,NA,"1993","01","01","-63.333333","-8.816667",NA,NA,NA,NA
"520","2014-08-26 18:21:18-03","FSL","HFSL","725","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Thomas, W.W.; Ferreira, C.A.C.","5393","1986","07","08","Southern America","Brasil",NA,NA,"Shrub, 2m above water. Leaves dark shiny green above, dark green and dull beneath. Flowers pale greenish-yellow. River bank vegetation. ; DE",NA,NA,NA,"(Nees) Kosterm.","Werff, H.H. van der","Amazonas","Presidente Figueiredo","Represa de Balbina, Represa de Balbina along Rio Pitinga, 2-4 km (N) of confluence with Rio Uatumã.","-59.833333","-1.55",NA,NA,NA,NA,NA,NA,"1998","01","01","-59.833333","-1.55",NA,NA,NA,NA
"521","2019-10-07 09:22:56-03","UEFS","HUEFS","195754","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Brotto, M.L.","738","2011","07","16",NA,"Brasil",NA,NA,"Floresta ombrófila densa submontana.","HUEFS0195754","Angiospermae","Laurales","(Nees) Kosterm.",NA,"Paraná","Guaratuba","Área da COPEL, rio Cubatão.","-48.806944","-25.821944","HUEFS0195754","83","83",NA,NA,NA,NA,NA,NA,"48W48'25''","25S49'19''","Magnolianae",NA,NA,NA
"522","2020-07-17 08:31:38-03","UEFS","HUEFS","201599","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Oliveira, W.L.","2","2011","12","13",NA,"Brasil",NA,NA,"Floresta Ombrófila Aberta.","HUEFS0201599","Angiospermae","Laurales","(Nees) Kosterm.","E.B.A.Dias","Rondônia","Porto Velho","Transecto 1 Parcelo 5 (T1P5).","-64.87","-9.445833","HUEFS0201599 HUEFS0201599_e1","113","113",NA,NA,NA,"2014","08",NA,"64W52'12''","9S26'45''","Magnolianae",NA,NA,NA
"523","2019-10-07 09:22:56-03","UEFS","HUEFS","234362","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Silva, J.M.","9661","2016","11","30",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa Submontana, vegetação em estágio médio de sucessão.","HUEFS0234362","Angiospermae","Laurales","(Nees) Kosterm.","M.L.Brotto","Paraná","Adrianópolis","Tatupeba, estrada para João Surrá.","-48.757222","-24.700278","HUEFS0234362","130","130",NA,NA,NA,"2016","12",NA,"48W45'26''","24S42'1''","Magnolianae",NA,NA,NA
"524","2020-07-17 08:31:38-03","UEFS","HUEFS","243153","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Silveira, A.L.P.","806","2015","06",NA,NA,"Brasil",NA,NA,NA,"HUEFS0243153","Angiospermae","Laurales","(Nees) Kosterm.","H.van der Werff","Rondônia","Machadinho d'Oeste","Tabajara, coletas realizadas ao longo das margens do rio Marmelo. Área de igapó e várzea do rio.","-61.935833","-8.963333","HUEFS0243153_e1",NA,NA,NA,NA,NA,NA,NA,NA,"61w56'9''","8S57'48''","Magnolianae",NA,NA,NA
"525","2019-06-11 12:38:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","C. A. Cid Ferreira","129","1979","10","8","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Amazonas",NA,NA,"-63","-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"129",NA
"526","2019-06-11 12:33:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","J. Schunke V.","7294","1974","7","10","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"7294",NA
"527","2019-06-11 12:38:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","A. Henderson","429","1985","5","9","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Amazonas",NA,NA,"-63","-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"429",NA
"528","2015-03-07 08:33:29-03","F","FMNH-SEEDPLANTS","V0157140F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0157140F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0157140F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"529","2015-03-07 08:33:29-03","F","FMNH-SEEDPLANTS","V0157142F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0157142F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0157142F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"530","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153473F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153473F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153473F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"531","2015-03-07 08:33:03-03","F","FMNH-SEEDPLANTS","V0153484F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153484F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153484F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"532","2015-03-07 08:33:05-03","F","FMNH-SEEDPLANTS","V0153567F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153567F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153567F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"533","2015-03-07 08:33:05-03","F","FMNH-SEEDPLANTS","V0153568F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153568F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153568F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"534","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153457F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153457F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153457F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"535","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153458F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0153458F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0153458F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"536","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153459F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153459F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153459F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"537","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153460F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0153460F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0153460F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"538","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153461F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0153461F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0153461F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"539","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153462F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0153462F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0153462F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"540","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153463F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0153463F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0153463F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"541","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153464F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0153464F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0153464F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"542","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153465F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153465F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153465F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"543","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153466F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153466F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153466F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"544","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153467F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"V0153467F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-59","5","V0153467F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"545","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153468F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0153468F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0153468F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"546","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153469F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0153469F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0153469F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"547","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153470F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0153470F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0153470F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"548","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153471F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153471F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153471F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"549","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153472F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153472F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153472F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"550","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153474F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0153474F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0153474F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"551","2016-09-21 11:26:09-03","F","FMNH-SEEDPLANTS","V0153475F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","A. Rudas & et al.","1042","1990","11","6","South America","Colombia",NA,NA,NA,"V0153475F","Spermatophyta",NA,NA,NA,"Amazonas",NA,NA,"-72","-1","V0153475F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"552","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153476F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153476F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153476F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"553","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153477F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153477F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153477F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"554","2015-03-07 08:33:02-03","F","FMNH-SEEDPLANTS","V0153478F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153478F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153478F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"555","2015-03-07 08:33:03-03","F","FMNH-SEEDPLANTS","V0153479F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0153479F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0153479F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"556","2015-03-07 08:33:03-03","F","FMNH-SEEDPLANTS","V0153480F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0153480F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0153480F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"557","2015-03-07 08:33:03-03","F","FMNH-SEEDPLANTS","V0153481F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0153481F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0153481F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"558","2015-03-07 08:33:03-03","F","FMNH-SEEDPLANTS","V0153482F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0153482F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0153482F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"559","2015-03-07 08:33:03-03","F","FMNH-SEEDPLANTS","V0153483F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0153483F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.7017","4.7364","V0153483F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"560","2015-03-07 08:33:03-03","F","FMNH-SEEDPLANTS","V0153485F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0153485F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0153485F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"561","2015-03-07 08:33:03-03","F","FMNH-SEEDPLANTS","V0153486F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153486F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153486F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"562","2015-03-07 08:33:03-03","F","FMNH-SEEDPLANTS","V0153487F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153487F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153487F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"563","2015-03-07 08:33:03-03","F","FMNH-SEEDPLANTS","V0153488F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153488F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153488F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"564","2015-03-07 08:33:05-03","F","FMNH-SEEDPLANTS","V0153561F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0153561F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0153561F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"565","2015-03-07 08:33:05-03","F","FMNH-SEEDPLANTS","V0153562F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0153562F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0153562F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"566","2015-03-07 08:33:05-03","F","FMNH-SEEDPLANTS","V0153563F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0153563F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0153563F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"567","2015-03-07 08:33:05-03","F","FMNH-SEEDPLANTS","V0153564F","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0153564F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0153564F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
