"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","imagecode","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","individualCount","fieldNumber","sex"
"143","2015-09-04 01:29:41-03","MNHN","RECOLNAT_MNHN_P","P02377676","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Reitz|Klein",NA,"1958","10","23",NA,"Brasil","Santa Catarina","São Joaquim","Serra do Oratório, Bom Jardim","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377676' target='other'> <mi>dwc_moreinfo</mi></a>","P02377676","1400",NA,NA,NA,NA,"Ard.",NA,"P02377676_01","-49.9317016601562","-28.2938995361328",NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,"7409",NA
"144","2015-09-04 01:29:41-03","MNHN","RECOLNAT_MNHN_P","P02377679","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Reitz|Klein",NA,"1963","8","12",NA,"Brasil","Santa Catarina","Lages","Vacas Gordas","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377679' target='other'> <mi>dwc_moreinfo</mi></a>","P02377679","700",NA,NA,NA,NA,"Ard.",NA,"P02377679_01","-50.326099395752","-27.8160991668701",NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,"15550",NA
"145","2015-09-04 01:29:41-03","MNHN","RECOLNAT_MNHN_P","P02377677","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Reitz|Klein",NA,"1963","7","12",NA,"Brasil","Santa Catarina","Lages","Vacas Gordas.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377677' target='other'> <mi>dwc_moreinfo</mi></a>","P02377677","700",NA,NA,NA,NA,"Ard.",NA,"P02377677_01","-50.326099395752","-27.8160991668701",NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,"15550",NA
"146","2020-09-02 15:47:51-03","MNHN","RECOLNAT_MNHN_P","P00282051","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Commerson, P.",NA,NA,NA,NA,NA,"Uruguay",NA,NA,"Montevideo","hb",NA,"Acquis en Novembre 1886 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00282051' target='other'> <mi>dwc_moreinfo</mi></a>","P00282051",NA,NA,NA,NA,"foliolosa","Eichl.","Lourteig","P00282051_01 P00282051_02",NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2015-09-04 12:52:22-03","MNHN","RECOLNAT_MNHN_P","P00585253","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Commerson, P.",NA,"1767","11",NA,NA,"[Uruguay]",NA,NA,"Amer. merid. De la plage de Montevideo. Dans les paquis","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00585253' target='other'> <mi>dwc_moreinfo</mi></a>","P00585253",NA,NA,NA,NA,"foliolosa","Eichler","Lourteig","P00585253_01","-56.165","-34.90194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","1996-02-21 09:22:18-03","MNHN","RECOLNAT_MNHN_P","P00585249","PreservedSpecimen",NA,"Ranunculaceae","Anemone","jamesonii","Anemone jamesonii","Jameson, W.",NA,NA,NA,NA,NA,"Equateur",NA,NA,"Azuay, Cerro de Pillzhum","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00585249' target='other'> <mi>dwc_moreinfo</mi></a>","P00585249","1200",NA,NA,NA,NA,"Hook.",NA,"P00585249_01 P00585249_02",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86",NA
"149","2013-12-11 17:55:57-02","MNHN","RECOLNAT_MNHN_P","P00671586","PreservedSpecimen",NA,"Ranunculaceae","Anemone","trilobata","Anemone trilobata","Commerson, P.",NA,NA,NA,NA,NA,"[Uruguay]",NA,NA,"Montevideo","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671586' target='other'> <mi>dwc_moreinfo</mi></a>","P00671586",NA,NA,NA,NA,NA,"Juss.",NA,"P00671586_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:40:32-03","UFMG","BHCB","188714","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Paiva, JAM; Souza, JAM; Silva, E","1443","2017","08","02","Southern America","Brasil","Minas Gerais","Ouro Preto","RPPN Horto Alegria",NA,NA,"Erva. Terrestre.; Campo Rupestre Quartzítico","BHCB188714","1838","1838","Dicotyledon",NA,NA,"Ard.",NA,NA,"-43.570833","-20.228056",NA,NA,NA,NA,NA,"-43.570833","-20.228056",NA,NA,NA,NA,NA
"151","2020-12-11 11:40:32-03","UFMG","BHCB","71760","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Hatschbach, G","72362",NA,NA,NA,"Southern America","Brasil","Paraná","General Carneiro",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Ard.",NA,NA,"-51.315601348877","-26.4274997711182",NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:40:32-03","UFMG","BHCB","61641","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Santa Catarina","Urubici",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Ard.",NA,NA,"-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:21:27-03","UFPR","UPCB","50830","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","triternata","Anemone triternata","Hatschbach, G.","78100","2004","10","17",NA,"Brasil","Santa Catarina","Urubici","Salto do Rio Avencal, base",NA,NA,"Ereta, pétalas alvas. Araucarieto..",NA,NA,NA,NA,NA,NA,"Vahl.","Hatschbach, G.",NA,"-49.5917015075684","-28.0149993896484",NA,"2005","30102","auto",NA,NA,NA,"01","01",NA,NA,NA
"154","2021-02-11 17:21:27-03","UFPR","UPCB","45678","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","triternata","Anemone triternata","Hatschbach, G.","72362","2001","09","18",NA,"Brasil","Paraná","General Carneiro","Colônia Mendes, Rio Iratim",NA,NA,"Erva bulbosa, flor alva levemente lilás. Em pastos levemente úmidos. Alt.: 950m s.n.m..",NA,NA,NA,NA,NA,NA,"Vahl.","Hatschbach, G.",NA,"-51.315601348877","-26.4274997711182",NA,"2001","33284","auto",NA,NA,NA,"01","01",NA,NA,NA
"155","2021-02-11 17:21:27-03","UFPR","UPCB","8368","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","triternata","Anemone triternata","Hatschbach, G.","22721","1969","10","27",NA,"Brasil","Paraná","General Carneiro","Galinhas",NA,NA,"Flor alva, externamente levemente liláceo. Locais úmidos sombrios a borda do Araucarieto..",NA,NA,NA,NA,NA,NA,"Vahl.","Lourteig, A.",NA,"-51.315601348877","-26.4274997711182",NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:21:27-03","UFPR","UPCB","50831","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","triternata","Anemone triternata","Hatschbach, G.","78197","2004","10","18",NA,"Brasil","Santa Catarina","Urubici","Morro da Igreja, próximo ao alto",NA,NA,"Flor alva. Campo de altitude. Alt.: 1650m s.n.m..",NA,NA,NA,NA,NA,NA,"Vahl.","Hatschbach, G.",NA,"-49.5917015075684","-28.0149993896484",NA,"2005","30102","auto",NA,NA,NA,"01","01",NA,NA,NA
"157","2018-11-21 07:58:00-02","MO","MOBOT","101082955","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","chilensis","Anemone chilensis","Erich Werdermann","Werdermann 208","1923","12",NA,"South America","Chile","Coquimbo",NA,"Baños del Toro del Toro.",NA,NA,NA,NA,"4000.00000000",NA,NA,NA,NA,"(Gay) Kurtz","S.B. Hoot (UWM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"158","2011-02-23 16:00:00-03","MO","MOBOT","3413818","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","John Miers","Miers s.n.",NA,NA,NA,"South America","Chile",NA,NA,"Concon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ard.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","3052545","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Miguel Bang","Bang 1041","1891",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ard.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","2342469","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Luis Ariza Espinar","Ariza Espinar 426","1959","10","31","South America","Argentina","Córdoba","Colón","Villa Esmeralda, viniendo de Villa Allende hacia el Cerro Pan de Azúcar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ard.","Ariza Espinar, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2018-03-14 09:06:00-03","MO","MOBOT","100362455","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Alfredo F. Fuentes|P.M. Jørgensen|I. Loza|A. Escalante","Fuentes Claros 16252","2010","4","21","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Chulina, sector arroyo Copollón.",NA,NA,NA,NA,"2650.00000000",NA,NA,NA,NA,"Ard.","A. Fuentes (LPB)",NA,"-68.8954444","-15.1315",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","10-38",NA
"162","2020-05-13 20:31:00-03","MO","MOBOT","101037867","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Alfredo F. Fuentes|Jürgen Homeier|Leuschner, Christoph|Carla Maldonado","Fuentes Claros 20174","2018","2","22","South America","Bolivia","La Paz","Bautista Saavedra","Charazani, subiendo por la carretera a Wilacala.",NA,NA,NA,NA,"3510.00000000",NA,NA,NA,NA,"Ard.","A. Fuentes (LPB)",NA,"-69.0166667","-15.1775",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","18-07",NA
"163","2010-11-28 09:14:00-02","MO","MOBOT","2228111","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Bruno G. Piccinini|A. L. García","Piccinini 1627","1969","10","2","South America","Argentina","Río Negro","San Antonio","Sierra Grande. Vallecito de la Gruta (corre N-S). En el llano hasta el pie de la montaña.",NA,NA,NA,NA,"200.00000000","240.00000000",NA,NA,NA,"Ard.","Correa, M. N.",NA,"-65.38333","-41.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2011-02-22 06:42:00-03","MO","MOBOT","2228124","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno","Biganzoli 170","1998","7","20","South America","Argentina","Misiones","Cainguás","Predio UNLP : valle del arroyo Cuña Pirú. 2do campo con Urunday",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ard.","Biganzoli, F.",NA,"-54.96666","-27.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2009-07-31 05:57:00-03","MO","MOBOT","2290972","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","José E. Montes","Montes 2159","1946","8","27","South America","Argentina","Misiones","Candelaria","Loreto",NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,"Ard.","Belgrano, M. J., I-",NA,"-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","2442523","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Luis Ariza Espinar","Ariza Espinar 954","1957","10","19","South America","Argentina","Córdoba","Santa María","Potrero de Garay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ard.","Ariza Espinar, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2013-05-15 09:07:00-03","MO","MOBOT","3046856","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Erika Fernández","Fernández Terrazas 287","1995","2","2","South America","Bolivia","Cochabamba","Quillacollo",NA,NA,NA,NA,NA,"3600.00000000",NA,NA,NA,NA,"Ard.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","747060","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Alfredo Tupayachi H.","Tupayachi Herrera 1102","1989","6","19","South America","Peru","Cusco","Urubamba","entre la quebrada de Huayoccari y las lagunas de Yanacocha y Kellococha, hacia las laderas Sureste de las lagunas.",NA,NA,NA,NA,"2900.00000000","3600.00000000",NA,NA,NA,"Ard.","W. Galiano",NA,"-72.0333333","-13.3166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","18",NA
"169","2009-05-15 11:31:00-03","MO","MOBOT","2228059","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala decapetala","Pedro Jörgensen","Jörgensen 107","1909","9","10","South America","Argentina","Misiones","Candelaria","Bonpland",NA,NA,NA,NA,NA,NA,NA,NA,"decapetala",NA,NA,NA,"-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-07-06 13:22:00-03","MO","MOBOT","2228072","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala decapetala","Burmeister, Hermann Carl Conrad","Burmeister 140","1902","8",NA,"South America","Argentina","Misiones","San Javier","San Javier",NA,NA,NA,NA,NA,NA,NA,NA,"decapetala",NA,NA,NA,"-55.1333333","-27.8833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"171","2010-01-25 20:07:00-02","MO","MOBOT","3414993","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala decapetala","Troels M. Pedersen","Pedersen 10723","1974","8","22","South America","Argentina","Corrientes","Empedrado","Medium dry grasslands on rich black earth', mostly in slight shade at the edges of patches of woodland. Estancia Las Tres marias.",NA,NA,NA,NA,NA,NA,NA,NA,"decapetala",NA,"S. Hoot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2011-11-24 05:01:00-02","MO","MOBOT","3415030","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala decapetala","Carlos Grandjot","Grandjot s.n.","1935","8",NA,"South America","Chile","Santiago",NA,"Gay I, 23; Rieiche I, 7.",NA,NA,NA,NA,"600.00000000",NA,NA,NA,"decapetala",NA,"S. Hoot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2016-03-07 13:15:00-03","MO","MOBOT","3415068","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala decapetala","Carlo L.G. Bertero","Bertero 801","1829",NA,NA,"South America","Chile",NA,NA,"In Pascuis sylvaticis et arenosis collium Valparaiso, Quillota, Quintero.",NA,NA,NA,NA,NA,NA,NA,NA,"decapetala",NA,"S. Hoot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"174","2010-04-15 17:18:00-03","MO","MOBOT","3415085","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala decapetala","Alexander C. Brade","Brade 46030","1941","9","9","South America","Brazil","Minas Gerais",NA,"Serra do Caparaó.",NA,NA,NA,NA,"2200.00000000",NA,NA,NA,"decapetala",NA,"S. Hoot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2009-10-18 06:39:00-02","MO","MOBOT","3415130","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala decapetala","Elsa M. Zardini|M.L. Pochettino|Julio A. Hurrell|C. Iudica|D. Ramadori","Zardini 1889","1983","1","29","South America","Argentina","Salta","Santa Victoria","Pucará.",NA,NA,NA,NA,NA,NA,NA,NA,"decapetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2013-01-03 14:34:00-02","MO","MOBOT","3415185","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala decapetala","Eduard F. Poeppig","Poeppig 150",NA,NA,NA,"South America","Chile",NA,NA,"Syn. pl. Amer. austr. msc. Diar. 104. In graminos. umbros. los Chorillos, monte de Quintero.",NA,NA,NA,NA,NA,NA,NA,NA,"decapetala",NA,"S. Hoot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"177","2011-11-24 05:01:00-02","MO","MOBOT","3415216","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala decapetala","Carlos Grandjot","Grandjot s.n.","1932","10",NA,"South America","Chile","Valparaiso",NA,"In montibus. Gay I, 23; Reiche I, 7.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,"decapetala",NA,"S. Hoot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2009-07-13 11:42:00-03","MO","MOBOT","3415815","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala decapetala","Otto Zöllner","Zöllner 8225","1975","9","5","South America","Chile","Valparaiso",NA,"In Quilpue.",NA,NA,NA,NA,NA,NA,NA,NA,"decapetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","3415913","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala decapetala","Gert G. Hatschbach","Hatschbach 72362","2001","9","18","South America","Brazil","Paraná",NA,"Colonia Mendes, Rio Iratim (Mun. General Carneiro).",NA,NA,NA,NA,"950.00000000",NA,NA,NA,"decapetala",NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2011-08-17 10:16:00-03","MO","MOBOT","3052550","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Miguel Bang","Bang 1923","1891",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"foliolosa","Eichler","S. Hoot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"181","2013-01-03 14:31:00-02","MO","MOBOT","100196485","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Eduard F. Poeppig","Poeppig 151","1826",NA,NA,"South America","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"foliolosa","Eichler","S. Hoot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"182","2018-11-28 12:25:00-02","MO","MOBOT","101082968","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Lázaro J. Novara|Robert Neumann","Novara 3187","1983","2","7","South America","Argentina","Salta","Guachipas","Arroyo Querusillas.",NA,NA,NA,NA,"1600.00000000","1800.00000000",NA,NA,"foliolosa","Eichler","Sara B. Hoot (UWM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","1800661","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Santiago Venturi","Venturi 7716","1928","12","15","South America","Argentina",NA,NA,"Dpto. Bunoyaco. Cerro de Campo.",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,"foliolosa","Eichler","Sherman",NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2013-09-01 05:47:00-03","MO","MOBOT","1817459","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Margaret Kalenborn","Kalenborn 97","1919",NA,NA,"South America","Peru","Junín",NA,"Oroya, near Lima.",NA,NA,NA,NA,"3048.00000000","5181.60000000",NA,NA,"foliolosa","Eichler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"185","2013-09-01 05:47:00-03","MO","MOBOT","1817466","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Margaret Kalenborn","Kalenborn 104","1919",NA,NA,"South America","Peru","Junín",NA,"Oroya, near Lima.",NA,NA,NA,NA,"3048.00000000","5181.60000000",NA,NA,"foliolosa","Eichler","Jon Ricketson (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"186","2014-03-29 16:57:00-03","MO","MOBOT","2228084","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","H. Van de Venne","Van de Venne 142","1906","7","3","South America","Argentina","Misiones","Candelaria","Bonpland",NA,NA,NA,NA,NA,NA,NA,NA,"foliolosa","Eichler",NA,NA,"-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2011-06-09 17:53:00-03","MO","MOBOT","2281836","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","C. Vargas C.","Vargas Calderón 234","1937","3","3","South America","Peru","Cusco","Cusco","Campumayu, Cuzco.",NA,NA,NA,NA,"3700.00000000",NA,NA,NA,"foliolosa","Eichler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2011-06-09 17:53:00-03","MO","MOBOT","2281847","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","C. Vargas C.","Vargas Calderón 10044","1951","2",NA,"South America","Peru","Cusco","Canas","El Descamso.",NA,NA,NA,NA,"4200.00000000","4300.00000000",NA,NA,"foliolosa","Eichler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2012-04-13 05:14:00-03","MO","MOBOT","2456431","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Román A. Pérez-Moreau","Pérez-Moreau s.n.9","1937","7","21","South America","Argentina","Misiones",NA,"Guayabera",NA,NA,NA,NA,NA,NA,NA,NA,"foliolosa","Eichler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","3052551","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","W.M.A. Brooke","Brooke 6027",NA,NA,NA,"South America","Bolivia","Cochabamba","Ayopaya","Choro, 100 k.m. nw of Cochabamba",NA,NA,NA,NA,"3000.00000000",NA,NA,NA,"foliolosa","Eichler","Foster's 1958 Catalog Notes File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","3052553","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Otto Buchtien","Buchtien 756","1917","12",NA,"South America","Bolivia","La Paz","Nor Yungas","Millugueya",NA,NA,NA,NA,"1900.00000000",NA,NA,NA,"foliolosa","Eichler","Foster's 1958 Catalog Notes File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","3052557","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Martín Cárdenas","Cárdenas Hermosa 3047",NA,NA,NA,"South America","Bolivia","Cochabamba","Ayopaya","Sailepata",NA,NA,NA,NA,"2750.00000000",NA,NA,NA,"foliolosa","Eichler","Foster's 1958 Catalog Notes File",NA,"-66.9166667","-16.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","3052558","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Martín Cárdenas","Cárdenas Hermosa 3932",NA,NA,NA,"South America","Bolivia","Cochabamba","Ayopaya","Liriuni",NA,NA,NA,NA,"2570.00000000",NA,NA,NA,"foliolosa","Eichler","Foster's 1958 Catalog Notes File",NA,"-66.3","-17.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2011-01-03 12:05:00-02","MO","MOBOT","3052559","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Hugh C. Cutler|Martín Cárdenas","Cutler 9062",NA,NA,NA,"South America","Bolivia","Cochabamba","Ayopaya","Liriuni, 8 km NW of Quillacollo",NA,NA,NA,NA,"4000.00000000",NA,NA,NA,"foliolosa","Eichler","Foster's 1958 Catalog Notes File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","3052561","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","T. Herzog","Herzog 2425a","1911","10",NA,"South America","Bolivia",NA,NA,"Teacota Valley, Quimzacruz Cordill",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,"foliolosa","Eichler","Foster's 1958 Catalog Notes File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","3052563","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","T. Herzog","Herzog 1866","1911","3",NA,"South America","Bolivia",NA,NA,"Above Vallegrande",NA,NA,NA,NA,"2500.00000000",NA,NA,NA,"foliolosa","Eichler","Foster's 1958 Catalog Notes File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","3052567","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","G. Mandon","Mandon 868","1848",NA,NA,"South America","Bolivia","La Paz","Larecaja","vic. Soreta, between Munaypata and Rio Challasuyo",NA,NA,NA,NA,"2600.00000000","2800.00000000",NA,NA,"foliolosa","Eichler","Foster's 1958 Catalog Notes File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
