"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","typeStatus","locality","phylum","order","identifiedBy","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"1821","2019-05-06 12:01:17-03","UFU","HUFU","57880","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Resende, I.L.M.","124","2008","05","31",NA,"Brasil",NA,NA,"Vereda.","HUFU00018945","Goiás",NA,NA,NA,NA,NA,"-48.9533004760742","-16.9727993011475",NA,"(Poir.) H.Hara","Bela Vista de Goiás",NA,NA,NA,NA,NA,NA,NA,"39117","auto",NA,NA,NA,NA,NA,NA
"1822","2020-08-04 12:48:56-03","UFU","HUFU","45709","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Silva, M.A.O.; Grisi, P.U.; et al.","1974","2006","07","13",NA,"Brasil",NA,NA,"Arbusto, ca. 0,8 m. Corola amarela, hipanto verde.","HUFU00035457","Minas Gerais",NA,"Regiao da Represa de Furnas, Trilha de campo rupestre, na estrada da cachoeira Feixo da Serra.",NA,NA,NA,"-46.0499992370605","-20.6152992248535","HUFU00035457","(Poir.) H.Hara","Capitólio",NA,NA,NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA
"1823","2019-05-06 12:01:17-03","UFU","HUFU","34386","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Amorim, E.H.; Mendes, S.; Arruda, R. & Araújo, G.M.","694","2003","06","13",NA,"Brasil",NA,NA,"Subarbusto, ca. 1 m. Cálice verde e corola amarela.","HUFU00018902","Minas Gerais",NA,"Estação Ambiental Galheiro, EPDA - Galheiro. Mata da Zilda.",NA,NA,NA,"-47.2928009033203","-19.3528003692627",NA,"(Poir.) H.Hara","Perdizes",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"1824","2019-05-06 12:01:17-03","UFU","HUFU","32056","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Arruda, R.; Araújo, G.M.; Amorim, E.H. & Mendes, S.","348","2003","04","11",NA,"Brasil",NA,NA,"Arbusto, ca. 2,5 m. Cálice verde e corola amarela.; Cerrado.","HUFU00018969","Minas Gerais",NA,"Galheiros, Gerônimo.",NA,NA,NA,"-47.2928009033203","-19.3528003692627",NA,"(Poir.) H.Hara","Perdizes",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"1825","2019-05-06 12:01:17-03","UFU","HUFU","8957","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Romero, R.; Nakajima, J.N. & Alcantara, M.B.","2284","1995","05","14",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m. Cálice esverdeado, corola amarela, anteras e estilete esverdeados. Frutos verdes imaturos.; Campo limpo, solo pedregoso.","HUFU00035450","Minas Gerais",NA,"Parque Nacional da Serra da Canastra, Estrada para Cachoeira dos Rolinhos.",NA,NA,"Vieira, A.O.S.","-46.3657989501953","-20.2453002929688","HUFU00035450","(Poir.) H.Hara","São Roque de Minas",NA,NA,"1995","10",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"1826","2019-05-06 12:01:17-03","UFU","HUFU","5089","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Romero, R.; Nakajima, J.N.","702","1994","02","24",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Cálice verde, corola e estames amarelos.; Solo argiloso - arenoso.","HUFU00035451","Minas Gerais",NA,"Parque Nacional da Serra da Canastra, Lado esquerdo da colina próxima a sede.",NA,NA,"Romero, R.","-46.3657989501953","-20.2453002929688","HUFU00035451","(Poir.) H.Hara","São Roque de Minas",NA,NA,"2001","11",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"1827","2019-05-06 12:01:17-03","UFU","HUFU","9581","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2663","1995","07","19",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m. Cálice verde, corola amarela e estames esverdeados.; Brejo.","HUFU00035455","Minas Gerais",NA,"Parque Nacional da Serra da Canastra, Rio próximo a Garagem de Pedras.",NA,NA,"Vieira, A.O.S.","-46.3657989501953","-20.2453002929688","HUFU00035455","(Poir.) H.Hara","São Roque de Minas",NA,NA,"1995","10",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"1828","2019-05-06 12:01:17-03","UFU","HUFU","2996","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Araújo, G.M.; Nakajima, J.N.; Oliveira, P.E.A.M. & Pereira, P.R.","21","1992","04","10",NA,"Brasil",NA,NA,"Arbusto, ca. 0,8 m. Flores amarelas.; Campo Úmido.","HUFU00018931","Minas Gerais",NA,"Estação Ecológica do Panga",NA,NA,"Rosa, P.O.","-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,"2005","03",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1829","2019-05-06 12:01:17-03","UFU","HUFU","20426","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Faria, P.; Araújo, G.M.","s.n.","1999","06","18",NA,"Brasil",NA,NA,"Arbusto, ca. 0,8 m. Flor amarela.; Vereda 3, lado esquerdo, meio.","HUFU00018943","Minas Gerais",NA,"Estação Ecológica do Panga",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1830","2019-05-06 12:01:17-03","UFU","HUFU","23185","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Barbosa, A.A.A.","3358","2000","05","26",NA,"Brasil",NA,NA,"Subarbusto com flor amarela.; Vereda.","HUFU00018941","Minas Gerais",NA,"Estação Ecológica do Panga, Fundo da vereda 3, lado direito.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1831","2019-05-06 12:01:17-03","UFU","HUFU","17806","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Barbosa, A.A.A.; Amaral, A.F.","1131","1998","10","09",NA,"Brasil",NA,NA,"Arbusto, ca. 1,2 m. Flor amarela.; Vereda.","HUFU00018926","Minas Gerais",NA,"Estação Ecológica do Panga, Fundo e meio da vereda 1.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1832","2019-05-06 12:01:17-03","UFU","HUFU","22869","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Araújo, G.M.","3193","2000","04","28",NA,"Brasil",NA,NA,"Botões, flor amarela e fruto verde.; Vereda.","HUFU00018910","Minas Gerais",NA,"Estação Ecológica do Panga, Meio da vereda 3, lado esquerdo.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1833","2019-05-06 12:01:17-03","UFU","HUFU","23239","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Araújo, G.M.","3265","2000","05","26",NA,"Brasil",NA,NA,"Arbusto com botões e flores amarelas, fruto verde.; Vereda.","HUFU00018940","Minas Gerais",NA,"Estação Ecológica do Panga, Meio da vereda 4, lado esquerdo.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1834","2019-05-06 12:01:17-03","UFU","HUFU","21295","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Mendes, S.","s.n.","1999","09","24",NA,"Brasil",NA,NA,"Flor amarela.; Vereda.","HUFU00018903","Minas Gerais",NA,"Estação Ecológica do Panga, Meio direito da vereda 3.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1835","2019-05-06 12:01:17-03","UFU","HUFU","23240","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Araújo, G.M.","3266","2000","05","26",NA,"Brasil",NA,NA,"Arbuto com botão, fruto verde e flor amarela.; Vereda.","HUFU00018939","Minas Gerais",NA,"Estação Ecológica do Panga, Meio e fundo da vereda 4, lado esquerdo.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1836","2019-05-06 12:01:17-03","UFU","HUFU","20833","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Barbosa, A.A.A.; Mendes, S.","2117","1999","07","30",NA,"Brasil",NA,NA,"Arbusto com flor amarela.; Vereda.","HUFU00018909","Minas Gerais",NA,"Estação Ecológica do Panga, Vereda 3, borda direita.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1837","2019-05-06 12:01:17-03","UFU","HUFU","20130","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Barbosa, A.A.A.","2068","1999","05","21",NA,"Brasil",NA,NA,"Arbusto com flor amarela.; Vereda.","HUFU00018942","Minas Gerais",NA,"Estação Ecológica do Panga, Vereda 3, lado esquerdo, meio.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1838","2019-05-06 12:01:17-03","UFU","HUFU","19993","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Barbosa, A.A.A.; Faria, P.","2011","1999","04","30",NA,"Brasil",NA,NA,"Subarbusto com flores amarelas.; Vereda.","HUFU00018934","Minas Gerais",NA,"Estação Ecológica do Panga, Vereda 4, lado direito e meio.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1839","2019-05-06 12:01:17-03","UFU","HUFU","21246","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Lemos, M.T.O.","s.n.","1999","08","27",NA,"Brasil",NA,NA,"Herbácea com flor amarela.; Vereda.","HUFU00018971","Minas Gerais",NA,"Estação Ecológica do Panga, Vereda 4, meio do lado esquerdo.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1840","2019-05-06 12:01:17-03","UFU","HUFU","20700","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Lemos, M.T.O.","s.n.","1999","05","28",NA,"Brasil",NA,NA,"Flor amarela.; Vereda.","HUFU00018972","Minas Gerais",NA,"Estação Ecológica do Panga, Vereda 4, meio do lado esquerdo.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1841","2019-05-06 12:01:17-03","UFU","HUFU","20587","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Lemos, M.T.O.","s.n.","1999","03","26",NA,"Brasil",NA,NA,"Flor amarela.; Vereda.","HUFU00018984","Minas Gerais",NA,"Estação Ecológica do Panga, Vereda 4, meio, lado direito.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1842","2019-05-06 12:01:17-03","UFU","HUFU","22828","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Barbosa, A.A.A.","3568","2000","04","28",NA,"Brasil",NA,NA,"Subarbusto com flor amarela.; Vereda.","HUFU00018906","Minas Gerais",NA,"Estação Ecológica do Panga, Vereda 4, situada na parte oeste da Estação do Panga. Meio da vereda, lado direito.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1843","2019-05-06 12:01:17-03","UFU","HUFU","23477","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Araújo, G.M.","s.n.","2000","06","02",NA,"Brasil",NA,NA,"Arbusto com flor amarela e fruto verde.; Meio da vereda, lado direito.","HUFU00018936","Minas Gerais",NA,"Estação Ecológica do Panga, Vereda 4, situada na parte oeste da Estação Ecológica do Panga.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1844","2020-08-04 12:48:56-03","UFU","HUFU","19875","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Barbosa, A.A.A.; Amaral, A.F.","1938","1999","02","12",NA,"Brasil",NA,NA,"Flor amarela.; Vereda.","HUFU00018928","Minas Gerais",NA,"Estrada para Campo Florido, Fundo da vereda 2.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1845","2019-05-06 12:01:17-03","UFU","HUFU","21164","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Araújo, G.M.; Mendes, S.","2740","1999","09","10",NA,"Brasil",NA,NA,"Flor amarela.; Vereda.","HUFU00018924","Minas Gerais",NA,"Estrada para Campo Florido, Meio da vereda 2.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1846","2019-05-06 12:01:17-03","UFU","HUFU","21265","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Lemos, M.T.O.","s.n.","1999","09","10",NA,"Brasil",NA,NA,"Arbusto com flor amarela.; Vereda.","HUFU00018970","Minas Gerais",NA,"Estrada para Campo Florido, Meio direito da vereda 2.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1847","2019-05-06 12:01:17-03","UFU","HUFU","20933","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Barbosa, A.A.A.; Faria, P.A.","2199","1999","07","09",NA,"Brasil",NA,NA,"Arbusto com flor amarela.; Vereda.","HUFU00018904","Minas Gerais",NA,"Estrada para Campo Florido, Vereda 2, fundo direito.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1848","2019-05-06 12:01:17-03","UFU","HUFU","20926","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Barbosa, A.A.A.; Faria, P.A.","2192","1999","07","09",NA,"Brasil",NA,NA,"Flor amarela.; Vereda.","HUFU00018905","Minas Gerais",NA,"Estrada para Campo Florido, Vereda 2, meio direito.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1849","2020-11-27 11:34:10-03","UFU","HUFU","80287","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hemsing, P.K.B.; Marques, C.A.","1115","2019","04","22",NA,"Brasil",NA,NA,"Arbusto, ca. 0,8 m. Cálice verde, corola amarela.","HUFU00077741","Minas Gerais",NA,"Projeto Bacia Rio Uberabinha, Ponto filmagem.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1850","2019-05-06 12:01:17-03","UFU","HUFU","36793","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Romero, R.; et al.","7046","2004","04","01",NA,"Brasil",NA,NA,"Árvore, ca 2 m. Flor com corola amarela, cálice verde, estilete e estames amarelos.; Campo cerrado.","HUFU00018959","Minas Gerais",NA,"Reserva do Clube Caça e Pesca Itororó",NA,NA,"Vasconcelos, P.B.","-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,"2005","12","07",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1851","2019-05-06 12:01:17-03","UFU","HUFU","42555","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Barbosa, A.A.A.","s.n.","2005","04","29",NA,"Brasil",NA,NA,"Arbusto com flor amarela.; Fundo da vereda.","HUFU00018967","Minas Gerais",NA,"Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1852","2019-05-06 12:01:17-03","UFU","HUFU","22727","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Araújo, G.M.; Coelho, C.P.","3138","2000","04","07",NA,"Brasil",NA,NA,"Fruto verde, botão e flor amarela.; Vereda.","HUFU00018962","Minas Gerais",NA,"Reserva do Clube Caça e Pesca Itororó, Meio da vereda 1, lado direito.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1853","2019-05-06 12:01:17-03","UFU","HUFU","19900","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Amaral, A.F.; Barbosa, A.A.A.","1963","1998","12","04",NA,"Brasil",NA,NA,"Subarbusto.; Vereda.","HUFU00018932","Minas Gerais",NA,"Reserva do Clube Caça e Pesca Itororó, Vereda1, lado esquerdo do braço direito da vereda.",NA,NA,NA,"-48.2771987915039","-18.9186000823975",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1854","2019-05-06 12:01:17-03","UFU","HUFU","12126","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Bitencourt, L.F.; et al.","s.n.","1995","04","07",NA,"Brasil",NA,NA,"Arbóreo, ca. 0,9 m. Flor amarela, botão floral bege.; Cerrado.","HUFU00018960","São Paulo",NA,"Margem esquerda do ribeirão Caicara.",NA,NA,"Vieira, A.O.S.","-49.3400001525879","-24.1100006103516",NA,"(Poir.) H.Hara","Itararé",NA,NA,"1995","03",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"1855","2019-05-06 12:01:17-03","UFU","HUFU","39419","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, G.C.","828","2002","06","22",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Amarela.; Vereda.","HUFU00018922","Minas Gerais",NA,"Fazenda Rio das Pedras, 300m da BR 497 na altura do km 5.",NA,NA,NA,"-48.363333","-18.950556",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,"-48.363333","-18.950556",NA,NA,NA,NA,NA,NA,NA,NA
"1856","2019-05-06 12:01:17-03","UFU","HUFU","39420","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, G.C.","975","2002","07","25",NA,"Brasil",NA,NA,"Arbusto, ca. 2,3 m. Amarela.; Vereda.","HUFU00018917","Minas Gerais",NA,"Fazenda Rio das Pedras, 300m da BR 497 na altura do km 5.",NA,NA,NA,"-48.363333","-18.950556",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,"-48.363333","-18.950556",NA,NA,NA,NA,NA,NA,NA,NA
"1857","2019-05-06 12:01:17-03","UFU","HUFU","39421","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, G.C.","583","2002","05","06",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m. Amarela.; Vereda.","HUFU00018916","Minas Gerais",NA,"Fazenda Estiva, 10km da BR 050 na altura do km 25.",NA,NA,NA,"-48.126667","-19.100833",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,"-48.126667","-19.100833",NA,NA,NA,NA,NA,NA,NA,NA
"1858","2019-05-06 12:01:17-03","UFU","HUFU","39422","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, G.C.","1054","2002","08","16",NA,"Brasil",NA,NA,"Arbusto, ca. 2,1 m. Amarela.; Vereda.","HUFU00018918","Minas Gerais",NA,"Fazenda Estiva, 10km da BR 050 na altura do km 25.",NA,NA,NA,"-48.126667","-19.100833",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,"-48.126667","-19.100833",NA,NA,NA,NA,NA,NA,NA,NA
"1859","2019-05-06 12:01:17-03","UFU","HUFU","39423","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, G.C.","894","2002","06","30",NA,"Brasil",NA,NA,"Herbácea, ca. 0,9 m. Amarela.; Vereda.","HUFU00018913","Minas Gerais",NA,"Fazenda Estiva, 10km da BR 050 na altura do km 25.",NA,NA,NA,"-48.126667","-19.100833",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,"-48.126667","-19.100833",NA,NA,NA,NA,NA,NA,NA,NA
"1860","2019-05-06 12:01:17-03","UFU","HUFU","39424","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, G.C.","461","2002","03","24",NA,"Brasil",NA,NA,"Arbusto, ca. 3 m. Amarela.; Vereda.","HUFU00018914","Minas Gerais",NA,"Fazenda Estiva, 10km da BR 050, na altura do km 25.",NA,NA,NA,"-48.126667","-19.100833",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,"-48.126667","-19.100833",NA,NA,NA,NA,NA,NA,NA,NA
"1861","2019-05-06 12:01:17-03","UFU","HUFU","39425","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, G.C.","2527","2003","05","27",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,8 m. Cálice verde e estames amarelos.; Cerrado.","HUFU00018954","Minas Gerais",NA,"Fazenda Estiva, 10km da BR 050 na altura do km 25.",NA,NA,NA,"-48.126667","-19.100833",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,"-48.126667","-19.100833",NA,NA,NA,NA,NA,NA,NA,NA
"1862","2019-05-06 12:01:17-03","UFU","HUFU","39426","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, G.C.","687","2002","05","30",NA,"Brasil",NA,NA,"Herbácea, ca. 2,2 m. Amarela.; Vereda.","HUFU00018915","Minas Gerais",NA,"Fazenda Estiva, 10km da BR 050 na altura do km 25.",NA,NA,NA,"-48.126667","-19.100833",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,"-48.126667","-19.100833",NA,NA,NA,NA,NA,NA,NA,NA
"1863","2019-05-06 12:01:17-03","UFU","HUFU","39427","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, G.C.","1364","2002","10","28",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Amarela.; Vereda.","HUFU00018921","Minas Gerais",NA,"Fazenda Pinusplan, 6km da BR 050 na altura do km 25.",NA,NA,NA,"-48.1425","-19.088333",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,"-48.1425","-19.088333",NA,NA,NA,NA,NA,NA,NA,NA
"1864","2019-05-06 12:01:17-03","UFU","HUFU","39428","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, G.C.","675","2002","05","30",NA,"Brasil",NA,NA,"Arbusto, ca. 1,2 m. Amarela.; Vereda.","HUFU00018920","Minas Gerais",NA,"Fazenda Pinusplan, 6km da BR 050 na altura do km 25.",NA,NA,NA,"-48.1425","-19.088333",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,"-48.1425","-19.088333",NA,NA,NA,NA,NA,NA,NA,NA
"1865","2019-05-06 12:01:17-03","UFU","HUFU","39429","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, G.C.","1063","2002","08","16",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m Amarela.; Vereda.","HUFU00018919","Minas Gerais",NA,"Fazenda Pinusplan, 6km da BR 050 na altura do km 25.",NA,NA,NA,"-48.1425","-19.088333",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,"-48.1425","-19.088333",NA,NA,NA,NA,NA,NA,NA,NA
"1866","2019-05-06 12:01:17-03","UFU","HUFU","39430","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, G.C.","869","2002","06","30",NA,"Brasil",NA,NA,"Arbusto, ca. 1,2 m. Amarela.; Vereda.","HUFU00018966","Minas Gerais",NA,"Fazenda Pinusplan, 6km da BR 050 na altura do km 25.",NA,NA,NA,"-48.1425","-19.088333",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,"-48.1425","-19.088333",NA,NA,NA,NA,NA,NA,NA,NA
"1867","2019-05-06 12:01:17-03","UFU","HUFU","39431","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, G.C.","842","2002","06","22",NA,"Brasil",NA,NA,"Herbácea, ca. 2 m. Amarela.; Vereda.","HUFU00018965","Minas Gerais",NA,"Fazenda das Perobas, 250m da BR 497 na altura do km 18.",NA,NA,NA,"-48.459167","-19.006944",NA,"(Poir.) H.Hara","Uberlândia",NA,NA,NA,NA,NA,"-48.459167","-19.006944",NA,NA,NA,NA,NA,NA,NA,NA
