"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus"
"199","2019-01-25 15:45:25-02","IAC","IAC","36058","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","A.F.M. Glaziou","17690",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Macaé de Cima (Alto Macahé)",NA,NA,NA,"foto, SYNTIPUS - Das Pflanzenreich IV. 236(Heft 9): 385. 1902. =Myrsine lineata (Mez) Imkhan., apud Flora Brasil 2020",NA,NA,"C.C. Mez","Nova Friburgo","-42.46453","-22.36982","1901","06","30","-42.46453","-22.36982",NA,NA,NA,NA,NA,"Síntipo"
"200","2019-04-11 14:22:19-03","IAC","IAC","37673","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","C.F.C. Sá & M.A. Nadruz Coelho","2473","1990","11","20",NA,"Brasil","Rio de Janeiro","limite de município Parati, Ubatuba, Morro do Cuscuzeiro",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli & L.C. Bernacci","Parati","-44.7131","-23.2178","1999","01","20","-44.7131","-23.2178",NA,NA,NA,NA,NA,NA
"201","2019-01-25 15:45:25-02","IAC","IAC","37854","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","M. Sztutman et al.","19","1998","08","24",NA,"Brasil","São Paulo","Parque Estadual do Pariquera Abaixo, Lombada Grande",NA,NA,NA,"Outros coletores: Valmir",NA,NA,"L.C. Bernacci; M.F. Freitas & S.L. Jung-Mendaçolli","Pariquera-Açu","-47.8811","-24.715","1999","03","24","-47.8811","-24.7150",NA,NA,NA,NA,NA,NA
"202","2019-01-25 15:45:25-02","IAC","IAC","39735","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","M. Sugiyama & M. Kirizawa","1229","1994","09","29",NA,"Brasil","São Paulo","Reserva Biológica do Alto da Serra de Paranapicaba",NA,NA,NA,"Picada 27, morro baixo",NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Santo André","-46.5383","-23.6639","2002","08","15","-46.5383","-23.6639",NA,NA,NA,NA,NA,NA
"203","2019-01-25 15:45:25-02","IAC","IAC","39736","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","M. Kirizawa","1625","1986","05","28",NA,"Brasil","São Paulo","Reserva Biológica do Alto da Serra de Paranapicaba",NA,NA,NA,"Picada 1, fortemente atingida pela poluição. Presença de Polygala insignis e Tibouchina no local. Nome popular: pororoca",NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Santo André","-46.5383","-23.6639","2002","08","15","-46.5383","-23.6639",NA,NA,NA,NA,NA,NA
"204","2019-06-24 08:13:30-03","IAC","IAC","40216","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","A.R. Ferretti; A. Vanini; A.G. Nave & F.M. Peneireiro et al.","5","1996","12","11",NA,"Brasil","São Paulo","Estação Experimental da Serra do Mar",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Cunha","-44.9597","-23.0744","2002","08","15","-44.9597","-23.0744",NA,NA,NA,NA,NA,NA
"205","2019-06-24 08:13:30-03","IAC","IAC","40217","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","A.R. Ferretti; A. Vanini; A.G. Nave & F.M. Peneireiro et al.","119","1996","12","17",NA,"Brasil","São Paulo","Serra do Mar",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Cunha","-44.9597","-23.0744","2002","08","15","-44.9597","-23.0744",NA,NA,NA,NA,NA,NA
"206","2019-01-25 15:45:25-02","IAC","IAC","43604","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","F.T. Farah; S. Aguiar; T.B. Breier; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; S. Gandolfi; J. Paula-Souza; N.M. Ivanauskas & E. Furlan","2168","2001","04","12",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco",NA,NA,NA,"Altitude de 700 a 800 m. Coordenadas do material: 23°59#?#S 46°42#?#W",NA,NA,"L.C. Bernacci & S.L. Jung-Mendaçolli","São Paulo","-46.7000001","-23.9833333","2004","01","09","-46.7000001","-23.9833333",NA,NA,NA,NA,NA,NA
"207","2019-01-25 15:45:25-02","IAC","IAC","45346","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","F.A.R.P. Arzolla","562","2004","06","03",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Cunha, margens do rio Paraibuna, trilha da cachoeira",NA,NA,NA,NA,NA,NA,"F.A.R.P. Arzolla","Cunha","-44.9597","-23.0744","2004","07","05","-44.9597","-23.0744",NA,NA,NA,NA,NA,NA
"208","2019-01-25 15:45:25-02","IAC","IAC","48765","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","S.M.P. Silva; V.A. Matos; M.I. Ferreira; G.C. Cruz; E.O. Lima Jr.; A.M. Silva & J.D. Braz","174","2006","07","18",NA,"Brasil","São Paulo","Fazenda São Sebastião do Ribeirão Grande",NA,NA,NA,"Nome vulgar: capororoca",NA,NA,"R.B. Torres","Pindamonhangaba","-45.4617","-22.9239","2007","10","18","-45.4617","-22.9239",NA,NA,NA,NA,NA,NA
"209","2019-01-25 15:45:25-02","IAC","IAC","49354","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","L.C. Bernacci & R. Tsuji","4471","2008","02","28",NA,"Brasil","São Paulo","Hotel Vemura, trilha para Pedra Vermelha, interior da mata.",NA,NA,NA,"Coordenadas: W44°57#?#07, S23°09#?#39",NA,NA,"L.C. Bernacci & R. Tsuji","Cunha","-44.951944","-23.160833","2008","02","28","-44.951944","-23.160833",NA,NA,NA,NA,NA,NA
"210","2019-01-25 15:45:25-02","IAC","IAC","51490","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","A. Furlan (1)","330","1985","12","09",NA,"Brasil","São Paulo","Parque Estadual, estrada para a cachoeira do córrego Galharada",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Campos do Jordão","-45.5914","-22.7394","2002","08","15","-45.5914","-22.7394",NA,NA,NA,NA,NA,NA
"211","2019-01-25 15:45:25-02","IAC","IAC","52577","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","S.M. Carmello-Guerreiro; T.F. Fumes; M.C. Gragnani; G.P.P. Lima; A.M. Minarelli; E.O. Ono; A.A. Silva & E.M.J. Silva","11","1987","10","05",NA,"Brasil","São Paulo","Paranapiacaba",NA,NA,NA,NA,NA,NA,"L.C. Bernacci; S.L. Jung-Mendaçolli & M.F. Freitas","Santo André","-46.5383","-23.6639","2002","08","15","-46.5383","-23.6639",NA,NA,NA,NA,NA,NA
"212","2019-01-25 15:45:25-02","IAC","IAC","52578","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","M.G.L. Wanderley","290","1981","02","13",NA,"Brasil","São Paulo","Reserva do Florestal",NA,NA,NA,NA,NA,NA,"L.C. Bernacci; S.L. Jung-Mendaçolli & M.F. Freitas","Cunha","-44.9597","-23.0744","2002","08","15","-44.9597","-23.0744",NA,NA,NA,NA,NA,NA
"213","2020-01-27 18:25:25-03","IAC","IAC","56728","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","A.C.O. Souza & L.C. Bernacci","198","2015","08","13",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Cunha",NA,NA,NA,"Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem, Indiv. sub-bosque 25.",NA,NA,"s/det.","Cunha","-44.9597","-45.012952","2015","08","13","-44.9597","-45.012952",NA,NA,NA,NA,NA,NA
"214","2020-11-19 14:06:27-03","Unimontes","MCMG","5932","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.(R.)","Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21",NA,"Brasil","Minas Gerais","Antônio Pereira",NA,NA,NA,"Mata Atlântica",NA,NA,NA,"Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,"43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#","33524","auto",NA,NA,NA,NA
"215","2020-11-04 17:30:31-03","UEM","HUEM","6626","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Albuquerque, LB; Bertani, DF; Franciosi, ERN; Yamamoto, LF; Rodrigues, RR; Souza, VC; J.Y.Tamash","17","1996","11","12",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar-Núcleo Cunha, Floresta Ombrófila Densa com interferência antrópica, Borda da Mata-trilha do Rio Bonito",NA,NA,NA,"Arbusto de 2 m de altura","HUEM000007969","HUEM000007969","in Reflora","Cunha","-44.9599990844727","-23.0699996948242","2014","11","18",NA,NA,"38855","auto",NA,NA,NA,NA
"216","2020-11-12 16:59:06-03","UEL","FUEL","39903","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Custódio Filho, A","1842","1983","11","14",NA,"Brasil","São Paulo","Estação Biológica de Boracéia","890","890",NA,NA,NA,NA,"Freitas, MF","Biritiba Mirim","-45.866667","-23.633333","2010","08","04","-45.866667","-23.633333",NA,NA,NA,NA,NA,NA
"217","2020-11-12 16:59:06-03","UEL","FUEL","48873A","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Ivanauskas, NM; et al.","5170","2005","02","11",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, núcleo Cunha/ Ina, trilha do Rio Bonito",NA,NA,NA,NA,"OK",NA,"Freitas, MF","Cunha","-44.9599990844727","-23.0699996948242","2011","09","05",NA,NA,"38855","auto",NA,NA,NA,NA
"218","2021-02-23 13:22:50-03","MN","R-TIPOS","11636","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","Glaziou, A.F.M.","8792","1876","11","22",NA,"Brasil","Minas Gerais","lado do rio Preto",NA,NA,NA,NA,"R000011636","R000011636_001","Jung-Mendaçolli,S.L.; Bernacci,L.C. & Freitas,M.F","Itatiaia",NA,NA,"2002","08","15",NA,NA,NA,NA,NA,NA,NA,"Isosyntypus"
"219","2020-08-20 14:55:49-03","UFSC","FLOR","39616","PreservedSpecimen","Plantae",NA,"Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Guimarães, F.B.","1241","2011","06","01",NA,"Brasil","Santa Catarina","Área de supressão para implantação do loteamento Frei Lency II.",NA,NA,NA,"CON100. Coleta de 3 discos do tronco na altura do peito para Xiloteca.","FLOR0039616",NA,"Sobral, M.","Concórdia","-51.964167","-27.234444","2011","11","30","51º57'51''W","27º14'4''S",NA,NA,NA,NA,NA,NA
"220","2020-08-20 14:55:49-03","UFSC","FLOR","39626","PreservedSpecimen","Plantae",NA,"Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Guimarães, F.B.","1253","2011","06","01",NA,"Brasil","Santa Catarina","Área de supressão para implantação do loteamento Frei Lency II.",NA,NA,NA,"10m altura. CON112. Estéril. Coleta de 3 discos do tronco na altura do peito para Xiloteca.","FLOR0039626",NA,"Sobral, M.","Concórdia","-51.964167","-27.234444","2011","11","30","51º57'51''W","27º14'4''S",NA,NA,NA,NA,NA,NA
"221","2020-08-20 14:55:49-03","UFSC","FLOR","62597","PreservedSpecimen","Plantae",NA,"Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Verdi, M.; Martins, E.M.; Veigas, O.N.","5525","2010","08","25",NA,"Brasil","Paraná","Trilha noroeste/ Parque estadual Pico Marumbi.","854","854",NA,"Arbusto, Fruto maduro de cor preta","FLOR0062597","FLOR0062597","Freitas, M.F.","Morretes","-48.914722","-25.445","2011","09","09","48º54'53''W","25º26'42''S",NA,NA,NA,NA,NA,NA
"222","2020-08-20 14:55:49-03","UFSC","FLOR","39724","PreservedSpecimen","Plantae",NA,"Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Guimarães, F.B.","1352","2011","06","28",NA,"Brasil","Santa Catarina","Margem direita do Rio Canoas. Área de supressão para instalação da UHE Garibaldi.",NA,NA,NA,"10m altura. Coletados 03 discos de madeira na altura do peito para Xiloteca.","FLOR0039724",NA,"Sobral, M.","Abdon Batista","-51.0224990844727","-27.6110992431641","2011","11","30",NA,NA,"11919","auto",NA,NA,NA,NA
"223","2020-08-20 14:55:49-03","UFSC","FLOR","8077","PreservedSpecimen","Plantae",NA,"Ericales","Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Sobral, M.","2416","1983","10","12",NA,"Brasil","Rio Grande do Sul","Pessegueiro.",NA,NA,NA,"arvoreta","FLOR0008077",NA,NA,"Camaquã","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,NA,"49429","auto",NA,NA,NA,NA
"224","2020-08-20 14:55:49-03","UFSC","FLOR","20630","PreservedSpecimen","Plantae",NA,"Ericales","Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Sobral, M.","2163","1983","08","27",NA,"Brasil","Rio Grande do Sul","Nove Colônias.",NA,NA,NA,"arvoreta, 3,5m altura","FLOR0020630",NA,NA,"Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,"14669","auto",NA,NA,NA,NA
"225","2020-08-20 20:38:36-03","UFSC","FLOR","9649","PreservedSpecimen","Plantae",NA,"Ericales","Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Sobral, M.","2163","1983","08","27",NA,"Brasil","Rio Grande do Sul","Nove Colônias.",NA,NA,NA,"arvoreta, 3,5m altura","FLOR0009649",NA,"Sobral, M.","Nova Petrópolis","-51.1143989562988","-29.3763999938965","1984",NA,NA,NA,NA,"14669","auto",NA,NA,NA,NA
"226","2020-08-20 14:55:49-03","UFSC","FLOR","18068","PreservedSpecimen","Plantae",NA,"Ericales","Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Falkenberg, D.B.","4790","1989","04","15",NA,"Brasil","Santa Catarina","Parque Botânico Morro do Baú.","820","820",NA,"arbusto, flor estaminadas, sépalas com pontos submarginais escuros, pétalas com linhas escuras muito evidentes, 3m altura. Combinando com a descrição da Sellowia (8): 246. 1957, o mesmo ocorrendo com o ambiente. Simpátrica com DBF 479","FLOR0018068",NA,NA,"Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA
"227","2021-03-04 15:42:55-03","IF","SPSF","27121","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","Mez","G. Hatschbach","60073","1993","11","10","América do Sul","Brasil","ES","mata de mussununga",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,"56510","auto","Magnoliopsida",NA,NA,NA
"228","2021-03-04 15:42:55-03","IF","SPSF","34352","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata",NA,"N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza. & Sr. Aderbal. (Guia) & Sr. Vanderlei (Guia)","5170","2005","02","11","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar, Núcleo Cunha/Inadaiá, Trilha do Rio Bonito",NA,NA,NA,"COLETA: XLS: SPSFNovo; Arvoreta de 2m. Flores.; GEOGRAFIA: UTM: X=497404 Y=7428842 ZONA=23;",NA,NA,"R.Cielo-Filho","Cunha","-44.9599990844727","-23.0699996948242","2005","05","01",NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA
"229","2021-03-04 15:42:55-03","IF","SPSF","10701","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","((Mez)) Imkhan.","J.A.Pastore & A.Custodio Filho","192","1986","10","14","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore com frutos;",NA,NA,"M.F.Freitas","Cunha","-44.9599990844727","-23.0699996948242","2002","08","15",NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA
"230","2021-03-04 15:42:54-03","IF","SPSF","17703","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata",NA,"M.L.Kawazaki & G.A.D.C. Franco","575","1994","08","17","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: picada do Rio Bonito&nf;;",NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA
"231","2021-03-04 15:42:54-03","IF","SPSF","33248","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata",NA,"F.A.R.D.P.Arzolla","562","2004","06","03","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da cachoeira&nf;;",NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA
"232","2021-03-04 15:42:54-03","IF","SPSF","18223","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata",NA,"I.Cordeiro","1348","1994","03","30","América do Sul","Brasil","SP","fazenda S.Sebastiao do Ribeirao",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial&nf;;",NA,NA,NA,"Pindamonhangaba","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,"24176","auto","Magnoliopsida",NA,NA,NA
"233","2021-03-04 15:42:55-03","IF","SPSF","11194","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","Mez","A.Custodio Filho","1842","1983","11","14","América do Sul","Brasil","SP","Estação Biológica de Boracéia","890","950",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 3m altura; flores brancas.;",NA,NA,"S.L.J.Mendaçolli","Biritiba Mirim","-45.866667","-23.633333","2002","08","15",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"234","2021-03-04 15:42:55-03","IF","SPSF","47531","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","Mez","T.E.Barreto","70","2013","02","19","América do Sul","Brasil","SP","PECJ",NA,NA,NA,"COLETA: Árvore.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,NA,NA,"Campos do Jordão","-45.766667","-23.183333",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"235","2021-03-04 15:42:55-03","IF","SPSF","42207","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","Mez","R.T. Polisel & N.M.Ivanaukas & R.P.S.Lattore & E.Rocha","535","2008","03","28","América do Sul","Brasil","SP","Estação Ecológica","1115","1115",NA,"COLETA: Arvoreta de 3 m. Botões florais e frutos imaturos.; GEOGRAFIA: Ao longo da trilha da Pedra Vermelha. Floresta Ombrófila Mista.;",NA,NA,"R.T. Polisel","Bananal","-44.366111","-22.806389","2008","03","28",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"236","2021-03-04 15:42:55-03","IF","SPSF","42227","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","Mez","R.T. Polisel & N.M.Ivanaukas & R.P.S.Lattore & E.Rocha","556","2008","03","28","América do Sul","Brasil","SP","Estação Ecológica de Bananal","1115","1115",NA,"COLETA: Arvoreta de 3 m. Frutos imaturos verdes.; GEOGRAFIA: Ao longo da trilha da Pedra Vermelha. Floresta Ombrófila Mista.;",NA,NA,"G.A.D.C. Franco","Bananal","-44.366111","-22.806389","2008","05","31",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"237","2021-03-04 15:42:55-03","IF","SPSF","54174","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","((Mez)) Imkhan.","A.Maruyama & L.Cicco","1385","2019","04","28","América do Sul","Brasil","SP",NA,"1102","1102",NA,"COLETA: Árvore com aprox. 4 m de altura. Frutos roxos.; GEOGRAFIA: Floresta Ombrófila Densa Alto Montana. Sítio Vivenda das Meninas. Km 18 Estrada do Paraibuna.;",NA,NA,"A.Maruyama","Cunha","-45.013889","-23.229167","2019","04","29",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"238","2021-03-04 15:42:55-03","IF","SPSF","54234","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata","((Mez)) Imkhan.","A.Maruyama & L.Cicco","1445","2019","07","23","América do Sul","Brasil","SP",NA,"1065","1065",NA,"COLETA: Árvore com aprox. 5 m de altura. Frutos vináceos.; GEOGRAFIA: Floresta Ombrófila Densa Alto Montana. Garagem do PESM - Núcleo Cunha. Borda.;",NA,NA,"A.Maruyama","Cunha","-45.023611","-23.236944","2019","07","23",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"239","2021-03-04 15:42:54-03","IF","SPSF","32991","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata",NA,"F.A.R.D.P.Arzolla","426","2004","01","28","América do Sul","Brasil","SP","estrada de acesso ao nucleo",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margens do rio Paraibuna&nf;;",NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA
"240","2021-03-04 15:42:54-03","IF","SPSF","16992","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","lineata","Myrsine lineata",NA,"J.B.Baitello","479","1994","03","29","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA
"241","2020-08-26 10:50:38-03","MCN-FZBRS","HAS","82652","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Mattos, J.","14230","1966","11",NA,NA,"Brasil","São Paulo","Estação Biológica de Boacéia",NA,NA,NA,"Na mata, lugar mais ou menos úmido, arbusto fino com cerca de 2, 5 m de altura.","HAS0082652",NA,"Freitas, M.F.","Salesópolis","-45.8400001525879","-23.5300006866455","2011","08",NA,NA,NA,"18032","auto",NA,NA,NA,NA
"242","2020-12-10 11:28:22-03","IBt","SP","397962","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Forzza, RC","4216","2006","07","01",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA
"243","2020-07-16 10:05:59-03","IBt","SP","290916","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Rodrigues, EA","229","1994","09","28",NA,"Brasil","São Paulo","Serra da Bocaina",NA,NA,NA,NA,NA,NA,NA,"Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA
"244","2020-08-27 12:20:23-03","IBt","SP","310856","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Ferretti, AR","119","1996","12","17",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA
"245","2020-08-27 12:20:23-03","IBt","SP","310857","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Ferretti, AR","5","1996","12","11",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA
"246","2020-08-13 18:02:58-03","IBt","SP","299516","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Goldenberg, R","342","1996","06","13",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Lavrinhas","-44.9000015258789","-22.5699996948242",NA,NA,NA,NA,NA,"16795","auto",NA,NA,NA,NA
"247","2020-07-16 10:05:59-03","IBt","SP","290919","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Rossi, L","1460","1994","03","29",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Pindamonhangaba","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA
"248","2021-02-11 09:25:10-03","IBt","SP","195715","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Custodio Filho, A","1875","1983","11","14",NA,"Brasil","São Paulo","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,"Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA
"249","2021-02-11 09:25:10-03","IBt","SP","102956","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Mattos, J","14230","1966","11",NA,NA,"Brasil","São Paulo","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,"Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA
