"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","year","month","day","stateProvince","locality","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","county","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","order","individualCount","fieldNumber","class","relatedCatalogItem"
"420","2021-03-01 11:47:27-03","UFPE","UFP","21109a","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21109a",NA,"(SW.) Nees","2522","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"421","2021-03-01 11:47:27-03","UFPE","UFP","21109a","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21109a",NA,"(SW.) Nees","2522","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"422","2021-03-01 11:47:27-03","UFPE","UFP","21109","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,"Substrato: caule morto.; Substrato: caule morto.","UFP021109",NA,"(SW.) Nees","2522","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"423","2021-03-01 11:47:27-03","UFPE","UFP","21078e","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21078e",NA,"(SW.) Nees","1885","1987","08","11","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"424","2021-03-01 11:47:27-03","UFPE","UFP","21078e","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21078e",NA,"(SW.) Nees","1885","1987","08","11","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"425","2021-03-01 11:47:27-03","UFPE","UFP","21078e","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21078e",NA,"(SW.) Nees","1885","1987","08","11","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"426","2021-03-01 11:47:27-03","UFPE","UFP","21078e","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21078e",NA,"(SW.) Nees","1885","1987","08","11","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"427","2021-03-01 11:47:27-03","UFPE","UFP","21075b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21075b",NA,"(SW.) Nees","2513","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"428","2021-03-01 11:47:27-03","UFPE","UFP","21075b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21075b",NA,"(SW.) Nees","2513","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"429","2021-03-01 11:47:27-03","UFPE","UFP","21075b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21075b",NA,"(SW.) Nees","2513","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"430","2021-03-01 11:47:27-03","UFPE","UFP","21075b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21075b",NA,"(SW.) Nees","2513","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"431","2021-03-01 11:47:27-03","UFPE","UFP","21062e","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21062e",NA,"(SW.) Nees","2194","1987","08","19","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"432","2021-03-01 11:47:27-03","UFPE","UFP","21062e","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21062e",NA,"(SW.) Nees","2194","1987","08","19","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"433","2021-03-01 11:47:27-03","UFPE","UFP","21062e","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21062e",NA,"(SW.) Nees","2194","1987","08","19","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"434","2021-03-01 11:47:27-03","UFPE","UFP","21062e","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP21062e",NA,"(SW.) Nees","2194","1987","08","19","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"435","2021-03-01 11:47:27-03","UFPE","UFP","20995b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20995b",NA,"(SW.) Nees","2514","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"436","2021-03-01 11:47:27-03","UFPE","UFP","20995b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20995b",NA,"(SW.) Nees","2514","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"437","2021-03-01 11:47:25-03","UFPE","UFP","20994b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20994b",NA,"(SW.) Nees","2499","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"438","2021-03-01 11:47:25-03","UFPE","UFP","20994b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20994b",NA,"(SW.) Nees","2499","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"439","2021-03-01 11:47:25-03","UFPE","UFP","20994b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20994b",NA,"(SW.) Nees","2499","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"440","2021-03-01 11:47:25-03","UFPE","UFP","20994b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20994b",NA,"(SW.) Nees","2499","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"441","2021-03-01 11:47:25-03","UFPE","UFP","20989d","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20989d",NA,"(SW.) Nees","1497","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"442","2021-03-01 11:47:25-03","UFPE","UFP","20989d","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20989d",NA,"(SW.) Nees","1497","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"443","2021-03-01 11:47:25-03","UFPE","UFP","20989d","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20989d",NA,"(SW.) Nees","1497","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"444","2021-03-01 11:47:25-03","UFPE","UFP","20989","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,"Substrato: caule morto.; Substrato: caule morto.","UFP020989",NA,"(SW.) Nees","1497","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"445","2021-03-01 11:47:25-03","UFPE","UFP","20918c","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Porto, KC",NA,"Brasil",NA,NA,"substrato: caule vivo (todo)","UFP20918c",NA,"(SW.) Nees","1911","1987","08","11","Pernambuco",NA,NA,"Porto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"446","2021-03-01 11:47:25-03","UFPE","UFP","20858a","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20858a",NA,"(SW.) Nees","2487","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"447","2021-03-01 11:47:25-03","UFPE","UFP","20858a","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20858a",NA,"(SW.) Nees","2487","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"448","2021-03-01 11:47:25-03","UFPE","UFP","20858a","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20858a",NA,"(SW.) Nees","2487","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"449","2021-03-01 11:47:25-03","UFPE","UFP","20858a","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20858a",NA,"(SW.) Nees","2487","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"450","2021-03-01 11:47:25-03","UFPE","UFP","20858","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,"Substrato: caule vivo (todo).; Substrato: caule vivo (todo).","UFP020858",NA,"(SW.) Nees","2487","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"451","2021-03-01 11:47:25-03","UFPE","UFP","20857c","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20857c",NA,"(SW.) Nees","2481","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"452","2021-03-01 11:47:25-03","UFPE","UFP","20857c","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20857c",NA,"(SW.) Nees","2481","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"453","2021-03-01 11:47:25-03","UFPE","UFP","20809d","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20809d",NA,"(SW.) Nees","2107","1987","08","26","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"454","2021-03-01 11:47:25-03","UFPE","UFP","20809d","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20809d",NA,"(SW.) Nees","2107","1987","08","26","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"455","2021-03-01 11:47:25-03","UFPE","UFP","20809d","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20809d",NA,"(SW.) Nees","2107","1987","08","26","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"456","2021-03-01 11:47:25-03","UFPE","UFP","20808","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP020808",NA,"(SW.) Nees","2131","1987","08","19","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"457","2021-03-01 11:47:25-03","UFPE","UFP","20733b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20733b",NA,"(SW.) Nees","2473","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"458","2021-03-01 11:47:25-03","UFPE","UFP","20733b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20733b",NA,"(SW.) Nees","2473","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"459","2021-03-01 11:47:25-03","UFPE","UFP","20733b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20733b",NA,"(SW.) Nees","2473","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"460","2021-03-01 11:47:25-03","UFPE","UFP","20733b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20733b",NA,"(SW.) Nees","2473","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"461","2021-03-01 11:47:25-03","UFPE","UFP","20726b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20726b",NA,"(SW.) Nees","2463","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"462","2021-03-01 11:47:25-03","UFPE","UFP","20726b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20726b",NA,"(SW.) Nees","2463","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"463","2021-03-01 11:47:25-03","UFPE","UFP","20726b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20726b",NA,"(SW.) Nees","2463","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"464","2021-03-01 11:47:25-03","UFPE","UFP","20726b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20726b",NA,"(SW.) Nees","2463","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"465","2021-03-01 11:47:25-03","UFPE","UFP","20538a","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20538a",NA,"(SW.) Nees","UFP20538a","1987","08","19","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"466","2021-03-01 11:47:25-03","UFPE","UFP","20478","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP020478",NA,"(SW.) Nees","UFP20478","1987","08","19","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"467","2021-03-01 11:47:25-03","UFPE","UFP","20390d","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20390d",NA,"(SW.) Nees","UFP20390d","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"468","2021-03-01 11:47:25-03","UFPE","UFP","20387b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20387b",NA,"(SW.) Nees","2495","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"469","2021-03-01 11:47:25-03","UFPE","UFP","20387b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20387b",NA,"(SW.) Nees","2495","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"470","2021-03-01 11:47:25-03","UFPE","UFP","20387b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20387b",NA,"(SW.) Nees","2495","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"471","2021-03-01 11:47:25-03","UFPE","UFP","20387b","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP20387b",NA,"(SW.) Nees","2495","1987","08","25","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"472","2021-03-01 11:47:25-03","UFPE","UFP","19212","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP019212",NA,"(SW.) Nees","UFP19212","1997","09","19","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"473","2021-03-01 11:47:25-03","UFPE","UFP","1867d","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP01867d",NA,"(SW.) Nees","UFP1867d","1987","08","11","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"474","2021-03-01 11:47:25-03","UFPE","UFP","1867","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,"Substrato: caule morto.; Substrato: caule morto.","UFP001867",NA,"(SW.) Nees","s.n.","1987","08","11","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"475","2021-03-01 11:47:25-03","UFPE","UFP","18195a","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP18195a",NA,"(SW.) Nees","1900","1987","08","11","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"476","2021-03-01 11:47:25-03","UFPE","UFP","18195a","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP18195a",NA,"(SW.) Nees","1900","1987","08","11","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"477","2021-03-01 11:47:25-03","UFPE","UFP","18195a","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP18195a",NA,"(SW.) Nees","1900","1987","08","11","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
