"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"797","2019-10-07 09:11:35-03","UEFS","HUEFS","91714","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Carvalho-Sobrinho, J.G.de","309","2005","01","20",NA,"Brasil","Bahia","Mucugê","Serra do Gobira.","-41.378333","-13.091944","1200",NA,"Cerrado. Predominância de gramíneas, ciperaceas, arbustos, com arvoretas esparsas. Solos rasos, arenosos, pedregosos, com afloramento rochosos.","HUEFS0091714","HUEFS0091714","1200",NA,NA,NA,NA,"Asteranae","41W22'42''","13S5'31''",NA,NA,NA,NA,NA,NA,NA,NA
"798","2019-10-07 09:11:35-03","UEFS","HUEFS","92601","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Conceição, A.A.","1202","2005","03","05",NA,"Brasil","Bahia",NA,"Parque Nacional Chapada Diamantina- Boqueirão (trilha Lençóis- Capão)","-41.426944","-12.5725","810",NA,NA,"HUEFS0092601","HUEFS0092601","810",NA,NA,NA,NA,"Asteranae","41W25'37''","12S34'21''",NA,NA,NA,NA,NA,NA,NA,NA
"799","2019-10-07 09:11:35-03","UEFS","HUEFS","95567","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Oliveira, E.C.","96","2005","01","20",NA,"Brasil","Bahia","Mucugê","Subida para o Gobira.","-41.377778","-13.084722","1206",NA,"Campo rupestre.","HUEFS0095567","HUEFS0095567","1206",NA,NA,NA,NA,"Asteranae","41W22'40''","13S5'5''",NA,NA,NA,NA,NA,NA,NA,NA
"800","2019-10-07 09:11:35-03","UEFS","HUEFS","96062","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Conceição, A.A.","1363","2005","05","20",NA,"Brasil","Bahia","Lençóis","Parna, Chapada Diamantina.","-41.391944","-12.585833",NA,NA,"Afloramento rochoso margem esquerda do Ribeirão do Meio.","HUEFS0096062","HUEFS0096062",NA,NA,NA,NA,NA,"Asteranae","41W23'31''","12S35'9''",NA,NA,NA,NA,NA,NA,NA,NA
"801","2019-10-07 09:11:35-03","UEFS","HUEFS","96434","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Castro, R.M.","1186","2005","04","10",NA,"Brasil","Bahia","Coribe","Alagoinha.","-44.732222","-14.933333",NA,NA,NA,"HUEFS0096434","HUEFS0096434",NA,"S.C.Ferreira","2009",NA,NA,"Asteranae","44W43'56''","14S56'","11",NA,NA,NA,NA,NA,NA,NA
"802","2019-10-07 09:11:35-03","UEFS","HUEFS","34889","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Oliveira, R.P.","32","1998","11","12",NA,"Brasil","Bahia","Mucugê","Estrada Mucugê/Andaraí, ca 8Km de Mucugê. Torre da telebahia.","-41.3708000183105","-13.0052995681763",NA,NA,"Campo rupestre.","HUEFS0034889","HUEFS0034889",NA,"N.Roque","2003","52493","auto","Asteranae",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"803","2019-10-07 09:11:35-03","UEFS","HUEFS","58910","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Stannard, B.","H51793","1992","03","08",NA,"Brasil","Bahia","Abaíra","Guarda Mor, perto do Morro do Cuscuz.","-41.6636009216309","-13.2496995925903","1250",NA,"Carrasco.","HUEFS0058910","HUEFS0058910 HUEFS0058910_01","1250","N.Roque","2003","26531","auto","Asteranae",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"804","2019-10-07 09:11:35-03","UEFS","HUEFS","39756","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Melo, E.","2927","1999","09","05",NA,"Brasil","Bahia","Jacobina","Vale atrás do Hotel Serra do Ouro. Monte Tabor.","-40.5182991027832","-11.1806001663208","515",NA,"Vale atrás do Hotel Serra do Ouro. Monte Tabor.","HUEFS0039756","HUEFS0039756","515","N.Roque","2003","62396","auto","Asteranae",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"805","2019-10-07 09:12:09-03","UEFS","HUEFS","100961","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Funch, R.","49","2004","03","13",NA,"Brasil","Bahia","Itaité","Mata da Piaba.","-41.191389","-12.8175","390",NA,"Campo rupestre.","HUEFS0100961","HUEFS0100961","390",NA,NA,NA,NA,"Asteranae","41W11'29''","12S49'3''",NA,NA,NA,NA,NA,NA,NA,NA
"806","2019-10-07 09:12:09-03","UEFS","HUEFS","104166","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Nunes, T.S.","1396","2005","12","27",NA,"Brasil","Bahia","Santo Antônio","Estrada para Belmonte.","-38.968889","-16.163611",NA,NA,NA,"HUEFS0104166","HUEFS0104166",NA,"D.J.N.Hind","2013",NA,NA,"Asteranae","38W58'8''","16S9'49''","10",NA,NA,NA,NA,NA,NA,NA
"807","2019-10-07 09:12:09-03","UEFS","HUEFS","123582","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Souza, J.P.de","4963","2005","01","29",NA,"Brasil","Bahia","Palmeira","Estrada para o povoado de Cercado.","-41.469167","-12.433333","1350",NA,NA,"HUEFS0123582","HUEFS0123582","1350",NA,NA,NA,NA,"Asteranae","41W28'9''","12S26'0''",NA,NA,NA,NA,NA,NA,NA,NA
"808","2019-10-07 09:12:09-03","UEFS","HUEFS","106192","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Souza, E.B.","1477","2006","02","17",NA,"Brasil","Bahia","Campo Formoso","Brejo do Tamanduá. Serra do Areião.","-40.260833","-10.432222","808",NA,"Vegetação de cerrado, antropizada, sobre relevo fortemente ondulado. Solo de textura areno-argilosa.","HUEFS0106192","HUEFS0106192","808",NA,NA,NA,NA,"Asteranae","40W15'39''","10S25'56''",NA,NA,NA,NA,NA,NA,NA,NA
"809","2019-10-07 09:12:09-03","UEFS","HUEFS","107989","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Santos, V.J.","573","2006","04","14",NA,"Brasil","Bahia","Campo Formoso","Serra dos morgados.","-40.265833","-10.242778","819",NA,"Vegetação de transição cerrado e caatinga-arbustiva-herbácea, solo argiloso-laranja.","HUEFS0107989","HUEFS0107989","819","A.M.Teles","2006",NA,NA,"Asteranae","40W15'57''","10S14'34''","06",NA,NA,NA,NA,NA,NA,NA
"810","2019-10-07 09:12:09-03","UEFS","HUEFS","108518","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Souza, R.D.","49","2006","04","13",NA,"Brasil","Bahia","Campo Formoso","Poços.","-40.461389","-10.487222",NA,NA,NA,"HUEFS0108518","HUEFS0108518",NA,"D.J.N.Hind","2013",NA,NA,"Asteranae","40W27'41''","10S29'14''","10",NA,NA,NA,NA,NA,NA,NA
"811","2019-10-07 09:12:09-03","UEFS","HUEFS","124123","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Paula-Souza, J.","5401","2005","02","03",NA,"Brasil","Bahia","Piatã","Estrada para Catolés, ca. de 200 da rodovia.","-41.749167","-13.231389","1000",NA,"Cerrado.","HUEFS0124123","HUEFS0124123 HUEFS0124123_01","1000",NA,NA,NA,NA,"Asteranae","41W44'57''","13S13'53''",NA,NA,NA,NA,NA,NA,NA,NA
"812","2019-10-07 09:12:09-03","UEFS","HUEFS","124124","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Paula-Souza, J.","5401","2005","02","03",NA,"Brasil","Bahia","Piatã","Estrada para Catolés, ca. de 200 da rodovia.","-41.749167","-13.231389","1000",NA,"Cerrado.","HUEFS0124124",NA,"1000",NA,NA,NA,NA,"Asteranae","41W44'57''","13S13'53''",NA,NA,NA,NA,NA,NA,NA,NA
"813","2019-10-07 09:12:09-03","UEFS","HUEFS","124137","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Paula-Souza, J.","5291","2005","02","02",NA,"Brasil","Bahia","Rio de Contas","Estrada para o Pico das Almas (indo pela Faz. Silvina), 14 Km da barragem.","-41.922222","-13.523611","1285",NA,"Cerrado.","HUEFS0124137","HUEFS0124137","1285",NA,NA,NA,NA,"Asteranae","41W55'20''","13S31'25''",NA,NA,NA,NA,NA,NA,NA,NA
"814","2019-10-07 09:12:09-03","UEFS","HUEFS","183417","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Jesus, N.G.","1293","2001","04","06",NA,"Brasil","Bahia","Miguel Calmon","Estrada Miguel Calmon/Cabeceiras, a 16 Km de Miguel Calmon.","-40.564444","-11.359167","620",NA,"Caatinga arbórea densa, na margem do riacho.","HUEFS0183417",NA,"620",NA,NA,NA,NA,"Asteranae","40W33'52''","11S21'33''",NA,NA,NA,NA,NA,NA,NA,NA
"815","2019-10-07 09:12:09-03","UEFS","HUEFS","97360","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Groppo Jr., M.","1049","2002","02","05",NA,"Brasil","Bahia","Ilhéus","estrada Una-Ilhéus, beira da praia.","-38.998333","-15.068056","10",NA,"Restinga degradada, em terrenos loteados.","HUEFS0097360","HUEFS0097360","10",NA,NA,NA,NA,"Asteranae","38W59'54''","15S4'5''",NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-10-07 09:12:09-03","UEFS","HUEFS","98382","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Nunes, T.S.","1217","2005","07","28",NA,"Brasil","Bahia","Senhor do Bonfim","Interior da mata. Serra de Santana.","-40.198611","-10.365278",NA,NA,"Mata úmida.","HUEFS0098382","HUEFS0098382 HUEFS0098382_01",NA,"G.S.S.Almeida","2010",NA,NA,"Asteranae","40W11'55''","10S21'55''","02",NA,NA,NA,NA,NA,NA,NA
"817","2019-10-07 09:12:09-03","UEFS","HUEFS","98470","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Santos, V.J.","451","2005","07","29",NA,"Brasil","Bahia","Senhor do Bonfim","Trilha para as torres de transmissão da CHESF.","-40.221944","-10.383056","587",NA,"Solo argiloso.","HUEFS0098470","HUEFS0098470 HUEFS0098470_01","587","G.S.S.Almeida","2010",NA,NA,"Asteranae","40W13'19''","10S22'59''","02",NA,NA,NA,NA,NA,NA,NA
"818","2019-10-07 09:12:09-03","UEFS","HUEFS","98583","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Souza, E.B.","1354","2005","07","27",NA,"Brasil","Bahia","Senhor do Bonfim","Trilha para a Serra a partir de Carrapichel.","-40.2025","-10.38","674",NA,"Caatinga arbórea degradada. Solo areno-argiloso.","HUEFS0098583","HUEFS0098583","674","G.S.S.Almeida","2010",NA,NA,"Asteranae","40W12'9''","10S22'48''","02",NA,NA,NA,NA,NA,NA,NA
"819","2019-10-07 09:12:09-03","UEFS","HUEFS","98758","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Castro, R.M.","1259","2005","07","28",NA,"Brasil","Bahia","Senhor do Bonfim","Serra da Maravilha.","-40.21","-10.404444","739",NA,"Floresta. Alto da serra.","HUEFS0098758","HUEFS0098758 HUEFS0098758_01","739","G.S.S.Almeida","2010",NA,NA,"Asteranae","40W12'36''","10S24'16''","02",NA,NA,NA,NA,NA,NA,NA
"820","2019-09-04 19:35:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster",NA,"J. C. von Hoffmannsegg",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA
"821","2019-09-04 20:18:00-03","F","FMNH-SEEDPLANTS","V0051803F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster angustifolia",NA,"F. C. Lehmann","7430",NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0051803F","V0051803F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Isotype",NA,NA,"angustifolia",NA
"822","2020-07-23 11:59:10-03","CEPLAC","CEPEC","77423","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"D. J. N. Hind","3593","1996","07","14",NA,"Brasil","Bahia","MUCUGÊ","Estrada Igatu/Mucugê, a 7Km do entroncamento com a estrada Andaraí/Mucugê.","-41.301111","-12.916667",NA,NA,NA,NA,NA,NA,"H. A. Ogasawara",NA,NA,NA,NA,"41W18'4","12S55'0",NA,NA,"19/04/2012",NA,NA,NA,NA,NA
"823","2020-07-23 11:59:10-03","CEPLAC","CEPEC","95914","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"D. J. N. Hind","50934","1992","01","21",NA,"Brasil","Bahia","ABAÍRA","Campo de Ouro Fino (alto).","-41.9","13.25",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W54'","13N15'",NA,NA,"30/12/1998",NA,NA,NA,NA,NA
"824","2020-07-23 11:59:10-03","CEPLAC","CEPEC","95913","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"D. J. N. Hind","50037","1992","01","09",NA,"Brasil","Bahia","ABAÍRA","Campo de Ouro Fino (baixo).","-41.9","13.25",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W54'","13N15'",NA,NA,"30/12/1998",NA,NA,NA,NA,NA
"825","2020-07-23 11:59:10-03","CEPLAC","CEPEC","87543","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"B. Stannard","51956","1992","02","15",NA,"Brasil","Bahia","ABAÍRA","Estrada Catolés/Catolés de Cima, Engenhos dos Vieiras.","-41.866667","13.283333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W52'","13N17'",NA,NA,"30/12/2007",NA,NA,NA,NA,NA
"826","2020-07-23 11:59:10-03","CEPLAC","CEPEC","95716","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"B. Stannard",NA,"1992","02","28",NA,"Brasil","Bahia","ABAÍRA","Gerais do Pastinho. Beira da estrada.","-41.75","13.25",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W45'","13N15'",NA,NA,"30/12/1998",NA,NA,NA,NA,NA
"827","2020-07-23 11:59:10-03","CEPLAC","CEPEC","87552","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","50444","1991","12","26",NA,"Brasil","Bahia","ABAÍRA","Perto do riacho da Quebrada, ao pé da Serra do Atalho.","-41.833333","13.233333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W50'","13N14'",NA,NA,"30/12/1999",NA,NA,NA,NA,NA
"828","2020-07-23 11:59:10-03","CEPLAC","CEPEC","96853","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","50444","1991","12","26",NA,"Brasil","Bahia","ABAÍRA","Perto do Riacho da Quebrada, ao pé da Serra do Atalho.","-41.833333","13.233333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W50'","13N14'",NA,NA,"30/12/1999",NA,NA,NA,NA,NA
"829","2020-07-23 11:59:10-03","CEPLAC","CEPEC","87697","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"B. Stannard",NA,"1982","10","03",NA,"Brasil","Bahia","ABAÍRA","Riacho da Cruz.","-41.85","13.3",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W51'","13N18'",NA,NA,"30/12/2000",NA,NA,NA,NA,NA
"830","2020-07-23 11:59:10-03","CEPLAC","CEPEC","96864","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","50544","1991","12","28",NA,"Brasil","Bahia","ABAÍRA","Salão, 9Km de Catolés na estrada para Inúbia.","-41.883333","13.25",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W53'","13N15'",NA,NA,"30/12/1999",NA,NA,NA,NA,NA
"831","2020-07-23 11:59:10-03","CEPLAC","CEPEC","76415","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"L. P. de Queiroz","3850","1996","10","31",NA,"Brasil","Bahia","ABAÍRA","Sem informação.",NA,"-13.251667",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"4W144'6","13S15'6",NA,NA,"30/10/1996",NA,NA,NA,NA,NA
"832","2020-07-23 11:59:10-03","CEPLAC","CEPEC","108024","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","25652","1988","12","01",NA,"Brasil","Bahia","ÁGUA QUENTE","Pico das Almas. Vertente norte. Vale ao noroeste do Pico.","-41.983333","-13.5","1400",NA,NA,NA,NA,"1400","SpeciesLink/lacunas",NA,NA,NA,NA,"41W59'","13S30'",NA,NA,NA,NA,NA,NA,NA,NA
"833","2020-07-23 11:59:10-03","CEPLAC","CEPEC","150371","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"Oliveira, N.E.","715","2014","12","03",NA,"Brasil","Bahia","Caraíbas","Conglomerado BA_1380-4-5-0","-39.060278","-16.199444",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"R. Asprino",NA,NA,NA,NA,"39W3'37","16S11'58",NA,NA,NA,NA,NA,NA,NA,NA
"834","2020-07-23 11:59:10-03","CEPLAC","CEPEC","100048","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"N. G. Jesus","1293","1984","05","08",NA,"Brasil","Bahia","miguel calmon","Estrada Miguel Calmon/Cabeceiras, a 16Km da cidade. Margem do riacho.","-40.564444","-11.359167",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"40W33'52","11S21'33",NA,NA,"30/04/2001",NA,NA,NA,NA,NA
"835","2020-07-23 11:59:10-03","CEPLAC","CEPEC","106127","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"P. Fiaschi","2428","2004","07","15",NA,"Brasil","Bahia","campo formoso","Estrada nova p/ Delfino, ca. 11Km. Ramal vicinal a direita.","-40.491667","-10.482222",NA,NA,NA,NA,NA,NA,"R. C. R. C. Batista",NA,NA,NA,NA,"40W29'30","10S28'56",NA,NA,"14/10/2011",NA,NA,NA,NA,NA
"836","2020-07-23 11:59:10-03","CEPLAC","CEPEC","106527","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"N. Roque",NA,"2003","12","11",NA,"Brasil","Bahia","MUCUGÊ","Chapada Diamantina.","-41.375833","-13.098889",NA,NA,NA,NA,NA,NA,"N. Roque",NA,NA,NA,NA,"41W22'33","13S5'56",NA,NA,"30/12/2003",NA,NA,NA,NA,NA
"837","2020-07-23 11:59:10-03","CEPLAC","CEPEC","109129","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"Lopes, M. M. M.","374","2005","11","22",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, 13,8 Km ao SW de Coaraci, estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","650",NA,NA,NA,NA,"650","R. A. X. Borges",NA,NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-07-23 11:59:10-03","CEPLAC","CEPEC","115797","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"Amorim, A. M.","6734","2007","01","20",NA,"Brasil","Bahia","arataca","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","1000",NA,NA,NA,NA,"1000","Borges, R.A.X.",NA,NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA
"839","2020-07-23 11:59:10-03","CEPLAC","CEPEC","11902","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","15681","1974","01","30",NA,"Brasil","Bahia","BARRA DA ESTIVA","Ao N da Serra de Ouro.7Km ao S de Barra da Estiva, Rod. p/ Ituaçú.","-41.333333","-13.666667",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W20'0","13S40'0",NA,NA,"30/12/1977",NA,NA,NA,NA,NA
"840","2020-07-23 11:59:10-03","CEPLAC","CEPEC","135576","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"M.M. Coelho","832","2012","06","08",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela vertente oposta à de Seu Francisco. Área denominada de Corcovado São Domingos, acesso pela Fazenda Aleluia, proprietário Sérgio Brito, Contato seu China.","-39.603333","-14.701667",NA,NA,"Material prensado com álcool.",NA,NA,NA,"M. M. Coelho",NA,NA,NA,NA,"39W36'12","14S42'6",NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-07-23 11:59:10-03","CEPLAC","CEPEC","17979","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","19440","1977","03","06",NA,"Brasil","Bahia","MILAGRES","Morro Nossa Sra. dos Milagres, ao W da cidade.","-39.866667","-12.9",NA,NA,NA,NA,NA,NA,"J. M. Gonçalves",NA,NA,NA,NA,"39W52'0","12S54'0",NA,NA,"30/04/2005",NA,NA,NA,NA,NA
"842","2020-07-23 11:59:10-03","CEPLAC","CEPEC","17980","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","19961","1977","03","24",NA,"Brasil","Bahia","RIO DE CONTAS","Ca. 3Km ao S do povoado de Mato Grosso, Rod. p/ Vila do Rio de Contas.","-41.816667","-13.483333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W49'0","13S29'0",NA,NA,"30/12/1978",NA,NA,NA,NA,NA
"843","2020-07-23 11:59:10-03","CEPLAC","CEPEC","18079","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","19405","1977","03","04",NA,"Brasil","Bahia","MORRO DO CHAPÉU","27.5Km ao SE da cidade, BA-052 Rod. p/ Mundo Novo.","-41.016667","-11.65",NA,NA,NA,NA,NA,NA,"M. G. Staudt",NA,NA,NA,NA,"41W1'0","11S39'0",NA,NA,"11/05/2016",NA,NA,NA,NA,NA
"844","2020-07-23 11:59:10-03","CEPLAC","CEPEC","26730","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"Grupo Pedra do Cavalo","576","1980","08","01",NA,"Brasil","Bahia","CACHOEIRA","Rio Jacuipe. Vale dos Rios Paraguaçu e Jacuipe.","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"39W5'","12S32'",NA,NA,"30/09/1980",NA,NA,NA,NA,NA
"845","2020-07-23 11:59:10-03","CEPLAC","CEPEC","25113","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster",NA,"R. M. Harley","20541","1980","01","24",NA,"Brasil","Bahia","ANDARAÍ","Acima de Andaraí e do Rio Paraguaçu.","-41.316667","-12.833333",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"41W19'","12S50'",NA,NA,"09/01/1991",NA,NA,NA,NA,NA
