"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"688","2019-10-07 09:13:50-03","UEFS","HUEFS","32243","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Pirani, J.R.","SPF36469",NA,"Brasil","Bahia","Jacobina","Oeste de Jacobina. Serra do Tombador, estrada para Lagoa Grande.","-40.5182991027832","-11.1806001663208",NA,NA,"HUEFS0032243","HUEFS0032243","(Vell.) Miers",NA,"1984","12","23",NA,NA,"62396","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"689","2019-10-07 09:13:50-03","UEFS","HUEFS","170975","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Ribeiro, P.G.","15",NA,"Brasil","Bahia","Nova Redenção","Povoado das Queimadas. Trilha do Socó.","-41.0710983276367","-12.8185997009277",NA,"Floresta estacional semi-decidual.","HUEFS0170975","HUEFS0170975","(Vell.) Miers",NA,"2010","04","24",NA,NA,"23681","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"690","2019-10-07 09:13:50-03","UEFS","HUEFS","247737","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Machado, A.F.P.","1534",NA,"Brasil","Bahia","Vitória da Conquista","Serra do Periperi.","-40.8394012451172","-14.8661003112793",NA,NA,"HUEFS0247737","HUEFS0247737","(Vell.) Miers",NA,"2016","11","19",NA,NA,"70493","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"691","2019-10-07 09:13:50-03","UEFS","HUEFS","68435","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Rapini, A.","967",NA,"Brasil","Bahia","Morro do Chapéu","Sítio Palmeiras.","-41.1561012268066","-11.5500001907349",NA,"Capão.","HUEFS0068435","HUEFS0068435","(Vell.) Miers","A.Rapini","2002","12","04",NA,NA,"98143","auto","2003",NA,NA,"03",NA,"Asteranae",NA,NA,NA,NA
"692","2019-10-07 09:13:50-03","UEFS","HUEFS","13729","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Ganev, W.",NA,NA,"Brasil","Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,"HUEFS0013729","HUEFS0013729","(Vell.) Miers","I.Koch","1992","12","26","980","980","26531","auto","1997",NA,NA,"04",NA,"Asteranae",NA,NA,NA,NA
"693","2019-10-07 09:13:50-03","UEFS","HUEFS","186065","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Kuhhnom, M.","1655",NA,"Brasil","São Paulo","Cravinhos",NA,"-47.7200012207031","-21.3400001525879",NA,NA,"HUEFS0186065","HUEFS0186065","(Vell.) Miers",NA,"1947","11","22",NA,NA,"18641","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"694","2019-10-07 09:13:50-03","UEFS","HUEFS","27655","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Miranda, A.M.","1751",NA,"Brasil","Pernambuco","Buíque","5 km estrada de Barro para Catimbau.","-37.1557998657227","-8.62306022644043",NA,"Terreno arenoso.","HUEFS0027655","HUEFS0027655","(Vell.) Miers",NA,"1994","06","18",NA,NA,"38964","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"695","2019-10-07 09:13:50-03","UEFS","HUEFS","173281","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Alves, L.J.","207",NA,"Brasil","Bahia","Caetité","Estrada para Licínio de Almeida, 8Km após a localidade de Brejinhos das Ametistas.","-42.4749984741211","-14.0693998336792",NA,"Cerrado.","HUEFS0173281","HUEFS0173281","(Vell.) Miers",NA,"2009","12","19",NA,NA,"53684","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"696","2019-10-07 09:13:50-03","UEFS","HUEFS","43206","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Oliveira, R.P.","342",NA,"Brasil","Bahia","Maracás","Fazenda Caboclo, ca. 16km da cidade.","-40.4308013916016","-13.4411001205444",NA,"Mata semi-decídua. Interior da mata.","HUEFS0043206","HUEFS0043206","(Vell.) Miers","A.Rapini & R.F.Souza-Silva","2000","02","27",NA,NA,"50558","auto","2005",NA,NA,"06",NA,"Asteranae",NA,NA,NA,NA
"697","2019-10-07 09:13:50-03","UEFS","HUEFS","171059","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Baitello, J.B.","1643",NA,"Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juqueri.","-46.7200012207031","-23.3199996948242",NA,"Mata de fundo de vale.","HUEFS0171059","HUEFS0171059","(Vell.) Miers",NA,"2003","12","13",NA,NA,"12135","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"698","2019-10-07 09:13:50-03","UEFS","HUEFS","65813","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Miranda, L.A.P.de","37",NA,"Brasil","Bahia","Lençóis","Parque Nacional. Margem da BA 850.","-41.3899993896484","-12.563099861145",NA,NA,"HUEFS0065813","HUEFS0065813","(Vell.) Miers","A.M.Miranda","2001","12","02",NA,NA,"47385","auto","2003",NA,NA,"01",NA,"Asteranae",NA,NA,NA,NA
"699","2019-10-07 09:13:50-03","UEFS","HUEFS","208797","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Menezes, C.M.","325",NA,"Brasil","Bahia","Mucugê","RPPN-Adília Paraguassú.","-41.3708000183105","-13.0052995681763",NA,NA,"HUEFS0208797","HUEFS0208797","(Vell.) Miers","A.Rapini","2004","11","15",NA,NA,"52493","auto","2015",NA,NA,"03",NA,"Asteranae",NA,NA,NA,NA
"700","2019-10-07 09:13:50-03","UEFS","HUEFS","88837","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Ferreira, F.M.","342",NA,"Brasil","Minas Gerais","Baependi","Tocas dos Urubus.","-44.8899993896484","-21.9589004516602",NA,"Campo rupestre.","HUEFS0088837","HUEFS0088837","(Vell.) Miers","R.F.Souza-Silva","2002","11","16",NA,NA,"29865","auto","2005",NA,NA,"08",NA,"Asteranae",NA,NA,NA,NA
"701","2019-12-04 16:39:40-03","FFCLRP","SPFR","7926","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Oliveira, R.B.; Godoy,S.A.P.","171",NA,"Brasil","São Paulo","Altinópolis","Morro do Forno","-47.3699989318848","-21.0200004577637",NA,"Área de afloramento rochoso.",NA,NA,"(Vell.)Miers","Oliveira,R.B.","2003","06","06",NA,NA,"30403","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2019-12-04 16:39:40-03","FFCLRP","SPFR","2299","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Marcondes-Ferreira,W.; Fernandes,M.S.; Nakamoto,F.","497",NA,"Brasil","São Paulo","Altinópolis","Morro do Forno","-47.3699989318848","-21.0200004577637",NA,"Campo Rupestre",NA,NA,"(Vell.)Miers","Marcondes-Ferreira,W.","1992","11","19",NA,NA,"30403","auto","1993",NA,NA,"11",NA,NA,NA,NA,NA,NA
"703","2019-12-04 16:39:40-03","FFCLRP","SPFR","7941","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Oliveira, R.B.; Godoy,S.A.P.","171",NA,"Brasil","São Paulo","Altinópolis","Morro do Forno","-47.3699989318848","-21.0200004577637",NA,"Área de afloramento rochoso.",NA,NA,"(Vell.)Miers","Oliveira,R.B.","2003","06","06",NA,NA,"30403","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2019-12-04 16:39:40-03","FFCLRP","SPFR","112","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Sciamarelli, A.; Nunes, J.V.C.","652",NA,"Brasil","São Paulo","Cajuru","Fazenda Santa Carlota","-47.2999992370605","-21.2700004577637",NA,"Cerrado 2",NA,NA,"(Vell.)Miers","Simões,A.O.","1990","04","22",NA,NA,"21243","auto","2004",NA,NA,"11",NA,NA,NA,NA,NA,NA
"705","2019-12-04 16:39:40-03","FFCLRP","SPFR","113","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Sciamarelli, A.; Nunes, J.V.C.","594",NA,"Brasil","São Paulo","Cajuru","Fazenda Santa Carlota","-47.2999992370605","-21.2700004577637",NA,"Cerrado 3",NA,NA,"(Vell.)Miers","Simões,A.O.","1990","03","18",NA,NA,"21243","auto","2004",NA,NA,"11",NA,NA,NA,NA,NA,NA
"706","2019-12-04 16:39:40-03","FFCLRP","SPFR","1703","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Bernacci","156",NA,"Brasil","São Paulo","Cajuru","Fazenda Santa Carlota","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"(Vell.)Miers","Simões,A.O.","1985","11","29",NA,NA,"21243","auto","2004",NA,NA,"11",NA,NA,NA,NA,NA,NA
"707","2019-12-04 16:39:40-03","FFCLRP","SPFR","4975","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Godoy, S.A.P.; Weiser, V. de L.; Fidelis, A.T.; Rondinoni, C.","1081",NA,"Brasil","São Paulo","Santa Rita do Passa Quatro","ARIE- Cerrado do Pé-de-Gigante. Margem em direção à Via Anhanguera.","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,"(Vell.)Miers","Weiser, V. de L.","1997","09","08",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2019-12-04 16:39:40-03","FFCLRP","SPFR","5647","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Weiser, V. de L.","39",NA,"Brasil","São Paulo","Santa Rita do Passa Quatro","ARIE-Cerrado Pé-de-Gigante","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,"(Vell.)Miers","Weiser, V. de L.","2001","06","06",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2019-12-04 16:39:40-03","FFCLRP","SPFR","5615","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Weiser, V. de L.","24",NA,"Brasil","São Paulo","Santa Rita do Passa Quatro","ARIE-Cerrado Pé-de-Gigante","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,"(Vell.)Miers","Weiser, V. de L.","2001","03","08",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-12-04 16:39:40-03","FFCLRP","SPFR","4979","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Godoy, S.A.P.; Weiser, V. de L.; Rondinoni, C.","1331",NA,"Brasil","São Paulo","Santa Rita do Passa Quatro","ARIE-Cerrado Pé-de-Gigante. Área demarcada.","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,"(Vell.)Miers","Weiser, V. de L.","1998","03","24",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-12-04 16:39:40-03","FFCLRP","SPFR","4978","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Godoy, S.A.P.; Weiser, V. de L.; Rondinoni, C.","1209",NA,"Brasil","São Paulo","Santa Rita do Passa Quatro","ARIE-Cerrado Pé-de-Gigante. Área demarcada.","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,"(Vell.)Miers","Weiser, V. de L.","1997","11","24",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2019-12-04 16:39:40-03","FFCLRP","SPFR","4974","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Godoy, S.A.P.; Weiser, V. de L.; Fidelis, A.T.; Rondinoni, C.","1049",NA,"Brasil","São Paulo","Santa Rita do Passa Quatro","ARIE-Cerrado Pé-de-Gigante. Área demarcada.","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,"(Vell.)Miers","Weiser, V. de L.","1997","09","08",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2019-12-04 16:39:40-03","FFCLRP","SPFR","4977","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Godoy, S.A.P.; Weiser, V. de L.; Espada, J.R.M.; Rondinoni, C.","1183",NA,"Brasil","São Paulo","Santa Rita do Passa Quatro","ARIE-Cerrado Pé-de-Gigante. Área demarcada.","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,"(Vell.)Miers","Weiser, V. de L.","1997","11","10",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2020-02-02 10:05:45-03","F","FMNH-SEEDPLANTS","V0426593F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"H. S. Irwin & et al.","13371","South America","Brazil","Goiás",NA,NA,"-48","-12",NA,NA,"V0426593F","V0426593F_01",NA,"J. F. Morales","1966","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"715","2020-01-31 13:40:15-03","F","FMNH-SEEDPLANTS","V0426587F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"B. E. Dahlgren","958","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0426587F","V0426587F_01",NA,"J. F. Morales","1935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"716","2020-01-31 13:41:14-03","F","FMNH-SEEDPLANTS","V0426588F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"H. S. Irwin & et al.","30878","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0426588F","V0426588F_01",NA,"J. F. Morales","1971","2","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"717","2020-01-31 13:41:55-03","F","FMNH-SEEDPLANTS","V0426589F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"H. S. Irwin","2341","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0426589F","V0426589F_01",NA,"J. F. Morales","1959","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"718","2020-01-31 13:42:39-03","F","FMNH-SEEDPLANTS","V0426590F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"E. Nogueira & et al.","152","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0426590F","V0426590F_01",NA,"J. F. Morales","1981","1","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"719","2020-01-31 13:43:07-03","F","FMNH-SEEDPLANTS","V0426591F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"H. S. Irwin & et al.","10149","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0426591F","V0426591F_01",NA,"J. F. Morales","1965","11","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"720","2018-10-25 11:28:59-03","F","FMNH-SEEDPLANTS","V0426592F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"H. S. Irwin & et al.","10149","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0426592F","V0426592F_01",NA,NA,"1965","11","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"721","2020-01-31 13:44:29-03","F","FMNH-SEEDPLANTS","V0426594F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"H. S. Irwin & et al.","20442","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0426594F","V0426594F_01",NA,NA,"1968","2","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"722","2020-01-31 13:44:57-03","F","FMNH-SEEDPLANTS","V0426595F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"W. R. Anderson","11172","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0426595F","V0426595F_01",NA,"J. F. Morales","1974","3","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"723","2020-01-27 18:24:27-03","IAC","IAC","21381","S","Plantae",NA,NA,"Apocynaceae-2.Apocynoideae","Temnadenia","violacea","Temnadenia violacea",NA,"A.D. Almeida","s/nº",NA,"Brasil","São Paulo","Campinas","estrada Viracopos-Indaiatuba","-47.0608","-22.9056",NA,NA,NA,NA,"(Vell.) Miers","A.O. Simões","1971","01","12",NA,NA,NA,NA,"2004","-47.0608","-22.9056","11","12",NA,NA,NA,NA,NA
"724","2020-01-27 18:24:27-03","IAC","IAC","26099","S","Plantae",NA,NA,"Apocynaceae-2.Apocynoideae","Temnadenia","violacea","Temnadenia violacea",NA,"A.S. Antônio","s/nº",NA,"Brasil","São Paulo","Itapecerica da Serra",NA,"-46.8492","-23.7169",NA,NA,NA,NA,"(Vell.) Miers","I. Koch","1979","02","09",NA,NA,NA,NA,"2004","-46.8492","-23.7169","11","09",NA,NA,NA,NA,NA
"725","2020-01-27 18:24:27-03","IAC","IAC","31932","S","Plantae",NA,NA,"Apocynaceae-2.Apocynoideae","Temnadenia","violacea","Temnadenia violacea",NA,"B. Essor","s/nº",NA,"Brasil","São Paulo","Santa Cruz das Palmeiras","Fazenda Três Barras","-47.2486","-21.8269",NA,NA,NA,NA,"(Vell.) Miers","A.O. Simões","1990","12","03",NA,NA,NA,NA,"2012","-47.2486","-21.8269","08","03",NA,NA,NA,NA,NA
"726","2020-01-27 18:24:27-03","IAC","IAC","47432","S","Plantae",NA,NA,"Apocynaceae-2.Apocynoideae","Temnadenia","violacea","Temnadenia violacea",NA,"R. Tsuji; L.C. Bernacci & E.F. Souto","1227",NA,"Brasil","Minas Gerais","Pedra Azul","a partir de Divisa Alegre, em direção a Medina","-41.385","-15.814333",NA,"41d23#?#6w, 15d48#?#51.6s",NA,NA,"(Vell.) Miers","R. Tsuji","2006","03","09",NA,NA,NA,NA,"2006","-41.385000","-15.814333","03","09",NA,NA,NA,NA,NA
"727","2020-01-27 18:24:27-03","IAC","IAC","5296","S","Plantae",NA,NA,"Apocynaceae-2.Apocynoideae","Temnadenia","violacea","Temnadenia violacea",NA,"A.P. Viégas","s/nº",NA,"Brasil","São Paulo","Campinas","estrada para Fazenda Campo Grande","-47.0608","-22.9056",NA,"Nome Popular: Cipó de São Francisco",NA,NA,"(Vell.) Miers","A.O. Simões","1940","01","13",NA,NA,NA,NA,"2004","-47.0608","-22.9056","11","13",NA,NA,NA,NA,NA
"728","2020-07-23 11:57:36-03","CEPLAC","CEPEC","45470","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"M. C. Ferreira","81",NA,"Brasil","Bahia","LENÇÓIS","Estrada p/ area do projeto plantas melíferas do IBF.","-41.533333","-12.583333",NA,NA,NA,NA,NA,"R. F. Souza-Silva","1988","03","17",NA,NA,NA,NA,NA,"41W32'","12S35'",NA,NA,NA,NA,NA,"30/10/2007",NA
"729","2020-07-23 11:57:36-03","CEPLAC","CEPEC","100089","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"N. G. Jesus","1274",NA,"Brasil","Bahia","miguel calmon","Entre a Fazenda Pé de Serra e o riacho do Caldeirão.","-40.554444","-11.4075",NA,NA,NA,NA,NA,"R. F. Souza-Silva","1993","10","06",NA,NA,NA,NA,NA,"40W33'16","11S24'27",NA,NA,NA,NA,NA,"30/09/2005",NA
"730","2020-07-23 11:57:36-03","CEPLAC","CEPEC","100709","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"A. C. Mota","15",NA,"Brasil","Bahia","palmeiras","Chapada Diamantina. Ca. 33Km de Seabra. Estrada para Morro do Camelo.","-41.478056","-12.424167",NA,NA,NA,NA,NA,"M. L. Guedes","1977","06","01",NA,NA,NA,NA,NA,"41W28'41","12S25'27",NA,NA,NA,NA,NA,"30/06/2003",NA
"731","2020-07-23 11:57:36-03","CEPLAC","CEPEC","102039","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"N. Roque","665",NA,"Brasil","Bahia","CAETITÉ","Serra geral. Estrada para Brejinho das Ametistas, ca. 15Km da cidade.","-42.493056","-14.184444",NA,NA,NA,NA,NA,"M. L. Guedes","2003","04","28",NA,NA,NA,NA,NA,"42W29'35","14S11'4",NA,NA,NA,NA,NA,"30/08/2003",NA
"732","2020-07-23 11:57:36-03","CEPLAC","CEPEC","113576","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Jardim, J. G.","4945",NA,"Brasil","Minas Gerais","GRÃO MOGOL","ca. 3 km a partir da ponte na Rod. Para Cristália.","-42.866667","-16.583333",NA,"Látex creme. DNA.",NA,NA,NA,"Sem Informação","2006","01","12","700","700",NA,NA,NA,"42W52'","16S35'",NA,NA,NA,NA,NA,NA,NA
"733","2020-07-23 11:57:36-03","CEPLAC","CEPEC","118078","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"D. Cardoso","320",NA,"Brasil","Bahia","RUY BARBOSA","Serra do Orobó. Riacho do Meio, base da encosta da serra.","-40.486667","-12.311389",NA,NA,NA,NA,NA,"D. Cardoso","2005","03","24",NA,NA,NA,NA,NA,"40W29'12","12S18'41",NA,NA,NA,NA,NA,"30/04/2005",NA
"734","2020-07-23 11:57:36-03","CEPLAC","CEPEC","118312","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"D. Cardoso","347",NA,"Brasil","Bahia","RUY BARBOSA","Serra do Orobó. Riacho da Prata.","-40.489167","-12.319167",NA,NA,NA,NA,NA,"D. Cardoso","2005","03","25",NA,NA,NA,NA,NA,"40W29'21","12S19'9",NA,NA,NA,NA,NA,"30/04/2005",NA
"735","2020-07-23 11:57:36-03","CEPLAC","CEPEC","12195","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"R. M. Harley","15822",NA,"Brasil","Bahia","IBICOARA","19Km NE cidade, prox. a Brejao. Lagoa Encantada.","-41.216667","-13.333333",NA,NA,NA,NA,NA,"F. Markgraf","1974","02","01",NA,NA,NA,NA,NA,"41W13'0","13S20'0",NA,NA,NA,NA,NA,"30/12/1976",NA
"736","2020-07-23 11:57:36-03","CEPLAC","CEPEC","12204","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"R. M. Harley","15168",NA,"Brasil","Bahia","RIO DE CONTAS","12-14Km N da cidade, Rod. p/ povoado de Mato Grosso.","-41.833333","-13.466667",NA,NA,NA,NA,NA,"R. M. Harley","1974","01","17",NA,NA,NA,NA,NA,"41W50'0","13S28'0",NA,NA,NA,NA,NA,NA,NA
"737","2020-07-23 11:57:36-03","CEPLAC","CEPEC","124015","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"N. G. Jesus","1274",NA,"Brasil","Bahia","miguel calmon","Entre a Fazenda Pé de Serra e o Riacho do Caldeirão.","-40.554444","-11.4075",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"A. M. Miranda","2001","04","05",NA,NA,NA,NA,NA,"40W33'16","11S24'27",NA,NA,NA,NA,NA,NA,NA
