"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"2209","2020-11-12 16:59:18-03","UEL","FUEL","44388","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Marestoni, TM; Cervigne, NS; Francisco, EM","152","2007","02","13","Brasil","Paraná","Ibiporã","-51.05","-23.266667","-51.05","-23.266667",NA,NA,NA,NA,"2009","07","20","Fazenda Doralice, Entrada da mata. Borda da mata.",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa",NA,NA,NA,NA,NA,NA,NA,NA
"2210","2020-11-12 16:59:18-03","UEL","FUEL","44916","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Dall#?#Agnol, RF; Almeida, CS; Francisco, EM","44","2009","02","10","Brasil","Paraná","Mauá da Serra","-51.133333","-23.933333","-51.133333","-23.933333",NA,NA,NA,NA,"2009","07","21","Estância Manain, Beira da trilha do mirante",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa",NA,NA,NA,NA,NA,NA,NA,NA
"2211","2020-11-12 16:59:18-03","UEL","FUEL","51666","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Caxambu, MG","Siqueira, EL; et al.","628","2012","12","06","Brasil","Paraná","Fênix","-52.06875","-23.967389","-52.06875","-23.967389","353","353",NA,NA,"2012","12","20","Estação Ecológica Municipal de Fênix, relevo: suave ondulado; vegetação: floresta estacional semidecidual submontana",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa",NA,NA,NA,NA,NA,NA,NA,NA
"2212","2020-11-12 16:59:17-03","UEL","FUEL","16254","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Torres, RB","Torres, RB; et al.","1056","1999","12","23","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,"2003","02",NA,"Beira da estrada",NA,"Tracheophyta","Fabales",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"2213","2020-11-12 16:59:18-03","UEL","FUEL","4471","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Vieira, AOS; et al.","163","1987","04","04","Brasil","Paraná","Assaí","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,NA,NA,"2009","07","20","Barra do Limoeiro, Antiga balsa para Assaí",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","20909","auto",NA,NA,NA,NA,NA,NA
"2214","2020-11-12 16:59:17-03","UEL","FUEL","23800","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"Tomé, MVF","673","1996","01","15","Brasil","Paraná","Bandeirantes","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"19645","auto",NA,NA,NA,NA,NA,NA
"2215","2020-11-12 16:59:18-03","UEL","FUEL","25568","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Cavalheiro, AL","s.n.",NA,NA,NA,"Brasil","Paraná","Califórnia","-51.3549995422363","-23.6499996185303",NA,NA,NA,NA,NA,NA,"2009","07","20","Fazenda Primavera",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","11662","auto",NA,NA,NA,NA,NA,NA
"2216","2020-11-12 16:59:18-03","UEL","FUEL","22541","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Kinupp, VF; Medri, C; Francisco, EM","608","1997","06","01","Brasil","Paraná","Califórnia","-51.3549995422363","-23.6499996185303",NA,NA,NA,NA,NA,NA,"2009","07","20","Sítio do João Ramos-Figueirinha, Figueirinha",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","11662","auto",NA,NA,NA,NA,NA,NA
"2217","2020-11-12 16:59:17-03","UEL","FUEL","25402","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Dias, MC","Francisco, EM; Pavão, OC; Alves, J","s.n.","1999","05","25","Brasil","Paraná","Califórnia","-51.3549995422363","-23.6499996185303",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"Sítio Santo Mário",NA,"Tracheophyta","Fabales",NA,NA,NA,"11662","auto",NA,NA,NA,NA,NA,NA
"2218","2020-11-12 16:59:18-03","UEL","FUEL","27006","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Cavalheiro, AL; et al.","210","2000","05","11","Brasil","Paraná","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,"2009","07","20","Estrada para Caramuru",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","29438","auto",NA,NA,NA,NA,NA,NA
"2219","2020-11-12 16:59:18-03","UEL","FUEL","22586","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Kinupp, VF; Medri, C; Francisco, EM","789","1997","08","22","Brasil","Paraná","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,"2009","07","20","Parque Histórico Municipal Danziger Hof",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","29438","auto",NA,NA,NA,NA,NA,NA
"2220","2019-10-16 14:11:56-03","UEL","FUEL","29250","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"Antonio","117","1985","02","04","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"2221","2019-10-16 14:11:56-03","UEL","FUEL","29249","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Rotta, E","37","1979","02","15","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"2009","07","20","Formação Vegetal EMBRAPA",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","13536","auto",NA,NA,NA,NA,NA,NA
"2222","2020-11-12 16:59:17-03","UEL","FUEL","20904","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Dias, MC","Souza, LRM; Ferreira, JA; Francisco, EM","s.n.","1997","12","09","Brasil","Paraná","Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"Fazenda Limeira",NA,"Tracheophyta","Fabales",NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA
"2223","2020-11-12 16:59:17-03","UEL","FUEL","34148","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Dias, MC","Pavão, OC; Ferreira, JA","s.n.","2001","05","10","Brasil","Paraná","Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"Sítio Santa Barbara",NA,"Tracheophyta","Fabales",NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA
"2224","2020-11-12 16:59:17-03","UEL","FUEL","34151","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Bortoluzzi, RLC","Ferreira, JA; Francisco, EM","s.n.","2001","05","10","Brasil","Paraná","Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,NA,NA,"2009","07","21","Sítio Santa Barbara",NA,"Tracheophyta","Fabales",NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA
"2225","2020-11-12 16:59:17-03","UEL","FUEL","21191","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Dias, MC","Dias, MC; Souza, LRM; Francisco, EM","s.n.","1997","08","21","Brasil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"Fazenda São Francisco",NA,"Tracheophyta","Fabales",NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA
"2226","2020-11-12 16:59:18-03","UEL","FUEL","27229","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Ferreira, JA; Francisco, EM","211","2000","05","12","Brasil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,"2009","07","20","Sítio Nossa Senhora Aparecida",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","23842","auto",NA,NA,NA,NA,NA,NA
"2227","2020-11-12 16:59:17-03","UEL","FUEL","30737","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Dias, MC","Pavão, OC; et al.","s.n.","2001","04","26","Brasil","Paraná","Figueira","-50.4030990600586","-23.8491992950439",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"Fazenda São Pedro",NA,"Tracheophyta","Fabales",NA,NA,NA,"13612","auto",NA,NA,NA,NA,NA,NA
"2228","2020-11-12 16:59:17-03","UEL","FUEL","29228","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Bortoluzzi, RLC","Ziller, SR","752","1995","03","08","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"2009","07","21","Beira da estrada próximo a Tagaçaba, Formação vegetal: Floresta Ombrófila Densa Submontana",NA,"Tracheophyta","Fabales",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"2229","2020-11-12 16:59:17-03","UEL","FUEL","17641","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Dias, MC","Dias, AT; et al.","s.n.","1995","02","17","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"Fazenda Doralice",NA,"Tracheophyta","Fabales",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"2230","2020-11-12 16:59:17-03","UEL","FUEL","9518","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Bortoluzzi, RLC","Francisco das Chagas e Silva","1479","1991","12","21","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","07","20","Fazenda Doralice",NA,"Tracheophyta","Fabales",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"2231","2020-11-12 16:59:17-03","UEL","FUEL","17581","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Dias, MC; Mansano, VF","s.n.","1995","03","02","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","07","21","Fazenda Doralice",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","20625","auto",NA,NA,NA,NA,NA,NA
"2232","2020-11-12 16:59:18-03","UEL","FUEL","26558","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Cavalheiro, AL; et al.","82","1999","08","18","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","07","20","Fazenda Doralice",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","20625","auto",NA,NA,NA,NA,NA,NA
"2233","2020-11-12 16:59:18-03","UEL","FUEL","25565","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Francisco, EM; et al.","s.n.","1998","07","09","Brasil","Paraná","Imbaú","-50.760799407959","-24.4449996948242",NA,NA,NA,NA,NA,NA,"2009","07","20",NA,NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","16142","auto",NA,NA,NA,NA,NA,NA
"2234","2020-11-12 16:59:18-03","UEL","FUEL","25569","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Pavão, OC; et al.","s.n.","1998","04","27","Brasil","Paraná","Jataizinho","-50.9799995422363","-23.2541999816895",NA,NA,NA,NA,NA,NA,"2009","07","20",NA,NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","16845","auto",NA,NA,NA,NA,NA,NA
"2235","2020-11-12 16:59:18-03","UEL","FUEL","25572","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Pavão, OC","s.n.","1999","05","13","Brasil","Paraná","Leópolis","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,NA,NA,"2009","07","20",NA,NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","22638","auto",NA,NA,NA,NA,NA,NA
"2236","2020-11-12 16:59:17-03","UEL","FUEL","36486","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Bortoluzzi, RLC","Soares, PK","s.n.","2004","08","10","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","07","20","Campus da UEL, CEFD, CEFD.",NA,"Tracheophyta","Fabales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"2237","2019-10-16 14:11:56-03","UEL","FUEL","37339","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Bortoluzzi, RLC","Soares, PK","s.n.",NA,NA,NA,"Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","07","20","Campus da UEL, próximo Ginásio do CEF, próximo Ginásio do CEF",NA,"Tracheophyta","Fabales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"2238","2020-11-12 16:59:17-03","UEL","FUEL","36475","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Bortoluzzi, RLC","Soares, PK","s.n.","2004","08","09","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","07","20","Campus UEL",NA,"Tracheophyta","Fabales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"2239","2020-11-12 16:59:18-03","UEL","FUEL","39538","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Estevan, DA; et al.","1262","2003","02","07","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","07","21","Estrada Paiquerê, próx. fazenda Figueira, próx. fazenda Figueira",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","63728","auto",NA,NA,NA,NA,NA,NA
"2240","2020-11-12 16:59:18-03","UEL","FUEL","36243","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Lovato, MC; et al.","375","2004","01","23","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","07","20","Fazenda Figueira",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","63728","auto",NA,NA,NA,NA,NA,NA
"2241","2020-11-12 16:59:17-03","UEL","FUEL","18093","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"Silva, TA","4","1993","05","29","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Municipal Arthur Thomas",NA,"Tracheophyta","Fabales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"2242","2020-11-12 16:59:18-03","UEL","FUEL","5566","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Dias, MC; et al.","s.n.","1988","05","12","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","07","20","Parque Municipal Arthur Thomas",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","63728","auto",NA,NA,NA,NA,NA,NA
"2243","2020-11-12 16:59:17-03","UEL","FUEL","56177","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Martins, HM","Martins, HM","1","2020","01","23","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL056177",NA,"2020","01","23","Parque Municipal Arthur Thomas, beira da trilha",NA,"Tracheophyta","Fabales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"2244","2020-11-12 16:59:18-03","UEL","FUEL","24099","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Paiva, MRC; et al.","s.n.","1997","07","05","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","07","20","Ribeirão Três Bocas, próximo Fazenda Morada do Sol, próximo Fazenda Morada do Sol",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","63728","auto",NA,NA,NA,NA,NA,NA
"2245","2020-11-12 16:59:18-03","UEL","FUEL","23637","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Paiva, MRC; et al.","s.n.","1998","07","02","Brasil","Paraná","Nova Fátima","-50.5638999938965","-23.4321994781494",NA,NA,NA,NA,NA,NA,"2009","07","20","Fazenda Paiolão",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","15159","auto",NA,NA,NA,NA,NA,NA
"2246","2020-11-12 16:59:17-03","UEL","FUEL","29457","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Dias, MC","Ferreira, JA; et al.","s.n.","2000","05","12","Brasil","Paraná","Nova Fátima","-50.5638999938965","-23.4321994781494",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"Fazenda Primavera",NA,"Tracheophyta","Fabales",NA,NA,NA,"15159","auto",NA,NA,NA,NA,NA,NA
"2247","2020-11-12 16:59:18-03","UEL","FUEL","29385","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Cavalheiro, AL; et al.","70","1999","06","16","Brasil","Paraná","Nova Santa Barbara","-50.5853004455566","-23.5853004455566",NA,NA,NA,NA,NA,NA,"2009","07","20",NA,NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","25438","auto",NA,NA,NA,NA,NA,NA
"2248","2020-11-12 16:59:18-03","UEL","FUEL","25396","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Francisco, EM; Alves, J","s.n.","1999","06","11","Brasil","Paraná","Nova Santa Barbara","-50.5853004455566","-23.5853004455566",NA,NA,NA,NA,NA,NA,"2009","07","20","Sítio do Zé Procópio. Beira da mata, Beira da mata",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","25438","auto",NA,NA,NA,NA,NA,NA
"2249","2020-11-12 16:59:17-03","UEL","FUEL","30678","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Dias, MC","Ferreira, JA; et al.","s.n.","2000","12","07","Brasil","Paraná","Nova Santa Barbara","-50.5853004455566","-23.5853004455566",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"Sítio Três Pontes",NA,"Tracheophyta","Fabales",NA,NA,NA,"25438","auto",NA,NA,NA,NA,NA,NA
"2250","2020-11-12 16:59:18-03","UEL","FUEL","2340","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Francisco das Chagas e Silva; et al.","1009","1986","03","01","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,"2009","07","20","Serra do Cadeado, BR 269, km 74",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","46016","auto",NA,NA,NA,NA,NA,NA
"2251","2020-11-12 16:59:17-03","UEL","FUEL","11435","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Bortoluzzi, RLC","Francisco das Chagas e Silva","1578","1991","08","04","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,"2009","07","21","Serra do Cadeado, Rodovia Maua - Ortigueira",NA,"Tracheophyta","Fabales",NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"2252","2020-11-12 16:59:18-03","UEL","FUEL","30757","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Ferreira, JA; et al.","s.n.","2001","04","03","Brasil","Paraná","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,NA,"2009","07","21","Sítio Barra Bonita",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","18944","auto",NA,NA,NA,NA,NA,NA
"2253","2020-11-12 16:59:18-03","UEL","FUEL","25406","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Francisco, EM; Alves, J","s.n.","1998","12","15","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,"2009","07","20","Anta Gorda 2",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","43627","auto",NA,NA,NA,NA,NA,NA
"2254","2020-11-12 16:59:18-03","UEL","FUEL","25844","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Pavão, OC","s.n.","1999","04","13","Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,"2009","07","20","Fazenda Bela Vista",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","19311","auto",NA,NA,NA,NA,NA,NA
"2255","2020-11-12 16:59:18-03","UEL","FUEL","25570","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Pavão, OC; et al.","s.n.","1998","05","05","Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,"2009","07","20","Fazenda Bela Vista",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","19311","auto",NA,NA,NA,NA,NA,NA
"2256","2020-11-12 16:59:18-03","UEL","FUEL","29466","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Francisco, EM; et al.","s.n.","1999","06","15","Brasil","Paraná","Santa Cecilia do Pavão","-50.7835998535156","-23.5172004699707",NA,NA,NA,NA,NA,NA,"2009","07","20","Sítio São João",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa","10947","auto",NA,NA,NA,NA,NA,NA
"2257","2020-11-12 16:59:17-03","UEL","FUEL","34773","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","K.L.V.R. de Sá","K.L.V.R. de Sá; et al.","444","2002","03","06","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"Reserva Indígena São Jerônimo",NA,"Tracheophyta","Fabales",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
