"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber","sex"
"42","2020-11-13 09:20:27-03","UFRJ","RFA","32769","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"R.C. Lopes; D.M.C.Santos, R.F.Monteiro, A.C.G.Ramos, S.P.Castro,M.R.Melo","244","2006","12","05",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari (APA), Av. Estado da Guanabara, próximo ao Quiosque 199","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Árvore ca 4m de altura, folha alterna, cálice esverdeado a rosa, persistente e acrescente, fruto imaturo alvo","RFA21459",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2019-11-19 15:44:49-03","UNEB","HUNEB","752","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) G.M.Barroso",NA,"Jesus, N.G.","649","1998","11","28",NA,"Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra / Saudade","-40.215556","-12.915278","120","150",NA,"Floresta subperenifolia","HUNEB0000752",NA,NA,NA,NA,"Dicotyledoneae","40W12'56''","12S54'55''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2019-11-19 15:44:49-03","UNEB","HUNEB","795","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) G.M.Barroso",NA,"Jesus, N.G.","692","1998","12","12",NA,"Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra / Saudade","-40.215556","-12.915278","120","150",NA,"Floresta subperenifolia","HUNEB0000795",NA,NA,NA,NA,"Dicotyledoneae","40W12'56''","12S54'55''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2019-10-09 11:22:01-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis","Engl.","Guedes, ML","Gouveia, EP de","s/n","1988","11","22","Southern America","Brasil","Bahia","Brumado","Serra Geral, Ituaçu, Sitio Agua Preta","-41.333333","-13.833333",NA,NA,NA,"Calice com bracteas avermelhadas(vinho).; Beira de rio.",NA,NA,NA,NA,NA,NA,"-41.333333","-13.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:22:01-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis","Engl.","Guedes, ML","Gouveia, EP de","s/n","1988","11","22","Southern America","Brasil","Bahia","Brumado","Serra Geral, Ituaçu, Sitio Agua Preta","-41.333333","-13.833333",NA,NA,NA,"Calice com bracteas avermelhadas(vinho).; Beira de rio.",NA,NA,NA,NA,NA,NA,"-41.333333","-13.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:22:01-03","UFBA","ALCB","39914","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis","Engl.","Guedes, ML","Gouveia, EP de","19/ 88","1988","11","22","Southern America","Brasil","Bahia","Ituaçu","Serra Geral, Sítio 'Água Preta'. Encontrada na beira do rio","-41.2966995239258","-13.8133001327515",NA,NA,NA,"Cálice com brácteas avermelhadas (vinho).",NA,NA,"36625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:22:01-03","UFBA","ALCB","29629","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML; Guedes, ML; Guedes, ML; Stradmann, MTS","Stradmann, MTS; Poveda, A; Gomes, DF","175","1996","03","03","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Trilha do Bodão. Rio Ribeirão, 4 km aprox. acima da Cachoeira do Sossego","-41.083333","-12.683333","1000","1000",NA,"Ca. 5,8m. Córtex avermelhado. Folhas simples, membranáceas, face abaxial com nervuras proeminentes. Flor vermelha de 5 pétalas, coriáceas, caduca. Frequente.; Densa, úmida, limitada por paredões rochosos. Arenoso rico em humus com afloramentos rochos",NA,NA,NA,NA,"1996",NA,"-41.083333","-12.683333","03",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:22:01-03","UFBA","ALCB","5032","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML","Lordêlo, RP","56","1956","12","26","Southern America","Brasil","Bahia","São Felipe","Recôncavo Sul, Rio Capioba","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,NA,NA,"15122","auto","1997",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:22:01-03","UFBA","ALCB","121248","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Gomes, FS","Gomes, FS","1467","2013","03","25","Southern America","Brasil","Bahia","Una",NA,"-39.218333","-15.172222",NA,NA,NA,"Folhas simples, nervação inconspícua. 24.1 parcela.3","ALCB049600","ALCB049600",NA,NA,"2013",NA,"-39.218333","-15.172222","11",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:22:01-03","UFBA","ALCB","044003","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML; Passos Júnior, LA","Passos Júnior, LA; Guedes, ML; et al.","339","1999","08","08","Southern America","Brasil","Bahia","Ibicoara","Chapada Diamantina, Fazenda Ribeirão da Serra, margem do Rio Sincorá, ca. de 2 Km a Nordeste da sede","-41.283333","-13.4","900","900",NA,"5,5 m. Folhas semicrassas, discolores. Material estéril. Ocasional. Indiv¡duo n° 192.; com porte arbustivo-arbóreo médio de 7,50 m. Solo areno-argiloso.",NA,NA,NA,NA,"1999",NA,"-41.283333","-13.4","09",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:22:01-03","UFBA","ALCB","105454","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML","Queiroz, EP; Guedes, ML; Texeira, SR; Gomes, FS; et al.","5431","2012","07","24","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Ilha dos Frades, Costa","-38.621667","-12.777222",NA,NA,NA,"de ca 6 m de altura. Folhas cartáceas, discolores. Frutos com cálice acrescente vermelho-vináceo.",NA,NA,NA,NA,"2012",NA,"-38.621667","-12.777222","09",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:22:01-03","UFBA","ALCB","117503","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML","Coelho, J; Alves, R; Stadnik, A; Borges, RL","20","2014","05","27","Southern America","Brasil","Bahia","Licínio de Almeida","Riacho de areia","-42.571667","-14.782222",NA,NA,NA,"ca. 10 m. Folhas dicolores. Cálice vermelho, persistente.",NA,NA,NA,NA,"2016",NA,"-42.571667","-14.782222","11",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:22:01-03","UFBA","ALCB","126460","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Guedes, ML; Alunos de Botânica BIOC05","25217","2016","10","23","Southern America","Brasil","Bahia","Conde","Ilha das Ostras, Mata do Raposo.","-37.6","-11.8",NA,NA,NA,"Folhas coriáceas, discolores. Flores axilares, cálice acrescente, verde.","ALCB040241","ALCB040241",NA,NA,NA,NA,"-37.6","-11.8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:22:01-03","UFBA","ALCB","30990","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Barroso, GM","Funch, L; Funch, R","70","1992","11","18","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Rio Lençóis. Próximo ao ponto em que o rio engruna","-41.433333","-12.55","600","600",NA,"6m. Casca finamente rugosa com estrias longitudinais, lenticelas bem evidentes e abundantes. Folhas cartáceas. Frutos globosos brancos com cálice persistente, acrescente, vermelho, membranáceo, muito atraente. Ocorre ocasionalmente na mata ciliar do",NA,NA,NA,NA,"1993",NA,"-41.433333","-12.55","03",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:22:01-03","UFBA","ALCB","30993","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Barroso, GM","Funch, L; Marques, CC","435","1993","08","10","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Rio Lençóis. Próximo ao ponto em que o rio engruna","-41.433333","-12.55","600","600",NA,"8m. Casca finamente rugosa com estrias longitudinais, lenticelas bem evidentes e abundantes. Folhas cartáceas. Frutos globosos, brancos com cálice acrescente vermelho, membranáceo, muito atraente. Ocorrência comum nas matas ciliares da região, no rio",NA,NA,NA,NA,"1993",NA,"-41.433333","-12.55","11",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:22:01-03","UFBA","ALCB","35736","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML","Guedes, ML; Funch, L; Santos, ES; Paraguassu, A; Silva, MP da; Argôlo, AS","PCD1524","1994","12","30","Southern America","Brasil","Bahia","Palmeiras","Chapada Diamantina, Encosta do Morro de Pai Inácio","-41.466667","-12.45","1040","1040",NA,"Ca. de 6,00 m. Folhas simples. Flores pequenas com perigônio diferenciado em corola e cálice; cálice aumentado, persistente, róseo. Fruto drupa. Ocasional.; Mata ciliar com espécies de ca. de 40 m. Areno-argiloso afloramentos rochosos.",NA,NA,NA,NA,"1997",NA,"-41.466667","-12.45","11",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:22:01-03","UFBA","ALCB","35737","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML","Giulietti, AM","PCD1543","1995","02","04","Southern America","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai Inácio","-41.470833","-12.455556","1080","1080",NA,"3,00 m, DAP de 5cm. Folhas simples. Flores com cálice senescente de cor amarelo-avermelhado. Fruto alvo. Ocasional.; Mata de encosta com muitas gramíneas e marantáceas, ao longo do riacho pedregoso seco. Areno-argiloso afloramentos rochosos.",NA,NA,NA,NA,"1997",NA,"-41.470833","-12.455556","11",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:22:01-03","UFBA","ALCB","35738","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML","Guedes, ML; Santos, ES; Paraguassu, A; Silva, MP da; Argôlo, AS","PCD1491","1994","12","29","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Morro da Chapadinha","-41.440278","-12.459722","950","950",NA,"Ca. de 8,00 m. Folhas simples, coriáceas, discolores. Flores com sépalas avermelhadas. Raro.; Terreno plano fraturado, rochoso, com instalação de espécies arbustivas e arbóreas. Afloramento rochoso de arenito.",NA,NA,NA,NA,"1997",NA,"-41.440278","-12.459722","11",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:22:01-03","UFBA","ALCB","73828","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML","Cruz, FG; et al.","s/n","2006","02","12","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina","-41.383333","-12.55",NA,NA,NA,"ca. 5 m. folhas cartáceas discolores, flores axilares, cálice persistente vermelho.",NA,NA,NA,NA,"2006",NA,"-41.383333","-12.55","10",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:22:01-03","UFBA","ALCB","42793","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML; Stradmann, MTS","Stradmann, MTS; Poveda, A; Gomes, DF","0096","1995","03","03","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina","-41.45","-12.466667",NA,NA,NA,"Terrestre, ca. 7,0 m. Folhas core ceas, disc¢lores. Flores £nicas, vistosas, com pétalas persistentes e vermelhas a vinho. Frequente.; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo areno",NA,NA,NA,NA,"1997",NA,"-41.45","-12.466667","06",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:22:01-03","UFBA","ALCB","42794","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML; Stradmann, MTS","Stradmann, MTS; Poveda, A; Gomes, DF","0070","1995","03","03","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina","-41.45","-12.466667",NA,NA,NA,"Terrestre, ca. 7,0 m. Folhas core ceas, disc¢lores. Flores £nicas, vistosas, com pétalas persistentes e vermelhas a vinho. Frequente.; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo areno",NA,NA,NA,NA,"1997",NA,"-41.45","-12.466667","06",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-08-11 00:16:28-03","UFBA","ALCB","42795","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML; Stradmann, MTS","Stradmann, MTS; Poveda, A; Gomes, DF","0098","1995","03","03","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina","-41.45","-12.466667",NA,NA,NA,"Terrestre, ca. 7,0 m. Folhas coreáceas, discolores. Flores únicas, vistosas, com pétalas persistentes e vermelhas a vinho. Frequente.; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo areno",NA,NA,NA,NA,"1997",NA,"-41.45","-12.466667","06",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:22:01-03","UFBA","ALCB","42796","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML; Stradmann, MTS","Stradmann, MTS; Poveda, A; Gomes, DF","0097","1995","03","03","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina","-41.45","-12.466667",NA,NA,NA,"Terrestre, ca. 7,0 m. Folhas core ceas, disc¢lores. Flores £nicas, vistosas, com pétalas persistentes e vermelhas a vinho. Frequente.; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo areno",NA,NA,NA,NA,"1997",NA,"-41.45","-12.466667","06",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-24 18:14:02-03","UFBA","ALCB","48697","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","7457","2000","10","10","Southern America","Brasil","Bahia","Andaraí","Chapada Diamantina, caminho para MucugÆ, próximo a ponte; margem direita do rio São José","-41.326944","-12.756389",NA,NA,NA,"2,0 m. folhas coriáceas, discolores, glabras. Botões pequenos,verdes. Frutos imaturos com brácteas verdes, maduros com cálice acrescente, vermelhos.",NA,NA,NA,NA,"2000",NA,"-41.326944","-12.756389","10",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:22:01-03","UFBA","ALCB","52187","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Stradmann, MTS","Stradmann, MTS; Gomes, DF; Ribeiro, B; Sales, MC","0755","2000","03","08","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Foz do rio Capivara, situado a 14 Km de Lençóis, com acesso pela estrada de terra Lençóis/Andaraí. Localizado nos limites do Parque Nacional da Chapada Diamantina e a APA de Iraquara/Marimbus. Dissertação Mestrado em fitossociolog","-41.369167","-12.635556","950","950",NA,"6,5 m, terrestre, erecta. Folhas coriáceas, discolores, face adaxial lustrosa e face abaxial verde opaco. Flores com sépalas vermelhas. Frequente.; Vegetação arbustiva/arbórea, pouco antropizada pela ação dos garimpeiros. Influenciada pela vegetação",NA,NA,NA,NA,"2000",NA,"-41.369167","-12.635556","04",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:22:01-03","UFBA","ALCB","65488","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML","Roque, N; Watanabe, MTC; Mota, AC da; Passos Júnior, LA; Botelho, RB; Santos, TM; Anjos,","936","2003","12","05","Southern America","Brasil","Bahia","Piatã","Chapada Diamantina, Piatã. Estrada Piatã-Abaíra. No entrocamento para Catolés","-41.749167","-13.228611","1056","1056",NA,"ca 4 m alt. Frutos verde vináceo. Folhas discolores.",NA,NA,NA,NA,NA,NA,"-41.749167","-13.228611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:22:01-03","UFBA","ALCB","67560","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Stradmann, MTS","Stradmann, MTS; Castilho, P","1120","2004","12","12","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Fazenda Caraíbas","-41.423611","-13.160556",NA,NA,NA,"de ca 5,5m. Folhas coriáceas, discolores. Flores grandes, vermelhas. Indivíduo 58.; arbustiva-arbórea",NA,NA,NA,NA,"2005",NA,"-41.423611","-13.160556","02",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:22:01-03","UFBA","ALCB","69951","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML; Carvalho, G; Campos, G","128","2006","01","29","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul","-39.6","-13.016667",NA,NA,NA,"Arbústo de ca 3,0 m. Folhas coriáceas, discolores. Frutos com cálice persistente vermelhos. Ocasional.",NA,NA,NA,NA,"2006",NA,"-39.6","-13.016667","04",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:22:01-03","UFBA","ALCB","69951","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML; et al.","128","2006","01","29","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul","-39.6","-13.016667",NA,NA,NA,"Ca. 3m.; folhas coriáceas, discolores, frutos com cálice persistente vermelhos.",NA,NA,NA,NA,"2006",NA,"-39.6","-13.016667","04",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:22:01-03","UFBA","ALCB","70022a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML; Valadão, RM; Campos, G","198","2005","10","30","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul","-39.6","-13.016667",NA,NA,NA,"de ca 4,0m. Folhas coriáceas, discolores, face adaxial com fungos. Flores passadas, cálice persistente no fruto.",NA,NA,NA,NA,"2006",NA,"-39.6","-13.016667","05",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:22:01-03","UFBA","ALCB","80740","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML","Guedes, ML; Valadão, RM; et al.","13791","2007","10","01","Southern America","Brasil","Bahia","Ibicoara","Chapada Diamantina, Caminho para a Cachoeira do Buracão","-41.234167","-13.397778",NA,NA,NA,"Ca. 5m de alt.; folhas coriáceas, discolores, flores com cálice acrescente, verde passando para vermelho, fruto imaturo.",NA,NA,NA,NA,"2007",NA,"-41.234167","-13.397778","10",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:22:01-03","UFBA","ALCB","80740","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Guedes, ML","Guedes, ML; Valadão, RM; Gomes, FS; Alunos de Botânica III","13791","2007","10","13","Southern America","Brasil","Bahia","Ibicoara","Chapada Diamantina, Caminho para a Cachoeira do Buracão","-41.234167","-13.397778",NA,NA,NA,"de ca 5 m de altura. Folhas coriáceas, discolores. Flores com cálice acrescente, verde passando para vermelho. Fruto imaturo. Ocasional.",NA,NA,NA,NA,"2007",NA,"-41.234167","-13.397778","10",NA,NA,NA,NA,NA,NA,NA,NA
