"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","infraspecificEpithet","fieldNumber","individualCount","sex"
"141","2020-03-11 09:01:27-03","URCA","HCDAL","001","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz et Pav.)","Fernandes, A.; Matos.","HCDAL5050","1983","09",NA,"Brasil","Maranhão",NA,"-42.4178009033203","-3.36139011383057",NA,"Erva rasteiro.",NA,NA,"23","São Bernardo","33066","auto","Fernandes, A.",NA,NA,"1983","09",NA,NA,NA,NA,"23",NA,NA,NA,NA
"142","2017-08-23 14:22:00-03","MO","MOBOT","100994298","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Balduino Rambo","Rambo 41087","1949","4","South America","Brazil","Rio Grande do Sul",NA,"-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"18","Gravataí","25424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"143","2012-10-01 10:58:00-03","MO","MOBOT","3418569","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Aurelio Schinini|Ramón A. Palacios","Schinini Cacace 25760","1987","12","South America","Paraguay","Boquerón","Asuncion, ruta Trans Chaco, 60 km NW de Tte. Ochoa.","-61.3666667","-21.4666667",NA,NA,NA,NA,"19",NA,NA,NA,"A. Schinin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","742530","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","James C. Solomon","Solomon 14770","1985","11","South America","Bolivia","Beni","Estancia El Porvenir, 50 km E of the Río Maniqui (San Borja) on the road to Trinidad. Vicinity of Laguna Normandia. Forest islands and savannas.","-66.41666","-14.81666",NA,NA,NA,NA,"17","Gral. Ballivian",NA,NA,"R.E. Gereau","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-161","4",NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","1528957","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Michael H. Nee","Nee 31928","1985","9","South America","Bolivia","Beni","Rio Beni [here also called the Rio Madre de Dios], 11 km (by air) NE of Riberalta. Huge sand island, now at lowest water level of the year, with no permanent vegetation, except a community of annuals on lower, more stabilized areas with clay","-66.05","-10.9",NA,NA,NA,NA,"15","Vaca Diez",NA,NA,"M. Nee","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","3418309","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Ghillean T. Prance","Prance 26404","1980","11","South America","Brazil","Pará","Riverside. Debanda. Basinof Rio Xingu, Gleba Bacaja, lote 88, just below mouth of Rio Bacajo.","-50.79722","-3.37222",NA,NA,NA,NA,"23",NA,NA,NA,"J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2013-05-17 11:41:00-03","MO","MOBOT","1521666","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Michael H. Nee","Nee 31487","1985","8","South America","Bolivia","Pando",NA,"-66.5166667","-11.1",NA,NA,NA,NA,"21",NA,NA,NA,"M. Nee","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"148","2011-10-10 12:48:00-03","MO","MOBOT","100176009","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Peter J. Edwards","Edwards 2520","1987","3","South America","Brazil","Roraima","Municipality of Alto Alegre. Adjacent to Casa de Maracá.",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"149","2012-07-02 13:56:00-03","MO","MOBOT","100484417","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Eduard F. Poeppig","Poeppig 17 (95)",NA,NA,"South America","Chile",NA,"Diar. 466. In campis salsis ad ostia Rio Andalien, Apr. flor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"150","2012-04-12 05:10:00-03","MO","MOBOT","1093227","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Alfredo F. Fuentes","Fuentes Claros 1385","1996","12","South America","Bolivia","Santa Cruz","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz; puesto San MIguelito, laguna Marañon, sin agua a la fecha; matorral sufruticoso dominado por Ipomoea carnea y Bauhinia bauhinioides.","-61.86666","-17.01666",NA,NA,NA,NA,"8","Nuflo de Chavez",NA,NA,"A. Fuentes","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"151","2013-10-05 06:32:00-03","MO","MOBOT","1305302","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Ronald L. Liesner|Ángel C. González","Liesner 12713","1982","3","South America","Venezuela","Portuguesa","50 to 56 km southeast of Guanare on road to Guanarito. Llanos, pastureland, roadsides, streams and ponds.","-69.3","8.83333",NA,NA,NA,NA,"14",NA,NA,NA,"A.Gentry","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"64",NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","1522086","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Michael H. Nee","Nee 31512",NA,NA,"South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Nee","135.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","1527209","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Michael H. Nee","Nee 31819",NA,NA,"South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Nee","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","1535827","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Michael H. Nee","Nee 31341",NA,NA,"South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Nee","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","1536189","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Michael H. Nee","Nee 31362",NA,NA,"South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Nee","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","1537020","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Michael H. Nee","Nee 31412",NA,NA,"South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Nee","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2011-06-09 16:54:00-03","MO","MOBOT","1756658","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Carlos E. Cerón","Cerón Martínez 18029","1992","1","South America","Ecuador","Guayas","Reserva Ecológica Manglares - Churute. Sendero entre la Guardería del M.A.G. Cerro Mate y la Laguna del Cancrón.","-79.615","-2.45",NA,NA,NA,NA,"3","Naranjal",NA,NA,"D. Menuz (MO)","50.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"163","2",NA
"158","2013-10-05 06:32:00-03","MO","MOBOT","1816689","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Gerrit Davidse|Ángel C. González","Davidse 13378","1977","5","South America","Venezuela","Apure","Distrito San Fernando; banks of the Río Arauca, 5 km directly (in a straight line) SW of El Faro.","-66.9","7.31666",NA,NA,NA,NA,"18",NA,NA,NA,"Gerrit Davidse","35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1274",NA,NA
"159","2013-10-05 06:33:00-03","MO","MOBOT","1824858","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Gerrit Davidse|Ángel C. González","Davidse 12151A","1977","4","South America","Venezuela","Apure","Distrito San Fernando; between the bank of the Río Orinoco, opposite Isla Peladura, and the lagunas ca. 1 km inland. Evergreen gallery forest.","-66.85","7.25",NA,NA,NA,NA,"25",NA,NA,NA,NA,"35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1252",NA,NA
"160","2013-10-05 06:33:00-03","MO","MOBOT","1826537","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Gerrit Davidse|Ángel C. González","Davidse 12686","1977","5","South America","Venezuela","Apure","Distrito Pedro Camejo; 2.5 km upstream from the mouth of the Río Capanaparo at its junction with the Río Orinoco directly west of Isla la Urbana.","-67.05","7.16666",NA,NA,NA,NA,"5",NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1265",NA,NA
"161","2014-09-11 10:55:00-03","MO","MOBOT","1827381","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Gerrit Davidse|Ángel C. González","Davidse 13030","1977","5","South America","Venezuela","Apure","4 km directly (in a straight line) NE of El Betun along the banks of the Río Capanaparo.","-67.8166667","6.9666667",NA,NA,NA,NA,"10","Pedro Camejo",NA,NA,NA,"55.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1269","1",NA
"162","2013-10-05 06:33:00-03","MO","MOBOT","1827635","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Gerrit Davidse|Ángel C. González","Davidse 13167","1977","5","South America","Venezuela","Apure","Distrito San Fernando; north bank of the Río Orinoco north of Isla Urbana and Isla Catarrosa.","-66.91666","7.2",NA,NA,NA,NA,"13",NA,NA,NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1271",NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","1910067","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Nelson A. Rosa","Rosa 2944","1978","12","South America","Brazil","Maranhão","Sta. Inês, margem direita do Rio Pindarê, proximo da Rod. BR-316. Campo temporarismente alagado",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,"N.A. Rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2009-07-10 17:56:00-03","MO","MOBOT","1910069","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Troels M. Pedersen","Pedersen 1122","1951","7","South America","Argentina","Corrientes","Dep. Mburucuyá. Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2011-03-31 12:08:00-03","MO","MOBOT","1910072","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","S. Llatas Quiroz","Llatas Quiroz 1722","1986","2","South America","Peru","Lambayeque","Zonas humedas, alrededores de reservorio. Antes de Pan de Azúcar, Cayalti",NA,NA,NA,NA,NA,NA,"1","Chiclayo",NA,NA,"N. Hensold","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2009-08-04 16:54:00-03","MO","MOBOT","1910074","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Francis W. Pennell","Pennell 4674","1918","3","South America","Colombia","Bolívar","Desicated pool in meadow. Tierra Alta, Río Sinu",NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,"50.00000000","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2011-03-16 22:19:00-03","MO","MOBOT","1910077","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Bernardo Rosengurtt","Rosengurtt B-4762","1945","3","South America","Uruguay","Tacuarembo","En arena Ao. Yaguarí. Picada del Cuello",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2011-04-11 12:15:00-03","MO","MOBOT","2454310","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","C.M. Hicken","Hicken s.n.44","1911","1","South America","Argentina","Distrito Federal","Puerto Madero",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2009-10-14 20:08:00-03","MO","MOBOT","2515301","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Rosa Degen","Degen 3144","1994","5","South America","Paraguay","Boquerón","Pozo Hondo, cauce seco del río Pilcomayo",NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,"Degen, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-08-21 20:53:00-03","MO","MOBOT","2517173","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Bernardo Rosengurtt","Rosengurtt s.n.1","1945","3","South America","Uruguay","Tacuarembo","in arenosis subhumidis",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2009-12-13 15:38:00-02","MO","MOBOT","3417517","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Basil Stergios","Stergios 9288","1986","4","South America","Venezuela","Portuguesa","Del río Tucupido, a la altura del camino Las panelas-Agua Sucia.",NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,"R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2009-05-15 11:32:00-03","MO","MOBOT","3417612","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Pedro Jörgensen","Jörgensen 2566","1934","1","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA,"R.E. Gereau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","3417659","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Ghillean T. Prance","Prance 7349","1968","9","South America","Brazil","Acre","Vicinity of Tarauacá. Meadow at margin of lake.",NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,"J.Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2009-09-24 11:05:00-03","MO","MOBOT","3417754","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Julian A. Steyermark|Ronald L. Liesner","Steyermark 114905","1977","10","South America","Venezuela","Delta Amacuro","Depto. Pedernales (boundary with Depto. Tucupita): sand beach bordering open sandy mud flats and wet depressions, mouth of Caño Guiniquina, between Punta Araguabisi and Punta baja, at Barra Guiniquina.","-60.96666","9.5",NA,NA,NA,NA,"18",NA,NA,NA,"G. Davidse","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","3417816","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","A. Rial","Rial 17","1997","5","South America","Venezuela","Apure","Caño Mucuritas. Hato El Frio. Llanos Inundables de Aprue.","-68.90111","7.81305",NA,NA,NA,NA,"20",NA,NA,NA,"D.Memuz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-02-27 22:52:00-03","MO","MOBOT","3418056","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Carmen E. Benítez de Rojas|Francisco Rojas|Thirza Ruíz","Benítez de Rojas 3924","1988","3","South America","Venezuela","Bolívar","Entre Trincheras y Laguna Tumbao. Dtto. Sucre, estado Bolivar.",NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,"D. Menui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2013-08-23 04:12:00-03","MO","MOBOT","3418093","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Arturo E. Burkart","Burkart 15632","1945","12","South America","Argentina","Buenos Aires","Delta del Parana: islas de San ni.",NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","3418121","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","COLONNELLO","COLONNELLO 1680","1994","7","South America","Venezuela","Delta Amacuro","Laquna terraplan.",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-01-25 04:33:00-03","MO","MOBOT","3418154","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Germán Carnevali|Francico Guánchez M.|Emygdio Melgueiro","Carnevali 1504","1985","2","South America","Venezuela","Amazonas","Dpto. Atures Islote que queda sumergido enfrente de la Isla de Ratón.","-67.8105556","5.1311111",NA,NA,NA,NA,"13","Atures",NA,NA,"Steyermark","100.00000000","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"180","2013-05-20 09:30:00-03","MO","MOBOT","3418203","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Judith Rosales","Rosales 1467","1995","3","South America","Venezuela","Bolívar","Mun. Aripao Entrada de Caño Cuchara.Herbazal en playa.","-64.7625","6.36527",NA,NA,NA,NA,"30",NA,NA,NA,"R. Liesner","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","3418234","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","COLONNELLO","COLONNELLO 1974","1995","7","South America","Venezuela","Delta Amacuro","Caño Macareo. Delta Medio.",NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","3418243","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Henry H. Rusby","Rusby 1503","1886","10","South America","Brazil",NA,"Falls of Madeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.m. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2013-08-23 04:12:00-03","MO","MOBOT","3418343","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","W.G. Herter","Herter 85","1935","3","South America","Uruguay","Montevideo","Cerro Largo.",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2015-07-26 05:59:00-03","MO","MOBOT","3418393","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","F.J. Breteler","Breteler 5144","1966","5","South America","Venezuela","Monagas","Guarapiche forest reserve. Caño colorado. Primary forest. On Road. Inundated in rainy season.",NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,"J.A.Steyermark","0E8","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","3418439","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Aurelio Schinini","Schinini Cacace 15299","1978","7","South America","Argentina","Corrientes","Rio paraná, Isla Fernandez.",NA,NA,NA,NA,NA,NA,"15","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2010-01-14 07:00:00-02","MO","MOBOT","3418471","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Troels M. Pedersen","Pedersen 13900","1984","4","South America","Argentina","Corrientes","Isla Lagraña. Low, floodable ground, soil a sticky loam.",NA,NA,NA,NA,NA,NA,"5","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","3418494","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Francisco Tamayo","Tamayo 3427","1948","1","South America","Venezuela","Anzoátegui","Crece en campos cultivados y playas arenosas de la margen izquierda del Orinoco, Matejay.",NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,"Lasser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","3421154","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Nelson A. Rosa","Rosa 1473","1977","2","South America","Brazil","Roraima","Boa Vista, região do R. Cauame, afluente do R. Branco, terreno sujeito a inudacão temporário.",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,"R.E. Gereau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","742045","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Elsa M. Zardini|E. Velázquez","Zardini 19727","1990","3","South America","Paraguay","Cordillera","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Inundated savanna on clay.","-57.25","-25.13333",NA,NA,NA,NA,"3",NA,NA,NA,"N.M. Bacigalupo (SI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"305","4",NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","742102","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Jens E. Madsen","Madsen 63779","1987","7","South America","Ecuador","Guayas","Isla Puná. Path from Campo Alegre to midway Rio Hondo. Dry forest with scattered trees, shrubs, and numerous vines.","-80.1","-2.81666",NA,NA,NA,NA,"6",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","742111","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Jens E. Madsen","Madsen 63979","1987","10","South America","Ecuador","Guayas","Isla Punà. Vicinity of Punà Nueva. Disturbed salt marshes.","-79.91666","-2.73333",NA,NA,NA,NA,"1",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","742131","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Elsa M. Zardini|R. Velázquez","Zardini 20548","1990","5","South America","Paraguay","Cordillera","1 km E of Nueva Colombia on road to Atyra. On a plain. Savanna.","-57.21666","-25.16666",NA,NA,NA,NA,"26",NA,NA,NA,"N.M. Bacigalupo (SI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"330","4",NA
"193","2018-10-03 04:36:00-03","MO","MOBOT","742206","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Alwyn H. Gentry|Carmen Bonifaz B.|José Loor|Rafael Lao M.","Gentry 30745","1981","1","South America","Ecuador","Los Ríos","Jauneche Forest, Canton Vinces between Mocachi and Palenque on Estero Peñafiel.","-79.7","-1.2666667",NA,NA,NA,NA,"24","Vinces",NA,NA,"U. Eliasson (GB)","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972","4",NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","742534","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Elsa M. Zardini|E. Velázquez","Zardini 19219","1990","2","South America","Paraguay","Cordillera","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Inundated savanna on clay.","-57.25","-25.13333",NA,NA,NA,NA,"25",NA,NA,NA,"N.M. Bacigalupo (SI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"294","4",NA
