"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"164","2009-08-24 12:07:00-03","MO","MOBOT","3361310","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Itaipú Binacional","Itaipú Binacional 586","1980",NA,NA,"South America","Paraguay","Alto Paraná","Ftal. Itaipú. Datos zona de cultivo. 30-60 cm. de alto. Simple, apeciolada, con latex blanco.",NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2014-01-03 09:49:00-02","MO","MOBOT","3361370","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","O. Ahumada|et al.","Ahumada 1394","1977","10","23","South America","Argentina","Corrientes","47 Km W de Sauce, Ruta 126.",NA,NA,NA,NA,NA,"Esquina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","3361533","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Per Dusén","Dusén 15776","1914",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,"P. Dusen",NA,NA,NA,"890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2009-10-24 07:31:00-02","MO","MOBOT","3361585","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Elsa M. Zardini|Norma B. Deginani|Emilio A. Ulibarri|Fernando O. Zuloaga","Zardini 861","1975",NA,NA,"South America","Argentina","Misiones","Cataratas del Iguazú.",NA,NA,NA,NA,"Zardini","Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","3361787","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","TUR","TUR 1718","1979",NA,NA,"South America","Argentina","Buenos Aires",NA,NA,NA,NA,NA,"N. M. Tur","General Lavalle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2009-08-07 05:34:00-03","MO","MOBOT","3361825","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Thomas Morong","Morong 146","1888",NA,NA,"South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-10-22 11:36:00-02","MO","MOBOT","3361900","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","W. Fischer","Fischer 64","1914","9",NA,"South America","Argentina","Río Negro","Vicinity of Genreral Roca.",NA,NA,NA,NA,NA,NA,NA,NA,"250.00000000","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","3361931","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Nélida Soria","Soria Rey 4590","1991",NA,NA,"South America","Paraguay","Presidente Hayes","Km 59 Suelo arcilloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2010-01-29 20:51:00-02","MO","MOBOT","3362173","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","W.G. Herter","Herter 296","1925","11",NA,"South America","Uruguay","Montevideo","Republica Oriental. Cerro. 10-50 , camp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2010-01-29 20:51:00-02","MO","MOBOT","3362381","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","W.G. Herter","Herter 296A","1926","11",NA,"South America","Uruguay","Montevideo","Republica Oriental. Punta Yeguss. Camp.",NA,NA,NA,NA,NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2011-10-15 05:02:00-03","MO","MOBOT","3362645","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","E.J. Petersen","Petersen 616","1952",NA,NA,"South America","Argentina","Tucumán","Raco.",NA,NA,NA,NA,"Hjerting","Tafí",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2009-11-09 19:54:00-02","MO","MOBOT","3362898","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Angel L. Cabrera","Cabrera 3413","1935",NA,NA,"South America","Argentina","Buenos Aires","Praderas Humedas, corolas brancas. Toloda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2009-08-07 05:34:00-03","MO","MOBOT","3363095","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Thomas Morong","Morong 1522","1888",NA,NA,"South America","Paraguay",NA,"Pilcomayo River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","3363310","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Santiago Venturi","Venturi 3942","1925","11","10","South America","Argentina","Tucumán","Siaurbow. En los fravos.",NA,NA,NA,NA,"R. L. Liesner","Tafí",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","3363458","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Émile Hassler","Hassler 11675","1912","10",NA,"South America","Paraguay",NA,"In regione Calcarea cursus superioris fluminis apa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2009-07-31 05:59:00-03","MO","MOBOT","3363773","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","James West","West 8452","1937","2","27","South America","Argentina","Salta","Gobernador Ovejero, La Quinta, west foot of Cerro Santa BArbara, ca. 40 km. S.S. E. of Yuto Station, on F. C. C. N. A.; pastureland, edge of woods of lagoon.,",NA,NA,NA,NA,"I. M. Johnston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2012-05-02 09:34:00-03","MO","MOBOT","3363835","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","F. Javier Fernández Casas|J. Molero","Fernández Casas 4235","1980","10","13","South America","Paraguay","Caaguazú","Cerca de Carayaó, en prado húmedo soleado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"181","2011-03-27 11:51:00-03","MO","MOBOT","3364713","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Aurelio Schinini|et al.","Schinini Cacace 11794","1975",NA,NA,"South America","Argentina","Corrientes","75 Km N de Mercedes, Laguna Trin, Ea. Culantrillar.",NA,NA,NA,NA,NA,"Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2012-05-01 15:35:00-03","MO","MOBOT","3364917","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","José F. Pensiero","Pensiero 1301","1983",NA,NA,"South America","Argentina","Santa Fé","Próximo a Cavour.",NA,NA,NA,NA,NA,"Las Colonias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","3441618","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","P. Francia","Francia 57","1986","5",NA,"South America","Peru","Ancash","Fundo MANCHAN, off Pan American Highway, about 6 km SE of the City of Casma.",NA,NA,NA,NA,NA,"Casma","-78.28333","-9.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","567666","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Elsa M. Zardini|P. Aquino","Zardini 34656","1993","1","14","South America","Paraguay","Central","Estero del Ypoá. Puerto Guyrati - Villa Oliva. 4.5 km S of Puerto Guyrati. Savanna and patches of forest on clay soil.",NA,NA,NA,NA,"Harold Robinson (US)",NA,"-57.61666","-25.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","799"
"185","2008-05-27 22:02:00-03","MO","MOBOT","567767","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Elsa M. Zardini|R. Velázquez","Zardini 24209","1990","11","17","South America","Paraguay","Central","Tavarory, 1 km E of Río Paraguay. Savanna.",NA,NA,NA,NA,"H. Robinson (US)",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","471"
"186","2011-06-09 17:49:00-03","MO","MOBOT","569863","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Blas Pérez","Pérez Maricerich 207","1990","6","20","South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,"H. Robinson (US)",NA,"-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1"
"187","2008-05-27 22:02:00-03","MO","MOBOT","575675","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Elsa M. Zardini|A. Aguayo","Zardini 8576","1988","12","11","South America","Paraguay","Guairá","Cordillera de Ybytyruzú. Road Destacamento Tororo - Cerro Polilla; forest along road.",NA,NA,NA,NA,"H. Robinson (US)",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","88-127"
"188","2008-05-27 22:02:00-03","MO","MOBOT","581976","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Elsa M. Zardini|P. Aquino","Zardini 33176","1992","10","28","South America","Paraguay","Central","Estero del Ypoá. Cerro Pé. Gallery forest along estero.",NA,NA,NA,NA,"Harold Robinson (US)",NA,"-57.45","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","811"
"189","2014-10-27 12:22:00-02","MO","MOBOT","591673","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Elsa M. Zardini|Constancio Velásquez","Zardini 15056","1989","10","16","South America","Paraguay","Guairá","Cordillera de Ybytyruzú. Road to Cantera Jhú, 6 kms S of route to Coronel Oviedo. Gallery forest along tributaries of Chorro Creek.",NA,NA,NA,NA,"H. Robinson (US)",NA,"-56.3333333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","156"
"190","2008-05-27 22:02:00-03","MO","MOBOT","595288","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Elsa M. Zardini","Zardini 23580","1990","11","9","South America","Paraguay","Central","Tavarory, 1 km E of Río Paraguay. Savanna.",NA,NA,NA,NA,"H. Robinson (US)",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","447"
"191","2008-05-27 22:02:00-03","MO","MOBOT","597993","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Elsa M. Zardini|R. Velázquez","Zardini 27974","1991","6","27","South America","Paraguay","Central","Lake Ypoá, peninsula south of Pindoty, along west coast. Inundated savanna with patches of trees.",NA,NA,NA,NA,"Harold Robinson (US)",NA,"-57.51666","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","597"
"192","2008-05-27 22:02:00-03","MO","MOBOT","884864","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Elsa M. Zardini|Leongino Guerrero","Zardini 40266","1994","7","30","South America","Paraguay","Presidente Hayes","Río Aguará-Guazú, northern side. Gallery forest.",NA,NA,NA,NA,"Harold Robinson (US)",NA,"-58.03583","-24.57805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","930"
"193","2011-09-09 12:01:00-03","MO","MOBOT","911780","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Miguel Bang","Bang 956","1891",NA,NA,"South America","Bolivia","Cochabamba","Vicinity of Cochabamba.",NA,NA,NA,NA,NA,NA,"-66.15","-17.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3"
"194","2008-05-27 22:02:00-03","MO","MOBOT","970790","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Elsa M. Zardini|Leongino Guerrero","Zardini 41613","1994","10","29","South America","Paraguay","Presidente Hayes","Pilcomayo River basin. Inundated savanna and patches of forest on clay.",NA,NA,NA,NA,"Harold Robinson (US)",NA,"-57.92111","-25.03222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","978"
"195","2016-08-26 09:16:21-03","UFSM","HDCF","2425","S","Plantae",NA,NA,"Compositae","Picrosia","longifolia","Picrosia longifolia","Don","Longhi, S. J.","607","1986","03","20","América","Brasil","Rio Grande do Sul","Campus UFSM",NA,"Espécie latescente. Flores brancas. Frutos voadores",NA,NA,"Sobral, M.","Santa Maria","-53.717086","-29.717328",NA,NA,NA,NA,NA,"1989","10","12",NA,NA,"-53.717086","-29.717328",NA,NA
"196","2019-11-07 11:43:57-03","FUVATES","HVAT","1624","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","E. Freitas","s.n.","2004","12","07",NA,"Brasil","Rio Grande do Sul","Novo Paraíso.",NA,"Erva com flores brancas, presença de látex.; coletada em campo com área alterada.","HVAT00001624",NA,"E. Freitas","Estrela","-51.966389","-29.501944",NA,NA,NA,NA,NA,"2004","12","07",NA,NA,"-51º57'59''W","-29º30'7''S",NA,NA
"197","2020-09-12 05:00:02-03","US","US","1401782","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don",NA,"1522","1888",NA,NA,"South America","Paraguay",NA,"Pilcomayo River",NA,NA,"US02175096",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","1344111","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","G. Herter","296a","1926","11",NA,"South America","Uruguay","Montevideo","Punta Yeguas",NA,NA,"US02175097",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","2748114","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","A. Lourteig","2204","1967","12","15","South America","Brazil","Santa Catarina","Mun. Sao Joaquim. Camino a Lajes, 12 km de Sao Joaquim",NA,NA,"US02175138","US02175138_01",NA,NA,NA,NA,"1000",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","1802240","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","E. G. Smyth","18","1934","12","3","South America - Neotropics","Peru","La Libertad","Chicama Valley",NA,NA,"US02175115",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","1065980","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","A. Wetmore","829","1920","12","18","South America","Argentina","Buenos Aires","Carhue [interpreted]",NA,NA,"US02175107",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","3208971","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","E. M. Zardini & A. Aguayo","8576","1988","12","11","South America","Paraguay","Guaira","Cordillera de Ybytyruzu. Road Destacamento Tororo - Cerro Polilla; forest along road",NA,NA,"US02175131",NA,NA,NA,"-56.25","-25.92",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","2565231","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","L. Smith & R. Reitz","12581","1964","10","16","South America","Brazil","Santa Catarina","Mun. Palmitos: ruderal, near Palmitos",NA,NA,"US02175119","US02175119_01",NA,NA,"-53.18","-27.07","400",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","1189421","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Bro. Claude-Joseph","2021","1923","1",NA,"South America","Chile",NA,"Budi",NA,NA,"US02175118",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","1401783","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don",NA,"146","1888",NA,NA,"South America","Paraguay","Central",NA,NA,NA,"US02175124","US02175124_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","1098367","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","C. Osten","5638","1911","11","26","South America","Uruguay",NA,"[illegible text], Puuta Gova in ripa fl. Rio de la Plata[interpreted]",NA,NA,"US02175093",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","1988096","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","A. L. Cabrera","5375","1939","10","28","South America","Argentina","Buenos Aires","Punta Lara, Capitulo blanco",NA,NA,"US02175126",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","1193943","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","P. Jörgensen","1913","1918","8",NA,"South America","Argentina","Formosa",NA,NA,NA,"US02175120",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","3208969","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","E. M. Zardini & C. Velásquez","15056","1989","10","16","South America","Paraguay","Guaira","Cordillera de Ybytyruzu. Road to Cantera Jhu, 6 kms S of route to Coronel Oviedo. Gallery forest along tributaries of Chorro Creek",NA,NA,"US02175133",NA,NA,NA,"-56.33","-25.8",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","1342995","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","F. W. Pennell","12914","1925","3","6","South America","Chile",NA,"Province of Arauco, Arauco",NA,NA,"US02175135","US02175135_01",NA,NA,NA,NA,NA,"2",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","2405398","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","J. Soukup","4870","1961","2","16","South America - Neotropics","Peru",NA,"Cemizo a Huerochiri [interpreted]",NA,NA,"US02175103","US02175103_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","3322151","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","A. Butzke","11257","1995","11","16","South America","Brazil","Rio Grande do Sul","RS - Erechim - Quatro Irmaos",NA,NA,"US02175090","US02175090_01",NA,NA,NA,NA,"780",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","2122753","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","T. Pederson","1304","1951","10","26","South America","Argentina","Corrientes","Estancia  Santa Teresa, Dep. Mburucuya",NA,NA,"US02175084","US02175084_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","3208970","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","E. M. Zardini","23580","1990","11","9","South America","Paraguay","Central","Tavarory, 1 km E of Rio Paraguay",NA,NA,"US02175132",NA,NA,NA,"-57.5","-25.5",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","2573826","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","L. Smith & R. M. Klein","13459","1964","12","3","South America","Brazil","Santa Catarina","Mun. Agua Doce: Campo, bog, and ruderal by small river, Campos de Palmas, 28.5 km southeast of Horizonte (Parana)",NA,NA,"US02175114","US02175114_01",NA,NA,"-51.42","-26.75","1000","1200",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","534163","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","R. E. Fries","41a","1901","9","8","South America","Argentina","Jujuy","Suec. in reg. Chaco-Andinis Phamerogame [interpreted]",NA,NA,"US02175106",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","2674385","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","P. Boffa","s.n.","1944","12",NA,"South America","Argentina","Buenos Aires","Berisso",NA,NA,"US02175137","US02175137_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","3261353","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","S. A. Renvoize","3311",NA,NA,NA,"South America","Argentina","Misiones","Misiones, Montecarlo, Puerto Piray",NA,NA,"US02175117","US02175117_01",NA,NA,NA,NA,"160",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US","1420775","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","S. Venturi","3942","1925","11","10","South America","Argentina","Tucuman","Departamento Tafi, Liawbow [interpreted]",NA,NA,"US02175108",NA,NA,NA,NA,NA,"1200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","2251003","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","L. Smith & R. M. Klein","8192","1956","12","3","South America","Brazil","Santa Catarina","60 km. Mun. Lajes: Campo, along the Estrada de Rodagem Federal, south of Lajes",NA,NA,"US02175092","US02175092_01",NA,NA,NA,NA,"900",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","1876921","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","J. Soukup","2093","1943","11","21","South America - Neotropics","Peru","Lima","Hacienda Viela",NA,NA,"US02175134",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US","74779","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don",NA,"1522","1880",NA,NA,"South America","Paraguay",NA,"Pilcomayo River",NA,NA,"US02175104",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US","1191555","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","J. F. Macbride","5887","1923","9","18","South America - Neotropics","Peru","Callao",NA,NA,NA,"US02175123","US02175123_01",NA,NA,NA,NA,"2",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"224","2020-09-12 05:00:02-03","US","US","1617315","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","F. C. Hoehne","797","1917","10",NA,"South America - Neotropics","Brazil","São Paulo","Butantau",NA,NA,"US02175089","US02175089_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
