"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","typeStatus","stateProvince","imagecode","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem"
"198","2020-09-12 05:00:02-03","US","US","3566553","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","J. Graham & J. Schunke Vigo","490","1998","7","20","South America - Neotropics","Peru","Dpto. de Ucayali. Prov. Coronel Portillo, Distrito de Yarinacocha. Tunchish Caño.",NA,NA,"US03144619",NA,"Ucayali",NA,"(Moric.) O'Donell",NA,"-74.57","-8.35",NA,NA,NA,NA,NA,NA,NA,"200",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"199","2020-09-12 05:00:02-03","US","US","2869524","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","E. Lleras, W. C. Steward, J. C. Ongley, D. F. Coêlho & et al.","P17364","1973","8","17","South America - Neotropics","Brazil","Brazilian Amazonia. Rio Solimoes and Rio Javari. Rio Solimões, Barrio de Odorio, São Paulo de Olivença.",NA,NA,"US03144635",NA,"Amazonas","US03144635_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"200","2020-09-12 05:00:02-03","US","US","1462308","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","E. P. Killip & A. C. Smith","28830","1929","9","1","South America - Neotropics","Peru","Dept. Loreto: Santa Rosa, lower Río Huallaga below Yurimaguas.",NA,NA,"US03144659",NA,"Loreto",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"201","2020-09-12 05:00:02-03","US","US","1188786","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","W. E. Broadway","785","1923","1","5","South America - Neotropics","Venezuela","Lamalong. Vicinity of Cristobal Colon.",NA,NA,"US03144652",NA,NA,NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"202","2020-09-12 05:00:02-03","US","US","1460704","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","E. P. Killip & A. C. Smith","26877","1929","7","29","South America - Neotropics","Peru","Dept. Loreto: Contamana, Río Ucayali.",NA,NA,"US03144655",NA,"Loreto",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"203","2020-09-12 05:00:02-03","US","US","1142543","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","E. P. Killip","8343","1922","7","20","South America - Neotropics","Colombia","Department of El Valle. Guayabal, Zarzal. Cauca Valley.",NA,NA,"US03144647",NA,"Valle del Cauca","US03144647_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"900","920",NA,"Dicotyledonae",NA,"1",NA,NA
"204","2020-09-02 16:23:29-03","Cenargen","CEN","86918","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Marcelo Fragomeni Simon","1904","2013","06","25",NA,"Brasil","12 km N de Abunã, margem direita do rio Madeira.","Exsicatas","Liana crecendo sob vegetação na beira do rio. Cálice verde, corola branca, anteras creme e estigma branco.","CEN00086918",NA,"RO","CEN00086918","(Moric.) O#?#Donell","G. Staples","-65.369444","-9.5991666","PORTO VELHO","2016","04",NA,"-65.369444","-9.5991666",NA,"80","80",NA,NA,NA,"8",NA,NA
"205","2019-11-13 11:18:16-03","USP","SPF","140966","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Lohmann, LG","276","1999","06","30",NA,"Brasil","Rio Solimões",NA,NA,"SPF00140966",NA,"Amazonas","SPF00140966","(Moric.) O'Donell","Simão-Bianchini, R","-60.383333","-3.3",NA,"2000","08",NA,"-60.383333","-3.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-10-07 09:17:48-03","UEFS","HUEFS","123818","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Guedes, M.L.S.","13444","2007","05","26",NA,"Brasil","Carinhanha, Foz do Rio Carinhanha.",NA,"Caatinga.","HUEFS0123818",NA,"Bahia","HUEFS0123818","(Moric.) O'Donell","R.Simão-Bianchini","-43.784444","-14.336389","Feira da Mata","2012","06",NA,"43W47'4''","14S20'11''",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"207","2019-10-07 09:17:48-03","UEFS","HUEFS","123809","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Guedes, M.L.S.","13510","2007","05","26",NA,"Brasil","Carinhanha, Foz do Rio Carinhanha.",NA,"Caatinga.","HUEFS0123809",NA,"Bahia","HUEFS0123809","(Moric.) O'Donell","R.Simão-Bianchini","-43.784444","-14.336389","Feira da Mata","2012","06",NA,"43W47'4''","14S20'11''",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"208","2019-10-07 09:17:48-03","UEFS","HUEFS","210627","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Simon, M.F.","1904","2013","06","25",NA,"Brasil","12 Km N de Abunã, margem do rio Madeira.",NA,"Várzea.","HUEFS0210627",NA,"Rondônia","HUEFS0210627","(Moric.) O'Donell","G.Staples","-65.369444","-9.599167","Porto Velho","2016","05",NA,"65W22'10''","9S35'57''",NA,"80","80",NA,"Asteranae",NA,NA,NA,NA
"209","2019-10-07 09:17:48-03","UEFS","HUEFS","66162","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Jost, T.","526","2002","05","03",NA,"Brasil","Pontal, margem do rio Carinhanha.",NA,"Savana Estépica.","HUEFS0066162",NA,"Bahia","HUEFS0066162","(Moric.) O'Donell","R.Simão-Bianchini","-43.786667","-14.336667","Carinhanha","2012","06",NA,"43W47'12''","14S20'12''",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"210","2019-09-04 19:27:41-03","F","FMNH-SEEDPLANTS","V0054889F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","luxurians","Ipomoea luxurians","J. S. Blanchet","2914",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0054889F","Isotype",NA,"V0054889F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"211","2018-07-11 16:20:38-03","F","FMNH-SEEDPLANTS","V0442190F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","G. Hatschbach","14496","1966","6","23","South America","Brazil",NA,NA,NA,"V0442190F",NA,NA,"V0442190F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"212","2018-07-11 16:20:39-03","F","FMNH-SEEDPLANTS","V0442191F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","G. Klug","4383","1936","6",NA,"South America","Peru",NA,NA,NA,"V0442191F",NA,NA,"V0442191F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"213","2018-07-11 16:20:39-03","F","FMNH-SEEDPLANTS","V0442192F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians",NA,"2456",NA,NA,NA,"South America","Peru",NA,NA,NA,"V0442192F",NA,NA,"V0442192F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"214","2019-09-04 18:38:23-03","F","FMNH-SEEDPLANTS","V0054890F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","J. S. Blanchet","2914",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0054890F","Isotype",NA,"V0054890F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"215","2019-06-03 14:44:45-03","F","FMNH-SEEDPLANTS","V0088407F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","J. G. Graham & J. Schunke V.","490","1998","7","20","South America","Peru","Cuenca del Río Ucayali. Tunchish Caño, vecindad de Lago Yarinacocha.",NA,NA,"V0088407F",NA,"Ucayali","V0088407F_01",NA,NA,"-74.57","-8.35","Coronel Portillo",NA,NA,NA,NA,NA,NA,"150","200",NA,"Dicotyledoneae",NA,NA,NA,NA
"216","2019-06-11 13:35:10-03","F","FMNH-SEEDPLANTS","V0442174F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","J. Cuatrecasas","23000","1946","11","18","South America","Colombia",NA,NA,NA,"V0442174F",NA,"Valle del Cauca","V0442174F_01 V0442174F_02",NA,"RRC ID Flag","-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","23000",NA,NA,NA
"217","2019-06-11 13:35:10-03","F","FMNH-SEEDPLANTS","V0442175F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Sidney McDaniel","15362","1971","7","22","South America","Peru",NA,NA,NA,"V0442175F",NA,"Loreto","V0442175F_01 V0442175F_02",NA,"RRC ID Flag","-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","15362",NA,NA,NA
"218","2018-11-09 14:47:39-02","F","FMNH-SEEDPLANTS","V0442176F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Sidney McDaniel & M. Rimachi Y.","16583","1972","7","9","South America","Peru",NA,NA,NA,"V0442176F",NA,NA,"V0442176F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"219","2018-07-11 16:20:34-03","F","FMNH-SEEDPLANTS","V0442177F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ll. Williams","1656","1929","7","24","South America","Peru",NA,NA,NA,"V0442177F",NA,NA,"V0442177F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"220","2018-07-11 16:20:34-03","F","FMNH-SEEDPLANTS","V0442178F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ll. Williams","1851","1929","7","29","South America","Peru",NA,NA,NA,"V0442178F",NA,NA,"V0442178F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"221","2018-07-11 16:20:34-03","F","FMNH-SEEDPLANTS","V0442179F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ll. Williams","2454","1929","8","13","South America","Peru",NA,NA,NA,"V0442179F",NA,NA,"V0442179F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"222","2018-07-11 16:20:35-03","F","FMNH-SEEDPLANTS","V0442180F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ll. Williams","1870","1929","7","29","South America","Peru",NA,NA,NA,"V0442180F",NA,NA,"V0442180F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"223","2018-07-11 16:20:35-03","F","FMNH-SEEDPLANTS","V0442181F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ll. Williams","2662","1929","8","22","South America","Peru",NA,NA,NA,"V0442181F",NA,NA,"V0442181F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"224","2018-07-11 16:20:35-03","F","FMNH-SEEDPLANTS","V0442182F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","J. Revilla","795","1976","6","21","South America","Peru",NA,NA,NA,"V0442182F",NA,NA,"V0442182F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"225","2018-07-11 16:20:36-03","F","FMNH-SEEDPLANTS","V0442183F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","P. A. Silverstone-Sopkin et al.","3646","1988","3","10","South America","Colombia",NA,NA,NA,"V0442183F",NA,NA,"V0442183F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"226","2018-07-11 16:20:36-03","F","FMNH-SEEDPLANTS","V0442184F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","J. Revilla","756","1976","6","18","South America","Peru",NA,NA,NA,"V0442184F",NA,NA,"V0442184F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"227","2018-07-11 16:20:36-03","F","FMNH-SEEDPLANTS","V0442185F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","A. H. Gentry et al.","22132","1978","5","22","South America","Peru",NA,NA,NA,"V0442185F",NA,NA,"V0442185F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"228","2018-07-11 16:20:37-03","F","FMNH-SEEDPLANTS","V0442186F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","J. Schunke V.","2095","1967","6","29","South America","Peru",NA,NA,NA,"V0442186F",NA,NA,"V0442186F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"229","2018-07-11 16:20:37-03","F","FMNH-SEEDPLANTS","V0442187F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","E. P. Killip & A. C. Smith","28308","1929","8","22","South America","Peru",NA,NA,NA,"V0442187F",NA,NA,"V0442187F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"230","2018-07-11 16:20:37-03","F","FMNH-SEEDPLANTS","V0442188F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ll. Williams","617","1929","6","6","South America","Peru",NA,NA,NA,"V0442188F",NA,NA,"V0442188F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"231","2018-07-11 16:20:38-03","F","FMNH-SEEDPLANTS","V0442189F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Bro. Paul","831","1932","1",NA,"South America","Colombia",NA,NA,NA,"V0442189F",NA,NA,"V0442189F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"232","2018-07-11 16:20:39-03","F","FMNH-SEEDPLANTS","V0442193F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","G. T. Prance et al.","5341","1968","6","29","South America","Brazil",NA,NA,NA,"V0442193F",NA,NA,"V0442193F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"233","2018-07-11 16:20:40-03","F","FMNH-SEEDPLANTS","V0442194F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","E. P. Killip & A. C. Smith","14709","1926","11","23","South America","Colombia",NA,NA,NA,"V0442194F",NA,NA,"V0442194F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"234","2018-07-11 16:20:40-03","F","FMNH-SEEDPLANTS","V0442195F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Herb. H. Smith","875","1898",NA,NA,"South America","Colombia",NA,NA,NA,"V0442195F",NA,NA,"V0442195F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"235","2018-07-11 16:20:40-03","F","FMNH-SEEDPLANTS","V0442196F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Bro. Elias","1591","1924","11",NA,"South America","Colombia",NA,NA,NA,"V0442196F",NA,NA,"V0442196F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"236","2018-07-11 16:20:41-03","F","FMNH-SEEDPLANTS","V0442197F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","S. G. Tressens & A. Schinini","1295","1981","7","2","South America","Argentina",NA,NA,NA,"V0442197F",NA,NA,"V0442197F_01",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"237","2018-07-11 16:20:41-03","F","FMNH-SEEDPLANTS","V0442198F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","R. Romero Castañeda","10778","1966","12","28","South America","Colombia",NA,NA,NA,"V0442198F",NA,NA,"V0442198F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"238","2018-07-11 16:20:41-03","F","FMNH-SEEDPLANTS","V0442199F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","G. S. Bunting & G. Ferrari","4208","1969","11","26","South America","Venezuela",NA,NA,NA,"V0442199F",NA,NA,"V0442199F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"239","2018-07-11 16:20:42-03","F","FMNH-SEEDPLANTS","V0442200F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","M. Acosta Solis","10844","1945","8","6","South America","Ecuador",NA,NA,NA,"V0442200F",NA,NA,"V0442200F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"240","2018-07-11 16:20:42-03","F","FMNH-SEEDPLANTS","V0442201F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","E. F. André","225",NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0442201F",NA,NA,"V0442201F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"241","2018-07-11 16:20:42-03","F","FMNH-SEEDPLANTS","V0442202F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","A. H. G. Alston","6089","1939","1","5","South America","Venezuela",NA,NA,NA,"V0442202F",NA,NA,"V0442202F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"242","2019-09-04 20:42:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Jacquemontia","luxurians","Jacquemontia luxurians","C. L. G. Bertero","2521",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"243","2019-09-04 18:41:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Jacquemontia","luxurians","Jacquemontia luxurians","J. S. Blanchet",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"244","2020-12-17 17:07:04-03","UEM","HUEM","14617","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","K.K. Kita; D.N.M.Zeidan; G.S.Rosa; A.Soares","786","2008","07","02",NA,"Brasil","rio Ivinhema, margem direita, Campinho, Parque Est",NA,"Liana; botões florais coloração verde, flores coloração branca e frutos imaturos coloração vinácea e verde. Cerca de 20m da margem do rio; solo seco.","HUEM000029104",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Ma.C.Souza; K.K.Kita","-53.622528","-22.865","Itaquiraí","2009","03",NA,"-53.622528","-22.865",NA,"225","225",NA,NA,NA,NA,NA,NA
"245","2021-03-26 13:27:17-03","UEM","HUEM","1216","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","K.S.Guerino; colaboradores","s.n.","1988","05","10",NA,"Brasil","rio Paraná, ilha Porto Rico",NA,"Ressaco, na margem. Trepadeira, flores coloração branca. Coordenadas aproximadas: Google Earth.; Trepadeira, flores coloração branca.; Ressaco, na margem.","HUEM000029114",NA,"Paraná",NA,"(Moric.) O'Donell","A.Krapovickas","-53.264572","-22.756897","Porto Rico","1993",NA,NA,"-53.264572","-22.756897",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-11-04 17:28:56-03","UEM","HUEM","12341","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Alves, EM; Lorenzetti, ER; Silva, AA; Carniato, H; Neves, CA","454","2006","04","30",NA,"Brasil","rio Paraná, Porto Brasílio, APA, Ilha: Floresta; Trilha: Lagoa do Pateiro.",NA,"trepadeira; flores brancas.","HUEM000011259",NA,"Paraná","HUEM000011259","(Moric.) O'Donell","Moya, C.U.","-53.552861","-22.901111","Querência do Norte","2019","05","31","-53.552861","-22.901111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-11-04 17:28:56-03","UEM","HUEM","12342","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Alves, EM; Lorenzetti, ER; Silva, AA; Carniato, H; Neves, CA","63","2005","09","10",NA,"Brasil","rio Paraná, Porto Brasílio, APA, Ilha: Floresta; Trilha: Apiário Clóvis.",NA,"trepadeira; folhas coriáceas; frutos secos.","HUEM000011260",NA,"Paraná","HUEM000011260","(Moric.) O'Donell","Moya, C.U.","-53.491611","-22.855667","Querência do Norte","2019","05","31","-53.491611","-22.855667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-11-04 17:28:56-03","UEM","HUEM","12343","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Alves, EM; Lorenzetti, ER; Silva, AA; Carniato, H; Neves, CA","426","2006","04","29",NA,"Brasil","rio Paraná, Porto Brasílio, APA, Ilha: Mexirica; Trilha: Apiário Nego.",NA,"trepadeira; flores brancas; folhas alternas.","HUEM000011262",NA,"Paraná","HUEM000011262","(Moric.) O'Donell","Moya, C.U.","-53.542444","-22.899583","Querência do Norte","2019","05","31","-53.542444","-22.899583",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-11-04 17:28:56-03","UEM","HUEM","12735","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Alves, EM; Lorenzetti, ER; Silva, AA; Carniato, H; Neves, CA","435","2006","04","30",NA,"Brasil","rio Paraná, Porto Brasílio, APA, Ilha: Floresta; Trilha: Apiário Clóvis.",NA,"trepadeira; flores brancas.",NA,NA,"Paraná",NA,"(Moric.) O'Donell","Ma.C.Souza","-53.491528","-22.855806","Querência do Norte",NA,NA,NA,"-53.491528","-22.855806",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-17 17:07:04-03","UEM","HUEM","14641","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","K.K. Kita; D.N.M.Zeidan; G.S.Rosa; A.Soares","808","2008","07","03",NA,"Brasil","rio Paraná, ilha Porto Rico, lagoa Figueira, marge",NA,"Liana; frutos coloração verde vináceo. Cerca de 6m da margem da lagoa. Período de águas baixas.","HUEM000029100",NA,"Paraná",NA,"(Moric.) O'Donell","Ma.C.Souza; K.K.Kita","-53.264528","-22.759222","Porto Rico","2009","03",NA,"-53.264528","-22.759222",NA,"235","235",NA,NA,NA,NA,NA,NA
"251","2021-03-26 13:27:17-03","UEM","HUEM","14662","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","K.Kawakita; Zeidan, DNM; Rosa, GS; I.Galbiati","828","2008","07","04",NA,"Brasil","Rio Baía",NA,"Ilha do Aurélio cerca de 5 m da margem direita. Liana, botões florais coloração verde a vináceo, flores coloração branca, com faixas verticais de pelos de coloração marrom. Coordenadas aproximadas: Google Earth.; Liana, botões flor","HUEM000029111",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Ma.C.Souza","-53.235556","-22.69","Batayporã","2009","03",NA,"-53.235556","-22.69",NA,NA,NA,NA,NA,NA,NA,NA,NA
