"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"417","2021-02-08 12:38:38-03","UFRGS","ICN","106649","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Mondin, C",NA,NA,NA,"Ritter, MR","1994","10","21","Brasil","RS","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"772","42598","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-02-08 12:38:38-03","UFRGS","ICN","106596","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Mondin, C",NA,NA,NA,"Matzenbacher, NI","1994","12","09","Brasil","RS","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Beira de estrada.",NA,NA,"s.n.","42598","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-02-08 12:38:38-03","UFRGS","ICN","110190","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Mondin, C",NA,NA,NA,"Mondin, CA; et al.","1995","01","20","Brasil","RS","São José dos Ausentes","na estrada para Rocinha","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; A beira da estrada.",NA,NA,"1007","42598","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-02-08 12:38:38-03","UFRGS","ICN","178195","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E","2013","12","05","Pasini, E","2013","12","05","Brasil","RS","São José dos Ausentes","Silveira, Pico do Montenegro","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"erva; na borda do cânion, solo seco, campo nativo",NA,NA,"990","42598","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-08 12:38:38-03","UFRGS","ICN","133842","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Ritter, MR",NA,NA,NA,"Ritter, MR","2001","01","20","Brasil","RS","Silveira Martins","a 2 km de Silveira p/S. Joaquim","-53.5856018066406","-29.6424999237061",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"1280","11353","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-02-08 12:38:38-03","UFRGS","ICN","110299","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Mondin, C",NA,NA,NA,"Hagelund, K","1976","03","18","Brasil","RS","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"10014 (DI)","42411","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-02-08 12:38:38-03","UFRGS","ICN","162631","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E","2010","09","22","Hagelund, K","1975","12","26","Brasil","RS","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"Doação Karner Hagelund",NA,NA,"s.n.","42411","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-02-08 12:38:38-03","UFRGS","ICN","110302","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Mondin, C",NA,NA,NA,"Hagelund, K","1965","01","15","Brasil","RS","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"3155","42411","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-02-08 12:38:38-03","UFRGS","ICN","110300","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Mondin, C",NA,NA,NA,"Hagelund, K","1975","12","26","Brasil","RS","Soledade","km 305","-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"9908","42411","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-02-08 12:38:38-03","UFRGS","ICN","167732","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Grings, M",NA,NA,NA,"Grings, M",NA,NA,NA,"Brasil","RS","Vacaria","antes da descida para o Parque Municipal Encanados","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"erva com flores amarelas; em campo",NA,NA,"1250","63451","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-02-08 12:38:38-03","UFRGS","ICN","189322","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Sobral, M",NA,NA,NA,"Verdi, M; Dreveck, S; Carneiro, FE","2008","03","18","Brasil","SC","Capão Alto","Fazenda Moraes Lat. 541381 S Long. 6913651 O","-50.5119018554688","-27.9368991851807",NA,NA,"998","998","IFFSC 206/N/Herbácea 36; Estádio médio de regeneração; FOM",NA,NA,"473","41668","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-02-08 12:38:38-03","UFRGS","ICN","166238","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Pasini, E; Grings, M; Setubal, RB","2010","08","01","Brasil","SC","Correia Pinto",NA,"-50.3610992431641","-27.5846996307373",NA,NA,NA,NA,"Flores do raio amarelas, folhas compridas de ápice agudo com bordo inteiro; Na beira da BR 116, em campo limpo, junto a plantação de soja",NA,NA,"s.n.","21488","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-02-08 12:38:38-03","UFRGS","ICN","166241","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Barbosa, E; Cordeiro, J; Silveira, JM; Vaz, J","2009","11","13","Brasil","SC","Xanxerê","Vargeão","-52.4042015075684","-26.8768997192383",NA,NA,NA,NA,"Erva, capítulos amarelos; Campo limpo seco",NA,NA,"2606","16278","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-02-08 12:38:38-03","UFRGS","ICN","111163","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis catharinensis","Cabrera","Mondin, C",NA,NA,NA,"Larocca, L; Balbueno, R; JL","1995","08","26","Brasil","RS","São Francisco de Paula","Contendas","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"95075","76715","auto","Dicotyledon",NA,"América do Sul",NA,"catharinensis",NA,NA,NA,NA,NA,NA,NA
"431","2021-02-08 12:38:38-03","UFRGS","ICN","110298","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera",NA,NA,NA,NA,"Hagelund, K","1978","01","16","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"12107","55856","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"432","2021-02-08 12:38:38-03","UFRGS","ICN","178178","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Pasini, E","2014","01","16","Pasini, E; Filho, PJ; Soares, ELC","2014","01","16","Brasil","PR","Tijucas do Sul","Serra do Quiriri","-48.961389","-26.030278","-48.961389","-26.030278",NA,NA,"erva; Em campo nativo, na beira de estrada, vegetação de encosta, topo de coxilha",NA,NA,"1004",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"433","2021-02-08 12:38:38-03","UFRGS","ICN","178231","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Pasini, E","2014","01","28","Pasini, E; Filho, PJ; Soares, ELC","2014","01","28","Brasil","PR","Tijucas do Sul","Serra do Quiriri","-48.961389","-26.030278","-48.961389","-26.030278",NA,NA,"erva, população numerosa, provavelmente mais de 20.000 indivíduos; campo nativo, solo úmido, rochoso, em topo de morro",NA,NA,"1004",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"434","2021-02-08 12:38:38-03","UFRGS","ICN","162622","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera",NA,NA,NA,NA,"Hagelund, K","1978","01","16","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Doação Karner Hagelund; '",NA,NA,"s.n.","55856","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"435","2021-02-08 12:38:38-03","UFRGS","ICN","151081","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Pasini, E","2010","09","22","?",NA,NA,NA,"Brasil","RS","Cruz Alta",NA,"-53.6063995361328","-28.638599395752",NA,NA,NA,NA,NA,NA,NA,"s.n.","44498","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"436","2021-02-08 12:38:38-03","UFRGS","ICN","190728","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera",NA,NA,NA,NA,"Pedersen, TM","1979","12","07","Brasil","RS","São Francisco de Paula","Fazenda Guirra(ca. De 12 Km de São Francisco de Paula na velha estrada para Canela)","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Doação Herbário SI; Flores amarelo-douradas; Campo médio seco",NA,NA,"12630","76715","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"437","2021-02-08 12:38:38-03","UFRGS","ICN","110251","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Mondin, C",NA,NA,NA,"Hagelund, K",NA,NA,NA,"Brasil","RS","Júlio de Castilhos",NA,"-53.6817016601562","-29.226900100708",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo). Doação de Karner Hagelund.; Flor amarela.; Campos.",NA,NA,"7940 (DI)","41205","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"438","2021-02-08 12:38:38-03","UFRGS","ICN","110301","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Fic, Seg",NA,NA,NA,"Hagelund, K","1976","01","20","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"9808","76715","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"439","2021-02-08 12:38:38-03","UFRGS","ICN","162630","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera",NA,NA,NA,NA,"Hagelund, K","1976","01","20","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Doação Karner Hagelund",NA,NA,"s.n.","76715","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"440","2021-02-08 12:38:38-03","UFRGS","ICN","178169","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Pasini, E","2014","05","22","Bordignon, SAL; Denardin, S","2014","05","19","Brasil","RS","Viamão","Águas Claras","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Campo arenoso",NA,NA,"s.n.","41667","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"441","2021-02-08 12:38:38-03","UFRGS","ICN","190718","S","Plantae","Asteraceae","Trichocline","cf. catharinensis","Trichocline cf. catharinensis","Cabrera",NA,NA,NA,NA,"Hatschbach, G","1962","03","02","Brasil","PR","Ponta Grossa","Parque Vila Velha Rio vermelho","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Capítulos amarelos; Campo",NA,NA,"8881a","46557","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-02-08 12:38:38-03","UFRGS","ICN","068246","S","Plantae","Asteraceae","Trichocline","cf. catharinensis","Trichocline cf. catharinensis","Cabrera","Sobral, M",NA,NA,NA,"Roth, L",NA,NA,NA,"Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,"950","950","Espécie ameaçada de extinção (Em perigo).; Coletada no campo.",NA,NA,"1","30776","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-02-08 12:38:38-03","UFRGS","ICN","190245","S","Plantae","Asteraceae","Trichocline","cf. catharinensis","Trichocline cf. catharinensis","Cabrera","Silva Filho, PJS",NA,NA,NA,"Silva Filho, PJS","2012","03","06","Brasil","RS","Cambará do Sul","Caminho para o Cânion Fortaleza. -29.0820471290499 -50.0047631375492","-50.004722","-29.081944","-50.004722","-29.081944","1080","1080","Flores liguladas amarelas; Campo seco",NA,NA,"1572",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-02-08 12:38:38-03","UFRGS","ICN","166242","S","Plantae","Asteraceae","Trichocline","cf. catharinensis","Trichocline cf. catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Pasini, E","2010","11","21","Brasil","RS","São Francisco de Paula","linha Juá","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","Planta em estado vegetativo; Em campo seco, manejado com gado",NA,NA,"596","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-02-08 12:38:38-03","UFRGS","ICN","111163","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis catharinensis","Cabrera","Mondin, C",NA,NA,NA,"Larocca, L; Balbueno, R; JL","1995","08","26","Brasil","RS","São Francisco de Paula","Contendas","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"95075","76715","auto","Dicotyledon",NA,"América do Sul",NA,"catharinensis",NA,NA,NA,NA,NA,NA,NA
"446","2021-02-08 12:38:38-03","UFRGS","ICN","110298","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera",NA,NA,NA,NA,"Hagelund, K","1978","01","16","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"12107","55856","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"447","2021-02-08 12:38:38-03","UFRGS","ICN","178178","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Pasini, E","2014","01","16","Pasini, E; Filho, PJ; Soares, ELC","2014","01","16","Brasil","PR","Tijucas do Sul","Serra do Quiriri","-48.961389","-26.030278","-48.961389","-26.030278",NA,NA,"erva; Em campo nativo, na beira de estrada, vegetação de encosta, topo de coxilha",NA,NA,"1004",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"448","2021-02-08 12:38:38-03","UFRGS","ICN","178231","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Pasini, E","2014","01","28","Pasini, E; Filho, PJ; Soares, ELC","2014","01","28","Brasil","PR","Tijucas do Sul","Serra do Quiriri","-48.961389","-26.030278","-48.961389","-26.030278",NA,NA,"erva, população numerosa, provavelmente mais de 20.000 indivíduos; campo nativo, solo úmido, rochoso, em topo de morro",NA,NA,"1004",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"449","2021-02-08 12:38:38-03","UFRGS","ICN","162622","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera",NA,NA,NA,NA,"Hagelund, K","1978","01","16","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Doação Karner Hagelund; '",NA,NA,"s.n.","55856","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"450","2021-02-08 12:38:38-03","UFRGS","ICN","151081","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Pasini, E","2010","09","22","?",NA,NA,NA,"Brasil","RS","Cruz Alta",NA,"-53.6063995361328","-28.638599395752",NA,NA,NA,NA,NA,NA,NA,"s.n.","44498","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"451","2021-02-08 12:38:38-03","UFRGS","ICN","190728","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera",NA,NA,NA,NA,"Pedersen, TM","1979","12","07","Brasil","RS","São Francisco de Paula","Fazenda Guirra(ca. De 12 Km de São Francisco de Paula na velha estrada para Canela)","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Doação Herbário SI; Flores amarelo-douradas; Campo médio seco",NA,NA,"12630","76715","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"452","2021-02-08 12:38:38-03","UFRGS","ICN","110251","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Mondin, C",NA,NA,NA,"Hagelund, K",NA,NA,NA,"Brasil","RS","Júlio de Castilhos",NA,"-53.6817016601562","-29.226900100708",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo). Doação de Karner Hagelund.; Flor amarela.; Campos.",NA,NA,"7940 (DI)","41205","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"453","2021-02-08 12:38:38-03","UFRGS","ICN","110301","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Fic, Seg",NA,NA,NA,"Hagelund, K","1976","01","20","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"9808","76715","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"454","2021-02-08 12:38:38-03","UFRGS","ICN","162630","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera",NA,NA,NA,NA,"Hagelund, K","1976","01","20","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Doação Karner Hagelund",NA,NA,"s.n.","76715","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"455","2021-02-08 12:38:38-03","UFRGS","ICN","178169","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Pasini, E","2014","05","22","Bordignon, SAL; Denardin, S","2014","05","19","Brasil","RS","Viamão","Águas Claras","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Campo arenoso",NA,NA,"s.n.","41667","auto","Dicotyledon",NA,"América do Sul",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"456","2021-02-18 17:08:23-03","FEPAGRO","BLA","3134","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis var. discolor","Cabrera","N. I. Matzenbacher","1979","08","21","A. Kappel","1963","02","16","Brasil","Rio Grande do Sul","Bom Jesus","4 Km após a cidade, na estrada para Vacaria.","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: Solo pedregoso","BLA003134",NA,NA,"55856","auto","Spermatophyta",NA,NA,NA,"var. discolor",NA,NA,NA,NA,NA,NA,NA
"457","2021-03-22 16:23:00-03","FEPAGRO","BLA","15577","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. Mondin","1994","05","01","P. N. Capparelli","1946","02","16","Brasil","Rio Grande do Sul","São Francisco de Paula","Tainhas","-50.5835990905762","-29.4480991363525",NA,NA,"920","920",NA,"BLA015577",NA,NA,"76715","auto","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-03-22 16:23:00-03","FEPAGRO","BLA","13073","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. Mondin","1971","09","23","J. F. M. Valls & A. Pott","1969","08","17","Brasil","Rio Grande do Sul","Vacaria","Estação Experimental","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: Em campo natural pastejado.","BLA013073",NA,NA,"63451","auto","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2021-03-22 16:23:00-03","FEPAGRO","BLA","13284","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. Mondin","1994","05","24","A. Pott","1972","02","18","Brasil","Rio Grande do Sul","Vacaria","Estrada para Bom Jesus - Km 18","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: Frequente em campo nativo.","BLA013284",NA,NA,"63451","auto","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2021-02-18 17:08:23-03","FEPAGRO","BLA","3134","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis var. discolor","Cabrera","N. I. Matzenbacher","1979","08","21","A. Kappel","1963","02","16","Brasil","Rio Grande do Sul","Bom Jesus","4 Km após a cidade, na estrada para Vacaria.","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: Solo pedregoso","BLA003134",NA,NA,"55856","auto","Spermatophyta",NA,NA,NA,"var. discolor",NA,NA,NA,NA,NA,NA,NA
"461","2019-10-04 16:06:45-03","MCN-FZBRS","HAS","48534","PreservedSpecimen","Plantae","Asteraceae","Trichocline","cf. catharinensis","Trichocline cf. catharinensis","Cabrera","Hedlund, I.","2019","05","02","Neves, M.","1992","10",NA,"Brasil","Rio Grande do Sul","Canela","a 6 km de Canela em direção a São Francisco de Paula","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Erva, inflorescência amarela, rara, dispersa.","HAS0048534",NA,"1627","16452","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
