"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"514","2019-11-01 15:03:00-03","UnB","UB","194604","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Fernandes, MH; et al.","65","2012","04","12","Southern America","Brasil",NA,NA,"Árvore 2m; Cerrado antropizado usado como pasto. Relevo levemente inclinado. Latossolo vermelho",NA,"Dicotyledoneae",NA,"Griseb.","Fernandes, MH","Distrito Federal","Brasília","Fazenda Santa Cecília, Núcleo Rural Rajadinha II","-47.643056","-15.756111",NA,"969","969",NA,NA,NA,"2012","-47.643056","-15.756111","06",NA,NA,NA,NA,NA
"515","2019-11-01 15:03:00-03","UnB","UB","202161","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Dias, EBA; Amaral, JP; Santos, JR; Nogueira, LMG","172","2006","11","10","Southern America","Brasil",NA,NA,"Arvoreta. Flor amarela; Campo de murundus. Solo inclinado",NA,"Dicotyledoneae",NA,"Griseb.","Silveira, AM","Distrito Federal","Brasília","Parque Nacional de Brasília","-48.076944","-15.655556",NA,"1189","1189",NA,NA,NA,NA,"-48.076944","-15.655556",NA,NA,NA,NA,NA,NA
"516","2019-11-01 15:03:00-03","UnB","UB","202306","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Munhoz, CBR; Turma de Vegetação do Cerrado","8183","2014","04","12","Southern America","Brasil",NA,NA,"Flores novas, frutos verde-amarelados.; Floresta estacional semidecidual",NA,"Dicotyledoneae",NA,"Griseb.","Horstmann, N","Goiás","Paraúna",NA,"-50.834444","-17.172778",NA,"673","673",NA,NA,NA,"2014","-50.834444","-17.172778","05",NA,"27",NA,NA,NA
"517","2019-11-01 15:03:00-03","UnB","UB","202339","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Munhoz, CBR; Turma de Vegetação do Cerrado","8188","2014","04","12","Southern America","Brasil",NA,NA,"Árvore, 8 metros, flores amareladas; Floresta estacional semidecidual",NA,"Dicotyledoneae",NA,"Griseb.","Pereira-Silva, G","Goiás","Paraúna",NA,"-50.834444","-17.172778",NA,"673","673",NA,NA,NA,NA,"-50.834444","-17.172778",NA,NA,NA,NA,NA,NA
"518","2019-11-01 15:03:00-03","UnB","UB","2945","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Ramos, PCM","69","1990","10","07","Southern America","Brasil",NA,NA,"Botões.; Árvore 4m; Cerrado.",NA,"Dicotyledoneae",NA,"Griseb.","Ramos, PCM","Distrito Federal","Brasília","Parque Nacional de Brasília. Margem Três Barras","-47.933333","-15.883333",NA,"1020","1250",NA,NA,NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA
"519","2019-11-01 15:03:00-03","UnB","UB","4002","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Ramos, PCM","329","1990","11","21","Southern America","Brasil",NA,NA,"Caule branco liso.; Árvore 4m x 10cm. Flor amarela; Beira da estrada da cabeceira do córrego.",NA,"Dicotyledoneae",NA,"Griseb.","Ramos, PCM","Distrito Federal","Brasília","Parque Nacional de Brasília, cabeceira do Córrego Santa Maria","-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA
"520","2019-11-01 15:03:00-03","UnB","UB","94496","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Kirkbride Junior, JH","3291","1980","02","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Griseb.","Anderson, WR","Goiás","Mossâmedes","Mossâmedes, 6km ao NE de Mossâmedes","-50.215","-16.1267",NA,NA,NA,NA,NA,NA,NA,"-50.215","-16.1267",NA,NA,NA,NA,NA,NA
"521","2019-11-01 15:03:00-03","UnB","UB","94497","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Irwin, HS","9763","1965","11","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Griseb.","Anderson, WR","Goiás","Cristalina","Cristalina, 6km ao S de Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA
"522","2019-11-01 15:03:00-03","UnB","UB","94498","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Irwin, HS","18655","1968","01","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Griseb.","Anderson, WR","Goiás","Corumbá de Goiás","Corumbá de Goiás, 15km ao N de Corumbá de Goiás","-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA
"523","2019-11-01 15:03:00-03","UnB","UB","94499","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Irwin, HS","13573","1966","03","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Griseb.","Anderson, WR","Goiás","Cristalina","Cristalina, 5km ao S de Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA
"524","2019-11-01 15:03:00-03","UnB","UB","94500","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Bulhões, CF","CFB402",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Griseb.","Marimon, BS","Mato Grosso","Nova Xavantina","Nova Xavantina","-51.718722","-14.455558",NA,NA,NA,NA,NA,NA,NA,"-51.718722","-14.455558",NA,NA,NA,NA,NA,NA
"525","2019-11-01 15:03:00-03","UnB","UB","95496","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Felfili, JM","267","1994",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Griseb.","Incógnito","Distrito Federal","Brasília","Fazenda Água Limpa","-47.916667","-15.933333",NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.933333",NA,NA,NA,NA,NA,NA
"526","2021-03-16 09:43:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Oliveira, RC","3818","2020","10","13","Southern America","Brasil",NA,NA,"Arvoreta com ca. de 1m de altura. Flores amarelas. Frutos imaturos verdes; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"Griseb.","Pessoa, C","Pará","Santarém","Ramal São Pedro, próximo ao entrocamento com a rodovia Alter-do-Chão para Santarém","-54.890917","-2.5425",NA,NA,NA,NA,NA,NA,"2020","-54.890917","-2.5425","12",NA,NA,NA,NA,NA
"527","2020-07-29 09:04:53-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Norrana, K; Farinasso, HC","RBS 6_4","2019","12","11","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Árvore, ca. 0,8m. Glândulas das flores do dia amarelo alaranjado, pétalas amarelas; Cerrado denso. Latossolo vermelho amarelo arenoso",NA,"Dicotyledoneae",NA,"Griseb.","Francener, A; Pessoa, C","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.885278","-15.956667",NA,NA,NA,NA,NA,NA,"2020","-47.885278","-15.956667","03",NA,"08",NA,NA,NA
"528","2019-11-01 15:03:00-03","UnB","UB","164301","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Mendonça, RC; Oliveira, FCA; Guimarães, LL; Cardoso, E","6226","2008","10","15","Southern America","Brasil",NA,NA,"Arbusto heliófilo, 3m altura. Caule com casca lisa. Folhas cartáceas discolor verde. Botão floral cor verde.; Solo arenoso. Relevo levemente inclinado. Vegetação mata ciliar.",NA,"Dicotyledoneae",NA,"Griseb.","Fonseca, ML","Tocantins","São Valério do Tocantins","Bacia do Tocantins. Sub-bacia do Rio Paranã. Rio dos Bois.","-49.5029","-12.5331",NA,"281","281",NA,NA,NA,"2009","-49.5029","-12.5331","05",NA,NA,NA,NA,NA
"529","2019-11-01 15:03:00-03","UnB","UB","136371","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Taxonomy Class of Universidade de Brasília","293","1972","11",NA,"Southern America","Brasil",NA,NA,"Cerrado.",NA,"Dicotyledoneae",NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Catetinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-11-01 15:03:00-03","UnB","UB","138769","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Heringer, EP","14613","1975","05","02","Southern America","Brasil",NA,NA,"Copada. Frutos bagas, amarelos quando maduros.&nf;Alimentos para passarinhos.; Árvore 4m, flor amarela; Mata de galeria",NA,"Dicotyledoneae",NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Catetinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-11-01 15:03:00-03","UnB","UB","144730","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Heringer, EP","13020","1973","12","09","Southern America","Brasil",NA,NA,"Árvore de 4 m copada da margem do cerrado com a mata, folhas permanentes, flores amarelas, abundantes, fruto baga, alimento de passarinho, planta ornamental.",NA,"Dicotyledoneae",NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Catetinho.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-11-01 15:03:00-03","UnB","UB","144726","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Heringer, EP","12949","1973","11","11","Southern America","Brasil",NA,NA,"Árvore de 6m alt., ramos pendentes, flores amarelas em espegas.; Vegeta em cerrado confluente com mata.",NA,"Dicotyledoneae",NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Catetinho.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-11-01 15:03:00-03","UnB","UB","144727","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Heringer, EP; Figueiras, RC; Mendonça, RC; Pereira, BAS; Salles, A","5671","1980","11","05","Southern America","Brasil",NA,NA,"Arvoreta cerca de 4 m de altura; folhas glabras; flores amarelas.; Mata ciliar.",NA,"Dicotyledoneae",NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Córrego Caixeta (Chácara do Sr. Gilberto).","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-11-01 15:03:00-03","UnB","UB","136261","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Irwin, HS","8314","1965","09","15","Southern America","Brasil",NA,NA,"Tree 5m x 10cm; Gallery forest and adjacent burned-over cerrado.",NA,"Dicotyledoneae",NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Córrego Jerivá, ca. 10km E of Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-01 15:03:00-03","UnB","UB","136243","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Barros, M","1002","1985","08","22","Southern America","Brasil",NA,NA,"Árvore 5m; Campo cerrado.",NA,"Dicotyledoneae",NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Fazenda Água Limpa, Campo Experimental da UnB, próximo ao Córrego Capetinga","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-01 15:03:00-03","UnB","UB","136360","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Ratter, JA; Fonseca, SG; Fonseca Filho, J; Ribeiro, JF; Silva, JCS","3796","1976","10","19","Southern America","Brasil",NA,NA,"Tree 10m; In the margin of gallery forest.",NA,"Dicotyledoneae",NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV Tower","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-01 15:03:00-03","UnB","UB","136362","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Ratter, JA; Fonseca, SG; Fonseca Filho, J; Ribeiro, JF; Silva, JCS","3842","1976","10","26","Southern America","Brasil",NA,NA,"Shrub 2m. Flor yellow; .",NA,"Dicotyledoneae",NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV Tower","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-11-01 15:03:00-03","UnB","UB","136265","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Sucre, D","269","1965","05","25","Southern America","Brasil",NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Parque Nacional do Gama","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-11-01 15:03:00-03","UnB","UB","136369","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Taxonomy Class of Universidade de Brasília","181","1974","10","30","Southern America","Brasil",NA,NA,"Petals yellow.; Stony cerrado.",NA,"Dicotyledoneae",NA,"Griseb.",NA,"Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama, on north side of city of Gama. 30km SW of center of Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-11-01 15:03:00-03","UnB","UB","138768","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Heringer, EP","14983","1975","08","29","Southern America","Brasil",NA,NA,"Arbusto 3m, flor amarela; Margem da mata de galeria",NA,"Dicotyledoneae",NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Sobradinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-11-01 15:03:00-03","UnB","UB","151002","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Muniz, FH","248","1992","11","11","Southern America","Brasil",NA,NA,"Arvore ca. 20m - dap 45,5cm, botão floral e flores amarelos - frutos verdes.; Mata, solo arenoso",NA,"Dicotyledoneae",NA,"Griseb.","Mamede, MCH","Maranhão","São Luís","REverva florestal do Sacavem","-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,"33693","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-10-03 10:03:52-03","UFSCar","SORO","7197","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora",NA,"23","2012","12","15",NA,"Brasil",NA,NA,"Arbusto 1,5 metros, tronco fino e liso.",NA,NA,NA,"Griseb.",NA,"São Paulo","Pratânia","Fazenda Palmeira da Serra.","-48.74304","-22.81444",NA,NA,NA,NA,NA,NA,NA,"48°44'34,944W","22°48'51,984S",NA,NA,NA,NA,NA,NA
"543","2019-05-06 11:58:47-03","UFU","HUFU","11612","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Klein, V.L.G.; et al.","3007","1995","12","07",NA,"Brasil",NA,NA,"Árvore, ca. 2 m. Flores cálice, corola e glândulas amarelos. Estames amarelos.","HUFU00013976",NA,NA,"Griseb.","Francener, A.","Goiás","Pirenópolis","Alto da Serra dos Pirineus, Na base dos Três Picos, trilha da mata.","-48.9592018127441","-15.852499961853","HUFU00013976",NA,NA,NA,"40887","auto","2014",NA,NA,"12",NA,"22",NA,NA,NA
"544","2019-05-06 11:58:47-03","UFU","HUFU","48278","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Bernardes, P.H.N.; Nakajima, J.N.; Melo, K.B.S.; Castro, W.S. & Oliveira, A.L.F.","199","2007","05","22",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,4 m. Cálice e corola amarelos.; Campo rupestre.","HUFU00039591",NA,NA,"Griseb.","Melo, K.B.S.","Minas Gerais","Capitólio","Região de Furnas, Estrada para Gabi Exploração I.","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,"29474","auto","2007",NA,NA,"11",NA,"22",NA,NA,NA
"545","2019-05-06 11:58:47-03","UFU","HUFU","10629","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","3211","1995","11","22",NA,"Brasil",NA,NA,"Árvore, ca. 5m. Glândulas brancas, posteriormente róseas, corola branca, quinta pétala amarelada, depois rósea, outra pétala com metade amarela.; Borda de mata na encosta.","HUFU00039642",NA,NA,"Griseb.","Volpi, R.L.","Minas Gerais","São Roque de Minas","Trilha da Cachoeira da Casca D'Anta, Guarita 3.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"57119","auto","2005",NA,NA,"07",NA,NA,NA,NA,NA
"546","2019-05-06 11:58:47-03","UFU","HUFU","49123","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Araújo, G.M.; Rosa. P.O. & Gusson, A.E.","s.n.","2007","11","22",NA,"Brasil",NA,NA,"Arvoreta, ca. 2,5 m. Elaifóros e cálice amarelo.; Floresta ciliar.","HUFU00013969",NA,NA,"Griseb.",NA,"Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975","HUFU00013969",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-05-06 11:58:47-03","UFU","HUFU","48230","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","685","2007","05","18",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Frutos imaturos verdes e maduros amarelos.; Mata ciliar.","HUFU00013966",NA,NA,"Griseb.","Hattori, E.K.O.","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975","HUFU00013966",NA,NA,NA,"58223","auto","2008",NA,NA,"04",NA,NA,NA,NA,NA
"548","2019-05-06 11:58:47-03","UFU","HUFU","46681","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","187","2006","12","13",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Frutos imaturos verdes.; Mata ciliar (interior).","HUFU00013970",NA,NA,"Griseb.","Rosa, P.O.","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975","HUFU00013970",NA,NA,NA,"58223","auto","2008",NA,NA,"04",NA,NA,NA,NA,NA
"549","2019-05-06 11:58:47-03","UFU","HUFU","44846","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Rodrigues, V.H.P.; Kilca, R.V.","s.n.","2006","01","09",NA,"Brasil",NA,NA,"Árvore, ca. 3,5 m. Fruto verde.; Mata ciliar.","HUFU00013963",NA,NA,"Griseb.","Rosa, P.O.","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975","HUFU00013963",NA,NA,NA,"58223","auto","2008",NA,NA,"04",NA,NA,NA,NA,NA
"550","2019-05-06 11:58:47-03","UFU","HUFU","8543","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Araújo, G.M.; Rodrigues, L.A.","1115","1994","11","19",NA,"Brasil",NA,NA,"Árvore, ca. 5,0 m. Flores amarelas.; Mata decídua em solo de origem basáltica.","HUFU00014170",NA,NA,"Griseb.","Francener, A.","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975","HUFU00014170",NA,NA,NA,"58223","auto","2014",NA,NA,"12",NA,"22",NA,NA,NA
"551","2019-05-06 11:58:47-03","UFU","HUFU","43700","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Siqueira, A.S.; Kilca, R.V.","s.n.","2005","11","10",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Botão floral.; Mata semidecidua.","HUFU00013960",NA,NA,"Griseb.","Mamede, M.C.H.","Minas Gerais","Uberlândia","Fazenda Dona Lurdes","-48.2771987915039","-18.9186000823975","HUFU00013960",NA,NA,NA,"58223","auto","2009",NA,NA,"11",NA,NA,NA,NA,NA
"552","2019-05-06 11:58:47-03","UFU","HUFU","61464","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Martins, G.A.; Martins, M.F.","s.n.","2011","12","07",NA,"Brasil",NA,NA,"Arbusto, ca. 1,7 m alt. Flor amarela, com abelha solitária, herbivoria.; Área em regeneração.","HUFU00012228",NA,NA,"Griseb.","Araújo, G.M.","Minas Gerais","Uberlândia","Floresta do Lobo","-48.2771987915039","-18.9186000823975","HUFU00012228",NA,NA,NA,"58223","auto","2012",NA,NA,"06",NA,NA,NA,NA,NA
"553","2019-05-06 11:58:47-03","UFU","HUFU","30772","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Pinto, T.J.S.; Oliveira, R.C. & E.V.","s.n.","2002","07","05",NA,"Brasil",NA,NA,"Arbusto, ca. de 1,5 m. Glândulas alaranjadas, álice amarronzado, corola amarela.; Borda de cerradão.","HUFU00013996",NA,NA,"Griseb.","Fleury-Silva, H.R.","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli","-48.2771987915039","-18.9186000823975","HUFU00013996",NA,NA,NA,"58223","auto","2003",NA,NA,"07",NA,"04",NA,NA,NA
"554","2019-05-06 11:58:47-03","UFU","HUFU","35254","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Rezende, A.A.A.; Pereira, G.B. & Rodrigues, R.R.","7","2003","05","30",NA,"Brasil",NA,NA,"Arbustiva, 1,5 m. Cálice e corola amarelos.; Borda de cerradão.","HUFU00013997",NA,NA,"Griseb.","Fleury-Silva, H.R.","Minas Gerais","Uberlândia","Parque Municipal Victório Siquierolli","-48.2771987915039","-18.9186000823975","HUFU00013997",NA,NA,NA,"58223","auto","2005",NA,NA,"09",NA,"24",NA,NA,NA
