"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","year","month","day","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"529","2019-12-09 17:30:49-03","UFPR","EFC","598","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Ferreira Jr., M.","Schimmelpfeng, L.C.","Brasil","Paraná","Morretes","Serra do Mar","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore frequente. __COMMOM_NAME__: Queima-casa","EFC000598",NA,"1985","01","17","2012","11","19",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"530","2019-12-09 17:30:49-03","UFPR","EFC","7725","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Ferreira Jr., M.","Barddal, M.L.; Kuniyoshi, Y.S.","Brasil","Paraná","Paranaguá","Faz. H. Barkmann, Rio Cambará","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"árvore 3m, no interior da floresta. __COMMOM_NAME__: Pau de colher,queima casa","EFC007725",NA,"1997","12","10","2012","11","19","37",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"531","2019-12-09 17:30:49-03","UFPR","EFC","16393","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Völtz, R.R.","Völtz, R.R.; Pajewski, F.F.; Brotto, M.L.","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3082","-25.1785","-48.3082","-25.1785","30","30","Árvore 6 m, frutos verdes com restos de flores; interior de Floresta Ombrófila Densa Aluvial. Voucher do trabalho Fenologia de seis espécies florestais da Floresta Ombrófila Densa - Guaraqueçaba, PR.","EFC016393",NA,"2018","03","08","2018","03","08","1459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-12-09 17:30:49-03","UFPR","EFC","4596","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Ferreira Jr., M.","Kuniyoshi, Y.S.; Tiepolo, G.; Svolenski, A.C.","Brasil","Paraná","Paranaguá","Estrada Alexandra Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de interior de Floresta Ombrófila Densa. Planície. __COMMOM_NAME__: Queima-casa","EFC004596",NA,"1995","11","23","2012","11","19","5654",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"533","2019-11-13 11:29:48-03","USP","SPF","118073","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Zappi, DC","Garcia, RJF","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00118073",NA,"1993","03","03","2012","10",NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-11-13 11:29:48-03","USP","SPF","198051","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Santos, MF","Santos, MF","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó.","-43.402056","-19.396361","-43.402056","-19.396361",NA,NA,NA,"SPF00198051",NA,"2007","12","15","2008",NA,NA,"460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-13 11:29:48-03","USP","SPF","200200","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Freitas, HS","Freitas, HS","Brasil","São Paulo","Areias",NA,"-44.726944","-22.640833","-44.726944","-22.640833","813","813",NA,"SPF00200200",NA,"2008","04","02","2009",NA,NA,"328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-13 11:29:48-03","USP","SPF","202539","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Zappi, DC","Pirani, JR","Brasil","Espírito Santo","Alfredo Chaves",NA,"-40.952778","-20.474611","-40.952778","-20.474611","967","967",NA,"SPF00202539",NA,"2011","01","23","2012","10",NA,"6190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2021-03-15 18:29:34-03","USP","SPF","215081","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Martins, EGA","Martins, EGA","Brasil","São Paulo","Cubatão","Parque Ecológico Perequê, Morro ao lado do campinho de futebol.","-46.414611","-23.849","-46.414611","-23.849",NA,NA,"Árvore ca. 7 m alt. Brácteas lanceoladas verdes. Folhas discolores, verde-claras na face abaxial, verde-escuras na face adaxial. Raque da infrutescência avermelhada com máculas amareladas. Frutículos esverdeados.; Borda de Floresta A","SPF00215081",NA,"2012","03","12","2013","10",NA,"308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-11-13 11:29:48-03","USP","SPF","229084","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Ferreira, CDM","Ferreira, CDM","Brasil","Rio de Janeiro","Rio Claro","RPPN Alvorada de Itaverá","-43.904722","-22.813889","-43.904722","-22.813889","464","464",NA,"SPF00229084",NA,"2015","12","06",NA,NA,NA,"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-11-13 11:29:48-03","USP","SPF","85895","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Zappi, DC","Ceccantini, GCT","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00085895",NA,"1991","07","30","2012","10",NA,"63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-11-13 11:29:48-03","USP","SPF","99525","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Anônimo","Furlan, A","Brasil","São Paulo","Ubatuba",NA,"-45.083333","-23.4","-45.083333","-23.4",NA,NA,NA,"SPF00099525",NA,"1994","04","16",NA,NA,NA,"1509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-11-13 11:29:48-03","USP","SPF","229083","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Germano Filho, P","Luchi, AE","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"1350","1350",NA,"SPF00229083",NA,"1995","11","07","1995","12",NA,"348",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"542","2019-11-13 11:29:48-03","USP","SPF","17468","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Anônimo","Sem coletor","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"SPF00017468",NA,"1942","12","08",NA,NA,NA,"s.n.",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"543","2019-11-13 11:29:48-03","USP","SPF","132520","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Zappi, DC","Silva, JM","Brasil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"SPF00132520",NA,"1997","11","26","2012","10",NA,"2242",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"544","2019-11-13 11:29:48-03","USP","SPF","206399","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Silva Neto, SJ","Braga, JMA","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Proximidades da ponte do Maromba, margem do Rio Campo Belo.","-44.5633010864258","-22.4960994720459",NA,NA,"1050","1050","22°15'00S, 44°34'00W / 22°28'00S, 44°45'00W","SPF00206399",NA,"1995","09","29","1998","11",NA,"2871",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"545","2020-01-14 12:02:19-03","USP","SPF","231110","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Gomes, M","Gomes, M","Brasil","Rio de Janeiro","Rio Claro",NA,"-44.1356010437012","-22.7231006622314",NA,NA,NA,NA,NA,"SPF00231110",NA,"2013","03","20","2013","02",NA,"1076",NA,NA,NA,NA,"27045","auto",NA,NA,NA,NA,NA
"546","2019-11-13 11:29:48-03","USP","SPF","19079","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Zappi, DC","Hatschbach, G","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00019079",NA,"1978","11","16","2012","10",NA,"41726",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"547","2019-11-13 11:29:48-03","USP","SPF","17469","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Joly, AB","Joly, AB","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00017469",NA,"1946","02","17",NA,NA,NA,"241",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"548","2019-11-13 11:29:48-03","USP","SPF","31589","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Zappi, DC","Rossi, L","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00031589",NA,"1980","01","30","2012","10",NA,"222",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"549","2021-02-12 18:09:50-03","USP","SPF",NA,"PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Zappi, DC","Hoehne, W","Brasil","São Paulo","São Paulo","Horto da Cantareira.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"1933","11","22","2012","10",NA,"s.n.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"550","2021-03-15 18:29:34-03","USP","SPF","222816","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Giaquinto, CB","Silva-Luz, CL","Brasil","São Paulo","São Paulo","Parque Estadual da Cantareira, Núcleo Águas Claras. Av. Senador José Emírio de Marais. Divisa dos municípios de São Paulo e Mairiporã. Trilha das Águas, junto ao córrego.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore ca. 5 m alt. Folhas verdes discolores. Eixo da inflorescência esverdeado. Cálice verde, corola amarela, filete alvo, anteras alaranjadas e gineceu amarelo-esverdeado.; Mata ciliar.","SPF00222816",NA,"2010","11","30","2018","09",NA,"125",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"551","2019-11-13 11:29:48-03","USP","SPF","17207","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Hoehne, W","Hoehne, W","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"SPF00017207",NA,"1967","04","19",NA,NA,NA,"6189",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"552","2019-11-13 11:29:48-03","USP","SPF","143953","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Anônimo","Sakuragui, CM","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"SPF00143953",NA,"1997","02","26",NA,NA,NA,"623",NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"553","2019-11-13 11:29:48-03","USP","SPF","96103","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs","Rodrigues, RR","Souza, VC","Brasil","São Paulo","Iporanga",NA,"-48.833333","-24.533333","-48.833333","-24.533333","500","700",NA,"SPF00096103",NA,"1994","04","23","1994","05",NA,"5942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-11-13 11:29:48-03","USP","SPF","187177","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs","Anônimo","Melo Jr, JCF","Brasil","Santa Catarina","Guaramirim",NA,"-48.929333","-26.454361","-48.929333","-26.454361",NA,NA,NA,"SPF00187177",NA,"2008","01","14",NA,NA,NA,"757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-11-13 11:29:48-03","USP","SPF","98179","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs","Zappi, DC","Martini, A","Brasil","São Paulo","Ubatuba",NA,"-44.966667","-23.35","-44.966667","-23.35",NA,NA,NA,"SPF00098179",NA,"1993","11","11","2012","10",NA,"30129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2021-03-25 13:53:25-03","UNIVILLE","JOI","11319","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","M. Verdi","Verdi, M.","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","49º46'12''W","28º42'36''S","311","311","Floristica IFFSC 37(Arbórea); HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011319",NA,"2009","11","23","2009","11","23","3142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2021-03-25 13:53:25-03","UNIVILLE","JOI","9305","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Meyer, F.S.","Meyer, F.S.","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: borda da estrada; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI009305",NA,"2007","11","23","2008","07","23","456",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA
"558","2021-03-25 13:53:25-03","UNIVILLE","JOI","10532","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Meyer, F.S.","Meyer, F.S.","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI010532",NA,"2004","04","23","2008","08","23","1",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA
"559","2021-03-25 13:53:25-03","UNIVILLE","JOI","930","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs","F.C.S. Vieira","F.C.S. Vieira","Brasil","Santa Catarina","Garuva","Monte Crista, Três Barras.","-48.8549995422363","-26.0266990661621",NA,NA,"15","15","; HABITAT: mata ciliar; HABITO: Árvore; TIPO VEGETACIONAL: terras baixas","JOI000930",NA,"2003","11","28","2005","02","04","153",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"560","2021-03-25 13:53:25-03","UNIVILLE","JOI","7050","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs",NA,"Melo-Júnior, J.C.F.","Brasil","Santa Catarina","Guaramirim","BR-280.","-49.002799987793","-26.4731006622314",NA,NA,NA,NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI007050",NA,"2008","01","14","2008","04","17","757",NA,NA,NA,NA,"15937","auto",NA,NA,NA,NA,NA
"561","2021-03-25 13:53:25-03","UNIVILLE","JOI","13276","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs","Condorcet Aranha","Emir Dias","Brasil","Santa Catarina","Joinville","Estrada do Pico.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Herbário Joinville - Museu Botânico Municipal - 270","JOI013276",NA,"1999","12","01","1999","12","14","65",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"562","2019-10-07 09:14:04-03","UEFS","HUEFS","50498","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Oliveira, A.A.de","Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar. Trilha entre a estrada intermediária e a cabeceira do Ribeirão de Itu, Sítio Dito Cachimbo.","-45.566667","-23.733333","45W34'","23S44'",NA,NA,"Floresta Ombrófila Densa de Encosta.","HUEFS0050498","HUEFS0050498","2000","04","19",NA,NA,NA,"3618","Angiospermae","Gentianales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"563","2019-10-07 09:14:04-03","UEFS","HUEFS","75287","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"França, G.S.","Brasil","Minas Gerais","Marliéria","Sítio Bené Rico.","-42.660278","-19.6975","42W39'37''","19S41'51''","270","270",NA,"HUEFS0075287","HUEFS0075287","2003","05","08",NA,NA,NA,"327","Angiospermae","Gentianales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"564","2019-10-07 09:14:04-03","UEFS","HUEFS","178474","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Kinupp, V.F.","Brasil","Paraná","Telêmaco Borba","R. Tibagi, próximo a ponte.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"HUEFS0178474","HUEFS0178474","1996","12","12",NA,NA,NA,"FUEL20724","Angiospermae","Gentianales",NA,NA,"35037","auto","Asteranae",NA,NA,NA,NA
"565","2015-03-13 19:30:52-03","F","FMNH-SEEDPLANTS","V0252724F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252724F","V0252724F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"566","2015-03-13 19:30:52-03","F","FMNH-SEEDPLANTS","V0252725F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252725F","V0252725F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"567","2015-03-13 19:30:52-03","F","FMNH-SEEDPLANTS","V0252726F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252726F","V0252726F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"568","2015-03-13 19:30:52-03","F","FMNH-SEEDPLANTS","V0252727F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252727F","V0252727F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"569","2015-03-13 19:30:52-03","F","FMNH-SEEDPLANTS","V0252728F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252728F","V0252728F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"570","2015-03-13 19:30:52-03","F","FMNH-SEEDPLANTS","V0252729F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252729F","V0252729F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"571","2015-03-13 19:30:52-03","F","FMNH-SEEDPLANTS","V0252730F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252730F","V0252730F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"572","2015-03-13 19:30:52-03","F","FMNH-SEEDPLANTS","V0252731F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252731F","V0252731F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"573","2015-03-13 19:30:52-03","F","FMNH-SEEDPLANTS","V0252732F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252732F","V0252732F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"574","2019-04-13 11:45:23-03","F","FMNH-SEEDPLANTS","V0354999F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,"RRC ID Flag","Puiggari","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0354999F","V0354999F_01 V0354999F_02","1901","10",NA,NA,NA,NA,"11392","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"11392",NA
"575","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252800F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252800F","V0252800F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"576","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252797F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252797F","V0252797F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"577","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252798F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252798F","V0252798F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"578","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252799F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252799F","V0252799F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"579","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252801F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252801F","V0252801F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"580","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252802F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0252802F","V0252802F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"581","2020-03-05 11:11:58-03","F","FMNH-SEEDPLANTS","V0355002F","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis",NA,"J. R. Mattos","unknown","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0355002F","V0355002F_01 V0355002F_02","1961","9","12",NA,NA,NA,"64700","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"SP 64700",NA
"582","2019-01-23 11:11:42-02","F","FMNH-SEEDPLANTS","V0068753F","PreservedSpecimen","Plantae","Rubiaceae","Cinchona","australis","Cinchona australis",NA,NA,"H. A. Weddell","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0068753F","V0068753F_01",NA,NA,NA,NA,NA,NA,"3609","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype"
"583","2019-09-04 18:02:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Elaeagia","glomiflora","Elaeagia glomiflora",NA,NA,"Pearce","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"1884","3",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"584","2019-01-23 11:13:44-02","F","FMNH-SEEDPLANTS","V0069066F","PreservedSpecimen","Plantae","Rubiaceae","Exostema","australe","Exostema australe",NA,NA,"A. Saint-Hilaire","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0069066F","V0069066F_01","1816",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype"
