"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","individualCount","fieldNumber"
"201","2020-09-12 05:00:02-03","US","US","2568225","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"G. Hatschbach","20183","1968","11","1","Brazil","Paraná",NA,"Mun. Morretes. Anhaia.",NA,NA,NA,NA,"100","200","US03161735","US03161735_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","1499238","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"D. Constantino","16406","1921","8","17","Brazil","Rio de Janeiro",NA,"Ad urbem radicibus montium Dois Irmãos.",NA,NA,NA,NA,NA,NA,"US03161739","US03161739_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America - Neotropics",NA,"Dicotyledonae",NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","3370888","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"G. Hatschbach, M. M. Hatschbach & E. Barbosa","67725","1998","3","13","Brazil","Bahia",NA,"Rodovia Gentio do Ouro a Xique-Xique, próximo à descida para Capim Grosso (Mun. Gentino do Ouro). Caatinga.",NA,NA,NA,NA,NA,NA,"US03161731","US03161731_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America - Neotropics",NA,"Dicotyledonae",NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","3034477","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"G. Hatschbach","47131","1983","11","24","Brazil","Paraná",NA,"América de Cima (mun. Morretes). Orla mata, margens de rio.",NA,NA,NA,NA,NA,NA,"US03161732","US03161732_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","USw15079","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"R. Reitz & R. M. Klein","3969",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez & UFRJ students of the liana class","16914","2018","9","19","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos","-42.994","-22.4584",NA,NA,"1211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America - Neotropics",NA,"Dicotyledonae",NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","2251301","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"L. Smith, R. M. Klein & A. Gevieski","7616","1956","11","13","Brazil","Santa Catarina",NA,"Mun. Ibirama: Along Rio Itajái do Oeste above Ibarima.",NA,NA,NA,NA,"100","150","US03161725","US03161725_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"208","2019-12-09 17:30:08-03","UFPR","EFC","13461","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Rau, T.G.","Rau, T.G.","7","2014","07","25","Brasil","Paraná","Paranaguá","Colônia Pereira","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC013461",NA,"2014","07","25","24916","Trepadeira com 10m. Com frutos verdes.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-13 11:23:45-03","USP","SPF","83456","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Krukoff, BA","Heringer, EP","326","1940","09","08","Brasil","Minas Gerais","Coronel Pacheco",NA,"-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,"SPF00083456",NA,"1948",NA,NA,"10350",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-13 11:23:45-03","USP","SPF","49595","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Anônimo","Coelho, JP","s.n.","1947","12","23","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00049595",NA,NA,NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-13 11:23:45-03","USP","SPF","83458","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Hoehne, FC","Hoehne, FC","s.n.","1931","10","15","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00083458",NA,NA,NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-10-07 09:14:00-03","UEFS","HUEFS","40666","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","E.K.S.Brandão","Silva, B.M.","33","1999","10","12","Brasil","Bahia","Potiraguá","3Km da BR 101. Estrada para Potiraguá, arredores de Intambé.","-39.513611","-15.751111","39W30'49''","15S45'4''","250","250","HUEFS0040666","HUEFS0040666","2016","06",NA,NA,"Beira de estrada. Mata de Cipó.",NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA
"213","2019-10-07 09:14:00-03","UEFS","HUEFS","245425","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Peixoto, T.R.","69","2016","07","04","Brasil","Paraná","Rio Branco do Sul","Proximidades da Gruta da Lancinha. Morros com afloramentos de calcário em vertentes, mata ciliar, entrada de cavernas, sumidouros e ressurgências.","-49.285556","-25.168611","49W17'8''","25S10'7''",NA,NA,"HUEFS0245425",NA,NA,NA,NA,NA,"Floresta Ombrófila Mista sobre afloramento calcário.",NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA
"214","2019-10-07 09:14:00-03","UEFS","HUEFS","14741","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","E.K.S.Brandão","Ganev, W.","2154","1993","08","28","Brasil","Bahia","Rio de Contas",NA,"-42.383333","-13.766667","42W23'","13S46'","900","900","HUEFS0014741","HUEFS0014741","2016","06",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA
"215","2015-03-07 08:24:14-03","F","FMNH-SEEDPLANTS","V0198091F","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0198091F","V0198091F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA
"216","2015-03-07 08:24:14-03","F","FMNH-SEEDPLANTS","V0198090F","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0198090F","V0198090F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA
"217","2015-03-07 08:24:14-03","F","FMNH-SEEDPLANTS","V0198092F","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0198092F","V0198092F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA
"218","2015-03-07 08:24:14-03","F","FMNH-SEEDPLANTS","V0198095F","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0198095F","V0198095F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA
"219","2019-06-11 13:29:36-03","F","FMNH-SEEDPLANTS","V0354663F","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,"RRC ID Flag","R. P. Belém","3573","1968","6","17","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"V0354663F","V0354663F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,"3573"
"220","2019-01-25 15:42:01-02","IAC","IAC","13805","S","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","W.A. Ducke","W.A. Ducke","7","1948","02","19","Brasil","Pernambuco","Recife",NA,"-34.8811","-8.0539","-34.8811","-8.0539",NA,NA,NA,NA,"1948","02","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-01-25 15:42:01-02","IAC","IAC","50524","S","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos & M.B. Carvalho","624","2009","02","10","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,NA,NA,"2009","02","10",NA,"indivíduo I 0441",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-01-25 15:42:01-02","IAC","IAC","50606","S","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; O.A. Santos & S. Santos","733","2007","01","07","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,"2007","01","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-07-23 12:10:06-03","CEPLAC","CEPEC","4431","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,"B. A. Krukoff","R. P. Belém","3573","1968","05","17","Brasil","Bahia","ILHÉUS","Pontal. Saida p/ Buerarema.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,"61245",NA,"auto",NA,NA,NA,NA,NA,"30/12/1970",NA,NA
"224","2020-07-23 12:10:06-03","CEPLAC","CEPEC","148265","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"L.P. Mauad","210",NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","<ll>dwc_commonname:</ll>","auto",NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-07-23 12:10:05-03","CEPLAC","CEPEC","40326","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,"E. K. S. Brandão","G. C. P. Pinto","33","1980","03","19","Brasil","Bahia","LENÇÓIS","Sem informação.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47385","<ll>dwc_commonname:</ll>","auto",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-07-23 12:10:05-03","CEPLAC","CEPEC","41485","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,"E. K. S. Brandão","H. P. Bautista","1055","1986","12","25","Brasil","Bahia","MATA DE SÃO JOÃO","Sem informação.","-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47329","<ll>dwc_commonname:</ll>","auto",NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-07-23 12:10:05-03","CEPLAC","CEPEC","16503","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,"E. K. S. Brandão","S. A. Mori","11654","1979","04","05","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estrada velha para Sta. Cruz Cabrália, entre a Estação Ecológica do Pau-brasil e Cabrália. Ca. 15Km a NW de Porto Seguro.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49584","<ll>dwc_commonname:</ll>","auto",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-09-22 13:48:52-03","USP","SPFW","2386","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","R.J.F. Garcia","Ceccantini, G.C.T. Abreu, D.D.; Cardim, R.H.H.; Freire, G.Q.","2877","2006","06","26","Brasil","Minas Gerais","Matozinhos",NA,"-44.015167","-19.477194","44º00'54,6''W","19º28'37,9''S","710","710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-09-22 13:48:52-03","USP","SPFW","1046","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","P.R. Reitz 1958","Reitz ;Klein","3969","1956","10","25","Brasil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,"150","150",NA,NA,NA,NA,NA,"31105",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-11-12 16:59:53-03","UEL","FUEL","34524","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Rossetto, EFS","Souza, LRM; Kinupp, VF","s.n.","1997","07","09","Brasil","Paraná","Guaraqueçaba","beira de estrada","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FUEL006000",NA,"2017","09",NA,"37295",NA,"auto","Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA
"231","2020-11-12 16:59:53-03","UEL","FUEL","9802","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Silva, SM","Britez, RM","1272","1986","12","28","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"1988","04",NA,"24916",NA,"auto","Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA
"232","2019-11-01 15:02:10-03","UnB","UB","119352","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Rezende, AV; Viollati, LG; Silva, PEN; Borgatto, DF","89","1991","01","09","Brasil","Bahia","Correntina","Fazenda Jatobá","-46","-13","-46","-13",NA,NA,NA,NA,NA,NA,NA,NA,"0,4m. Fruto imaturo verde.; Cerrado-ss.",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA
"233","2019-11-01 15:02:10-03","UnB","UB","16838","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Rezende, AV; Viollati, LG; Silva, PEN; Borgatto, DF","89","1991","01","09","Brasil","Bahia","Correntina","Fazenda Jatobá","-46","-13","-46","-13",NA,NA,NA,NA,NA,NA,NA,NA,"0,4m. Fruto imaturo verde.; Cerrado-ss.",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA
"234","2019-11-01 15:02:10-03","UnB","UB","75039","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Martins, RC; Santos, FA; Oliveira, CA; Cruvinel, H; Mendes, VC","320","2003","06","30","Brasil","Goiás","Guarani de Goiás","Assentamento Belo Horizonte. Próximo ao galpão de reuniões","-46.35","-13.866667","-46.35","-13.866667","731","731",NA,NA,NA,NA,NA,NA,"Rebrota. Estéril.&nf;Parte usada: raiz; Para que usa: gripe, falta de apetite, anemia;&nf;Como prepara: raspar a raiz, colocar na água, deixar no sereno de um dia para o outro.&nf;Forma de uso: oral&nf;Associação com outras plantas: não citada.&nf;Informantes:",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA
"235","2019-11-01 15:02:10-03","UnB","UB","16841","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Heringer, EP","5816","1957","02","03","Brasil","Minas Gerais","Paraopeba","Margem do Córrego","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26090","Frutos globosos como uma laranja.; Cerrado.","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA
"236","2019-11-01 15:02:10-03","UnB","UB","16839","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Heringer, EP","5739","1957","09","13","Brasil","Minas Gerais","Paraopeba","Margem do Rio Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26090","Cerrado.","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA
"237","2019-11-01 15:02:10-03","UnB","UB","3740","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Krukoff, BA","Anderson, WR","7813","1973","03","23","Brasil","Goiás","São João d'Aliança","Ca. 3 km by road S of São João da Aliança","-47.5247001647949","-14.7055997848511",NA,NA,"1040","1040",NA,NA,NA,NA,NA,"91641","Woody vine;forest by river.; Fruto green.; Cerrado and gallery forest along river.","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA
"238","2019-11-01 15:02:10-03","UnB","UB","16840","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Heringer, EP","5735","1957","09","13","Brasil","Minas Gerais","Paraopeba","Margem do Rio Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26090","Cerrado.","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA
"239","2020-08-20 14:56:24-03","UFSC","FLOR","54793","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Mello, A.S.","Nuernberg, A.","1007","2013","02","21","Brasil","Santa Catarina","Porto Belo","APA (Área de Proteção Ambiental) da Ponta do Araçá.","-48.518333",NA,"48º31'6''W","27º73'48''S","2","2","FLOR0054793",NA,"2013","09","21",NA,"trepadeira lenhosa, fruto verde. Coordenadas aproximadas.",NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA
"240","2020-08-20 14:56:24-03","UFSC","FLOR","64424","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Mondin, C.","Mondin, C.","3717","2017","11","07","Brasil","Santa Catarina","Florianópolis","Local: Parque do Peri.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0064424","FLOR0064424","2017","11",NA,"27000","Trepadeira.Flores everdeadas","auto",NA,"Gentianales",NA,NA,NA,NA,NA,NA
"241","2020-08-20 14:56:24-03","UFSC","FLOR","3039","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Klein, R.M.","6988","1966","12","21","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0003039",NA,NA,NA,NA,"27000","liana, flor branca","auto",NA,"Gentianales",NA,NA,NA,NA,NA,NA
"242","2020-08-20 20:39:03-03","UFSC","FLOR","27822","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Silva Filho, F.A. da","Silva Filho, F.A. da; Souza, M.L. & Zanin, A.","181","1984","11","16","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0027822",NA,"1984",NA,NA,"27000","escandente, flor jovem branca, velha amarelada. flor e folhas com cheiro.","auto",NA,"Gentianales",NA,NA,NA,NA,NA,NA
"243","2020-08-20 14:56:24-03","UFSC","FLOR","39145","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Queiroz, M.H. de","69","1989","09","20","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0039145",NA,NA,NA,NA,"27000","trepadeira, flor amarelo-esverdeadagrande globuloso. Tombo original: 31531a.","auto",NA,"Gentianales",NA,NA,NA,NA,NA,NA
"244","2020-08-20 14:56:24-03","UFSC","FLOR","3034","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Klein, R.M.","9897","1971","11","16","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"150","150","FLOR0003034",NA,NA,NA,NA,"13751","liana, flor branca","auto",NA,"Gentianales",NA,NA,NA,NA,NA,NA
"245","2020-08-20 14:56:24-03","UFSC","FLOR","3035","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Reitz, R.; Klein, R.M.","3488","1956","07","18","Brasil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"150","150","FLOR0003035",NA,NA,NA,NA,"18533","liana, Fruto Imaturo,","auto",NA,"Gentianales",NA,NA,NA,NA,NA,NA
"246","2020-08-20 14:56:24-03","UFSC","FLOR","5217","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Reitz, R.; Klein, R.M.","1899","1954","07","01","Brasil","Santa Catarina","Itajaí","Morro da Fazenda.","-48.6618995666504","-26.9078006744385",NA,NA,"150","150","FLOR0005217",NA,NA,NA,NA,"27253","liana, Fruto Imaturo, verde","auto",NA,"Gentianales",NA,NA,NA,NA,NA,NA
"247","2020-08-20 14:56:24-03","UFSC","FLOR","44042","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Reis, A.","2224","1994","07","31","Brasil","Santa Catarina","Tijucas",NA,"-48.6335983276367","-27.2413997650146",NA,NA,NA,NA,"FLOR0044042",NA,NA,NA,NA,"19338","lianoso, Fruto Imaturo, verde","auto",NA,"Gentianales",NA,NA,NA,NA,NA,NA
"248","2021-03-04 15:43:35-03","IF","SPSF","45873","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","((Mart.)) (Vell.)","C Moura","B.G.C.Lins & C.Moura","406","2012","08","15","Brasil","SP","Itanhaém","Estação Ecológica de Juréia-Itatins","-47.001944","-24.3425",NA,NA,NA,NA,NA,NA,"2012","08","17",NA,"COLETA: Planta rupicola.&nf;Fruto drupa globosa, imaturos verdes e maduros alaranjados.; GEOGRAFIA: Afloramento rochoso, Beira da Estrada do Guaraú.&nf;Floresta Ombrófila densa, Submontana.;",NA,"Magnoliophyta","Gentianales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"249","2021-03-04 15:43:35-03","IF","SPSF","15488","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"M. Kirizawa & M.Sugiyama","2702","1992","09","22","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059","COLETA: XLS: SPSFAntigo;","auto","Magnoliophyta","Gentianales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"250","2021-03-04 15:43:35-03","IF","SPSF","03166","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"J.P.Coelho",NA,"1947","12","23","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","COLETA: XLS: SPSFAntigo;","auto","Magnoliophyta","Gentianales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"251","2017-09-11 17:10:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Loganiaceae","Strychnos","triplinervia","Strychnos triplinervia","Mart.",NA,"Vellozo, JMC","s.n.",NA,NA,NA,"?",NA,NA,"in sylvis maritimis prope fluv. Itaguahy",NA,NA,NA,NA,NA,NA,NA,"P06P1N0074",NA,NA,NA,NA,"m. Aug. - Sept. flor.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2017-09-11 17:10:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Loganiaceae","Strychnos","triplinervia","Strychnos triplinervia","Mart.",NA,"Tweedie, J","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"In sylvis prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P06P1N0074",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"253","2017-09-11 17:10:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Loganiaceae","Strychnos","triplinervia","Strychnos triplinervia","Mart.",NA,"Gardner, G","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"In sylvis prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P06P1N0074",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"254","2017-09-11 17:10:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Loganiaceae","Strychnos","triplinervia","Strychnos triplinervia","Mart.",NA,"Raben, FC","272",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"In sylvis prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P06P1N0074",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"255","2017-09-11 17:10:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Loganiaceae","Strychnos","triplinervia","Strychnos triplinervia","Mart.",NA,"Netto, LSM","s.n.",NA,NA,NA,"Brazil",NA,NA,"et vicinia urbis prope Praya Grande",NA,NA,NA,NA,NA,NA,NA,"P06P1N0074",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
