"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"571","2020-12-11 11:40:18-03","UFMG","BHCB","195991","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Carmo, FF","2010","10","28","Southern America","Brasil",NA,NA,"Coletado em afloramento de gnaisse.","BHCB195991","5231","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti - CEMIG","-43.399722","-19.89","-43.399722","-19.89","815","815","Dicotyledon",NA,"Willd.",NA,NA,NA,NA,NA,"2013","12","18",NA,NA,NA,NA,NA,NA
"572","2020-12-11 11:40:18-03","UFMG","BHCB","198068","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Carmo, FF","2011","02","28","Southern America","Brasil",NA,NA,"Coletado afloramento de granito.","BHCB198068","5452","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti","-43.368611","-19.89","-43.368611","-19.89","815","815","Dicotyledon",NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-12-11 11:40:18-03","UFMG","BHCB","24803","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Duarte, AP","1969","05","13","Southern America","Brasil",NA,NA,"Base da Serra. Arbusto de ca. 2 m, flores alvas",NA,"11557","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-12-11 11:40:18-03","UFMG","BHCB","24803","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Duarte, AP","1969","05","13","Southern America","Brasil",NA,NA,"Base da Serra. Arbusto de ca. 2 m, flores alvas",NA,"11557","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-12-11 11:40:18-03","UFMG","BHCB","26767","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-12-11 11:40:18-03","UFMG","BHCB","26770","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-12-11 11:40:18-03","UFMG","BHCB","26770","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-12-11 11:40:18-03","UFMG","BHCB","26778","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-12-11 11:40:18-03","UFMG","BHCB","61827","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Costa, LVC","2001","05","01","Southern America","Brasil",NA,NA,"Plantas do Brasil. Invasora de pasto. Arbusto, 2,5m; Invasora em pasto. Arbusto, 2.5 m",NA,"s.n.","Minas Gerais","Matozinhos",NA,"-44.066667","-19.55","-44.066667","-19.55",NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-12-11 11:40:18-03","UFMG","BHCB","72407","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Barreto, HLM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"6206","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-12-11 11:40:18-03","UFMG","BHCB","190618","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Quaresma, AS; Oliveira, CT","2017","05","24","Southern America","Brasil",NA,NA,"Campo rupestre ferruginoso.","BHCB190618","796","Minas Gerais","Conceição do Mato Dentro",NA,"-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"60318","auto",NA,"2017","07","05",NA,NA,NA,NA,NA,NA
"582","2020-12-11 11:40:18-03","UFMG","BHCB","54277","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Tameirão Neto, E",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"3048","Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-12-11 11:40:18-03","UFMG","BHCB","61203","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-12-11 11:40:18-03","UFMG","BHCB","35961","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Teixeira, EM; Brina, AE","1990",NA,NA,"Southern America","Brasil",NA,NA,"Plantas do Brasil. Mata. Arbóreo",NA,"s.n.","Minas Gerais","Sabará",NA,"-43.8067016601562","-19.8864002227783",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"18805","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-12-11 11:40:18-03","UFMG","BHCB","72408","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Barreto, HLM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"6202","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2020-12-11 11:40:18-03","UFMG","BHCB","27919","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Lombardi, JA","1995","04","11","Southern America","Brasil",NA,NA,"Mata secundária. Liana. Folhas cartáceas. Frutos jovens imaturos",NA,"735","Minas Gerais","Belo Horizonte","Campus da UFMG, Perto da prefeitura","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-12-11 11:40:18-03","UFMG","BHCB","17971","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Bottrel, RT; et al.","1990","05",NA,"Southern America","Brasil",NA,NA,"Árvore isolada. Arbustivo. Flores amarelas",NA,"3","Minas Gerais","Belo Horizonte","Campus da UFMG, Próximo ao ICB","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2020-12-11 11:40:18-03","UFMG","BHCB","37755","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Minas Gerais","Januária","Cerrado do Judas.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-12-11 11:40:18-03","UFMG","BHCB","37272","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Minas Gerais","Januária","Distrito de Fabião.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-12-11 11:40:18-03","UFMG","BHCB","69876","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Lombardi, JA; Salino, A; Stehmann, JR; Mota, RC da; Viana, PL","2002","04","23","Southern America","Brasil",NA,NA,"Plantas do Brasil - Inventário da Estação Ambiental de Peti. Afloramento rochoso. Arbusto, ca. 1,5m. Folhas cartáceas. Flores creme-esverdeadas. Frutos imaturos verdes; Afloramento rochoso. Arbusto, ca. 1.5 m, folhas cartáceas, flores creme-esverdead",NA,"4725","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti - CEMIG., Mirante do Cruzeiro","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-12-11 11:40:18-03","UFMG","BHCB","27235","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Lombardi, JA; Temponi, LG; Nogueira, AC","1995","03","16","Southern America","Brasil",NA,NA,"Capoeira, margem de trilha. Liana. Folhas cartáceas. Alas esbranquiçadas, centro da flor amarelado",NA,"703","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-12-11 11:40:18-03","UFMG","BHCB","23275","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Tameirão Neto, E; Santos, EM; Bacariça, EM","1990","05","30","Southern America","Brasil",NA,NA,"Cerrado. Arbustivo",NA,"62","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG, 1ª estação de coleta, trilha H","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-12-11 11:40:18-03","UFMG","BHCB","23276","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","E.M. Bacariça; Tameirão Neto, E; E.M. Santos","1990","05","23","Southern America","Brasil",NA,NA,"Cerrado. Arbustivo. Flor de cor creme-amarelado",NA,"25","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG, 2ª estação de coleta, trilha F","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-12-11 11:40:18-03","UFMG","BHCB","26400","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Lombardi, JA; Temponi, LG","1995","02","23","Southern America","Brasil",NA,NA,"Mata semidecídua. Liana. Folhas carnosas. Botões verde-claro",NA,"692","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG, Interior P.5","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-12-11 11:40:18-03","UFMG","BHCB","95402","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Echternacht, LA; Dornas, T","2004","08","12","Southern America","Brasil",NA,NA,"Liana, em dossel, em mata secundária. Frutos verdes.",NA,"611","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-12-11 11:40:18-03","UFMG","BHCB","95401","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Echternacht, LA; Dornas, T","2004","04","04","Southern America","Brasil",NA,NA,"Arbóreo (10m) em Floresta Estacional Semidecidual. Flores brancas.",NA,"362","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-12-11 11:40:18-03","UFMG","BHCB","59215","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Matoso, S","2001","05","04","Southern America","Brasil",NA,NA,"Plantas do Brasil. Arbustiva. Flor amarela e branca",NA,"29","Minas Gerais","Brasilândia de Minas","Fazenda Brejão.","-46.0093994140625","-17.0097007751465",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-12-11 11:40:18-03","UFMG","BHCB","45766","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Silva, V da","1999","01","26","Southern America","Brasil",NA,NA,"Plantas do Brasil. Cerrado. Liana. Mannesmann Florestal #39",NA,"s.n.","Minas Gerais","Paraopeba","Fazenda Itapoã.","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-12-11 11:40:18-03","UFMG","BHCB","3731","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Rennó, LR","1970","07","01","Southern America","Brasil",NA,NA,"Cerrado;trepadeira;",NA,"s.n.","Minas Gerais","Lagoa Santa","Lundcéia.","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-12-11 11:40:17-03","UFMG","BHCB","13238","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Rennó, LR","1970","07","01","Southern America","Brasil",NA,NA,NA,NA,"s.n.","Minas Gerais","Lagoa Santa","Lundcéia.","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-12-11 11:40:18-03","UFMG","BHCB","18654","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Costa, LVC; et al.","1989","03","28","Southern America","Brasil",NA,NA,"Mata ciliar. Liana. Cinco pétalas amarelas; três sépalas; oito estames monodelfo",NA,"456","Minas Gerais","Diamantina","Mineração Tejucana.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2020-12-11 11:40:17-03","UFMG","BHCB","1319","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,"Cultivado;",NA,"s.n.","Minas Gerais","Belo Horizonte","Parque Municipal.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-12-11 11:40:18-03","UFMG","BHCB","52523","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Costa, LVC","2000","04",NA,"Southern America","Brasil",NA,NA,"Plantas do Brasil. Cipó; Data registrada da coleta: /abr/2000. Çipó",NA,"s.n.","Minas Gerais","São José do Mantimento","PHC Vargem Alegre.","-41.744701385498","-20.0053005218506",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"7818","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-12-11 11:40:18-03","UFMG","BHCB","52524","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Costa, LVC","2000","04",NA,"Southern America","Brasil",NA,NA,"Plantas do Brasil. Capoeirinha, canteiro de obras. Arbusto decumbente; Data registrada da coleta: /abr/2000. Capoeirinha, canteiro de obras. Arbusto decumbente",NA,"s.n.","Minas Gerais","São José do Mantimento","PHC Vargem Alegre.","-41.744701385498","-20.0053005218506",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"7818","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-12-11 11:40:18-03","UFMG","BHCB","18176","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Dias, CC","1990","05","12","Southern America","Brasil",NA,NA,"Cerrado. Arbustivo",NA,"s.n.","Minas Gerais","Belo Horizonte","Rodovia Belo Horizonte-Vespasiano, km 25, direção leste","-43.937801361084","-19.9207992553711",NA,NA,"830","830","Dicotyledon",NA,"Willd.",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-12-11 11:40:18-03","UFMG","BHCB","64707","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Silva, AF; Alves, TMA; Sobral, M","2001","06","09","Southern America","Brasil",NA,NA,"Plantas do Brasil. Voucher; VOUCHER.",NA,"144","Minas Gerais","Jaboticatubas","São José de Almeida.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-12-11 11:40:18-03","UFMG","BHCB","67008","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Mota, RC da","2000","04","03","Southern America","Brasil",NA,NA,"Plantas do Brasil. Mata semidecídua. Arbusto; Planta coletada em mata semidecídua; arbusto.",NA,"810","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-12-11 11:40:18-03","UFMG","BHCB","21378","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Stehmann, JR","1991","05","04","Southern America","Brasil",NA,NA,"Borda de mata. Arbusto apoiante. Flores amarelo-esverdeadas",NA,"s.n.","Minas Gerais","Santana do Riacho","Usina","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-12-11 11:40:18-03","UFMG","BHCB","8788","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Andrade, PM de; Lopes, MA","1985","02","24","Southern America","Brasil",NA,NA,"Mata ciliar alterada. Arbusto decumbente a escandente. Pétalas internas amareladas (mais velhas c/ mancha escura); pétalas externas claras; muito cheirosas",NA,"s.n.","Minas Gerais","Santana do Riacho","Usina Coronel Américo Teixeira (UCAT).","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-12-11 11:40:18-03","UFMG","BHCB","36482","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda",NA,"1996","03",NA,"Southern America","Brasil",NA,NA,"Plantas do Brasil",NA,"s.n.","Minas Gerais","Medina","Vale do Jequitinhonha.","-41.4768981933594","-16.2224998474121",NA,NA,NA,NA,"Dicotyledon",NA,"Willd.",NA,NA,"44236","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2021-03-24 17:18:28-03","UFMA","MAR","8009","S","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","MACHADO, M.A.","2014","08",NA,NA,"Brasil",NA,NA,"Arbusto com cerca de 2,3m de alt.; indumento esbranquiçado no caule; botões verdes; flores brancas e amarelas; pétalas zigomorfas",NA,"36","Maranhão","Cururupu","Perto do Palacete","-44.88975","-1.771778","44º53'23.1W","01º46'18.4S",NA,NA,NA,NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2020-03-11 09:01:34-03","URCA","HCDAL","984","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Silva, M.A.P.","1996","05","23",NA,"Brasil",NA,NA,NA,NA,"HCDAL984","Ceará","Barbalha","Arajara","-39.30419921875","-7.31111001968384",NA,NA,NA,NA,NA,NA,"Willd.",NA,NA,"22868","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2020-03-11 09:01:34-03","URCA","HCDAL","1165","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Silva, M.A.P.","1996","06","11",NA,"Brasil",NA,NA,NA,NA,"89","Ceará","Jardim","Boa Vista","-39.2980995178223","-7.58249998092651",NA,NA,NA,NA,NA,NA,"Willd.",NA,NA,"26671","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-03-11 09:01:34-03","URCA","HCDAL","1166","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Silva, M.A.P.","1996","06","11",NA,"Brasil",NA,NA,NA,NA,"106","Ceará","Jardim","Estrada de Jardim","-39.2980995178223","-7.58249998092651",NA,NA,NA,NA,NA,NA,"Willd.",NA,NA,"26671","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2020-03-11 09:01:34-03","URCA","HCDAL","983","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fernandes; Matos, A.","1978","06","01",NA,"Brasil",NA,NA,"Cipó; flores brancacentas.",NA,"HCDAL983","Ceará","Ubajara","PARNA - Sede de Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,NA,NA,NA,NA,"Willd.",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2021-02-11 17:21:22-03","UFPR","UPCB","76416","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fontana, A.P.","2008","05","09",NA,"Brasil",NA,NA,"Arbusto, ca. 3m. Flores brancas-amareladas..","UPCB0034669","5233","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, afloramento rochoso na base da Pedra do Elefante. Inselbergue. Elev.: 291m","-40.45","-18.75","-40.450","-18.750",NA,NA,NA,NA,"Willd.","UPCB0034669","Pastore, J.F.B.",NA,NA,NA,"2016","04",NA,NA,NA,NA,NA,NA,NA
"617","2021-02-11 17:21:22-03","UFPR","UPCB","8607","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hatschbach, G.","1970","05","13",NA,"Brasil",NA,NA,"Trepadeira lenhosa, flor creme. Matinha beira campo de inundação do rio Paraná..","UPCB0034657","24238","Mato Grosso","Bataguaçu","Porto XV",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.","UPCB0034657","Wurdack, J.J.",NA,NA,NA,"1970","01","01",NA,NA,NA,NA,NA,NA
"618","2014-11-17 10:42:00-02","MO","MOBOT","100760244","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Rodolphe E. Spichiger|Pierre A. Loizeau","1991","10","20","South America","Paraguay",NA,NA,NA,NA,"Spichiger 5153","Canindeyú",NA,"Ruta Ype Ihú-Cordilleras de Mbaracayú, km 30.","-55.2666667","-23.9666667",NA,NA,NA,NA,NA,NA,"Willd.",NA,"R. Spichiger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"619","2009-12-03 09:26:00-02","MO","MOBOT","1779133","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Nelson Ramírez",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"Ramírez 1051","Miranda",NA,"Sur-Oeste del Valle de Caracas. Escuela de Biología Arboretum.","-66.88333","10.5",NA,NA,"1100.00000000",NA,NA,NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2009-12-03 09:26:00-02","MO","MOBOT","1779126","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Nelson Ramírez","1987","4","3","South America","Venezuela",NA,NA,NA,NA,"Ramírez 2153","Miranda",NA,"Sur-Oeste del Valle de Caracas. Escuela de Biología Arboretum. Bosque secundario deciduo.","-66.88333","10.5",NA,NA,"1100.00000000",NA,NA,NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2008-05-27 22:02:00-03","MO","MOBOT","137427","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","James C. Solomon","1982","5","20","South America","Bolivia",NA,NA,NA,NA,"Solomon 7707","Beni","Vaca Diez","Secondary growth in old fields at the S edge of the Estación Experimental, east edge of Riberalta.","-66.08333","-11",NA,NA,"230.00000000",NA,NA,NA,"Willd.",NA,"A. Freire-Fierro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"141","9",NA
"622","2011-10-24 04:58:00-02","MO","MOBOT","2908824","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","L.O. Adão Teixeira","1982","5","18","South America","Brazil",NA,NA,NA,NA,"Teixeira 594","Rondônia",NA,"Municipio de Ariquemes, Mineracão Mibrasa, Setor Alto Candeias, km 128. Sudoeste de Ariquemes. Vegetacão na serra com bastante luz, sobre grandes pedras.","-63.58333","-10.58333",NA,NA,NA,NA,NA,NA,"Willd.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
