"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","monthIdentified","dayIdentified","relationshipType","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount"
"189","2021-02-11 17:18:49-03","UFPR","UPCB","2888","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. farinacea","A.St.-Hil.","Fritsch, M.","Braga, R.","1032","1957","11",NA,NA,"Brasil","Paraná","Araucária",NA,"-49.4103012084961","-25.5930995941162",NA,"Arbusto. Campo..","UPCB0027847","UPCB0027847",NA,NA,"var. farinacea","21346","auto","2009",NA,NA,NA,NA,NA,"08","28",NA,NA,NA,NA,NA
"190","2021-02-11 17:18:49-03","UFPR","UPCB","3186","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. farinacea","A.St.-Hil.","Fritsch, M.","Lange, R.B.","111","1959","11","29",NA,"Brasil","Paraná","Curitiba","Barigüi","-49.2731018066406","-25.4277992248535",NA,"Capoeira.","UPCB0027850","UPCB0027850",NA,NA,"var. farinacea","25180","auto","2009",NA,NA,NA,NA,NA,"08","28",NA,NA,NA,NA,NA
"191","2021-02-11 17:18:49-03","UFPR","UPCB","18953","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. farinacea","A.St.-Hil.","Fritsch, M.","Ribas, O.S.","200","1989","11","30",NA,"Brasil","Paraná","Lapa","BR 476, 5km ao Oeste da Lapa","-49.7158012390137","-25.7696990966797",NA,"Arbusto, 1,50m, flor alva. Campo limpo, próximo a capão..","UPCB0027845","UPCB0027845",NA,NA,"var. farinacea","49965","auto","2009",NA,NA,NA,NA,NA,"08","28",NA,NA,NA,NA,NA
"192","2021-02-11 17:18:49-03","UFPR","UPCB","2815","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. farinacea","A.St.-Hil.","Fritsch","Braga, R.","1568","1960","12","02",NA,"Brasil","Paraná","Almirante Tamandaré","Campo Magro","-49.310001373291","-25.3246994018555",NA,"Arbusto, 1,50m..","UPCB0027844","UPCB0027844",NA,NA,"var. farinacea","18684","auto","2009",NA,NA,NA,NA,NA,"08","28",NA,NA,NA,NA,NA
"193","2021-02-11 17:18:49-03","UFPR","UPCB","16674","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. farinacea","A.St.-Hil.","Hatschbach, G.","Budziak, C.","43","1989","12","20",NA,"Brasil","Paraná","Curitiba","Recanto das Araucárias","-49.2731018066406","-25.4277992248535",NA,"Arbusto, 1m, flor alva, borda de campo..",NA,NA,NA,NA,"var. farinacea","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-11 17:18:49-03","UFPR","UPCB","18816","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. farinacea","A.St.-Hil.","Fritsch, M.","Barbola, I.F.",NA,"1991","01","06",NA,"Brasil","Paraná","Lapa","Reserva Florestal Passa Dois","-49.7158012390137","-25.7696990966797",NA,"Arbusto. Campo, solo seco..","UPCB0027846","UPCB0027846",NA,NA,"var. farinacea","49965","auto","2009",NA,NA,NA,NA,NA,"08","28",NA,NA,NA,NA,NA
"195","2021-02-11 17:18:49-03","UFPR","UPCB","8620","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. farinacea","A.St.-Hil.","Hatschbach, G.","Hatschbach, G.","23198","1969","12","12",NA,"Brasil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,"Arbusto, 2m, flor alva. Beira do campo graminoso..",NA,NA,NA,NA,"var. farinacea","45291","auto","1970",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"196","2021-02-11 17:18:49-03","UFPR","UPCB","42830","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. jordanensis","A.St.-Hil.","Fritsch, M.","Amaral, W.do",NA,"1999","12","10",NA,"Brasil","Paraná","Almirante Tamandaré",NA,"-49.310001373291","-25.3246994018555",NA,"Arbusto 1m, com flores alvas. Nome vulgar: cana-de-pito..","UPCB0027837","UPCB0027837",NA,NA,"var. jordanensis","18684","auto","2009",NA,NA,NA,NA,NA,"08","24",NA,NA,NA,NA,NA
"197","2021-02-11 17:18:49-03","UFPR","UPCB","3224","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. jordanensis","Saint-Hilaire","Fritsch, M.","Moreira, E.A.","16","1960","11","04",NA,"Brasil","Paraná","Piraí do Sul","Estrada Castro","-49.948600769043","-24.5261001586914",NA,"Mata beira da estrada..","UPCB0027838","UPCB0027838",NA,NA,"var. jordanensis","37171","auto","2009",NA,NA,NA,NA,NA,"08","24",NA,NA,NA,NA,NA
"198","2021-02-11 17:18:49-03","UFPR","UPCB","34024","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. jordanensis","Saint-Hilaire","Fritsch, M.","Cervi, A.C.","3976","1992","12","23",NA,"Brasil","Paraná","Tibagi","Guartelá","-50.4136009216309","-24.5093994140625",NA,"Flores alvas. Beira do rio..","UPCB0027848","UPCB0027848",NA,NA,"var. jordanensis","56988","auto","2009",NA,NA,NA,NA,NA,"05","24",NA,NA,NA,NA,NA
"199","2021-02-11 17:18:49-03","UFPR","UPCB","7438","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. jordanensis","A.St.-Hil.","Sleumer, H.O.","Hatschbach, G.","17979","1967","12","04",NA,"Brasil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,"Arbusto, 1,50m, flor alva. Orla do capão..","UPCB0027839","UPCB0027839",NA,NA,"var. jordanensis","46557","auto","1968",NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
"200","2021-02-11 17:18:49-03","UFPR","UPCB","32543","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. jordanensis","A.St.-Hil.","Fritsch, M.","Cervi, A.C.","6390","1997","10","31",NA,"Brasil","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,"Arvoreta, ca. 3m, flor alva. Beira do rio..","UPCB0027840","UPCB0027840",NA,NA,"var. jordanensis","44368","auto","2009",NA,NA,NA,NA,NA,"08","24",NA,NA,NA,NA,NA
"201","2021-02-11 17:18:49-03","UFPR","UPCB","30352","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. farinacea","A.St.-Hil.","Guimarães, O.A.","Cervi, A.C.","3602","1991","12","17",NA,"Brasil","Paraná","Jaguariaíva","Campo próximo a ponte do Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,"ARbusto, 2,5m, fruto ainda verde..",NA,NA,NA,NA,"var. farinacea","44368","auto","1997",NA,NA,NA,NA,NA,"03",NA,NA,NA,NA,NA,NA
"202","2021-02-11 17:18:49-03","UFPR","UPCB","15466","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. farinacea","A.St.-Hil.","Hatschbach, G.","Silva, J.M.","38","1985","12","18",NA,"Brasil","Paraná","Palmeira","Rio Capivara","-50.0064010620117","-25.4293994903564",NA,"Arbusto, 2m, flor alva. Borda de capão..",NA,NA,NA,NA,"var. farinacea","35166","auto","1986",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"203","2021-02-11 17:18:49-03","UFPR","UPCB","36004","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. farinacea","A.St.-Hil.","Fritsch, M.","Santos, E.P.","693","1998","12","10",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,"Arbusto de ± 2 m, flores alvas. Campo rupestre, 1100 m de altitude.","UPCB0027842","UPCB0027842",NA,NA,"var. farinacea","41937","auto","2009",NA,NA,NA,NA,NA,"12","02",NA,NA,NA,NA,NA
"204","2010-08-17 10:58:00-03","MO","MOBOT","100297746","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","R. Kummrow","Kummrow 2546","1984","11","28","South America","Brazil","Paraná","Curitiba","Cachimba.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"205","2010-08-17 11:25:00-03","MO","MOBOT","100297775","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","J.M. Silva","Silva 38","1985","12","18","South America","Brazil","Paraná","Palmeira","Rio Capivara.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"206","2010-08-17 11:17:00-03","MO","MOBOT","100297766","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","Gert G. Hatschbach","Hatschbach 39193","1976","11","18","South America","Brazil","Paraná","Piraí do Sul","Joaquim Murtinho.","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"207","2010-08-17 11:02:00-03","MO","MOBOT","100297754","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","Gert G. Hatschbach","Hatschbach 41880","1978","11","30","South America","Brazil","Paraná","São José dos Pinhais","Col. Muricy.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"208","2010-12-10 15:56:00-02","MO","MOBOT","100329247","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata","Cristina B. Costa","Costa 419","2000","12","6","South America","Brazil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Região de São José dos Alpes.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"1900.00000000",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"209","2010-08-17 10:50:00-03","MO","MOBOT","100297735","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","Per Dusén","Dusén 7302","1908","12","7","South America","Brazil","Paraná",NA,"Serrinha, in campo rupestri.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"210","2010-08-17 10:52:00-03","MO","MOBOT","100297739","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","A. Saint-Hilaire","Saint-Hilaire s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"211","2010-08-17 10:55:00-03","MO","MOBOT","100297741","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","Leslie R. Landrum","Landrum 4031","1982","1","1","South America","Brazil","Paraná","Piraquara","Piraquara, from Piraquara E along railroad ca. 1 km and N along first road crossing railroad ca. 1 km. Remnants of Araucaria forests.","-49.0833333","-25.5",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"212","2010-08-17 11:30:00-03","MO","MOBOT","100297777","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","V. Nicolack","Nicolack 108","1989","12","15","South America","Brazil","Paraná",NA,"Campestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"213","2010-11-23 15:40:00-02","MO","MOBOT","100325718","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata","L.H.M. Fonseca|Felipe Zapata|S. F. Alcântara","Fonseca 10","2008","3","11","South America","Brazil","Paraná","Piraquara","Beira de estrada.","-49.054","-25.5126667",NA,NA,NA,NA,"927.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"214","2010-11-23 15:42:00-02","MO","MOBOT","100325720","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata","L.H.M. Fonseca|Felipe Zapata|S. F. Alcântara","Fonseca 11","2008","3","11","South America","Brazil","Paraná","Piraquara","Beira de estrada.","-49.054","-25.5126667",NA,NA,NA,NA,"927.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"215","2010-11-23 15:43:00-02","MO","MOBOT","100325722","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata","L.H.M. Fonseca|Felipe Zapata|S. F. Alcântara","Fonseca 12","2008","3","11","South America","Brazil","Paraná","Piraquara","Beira de estrada.","-49.054","-25.5126667",NA,NA,NA,NA,"927.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"216","2010-11-23 15:48:00-02","MO","MOBOT","100325726","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata","L.H.M. Fonseca|Felipe Zapata|S. F. Alcântara","Fonseca 15","2008","3","11","South America","Brazil","Paraná","Piraquara","Borda de mata.","-49.0443333","-25.4942222",NA,NA,NA,NA,"914.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"217","2010-11-23 15:52:00-02","MO","MOBOT","100325734","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata","L.H.M. Fonseca|Felipe Zapata|S. F. Alcântara","Fonseca 19","2008","3","11","South America","Brazil","Paraná","Piraquara","Borda de mata.","-49.0443333","-25.4942222",NA,NA,NA,NA,"914.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"218","2010-11-23 16:19:00-02","MO","MOBOT","100325775","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata","L.H.M. Fonseca|Felipe Zapata|S. F. Alcântara","Fonseca 63","2008","3","15","South America","Brazil","Santa Catarina",NA,"Lages: Beira da SC-438.","-50.1391389","-27.8930833",NA,NA,NA,NA,"1116.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"219","2010-11-23 16:20:00-02","MO","MOBOT","100325776","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata","L.H.M. Fonseca|Felipe Zapata|S. F. Alcântara","Fonseca 64","2008","3","15","South America","Brazil","Santa Catarina",NA,"Lages: Beira da SC-438.","-50.1391389","-27.8930833",NA,NA,NA,NA,"1116.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"220","2010-11-23 16:34:00-02","MO","MOBOT","100325794","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata","L.H.M. Fonseca|Felipe Zapata|S. F. Alcântara","Fonseca 80","2008","3","17","South America","Brazil","Paraná","Palmeira","Beira de estrada BR-277.","-49.7664722","-25.4658056",NA,NA,NA,NA,"958.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"221","2010-11-23 16:35:00-02","MO","MOBOT","100325795","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata","L.H.M. Fonseca|Felipe Zapata|S. F. Alcântara","Fonseca 81","2008","3","17","South America","Brazil","Paraná","Palmeira","Beira de estrada BR-277.","-49.7664722","-25.4658056",NA,NA,NA,NA,"958.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"222","2010-12-10 13:53:00-02","MO","MOBOT","100329224","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","W.A.A. Pires","Pires 159","2008","3","27","South America","Brazil","São Paulo","Campos do Jordão","Serra da Mantiqueira. Estrada para Pico Itapeva, ± 500 m antes do Pico, em frente do pequeno lago. Campo aberto próximo ao remanescente de mata de Araucária.","-45.5311111","-22.7708334",NA,NA,NA,NA,"1810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"223","2010-12-10 14:42:00-02","MO","MOBOT","100329235","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","W.A.A. Pires","Pires 158","2008","3","27","South America","Brazil","São Paulo","Campos do Jordão","Serra da Mantiqueira. Estrada para Pico Itapeva, ± 1 km antes do Pico. Beira de mata. Solo muito úmido com musgos.","-45.5383333","-22.7675",NA,NA,NA,NA,"1872.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"224","2010-12-10 14:45:00-02","MO","MOBOT","100329237","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","W.A.A. Pires","Pires 157","2008","3","27","South America","Brazil","São Paulo","Campos do Jordão","Serra da Mantiqueira. Estrada para Pico Itapeva, ± 1 km antes do Pico. Beira de mata. Solo muito úmido com musgos.","-45.5380555","-22.7675",NA,NA,NA,NA,"1872.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"225","2010-12-10 15:24:00-02","MO","MOBOT","100329243","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","W.A.A. Pires","Pires 152","2008","3","27","South America","Brazil","São Paulo","Campos do Jordão","Serra da Mantiqueira. Estrada para Pico Itapeva, ± 2 km antes do Pico.","-45.5491666","-22.7613889",NA,NA,NA,NA,"1796.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"226","2010-12-10 15:25:00-02","MO","MOBOT","100329244","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","W.A.A. Pires","Pires 153","2008","3","27","South America","Brazil","São Paulo","Campos do Jordão","Serra da Mantiqueira. Estrada para Pico Itapeva, ± 2 km antes do Pico.","-45.5491666","-22.7613889",NA,NA,NA,NA,"1796.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"227","2010-12-13 09:27:00-02","MO","MOBOT","100329696","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","W.A.A. Pires","Pires 160","2008","3","27","South America","Brazil","São Paulo","Campos do Jordão","Serra da Mantiqueira. Estrada para Pico Itapeva, ± 500 m antes do Pico, em frente do pequeno lago. Campo aberto próximo ao remanescente de mata de Araucária.","-45.5308334","-22.7708334",NA,NA,NA,NA,"1808.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"228","2010-12-13 10:31:00-02","MO","MOBOT","100329711","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","Anonymous","Anonymous s.n.","1952","12","7","South America","Brazil",NA,NA,"Bocaina, campo W. dp acampamento, margem de riosinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"229","2010-12-13 10:51:00-02","MO","MOBOT","100329718","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","W.A.A. Pires","Pires 154","2008","3","27","South America","Brazil","São Paulo","Campos do Jordão","Serra da Mantiqueira. Estrada para Pico Itapeva, ± 2 km antes do Pico.","-45.5491666","-22.7613889",NA,NA,NA,NA,"1796.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"230","2010-08-17 11:20:00-03","MO","MOBOT","100297769","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","Per Dusén","Dusén 15954","1914","11","25","South America","Brazil","Paraná","Jaguariaíva","Ad marginem.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"231","2010-08-17 11:28:00-03","MO","MOBOT","100297776","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","F. Zapata (MO)","Maria L. Kawasaki","Kawasaki 902","1995","12","2","South America","Brazil","Paraná","São José dos Pinhais","BR-277 para Zinco.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"232","2020-08-31 08:55:06-03","INPA","INPA","87996","S","Plantae","Dicotyledon Asterids","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","A.St.-Hil.","Sleumer, HO","Hatschbach, GG","39193","1976","11","18","Southern America","Brasil","Paraná","Pirai do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,NA,"INPA0087996","INPA0087996 INPA0087996_e",NA,NA,"jordanensis","37171","auto","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-08-31 08:55:06-03","INPA","INPA","88055","S","Plantae","Dicotyledon Asterids","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Hatschbach, GG","Hatschbach, GG","41880","1978","11","30","Southern America","Brasil","Paraná","São José dos Pinhais","Cel. Muricy","-49.2064018249512","-25.5347003936768",NA,NA,"INPA0088055","INPA0088055 INPA0088055_e",NA,NA,NA,"45291","auto","1979",NA,NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"234","2020-08-31 08:55:06-03","INPA","INPA","132161","S","Plantae","Dicotyledon Asterids","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,"Sehnem, A","5489","1951","01","10","Southern America","Brasil",NA,NA,"SC. Lages",NA,NA,NA,NA,"INPA0132161","INPA0132161 INPA0132161_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","47854",NA,"Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","St.-Hil.","F.Zapata/10-03-2008","A.C. Cervi","3976","1992","12","23",NA,"Brasil","Paraná","Tibagi","Guartelá","-50.4136009216309","-24.5093994140625",NA,"Flores alvas. Beira do rio","MBML047854","MBML047854",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-06-15 15:30:21-03","UNESP-RC","HRCB","27074","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Biral, L.","Souza, J.P.","840","1996","12","13",NA,"Brasil","São Paulo","Cunha","Trilha da Pedreira","-45.004722","-23.233889",NA,"Arbusto, 3m. Pétalas alvas",NA,NA,NA,NA,NA,NA,NA,"2008","45º00'17W","23º14'02S",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"237","2020-06-15 15:30:21-03","UNESP-RC","HRCB","27075","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Biral, L.","Souza, J.P.","1065","1996","12","19",NA,"Brasil","São Paulo","Cunha","Morro da Marlene","-45.033611","-23.212222",NA,"Arbusto, 2m alt. Flores alvas, hipanto róseo",NA,NA,NA,NA,NA,NA,NA,"2008","45º02'01W","23º12'44S",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"238","2020-06-15 15:30:21-03","UNESP-RC","HRCB","54020","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Tannus, J.L.S.","Tannus, J.L.S.","1025","2005","12","21",NA,"Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.205278","-24.268333",NA,"Arvoreta ou arbusto, até 2,5m, cálice verde-vináceo, corola alva, em solo saturado",NA,NA,NA,NA,NA,NA,NA,"2006","49º12'19W","24º16'06S",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"239","2020-06-15 15:30:21-03","UNESP-RC","HRCB","232","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","Lima, M.I.R.G. & Souza, V.C.","Gibbs",NA,NA,NA,NA,NA,"Brasil","São Paulo","Itararé","27km a sudoeste de Itararé, rodovia do Horto Florestal","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
