"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount"
"306","2021-03-01 11:53:40-03","UFPE","UFP","78210","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Melo, A; Araújo, AAM; Pessoa, E; Pereira, MR","2011","11","03",NA,"Brasil",NA,NA,"Erva mico-heterótrofa com flor roxa.Encontrada namargem do rio,junto com muitas briófitas.","UFP078210",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Melo, A","958","Amazonas","Presidente Figueiredo",NA,"-60.057778","-1.989167",NA,"109","109",NA,NA,"2011","11","-60.057778","-1.989167","03",NA,NA,NA,NA,NA,NA
"307","2021-03-01 11:53:40-03","UFPE","UFP","78390","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Amorim, BS; Komura, DL; Nascimento, JGA; Oliveira, THGO","2013","05","31",NA,"Brasil",NA,NA,"Erva mico-heterótrofa lilás.","UFP078390",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Melo, A","1191","Amazonas","Presidente Figueiredo",NA,"-60.061389","-1.986111",NA,"114","114",NA,NA,"2013","06","-60.061389","-1.986111","05",NA,NA,NA,NA,NA,NA
"308","2021-03-01 11:53:40-03","UFPE","UFP","79077","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Silva, LA; Demétrio, KM","2013","11","15",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa. Solo muito úmido e com serrapilheira.","UFP079077",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Sobral-Leite, M","15","Pernambuco","Recife",NA,"-34.950833","-7.957778",NA,"53","53",NA,NA,"2013","11","-34.950833","-7.957778","15",NA,NA,NA,NA,NA,NA
"309","2021-03-01 11:53:40-03","UFPE","UFP","85565","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Guedes, FM","2018","11","08",NA,"Brasil",NA,NA,"Beita do riacho em área de tensão ecológica. Mata Atlântica.","UFP085565",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Guedes, FM","121","Sergipe","Areia Branca",NA,"-37.340278","-10.747222",NA,NA,NA,NA,NA,"2018","11","-37.340278","-10.747222","08",NA,NA,NA,NA,NA,NA
"310","2021-03-01 11:53:40-03","UFPE","UFP","94925","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Gadelha-Neto, PC; Lima, IB; Lima, JR","2008","09","07",NA,"Brasil",NA,NA,NA,"UFP094925",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Melo, A","2503","Paraíba","Conde",NA,"-34","-7",NA,"41","41",NA,NA,"2010","10","-34","-7","14",NA,NA,NA,NA,NA,NA
"311","2021-03-01 11:53:40-03","UFPE","UFP","78207","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Melo, A; Pessoa, E; Vasconcelos, S; Marinho, T","2011","09","23",NA,"Brasil",NA,NA,"Erva mico-heterótrofa lilás,com presença de frutos secos e flores lilás.Muito comum na área.Coletada em área de campinarana,sob serapilheira.","UFP078207",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Melo, A","919","Roraima","Caracaraí",NA,"-61.047222","-1.486667",NA,"47","47",NA,NA,"2011","09","-61.047222","-1.486667","24",NA,NA,NA,NA,NA,NA
"312","2021-03-01 11:53:40-03","UFPE","UFP","57876","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Alves-Araújo, A; Alves, M; Arruda, T","2008","03","14",NA,"Brasil",NA,NA,"Erva saprofítica com flores lilases. Coletada em ripário.; Mata Atlântica.","UFP057876",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Melo, A","902","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,"24709","auto","2010","12",NA,NA,"26",NA,NA,NA,NA,NA,NA
"313","2021-03-01 11:53:40-03","UFPE","UFP","11438","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Luceño, M","1995","05",NA,NA,"Brasil",NA,NA,NA,"UFP011438",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Melo, A","s.n.","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto","2010","07",NA,NA,"26",NA,NA,NA,NA,NA,NA
"314","2021-03-01 11:53:40-03","UFPE","UFP","57078","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Mendes, K; Alves-Araújo, A; Pinheiro, I; Martins, S","2009","01","05",NA,"Brasil",NA,NA,"Saprófita, corola lilás e estames amarelos. Arbusto arbustivo.; Arenoso.","UFP057078",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Melo, A","295","Sergipe","Areia Branca",NA,"-37.315299987793","-10.7578001022339",NA,NA,NA,"11840","auto","2010","12",NA,NA,"26",NA,NA,NA,NA,NA,NA
"315","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","2004","6","28","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Orchidales","(Nutt.) Barnhart ex Small","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","12174","Cuyuni-Mazaruni",NA,"Ataro River, landing below falls at Wayalayeng Village","-60.5103","5.23553",NA,"488",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"316","2020-09-12 05:00:02-03","US","US","2249158","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","A. Macedo","1956","1","19","South America - Neotropics","Brazil",NA,NA,NA,"US00154287",NA,"Orchidales","(Nutt.) Barnhart ex Small",NA,"4202","Minas Gerais","Ituiutaba","S. Vicente","-49.4650001525879","-18.968900680542","US00154287_01",NA,NA,"50022","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"317","2020-09-12 05:00:02-03","US","US","3451276","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","E. A. Christenson, C. L. Kelloff, P. DePriest & M. Tamessar","1994","6","14","South America - Neotropics","Guyana",NA,NA,NA,"US00767783",NA,"Orchidales","(Nutt.) Barnhart ex Small","Christenson, E. A.","1961","Potaro-Siparuni",NA,"Kaieteur Falls National Park, trail to Tukeit","-59.4833","5.16667",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"318","2020-09-12 05:00:02-03","US","US","3567323","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","H. D. Clarke, S. Adkins & C. Bernard","1996","7","24","South America - Neotropics","Guyana",NA,NA,NA,"US01073861",NA,"Orchidales","(Nutt.) Barnhart ex Small","Maas, P. J. M.","2429","U. Takutu-U. Essequibo",NA,"Kuyuwini R. to Marudi Mt. trail; betw. Bat Mt. & camp","-59.15","2.21639",NA,"260",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"319","2020-09-12 05:00:02-03","US","US","2142684","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","R. Reitz","1953","2","2","South America","Brazil",NA,NA,NA,"US00154289",NA,"Orchidales","(Nutt.) Barnhart ex Small","Jonker, F. P.","5373","Santa Catarina","São José","Serra da Boa Vista, S. José","-48.627498626709","-27.6152992248535","US00154289_01","1300",NA,"12814","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"320","2020-09-12 05:00:02-03","US","US","2323284","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","R. Reitz & R. M. Klein","1958","1","10","South America","Brazil",NA,NA,NA,"US00154294",NA,"Orchidales","(Nutt.) Barnhart ex Small",NA,"6112","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666","US00154294_01","1300",NA,"37493","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"321","2020-09-12 05:00:02-03","US","US","2479906","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","R. E. Schultes, R. E. D. Baker & I. Cabrera","1952","10","24","South America - Neotropics","Colombia",NA,NA,NA,"US00154291",NA,"Orchidales","(Nutt.) Barnhart ex Small",NA,"17971","Vaupés",NA,"Río Negro: San Felipe and vicinity (below confluence of Río Guainía and Río Casiquiare).","-67","1.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"322","2020-09-12 05:00:02-03","US","US","3635510","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","S. A. Mori, S. Heald & C. Perry","1997","3","21","South America - Neotropics","Guyana",NA,NA,NA,"US01080610",NA,"Orchidales","(Nutt.) Barnhart ex Small","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","24514","Potaro-Siparuni",NA,"Iwokrama Rain Forest Reserve. Karupukari, 20 mi. SW on Karupukari/Annai Road, transect to mt. peak","-58.8167","4.425",NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"323","2020-09-12 05:00:02-03","US","US","2691926","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","G. Hatschbach","1967","9","21","South America","Brazil",NA,NA,NA,"US00154282",NA,"Orchidales","(Nutt.) Barnhart ex Small",NA,"16025","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375","US00154282_01",NA,NA,"17116","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"324","2020-09-12 05:00:02-03","US","US","3072043","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","H. van der Werff & B. K. Holst","1985","11","7","South America - Neotropics","Venezuela",NA,NA,NA,"US00879893",NA,"Orchidales","(Nutt.) Barnhart ex Small","van der Werff, H.; Holst, Bruce K.","7823","Bolívar","Cedeño","Calcara de l'Orinoco, 14 km S of","-66.25","7.58",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"325","2020-09-12 05:00:02-03","US","US","3226668","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","J. L. Zarucchi","1983","7","6","South America - Neotropics","Brazil",NA,NA,NA,"US01328241",NA,"Orchidales","(Nutt.) Barnhart ex Small",NA,"2966","Amazonas","Borba","Mun. de Axinim, along Rio Abacaxis, vicinity of Terra Preta.","-58.67","-4.33","US01328241_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"326","2020-09-12 05:00:02-03","US","US","3356696","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","B. G. Stergios, S. Niño, I. Sikoura, N. Piven, P. Martinez & N. Friederich","1994","11","7","South America - Neotropics","Venezuela",NA,NA,NA,"US00879901",NA,"Orchidales","(Nutt.) Barnhart ex Small","Maas, H.","16356","Amazonas",NA,"Río Baría, entre la boca de la Laguna Yuruvi y la Laguna-laja Bajáiö (aprox. a 25 vueltas de la boca)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"327","2020-09-12 05:00:02-03","US","US","2820287","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","G. T. Prance, P. J. M. Maas, D. B. Woolcott, O. P. Monteiro & J. F. Ramos","1971","10","29","South America - Neotropics","Brazil",NA,NA,NA,"US00154324",NA,"Orchidales","(Nutt.) Barnhart ex Small",NA,"15845","Amazonas",NA,"Basin of Rio negro. Uaribé, Rio Negro opposite Serra Jacamim",NA,NA,"US00154324_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"328","2020-09-12 05:00:02-03","US","US","3420915","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","J. L. Clark & V. Duran","2001","1","18","South America - Neotropics","Ecuador",NA,NA,"QCNE, US","US00611203",NA,"Orchidales","(Nutt.) Barnhart ex Small",NA,"6038","Tungurahua","Baños","Parroquia: Río Negro. LoCality near La Colonia Tigre San Jacinto.","-78.1747","-1.34661",NA,"1400","1400",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"329","2020-09-12 05:00:02-03","US","US","3494911","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","K. M. Redden, M. Lyle, C. Perry, R. Williams & C. Paul","2004","2","10","South America - Neotropics","Guyana",NA,NA,NA,"US00923735",NA,"Orchidales","(Nutt.) Barnhart ex Small","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","2640","Cuyuni-Mazaruni",NA,"Pakaraima Mts., Mazaruni River. Base Camp 6","-60.6517","6.04444",NA,"501",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"330","2020-09-12 05:00:02-03","US","US","3712367","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","J. Calvo","2017","2","11","South America - Neotropics","Brazil",NA,NA,NA,"US01941254",NA,"Orchidales","(Nutt.) Barnhart ex Small","Calvo, Joel","7402","Bahia","Palmeiras","Vale do Capão, rio Preto","-41.525","-12.6036","US01941254_01","805",NA,NA,NA,NA,NA,"41 30 00 W","12 36 32 S",NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"331","2020-09-12 05:00:02-03","US","US","3566358","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","B. Hoffman & G. Marco","1992","7","22","South America - Neotropics","Guyana",NA,NA,NA,"US01073891",NA,"Orchidales","(Nutt.) Barnhart ex Small","Maas, P. J. M.","2143","Cuyuni-Mazaruni",NA,"Pakaraima Mountains, Kurupung-Membaru trail, 2.75 km WSW from Kumarau Falls on Kurupung River","-60.3989","6.09167",NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"332","2020-09-12 05:00:02-03","US","US","1878872","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","J. T. Baldwin","1944","2","22","South America - Neotropics","Brazil",NA,NA,NA,"US00154326",NA,"Orchidales","(Nutt.) Barnhart ex Small",NA,"3378","Amazonas",NA,"Lucaby, Rio Negro below São Gabriel",NA,NA,"US00154326_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"333","2020-09-12 05:00:02-03","US","US","2691925","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","G. Hatschbach","1967","2","28","South America","Brazil",NA,NA,NA,"US00154283",NA,"Orchidales","(Nutt.) Barnhart ex Small",NA,"16079","Paraná","São José dos Pinhais","Contenda, São José dos Pinhais","-49.2064018249512","-25.5347003936768","US00154283_01",NA,NA,"45291","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"334","2020-09-12 05:00:02-03","US","US","1988413","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","R. E. Schultes","1943","5","15","South America - Neotropics","Colombia",NA,NA,NA,"US00154288",NA,"Orchidales","(Nutt.) Barnhart ex Small",NA,"5507","Vaupés",NA,"Macaya-Ajaju River confluence: Mount Chiribiquete. Quartzite base.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"335","2019-12-09 17:29:37-03","UFPR","EFC","16358","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla",NA,"2018","03","10",NA,"Brasil",NA,NA,"Saprófita 5 cm, flores e botões roxos. 1 flor por planta.Floresta Ombrófila Mista Altomontana","EFC016358",NA,NA,"(Nutt.) Barnhart ex Small","Souza, I.","234","Paraná","Campina Grande do Sul","Morro do Getúlio","-48.8435","-25.2314",NA,"1300","1300",NA,NA,"2018","03","-48.8435","-25.2314","11",NA,NA,NA,NA,NA,NA
"336","2019-12-09 17:29:37-03","UFPR","EFC","18679","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Cruz, V.J.M.V.",NA,NA,NA,NA,"Brasil",NA,NA,"Erva micoheterótrofa lilás. Flores infundibuliformes","EFC018679",NA,NA,"(Nutt.) Barnhart ex Small","Cruz, V.J.M.V.",NA,"Paraná","Curitiba","Capão do Cifloma","-49.24184","-25.44868",NA,"904","904",NA,NA,NA,NA,"-49.24184","-25.44868",NA,NA,NA,NA,NA,NA,NA
"337","2019-12-09 17:29:37-03","UFPR","EFC","13967","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Blum, C.T.; Sampaio, A.","2011","01","16",NA,"Brasil",NA,NA,"Saprófita em solo saturado de água, aos 1.000 m.s.n.m. Com flor roxa.","EFC013967",NA,NA,"(Nutt.) Barnhart ex Small","Blum, C.T.","881","Paraná","Morretes","Serra da Prata","-48.6987","-25.614",NA,"1000","1000",NA,NA,"2011","01","-48.6987","-25.6140","16",NA,NA,NA,NA,NA,NA
"338","2019-12-09 17:29:37-03","UFPR","EFC","18296","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Rios, R.C.; Cruz, V.J.M.V.","2019","05","01",NA,"Brasil",NA,NA,"Erva mico-heterótrofa 10 cm, flores infundibuliformes lilás, caule lilás-escuro. Ocorrendo junto com outras mico-heterótrofas (Voyria aphylla, Triuris hyalina, Gymnosipho divaricatus).","EFC018296",NA,NA,"(Nutt.) Barnhart ex Small","Rios, R.C.","3","Paraná","Piraquara","Manancias da Serra, Piraquara","-48.995028","-25.500462",NA,"959","959",NA,NA,"2019","06","-48.995028","-25.500462","06",NA,NA,NA,NA,NA,NA
"339","2019-12-09 17:29:37-03","UFPR","EFC","14889","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Vieira, R.S.; Teixeira, A.","2016","04","03",NA,"Brasil",NA,NA,"Saprófita com 10 cm. Flores roxas.","EFC014889",NA,NA,"(Nutt.) Barnhart ex Small","Vieira, R.S.","917","Paraná","Guaratuba","Morro Pedra Branca do Araraquara","-48.8731","-25.9405",NA,"1120","1120",NA,NA,"2016","03","-48.8731","-25.9405","03",NA,NA,NA,NA,NA,NA
"340","2019-12-09 17:29:37-03","UFPR","EFC","13489","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Vieira, R.S.","2015","01","15",NA,"Brasil",NA,NA,"Erva saprófita na serapilheira, com flores roxas.","EFC013489",NA,NA,"(Nutt.) Barnhart ex Small","Vieira, R.S.","655","Paraná","Campina Grande do Sul","Serra do Capivari - morro Capivari Grande","-48.4919","-25.0906",NA,"1600","1600",NA,NA,"2015","01","-48.4919","-25.0906","15",NA,NA,NA,NA,NA,NA
"341","2019-12-09 17:29:37-03","UFPR","EFC","14130","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Blum, C.T.","2015","05","16",NA,"Brasil",NA,NA,"Saprófita, 7 cm, flor roxa, sobre serapilheira sob Floresta Ombrófila Densa de transição Montana e Altomontana, ambiente de crista","EFC014130",NA,NA,"(Nutt.) Barnhart ex Small","Blum, C.T.","2124","Paraná","Antonina","Serra do Ibitiraquire, Pico Ferraria, trilha da crista sudeste","-48.8039","-25.2317",NA,"945","945",NA,NA,"2015","05","-48.8039","-25.2317","18",NA,NA,NA,NA,NA,NA
"342","2019-12-09 17:29:37-03","UFPR","EFC","15145","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Bizarro, O.M.R.","2016","02","21",NA,"Brasil",NA,NA,"Saprófita 8 cm alt., flor roxa, sub-bosque floresta próximo parede rochosa.","EFC015145",NA,NA,"(Nutt.) Barnhart ex Small","Vieira, R.S.","134","Paraná","Piraquara","Morro do Canal","-48.982108","-25.514923",NA,"1300","1300",NA,NA,"2016","02","-48.982108","-25.514923","22",NA,NA,NA,NA,NA,NA
"343","2021-03-15 18:26:13-03","USP","SPF","209866","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Zappi, DC","2009","03","08",NA,"Brasil",NA,NA,"Ervas 8 cm alt., corola rosada.; Interior de mata de galeria. em grotão.","SPF00209866",NA,NA,"(Nutt.) Barnhart ex Small","Milliken, W","1904","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da Senhorinha, primeiro platô.","-43.754604","-18.972285",NA,NA,NA,NA,NA,"2009","03","-43.754604","-18.972285",NA,NA,NA,NA,NA,NA,NA
"344","2021-03-25 13:51:53-03","UNIVILLE","JOI","14701","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Mancinelli, W.S.","2012","03","09",NA,"Brasil",NA,NA,"; HABITAT: mata nebular; HABITO: erva saprófita","JOI014701",NA,NA,"(Nutt.) Barnhart ex Small","Mancinelli, W. S.","1450","Santa Catarina","Garuva","Serra Quiriri.","-48.8549995422363","-26.0266990661621",NA,"1200","1200","22441","auto","2012","03",NA,NA,"09",NA,NA,NA,NA,NA,NA
"345","2019-10-07 09:20:20-03","UEFS","HUEFS","19175","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Ganev, W.","1993","08","28",NA,"Brasil",NA,NA,NA,"HUEFS0019175","Angiospermae","Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,"Bahia","Abaíra",NA,"-42.416667","-13.8","HUEFS0019175","950","950",NA,NA,"1997","07","42W25'","13S48'",NA,"Lilianae",NA,NA,NA,NA,NA
"346","2019-10-07 09:20:20-03","UEFS","HUEFS","188110","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Krauczuk, E.R.","2006","01","21",NA,"Argentina",NA,NA,NA,"HUEFS0188110","Angiospermae","Dioscoreales","(Nutt.) Barnhart ex Small",NA,"10","Corrientes","Ituzaingó","Costa del Embalse Yacyretá, en bosque de ararí, sobre humus, suelo profundo, pantanoso, con briófitas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"347","2019-10-07 09:20:20-03","UEFS","HUEFS","188398","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Farias, B.F.","2012","04",NA,NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0188398","Angiospermae","Dioscoreales","(Nutt.) Barnhart ex Small",NA,"144","Bahia","Lençóis","Nas margens do rio Lençóis e afloramentos rochosos da vegetação ciliar.","-41.403056","-12.560278",NA,"500","500",NA,NA,NA,NA,"41W24'11''","12S33'37''",NA,"Lilianae",NA,NA,NA,NA,NA
"348","2019-10-07 09:20:20-03","UEFS","HUEFS","242841","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Costa-Lima, J.L.","2016","11","02",NA,"Brasil",NA,NA,NA,"HUEFS0242841","Angiospermae","Dioscoreales","(Nutt.) Barnhart ex Small",NA,"2669","Bahia","Oliveira dos Brejinhos","Riacho a ca. de 8 Km a SW da sede municipal de Brotas de Macaúbas/BA.","-42.688889","-12.033333","HUEFS0242841","980","980",NA,NA,NA,NA,"42W41'20''","12S2'0''",NA,"Lilianae",NA,NA,NA,NA,NA
"349","2019-10-07 09:20:20-03","UEFS","HUEFS","25090","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Harley, R.M.","1996","09","09",NA,"Brasil",NA,NA,"Com solo úmido, na sombra de uma pedra.","HUEFS0025090","Angiospermae","Dioscoreales","(Nutt.) Barnhart ex Small",NA,"28398","Bahia","Abaíra","Garimpo de Jaqueira, beira do Rio Água Suja.","-41.783333","-13.383333","HUEFS0025090",NA,NA,NA,NA,NA,NA,"41W47'","13S23'",NA,"Lilianae",NA,NA,NA,NA,NA
"350","2019-10-07 09:20:20-03","UEFS","HUEFS","29656","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Harley, R.M.","1968","12","22",NA,"Brasil",NA,NA,"Mata acima do extremo Norte do Campo de Queiroz. Ca. 20 m de altura, solo composto de espessa camada de material vegetal. Diversos pequenos riachos e áreas úmidas.","HUEFS0029656","Angiospermae","Dioscoreales","(Nutt.) Barnhart ex Small","P.J.M.Maas","27422","Bahia","Rio de Contas","Pico das Almas. Vertente leste.","-41.966667","-13.516667","HUEFS0029656","1550","1550",NA,NA,"1980",NA,"41W58'","13S31'",NA,"Lilianae",NA,NA,NA,NA,NA
"351","2019-10-07 09:20:20-03","UEFS","HUEFS","52093","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Sano, P.T.","1992","02","24",NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0052093","Angiospermae","Dioscoreales","(Nutt.) Barnhart ex Small",NA,"H52196","Bahia","Abaíra","Tijuquinho.","-41.9","-13.266667","HUEFS0052093","1700","1800",NA,NA,NA,NA,"41W54'","13S16'",NA,"Lilianae",NA,NA,NA,NA,NA
"352","2019-10-07 09:20:20-03","UEFS","HUEFS","70762","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Queiroz, L.P.de","2003","03","09",NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0070762","Angiospermae","Dioscoreales","(Nutt.) Barnhart ex Small","E.Melo","7707","Bahia","Morro do Chapéu","Cerca de 18 km E do morro do Chapéu na estrada para Salvador. Cahoeira do Ferro Doido.","-41.150556","-11.627778","HUEFS0070762","850","900",NA,NA,"2013","06","41W9'2''","11S37'40''",NA,"Lilianae",NA,NA,NA,NA,NA
"353","2019-10-07 09:20:20-03","UEFS","HUEFS","74233","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Nascimento, J.O.V.","2003","08","08",NA,"Brasil",NA,NA,NA,"HUEFS0074233","Angiospermae","Dioscoreales","(Nutt.) Barnhart ex Small","E.Melo","51","Bahia","Morro do Chapéu","Caminho para a Cachoeira do Ventura.","-41.016667","-11.683333","HUEFS0074233",NA,NA,NA,NA,"2013","06","41W1'","11S41'",NA,"Lilianae",NA,NA,NA,NA,NA
