"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"686","2020-08-20 20:40:26-03","UFSC","FLOR","3606","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Legrand, C.D.","1975",NA,NA,"Klein, R.M.","1974","12","26","Brasil","Santa Catarina","Indaial","-49.2317008972168","-26.8978004455566",NA,NA,"FLOR0003606",NA,"11152","40","40","arbusto, Fruto Imaturo, verde, 3m altura",NA,"Myrtales",NA,NA,"Encano.",NA,"29534","auto",NA,NA,NA,NA
"687","2020-01-31 10:39:07-03","IFAM","EAFM","723","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Sobral, M.","2015","05","28","Silva, P.R.; Jacaúna, M.A. & Oliveira, F.A.A.","2009","08","06","Brasil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"s.n.",NA,NA,"; HABITAT: Vertente.; DESC: Arvoreta; apresenta flores; fruto imaturo de cor verde.",NA,NA,NA,NA,"IFAM, Campus Manaus-Zona Leste, próximo a beira da barragem da Zootecnia III.",NA,"138090","auto",NA,NA,NA,NA
"688","2021-03-04 15:45:26-03","IF","SPSF","17597","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"G.Hatchbach","1994","01","01","O.S.Ribas & J.Cordeiro","1993","11","10","Brasil","PR","Sao Jose dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"627",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto, 3m de atura. Flor alva.; GEOGRAFIA: Mata baixa em pequenas colinas.;","Magnoliophyta","Myrtales",NA,"América do Sul","Guaricana",NA,"45291","auto","Magnoliopsida",NA,NA,NA
"689","2021-03-04 15:45:26-03","IF","SPSF","42052","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","G.Hatschbach",NA,NA,NA,"J.M.Silva & D.Sampaio & A.P.S.Coutinho","2006","10","24","Brasil","PR","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"5153",NA,NA,"COLETA: Floresta Atlântica.&nf;Árvore 4m; flores alvas.;","Magnoliophyta","Myrtales",NA,"América do Sul","Arraial",NA,"45291","auto","Magnoliopsida",NA,NA,NA
"690","2021-03-04 15:45:26-03","IF","SPSF","16384","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"G.M.Barroso","1992","10","01","A.Furlan et al.","1989","11","11","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"927",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore, áte 8m de altura. Botões verdes.; GEOGRAFIA: Trilha do morro do Corsario.;","Magnoliophyta","Myrtales",NA,"América do Sul","P.E.Serra do Mar, Picinguaba",NA,"34265","auto","Magnoliopsida",NA,NA,NA
"691","2021-03-04 15:45:26-03","IF","SPSF","16381","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"G.M.Barroso","1992","10","01","R.Romero","1991","11","26","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"392",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore, 5m de altura. Floresa brancas.; GEOGRAFIA: Trilha do Picadão da Barra.;","Magnoliophyta","Myrtales",NA,"América do Sul","P.E.Serra do Mar, Picinguaba",NA,"34265","auto","Magnoliopsida",NA,NA,NA
"692","2021-03-04 15:45:26-03","IF","SPSF","13785","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Camb.","O.T. Aguiar","2011","04","14","F.Pedroni & M.Sanchez","1996","11","26","Brasil","SP","Ubatuba","-44.8","-23.366667",NA,NA,NA,NA,"873",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 6m de altura, flores abertas.; GEOGRAFIA: Próximo á guarita do Centro de Visitantes. Mata de Planície; Restinga;","Magnoliophyta","Myrtales",NA,"América do Sul","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"693","2021-03-04 15:45:26-03","IF","SPSF","39907","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","O.T. Aguiar","2017","12","12","N.M. Ivanauskas & N.Guerin & A.Dário & D.Souza & F.M. de Souza","2007","11","28","Brasil","SP","Bauru","-49.088333","-22.235556",NA,NA,NA,NA,"997","526","526","COLETA: Árvore, 3,5 m. Frutos imaturos verdes.; GEOGRAFIA: Floresta Estacional Semidecidual.;","Magnoliophyta","Myrtales",NA,"América do Sul","Estação Ecológica de Bauru",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"694","2021-03-04 15:45:26-03","IF","SPSF","52940","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","R.J.Almeida-Scabbia","2013","09","30","R.J. Almeida-Scabbia et al.","2012","10","30","Brasil","SP","Arujá","-46.369722","-23.395278",NA,NA,NA,NA,"792","716","716","COLETA: Árvore com aprox. 8m de altura. Botões brancos. Flores brancas e, quando envelhecidas, amareladas.; GEOGRAFIA: Floresta com áreas de dossel relativamente preservado e algumas clareiras. Imediações da Rua Jujiro Nakayama.;","Magnoliophyta","Myrtales",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"695","2021-03-04 15:45:26-03","IF","SPSF","27810","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,NA,NA,NA,NA,"J.Cordeiro","1999","11","17","Brasil","PR","Sao Jose dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"1631",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Myrtales",NA,"América do Sul","Floresta Atlântica",NA,"45291","auto","Magnoliopsida",NA,NA,NA
"696","2021-03-04 15:45:26-03","IF","SPSF","28225","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,NA,NA,NA,NA,"R.A.G.Viani","1998","10","15","Brasil","PR","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Myrtales",NA,"América do Sul",NA,NA,"21990","auto","Magnoliopsida",NA,NA,NA
"697","2021-03-04 15:45:26-03","IF","SPSF","31047","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,NA,NA,NA,NA,"S.E.Martins","1998","12","02","Brasil","SP","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"352",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha do Imperador&nf;;","Magnoliophyta","Myrtales",NA,"América do Sul","Praia do Itaguaré",NA,"37616","auto","Magnoliopsida",NA,NA,NA
"698","2021-03-04 15:45:26-03","IF","SPSF","12081","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"J.R.Mattos","1963","01","01","W.Hoehne","1944","10","12","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"1517",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto do cerrado.; GEOGRAFIA: Parque do Estado de São Paulo.;","Magnoliophyta","Myrtales",NA,"América do Sul","Jardim Botânico",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"699","2021-03-04 15:45:26-03","IF","SPSF","17457","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","O.T. Aguiar","1994","01","01","P.E.G. Coutinho & O.T. Aguiar","1993","11","06","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"COLETA: Árvore 7m de altura, frutos maduros vermelhos.;","Magnoliophyta","Myrtales",NA,"América do Sul","Parque Estadual da Serra do Mar",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"700","2021-03-04 15:45:26-03","IF","SPSF","08869","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"O.T. Aguiar",NA,NA,NA,"O.T. Aguiar","1984","12","19","Brasil","SP","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Material com frutos.; GEOGRAFIA: Coletada próximo á Sede.;","Magnoliophyta","Myrtales",NA,"América do Sul","P.E.Morro do Diabo",NA,"54606","auto","Magnoliopsida",NA,NA,NA
"701","2021-03-04 15:45:26-03","IF","SPSF","17827","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"O.T.Aguiar","1994","12","01","J.A.Pastore","1994","12","06","Brasil","SP","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"558",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 3m de altura, frutos imaturos verdes.&nf;Nome popular:  Laranjinha-do-mato.; GEOGRAFIA: Estrada do caldeirão, na margem do caminho.;","Magnoliophyta","Myrtales",NA,"América do Sul","P.E.Morro do Diabo",NA,"54606","auto","Magnoliopsida",NA,NA,NA
"702","2021-03-04 15:45:26-03","IF","SPSF","16379","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"G.M. Barroso","1992","10","01","A.Furlan & D.C. Zappi","1988","11","06","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"633",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 7m de altura. Botões verdes, flores brancas.; GEOGRAFIA: Trilha do morro do Corsário.;","Magnoliophyta","Myrtales",NA,"América do Sul","P.E.Serra do Mar, Picinguaba",NA,"34265","auto","Magnoliopsida",NA,NA,NA
"703","2021-03-04 15:45:26-03","IF","SPSF","16440","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"D.C.Zappi e G.M. Barroso","1992","10","01","A.Furlan et al.","1988","11","04","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"547",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore, 6m de altura. DAP: 15cm, flores verdes imaturas.; GEOGRAFIA: Trilha atrás do alojamento.;","Magnoliophyta","Myrtales",NA,"América do Sul","P.E.Serra do Mar, Picinguaba",NA,"34265","auto","Magnoliopsida",NA,NA,NA
"704","2021-03-04 15:45:26-03","IF","SPSF","16378","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"G.M.Barroso","1992","10","01","J.E.L.S. Ribeiro","1988","02","07","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"245",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto, 2m de altura. Flores creme.; GEOGRAFIA: Restinga da praia, próximo da estrada para a praia e o alojamento da Sema.;","Magnoliophyta","Myrtales",NA,"América do Sul","P.E.Serra do Mar, Picinguaba",NA,"34265","auto","Magnoliopsida",NA,NA,NA
"705","2021-03-04 15:45:26-03","IF","SPSF","16377","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"G.M. Barroso",NA,NA,NA,"J.E.L.S. Ribeiro et al.","1988","02","07","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"257",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto, 5m de altura, frutos verdes.; GEOGRAFIA: Restinga da praia, próximo da estrada para a praia e o alojamento da Sema.;","Magnoliophyta","Myrtales",NA,"América do Sul","P.E.Serra do Mar, Picinguaba",NA,"34265","auto","Magnoliopsida",NA,NA,NA
"706","2021-03-04 15:45:26-03","IF","SPSF","16382","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"G.M.Barroso","1992","10","01","F.C.P.Garcia","1988","12","04","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"285",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 7m de altura, flores com sépalas verde creme.; GEOGRAFIA: Trilha das 3 Lagoas.;","Magnoliophyta","Myrtales",NA,"América do Sul","P.E.Serra do Mar, Picinguaba",NA,"34265","auto","Magnoliopsida",NA,NA,NA
"707","2021-03-04 15:45:26-03","IF","SPSF","16383","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"G.M.Barroso","1992","10","01","A.Furlan et al.","1989","11","12","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"951",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore de 5m de altura. Flores brancas e perfumadas.; GEOGRAFIA: Trilha da Guarita.;","Magnoliophyta","Myrtales",NA,"América do Sul","P.E.Serra do Mar, Picinguaba",NA,"34265","auto","Magnoliopsida",NA,NA,NA
"708","2021-03-04 15:45:26-03","IF","SPSF","16380","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"Osny T. Aguiar",NA,NA,NA,"A.Furlan & D.C. Zappi","1988","11","05","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"576",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta, 6m de altura. Botões verdes flores brancas.; GEOGRAFIA: Trilha da Guarita.;","Magnoliophyta","Myrtales",NA,"América do Sul","P.E.Serra do Mar, Picinguaba",NA,"34265","auto","Magnoliopsida",NA,NA,NA
"709","2021-03-04 15:45:26-03","IF","SPSF","26950","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,NA,NA,NA,NA,"S.L.R.Castro","1996","04","05","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"43",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Trepadeira, flores branca, frutos imaturos verdes, frutos maduros de coloração vinho a preta.; GEOGRAFIA: Restinga, estrada da Guarita, Praia da Fazenda.;","Magnoliophyta","Myrtales",NA,"América do Sul","Picinguaba",NA,"34265","auto","Magnoliopsida",NA,NA,NA
"710","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","limbatus","Phyllocalyx limbatus","O.Berg",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P14P1N0005","264",NA,NA,"B(fr),W(fl & fr)",NA,NA,NA,"Southern America","ad Angra dos Reis",NA,NA,NA,NA,NA,NA,NA
"711","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","limbatus","Phyllocalyx limbatus","O.Berg",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P14P1N0005","5760",NA,NA,"B(fr),W(fl & fr)",NA,NA,NA,"Southern America","ad Angra dos Reis",NA,NA,NA,NA,NA,NA,NA
"712","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","limbatus","Phyllocalyx limbatus","O.Berg",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P14P1N0005","s.n.",NA,NA,"B(fr),W(fl & fr)",NA,NA,NA,"Southern America","loco incerto prov.",NA,NA,NA,NA,NA,NA,NA
"713","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","macrosepalus","Phyllocalyx macrosepalus","O.Berg",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P14P1N0005","s.n.",NA,NA,NA,NA,NA,NA,"Southern America","in fruticetis umbrosis montium Serra da Chapada",NA,NA,NA,NA,NA,NA,NA
"714","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","macrosepalus","Phyllocalyx macrosepalus","O.Berg",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P14P1N0005","s.n.",NA,NA,"Original herbaria: Mart., Zuccar.; Dryas; HABITAT: Dryas",NA,NA,NA,"Southern America","ad Alegres et Manoel Jesu praedia, Dryas",NA,NA,NA,NA,NA,NA,NA
"715","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","macrosepalus","Phyllocalyx macrosepalus","O.Berg",NA,NA,NA,NA,"Mikan, JC",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P14P1N0005","s.n.",NA,NA,"Original herbaria: Mart., Zuccar.; Dryas; HABITAT: Dryas",NA,NA,NA,"Southern America","ad Alegres et Manoel Jesu praedia, Dryas",NA,NA,NA,NA,NA,NA,NA
"716","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","marginatus","Phyllocalyx marginatus","O.Berg",NA,NA,NA,NA,"Martius, C",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Original herbarium: Mart.(sine fl,fr imat); Dryas; HABITAT: Dryas",NA,NA,NA,"Southern America","Dryas",NA,NA,NA,NA,NA,NA,NA
"717","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","retusus","Phyllocalyx retusus","O.Berg",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,"P14P1N0005 P14P1N0030","s.n.",NA,NA,NA,NA,NA,NA,"Southern America","ad ripas fluminiis Rio Pardo in Montevideo",NA,NA,NA,NA,NA,NA,NA
"718","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Phyllocalyx","speciosus","Phyllocalyx speciosus","(Cambess.) O.Berg",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Original herbarium: Camb.; Oreas; HABITAT: Oreas",NA,NA,NA,"Southern America","in sabulosis prope praedium vulgo Fazenda d'Araracuara, Oreas",NA,NA,NA,NA,NA,NA,NA
"719","2021-02-08 12:43:58-03","UFRGS","ICN","191171","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Grings, M",NA,NA,NA,"Silva Filho, PJS; Ferreira, GE","2012","12","14","Brasil","SC","Imbituba","-48.65","-28.150556","-48.65","-28.150556",NA,NA,"1857",NA,NA,"Arbusto de aprox. 60cm de altura, fruto alaranjado; Nas dunas","Dicotyledon",NA,NA,"América do Sul","Ibiraquera",NA,NA,NA,NA,NA,NA,NA
"720","2021-02-08 12:43:58-03","UFRGS","ICN","110378","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M","1993",NA,NA,"Mello-Silva, R;; et al.","1986","11","06","Brasil","MG","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"s.n.","103","103","Arvoreta de 6 m de altura; cálice verde; pétalas alvas; estilete alvo-esverdeado; filetes alvos; anteras creme-odorífera.; Mata","Dicotyledon",NA,NA,"América do Sul","Fazenda Boa vista próximo á Torre de TV",NA,"67219","auto",NA,NA,NA,NA
"721","2021-02-08 12:43:58-03","UFRGS","ICN","061976","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M","1985","01",NA,"Kuhlmann, JG","1934","03","08","Brasil","MG","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"13937","auto",NA,NA,NA,NA
"722","2021-02-08 12:43:58-03","UFRGS","ICN","096311","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M","1992",NA,NA,"Hatschbach, G;; Silva, JM","1991","10","15","Brasil","PR","Pitanga","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,"55752","85","85","Árvore de 12 m de altura; flores alvas levemente cremes.","Dicotyledon",NA,NA,"América do Sul","Rio Feio",NA,"37178","auto",NA,NA,NA,NA
"723","2021-02-08 12:43:58-03","UFRGS","ICN","153298","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Hatschbach, G",NA,NA,NA,"Silva, JM; Sampaio, D; Coutinho, APS","2006","10","24","Brasil","PR","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"5153",NA,NA,"Doação do Herbário MBM.; Árvore, 4m, flor alva.; Floresta AtlÂntica.","Dicotyledon",NA,NA,"América do Sul","Arraial",NA,"45291","auto",NA,NA,NA,NA
"724","2021-02-08 12:43:58-03","UFRGS","ICN","163258","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Grings, M",NA,NA,NA,"Grings, M","2007","11","11","Brasil","RS","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"1001",NA,NA,"arvoreta de 3 m de alt. com flores brancas; em beira de capoeira próximo da floresta de galeria do rio Camaquã","Dicotyledon",NA,NA,"América do Sul","Projeto de Assentamento Quicuio",NA,"68702","auto",NA,NA,NA,NA
"725","2021-02-08 12:43:58-03","UFRGS","ICN","167428","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Nilson, AD","2010","12","09","Nilson, AD","2010","12","09","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"s.n.",NA,NA,"Obs: Planta procedente do Estado do Rio Grande do Sul, coletada em Itapuã no Município de Porto Alegre. Plantada no Jardim Botânico de Porto Alegre em 2001.","Dicotyledon",NA,NA,"América do Sul","Jardim Botânico",NA,"29946","auto",NA,NA,NA,NA
"726","2021-02-08 12:43:58-03","UFRGS","ICN","050982","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M","1981","11",NA,"Stehmann, JR","1981","11","01","Brasil","RS","Santo Antônio da Patrulha","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,"s.n.",NA,NA,"Arbusto.; Margem do Rio dos Sinos","Dicotyledon",NA,NA,"América do Sul",NA,NA,"29157","auto",NA,NA,NA,NA
"727","2021-02-08 12:43:58-03","UFRGS","ICN","088866","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Sobral, M","1985","01",NA,"Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"3692",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul","Itapuã",NA,"41667","auto",NA,NA,NA,NA
"728","2021-02-08 12:43:58-03","UFRGS","ICN","066600","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M","1986","06",NA,"Klein, RM","1970","12","19","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"9186","25","25","Arvoreta de 7 m de altura; flor branca.; Mata","Dicotyledon",NA,NA,"América do Sul","Pântano do Sul",NA,"27000","auto",NA,NA,NA,NA
"729","2021-02-08 12:43:58-03","UFRGS","ICN","157979","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M",NA,NA,NA,"Hentschel, R","2006","09","20","Brasil","SC","Garopaba","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"s.n.",NA,NA,"Arvoreta de 3 m de altura; Baixada, transição de solo arenoso para siltoso","Dicotyledon",NA,NA,"América do Sul",NA,NA,"11115","auto",NA,NA,NA,NA
"730","2021-02-08 12:43:58-03","UFRGS","ICN","066624","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Mattos, JR","1963",NA,NA,"Hoehne, W","1944","10","12","Brasil","SP",NA,NA,NA,NA,NA,NA,NA,"1517",NA,NA,"Arbusto do Cerrado.","Dicotyledon",NA,NA,"América do Sul","Parque do Estado de São Paulo",NA,NA,NA,NA,NA,NA,NA
"731","2021-02-08 12:43:58-03","UFRGS","ICN","174466","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Molz, M",NA,NA,NA,"Molz, M",NA,NA,NA,"Brasil","RS","Charqueadas","-51.580833","-29.996667","-51.580833","-29.996667",NA,NA,"s.n.","12","12","Arvoreta 5m altura, flores alvas.; Mata de restinga, beira de mata.","Dicotyledon",NA,NA,"América do Sul","Próximo a Arroio dos Ratos. Coord: 443985/6681454",NA,NA,NA,NA,NA,NA,NA
"732","2021-02-08 12:43:58-03","UFRGS","ICN","066626","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M","1983","05",NA,"Hatschbach, G","1980","12","13","Brasil","PR","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"43464",NA,NA,"Árvore de 5 m de altura; flor alva.","Dicotyledon",NA,NA,"América do Sul","Rodovia para Ponte Serrada",NA,"46666","auto",NA,NA,NA,NA
"733","2021-02-08 12:43:58-03","UFRGS","ICN","066639","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Hatschbach, G","1983",NA,NA,"Hatschbach, G","1982","10","26","Brasil","PR","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"45715",NA,NA,"Árvore de 5 m de altura; flor creme.; Capão","Dicotyledon",NA,NA,"América do Sul","Santa Rita",NA,"35166","auto",NA,NA,NA,NA
"734","2021-02-08 12:43:58-03","UFRGS","ICN","121446","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Soares; Silva, LH",NA,NA,NA,"Francisco, EM; et al.","1998","10","15","Brasil","PR","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"s.n.",NA,NA,"Árvore 3m; flores cremes.","Dicotyledon",NA,NA,"América do Sul","em frente a Vila Rural do outro lado da Rodovia",NA,"21990","auto",NA,NA,NA,NA
"735","2021-02-08 12:43:58-03","UFRGS","ICN","066149","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M","1985","07",NA,"Hatschbach, G","1967","08","26","Brasil","PR","Tapejará","-52.8732986450195","-23.7331008911133",NA,NA,NA,NA,"16993",NA,NA,"Arvoreta; flor alva.; Mata pluvial da bacia do rio Paraná","Dicotyledon",NA,NA,"América do Sul","Arredores",NA,"32078","auto",NA,NA,NA,NA
