"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","locality","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","fieldNumber","individualCount"
"466","2018-08-09 21:10:54-03","UFMT","UFMT","29246","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14714","1997",NA,"Brasil",NA,"Arbusto, ca. 80 cm alt.; botões com indumento negro.; Savana parque; Área arborizada com palmeiras (buritizal)",NA,NA,"Ca. 31 Km WNW ( em linha reta) de São Félix do Araguia. Estrada para Luciara. Fazenda Buritizal.","Souza, V.C.","03","20","Mato Grosso","São Félix do Araguaia","-50.942222","-11.501611",NA,NA,NA,NA,"1998",NA,NA,"-50.942222","-11.501611",NA,NA,NA,NA
"467","2018-08-09 21:10:54-03","UFMT","UFMT","29250","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.","3464","1997",NA,"Brasil",NA,"Arbusto 1,5 m, Frutos imaturos verdes.; Savana Florestada(cerrado), Relevo plano.",NA,NA,"Distrito de Indianópolis, Fazenda Brasil( divisa com fazenda Roncador).","Souza, V.C.","03","20","Mato Grosso","Barra do Garças","-52.439444","-15.093056",NA,NA,NA,NA,"1998",NA,NA,"-52.439444","-15.093056",NA,NA,NA,NA
"468","2018-08-09 21:10:54-03","UFMT","UFMT","30524","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Guarim Neto, G.; Lúrnio; Nazareth; Ferreira, H.","1552","2000",NA,"Brasil",NA,"Árvore.; Cerrado.",NA,NA,"Casa D. Alzira, Alto Coité., Região de Alto Coité.","Duarte, M.C.","03","30","Mato Grosso","Poxoréu",NA,NA,NA,NA,NA,NA,"2008","05","26",NA,NA,NA,NA,NA,NA
"469","2018-12-06 13:43:19-02","UFMT","UFMT","23821","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Nogueira Borges, H.","s.n.","1997",NA,"Brasil",NA,"Arbusto +/ 1,5 m, botões.; Cerrado(sensu stricto).",NA,NA,"Fazenda Experimental da UFMT.",NA,"01","20","Mato Grosso","Santo Antônio de Leverger","-56.083333","-15.766667",NA,NA,NA,NA,NA,NA,NA,"-56.083333","-15.766667",NA,NA,NA,NA
"470","2018-08-09 21:10:54-03","UFMT","UFMT","29251","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14054","1997",NA,"Brasil",NA,"Arbusto,1,5 m alt, frutos imaturos verdes.; Savan arborizada (cerrado).",NA,NA,"Estrada São Félix do Araguaia.",NA,"03","14","Mato Grosso","São Félix do Araguaia","-50.977028","-11.5755","180","180",NA,NA,NA,NA,NA,"-50.977028","-11.5755",NA,NA,NA,NA
"471","2018-08-09 21:10:54-03","UFMT","UFMT","15616","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Macedo, M.","59","1997",NA,"Brasil",NA,"Árvore cerca de 6 m, folhas digitadas, flor branca.; Mata de terra firme, solo argilo-arenoso.",NA,NA,"Faz. Baia Funda - Campo do Meio","Duarte, M.C.","05","31","Mato Grosso","Vila Bela da Sma Trindade",NA,NA,NA,NA,NA,NA,"2008","05","26",NA,NA,NA,NA,NA,NA
"472","2018-08-09 21:10:54-03","UFMT","UFMT","12614","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Macedo, M.; Godinho, R.","4569","1996",NA,"Brasil",NA,"Arbusto de 1,30m, folhas palmadas, flores alvas.&nf;; Cerrado, solo arenoso.",NA,NA,"Fazenda Matão - Santo Antônio Leverger.",NA,"03","09","Mato Grosso","Santo Antônio de Leverger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2018-08-09 21:10:54-03","UFMT","UFMT","29249","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14033","1997",NA,"Brasil",NA,"Arbusto, ca. 1m alt, botões castanho-escuras, na antese alvas.; Savana arborizada( cerrado).",NA,NA,"Estrada São Félix do Araguaia - Alto Boa Vista, ca. 40 Km de São Félix do Araguaia.","Souza, V.C.","03","14","Mato Grosso","São Félix do Araguaia","-50.977028","-11.5755",NA,NA,NA,NA,"1997","04","12","-50.977028","-11.5755",NA,NA,NA,NA
"474","2018-08-09 21:10:54-03","UFMT","UFMT","19374","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Ferreira, A.R.; Oliveira, D.","s.n.","1998",NA,"Brasil",NA,"Árvore de 2 m,folhas palmatilobadas alternadas, fruto imaturo marrom.; Cerrado, solo arenoso.",NA,NA,"Mangabeira-reserva serra da Borda.","Duarte, M.C.","11","08","Mato Grosso","Vila Bela da Sma Trindade",NA,NA,NA,NA,NA,NA,"2008","05","26",NA,NA,NA,NA,NA,NA
"475","2019-12-18 18:37:19-03","UFMT","UFMT","26661","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Rodrigues Pinto, J.R.","192","1999",NA,"Brasil",NA,"Arbóreo,5m alt.; Floresta de Vale do Véu de Noiva.",NA,NA,"Parque Nacional da Chpada dos Guimarães.","Oliveira-Filho, A.T.","02",NA,"Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292","500","500","107042","auto","2000","06",NA,NA,NA,NA,NA,NA,NA
"476","2018-08-09 21:10:54-03","UFMT","UFMT","1933","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Santos, J.U.; Rosário, C.S.","569","1982",NA,"Brasil",NA,"Arbusto com 30 cm, flores esverdeadas com estames brancos vistosos.; Solo alagadiço.",NA,NA,"Rodovia Cuiabá-Porto Velho à 356 Km de Cuiabá.",NA,"11","27","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2021-02-12 18:59:15-03","UFMT","UFMT","1935","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Cunha, C.N.; Guarim Neto, G.; Moraes, E.C.C.; Ferreira, L.A.D.; Guarim, V.L.M.S.; Ferreira,","1003","1983",NA,"Brasil",NA,"Subarbusto pequeno, robusto, fruto subgloboso verde.; Cerrado.",NA,NA,"BR-364, Estrada Nova, logo na entrada para Nobres.",NA,"04","22","Mato Grosso","Nobres","-56.3274993896484","-14.7202997207642",NA,NA,"176011","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2021-02-12 18:59:15-03","UFMT","UFMT","1934","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Cunha, C.N.; Guarim Neto, G.; Moraes, E.C.C.; Ferreira, L.A.D.; Guarim, V.L.M.S.; Ferreira,","1106","1983",NA,"Brasil",NA,"Árvore 4-5 m, caducifolia, flores vistosas esbranquicentas, face externa das pétalas esverdeadas,estames longos e numerosos.; Cerrado não inundável.",NA,NA,"Estrada Transpantaneira, Km 6.",NA,"05","29","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2018-08-09 21:10:54-03","UFMT","UFMT","10964","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Rodrigues, S.A.","20","1996",NA,"Brasil",NA,"Arvoreta, 1,5 m.; Cerrado",NA,NA,"Próximo à ITANORT.","Duarte, M.C.","03","18","Mato Grosso","Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,NA,"175746","auto","2008","05","26",NA,NA,NA,NA,NA,NA
"480","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Bombax","marginatum",NA,"Bombax marginatum","(A.St.-Hil., Juss. & Cambess.) K.Schum.",NA,"Claussen, P","85",NA,"Southern America","Brazil",NA,NA,NA,"P12P3N0044","locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Bombax","marginatum",NA,"Bombax marginatum","(A.St.-Hil., Juss. & Cambess.) K.Schum.",NA,"Gardner, G","3597",NA,"Southern America","Brazil",NA,NA,NA,"P12P3N0044","locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2017-09-11 16:27:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Bombax","marginatum",NA,"Bombax marginatum","(A.St.-Hil., Juss. & Cambess.) K.Schum.",NA,"Sellow, F","1441",NA,"Southern America","Brazil",NA,"There is another Sellow 1441 that is Chusquea sellowii",NA,"P12P3N0044","in campis prope Fazenda da Galena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Bombax","marginatum",NA,"Bombax marginatum","(A.St.-Hil., Juss. & Cambess.) K.Schum.",NA,"Pohl, JBE","1084",NA,"Southern America","Brazil",NA,NA,NA,"P12P3N0044","ad Carumba Macacco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Bombax","marginatum",NA,"Bombax marginatum","(A.St.-Hil., Juss. & Cambess.) K.Schum.",NA,"Martius, CFP","1635",NA,"Southern America","Brazil",NA,NA,NA,"P12P3N0044","locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Bombax","marginatum",NA,"Bombax marginatum","(A.St.-Hil., Juss. & Cambess.) K.Schum.",NA,"Weddell, HA","3334",NA,"Southern America","Brazil",NA,NA,NA,"P12P3N0044",NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Bombax","marginatum",NA,"Bombax marginatum","(A.St.-Hil., Juss. & Cambess.) K.Schum.",NA,"Burchell, WJ","6921",NA,"Southern America","Brazil",NA,NA,NA,"P12P3N0044","Caminho de Bacopary",NA,NA,NA,"Goiás",NA,"-50.133333","-15.933333",NA,NA,NA,NA,NA,NA,NA,"-50.133333","-15.933333",NA,NA,NA,NA
"487","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Bombax","marginatum",NA,"Bombax marginatum","(A.St.-Hil., Juss. & Cambess.) K.Schum.",NA,"Weddell, HA","1773",NA,"Southern America","Brazil",NA,NA,NA,"P12P3N0044","ad Abaité et Sertão d' Amaroleité",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Bombax","marginatum",NA,"Bombax marginatum","(A.St.-Hil., Juss. & Cambess.) K.Schum.",NA,"Saint-Hilaire, AFCP","s.n.",NA,"Southern America","Brazil",NA,NA,NA,"P12P3N0044","in provincia Minas Geraes prope S.João del Rey.",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Bombax","marginatum",NA,"Bombax marginatum","(A.St.-Hil., Juss. & Cambess.) K.Schum.",NA,"Warming, JEB","1219",NA,"Southern America","Brazil",NA,NA,NA,"P12P3N0044",NA,NA,NA,NA,"Minas Gerais","Lagoa Santa","-43.8897","-19.6272",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2021-03-03 22:00:02-03","FLAS","FLAS","220829","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Maria Fernanda Zermoglio","5604",NA,NA,"Bolivia","Preserved herbarium specimen","[Label note:] Voucher for: An empirical analysis of the relationship between biodiversity and landscape pattern in the savanna mosaics of Parque Nacional Noel Kempff Mercado, Bolivia. M.S. thesis, U.F. Geology Department, 2000.",NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2021-03-03 22:00:02-03","FLAS","FLAS","220830","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Maria Fernanda Zermoglio","5604",NA,NA,"Bolivia","Preserved herbarium specimen","[Label note:] Voucher for: An empirical analysis of the relationship between biodiversity and landscape pattern in the savanna mosaics of Parque Nacional Noel Kempff Mercado, Bolivia. M.S. thesis, U.F. Geology Department, 2000.",NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2021-03-03 22:00:02-03","FLAS","FLAS","220828","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Maria Fernanda Zermoglio","5604",NA,NA,"Bolivia","Preserved herbarium specimen","[Label note:] Voucher for: An empirical analysis of the relationship between biodiversity and landscape pattern in the savanna mosaics of Parque Nacional Noel Kempff Mercado, Bolivia. M.S. thesis, U.F. Geology Department, 2000.",NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2021-04-05 12:35:49-03","UNIVASF","HVASF","16990","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"A.C.P. Oliveira","1566","2012","América do Sul","Brasil",NA,"Árvore com ca. de 7,5m alt.. Desprovida de folha. Fruto maduro.","HVASF016990",NA,"Fazenda João Gonçalves de Almeida","D.G. Oliveira","08","31","Ceará","Ipaumirim","-38.798675","-6.785133","243","243",NA,NA,"2012","09","17","-38.798675","-6.785133","U",NA,NA,NA
"494","2021-04-05 12:35:49-03","UNIVASF","HVASF","145","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"C.L. Seido","5","2006","América do Sul","Brasil",NA,"Árvore ca. 4 m de alt.. Tronco acinzentado com estrias esverdeadas. Folhas palmadas, margens inteiras. Inicio de floração. Ovário súpero.","HVASF000145",NA,"povoado de Caboclo, Fazenda Boqueirão","C.L. Seido","05","21","Pernambuco","Afrânio","-40.904277","-8.475138","544","544",NA,NA,"2006","05","21","-40.904277","-8.475138","U",NA,NA,NA
"495","2021-04-05 12:35:49-03","UNIVASF","HVASF","17477","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"M.M.G. Granja","19","2012","América do Sul","Brasil",NA,"Árvore ca de 6m alt.. Folhas palmadas. Flores alvas, actinomorfas, monóclinas, polistêmones.","HVASF017477",NA,"Rodovia PE 555, km 77, lado direito da estrada sentido Lagoa Grande - Parnamirim","D.P. Souza","06","04","Pernambuco","Santa Maria da Boa Vista","-40.0475","-8.599777","421","421",NA,NA,"2012","10","15","-40.047500","-8.599777","U",NA,NA,NA
"496","2021-04-05 12:35:49-03","UNIVASF","HVASF","17281","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","cf. marginatum",NA,"Pseudobombax cf. marginatum","(A.St.-Hil.) A. Robyns",NA,"A.C.P. Oliveira","1612","2012","América do Sul","Brasil",NA,"Árvore com ca. de 7,50m alt.. Desprovida de folhas. Fruto imaturo e verde","HVASF017281",NA,"Povoado Plataforma","A.C.P. Oliveira","09","06","Pernambuco","Floresta","-38.523638","-8.724833","335","335",NA,NA,"2012","05","06","-38.523638","-8.724833","U",NA,NA,NA
"497","2021-04-05 12:35:49-03","UNIVASF","HVASF","17274","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","cf. marginatum",NA,"Pseudobombax cf. marginatum","(A.St.-Hil.) A. Robyns",NA,"A.C.P. Oliveira","1605","2012","América do Sul","Brasil",NA,"Árvore com ca. de 3,00m alt.. Desprovida de folhas. Fruto imaturo e verde.","HVASF017274",NA,"BR 232, destino ao Povoado Bom Nome","D.G. Oliveira","09","05","Pernambuco","São José do Belmonte","-38.610138","-8.003611","443","443",NA,NA,"2012","09","24","-38.610138","-8.003611","U",NA,NA,NA
"498","2021-04-05 12:35:49-03","UNIVASF","HVASF","12168","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"V.M. Cotarelli","879","2011","América do Sul","Brasil",NA,"Árvore ca. de 4m de alt., flores brancas e frutos verdes. Planta sem folhas.","HVASF012168","HVASF012168_v01","Lote 9, região próxima a BR-116","M.G. Bovini","07","14","Pernambuco","Floresta","-38.109155","-8.592261","450","450",NA,NA,"2011","08","22","-38.109155","-8.592261","U",NA,NA,NA
"499","2021-04-05 12:35:49-03","UNIVASF","HVASF","554","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"R.F Silva","18","2007","América do Sul","Brasil",NA,"Árvore com ca. de 7,0 m de alt., ocasional. Flor tipo pincel, filetas castanhos, anteras amarelas, estames numerosos.","HVASF000554",NA,"povoado de Caboclo","J.A. Siqueira Filho","06","02","Pernambuco","Afrânio","-40.936694","-8.478694","576","576",NA,NA,"2007","06","02","-40.936694","-8.478694","U",NA,NA,NA
"500","2021-04-05 12:35:49-03","UNIVASF","HVASF","15994","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"R.A. Silva","2013","2012","América do Sul","Brasil",NA,"Árvore com ca. de 7m de altura. Frutos imaturos indeiscentes de verdes.","HVASF015994",NA,"Sítio Cacimba","R.A. Silva","07","10","Ceará","Brejo Santo","-38.941666","-7.538083","397","397",NA,NA,"2012","07","10","-38.941666","-7.538083","U",NA,NA,NA
"501","2021-04-05 12:35:49-03","UNIVASF","HVASF","6485","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"D. Araújo","918","2009","América do Sul","Brasil",NA,"Árvore ca. de 6m de altura. Botões florais de indumento amarronzado.","HVASF006485",NA,"Lote 11","M.G. Bovini","10","21","Pernambuco","Custódia","-37.594388","-8.165166","517","517",NA,NA,"2011","08","23","-37.594388","-8.165166","U",NA,NA,NA
"502","2021-04-05 12:35:49-03","UNIVASF","HVASF","3892","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"J.G. Carvalho-Sobrinho","2118","2009","América do Sul","Brasil",NA,"Árvore ca. 6m alt. Ritidoma com estrias longitudinais verdes. Alburno alvo, com anel periférico de ca. 2 cm avermelhado, textura macia e levemente pegajoso. OBS.: indivíduo suprimido. Xiloteca.","HVASF003892",NA,"Área do PISF, picada da adutora, estaca 2814, próximo à área do Reservatório Serra do Livramento.","J.G. Carvalho-Sobrinho","04","02","Pernambuco","Salgueiro","-39.281472","-8.207888","408","408",NA,NA,"2009","04","02","-39.281472","-8.207888","U",NA,NA,NA
"503","2021-04-05 12:35:49-03","UNIVASF","HVASF","5000","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"J.G. Carvalho-Sobrinho","2264","2009","América do Sul","Brasil",NA,"Árvore ca. 4,5 m alt., tronco com estrias longitudinais verdes. Folíolos cartáceos. Cálice marrom, filetes alvos.","HVASF005000",NA,"Olho D'água dos Silvas, Faz. de Seu Zé de Buá","J.A. Siqueira Filho","07","09","Paraíba","Monteiro","-37.230194","-7.874666","737","737",NA,NA,"2011","11","02","-37.230194","-7.874666","U",NA,NA,NA
"504","2021-04-05 12:35:49-03","UNIVASF","HVASF","282","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"C.L. Seido","7","2006","América do Sul","Brasil",NA,"Árvore com ca. de 6 m alt.. desprovida de folhas. Frutos secos, deiscentes, imaturos, sementes anemocóricas.","HVASF000282","HVASF000282_v01","povoado de Caboclo, Fazenda Boqueirão","C.L. Seido","09","01","Pernambuco","Afrânio","-40.904277","-8.475138","544","544",NA,NA,"2006","11","01","-40.904277","-8.475138","U",NA,NA,NA
"505","2021-04-05 12:35:49-03","UNIVASF","HVASF","5953","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Marcondes Oliveira","4337","2009","América do Sul","Brasil",NA,"Árvore ± 6.0m alt. Flores alvas vistosas. Freqüente.","HVASF005953",NA,"Topo da Serra do Livramento","Marcondes Oliveira","07","10","Pernambuco","Cabrobó","-39.305805","-8.222222","530","530",NA,NA,"2009","07","10","-39.305805","-8.222222","U",NA,NA,NA
"506","2021-04-05 12:35:49-03","UNIVASF","HVASF","2636","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"D.C. Moura","588","2002","América do Sul","Brasil",NA,"Inflorescência terminal de cor branca, em forma de pincel, estames marrom.Botão floral marrom. Árvore com 8 m de altura. Planta esfingófila, perfume adocicado.","HVASF002636",NA,"Sitio Justino","D.C. Moura","09","25","Sergipe","Canindé de São Francisco","-37.843111","-9.607638","163","163",NA,NA,"2002","09","25","-37.843111","-9.607638","U",NA,NA,NA
"507","2021-04-05 12:35:49-03","UNIVASF","HVASF","20921","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","cf. marginatum",NA,"Pseudobombax cf. marginatum","(A.St.-Hil.) A. Robyns",NA,"A.C.P. Oliveira","2706","2013","América do Sul","Brasil",NA,"Árvore com ca. de 7,00m alt.. Desprovida de folha. Botão branco-amarronzado.","HVASF020921",NA,"Sítio Barro Branco","A.C.P. Oliveira","07","02","Ceará","Lavras da Mangabeira","-39.009575","-6.774733","280","280",NA,NA,"2013","07","02","-39.009575","-6.774733","U",NA,NA,NA
"508","2021-04-05 12:35:49-03","UNIVASF","HVASF","16693","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"F. Socolowski","168","2012","América do Sul","Brasil",NA,"Árvore ca. de 5m alt.. Fruto indeiscente.","HVASF016693",NA,"Próximo a localidade Cajueiro","F. Socolowski","09","27","Pernambuco","Parnamirim","-39.743805","-7.984694","429","429",NA,NA,"2012","09","27","-39.743805","-7.984694","U",NA,NA,NA
"509","2021-04-05 12:35:49-03","UNIVASF","HVASF","16825","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"N.M. Almeida","257","2012","América do Sul","Brasil",NA,"Árvore com ca. de 4m alt.. Caule com estrias longitudinais. Desprovida de folhas. Frutos deiscentes com sementes anemocóricas.","HVASF016825",NA,"Fazenda Socó, estrada de acesso para a Serra da Umburana","N.M. Almeida","09","04","Pernambuco","Santa Maria da Boa Vista","-39.732694","-8.407916","382","382",NA,NA,"2012","09","04","-39.732694","-8.407916","U",NA,NA,NA
