"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"150","2020-09-12 05:00:02-03","US","US","2732978","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"Klein, -- & -- Bresolin","1973","1","17","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955318","US02955318_01",NA,"Myrtales","10756","South America","Florianópolis. Alto do Rio Grande, Águas Mornas, Imaruí.","600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"151","2020-09-12 05:00:02-03","US","US","2174127","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"-- Reitz & Klein, --",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955338","US02955338_01",NA,"Myrtales","2279","South America","Mata Cia. Hering, Blumenau.","250",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"152","2020-09-12 05:00:02-03","US","US","2639164","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"T. S. Santos","1972","9","29","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"US02955312","US02955312_01",NA,"Myrtales","2444","South America - Neotropics","Bahia: OIivenca Km 21 para a F. Ipiranga ao Norte.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"153","2020-09-12 05:00:02-03","US","US","2732977","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"Klein, -- & -- Souza Sob.","1972","12","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955317","US02955317_01",NA,"Myrtales","10468","South America","Florianópolis. Bom Retiro, Paulo Lopes.","350",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"154","2020-09-12 05:00:02-03","US","US","292571","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"Collector illegible",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"US02955325","US02955325_01",NA,"Myrtales","473","South America","Brasilia meridionalis.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"155","2020-09-12 05:00:02-03","US","US","2956071","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"J. Tamashiro & A. Silva",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US02955332","US02955332_01",NA,"Myrtales","10541","South America - Neotropics","Est. S.P.; Estação Experimental de Ubatuba (IAC).",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"156","2020-09-12 05:00:02-03","US","US","1803984","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"B. Pickel","1941","12","3","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US02955339","US02955339_01",NA,"Myrtales","5536","South America - Neotropics","S. Paulo (= Capital).",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"157","2020-09-12 05:00:02-03","US","US","2325433","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"R. M. Klein","1959","11","20","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955322","US02955322_01",NA,"Myrtales","2330","South America","Morro Spitzkopf, Blumenau.","600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"158","2019-11-13 11:25:50-03","USP","SPF","167694","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Hatschbach, G","2004",NA,NA,"Cervi, AC","2004","11","04","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,"SPF00167694",NA,NA,NA,"8733",NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:25:50-03","USP","SPF","164993","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Chiea, SAC","1991","02",NA,"Barros, F","1990","11","14","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00164993",NA,NA,NA,"1950",NA,"Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"160","2021-03-25 13:52:41-03","UNIVILLE","JOI","18517","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Vieira, F.C.S.","2018","10","25","Vieira, F.C.S.; Longen, F.","2018","10","20","Brasil","Santa Catarina","Garuva","-49.0025","-26.1025","49º0'9''W","26º6'9''S",NA,"JOI018517",NA,NA,NA,"2883",NA,"Próximo da ponte baixa do Quiriri.","120","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-10-07 09:34:38-03","UEFS","HUEFS","13890","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Carvalho, A.M.de","1981","04","26","Brasil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,"HUEFS0013890","HUEFS0013890","Angiospermae","Myrtales","665",NA,NA,NA,NA,NA,NA,"36070","auto","Rosanae",NA,NA,NA,NA,NA
"162","2019-10-07 09:34:38-03","UEFS","HUEFS","176920","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Lima, D.P.","1972","10","05","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,"HUEFS0176920","HUEFS0176920","Angiospermae","Myrtales","13087",NA,"Mata da Fazenda Ipiranga.",NA,NA,NA,NA,"61245","auto","Rosanae",NA,NA,NA,NA,NA
"163","2019-10-07 09:34:38-03","UEFS","HUEFS","90848","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Barros, F.de","1990","06","14","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"HUEFS0090848","HUEFS0090848","Angiospermae","Myrtales","1950",NA,"Reserva Biológica do Parque Estadual das Fontes do Ipiranga.",NA,NA,NA,NA,"53584","auto","Rosanae",NA,NA,NA,NA,NA
"164","2019-10-07 09:34:38-03","UEFS","HUEFS","90805","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Wanderley, M.G.L.","1981","11","04","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"HUEFS0090805","HUEFS0090805","Angiospermae","Myrtales","402",NA,"Reserva Biológica das Fontes do Ipiranga.","900","900",NA,NA,"53584","auto","Rosanae",NA,NA,NA,NA,NA
"165","2019-06-11 12:38:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","1965","11","15","Brazil","Paraná",NA,"-51","-24",NA,NA,NA,NA,NA,"Spermatophyta",NA,"13081","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"13081",NA,NA
"166","2015-03-07 08:55:38-03","F","FMNH-SEEDPLANTS","V0152400F","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0152400F","V0152400F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"167","2015-03-07 08:55:38-03","F","FMNH-SEEDPLANTS","V0152401F","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0152401F","V0152401F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"168","2018-05-14 17:28:42-03","F","FMNH-SEEDPLANTS","V0179857F","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,"RRC ID Flag",NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"V0179857F","V0179857F_01 V0179857F_02","Spermatophyta",NA,"20223","South America",NA,"500",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"20223",NA,NA
"169","2015-03-07 09:06:52-03","F","FMNH-SEEDPLANTS","V0179858F","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0179858F","V0179858F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"170","2019-01-25 15:35:24-02","IAC","IAC","21337","S","Plantae","Melastomataceae-1.Olisbeoideae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","R. Goldenberg","1996","11","20","B.J. Pickel","1941","12","03","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475","Arvore isolada.",NA,NA,NA,NA,"5536",NA,"Horto Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-01-25 15:35:24-02","IAC","IAC","43180","S","Plantae","Melastomataceae-1.Olisbeoideae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","L.C. Bernacci et al.","2001","02","08","L.C. Bernacci; G.A.D.C. Franco; G. Durigan & E. Furlan","2001","02","08","Brasil","São Paulo","Ibiúna","-47.114699","-23.728088","-47.114699","-23.728088",NA,NA,NA,NA,NA,"3473",NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lila, indivíduo V 20.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-01-25 15:42:33-02","IAC","IAC","45019","S","Plantae","Melastomataceae-1.Olisbeoideae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","S.A.C. Chiea","1989","04","15","I. Cordeiro","1987","08","15","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,"348",NA,"Parque Estadual das Fontes do Ipiranga, picada atrás do Orquidário",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-06-24 08:13:00-03","IAC","IAC","50338","S","Plantae","Melastomataceae-1.Olisbeoideae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","2007","09","11","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","2007","09","11","Brasil","São Paulo","Ubatuba","-45.083511","-23.367009","-45.083511","-23.367009","subparcela 81, indivíduo I 1653.",NA,NA,NA,NA,"509",NA,"Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-01-25 15:42:33-02","IAC","IAC","50381","S","Plantae","Melastomataceae-1.Olisbeoideae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","E. Ramos et al.","2008","04","20","E. Ramos; J.A.M.A. Gomes; J.F. Benedito & S. Santos","2008","04","20","Brasil","São Paulo","Ubatuba","-45.082034","-23.373667","-45.082034","-23.373667","Subparcela 17, Indivíduo H0251",NA,NA,NA,NA,"612",NA,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-07-23 12:16:02-03","CEPLAC","CEPEC","104306","PreservedSpecimen","Plantae","Myrtaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,"M. Sobral",NA,NA,NA,"P. Fiaschi","2004","11","27","Brasil","Bahia","ILHÉUS","-39.117222","-14.586111","39W7'2","14S35'10",NA,NA,NA,NA,NA,"2663",NA,"Rod. Ilhéus/Itacaré (BA-001), na latura d Km 20, estrada a esquerda. Acesso ao Retiro. Ramal vicinal ca. 5,5Km a direita,para a Lagoa Encantada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-07-23 12:13:32-03","CEPLAC","CEPEC","112889","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,"R. Goldenberg",NA,NA,NA,"Jardim, J. G.","2005","02","24","Brasil","Bahia","JUSSARÍ","-39.536111","-15.160278","39W32'10","15S9'37",NA,NA,NA,NA,NA,"4495",NA,"Reserva Particular do Patrimônio Natural Serra do Teimoso, Rod. Jussari/Palmira, entrada ca. 7km da cidade. Faz. Teimoso.","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-07-23 12:13:32-03","CEPLAC","CEPEC","85055","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,"M. Sobral",NA,NA,NA,"A. M. Amorim","1999","04","21","Brasil","Bahia","JUSSARÍ","-39.528611","-15.158056","39W31'43","15S9'29",NA,NA,NA,NA,NA,"2891",NA,"Entrada ca. 7,5Km de Jussari Faz. Teimoso. RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,NA,NA,"30/09/2003",NA,NA,NA,NA
"178","2020-07-23 12:13:32-03","CEPLAC","CEPEC","14843","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,"J. J. Wurdack",NA,NA,NA,"S. A. Mori","1978","09","15","Brasil","Bahia","MUCURÍ","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,NA,NA,NA,"10564",NA,"Prox. ponte sobre o Rio Mucuri na BR 101.",NA,NA,NA,NA,"78440","auto",NA,"30/12/1979",NA,NA,NA,NA
"179","2020-07-23 12:13:32-03","CEPLAC","CEPEC","8631","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,"J. J. Wurdack",NA,NA,NA,"T. S. dos Santos","1972","09","29","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0W0'0",NA,"<ll>dwc_commonname:</ll> Cafezinho",NA,NA,NA,NA,"2444",NA,"Olivença, Km 21 p/ Faz Ipiranga ao N.",NA,NA,NA,NA,"61245","auto",NA,"30/10/1978",NA,NA,NA,NA
"180","2020-07-23 12:13:32-03","CEPLAC","CEPEC","23396","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,"T. Marley",NA,NA,NA,"A. M. de Carvalho","1981","04","26","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"655",NA,"Estrada Olivença/Vila Brasil, 33KM ao SW de Olivença. Maruim, Faz. Dois de Julho.",NA,NA,NA,NA,"36070","auto",NA,"30/12/1991",NA,NA,NA,NA
"181","2020-09-22 13:48:54-03","USP","SPFW","1059","PreservedSpecimen","Plantae","Melastomataceae","Mouriria","chamissoana","Mouriria chamissoana","Cogn.","P.R. Reitz 1958",NA,NA,NA,"Klein, R.","1957","11","28","Brasil","Santa Catarina","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,NA,NA,NA,"2218",NA,NA,"600","600",NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA
"182","2020-11-12 17:01:44-03","UEL","FUEL","16387","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Rizzini, CT","1973","08","28","Lima, DP","1972","10","05","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,"FUEL005948",NA,"Tracheophyta","Myrtales","13087",NA,"Mata da Fazenda Ipiranga",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"183","2020-11-12 17:01:44-03","UEL","FUEL","4107","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Hatschbach, G",NA,NA,NA,"Hatschbach, G; Callejas, R","1983","11","30","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,"FUEL005947",NA,"Tracheophyta","Myrtales","47169",NA,"Serrinha",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"184","2020-11-12 17:01:44-03","UEL","FUEL","38420","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Chiea, SAC","1991","02","19","Fábio de Barros","1990","12","14","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"FUEL005953",NA,"Tracheophyta","Myrtales","1950",NA,"Reserva Biológica Parque Estadual Fontes Ipiranga",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"185","2019-11-01 15:04:29-03","UnB","UB","195046","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Baumgratz, JFA","2011",NA,NA,"Siqueira, GS","2004","12","17","Brasil","Espírito Santo","Linhares","-40.122778","-19.653056","-40.122778","-19.653056","Porte: Arbóreo; Forma Vida: Terrestre; Cor Fruto Maduro: Amarelado; Cor Fruto Imaturo: Verde; Cor Exsudação: Incolor; Descamação: Ausente; Forma Fuste: Cilíndrico; Superfície Casca: Áspera; Altura Total (m): 5; Altura Fuste (m): 2; Cap Fuste (cm): 22",NA,NA,"Dicotyledoneae",NA,"156","Southern America","Córrego dourado. Estrada: Gávea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-05-06 12:00:18-03","UFU","HUFU","4867","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Romero, R.","1993","03","12","Furlan, A.; et al.","1990","11","12","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"Árvore, ca. 14 m. Flores branco-amareladas.","HUFU00066166","HUFU00066166",NA,NA,"1325",NA,"Picinguaba, Trilha do Palmital. Atrás do alojamento.",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"187","2019-05-06 12:00:18-03","UFU","HUFU","37681","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Manzatto, A.G.","2001","11","28","Disciplina Princípios; Métodos em Taxonomia Vegetal","2001","11","21","Brasil","São Paulo","São Luiz do Paratinga",NA,NA,NA,NA,"Árvore, heliófito, flores com cálice esverdeadoe corola branca.; Floresta secundária, solo rochoso.","HUFU00066164","HUFU00066164",NA,NA,"50",NA,"Núcleo Santa Virgínia IF, Trilha do Rio Ipiranga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-05-06 12:00:18-03","UFU","HUFU","68061","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Romero, R.","2014","02",NA,"Araújo, G.M.","2014","02","06","Brasil","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,"Árvore 12 m. Fruto verde.; Floresta semidecidual.","HUFU00066165","HUFU00066165",NA,NA,"s.n",NA,"Bosque de Araguari",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"189","2020-08-20 14:57:59-03","UFSC","FLOR","64310","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Barboza, E.","2016","11","16","Roher, D.A.; Nardin, E.C.; Araújo, L.; Silva, M.","2013","12","07","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"Árborea de 15m.","FLOR0064310","FLOR0064310",NA,"Myrtales","227",NA,"L.T. 230kv Joinville Norte - Curitiba C2 (Resgate).",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"190","2020-08-20 14:57:59-03","UFSC","FLOR","783","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Klein, R.M.","1959","11","20","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"árvore, flor branca, 10m altura","FLOR0000783",NA,NA,"Myrtales","2330",NA,"Morro Spitzkopf.","600","600",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"191","2020-08-20 14:57:59-03","UFSC","FLOR","2051","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Klein, R.M.","1966","12","20","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"árvore, flor branca, 15m altura","FLOR0002051",NA,NA,"Myrtales","6964",NA,"Morro do Ribeirão, Ilha de Santa Catarina.","350","350",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"192","2020-08-20 14:57:59-03","UFSC","FLOR","24816","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1973","02","20","Brasil","Santa Catarina","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,"árvore, Fruto Imaturo, verde, 15m altura","FLOR0024816",NA,NA,"Myrtales","10875a",NA,"Águas Mornas.","300","300",NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"193","2020-08-20 14:57:59-03","UFSC","FLOR","18856","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1973","01","17","Brasil","Santa Catarina","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,"árvore, Fruto Imaturo, verde, 15m altura","FLOR0018856",NA,NA,"Myrtales","10756",NA,"Alto do Rio Grande, Águas Mornas.","600","600",NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"194","2020-08-20 14:57:59-03","UFSC","FLOR","66855","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Grings, M.; Mello, A.S.","2018","11","14","Grings, M.; Mello, A.S.","2018","11","14","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"Árvore remanescente em meio a plantio de palmeira-real; árvore com cerca de 13m de altura; floração ramiflora muito abundante e aromática; flores brancas","FLOR0066855","FLOR0066855",NA,"Myrtales","1955",NA,"Reserva Volta Velha, atrás do refeitório.",NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"195","2020-08-20 14:57:59-03","UFSC","FLOR","18839","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","1972","12","13","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"árvore, flor branca, 15m altura","FLOR0018839",NA,NA,"Myrtales","10468",NA,"Bom Retiro.","350","350",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA
"196","2020-08-20 14:57:59-03","UFSC","FLOR","812","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","1958","01","21","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"árvore, Fruto Imaturo, verde, 10m altura","FLOR0000812",NA,NA,"Myrtales","6252",NA,"Porto do Palmital, Garuva.","10","10",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"197","2021-03-04 15:43:43-03","IF","SPSF","13418","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"G. Hatschbach & R.Callejas","1983","11","30","Brasil","PR","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial&nf;;",NA,NA,"Magnoliophyta","Lamiales","47169","América do Sul","Serrinha",NA,NA,NA,NA,"38300","auto","Magnoliopsida",NA,NA,NA,NA,NA
"198","2021-03-04 15:43:43-03","IF","SPSF","38366","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"G.Hatschbach","1968","02","27","Brasil","PR","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"COLETA: Mata pluvial de encosta de morro, junto a rio encachoeirado.&nf;Arvoreta 4m.;",NA,NA,"Magnoliophyta","Lamiales","18649","América do Sul","serra de Araraquara","100","100",NA,NA,"41937","auto","Magnoliopsida",NA,NA,NA,NA,NA
"199","2021-03-04 15:43:43-03","IF","SPSF","19533","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"S.E.Martins & O.T. Aguiar","1993","11","11","Brasil","SP","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area poluida&nf;;",NA,NA,"Magnoliophyta","Lamiales","159","América do Sul","Vale do Rio Mogi",NA,NA,NA,NA,"15123","auto","Magnoliopsida",NA,NA,NA,NA,NA
"200","2021-03-04 15:43:43-03","IF","SPSF","02814","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"J.P.Coelho","1946","10","29","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Lamiales",NA,"América do Sul","Arboreto de Vila Amália",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"201","2021-03-04 15:43:43-03","IF","SPSF","45162","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","J.A.Pastore","2011","11","23","J.B.Baitello & F.A.R.D.P.Arzolla & F.E.S.P.Vilela","2011","11","11","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: Borda da mata.&nf;Árvore 8m altura; flores de cor creme.; GEOGRAFIA: Estrada da Chapada;",NA,NA,"Magnoliophyta","Lamiales","2571","América do Sul","Parque Estadual da Cantareira",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
