"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"631","2019-11-01 15:03:44-03","UnB","UB","211663","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB","MCFPAC54","2012","08","17","Southern America","Brasil","Goiás","Edéia","Fazenda Tupi (MCFPAC)","-50.1012","-17.788",NA,"Árvore, 10m. Decídua, folhas no chão; Mata seca/ciliar. Solo pedregoso, latossolo marrom escuro",NA,NA,"Villarroel, D","395","395",NA,NA,"2012",NA,NA,"-50.1012","-17.788",NA,NA,NA,NA,NA,NA
"632","2019-11-01 15:03:44-03","UnB","UB","211034","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP405","2012","10","09","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (MSFCFC)","-50.078056","-17.728333",NA,"Árvore, 10m; Mata ciliar. Solo argiloso, avermelhado",NA,NA,"Harris, SA","520","520",NA,NA,"2012",NA,NA,"-50.078056","-17.728333",NA,NA,NA,NA,NA,NA
"633","2019-11-01 15:03:44-03","UnB","UB","107683","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Montoro, GR","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"Plântula CHR: 2 cotilédones opostos porém direcionados através dos pecíolos para o mesmo lado, hipógeos; criptocotiledonares; carnosos de reserva; limbo inteiro porém retorcido; levemente discolor branco amarelado; dimensões entre 1,2-1,7 cm de comp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2019-11-01 15:03:44-03","UnB","UB","157466","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ratter, JA; Fonseca Filho, J; Fonseca, SG","3235","1976","06","30","Southern America","Brasil","Minas Gerais","Januária","Approx. 10km W of Januária.","-44.5","-15.5",NA,"Tree, 10m tall, 0,25m in diam. at breast height. Nearly leafless at this time of year.; In remmants of deciduous forest.",NA,NA,"Taylor, EL",NA,NA,NA,NA,NA,NA,NA,"-44.5","-15.5",NA,NA,NA,NA,NA,NA
"635","2019-11-01 15:03:44-03","UnB","UB","157468","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Heringer, EP","7374","1959","12","07","Southern America","Brasil","Minas Gerais",NA,"Fazenda do Funil.",NA,NA,NA,NA,NA,NA,"Taroda, N",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-01 15:03:44-03","UnB","UB","16464","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","s.n.9","2005","06","01","Southern America","Brasil","Piauí","Guadalupe","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão","-43.530556","-6.832222",NA,"Fuso 23M.; Árvore 5,5m x 33cm; Bioma cerrado / área de transição.",NA,NA,"Gomes, BM","137","137",NA,NA,NA,NA,NA,"-43.530556","-6.832222",NA,NA,NA,NA,NA,NA
"637","2019-11-01 15:03:44-03","UnB","UB","1889","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Irwin, HS; Grear Junior, JW; Santos, RR; Souza, R","17348","1966","06","12","Southern America","Brasil","Mato Grosso","Xavantina","85 Km S de Xavantina",NA,NA,NA,"Árvore desfolhada x 25cm. Flor verde arroxeado. Fruto verde.; Campo inundado periodicamente.",NA,NA,"Taylor, EL","400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-11-01 15:03:44-03","UnB","UB","3847","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ratter, JA; Rocha, MP; Castro, RA","4469","1980","09","20","Southern America","Brasil","Goiás","Macaúba","Ca. 2 km de Macaúba, Parque Nacional do Araguaia, Ilha do Bananal","-50.5","-10.5",NA,"Casca com fissuras verticais rasas; florescendo sem folhas; frutos com mesocarpo amarelo aparente na suturas; sementes cinzas.; Árvore 13m x 35cm. Fruto vermelho-róseo.; Remanescente de mata semi-decídua.",NA,NA,"Taylor, EL",NA,NA,NA,NA,NA,NA,NA,"-50.5","-10.5",NA,NA,NA,NA,NA,NA
"639","2019-11-01 15:03:44-03","UnB","UB","216714","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Kuhlmann, MP","300","2014","08","28","Southern America","Brasil","Goiás","Goiás Velho","área particular",NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 10 m, fruto vermelho maduro, mais de 20 sementes; Mata Seca",NA,NA,"Kuhlmann, MP",NA,NA,NA,NA,"2014","08","28",NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-01 15:03:44-03","UnB","UB","216909","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Kuhlmann, MP","300","2014","08","28","Southern America","Brasil","Goiás","Goiás Velho","área particular",NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 10 m, fruto vermelho maduro, mais de 20 sementes; Mata Seca",NA,NA,"Kuhlmann, MP",NA,NA,NA,NA,"2014","08","28",NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-01 15:03:44-03","UnB","UB","27040","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Haidar, RF; Pereira, BAS; Matos, MQ; Vale, GD; Felfili, JM","28","2006","08","22","Southern America","Brasil","Piauí","Piracuruca",NA,"-41.671389","-4.101389",NA,"Nome popular de literatura (não é local); Árvore 9m x 15,12cm; Floresta Estacional Semidecidual. Solo: Litossolo Quartzarênico.",NA,NA,"Pereira, BAS","167","167",NA,NA,NA,NA,NA,"-41.671389","-4.101389",NA,NA,NA,NA,NA,NA
"642","2019-11-01 15:03:44-03","UnB","UB","90985","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ratter, JA","3559","1976","09",NA,"Southern America","Brasil","Goiás","Goiás",NA,"-50.25","-17.75",NA,NA,NA,NA,"Taylor, EL",NA,NA,NA,NA,NA,NA,NA,"-50.25","-17.75",NA,NA,NA,NA,NA,NA
"643","2019-11-01 15:03:44-03","UnB","UB","90983","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Santos, RR","R1650","1968","06",NA,"Southern America","Brasil","Mato Grosso",NA,"10 Km S da base camp",NA,NA,NA,NA,NA,NA,"Taylor, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-11-01 15:03:44-03","UnB","UB","90984","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Heringer, EP","11761",NA,NA,NA,"Southern America","Brasil","Goiás","Caldas Novas","Caldas Novas, Pousada do Rio Quente","-48.625","-17.7417",NA,NA,NA,NA,"Taylor, EL",NA,NA,NA,NA,NA,NA,NA,"-48.625","-17.7417",NA,NA,NA,NA,NA,NA
"645","2019-11-01 15:03:44-03","UnB","UB","90986","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Heringer, EP","13103","1974","02","26","Southern America","Brasil","Goiás","Caldas Novas","Caldas Novas, Serra de Caldas Novas","-48.625","-17.7417",NA,NA,NA,NA,"Taylor, EL",NA,NA,NA,NA,NA,NA,NA,"-48.625","-17.7417",NA,NA,NA,NA,NA,NA
"646","2019-11-01 15:03:44-03","UnB","UB","90987","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Heringer, EP","11761",NA,NA,NA,"Southern America","Brasil","Goiás","Caldas Novas","Caldas Novas, Hotel da Pousada em Caldas Novas","-48.625","-17.7417",NA,NA,NA,NA,"Taroda, N",NA,NA,NA,NA,NA,NA,NA,"-48.625","-17.7417",NA,NA,NA,NA,NA,NA
"647","2019-11-01 15:03:44-03","UnB","UB","90988","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ratter, JA","1121","1968","04",NA,"Southern America","Brasil","Mato Grosso",NA,"9 Km E da base camp",NA,NA,NA,NA,NA,NA,"Taylor, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-11-01 15:03:44-03","UnB","UB","90989","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ratter, JA","1075","1968","04","18","Southern America","Brasil","Mato Grosso",NA,"9 Km E da base camp",NA,NA,NA,NA,NA,NA,"Taylor, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-11-01 15:03:44-03","UnB","UB","90991","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Marimon, BS","296","1999",NA,NA,"Southern America","Brasil","Mato Grosso","Nova Xavantina","Nova Xavantina, RESBIO Mário Viana","-52.359444","-14.72",NA,NA,NA,NA,"Marimon, BS",NA,NA,NA,NA,NA,NA,NA,"-52.359444","-14.72",NA,NA,NA,NA,NA,NA
"650","2019-11-01 15:03:44-03","UnB","UB","90992","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Pirani, JR","4763",NA,NA,NA,"Southern America","Brasil","Goiás","Itumbiara","Itumbiara, Estrada para Rio Verde","-49.310278","-18.395278",NA,NA,NA,NA,"Cristóbal, CL",NA,NA,NA,NA,NA,NA,NA,"-49.310278","-18.395278",NA,NA,NA,NA,NA,NA
"651","2019-11-01 15:03:44-03","UnB","UB","90993","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Irwin, HS","25168","1969","01","22","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taylor, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-11-01 15:03:44-03","UnB","UB","90994","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Irwin, HS","11981","1966","01","22","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"Taylor, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2019-11-01 15:03:44-03","UnB","UB","90995","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Irwin, HS","15228","1966","04","21","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taylor, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-11-01 15:03:44-03","UnB","UB","90996","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Irwin, HS","15739","1966","05","08","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taylor, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Silva, KF","IFN-417-C4793.2","2017","08","24","Southern America","Brasil","Maranhão","Timon","Taboca Grande","-42.930003","-4.950007",NA,"Conglomerado MA-417_C. Subunidade 3. Subparcela 2. indivíduo 6. F6; Árvore 11,3m x 21cm DAP; base reta; flor creme avermelhada; fruto capsular imaturo, 3-4 lóculos, 4 x 1cm cada lóculo, verde por fora e por dentro, carnoso, com polpa; casca cinza",NA,NA,"Dias, EBA","89","89",NA,NA,"2018","03","23","-42.930003","-4.950007",NA,NA,NA,NA,NA,NA
"656","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Araújo, JF","IFN-32913951.4","2018","04","13","Southern America","Brasil","Maranhão","Codó","Comunidade Santo Antônio","-43.919999","-4.320009",NA,"Conglomerado MA-329. Subunidade 1. Subparcela 4. indivíduo 8. F6; Árvore; DAP em cm: 21,5; altura em m: 9,50; base reta; casca cinza por fora, amarelo por dentro, grossa, áspera; Mata de Cocais, predominância de babaçus, boa camada de serrapilheira,",NA,NA,"Oliveira, CT","35","35",NA,NA,"2018","11","11","-43.919999","-4.320009",NA,NA,NA,NA,NA,NA
"657","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Araújo, DS","IFN-629235extra","2018","07","16","Southern America","Brasil","Piauí","Cristalândia do Piauí","Capão","-45.179729","-10.620888",NA,"Conglomerado PI-629. Extra; Árvore; dap: 11,3; ht: 4,60; base reta; casca: acinzentada (cor externa), amarelada (cor interna), fina, lisa; encosta de morro com baixão e solo pedregoso.","UB0127865","UB0127865","Correia, C","529","529",NA,NA,"2018","10","02","-45.179729","-10.620888",NA,NA,NA,NA,NA,NA
"658","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Moraes, TM","IFN-28214941.4","2018","05","29","Southern America","Brasil","Maranhão","Buriti","Baixão do Cerrado","-43.200015","-3.960002",NA,"Conglomerado MA-282. Subunidade 1. Subparcela 4. indivíduo 19. F6; Árvore; DAP em cm: 18,0; altura em m: 13,00; base reta; casca creme, rosa por fora, amarela por dentro, fina, áspera, sem odor; Cerrado, relevo plano, solo pedregoso",NA,NA,"Oliveira, CT","94","94",NA,NA,"2018","11","14","-43.200015","-3.960002",NA,NA,NA,NA,NA,NA
"659","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Chacel, FC; Costa, LL; Sara, LL; Guimaraes, GR","138D4","2017","07","03","Southern America","Brasil","Distrito Federal","Brasília","Planaltina. Núcleo Rural Taquara. Chácara João de Deus. Propriedade de Gabriel Pereira de Deus. Próximo ao Rio Pipiripau","-47.561389","-15.626944",NA,"Arbórea. Entre 2 e 4 anos de idade. Ainda não floresceu; Agrofloresta",NA,NA,"Chacel, FC","1015","1015",NA,NA,"2017","09","15","-47.561389","-15.626944",NA,NA,NA,NA,NA,NA
"660","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Araújo, JF","IFN-33114632.5","2018","04","17","Southern America","Brasil","Maranhão","Codó",NA,"-43.559995","-4.320026",NA,"Conglomerado MA-331. Subunidade 2. Subparcela 5. indivíduo 25. F6; Árvore; DAP em cm: 12,0; altura em m: 8,50; base reta; casca marrom por fora, amarela por dentro, fina, áspera; Floresta secundária jovem, camada de serrapilheira mediana, solo argilo",NA,NA,"Oliveira, CT","72","72",NA,NA,"2018","11","14","-43.559995","-4.320026",NA,NA,NA,NA,NA,NA
"661","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Marinho, MAO","IFN-2556393.4","2018","05","30","Southern America","Brasil","Maranhão","Chapadinha","Cajazeiras","-43.559995","-3.780008",NA,"Conglomerado MA-255. Subunidade 3. Subparcela 4. indivíduo 17. F6; Árvore; DAP em cm: 10,8; altura em m: 11,00; base reta; casca marrom por fora, brancopor dentro, grossa, fissurada amendoin verde; Floresta ombrófila aberta, solo argiloso e pedregoso",NA,NA,"Oliveira, CT","60","60",NA,NA,"2018","11","14","-43.559995","-3.780008",NA,NA,NA,NA,NA,NA
"662","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Silva, RM","IFN-5481816","2018","07","18","Southern America","Brasil","Maranhão","Fortuna","Cidreira","-44.099785","-5.760442",NA,"Conglomerado MA-548. Extra; Árvore; base reta; Área em regeneração com vestígios de incêndio recente",NA,NA,"Horstmann, N; Oliveira, CT","210","210",NA,NA,"2018","11","27","-44.099785","-5.760442",NA,NA,NA,NA,NA,NA
"663","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Chacel, FC; Costa, LL; Sara, LL; Guimaraes, GR","136D4","2017","07","03","Southern America","Brasil","Distrito Federal","Brasília","Planaltina. Núcleo Rural Taquara. Chácara João de Deus. Propriedade de Gabriel Pereira de Deus. Próximo ao Rio Pipiripau","-47.5615","-15.6277",NA,"Arbórea. Entre 2 e 4 anos de idade. Ainda não floresceu; Agrofloresta",NA,NA,"Chacel, FC",NA,NA,NA,NA,"2017","09","15","-47.5615","-15.6277",NA,NA,NA,NA,NA,NA
"664","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Silva, KF","IFN-417C4793.2","2017","08","25","Southern America","Brasil","Maranhão","Timon",NA,"-42.930003","-4.950067",NA,"Conglomerado MA-417C. Subunidade 3. Subparcela 2. Indivíduo 6. F6; Árvore com 1,5 m e DAP de 21,0 cm. Base reta. Flores creme/avermelhadas. Casca cinza, fina e estriada, internamente bege&nf;; Área com ocorrência de queimadas. Floresta e","UB0129944","UB0129944","Dias, EBA",NA,NA,NA,NA,"2018","03","23","-42.930003","-4.950067",NA,NA,NA,NA,NA,NA
"665","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Viana, G","IFN-2222extra","2018","07","09","Southern America","Brasil","Piauí","Marcos Parente","Santa Rosa","-43.919844","-7.020586",NA,"Conglomerado PI-222. Extra; Árvore; dap: 10,7; ht: 7,90; base reta; casca: acinzentada (cor externa), amarelada (cor interna), grossa, estriada; área de cerradão.","UB0127862","UB0127862","Oliveira, CT; Antar, GM","241","241",NA,NA,"2018","10","02","-43.919844","-7.020586",NA,NA,NA,NA,NA,NA
"666","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Viana, G","IFN-53212extra","2018","07","10","Southern America","Brasil","Piauí","Bom Jesus","Eugenópolis","-44.459715","-9.180577",NA,"Conglomerado PI-532. Extra; Árvore; dap: 10,5; ht: 3,50; base reta; casca: acinzentada (cor externa), amarelada (cor interna), fina, estriada; área de cerrado, solo arenoso.","UB0127866","UB0127866","Neto, NEO","319","319",NA,NA,"2018","10","01","-44.459715","-9.180577",NA,NA,NA,NA,NA,NA
"667","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Araújo, JF","IFN-11607293.10","2017","10","19","Southern America","Brasil","Bahia","Carinhanha",NA,"-43.739722","-14.219722",NA,"Conglomerado BA-1160. Subunidade 3. Subparcela 10. Indivíduo 1. F6; Árvore; 11,4m; DAP 20,3cm. Base do caule reta. Fruto maduro; 17,2cm; marrom; seca. Casca externa cinza, interna amarela; espessura fina; do tipo reticulada; Indivíduo","UB0125275","UB0125275","Oliveira, ALR",NA,NA,NA,NA,"2018","08","22","-43.739722","-14.219722",NA,NA,NA,NA,NA,NA
"668","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Marinho, MAO","IFN-3842164.10","2018","03","23","Southern America","Brasil","Maranhão","Codó","Fazenda Sipaúba","-43.740012","-4.679986",NA,"Conglomerado MA-384. Subunidade 4. Subparcela 10. indivíduo 16. F8; Arbusto; altura em m: 2,50; base reta; Solo arenoso com serrapilheira",NA,NA,"Oliveira, CT","114","114",NA,NA,"2018","11","14","-43.740012","-4.679986",NA,NA,NA,NA,NA,NA
"669","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Konopczyk, RMG","IFN-5594314.8","2017","07","27","Southern America","Brasil","Maranhão","Grajaú",NA,"-46.44","-5.939722",NA,"Inventário Florestal Nacional (IFN). Medições na subunidade completa. Conglomerado MA-559. Subunidade 4. Subparcela 8. Indivíduo 39; Árvore; 10,5m; DAP 15,8cm. Resina incolor, pouco abundante, pegajosa. Base reta. Flores róseas e vináceas. Casca cinz",NA,NA,"Oliveira, ALR",NA,NA,NA,NA,"2017","10","11","-46.44","-5.939722",NA,NA,NA,NA,NA,NA
"670","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Moraes, TM","IFN-3987382.9","2017","10","27","Southern America","Brasil","Bahia","Formosa do Rio Preto",NA,"-44.999722","-11.159722",NA,"Conglomerado BA-398. Subunidade 2. Subparcela 9. Indivíduo 18. F6; Árvore; 5,5m; DAP 27,5cm. Base do caule digitada. Flor vermelha/amarela. Fruto maduro; 15x12cm; marrom; seco. Casca externa marrom, interna amarela; espessura grossa; d","UB0124643","UB0124643","Oliveira, ALR",NA,NA,NA,NA,"2018","08","20","-44.999722","-11.159722",NA,NA,NA,NA,NA,NA
"671","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Silva, IA","IFN-1791291.4","2018","08","31","Southern America","Brasil","Maranhão","Santa Quitéria do Maranhão","Tabatinga","-43.019986","-3.240017",NA,"Conglomerado MA-179. Subunidade 1. Subparcela 4. indivíduo 14. F6; Árvore; DAP em cm: 17,3; altura em m: 7,00; base reta; flor parda; casca amarelada por fora, verde, amarelo por dentro, fina, lisa; Área antropizada, vegetação em regeneração, com alg",NA,NA,"Neto, NEO","63","63",NA,NA,"2018","10","31","-43.019986","-3.240017",NA,NA,NA,NA,NA,NA
"672","2019-11-01 15:03:44-03","UnB","UB","157464","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Prance, GT","58581","1964","08","06","Southern America","Brasil","Maranhão","Carolina","5km. northeast of Carolina, beside Rio Beirão.","-47.4693984985352","-7.33277988433838",NA,"Tree 8m. x 0,1m. diameter. Calyx reddish. Inflorescence viscous.",NA,NA,"Taroda, N",NA,NA,"99438","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2019-11-01 15:03:44-03","UnB","UB","672","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Maria, J","3211","1976","06","27","Southern America","Brasil","Mato Grosso","Aripuanã","Rio Jurena, Fentanilha, arredores do Aeroporto","-59.459400177002","-10.1667003631592",NA,"D4-5M#. Estrada para Aripuana. Dia e mês de determinação supostos.; Árvore 4-5m. Flor parda; Capoeira. Solo: Terreno pedregoso.",NA,NA,"; Taroda, N",NA,NA,"273871","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-11-01 15:03:44-03","UnB","UB","157469","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Macedo, H","746","1946","03","08","Southern America","Brasil","Minas Gerais","Ituiutaba","Fazenda Santa Teresinha.","-49.4650001525879","-18.968900680542",NA,"Árvore dos resfriados. Flores vermelhas-vinosas um tanto jardas, pegajosas. O fruto antes de seco e vermelhos.; Vegetando sempre em terrenos de pedra.",NA,NA,"Taylor, EL",NA,NA,"50022","auto","1989","12","05",NA,NA,NA,NA,NA,NA,NA,NA
"675","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Santos, RS","IFN-2766081.7","2018","05","22","Southern America","Brasil","Maranhão","Coroatá ","Povoado Morro D'Anta","-44.280001","-3.960003",NA,"Conglomerado MA-276. Subunidade 1. Subparcela 7. indivíduo 17. F6; Árvore; DAP em cm: 18,0; altura em m: 11,00; base dilatada; casca acinzentada por fora, amarelada por dentro, grossa, fissurada, odor doce; Vegetação pouco aberta, solo pedregoso",NA,NA,"Oliveira, CT","53","53",NA,NA,"2018","11","14","-44.280001","-3.960003",NA,NA,NA,NA,NA,NA
"676","2019-11-01 15:03:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Barbosa, RAA","IFN-502732.10","2017","07","07","Southern America","Brasil","Maranhão","Matões",NA,"-43.559939","-5.399694",NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_502. Subunidade 2. Subparcela 10. Indivíduo 3. F6-Medições na subunidade completa; Árvore com 5,0 metros de altura e DAP de 7,5 cm. Base reta. Casca externa do caule cor acinzentada,","UB0129965","UB0129965","Oliveira, ALR",NA,NA,NA,NA,"2018","01","15","-43.559939","-5.399694",NA,NA,NA,NA,NA,NA
