"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"152","2020-09-12 05:00:02-03","US","US","931481","PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia","Mez & Rusby",NA,NA,NA,NA,"M. Bang","1892","12",NA,"Bolivia",NA,NA,"Between Tipuani and Guanai.",NA,NA,NA,NA,NA,"US00051048",NA,"1673","Isotype","South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"153","2020-09-12 05:00:02-03","US","US","72964","PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia","Mez & Rusby",NA,NA,NA,NA,"M. Bang","1892","12",NA,"Bolivia","La Paz",NA,"Tipuani-Guanai.",NA,NA,NA,NA,NA,"US00997559",NA,"1673","Isotype","South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"154","2020-09-12 05:00:02-03","US","US","USw9431","PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia","Mez & Rusby",NA,NA,NA,NA,"B. A. Krukoff",NA,NA,NA,"Brazil","Acre",NA,"Near mouth of Rio Macauhan, basin of Rio Purus",NA,NA,NA,NA,NA,NA,NA,"5244",NA,"South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"155","2020-09-12 05:00:02-03","US","US","1573761","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & C. Mart.",NA,NA,NA,NA,"L. Riedel & G. Langsdorff",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01322117","US01322117_01","88",NA,"South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","3380769","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & C. Mart.",NA,NA,NA,NA,"F. G. Lorea-Hernández, C. Moura & H. Zhu","1995","2","11","Brazil",NA,NA,"Parque Estadual Serra do Mar, à beira do Rio Cubatão",NA,NA,NA,NA,NA,"US01322115","US01322115_01","5595",NA,"South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","1573752","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & C. Mart.",NA,NA,NA,NA,"L. Riedel & G. Langsdorff",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01322116","US01322116_01","664",NA,"South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"158","2019-11-13 11:21:06-03","USP","SPF","105801","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Baitello, JB","1998","02","28","Leitão Filho, HF","1995","02","10","Brasil","São Paulo","Pariquera-Açu","Estação do IAC.","-47.885","-24.608333","-47.885","-24.608333",NA,"SPF00105801",NA,"33354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:21:06-03","USP","SPF","200354","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Freitas, HS","2009",NA,NA,"Freitas, HS","2008","10","09","Brasil","São Paulo","Areias","Fazenda São Domingos. Acesso pelo km 137 da rodovia dos Tropeiros (SP 068).","-44.726944","-22.640833","-44.726944","-22.640833",NA,"SPF00200354",NA,"264",NA,NA,NA,NA,NA,NA,"813","813",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:21:06-03","USP","SPF","60843","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Assis, LCS","2005","06",NA,"Pirani, JR","1988","02","19","Brasil","Espírito Santo","Linhares","Restinga de Povoação, Ponto do Monsaraz.","-39.8","-19.583333","-39.8","-19.583333",NA,"SPF00060843",NA,"2387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:21:06-03","USP","SPF","63837","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Werff, H van der","1992",NA,NA,"Pirani, JR","1988","02","25","Brasil","Espírito Santo","Piúma","Ca. 3 km S do Morro do Aghá. Rod. ES 60 (Vila Velha a Marataízes).","-40.766667","-20.866667","-40.766667","-20.866667",NA,"SPF00063837",NA,"2465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-13 11:21:06-03","USP","SPF","162574","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Assis, LCS","2003","09",NA,"Assis, LCS","2002","09","21","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"SPF00162574",NA,"569",NA,NA,NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"163","2019-11-13 11:21:06-03","USP","SPF","162575","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Assis, LCS","2004","03",NA,"Assis, LCS","2003","09","15","Brasil","Minas Gerais","Juiz de Fora","Clube do SESI Campestre.","-43.3502998352051","-21.7642002105713",NA,NA,NA,"SPF00162575",NA,"1018",NA,NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"164","2019-10-07 09:22:59-03","UEFS","HUEFS","163887","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees",NA,NA,NA,NA,"Souza, V.de","1992","01","14","Brasil","Bahia","Caravelas","Caravelas. A margem esquerda, lado esquerdo indo para Barra de Caravelas.","-39.2658004760742","-17.7318992614746",NA,NA,"Mata Ciliar.","HUEFS0163887","HUEFS0163887","285",NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"106553","auto","Magnolianae",NA,NA,NA,NA
"165","2020-07-17 08:31:38-03","UEFS","HUEFS","166909","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","L.C.S.Assis","2011","02",NA,"Luz, A.A.da","2007","04","18","Brasil","Espírito Santo","Linhares","Distrito de Povoação.","-40.0722007751465","-19.3910999298096",NA,NA,"Restinga.","HUEFS0166909","HUEFS0166909 HUEFS0166909_e1","399",NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"48094","auto","Magnolianae",NA,NA,NA,NA
"166","2019-11-22 16:08:21-03","UEFS","HUEFS","163889","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees",NA,NA,NA,NA,NA,"2007","02","22","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,"Restinga.","HUEFS0163889","HUEFS0163889","5483",NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"48094","auto","Magnolianae",NA,NA,NA,NA
"167","2019-10-07 09:22:59-03","UEFS","HUEFS","163888","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees",NA,NA,NA,NA,"Souza, V.de","1993","01","26","Brasil","Espírito Santo","Linhares","Povoação.","-40.0722007751465","-19.3910999298096",NA,NA,"Restinga.","HUEFS0163888","HUEFS0163888","420",NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"48094","auto","Magnolianae",NA,NA,NA,NA
"168","2019-10-07 09:22:59-03","UEFS","HUEFS","40664","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","P.Moraes","2010","03",NA,"Silva, B.M.","1999","10","12","Brasil","Bahia","Potiraguá","3Km da BR 101. Estrada para Potiraguá, arredores de Intambé.","-39.513611","-15.751111","39W30'49''","15S45'4''","Beira de estrada. Mata de Cipó.","HUEFS0040664","HUEFS0040664","31",NA,NA,NA,NA,"Angiospermae","Laurales","250","250",NA,NA,"Magnolianae",NA,NA,NA,NA
"169","2019-11-22 16:08:21-03","UEFS","HUEFS","163890","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees",NA,NA,NA,NA,NA,"2008","01","28","Brasil","Espírito Santo","Aracruz","Aracruz.","-40.2733001708984","-19.8202991485596",NA,NA,"Restinga.","HUEFS0163890","HUEFS0163890","5920",NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"37987","auto","Magnolianae",NA,NA,NA,NA
"170","2018-04-04 16:45:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia",NA,"RRC ID Flag",NA,NA,NA,"F. Woytkowski",NA,NA,NA,"Peru","San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35156",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"35156",NA,NA
"171","2015-03-07 08:33:15-03","F","FMNH-SEEDPLANTS","V0154619F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0154619F","V0154619F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"172","2015-03-07 08:33:15-03","F","FMNH-SEEDPLANTS","V0154620F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0154620F","V0154620F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"173","2015-03-07 08:33:13-03","F","FMNH-SEEDPLANTS","V0154578F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0154578F","V0154578F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"174","2019-09-04 18:10:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila",NA,NA,NA,NA,NA,"M. A. P. Wied-Neuwied",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Isolectotype","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"175","2018-05-14 16:57:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila",NA,"RRC ID Flag",NA,NA,NA,"J. R. Pirani","1988","2","25","Brazil","Espírito Santo",NA,NA,"-40.75","-20",NA,NA,NA,NA,NA,"2465",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2465",NA,NA
"176","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155292F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0155292F","V0155292F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"177","2015-03-07 08:33:40-03","F","FMNH-SEEDPLANTS","V0157192F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0157192F","V0157192F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"178","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155293F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0155293F","V0155293F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"179","2019-09-04 18:17:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","riedelii","Nectandra riedelii",NA,NA,NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Syntype","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"180","2020-07-23 12:09:32-03","CEPLAC","CEPEC","140044","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila",NA,"Sem Informação",NA,NA,NA,"Carvalho, G. M.",NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","39W8'0","16S20'0","Indivíduo P117-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA
"181","2020-07-23 12:09:32-03","CEPLAC","CEPEC","150997","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila",NA,"C. Pessoa",NA,NA,NA,"Oliveira, N.E.","2014","11","10","Brasil","Bahia","MASCOTE","Conglomerado BA_1348-4-4-5","-39.419444","-15.479722","39W25'10","15S28'47","<ll>dwc_commonname:</ll>",NA,NA,"553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20/2/2017",NA,NA,NA
"182","2020-09-22 13:48:40-03","USP","SPFW","2402","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","L.C.S. Assis",NA,NA,NA,"Ceccantini, G.C.T. Garcia, R.J.F.; Jono, V.Y.; Pestre, P.P.","2006","07","21","Brasil","Minas Gerais","Matozinhos",NA,"-44.015167","-19.477194","44º00'54,6''W","19º28'37,9''S",NA,NA,NA,"2896",NA,NA,NA,NA,NA,NA,"702","702",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-13 16:04:46-03","UNISANTA","HUSC","8774","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & C. Mart.","Martins, S.E.",NA,NA,NA,"Martins, S.E.","2000","05","25","Brasil","São Paulo","Bertioga","Praia de Itaguaré. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,"Árvore com 4m alt.; Floresta de restinga alta úmida",NA,NA,"808",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"184","2021-03-04 15:44:03-03","IF","SPSF","17144","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","2014","07","31","O.J.Pereira","1992","04","29","Brasil","ES","Aracruz","Retiro","-40.2733001708984","-19.8202991485596",NA,NA,"COLETA: Planta com 3m de altura. Fruto com cúpula vermelha.; GEOGRAFIA: Restinga.;",NA,NA,"3350",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"37987","auto","Magnoliopsida",NA,NA,NA,NA
"185","2021-03-04 15:44:03-03","IF","SPSF","08146","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","1995","05","05","F.C.Serio","1982","10","20","Brasil","MG","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"44599","auto","Magnoliopsida",NA,NA,NA,NA
"186","2021-03-04 15:44:03-03","IF","SPSF","16722","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","H. van der Werff",NA,NA,NA,"G. Hatschbach & G.Webster","1992","08","31","Brasil","PR","Paranaguá","Estrada das Praias","-48.5092010498047","-25.5200004577637",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"57910",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"24916","auto","Magnoliopsida",NA,NA,NA,NA
"187","2021-03-04 15:44:03-03","IF","SPSF","14188","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","1994","07","22","J.G.Kuhlman","1931","10","20","Brasil","RJ","Petropolis","serra","-43.1786003112793","-22.5049991607666",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"36524","auto","Magnoliopsida",NA,NA,NA,NA
"188","2021-03-04 15:44:03-03","IF","SPSF","19583","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","1998","02","28","S.E.Martins","1994","12","01","Brasil","SP","Cubatão","Parque Estadual da Serra do Mar, vale do rio Pilões","-46.4199981689453","-23.8899993896484",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"130",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"15123","auto","Magnoliopsida",NA,NA,NA,NA
"189","2021-03-04 15:44:03-03","IF","SPSF","25678","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","S.A.Nicolau","1995","08","31","E.A.Anunciacao","1995","01","10","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"612",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA
"190","2021-03-04 15:44:03-03","IF","SPSF","20436","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","1998","02","28","V.C.Souza",NA,NA,NA,"Brasil","SP","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"9467",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"191","2021-03-04 15:44:03-03","IF","SPSF","24631","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees",NA,NA,NA,NA,"F.G.Lorea","1995","02","11","Brasil","SP","Paraibuna","Parque Estadual da Serra do Mar","-45.6599998474121","-23.3799991607666",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"5595",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"30824","auto","Magnoliopsida",NA,NA,NA,NA
"192","2021-03-04 15:44:03-03","IF","SPSF","19034","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","1998","02","28","N.M.Ivanauskas & R.C.Nascimento","1995","03","24","Brasil","SP","Pariquera-Açú","mata atlantica","-47.8800010681152","-24.7099990844727",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"102",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"17990","auto","Magnoliopsida",NA,NA,NA,NA
"193","2021-03-04 15:44:03-03","IF","SPSF","22697","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello",NA,NA,NA,"N.M.Ivanauskas","1995","04","19","Brasil","SP","Pariquera-Açú","Estação Experimental do Instituto Agronômico de Campinas","-47.885","-24.608333",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10m. altura; frutos pretos com cúpula vermelha.; GEOGRAFIA: Floresta Atlantica;",NA,NA,"141",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"194","2021-03-04 15:44:03-03","IF","SPSF","35043","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","2005","09","21","J.R.Pirani & W.W.Thomas & R.Mello-Silva & J.B.Fernandes","1988","02","19","Brasil","Espirito Santo","Linhares","restinga de Povoação","-39.8","-19.583333",NA,NA,"COLETA: XLS: SPSFNovo; Arvoreta 4m, inflorescencias vináceas, cálice, corola e estames creme, flores odoríferas; GEOGRAFIA: ponto de Monsaraz&nf;;",NA,NA,"2387",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"195","2021-03-04 15:44:03-03","IF","SPSF","40936","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","2008","11","18","H.Lorenzi","1994","02","18","Brasil","SP","Pariquera Açu","Estação Expeimental do Instituto Agronomico de Campinas",NA,NA,NA,NA,"COLETA: Árvore 10-14m, flores brancas; GEOGRAFIA: próximo ao carreador interno.;",NA,NA,"1357",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"196","2021-03-04 15:44:03-03","IF","SPSF","43971","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","2008","04","15","B.M.Silva & F.França & E.Melo","1999","10","12","Brasil","BA","Mascote","Estrada para potiguará","-39.513611","-15.751111",NA,NA,"COLETA: Mata de cipó.&nf;Árvore 10m; flores verde-esbranquiçadas.; GEOGRAFIA: A 3km da BE-101&nf;Beira da estrada.;",NA,NA,"31",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","250","250",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"197","2021-03-04 15:44:03-03","IF","SPSF","47115","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","(Nees)","P.Moraes","2012","12","15","L.P.R. de Moraes","2012","12","15","Brasil","Espirito Santo","Linhares","Pontal do Ipiranga","-39.712222","-19.174167",NA,NA,"COLETA: Arvoreta 2m, botões florais esverdeados; restinga.;",NA,NA,"3540",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"198","2021-03-04 15:44:03-03","IF","SPSF","17165","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","2014","07","31","O.J.Pereira","1992","02","19","Brasil","ES","Aracruz","Portocel","-40.2733001708984","-19.8202991485596",NA,NA,"COLETA: Planta com 6m de altura. Flor na cor creme e fruto verde.; GEOGRAFIA: Restinga.;",NA,NA,"2680",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"37987","auto","Magnoliopsida",NA,NA,NA,NA
"199","2021-03-04 15:44:03-03","IF","SPSF","17177","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","(Nees)","J.B.Baitello","2012","09","27","P.C.Vinha","1993","03","25","Brasil","ES","Guarapari","Três Praias","-40.5110015869141","-20.6580009460449",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"28401","auto","Magnoliopsida",NA,NA,NA,NA
"200","2021-03-04 15:44:03-03","IF","SPSF","51259","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","2017","03","28","P.L.R. de Moraes & H. van der Werff & T.A. Pontes & M. Cruz","2015","01","29","Brasil","ES","Pancas","Trilha para a Pedra da Colina","-40.8513984680176","-19.2250003814697",NA,NA,"COLETA: Árvore 18 m, flores brancas.;",NA,NA,"4726",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"32475","auto","Magnoliopsida",NA,NA,NA,NA
"201","2021-03-04 15:44:03-03","IF","SPSF","17467","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","H. van der Werff",NA,NA,NA,"J.R.Pirani","1988","02","25","Brasil","ES","Piúma","Morro do Agha, Vila Velha","-40.7219009399414","-20.8377990722656",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2465",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"11958","auto","Magnoliopsida",NA,NA,NA,NA
"202","2021-03-04 15:44:03-03","IF","SPSF","11993","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","1990","06","10","O.J.Pereira","1986","02","04","Brasil","ES","Serra","Jacaraípe","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,NA,"840",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"16451","auto","Magnoliopsida",NA,NA,NA,NA
"203","2021-03-04 15:44:03-03","IF","SPSF","28211","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","2001","07","10","O.J.Pereira","1997","03","11","Brasil","Espirito Santo","Linhares","Pontal do Ipiranga","-40.0722007751465","-19.3910999298096",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,NA,"5947",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"204","2021-03-04 15:44:03-03","IF","SPSF","16899","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","1994","03","17","L.S.Leoni","1993","05","15","Brasil","MG","Carangola","serra do Brigadeiro","-42.0293998718262","-20.7331008911133",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2184",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"21913","auto","Magnoliopsida",NA,NA,NA,NA
"205","2021-03-04 15:44:03-03","IF","SPSF","19870","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophilla","Nectandra psammophilla","Nees","J.B.Baitello","1998","02","28","H.F.Leitao Filho","1995","02","10","Brasil","SP","Pariquera-Açú","mata atlantica de planicie","-47.8800010681152","-24.7099990844727",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"33354",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"17990","auto","Magnoliopsida",NA,NA,NA,NA
