"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"520","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra hastata","L.",NA,"Lindberg, GA","287",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas",NA,"-46.383333","-21.933333",NA,"Nomen vernac. in prov. Minas Geraes.",NA,NA,NA,NA,"hastata",NA,NA,NA,NA,NA,NA,"-46.383333","-21.933333",NA,NA,NA,NA
"521","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra latissima","L.",NA,"Regnell, AF","282",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas",NA,"-46.383333","-21.933333",NA,NA,NA,NA,NA,NA,"latissima",NA,NA,NA,NA,NA,NA,"-46.383333","-21.933333",NA,NA,NA,NA
"522","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Casaretto, G","2586",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Pohl, JBE","8",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Cachoeira do Campo.",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Sellow, F","3457",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Sellow, F","970",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Lorentz, PG","s.n.Lorent",NA,NA,NA,"Southern America","Uruguay",NA,NA,"praeterea in civitatibus Uruguariis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Widgren, JF","1028",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas",NA,"-46.383333","-21.933333",NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,"-46.383333","-21.933333",NA,NA,NA,NA
"528","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Pohl, JBE","17",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Cachoeira do Campo.",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Sellow, F","540",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Regnell, AF","282",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"serrata",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
"531","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Schomburgk, RH","644",NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Wullschlaegel, HR","461",NA,NA,NA,"Southern America","Surinam",NA,NA,"Guiana Batava, Kuru pinikakreek.",NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Humboldt, FWHA","306",NA,NA,NA,"Southern America","Venezuela",NA,NA,"in Venezuela apud Caripe.",NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Riedel, L","1326",NA,NA,NA,"Southern America","Brazil","Amazonas",NA,"in Brasilia prov. do Alto Amazonas apud Tarama",NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Leprieur, FMR","s.n.",NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Poiteau, PA","s.n.",NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra brasiliensis","L.",NA,"Lhotsky, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia australi, locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra brasiliensis","L.",NA,"Sellow, F","3457",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia australi, locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra brasiliensis","L.",NA,"Glaziou, AFM","10328",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia australi, locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra dentata","L.",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás",NA,NA,NA,NA,NA,"in prov. Goyaz ad Rio Pilloens.; HABITAT: in prov. Goyaz ad Rio Pilloens.",NA,NA,NA,NA,"dentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra hastata","L.",NA,"Mosén, CWH","4027",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"hastata",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
"542","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra hastata","L.",NA,"Lindberg, GA","287",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas",NA,"-46.383333","-21.933333",NA,"Nomen vernac. in prov. Minas Geraes.",NA,NA,NA,NA,"hastata",NA,NA,NA,NA,NA,NA,"-46.383333","-21.933333",NA,NA,NA,NA
"543","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra latissima","L.",NA,"Regnell, AF","282",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas",NA,"-46.383333","-21.933333",NA,NA,NA,NA,NA,NA,"latissima",NA,NA,NA,NA,NA,NA,"-46.383333","-21.933333",NA,NA,NA,NA
"544","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Riedel, L","1967",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Ytú",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Casaretto, G","2586",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Pohl, JBE","8",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Cachoeira do Campo.",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Sellow, F","3457",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Sellow, F","970",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Lorentz, PG","s.n.Lorent",NA,NA,NA,"Southern America","Uruguay",NA,NA,"praeterea in civitatibus Uruguariis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Widgren, JF","1028",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas",NA,"-46.383333","-21.933333",NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,"-46.383333","-21.933333",NA,NA,NA,NA
"551","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Pohl, JBE","17",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Cachoeira do Campo.",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Sellow, F","540",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Regnell, AF","282",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"serrata",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
"554","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Schomburgk, MR","420",NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Haenke, TPX","s.n.",NA,NA,NA,"Southern America","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Schomburgk, RH","644",NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Wullschlaegel, HR","461",NA,NA,NA,"Southern America","Surinam",NA,NA,"Guiana Batava, Kuru pinikakreek.",NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Humboldt, FWHA","306",NA,NA,NA,"Southern America","Venezuela",NA,NA,"in Venezuela apud Caripe.",NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Riedel, L","1326",NA,NA,NA,"Southern America","Brazil","Amazonas",NA,"in Brasilia prov. do Alto Amazonas apud Tarama",NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Leprieur, FMR","s.n.",NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Poiteau, PA","s.n.",NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Humboldt, FWHA","306",NA,NA,NA,"Southern America","Venezuela",NA,NA,"in Venezuela apud Caripe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra brasiliensis","K.Schum.",NA,"Glaziou, AFM","10328",NA,NA,NA,NA,"?",NA,NA,"praetera",NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra serrata","K.Schum.",NA,"Casaretto, G","2586",NA,NA,NA,NA,"?",NA,NA,"locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Poiteau, PA","s.n.",NA,NA,NA,"Southern America","French Guiana",NA,NA,"in Guiana Gallica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Schomburgk, MR","420",NA,NA,NA,"Southern America","Guyana",NA,NA,"in Guiana Anglica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Schomburgk, RH","644",NA,NA,NA,"Southern America","Guyana",NA,NA,"in Guiana Anglica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,"in uliginosis in America centrali, insulis Antillania isque ad rempublicam Argentinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Haenke, TPX","s.n.",NA,NA,NA,NA,"?",NA,NA,"in Peruvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Riedel, L","1326",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasiliae prov. do Alto Amazonas apud Torama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Burchell, WJ","4262","1827","02","15","Southern America","Brazil","São Paulo","São Paulo","IBB/ São Paulo, SP, along the road from the Tanque Zunica to the Convento da Luz (in the northern part of the city, abid esat of the center) and thence along the Santa Anna road (goes due north from São Paulo) over the river Tiete (runswest across no","-46.633333","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.633333","-23.55",NA,NA,NA,NA
"572","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Leprieur, FMR","s.n.",NA,NA,NA,"Southern America","French Guiana",NA,NA,"in Guiana Gallica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra brasiliensis","K.Schum.",NA,"Sello, HL","3457",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia Australi, locis haud accuratius addictis",NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra brasiliensis","K.Schum.",NA,"Lhotsky, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia Australi, locis haud accuratius addictis",NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra dentata","A.St.-Hil.",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"in prov. Goyaz ad Rio Pilloens",NA,NA,NA,NA,NA,NA,NA,NA,"dentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra hastata","K.Schum.",NA,"Mosén, CWH","4027",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraës apud Caldas",NA,NA,NA,NA,NA,NA,NA,NA,"hastata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra hastata","K.Schum.",NA,"Lindberg, GA","287a",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraës apud Caldas",NA,NA,NA,NA,NA,NA,NA,NA,"hastata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra latissima","K.Schum.",NA,"Regnell, AF","III282*",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","in provincia Minas Geraës prope Caldas","-46.3861","-21.9236",NA,"Floret a Decembri usque ad Martium.",NA,NA,NA,NA,"latissima",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
"579","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra serrata","K.Schum.",NA,"Claussen, P","83",NA,NA,NA,NA,"?",NA,NA,"locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra serrata","K.Schum.",NA,"Pohl, JBE","17",NA,NA,NA,NA,"?",NA,NA,"Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2017-09-11 17:10:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra serrata","K.Schum.",NA,"Sello, HL","540",NA,NA,NA,NA,"?",NA,NA,"locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2017-09-11 17:10:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra serrata","K.Schum.",NA,"Sello, HL","970",NA,NA,NA,NA,"?",NA,NA,"locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2017-09-11 17:10:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra serrata","K.Schum.",NA,"Pohl, JBE","dupl.8",NA,NA,NA,NA,"?",NA,NA,"Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2017-09-11 17:10:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra serrata","K.Schum.",NA,"Sello, HL","3457",NA,NA,NA,NA,"?",NA,NA,"locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
