"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"1299","2013-12-30 20:32:00-02","MO","MOBOT","3393263","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J.J. Strudwick|G.L. Sobel|Bruce W. Nelson|A. Nazare P.|C. da Silva R.|N. Alves da Silva","Strudwick 3412","1981","7","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Pará",NA,"Macau airstrip, 1 1/2 hrs. upstream from Lageira airstrip, on Rio Maicuru. Secondary growth near airstrip.","-54.43333","0.91666",NA,"243.84000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","2008-06-26 03:32:00-03","MO","MOBOT","945715","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Rubio Kayap","Kayap 661","1973","4","28","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J. Wurdack","Amazonas","Condorcanqui","Rio Cenepa region. Lugar isla de chigkan entsa. Monte.","-78.15527","-4.46305",NA,"335.28000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49",NA,NA
"1301","2013-01-28 05:13:00-02","MO","MOBOT","969384","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"René Guillén V.|R. Choré","Guillén Villarroel 3591","1995","5","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","S. Renner (MO)","Santa Cruz","Velasco","Reserva Ecológica El Refugio; a 400 m al SW del campamento Toledo; Palmar de cusi; suelos franco arcillosos.","-61.15944","-14.71944",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA
"1302","2013-01-28 05:13:00-02","MO","MOBOT","969416","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"René Guillén V.|R. Choré","Guillén Villarroel 3616","1995","5","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J. J. Wurdack","Santa Cruz","Velasco","Reserva Ecológica El Refugio; a 1400 m al SW del campamento Toledo; sobre el camino de La Plata hacia el deslinde; Bosque dominado por cusi; suelos arenosos con presencia de limo.","-61.17472","-14.70833",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"1303","2013-01-28 05:13:00-02","MO","MOBOT","978291","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"René Guillén V.|V. Choré","Guillén Villarroel 3646","1995","5","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 800 m al N del campamento Toledo sobre el camino hacia la comunidad de Florida. Bosque húmedo de altura. Suelos franco arenosos.","-61.17055","-14.69083",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"1304","2013-01-28 05:13:00-02","MO","MOBOT","978780","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"René Guillén V.|V. Choré","Guillén Villarroel 3812","1995","5","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 1200 m al SW del campamento Toledo sobre el camino que bordea el arroyo de Monte Cristo hacia la comunidad de Campamento. Potrero dominado por Cusi. Suelos arenosos.","-61.1675","-14.70972",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"1305","2008-05-27 22:02:00-03","MO","MOBOT","1078346","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Dennis H. Knight","Knight 347","1965","5","8","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.",NA,"Zamora-Chinchipe",NA,"Near Zumbi and Yantzaza, east beyond Zamora","-78.15833","-3.18333",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306","2019-09-03 04:36:00-03","MO","MOBOT","1427107","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Homero Vargas|Efraín Freire|J.C. Valenzuela|Carlos Morales|H. Ricachi","Vargas López 3924","1999","8","12","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.",NA,"Sucumbíos","Gonzalo Pizarro","Reserva Ecológica Cayambe-Coca, sector Río Azuela, vía Baeza-Lago Agrio, 300 m; parcela temporal de 50 m x 50 m, bosque húmedo premontano, vegetación primaria, suelo colinado bien drenado.","-77.56666","-0.06666",NA,"1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","2020-04-16 14:05:00-03","MO","MOBOT","3235226","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Franciso Delascio C.|Reyes López","Delascio Chitty 12832","1986","9","22","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","F. Delascio","Cojedes","San Carlos","Municipio Angel Bravo. Las Tucuraguas.","-69.2266667","9.8027778",NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1308","2015-11-30 21:56:00-02","MO","MOBOT","3238062","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"M.P. Velásquez S.|Julio C. Betancur B.","Velásquez Sandino 1579","1990","1","27","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.",NA,"Caquetá","San Vicente de Caguan","Sabanas del Yari, Vereda Yaguara, Hato Montecarlo, sabanas arbustivas de tipo cerrado, en regeneración.","-73.8025","1.85",NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309","2008-06-20 03:32:00-03","MO","MOBOT","1431318","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Brian M. Boom","Boom 5037",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","fide Killeen","Beni","Vaca Diez","Alto Ivón","-66.15","-11.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310","2010-07-19 16:57:00-03","MO","MOBOT","2706994","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8731","1980","2","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Pará","Conceição do Araguaia","Mpio. Conceicão do Araguaia. Range of low hills ca. 20 km west of Redencão, near Côrrego São João and Troncamento Santa Teresa. [Coordinates on original label: 8º3'S, 50º10'W]","-50.1708334","-8.0722223",NA,"350.00000000","620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","10",NA
"1311","2020-06-22 14:18:49-03","UNESP-IBILCE","SJRP","9653","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Guimarães, P. e Stranghetti, V.","71.0","1992",NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Myrtales","(Bonpl.) DC.",NA,"São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1312","2015-05-20 10:36:04-03","UFERSA","MOSS","10855","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Machado, M.A.B.L.","418","2004","09","02","América do Sul","Brasil",NA,NA,"árvore com cerca de 5m.; de altura; coletado na mata atlântica; flor branca, cheirosa; n.v. cauia-branca.",NA,NA,NA,"(Bonpl.) DC.","Lyra-Lemos, R.P. de","Alagoas","Coruripe","Usina Coruripe, Fazenda Mato Grosso, Barrione, Grota.","-36.1756","-10.1256",NA,NA,NA,"31269","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313","2015-05-20 10:36:04-03","UFERSA","MOSS","9807","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Lyra-Lemos, R.P. de","6628","2002","04","23","América do Sul","Brasil",NA,NA,"arvoreta co cerca de 3 m. de altura, em floração; coletada no trecho inicial da mata atlântica, lado esquerdo; fruto ausente.",NA,NA,NA,"(Bonpl.) DC.",NA,"Alagoas","Pilar","Fazenda Lamarão.","-35.921667","-9.616667",NA,NA,NA,NA,NA,"35W55'18","9S37'00",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","2020-08-31 09:06:52-03","INPA","INPA","204563","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Munhoz, CBR","243A","1995","04","10","Southern America","Brasil",NA,NA,NA,"INPA0204563","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Goldenberg, R","Distrito Federal","Brasília","Fazenda Água Limpa.","-47.9296989440918","-15.7797002792358","INPA0204563 INPA0204563_e INPA0204563_nd INPA0204563_num",NA,NA,"70570","auto",NA,NA,"2011","06",NA,NA,NA,NA,NA,NA,NA
"1315","2020-08-31 09:06:52-03","INPA","INPA","211581","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Monteiro, JRB","14","1984","04","04","Southern America","Brasil",NA,NA,NA,"INPA0211581","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Goldenberg, R","Mato Grosso","Chapada dos Guimarães","Fazenda 20 de Dezembro. Mata.","-55.749698638916","-15.460599899292","INPA0211581 INPA0211581_e",NA,NA,"107042","auto",NA,NA,"2011","06",NA,NA,NA,NA,NA,NA,NA
"1316","2020-08-31 09:06:52-03","INPA","INPA","212336","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Nunes, L","22","1993","03","08","Southern America","Brasil",NA,NA,NA,"INPA0212336","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Ferreira, MC","Bahia","Salvador","Parque Metropolitano de Pituaçu. Vegetação Secundária de Floresta Atlântica.","-38.510799407959","-12.9710998535156","INPA0212336 INPA0212336_e",NA,NA,"26018","auto",NA,NA,"1993","07",NA,NA,NA,NA,NA,NA,NA
"1317","2020-08-31 09:06:52-03","INPA","INPA","236696","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Junqueira, AB","612","2007","03","30","Southern America","Brasil",NA,NA,NA,"INPA0236696","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Ruokolainen, K","Rondônia","Manicoré","Margem esquerda do Rio Madeira, Comunidade Água Azul.","-61.558528","-5.82825","INPA0236696 INPA0236696_e","52","52",NA,NA,"-61.558528","-5.82825","2008","02","20",NA,NA,NA,NA,NA,NA
"1318","2020-08-31 09:06:52-03","INPA","INPA","119902","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Plowman, T","8412","1980","02","04","Southern America","Brasil",NA,NA,NA,"INPA0119902","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Wurdack, JJ","Goiás","Presidente Kennedy","Road from highway BR 153 to Itaporã, 12 Km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho. In margin of gallery forest.","-48.616667","-3.416667","INPA0119902 INPA0119902_e","400","500",NA,NA,"-48.616667","-3.416667","1981",NA,NA,NA,NA,NA,NA,NA,NA
"1319","2020-08-31 09:06:52-03","INPA","INPA","48482","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Loureiro, AA","INPA48482","1975","04","07","Southern America","Brasil",NA,NA,NA,"INPA0048482","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Renner, SS","Amazonas","Manaus","AM 010, km 181, Estrada Torquato Tapajós, Km 181","-58.9","-2.9",NA,NA,NA,NA,NA,"-58.9","-2.9","1981",NA,NA,NA,NA,NA,NA,NA,NA
"1320","2020-08-31 09:06:52-03","INPA","INPA","197710","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Furtado, CX","8","1992","03","17","Southern America","Brasil",NA,NA,NA,"INPA0197710","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Goldenberg, R","Acre","Rio Branco","Parque Zoobotânico, Parque Zoobotânico, bloco 02","-67.874","-9.958","INPA0197710 INPA0197710_e INPA0197710_e1 INPA0197710_nd",NA,NA,NA,NA,"-67.874","-9.958","2011","06",NA,NA,NA,NA,NA,NA,NA
"1321","2021-01-10 20:46:49-03","INPA","INPA","232030","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Castilho, CV de","933","2003","01","14","Southern America","Brasil",NA,NA,NA,"INPA0232030","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.",NA,"Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O4, km 4.5.","-59.925108","-2.948074","INPA0232030 INPA0232030_e","98","98",NA,NA,"-59.925108","-2.948074",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322","2021-01-10 20:46:49-03","INPA","INPA","247238","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Pereira, MPN","297","2010","03","12","Southern America","Brasil",NA,NA,NA,"INPA0247238","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Oliveira, AA de","Rondônia","Porto Velho","Desmatamento. Setor 01.","-90.548056","-4.433861",NA,NA,NA,NA,NA,"-90.548056","-4.433861","2018","05","04",NA,NA,NA,NA,NA,NA
"1323","2020-08-31 09:06:52-03","INPA","INPA","108730","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Renner, SS","842","1982","03","17","Southern America","Brasil",NA,NA,NA,"INPA0108730","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Wurdack, JJ","Amazonas","Manaus","BR174, Km 45, Manaus-Caracaraí, Km 45, reserva Campina, EEST.","-60.059397","-2.957189","INPA0108730 INPA0108730_e",NA,NA,NA,NA,"-60.059397","-2.957189","1983",NA,NA,NA,NA,NA,NA,NA,NA
"1324","2020-08-31 09:06:52-03","INPA","INPA","111394","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Silva, JAC da","41","1983","02","07","Southern America","Brasil",NA,NA,NA,"INPA0111394","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Goldenberg, R","Rondônia",NA,"BR 364, km 207, Estrada Porto Velho-Cuiabá, BR 364, Km 207, beira da estrada","-62.9","-10.1","INPA0111394 INPA0111394_e INPA0111394_e1",NA,NA,NA,NA,"-62.9","-10.1","2011","06",NA,NA,NA,NA,NA,NA,NA
"1325","2020-08-31 09:06:52-03","INPA","INPA","120571","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Renner, SS","953","1984","05","28","Southern America","Brasil",NA,NA,NA,"INPA0120571","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Renner, SS","Amazonas","Manaus","Manaus-Caracaraí Km 46, Manaus-Caracaraí, Km 46, roadside.","-60.05","-2.95","INPA0120571 INPA0120571_e",NA,NA,NA,NA,"-60.05","-2.95","1984",NA,NA,NA,NA,NA,NA,NA,NA
"1326","2020-08-31 09:06:52-03","INPA","INPA","120577","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Renner, SS","962","1984","06","25","Southern America","Brasil",NA,NA,NA,"INPA0120577","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Goldenberg, R","Amazonas","Manaus","Ponta Negra-Tarumã, Ponta Negra-Tarumã road.","-60.1","-3.05","INPA0120577 INPA0120577_e INPA0120577_nd INPA0120577_num",NA,NA,NA,NA,"-60.1","-3.05","2011","06",NA,NA,NA,NA,NA,NA,NA
"1327","2020-08-31 09:06:52-03","INPA","INPA","128582","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Hill, SR","13130","1983","07","21","Southern America","Brasil",NA,NA,NA,"INPA0128582","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Wurdack, JJ","Amazonas","Maués","Rio Maués-Açu, across from Maués, Rio Maués-Açu, ca. 1 Km S of church. Across from Maués. Along trail into terra firme forest.","-57.75","-3.383333","INPA0128582 INPA0128582_e",NA,NA,NA,NA,"-57.75","-3.383333","1984",NA,NA,NA,NA,NA,NA,NA,NA
"1328","2020-08-31 09:06:52-03","INPA","INPA","131854","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Carreira, LMM","472","1983","02","01","Southern America","Brasil",NA,NA,NA,"INPA0131854","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Rosa, NA","Rondônia","Porto Velho","Guajará-Mirim-Abunã, km 45-60, Estrada Guajará-Mirim-Abunã, trecho compreendido entre os Km 45-60, linha 4A do INCRA","-63.9039","-8.7619","INPA0131854 INPA0131854_e INPA0131854_nd INPA0131854_num",NA,NA,NA,NA,"-63.9039","-8.7619","1983",NA,NA,NA,NA,NA,NA,NA,NA
"1329","2020-08-31 09:06:52-03","INPA","INPA","131876","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Carreira, LMM","504","1983","02","03","Southern America","Brasil",NA,NA,NA,"INPA0131876","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Rosa, NA","Rondônia","Porto Velho","Serra dos Parecis, estrada Guajará-Mirim-Abunã, Serra dos Parecis, estrada Guajará-Mirim-Abunã, Km 11","-63.9039","-8.7619","INPA0131876 INPA0131876_e",NA,NA,NA,NA,"-63.9039","-8.7619","1983",NA,NA,NA,NA,NA,NA,NA,NA
"1330","2020-08-31 09:06:52-03","INPA","INPA","136030","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Rosa, NA","3492","1979","09","18","Southern America","Venezuela",NA,NA,NA,"INPA0136030","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Rosa, NA",NA,NA,"Cordilheira Paracaima, acampamento do marco BV 9, a 5' de Helicoptero saindo do marco Mata Cutia","-61","4.666667","INPA0136030 INPA0136030_e","3440","3440",NA,NA,"-61","4.666667","1980",NA,NA,NA,NA,NA,NA,NA,NA
"1331","2020-08-31 09:06:52-03","INPA","INPA","146600","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Henderson, AJ","213","1985","04","09","Southern America","Brasil",NA,NA,NA,"INPA0146600","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Wurdack, JJ","Amazonas","Humaitá","BR 319, 20 km N of Humaitá, BR 319 Porto Velho-Manaus, 20 Km N of Humaitá. Campo and edge of gallery forest.","-63.166667","-7.5","INPA0146600 INPA0146600_e",NA,NA,NA,NA,"-63.166667","-7.5","1986",NA,NA,NA,NA,NA,NA,NA,NA
"1332","2020-08-31 09:06:52-03","INPA","INPA","196899","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Macêdo, M","3655","1994","02","17","Southern America","Brasil",NA,NA,NA,"INPA0196899","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Ramos, JF","Mato Grosso","Campo Novo do Parecis","Campo Novo dos Parecis, Aldeia Indígena Utiarity.","-58.1","-13.4","INPA0196899 INPA0196899_e",NA,NA,NA,NA,"-58.1","-13.4","1999","04",NA,NA,NA,NA,NA,NA,NA
"1333","2020-08-31 09:06:52-03","INPA","INPA","207362","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Roosmalen, MGM van","1285","1999","08","16","Southern America","Brasil",NA,NA,NA,"INPA0207362","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Ramos, JF; Atayde, CM","Amazonas","Santa Isabel do Rio Negro",NA,"-65","-0.433333","INPA0207362 INPA0207362_e",NA,NA,NA,NA,"-65","-0.433333","2002","08",NA,NA,NA,NA,NA,NA,NA
"1334","2020-08-31 09:06:52-03","INPA","INPA","123190","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Kirkbride Junior, JH","3237","1980","02","05","Southern America","Brasil",NA,NA,NA,"INPA0123190","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Wurdack, JJ","Goiás",NA,"Na Fazenda das Esmeraldas, perto do Córrego Paciência e GO 164, ca. 6 Km nordeste de Goiás Velho","-50.116667","-15.9","INPA0123190 INPA0123190_e",NA,NA,NA,NA,"-50.116667","-15.9","1983",NA,NA,NA,NA,NA,NA,NA,NA
"1335","2020-08-31 09:06:52-03","INPA","INPA","120143","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Plowman, T","8731","1980","02","11","Southern America","Brasil",NA,NA,NA,"INPA0120143","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Wurdack, JJ","Pará","Conceição do Araguaia","Range of low hills ca. 20 Km west of Redenção, near Côrrego São João and Troncamento Santa Teresa","-50.166667","-8.05","INPA0120143 INPA0120143_e INPA0120143_nd INPA0120143_num","350","620",NA,NA,"-50.166667","-8.05","1981",NA,NA,NA,NA,NA,NA,NA,NA
"1336","2020-08-31 09:06:52-03","INPA","INPA","137324","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Strudwick, JJ","3412","1981","07","23","Southern America","Brasil",NA,NA,NA,"INPA0137324","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Renner, SS","Pará",NA,"Macau airstrip, 1 1/2 hrs. upstream from Lageira airstrip, on Rio Maicuru","-54.433333","-0.916667","INPA0137324 INPA0137324_e INPA0137324_e1","800","800",NA,NA,"-54.433333","-0.916667","1995",NA,NA,NA,NA,NA,NA,NA,NA
"1337","2020-08-31 09:06:52-03","INPA","INPA","213208","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Conceição, AS","32","1996","08","15","Southern America","Brasil",NA,NA,NA,"INPA0213208","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Guedes, ML","Bahia","Conde","Fazenda do Bu. Margem esquerda do Rio do Bu.","-37.721389","-12.052778","INPA0213208 INPA0213208_e",NA,NA,NA,NA,"-37.721389","-12.052778","1998",NA,NA,NA,NA,NA,NA,NA,NA
"1338","2020-08-31 09:06:52-03","INPA","INPA","213533","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Ferreira, MC","749","1995","08","23","Southern America","Brasil",NA,NA,NA,"INPA0213533","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Guedes, ML","Bahia","Conde","Fazenda do Bu. Mata da Maré. Floresta Ombrófila Aberta.","-37.728611","-12.035278","INPA0213533 INPA0213533_e",NA,NA,NA,NA,"-37.728611","-12.035278","1998",NA,NA,NA,NA,NA,NA,NA,NA
"1339","2020-08-31 09:06:52-03","INPA","INPA","218278","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Amaral, IL do","2817","2004","03","30","Southern America","Brasil",NA,NA,NA,"INPA0218278","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Formiga, KM","Amazonas",NA,"Rio Urucu, base da Petrobras, estrada dos LUCS, Igarapé Marta I, floresta alta, densa de terra firme, solo argiloso.","-65","-4","INPA0218278 INPA0218278_e",NA,NA,NA,NA,"-65","-4","2005","05",NA,NA,NA,NA,NA,NA,NA
"1340","2020-08-31 09:06:52-03","INPA","INPA","221962","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Stropp, J","137","2007","08","06","Southern America","Brasil",NA,NA,NA,"INPA0221962","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Oliveira, AA de","Amazonas","São Gabriel da Cachoeira","Rio Içana, Igarapé Pamáali, Rio Içana - Igarapé Pamáali - Próximo a Escola Indígena Baniwa Coripaco - Pamáali (EIBC - Pamáali). Terra firme. Solo argiloso","-68","1","INPA0221962 INPA0221962_e","116","116",NA,NA,"-68","1","2018","05","04",NA,NA,NA,NA,NA,NA
"1341","2020-08-31 09:06:52-03","INPA","INPA","228226","S","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Silveira, M","1282","1996","05","07","Southern America","Brasil",NA,NA,NA,"INPA0228226","Dicotyledon Com-Clade","Myrtales","(Bonpl.) DC.","Oliveira, AA de","Acre","Mâncio Lima","Parque Nacional da Serra do Divisor.","-73.686","-7.4609","INPA0228226_e",NA,NA,NA,NA,"-73.686","-7.4609","2018","05","04",NA,NA,NA,NA,NA,NA
