"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"310","2019-10-07 09:23:39-03","UEFS","HUEFS","251669","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Simon, M.F.","3454","2018","10","03",NA,"Brasil",NA,NA,"Mata de galeria.","HUEFS0251669","Angiospermae","Proteales","(Pohl) Engl.","Bahia","ESEC Serra Geral do Tocantis. Beira do rio Sapão, 1,2 Km W do acampamento da Vila dos Prazeres","-46.080278","-10.79",NA,NA,"595","595","Formosa do Rio Preto",NA,NA,"46W4'49''","10S47'24''",NA,NA,NA,"Proteanae",NA,NA,NA,NA
"311","2019-10-07 09:23:39-03","UEFS","HUEFS","25377","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Harley, R.M.",NA,"1996","10","05",NA,"Brasil",NA,NA,"Mata de Restinga.","HUEFS0025377","Angiospermae","Proteales","(Pohl) Engl.","Bahia","Cairú.",NA,NA,"HUEFS0025377","M.S.Silva",NA,NA,"Morro de São Paulo",NA,NA,NA,NA,"2014","10",NA,"Proteanae",NA,NA,NA,NA
"312","2019-10-07 09:23:39-03","UEFS","HUEFS","176371","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Lima, D.P.","12729","1971","11","10",NA,"Brasil",NA,NA,NA,"HUEFS0176371","Angiospermae","Proteales","(Pohl) Engl.","Bahia","Fazenda Ruzara, Mata dos Cágados.","-39.0752983093262","-15.2932996749878","HUEFS0176371",NA,NA,NA,"Una","36070","auto",NA,NA,NA,NA,NA,"Proteanae",NA,NA,NA,NA
"313","2019-10-07 09:23:39-03","UEFS","HUEFS","177128","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Lima, D.P.","13096","1972","10","12",NA,"Brasil",NA,NA,NA,"HUEFS0177128","Angiospermae","Proteales","(Pohl) Engl.","Bahia","Mata da Fazenda Ipiranga.","-39.0494003295898","-14.7889003753662","HUEFS0177128",NA,NA,NA,"Ilhéus","61245","auto",NA,NA,NA,NA,NA,"Proteanae",NA,NA,NA,NA
"314","2019-09-04 19:12:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Proteaceae","Euplassa","goyazensis","Euplassa goyazensis","A. Glaziou","22017","1894","9","21","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lectotype",NA,NA
"315","2019-09-04 18:25:06-03","F","FMNH-SEEDPLANTS","V0067894F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","goyazensis","Euplassa goyazensis","A. Glaziou","22017","1894","7","21","South America","Brazil",NA,NA,NA,"V0067894F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0067894F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isolectotype",NA,NA
"316","2019-09-04 18:25:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","G. Gardner","2951","1846",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"317","2015-03-07 09:06:22-03","F","FMNH-SEEDPLANTS","V0177277F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0177277F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0177277F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"318","2015-03-07 09:06:22-03","F","FMNH-SEEDPLANTS","V0177278F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0177278F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0177278F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"319","2015-03-07 09:06:22-03","F","FMNH-SEEDPLANTS","V0177279F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0177279F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0177279F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"320","2015-03-07 09:06:23-03","F","FMNH-SEEDPLANTS","V0177280F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0177280F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0177280F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"321","2015-03-07 09:06:23-03","F","FMNH-SEEDPLANTS","V0177281F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0177281F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0177281F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"322","2015-03-07 09:06:23-03","F","FMNH-SEEDPLANTS","V0177282F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0177282F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0177282F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"323","2015-03-07 09:06:23-03","F","FMNH-SEEDPLANTS","V0177283F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0177283F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0177283F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"324","2015-03-07 09:06:23-03","F","FMNH-SEEDPLANTS","V0177284F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0177284F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0177284F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"325","2015-03-07 09:06:23-03","F","FMNH-SEEDPLANTS","V0177285F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0177285F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0177285F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"326","2015-03-07 09:06:23-03","F","FMNH-SEEDPLANTS","V0177286F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0177286F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0177286F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"327","2019-06-11 12:42:31-03","F","FMNH-SEEDPLANTS","V0354790F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","G. T. Prance","59228","1964","10","2","South America","Brazil",NA,NA,NA,"V0354790F","Spermatophyta",NA,NA,"Mato Grosso",NA,NA,NA,"V0354790F_01 V0354790F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"59228",NA
"328","2019-09-04 19:41:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Proteaceae","Roupala","inaequalis","Roupala inaequalis","J. B. E. Pohl","2303","1819",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Holotype",NA,NA
"329","2019-01-23 12:21:11-02","F","FMNH-SEEDPLANTS","V0067933F","PreservedSpecimen","Plantae","Proteaceae","Roupala","inaequalis","Roupala inaequalis","J. B. E. Pohl","2303",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0067933F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0067933F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA
"330","2020-04-29 16:30:20-03","UFVJM","HDJF","1793","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Solórzano, A; Lima, HS; Pinto, JRR","130","2008","09",NA,"Southern America","Brasil",NA,NA,NA,"HDJF001793","Dicotyledoneae",NA,"(Pohl) Engl.","Mato Grosso","Parque Estadual Araguaia","-50.815833","-12.112222","HDJF001793_01","Pinto, JRR",NA,NA,"Novo Santo Antônio",NA,NA,"-50.815833","-12.112222","2008",NA,NA,NA,NA,NA,NA,NA
"331","2020-04-29 16:30:20-03","UFVJM","HDJF","1668","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Solórzano, A","208","2008","11",NA,"Southern America","Brasil",NA,NA,NA,"HDJF001668","Dicotyledoneae",NA,"(Pohl) Engl.","Minas Gerais","Fazenda São Miguel","-46.658333","-17.419444","HDJF001668_01","Solórzano, A",NA,NA,"Paracatu",NA,NA,"-46.658333","-17.419444",NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-01-25 15:45:28-02","IAC","IAC","44310","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","G. Hashimoto","674","1949","08","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Goiás","Rio do Peixe",NA,NA,NA,"H.O. Sleumer",NA,NA,NA,NA,NA,NA,NA,"1949","08","08",NA,NA,NA,NA,NA
"333","2019-01-25 15:45:28-02","IAC","IAC","54400","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","R.W.J. Keay","6685","1968","08","23",NA,"Brasil",NA,NA,"coordenadas do material: 12°49#?#S, 51°46#?#W",NA,NA,NA,"(Pohl) Engl.","Mato Grosso",NA,NA,NA,NA,"V. Plana",NA,NA,NA,NA,NA,NA,NA,"1997","04","23",NA,NA,NA,NA,NA
"334","2020-07-23 12:19:35-03","CEPLAC","CEPEC","8637","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","T. S. dos Santos","2450","1972","10","09",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Aderno-folha-branca",NA,NA,NA,NA,"Bahia","Olivença, KM 21 par aa Faz.Ipiranga ao Norte.","-39.0494003295898","-14.7889003753662",NA,"M. S. Silva",NA,NA,"ILHÉUS","61245","auto",NA,NA,NA,NA,NA,NA,"21/08/2014",NA,NA,NA
"335","2009-11-26 13:55:28-02","INPA","INPAW","9789","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Silva, N.T.","5345","1984","02","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Par&#225;",NA,NA,NA,NA,"N.T. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-11-19 14:06:30-03","Unimontes","MCMG","778","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ávila, M. A. | Silva D. L.",NA,"2009",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Minas Gerais","APA do Rio PandeirosVereda do Pindaibal","-44.3616981506348","-15.4881000518799",NA,"Santos, R. M.",NA,NA,"Januária","148972","auto","45°2'0.'7","15°22'30.2",NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-11-19 14:06:30-03","Unimontes","MCMG","4100","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Minas Gerais","água doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-11-19 14:06:30-03","Unimontes","MCMG","5124","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Bahia, T.O | Santos,R.M.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"(Pohl)Engl.","Minas Gerais","Vereda Água Doce","-44.7543983459473","-15.3233003616333",NA,NA,NA,NA,"Bonito de Minas","95199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-11-19 14:06:30-03","Unimontes","MCMG","4404","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Nathalle Fagundes |",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Minas Gerais","Vereda do AcariSerra das Araras","-45.6183013916016","-15.3056001663208",NA,NA,NA,NA,"Chapada Gaúcha","73227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-11-19 14:06:30-03","Unimontes","MCMG","491","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ávila, M.A. | Mota, N.M. | Silva, M.A.P.","45","2009","08","05",NA,"Brasil",NA,NA,"Árvore; 1,6005 m de altura; 3,9 DAS",NA,NA,NA,"(Pohl) Engl.","Minas Gerais","APA do Rio PandeirosÀgua Doce","-44.3616981506348","-15.4881000518799",NA,"Santos R.M.",NA,NA,"Janúaria","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-11-19 14:06:30-03","Unimontes","MCMG","169","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","123","2008","05","11",NA,"Brasil",NA,NA,"Regeneração natural",NA,NA,NA,"(Pohl) Engl.","Minas Gerais","APA do Rio PandeirosCatulé","-44.3616981506348","-15.4881000518799",NA,"Santos R.M.",NA,NA,"Janúaria","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-11-19 14:06:30-03","Unimontes","MCMG","323","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Aruda, D.M | Luz, G. R.","137","2008","06","22",NA,"Brasil",NA,NA,"Abóreo",NA,NA,NA,"(Pohl) Engl.","Minas Gerais","APA do Rio Pandeiros|Catulé","-44.3616981506348","-15.4881000518799",NA,"Santos R.M.",NA,NA,"Janúaria","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-11-19 14:06:30-03","Unimontes","MCMG","1379","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Bahia, T.O. | Àvila,M.A. | Luz,G.R. | Mota,G.S. | Mota,N.M. | Oliveira,M.H. | Silva,D.L. | Souza,S.R. |",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"(Pohl) Engl.","Minas Gerais","APA do Rio PandeirosVereda Pindaibal","-44.3616981506348","-15.4881000518799",NA,"Santos, R. M.",NA,NA,"Januária","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-11-19 14:06:30-03","Unimontes","MCMG","1435","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Coutinho,C.A. | Dantas, I.M. | Matos,F.S. | Menino,G.C.O. | Mota,G.S . | Oliveira,M.H. | Santos,P.F. | Silva,M.A.P. | Silva,W.P. |",NA,"2009","04","09",NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"(Pohl) Engl.","Minas Gerais","APA do Rio PandeirosVereda São Francisco","-44.3616981506348","-15.4881000518799",NA,"Santos, R. M.",NA,NA,"Januária","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-11-05 13:53:57-03","UNIRIO","HUNI","2603","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","A.E. Ramos","519","1993","05","03",NA,"Brasil",NA,NA,"Material doado pelo HEPH. Árvore com botões e inflorescência de flores amarelo-pálido. Habitat: Beira de Mata, local perturbado Habito: Árvore","HUNI00002603",NA,NA,"(Pohl) Engl.","Distrito Federal","Córrego Cabeça de Veado. Estação Ecológica Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,"A.E. Ramos",NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-11-12 17:02:48-03","UEL","FUEL","37431","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Proença, C; Soares-Silva, LH; Gomes, ACM; Jeronimo, CA; et al.","2966","2004","09","27",NA,"Brasil",NA,NA,NA,"FUEL017065","Tracheophyta","Proteales","(Pohl) Engl.","Goiás","RPPN Vargem Grande; próximo Córrego Sta. Maria, próximo Córrego Sta. Maria","-48.9592018127441","-15.852499961853",NA,"Proença, C",NA,NA,"Pirenópolis","40887","auto",NA,NA,"2004","10","18",NA,NA,NA,NA,NA
"347","2019-11-01 15:08:28-03","UnB","UB","29290","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Fonsêca, SG","1150","1968","10","06","Southern America","Brasil",NA,NA,"Árvore. Frutos verdes.",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Mato Grosso","Base Camp","-51.766667","-12.816667",NA,"Plana, V",NA,NA,NA,NA,NA,"-51.766667","-12.816667","1998",NA,NA,NA,NA,NA,NA,NA
"348","2019-11-01 15:08:28-03","UnB","UB","29282","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Harley, RM","10072","1968","09","16","Southern America","Brasil",NA,NA,"Small tree. Flowers cream slightly on outer perianth, fragrant.; Cerradão",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Mato Grosso","Base Camp","-51.766667","-12.816667",NA,"Plana, V",NA,NA,NA,NA,NA,"-51.766667","-12.816667","1998",NA,NA,NA,NA,NA,NA,NA
"349","2019-11-01 15:08:28-03","UnB","UB","212748","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE811","2012","10","05","Southern America","Brasil",NA,NA,"Árvore, 3m; Mata ciliar. Solo argiloso-arenoso",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Goiás","Fazenda Canadá (MCFCEA)","-50.0942","-17.7331",NA,"Proença, CEB","512","512","Edéia",NA,NA,"-50.0942","-17.7331","2012",NA,NA,NA,NA,NA,NA,NA
"350","2019-11-01 15:08:28-03","UnB","UB","29275","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis",NA,"3251",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Mato Grosso","Rio Juruena",NA,NA,NA,"Prance, GT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-01 15:08:28-03","UnB","UB","29285","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Argent, GCG","6530","1967","09","26","Southern America","Brasil",NA,NA,"Tree 8m.; Cerrado",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Mato Grosso",NA,"-52.233333","-14.633333",NA,"Plana, V",NA,NA,"Xavantina",NA,NA,"-52.233333","-14.633333",NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-01 15:08:28-03","UnB","UB","29341","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Pires, JM","9504","1963","04","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Distrito Federal","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,"Incógnito",NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-01 15:08:28-03","UnB","UB","2604","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Paula, JE","3342","1980","10","10","Southern America","Brasil",NA,NA,"Folha rígida coriácea. Botão floral ferrugíneo.; Árvore 6m x 16cm; Mata ciliar.",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Distrito Federal","Córrego do Torto","-47.9296989440918","-15.7797002792358",NA,"Proença, CEB",NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-01 15:08:28-03","UnB","UB","11621","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Oliveira, MC; Santos, JB; Pereira, DJS","11","2002","06",NA,"Southern America","Brasil",NA,NA,"Árvore 10m. Fruto seco e verde.; Mata de galeria.",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Distrito Federal","Estação da CAESB","-47.9296989440918","-15.7797002792358",NA,"Filho, JF",NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-01 15:08:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ratter, JA; et al.","3626","1976","09","21","Southern America","Brasil",NA,NA,"Tree 7m. Trunk 12cm in diameter at breast height. Tepals yellow-cream; In the wall-like margin of swampy gallery forest",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Distrito Federal","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV tower","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-01 15:08:28-03","UnB","UB","18635","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Proença, CEB; Pereira, TA; Campos, MBS","3141","2006","01","18","Southern America","Brasil",NA,NA,"Árvore 4m; .",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Distrito Federal","Parque Olhos d'Água","-47.9296989440918","-15.7797002792358",NA,"Proença, CEB",NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-01 15:08:28-03","UnB","UB","120316","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Miranda, SC; Carvalho, PS; Silva Júnior, MC","1174","2008","09","08","Southern America","Brasil",NA,NA,"árvore 8 m, flores marelo-esverdeadas, estigma verde; área urbana",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Goiás","Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,"Miranda, SC",NA,NA,"Alto Paraíso de Goiás","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-01 15:08:28-03","UnB","UB","29288","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Keay, RWJ","6685","1968","08","23","Southern America","Brasil",NA,NA,"Tree 9m. Flowers pale yellow.; Cerradão transitional",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Mato Grosso","Base Camp","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-01 15:08:28-03","UnB","UB","105663","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Haidar, RF; Pierucettii, RLG; Jesus, RS","118","2007","08","06","Southern America","Brasil",NA,NA,"Árvore 9 x 19; Mata Ciliar. Solo: Solo Aluvial e Litossolo.",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Goiás",NA,"-50.833333","-17.25",NA,"Haidar, RF",NA,NA,"Rio Verde",NA,NA,"-50.833333","-17.25",NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-01 15:08:28-03","UnB","UB","11486","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Oliveira, MC","3","2003","02",NA,"Southern America","Brasil",NA,NA,"Flores, frutos secos e verdes.; Árvore 6m; .",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Distrito Federal","Reserva da CAESB","-47.759722","-15.623333",NA,"Oliveira, MC",NA,NA,"Brasília",NA,NA,"-47.759722","-15.623333",NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-01 15:08:28-03","UnB","UB","121014","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Solórzano, A; Pinto, JRR; Lima, HS","130","2008","09",NA,"Southern America","Brasil",NA,NA,"Coletado na parcela 3, indivíduo número 70, com 7,5cm de D30; Árvore 6m; Cerradão.",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Mato Grosso","Parque Estadual Araguaia","-50.815833","-12.112222",NA,"Pinto, JRR","210","210","Novo Santo Antônio",NA,NA,"-50.815833","-12.112222","2008",NA,NA,NA,NA,NA,NA,NA
"362","2019-11-01 15:08:28-03","UnB","UB","121092","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Solórzano, A","208","2008","11",NA,"Southern America","Brasil",NA,NA,"Coletado na parcela 3; Árvore 6m; Cerradão.",NA,"Dicotyledoneae",NA,"(Pohl) Engl.","Minas Gerais","Fazenda São Miguel","-46.635833","-17.419444",NA,"Solórzano, A","560","560","Paracatu",NA,NA,"-46.635833","-17.419444","2009",NA,NA,NA,NA,NA,NA,NA
