"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"153","2019-11-19 14:08:00-03","UFRPE","PEUFR","766","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.",NA,"M. Koscinski; B. Pickel",NA,"1935","02",NA,NA,"Brasil","São Paulo","São Paulo","Horto florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Grande inflorescência termianl em 2 palmos; folhas só por baixo da inflorscência; frutos em agosto","PEUFR000766",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"154","2020-04-22 16:20:16-03","UFPB","JPB","60358","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem ex Benth.","Souza, RS","Silva, GS; Moreira, RS; Souza, RS","462","2014","09","05","Southern America","Brasil","Bahia","Jiquiriçá","Fazenda Araçá.","-39.599806","-13.189306","579","579",NA,"; HABITAT: Floresta ombrófila densa.; DESC: Árvore, ca. 15m alt. Folhas crassas, verde. Frutos alados, imaturos, verde, presença de espinhos.","JPB0060358",NA,NA,"-39.599806","-13.189306","2014","09","29",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-04-22 16:20:16-03","UFPB","JPB","593-1","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem ex Benth.",NA,"Hage, JL","1646","1900","01","01","Southern America","Brasil","Bahia","Ilhéus","Fazenda Desemba","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"156","2019-11-06 09:55:23-03","UFOP","OUPR","18781","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Lima, H.C.","Badini, J.; Zurlo, M.A. & Silva, J.L.","s.n.","1980","04","14",NA,"Brasil","Minas Gerais","Ouro Preto","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Cultivada. Árvore. Flores amarelas",NA,NA,NA,NA,NA,"1983",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"157","2019-11-06 09:55:23-03","UFOP","OUPR","18782","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Lima, H.C.","Badini, J.; Zurlo, M.A. & Silva, J.L.","s.n.","1980","04","14",NA,"Brasil","Minas Gerais","Ouro Preto","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Cultivada. Árvore. Flores amarelas",NA,NA,NA,NA,NA,"1983",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"158","2019-11-06 09:55:23-03","UFOP","OUPR","26999","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Antônio-Silva, L.","Antônio-Silva, L.; Lucon, T.","385","2011","04","21",NA,"Brasil","Minas Gerais","Pains","Em meio a pastagem","-45.6613998413086","-20.3705997467041","749","749",NA,"Arbórea, ca. 4m de altura, com frutos esverdeados, caule com resina branca. Cerrado - Mata Seca de Pains",NA,NA,NA,NA,NA,"2013","11","22","18263","auto",NA,NA,NA,NA,NA,NA
"159","2019-11-06 09:55:23-03","UFOP","OUPR","18780","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Lima, H.C.","Araujo, A.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,"Terreno úmido. Árvore. Flores amarelas",NA,NA,NA,NA,NA,"1983",NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA
"160","2019-01-17 11:25:19-02","PUCRS","MPUC","21053","S","Plantae",NA,"Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.","R.S. Bergamin","M.L. Vieira",NA,"2015","08","30","South America","Brasil","PR","Leópolis",".","-50.7510986328125","-23.0799999237061",NA,NA,NA,"Vegetação secundária",NA,NA,NA,NA,NA,"2015","01","01","22638","auto","Magnoliopsida",NA,"1",NA,NA,NA
"161","2020-04-27 16:09:47-03","UFES","VIES","20845","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Acácio, G.","Acácio, G.","180","1995","04","03",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","R.F. Bananal do Norte.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"VIES020845","VIES020845",NA,NA,NA,"1995","04",NA,"35694","auto",NA,NA,NA,NA,NA,NA
"162","2020-04-27 16:09:47-03","UFES","VIES","17407","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Weiler Júnior, I.","Weiler Júnior, I.; Simonelli, M. & Simões, J.M.","175","1995","04","21",NA,"Brasil","Espírito Santo","Serra","Parque Ecológico da C.S.T.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"VIES017407","VIES017407",NA,NA,NA,"1995","04","21","16451","auto",NA,NA,NA,NA,NA,NA
"163","2020-04-27 16:09:47-03","UFES","VIES","18573","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Simonelli, M.","Simonelli, M.; Weiler Júnior, I. & Simões, J.M.","260","1995","06","11",NA,"Brasil","Espírito Santo","Serra","Parque Ecológico da C.S.T.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"VIES018573","VIES018573",NA,NA,NA,"1995","06","11","16451","auto",NA,NA,NA,NA,NA,NA
"164","2019-06-27 10:24:59-03","UFES","VIES","30089","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Kollmann, L.J.C.; Fontana, A.P.","Manhães, V.C.; Couto, D.R.; Fontana, A.P.; Kollmann, L.J.C. & Leite, V.R.","82","2008","06","26",NA,"Brasil","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752","337","337",NA,NA,"VIES030089","VIES030089",NA,NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA
"165","2019-06-27 10:24:59-03","UFES","VIES","30091","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Couto, D.R.","Couto, D.R.; Manhães, V.C.; Kollmann, L.J.C. & Fontana, A.P.","1123","2009","03","17",NA,"Brasil","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"VIES030091","VIES030091",NA,NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA
"166","2019-06-27 10:24:59-03","UFES","VIES","30735","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.",NA,"Lage, C.; Castro, K.C.","41","2012","04",NA,NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496","650","650",NA,NA,"VIES030735","VIES030735",NA,NA,NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA,NA
"167","2019-08-16 08:39:20-03","UTFPR","HCF","4910","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","M.G. Caxambu","M.G. Caxambu","1433","2007","03","03",NA,"Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.314583","-24.106222","620","620",NA,"árvore ca. 15 m de altura, com folhas ferrugíneo-tomentosas na face abaxial. Flores amarelas. Rara.",NA,NA,NA,"52°18'52,5 W","24°06'22,4 S","2007","03","13",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-08-16 08:39:20-03","UTFPR","HCF","12337","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","V. Ariati","E. Adenesky-Filho",NA,NA,NA,NA,NA,"Brasil","PR","Telêmaco Borba","UHE Mauá","-50.6156005859375","-24.3239002227783",NA,NA,NA,"Coletada em IX/2011 (Resgate de Flora UHE Mauá).",NA,NA,NA,NA,NA,"2011","10","04","35037","auto",NA,NA,NA,NA,NA,NA
"169","2020-06-29 09:30:19-03","UFRRJ","RBR","43059","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","L.H. Soares","L.H. Soares",NA,"2015","06","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F42/117.","-43.538056","-22.9575",NA,NA,NA,NA,"RBR00043059",NA,NA,"43º32'17''W","22º57'27''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-06-18 10:56:57-03","UFRRJ","RBR","46471","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.",NA,"M.C. Rocha","2","2019","05","21",NA,"Brasil","Rio de Janeiro","Seropédica","Campus da Universidade Federal Rural do Rio de Janeiro. Estradinha do IV, no começo da ciclovia.","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,"RBR00046471",NA,NA,NA,NA,NA,NA,NA,"13730","auto",NA,NA,NA,NA,NA,NA
"171","2020-06-29 09:30:19-03","UFRRJ","RBR","10072","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.",NA,"O.C. Pavão","s.n.","1999","05","28",NA,"Brasil","Paraná","Rancho Alegre","Fazenda São José","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,"RBR00010072",NA,NA,NA,NA,NA,NA,NA,"11419","auto",NA,NA,NA,NA,NA,NA
"172","2020-06-29 09:30:19-03","UFRRJ","RBR","4689","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.",NA,"J. Pedro","s.n.","2002","04","19",NA,"Brasil","Rio de Janeiro","Seropédica","Jardim Botânico da UFRRJ.","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,"RBR00004689",NA,NA,NA,NA,NA,NA,NA,"13730","auto",NA,NA,NA,NA,NA,NA
"173","2020-06-29 09:30:19-03","UFRRJ","RBR","4680","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.",NA,"S.C.P. Santos","s.n.","2001","08",NA,NA,"Brasil","Rio de Janeiro","Seropédica","Jardim Botãnico da Universidade Rural do Rio de Janeiro","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,"RBR00004680",NA,NA,NA,NA,NA,NA,NA,"13730","auto",NA,NA,NA,NA,NA,NA
"174","2020-06-29 09:30:19-03","UFRRJ","RBR","4599","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","H.C. Lima","I.A. Silva","238/81","1981","02","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, Est. MANTEGUEIRA, ant. 154, final da Est., lado direito.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"RBR00004599",NA,NA,NA,NA,"1988",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"175","2020-06-29 09:30:19-03","UFRRJ","RBR","4598","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","J.L. Guimarães","J.L. Guimarães; Almir. Almir","s.n.","1971","04","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","UFRRJ, Próximo Hospital Veter.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00004598",NA,NA,NA,NA,"1971","07","08","57442","auto",NA,NA,NA,NA,NA,NA
"176","2013-04-01 09:16:05-03","IPT","BCTW","19518","S","Plantae","Magnoliophyta",NA,NA,"Centrolobium","tomentosum","Centrolobium tomentosum","Benth.",NA,"Ceccantini, G.C.T.","793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"177","2013-04-01 09:16:05-03","IPT","BCTW","18977","S","Plantae","Magnoliophyta",NA,NA,"Centrolobium","tomentosum","Centrolobium tomentosum","Benth.",NA,NA,NA,NA,NA,NA,NA,"Bolívia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"178","2013-04-01 09:16:05-03","IPT","BCTW","13526","S","Plantae","Magnoliophyta",NA,NA,"Centrolobium","tomentosum","Centrolobium tomentosum","Benth.",NA,NA,NA,NA,NA,NA,NA,"Bolívia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"179","2013-04-01 09:16:05-03","IPT","BCTW","3629","S","Plantae","Magnoliophyta",NA,NA,"Centrolobium","tomentosum","Centrolobium tomentosum","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Eldorado",NA,"-48.1","-24.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38804","auto","Magnoliopsida",NA,NA,NA,NA,NA
"180","2013-04-01 09:16:05-03","IPT","BCTW","8783","S","Plantae","Magnoliophyta",NA,NA,"Centrolobium","tomentosum","Centrolobium tomentosum","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"181","2013-04-01 09:16:05-03","IPT","BCTW","2580","S","Plantae","Magnoliophyta",NA,NA,"Centrolobium","tomentosum","Centrolobium tomentosum","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"182","2013-04-01 09:16:05-03","IPT","BCTW","4449","S","Plantae","Magnoliophyta",NA,NA,"Centrolobium","tomentosum","Centrolobium tomentosum","Benth.","Moysés Kuhlmann",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Monte Alegre do Sul","Estação Experimental de Ibiti","-46.68","-22.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11114","auto","Magnoliopsida",NA,NA,NA,NA,NA
"183","2013-04-01 09:16:05-03","IPT","BCTW","13530","S","Plantae","Magnoliophyta",NA,NA,"Centrolobium","tomentosum","Centrolobium tomentosum","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da Cia Vale do Rio Doce (CVRD)","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"184","2013-04-01 09:16:05-03","IPT","BCTW","3575","S","Plantae","Magnoliophyta",NA,NA,"Centrolobium","tomentosum","Centrolobium tomentosum","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Parati",NA,"-44.7131","-23.2178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34470","auto","Magnoliopsida",NA,NA,NA,NA,NA
"185","2021-03-21 19:34:52-03","UFC","EAC","14700","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.","Lima, H.C.","Hatschbach, G.; Zelma, F.J.","49536","1985","07","31","Southern America","Brasil","Paraná","Cerro Azul","Ribeirão da Rocha","-49.261100769043","-24.823600769043",NA,NA,NA,"Árvore ca. 6m de alt.; Pasto","EAC0014700","EAC0014700",NA,NA,NA,"1986",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"186","2019-11-25 12:11:54-03","UFSM","SMDB","9446","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Dambros, VS","Dambros, VS","s.n.","2003","10","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Projeto: Flora do Campus Urbano da UFSM: Leguminosae. Autor: Vagener S. Dambros / Orientadora: Sônia M. Eisinger","SMDB009446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-25 12:11:54-03","UFSM","SMDB","8849","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Eisinger, SM; Gressler, E","Gressler, E","s.n.","2001","04","01",NA,"Brasil","Rio Grande do Sul","Santa Maria","Jardim Botânico UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Projeto : Fenologia do JBSM . Planta n° 758","SMDB008849",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:25:42-03","MBM","MBM","162159","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"Vilhena, A.","33",NA,NA,NA,"Southern America","Brazil","Paraná","Cornélio Procópio","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"MBM162159","MBM162159",NA,NA,NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:25:42-03","MBM","MBM","195678","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Hatschbach, G.","Ferrari Tomé, M.V.","716",NA,NA,NA,"Southern America","Brazil","Paraná","Santa Mariana","Fazenda Traídes","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,"MBM195678","MBM195678",NA,NA,NA,NA,NA,NA,"29409","auto",NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:25:42-03","MBM","MBM","150558","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Santos, T.S. dos","Santana, S.C. de; et al.; et al.","181",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"MBM150558","MBM150558",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:25:42-03","MBM","MBM","173935","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Hatschbach, G.","Cordeiro, J.; Silva, J.M.; Poliquesi, C.B.; Silva, J.M.; Poliquesi, C.B.","1215",NA,NA,NA,"Southern America","Brazil","Paraná","Adrianópolis","Capelinha","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"MBM173935","MBM173935 MBM173935_1",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:25:42-03","MBM","MBM","175338","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Hatschbach, G.","Ferrari Tomé, M.V.","268",NA,NA,NA,"Southern America","Brazil","Paraná","Bandeirantes","Arboreto da FFALM","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"MBM175338","MBM175338",NA,NA,NA,NA,NA,NA,"19645","auto",NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:25:42-03","MBM","MBM","156054","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Hatschbach, G.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","57109",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM156054","MBM156054",NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:25:42-03","MBM","MBM","241494","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Dunaiski Jr.; A.; A.","Dunaiski Jr.; A.; A.","1273",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Ahú","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM241494","MBM241494",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:25:42-03","MBM","MBM","345978","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Sanches, A.","Biscaia, A.","s.n.","2007","09","19","Southern America","Brazil","Paraná","Curitiba","Interior de floresta do Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM345978","MBM345978",NA,NA,NA,"2008","01","15","25180","auto",NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:25:42-03","MBM","MBM","165861","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Hatschbach, G.","Hatschbach, G.; Barboza, E.; Barboza, E.","60562",NA,NA,NA,"Southern America","Brazil","Paraná","Jaboti","Água Branca","-50.0758018493652","-23.7432994842529",NA,NA,NA,NA,"MBM165861","MBM165861",NA,NA,NA,NA,NA,NA,"11504","auto",NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:25:42-03","MBM","MBM","1766","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Lima, H.C. de","Hatschbach, G.","15719",NA,NA,NA,"Southern America","Brazil","Paraná","Paiçandu","Serrinha","-52.0485992431641","-23.4575004577637",NA,NA,NA,NA,"MBM001766","MBM001766",NA,NA,NA,NA,NA,NA,"18503","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:25:42-03","MBM","MBM","215570","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Rudd, R.E.","Hatschbach, G.","8827",NA,NA,NA,"Southern America","Brazil","Paraná","Paranavaí","Barra Grande","-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,"MBM215570",NA,NA,NA,NA,NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:25:42-03","MBM","MBM","152661","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"Koscinski, M.","115",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM152661","MBM152661",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:25:42-03","MBM","MBM","91253","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Lima, H.C. de","Pereira, M.A.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM091253","MBM091253",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:25:42-03","MBM","MBM","353696","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Franco, G.A.D.C.","Souza, F.M.; et al.; et al.","972","2007","11","21","Southern America","Brazil","São Paulo","São Paulo","Parque Estadual do Jaraguá. Trilha do Pai Zé","-46.6300010681152","-23.5400009155273","925","925",NA,"Árvore 16m, botões verdes e flores de pétalas amarelas","MBM353696","MBM353696",NA,NA,NA,"2007","12","20","53584","auto",NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:25:42-03","MBM","MBM","321504","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Vargas, E.","Beck, S.t.G.","17203","1989","03","05","Southern America","Bolivia","La Paz","Nor Yungas","Caranavi, Hacia Alto Beni de Carrasco subiendo + - 1 Km hacia Buena Vista",NA,NA,"900","900",NA,"Árbol 10 m. Hojas nas concentradas apicalmente, infrutescencia terminal, con fruto de ala grande y espinoso.; Árbol aislado dentro platanal.","MBM321504","MBM321504",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
