"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","typeStatus","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","individualCount","fieldNumber","relatedCatalogItem"
"198","2020-04-29 16:30:24-03","UFVJM","HDJF","6635","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Faria, JEQ; Gomes, RR; Santos, DMZ; Sousa, DN","7696","2017","05","04","Southern America","Brasil","Minas Gerais","Capelinha","RPPN Fartura da Cemig","-42.528889","-17.881389",NA,"836",NA,NA,"HDJF006635",NA,NA,NA,"Faria, JEQ","2017","05",NA,"-42.528889","-17.881389","836",NA,NA,NA,NA
"199","2020-04-29 16:30:24-03","UFVJM","HDJF","6041","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Soares, CCC; Silva, LS","14","2018","02","28","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","BARRAGEM REJEITOS (µREA DE APOIO INDUSTRIAL)","-43","-18",NA,"710",NA,NA,"HDJF006041","HDJF006041_01",NA,NA,"Machado, ELM","2018",NA,NA,"-43","-18","710",NA,NA,NA,NA
"200","2019-01-25 15:46:54-02","IAC","IAC","56128","S","Plantae",NA,NA,"Sapindaceae-4.Sapindoideae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","C.F. Nardin; J.F. Benedito & L.C. Bernacci","250","2014","05","14",NA,"Brasil","São Paulo","Louveira","Fragmento A","-46.871944","-23.078611",NA,NA,NA,"coordenadas originais: 23°04#?#43S, 46°52#?#19W",NA,NA,NA,NA,"G.A.D.C. Franco","2015","02","25","-46.871944","-23.078611",NA,NA,NA,NA,NA
"201","2020-07-23 12:21:54-03","CEPLAC","CEPEC","103565","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,"Fiaschi, P.","2869","2005","03","18",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, ramal para a RPPN, ca. de 6 km da entrada.","-39.565278","-15.391667",NA,"850",NA,NA,NA,NA,NA,NA,"M. Lopes",NA,NA,NA,"39W33'55","15S23'30","850",NA,NA,NA,NA
"202","2020-07-23 12:21:54-03","CEPLAC","CEPEC","114034","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,"Jardim, J. G.","4705","2005","07","21",NA,"Brasil","Bahia","arataca","RPPN Caminho das Pedras. Serra do Peito-de-Moça, entrada a 9,5km no Assent. Santo Antônio, mais 8,9km até a sede da RPPN. Coletas na trilha para o topo, 2-4km da sede.","-39.339444","-15.174167",NA,"450",NA,"UNICATA.",NA,NA,NA,NA,"Sem Informação",NA,NA,NA,"39W20'22","15S10'27","450",NA,NA,NA,NA
"203","2020-07-23 12:21:54-03","CEPLAC","CEPEC","128885","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,"Amorim, A. M.","7972","2010","11","30",NA,"Brasil","Espírito Santo","ibitirama","PARNA Caparaó. Braço Norte. Coletas efetuadas ao longo da trilha e margeando o rio.","-41.736667","-20.445833",NA,NA,NA,NA,NA,NA,NA,NA,"R. de O. Perdiz",NA,NA,NA,"41W44'12","20S26'45",NA,NA,NA,NA,NA
"204","2020-07-23 12:21:54-03","CEPLAC","CEPEC","35753","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,"G. Hatschbach","46677","2001","02","04",NA,"Brasil","Espírito Santo","SÃO JOSÉ DO CAPARAÓ","Arredores da cidade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratipo","Somner & Ferrucci",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984"
"205","2020-07-23 12:21:54-03","CEPLAC","CEPEC","69215","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,"E. de Melo","1786","1995","04","25",NA,"Brasil","Bahia","LENÇÓIS","Chapadinha. Entrada de mata de grotão, fenda da Serra do Brejão.","-41.452778","-12.456667",NA,NA,NA,NA,NA,NA,NA,"Paratipo","In Bot. Journ - Linn - Society",NA,NA,NA,"41W27'10","12S27'24",NA,NA,NA,NA,"30/12/2004"
"206","2020-07-23 12:21:54-03","CEPLAC","CEPEC","85549","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,"L. Passos","342","1999","08","08",NA,"Brasil","Bahia","IBICOARA","Chapada Diamantina, ca. 2Km a NE da sede da Faz. Ribeirão da Serra, marg.do Rio Sincorá","-41.283333","-13.4",NA,NA,NA,NA,NA,NA,NA,NA,"R. de O. Perdiz",NA,NA,NA,"41W17'","13S24'",NA,NA,NA,NA,"30/05/2010"
"207","2020-07-23 12:21:54-03","CEPLAC","CEPEC","125729","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,"A. P. Fontana","5405",NA,NA,NA,NA,"Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398","23588",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"auto",NA,"R. de O. Perdiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-07-23 12:21:54-03","CEPLAC","CEPEC","132274","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,"J. M. A. Braga","2447",NA,NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459","19648",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"auto",NA,"G. V. Somner & Ferrucci",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27/10/2002"
"209","2020-07-23 12:21:54-03","CEPLAC","CEPEC","136866","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,"M. P. M. de Lima","331",NA,NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459","19648",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"auto",NA,"G. V. Somner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2013-02-07 10:19:22-02","UMC","HUMC","4517","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,"Equipe FEPAF","117","2006","12","04","Southern America","Brazil","São Paulo","Salesópolis","Entorno da Barragem de Paraitinga, Mata do Gaúcho. Mata Secundária.","-45.959722","-23.529722",NA,"765",NA,"Arbórea.",NA,NA,NA,NA,NA,NA,NA,NA,"45W57'35","23S31'47","765",NA,NA,NA,NA
"211","2020-11-12 17:03:19-03","UEL","FUEL","22756","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Alexandre Francisco da Silva","1263","1985","10","08",NA,"Brasil","São Paulo","São José dos Campos","Reserva Florestal Prof. Augusto Ruschi, Augusto Ruschi","-45.8800010681152","-23.1700000762939","39297",NA,NA,NA,NA,NA,"auto",NA,"Ferrucci","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-01 15:10:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Faria, JEQ; Batista, DS; Takahashi, RS","6063","2016","06","28","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Gondó, Fazenda Água Limpa, propriedade da Anglo American","-43.411944","-18.939167",NA,"906",NA,"Árvore ca. 4,5 m de altura, frutos imaturos verdes; Mata de encosta com afloramento rochoso",NA,NA,NA,NA,"Faria, JEQ","2016","06",NA,"-43.411944","-18.939167","906",NA,NA,NA,NA
"213","2019-11-01 15:10:29-03","UnB","UB","18937","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Pifano, DS","362","2002","05","24","Southern America","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador. Interior da mata no sentido da borda","-43.3502998352051","-21.7642002105713","36144",NA,NA,"Frutos imaturos verdes e maduros marrons.; Planta heliófila; Mata.",NA,NA,"auto",NA,"Coelho, RLG","2009","09","24",NA,NA,NA,NA,NA,NA,NA
"214","2019-11-01 15:10:29-03","UnB","UB","18930","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Ramalho, RS","875","1976","10","08","Southern America","Brasil","Minas Gerais","Viçosa","Próximo ao Tratamento de Água - U.F.V","-42.8819007873535","-20.7539005279541","13937",NA,NA,".",NA,NA,"auto",NA,"Coelho, RLG","2009","09","24",NA,NA,NA,NA,NA,NA,NA
"215","2021-03-04 15:46:32-03","IF","SPSF","15368","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","(Somner & Ferrucci)","J.A.Pastore & L.Marino","437","1992","10","16","América do Sul","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273","53584",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 7m altura, frutos imaturos e maduros de coloração verde. Sementes castanho9 escuras.; GEOGRAFIA: região do Engordador;",NA,NA,"auto",NA,"L.A.Pereira","2012","08","27",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"216","2021-03-04 15:46:32-03","IF","SPSF","39967","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","(Somner & Ferrucci)","F.M.Souza & R.C.Sousa & D.Souza & L.G.L.Araújo","1065","2008","02","25","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.766111","-23.473889",NA,"804",NA,"COLETA: Árvore, 15m. Botões amarelados e perfumados.; GEOGRAFIA: Trilha das Garças;",NA,NA,NA,NA,"L.A.Pereira","2012","08","27",NA,NA,"804","Magnoliopsida",NA,NA,NA
"217","2021-03-04 15:46:32-03","IF","SPSF","40040","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","(Somner & Ferrucci)","R.Esteves & R.C.Sousa & J.B.Silva & A.N.Oliveira","196","2007","08","08","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.774722","-23.453611",NA,"931",NA,"COLETA: Árvore, 18m. Frutos verdes.; GEOGRAFIA: Trilha do Mauro;",NA,NA,NA,NA,"L.A.Pereira","2012","08","27",NA,NA,"931","Magnoliopsida",NA,NA,NA
"218","2021-03-04 15:46:32-03","IF","SPSF","34346","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,"Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5079","2004","01","30","América do Sul","Brasil","SP","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, Trilha Barra do Rio, Floresta Ombrófila Densa.","-44.9599990844727","-23.0699996948242","38855",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 8m de altura e 32cm de perímetro à altura do peito. Matriz 2595;",NA,NA,"auto",NA,"N.M.Ivanauskas","2005","05","01",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"219","2021-03-04 15:46:32-03","IF","SPSF","34339","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,"Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5070","2004","01","31","América do Sul","Brasil","SP","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, Trilha do Paraibuna, Floresta Ombrófila Densa.","-44.9599990844727","-23.0699996948242","38855",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 12m de altura e 65cm de perímetro à altura do peito. Matriz 2613;",NA,NA,"auto",NA,"Natália M. Ivanauskas","2005","05","01",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"220","2021-03-04 15:46:32-03","IF","SPSF","26920","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Ferrucci","F.A.R.D.P.Arzolla","167","2000","07","01","América do Sul","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424","15840",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Porte arbóreo, frutos;",NA,NA,"auto",NA,"R.L.G.Coelho","2007","03","23",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"221","2021-03-04 15:46:32-03","IF","SPSF","07265","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","B.Braga",NA,"1969","08","07","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273","53584",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore; frutos.;",NA,NA,"auto","Parátipo","M.S.Ferrucci","2002","10","27",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"222","2021-03-04 15:46:32-03","IF","SPSF","05536","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","(Somner & Ferrucci)","B.Braga",NA,"1969","01","23","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273","53584",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"auto",NA,"L.A.Pereira","2012","08","27",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"223","2020-04-27 14:50:43-03","UFVJM","HDJFW","63","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Soares, CCC; Silva, LS","14","2018","02","28",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","BARRAGEM REJEITOS (µREA DE APOIO INDUSTRIAL)","-43","-18",NA,"710",NA,"Flor esbranquiçada; FLORESTA ESTACIONAL SEMIDECIDUAL","HDJFW000063",NA,NA,NA,"Machado, ELM","2018",NA,NA,"-43","-18","710",NA,NA,NA,NA
"224","2020-06-25 10:28:36-03","IBt","SP","426591","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Braga, JMA","2447","1995","06","01",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Proximidade do abrigo III. Beira de estrada. Orla de mata alterada densa","-44.566667","-22.25",NA,"660",NA,"Arvoreta ca. 4 m alt. Folhas membranáceas. Frutos imaturos verdes","SP001593","SP001593",NA,"Paratype","Ferrucci, MS; Somner, GV","2002","10","27","-44.566667","-22.25","660",NA,NA,NA,NA
"225","2019-11-21 10:18:56-03","IBt","SP","53627","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Heringer, EP","2299","1946","02","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SP045948","SP045948",NA,NA,"Pereira, LA","2012","08","29",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:18:56-03","IBt","SP","397524","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Lima, HC; Caruso Gomes, J; Rocha, PRS","3071","1987","07","29",NA,"Brasil","Rio de Janeiro","Macaé","Estrada para Carapebus, km9, prós. a Ubas. Faz. Jacutinga.","-41.7868995666504","-22.3708000183105","47209",NA,NA,NA,"SP045955","SP045955","auto",NA,"Ferrucci, MS","2013","10",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:18:56-03","IBt","SP","79128","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Kuhlmann, M","1957","1949","08","04",NA,"Brasil","São Paulo","Igaratá",NA,"-46.1500015258789","-23.2000007629395","24798",NA,NA,NA,"SP045953","SP045953","auto",NA,"Pereira, LA","2012","08","29",NA,NA,NA,NA,NA,NA,NA
"228","2019-11-21 10:18:56-03","IBt","SP","347334","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Tomasulo, PLB","379","1993","08","11",NA,"Brasil","São Paulo","Mogi das Cruzes","Parque Municipal da Serra do Itapety","-46.1883010864258","-23.5228004455566","28666",NA,NA,NA,"SP045954","SP045954","auto",NA,"Pereira, LA","2012","08","29",NA,NA,NA,NA,NA,NA,NA
"229","2019-11-21 10:18:56-03","IBt","SP","266968","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Cordeiro, I","1244","1993","08","31",NA,"Brasil","São Paulo","São Paulo","Interlagos. SESC Interlagos, capoeira junto ao recanto infantil.","-46.6300010681152","-23.5400009155273","53584",NA,NA,NA,"SP045952","SP045952","auto",NA,"Pereira, LA","2012","08","29",NA,NA,NA,NA,NA,NA,NA
"230","2019-11-21 10:18:56-03","IBt","SP","79127","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Kuhlmann, M","3409","1945","10","24",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273","53584",NA,NA,NA,"SP045950","SP045950","auto",NA,"Pereira, LA","2012","08","29",NA,NA,NA,NA,NA,NA,NA
"231","2019-11-21 10:18:56-03","IBt","SP","46363","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Handro, O","s.n.","1940","05","09",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico, Planta viva nº 660.","-46.6300010681152","-23.5400009155273","53584",NA,NA,NA,"SP045949","SP045949","auto",NA,"Pereira, LA","2012","08","29",NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:18:56-03","IBt","SP","48342","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Roth, L","338",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Semin. Espírito Santo - Santo Amaro.","-46.6300010681152","-23.5400009155273","53584",NA,NA,NA,"SP045951","SP045951","auto",NA,"Pereira, LA","2012","08","29",NA,NA,NA,NA,NA,NA,NA
