"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","individualCount"
"441","2021-03-25 13:51:37-03","UNIVILLE","JOI","3269","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","F.C.S. Vieira","395","2004","07","04","Brasil","Santa Catarina","Garuva","Monte Crista.","-48.8549995422363","-26.0266990661621",NA,NA,"950","950","; HABITAT: campo; HABITO: terrestre","JOI003269","JOI003269","F.C.S. Vieira","2007","03","07",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"442","2021-03-25 13:51:37-03","UNIVILLE","JOI","3270","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","F.C.S. Vieira","392","2004","07","03","Brasil","Santa Catarina","Garuva","Monte Crista.","-48.8549995422363","-26.0266990661621",NA,NA,"950","950","meio terrestre; HABITO: arbusto","JOI003270","JOI003270","F.C.S. Vieira","2007","03","07",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"443","2021-03-25 13:51:37-03","UNIVILLE","JOI","3293","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","F.C.S. Vieira","1310","2005","09","07","Brasil","Santa Catarina","Garuva","Serra Quiriri.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"; HABITO: arbusto; TIPO VEGETACIONAL: Campos de Altitude","JOI003293","JOI003293","F.C.S. Vieira","2005","09","07",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"444","2021-03-25 13:51:37-03","UNIVILLE","JOI","3313","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","F.C.S. Vieira","1063","2005","04","25","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"2","2","meio terrestre; HABITAT: topo; HABITO: arbusto; TIPO VEGETACIONAL: Mata Nebular","JOI003313","JOI003313","M. Sobral","2005","05","30",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"445","2021-03-25 13:51:37-03","UNIVILLE","JOI","13984","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Meyer, F.S.","732","2008","06","20","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Univille, Rio Natal - Próximo a Fazenda Km 23.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Plantas do Brasil - Colecionadas por Fabrício Schmitz Meyer; HABITAT: orla da floresta; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI013984",NA,NA,"2020","11","11",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"446","2021-03-25 13:51:37-03","UNIVILLE","JOI","6551","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","J. Ziffer Berger","689","2006","11",NA,"Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"JOI006551","JOI006551","Cordeiro","1905","06","28",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"447","2019-10-07 09:11:20-03","UEFS","HUEFS","13997","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Poliquesi, G.B.","138","1992","08","17","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"HUEFS0013997","HUEFS0013997","N.Roque","2003","11",NA,"Angiospermae","Asterales",NA,NA,"17116","auto","Asteranae",NA,NA,NA,NA,NA
"448","2019-12-04 16:39:46-03","FFCLRP","SPFR","12218","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.)H.Rob.","Marçon,S.L.; Santos,C.F.C.","12","2007","10","18","Brasil","São Paulo","São Paulo","Parque Natural Municipal da Cratera de Colônia . Entre as linhas de transmissão.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Mata de encosta.",NA,NA,"De Sordi,S.J.","2008","12","16",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"449","2019-12-04 16:39:46-03","FFCLRP","SPFR","12243","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.)H.Rob.","Marçon,S.L.; Ara,A.L.S.C.","113","2008","09","02","Brasil","São Paulo","São Paulo","Parque Natural Municipal da Cratera de Colônia . Próximo ao primeiro linhão.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Mata de encosta.",NA,NA,"De Sordi,S.J.","2009","02","12",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"450","2019-09-04 18:51:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora",NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA
"451","2019-01-22 15:35:25-02","F","FMNH-SEEDPLANTS","V0051863F","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora",NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0051863F","V0051863F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Possible type",NA
"452","2019-06-24 08:12:22-03","IAC","IAC","56982","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","A. Korte & A.N. Kniess","4217","2010","09","01","Brasil","Santa Catarina","Doutor Pedrinho","Cerro Azul","-49.590556","-26.640278","-49.590556","-26.640278",NA,NA,"Florística IFFSC 856",NA,NA,"A. Korte & A.N. Kniess","2010","09","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-06-24 08:12:22-03","IAC","IAC","56986","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","M. Verdi; D.H. Klettenberg & G. Klemz","4064","2010","03","17","Brasil","Santa Catarina","Imaruí","Forquilha da Aratingaúba, Parque Estadual da Serra do Tabuleiro","-48.870278","-28.169444","-48.870278","-28.169444",NA,NA,"coordenadas dos materiais: 28°10#?#10S, 48°52#?#13W, florística IFFSC 148",NA,NA,"M.E.G. Sobral","2010","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-10-03 14:21:01-03","IAC","IAC","57035","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","M. Verdi; N.L. Souza; G. Klemz & D.H. Klettenberg","4704","2010","05","27","Brasil","Santa Catarina","Rio Fortuna","Rio Chapéu","-49.23","-28.08","-49.230000","-28.080000",NA,NA,"Florística IFFSC 169. 28º04#?#48S, 49º13#?#48W.",NA,NA,"M.E.G. Sobral","2010","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-01-25 15:34:07-02","IAC","IAC","20910","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","H.F. Leitão Filho","868","1969","08","28","Brasil","São Paulo","Itararé",NA,"-49.3317","-24.1125","-49.3317","-24.1125",NA,NA,NA,NA,NA,"G.M. Barroso","1969","09","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-01-25 15:34:07-02","IAC","IAC","40842","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","A. Custódio Filho","307","1980","07","30","Brasil","São Paulo","Santo André","Paranapiacaba, Estação Biológica","-46.5383","-23.6639","-46.5383","-23.6639",NA,NA,NA,NA,NA,"R. Simão-Bianchini","2001","05","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-07-23 11:58:58-03","CEPLAC","CEPEC","77469","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora",NA,"R. Marquete","1631","1994","04","14","Brasil","Rio de Janeiro","PARATY","Apa-cairuçu, Ponta Negra, Vargem Grande, trilha para a Pedra da Jamanta.","-44.85","-23.383333","44W51'","23S23'",NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"458","2020-09-22 13:48:29-03","USP","SPFW","964","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Reitz ;Klein","3856","1956","10","11","Brasil","Santa Catarina","Ibirama","Horto Florestal I. N. P.","-49.5177993774414","-27.0569000244141",NA,NA,"700","700",NA,NA,NA,"A.L. Cabrera 1960",NA,NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"459","2020-11-04 17:28:42-03","UEM","HUEM","4898","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","J. Cordeiro; C. Budzlack","561","1988","08","17","Brasil","Paraná","Campina Grande do Sul","Cerne, Mata secundária","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto; 2,5 m de altura; capítulos alvescentes","HUEM000001955","HUEM000001955","Hatschbach, G","1988",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"460","2020-11-04 17:28:42-03","UEM","HUEM","1485","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","J.M.Silva; F.J. Zelma","141","1986","07","18","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari Grande, Matinha encosta de morro","-49.0553016662598","-25.3055992126465",NA,NA,"1100","1100","Arbusto de capítulos alvescentes","HUEM000001953","HUEM000001953","Hatschbach, G","1987","01",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"461","2020-11-04 17:28:42-03","UEM","HUEM","4984","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Poliquesi, CB; J. Cordeiro","138","1992","08","17","Brasil","Paraná","Quatro Barras","rio do Corvo, Mata degradada","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Arbusto; 2,50 m de altura; capítulos alvescentes","HUEM000001954","HUEM000001954","Hatschbach, G","1992",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"462","2020-11-12 16:58:17-03","UEL","FUEL","52976","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Uller, HF","162","2009","06","21","Brasil","Santa Catarina","Timbó","Morro Azul","-49.233333","-26.810833","-49.233333","-26.810833","400","400",NA,NA,NA,"Sobral, M","2009","07","17","Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-11-12 16:58:17-03","UEL","FUEL","55823","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Stival-Santos, A; Legal, E; Meyer, D; Silveira, S","2553","2010","04","24","Brasil","Santa Catarina","Angelina","Barra Clara","-49.14","-27.54","-49.14","-27.54","630","630",NA,"FUEL018008",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-11-12 16:58:17-03","UEL","FUEL","55883","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Korte, A; Kniess, A","4152","2010","08","19","Brasil","Santa Catarina","Joinvile","Serra Queimada, interior do fragmento. Florística IFFSC 1065b (Arbusto). IFFSC-1/1065/Florística/Arbusto","-49.049722","-26.100278","-49.049722","-26.100278","1167","1167",NA,"FUEL055883",NA,"Korte, A","2010","10","14","Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-11-12 16:58:17-03","UEL","FUEL","55884","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Stival-Santos, A; Silveira, S","3258","2010","07","08","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá, Florística IFFSC 388 (Arbusto). IFFSC-1/388/Florística/Arbusto","-48.87","-27.45","-48.87","-27.45","710","710",NA,"FUEL055884",NA,"Gasper, AL","2010","08","25","Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-11-12 16:58:17-03","UEL","FUEL","55891","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","4704","2010","05","27","Brasil","Santa Catarina","Rio Fortuna","Rio Chapéu, interior do fragmento. Florística IFFSC 169 (Arbusto). IFFSC-1/169/Florística/Arbusto","-49.23","-28.08","-49.23","-28.08","494","494",NA,"FUEL055891",NA,"Sobral, M","2010","08","15","Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-11-12 16:58:17-03","UEL","FUEL","34411","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Barbosa, E; et al.","s.n.","2001","10","23","Brasil","Paraná","Campina Grande do Sul","Serra Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"Hatschbach, G","2002",NA,NA,"Tracheophyta","Asterales",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"468","2020-11-12 16:58:17-03","UEL","FUEL","34410","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Barbosa, E; et al.","s.n.","2001","10","23","Brasil","Paraná","Campina Grande do Sul","Serra Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"Hatschbach, G","2002",NA,NA,"Tracheophyta","Asterales",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"469","2020-11-12 16:58:17-03","UEL","FUEL","41392","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Vieira, FCS","106","2005","04","25","Brasil","Santa Catarina","Joinville","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,NA,NA,"Sobral, MEG","2005",NA,NA,"Tracheophyta","Asterales",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"470","2020-11-12 16:58:17-03","UEL","FUEL","49141","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Dreveck, S","2275","2010","06","16","Brasil","Santa Catarina","Rio dos Cedros","Alto Rio dos Cedros, Ecótono Floresta Ombrófila Densa e Floresta Ombrófila Mista. Interior da Mata. Estádio Suces: Médio de regeneração","-49.2742004394531","-26.7383003234863",NA,NA,"890","890",NA,NA,NA,"Gasper, AL","2010","06","29","Tracheophyta","Asterales",NA,NA,"35192","auto",NA,NA,NA,NA,NA,NA
"471","2020-11-12 16:58:32-03","UEL","FUEL","7012","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Kummrow, R; Acevedo-Rodrigues, P; Cordeiro, J","2802","1986","09","09","Brasil","Paraná","Balsa Nova","São Luis do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"FUEL017383",NA,"Hatschbach, G","1987","01",NA,"Tracheophyta","Asterales",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"472","2020-11-12 16:58:32-03","UEL","FUEL","27075","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Barbosa, E; et al.","s.n.","1999","06","12","Brasil","Paraná","Guaratuba","Rio Itararé","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"FUEL017381",NA,"Hatschbach, G","1999",NA,NA,"Tracheophyta","Asterales",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"473","2020-11-12 16:58:32-03","UEL","FUEL","4091","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Kummrow, R","2627","1982","07","13","Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"FUEL017384",NA,"Hatschbach, G",NA,NA,NA,"Tracheophyta","Asterales",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"474","2020-11-12 16:58:32-03","UEL","FUEL","34402","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Motta, JT","801","1987","05","25","Brasil","Paraná","Quatro Barras","Rio Taquari, próximo da Chácara dos Gargers, próximo da Chácara dos Gargers","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"FUEL017382",NA,"Hatschbach, G","2002",NA,NA,"Tracheophyta","Asterales",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"475","2019-11-01 14:53:42-03","UnB","UB","122086","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Incógnito","s.n.","1964","10","06","Brasil","Rio Grande do Sul","Itaimbezinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-11-01 14:53:42-03","UnB","UB","132828","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Hoehne, FC","SP30856","1933","08","10","Brasil","São Paulo","Praia Grande",NA,"-46.4000015258789","-24",NA,NA,NA,NA,"Flores alvas.; Árvore.",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"22363","auto",NA,NA,NA,NA,NA,NA
"477","2019-11-01 14:53:42-03","UnB","UB","108893","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Proença, CEB; Zanatta, MRV; Turma de Vegetação do Cerrado","3495","2008","06","14","Brasil","Distrito Federal",NA,"Reserva da Ecopousada Terraviva","-48.064722","-15.585556","-48.064722","-15.585556",NA,NA,"Fruto aquênios com papus creme.; Campo de encosta. Solo: Solo plintosolo (laterítico).",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-11-01 14:53:42-03","UnB","UB","132827","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Kuhlmann, M","SP41491","1939","08","26","Brasil","Paraná",NA,"Alto da Serra. Estrada de rodagem São Paulo-Curitiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-01 14:53:42-03","UnB","UB","132823","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Hatschbach, G","1012","1980","10","25","Brasil","Paraná ","Balsa Nova","Serra São Louis, about 36km W of Curitiba","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Small tree 20m.; In wooded areas",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"27346","auto",NA,NA,NA,NA,NA,NA
"480","2019-11-01 14:53:42-03","UnB","UB","132826","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Cervi, AC","UPCB15891","1987","10","05","Brasil","Paraná ","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Flores alvescentes.; Arbusto.",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"481","2019-11-01 14:53:42-03","UnB","UB","132824","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Kummrow, R","1559","1981","09","11","Brasil","Paraná ","Quatro Barras","Borda do campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Capítulos alvos.; Árvore 4m.; Mata",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"482","2019-11-01 14:53:42-03","UnB","UB","132825","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Oliveira, PI","539","1982","06","02","Brasil","Paraná ","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Capítulos alvescentes.; Arbusto 3m.; Capoeira",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"483","2019-05-06 11:53:04-03","UFU","HUFU","55876","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Hattori, E.K.O.; Giacomin, L.L.; Thode, V. & Stehmann, J.R.","876","2009","10","11","Brasil","São Paulo","Bom Sucesso do Itararé",NA,"-50.555556","-24.276944","-50.555556","-24.276944","1082","1082","Árvore, ca. 5 m. Brácteas involucrais marrons e capítulos em fruto.","HUFU00045134","HUFU00045134","Nakajima, J.N.","2016","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-05-06 11:53:04-03","UFU","HUFU","67706","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Lobão, A.; Lopes Paes, G.C.","1757","2011","10","29","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Parte alta. Estrada para o Pico das Agulhas Negras.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Árvore, ca. 80 m alt., folhas levemente ásperas, inflorescência com brácteas involucrais marrons, papus branco. Floresta Ombrófila Densa Altomontana.; Floresta Ombrófila Densa Altomontana","HUFU00045136","HUFU00045136","Borges, R.","2012","09",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"485","2020-01-21 10:22:16-03","UFU","HUFU","25649","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Ribas, O.S.; Barbosa, E. & Silva, P.R.","3542","2001","04","28","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri, Rio dos Alemães.","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400","Arbusto, ca. 2,5 m. Capítulo alvacento.; Matinha nebular.","HUFU00056617","HUFU00056617","Pereira, R.C.","2019","01","09",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA
"486","2019-05-06 11:53:04-03","UFU","HUFU","60018","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Guillaumon, J.R.","13","1980","07","30","Brasil","São Paulo","Santo André","Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"HUFU00045135","HUFU00045135",NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"487","2020-08-20 14:55:05-03","UFSC","FLOR","40714","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Verdi, M.; Hasckel, R.P. & Klemz, G.","2392","2009","06","17","Brasil","Santa Catarina","Anitápolis",NA,"-49.165","-27.906667","49º9'54''W","27º54'24''S","782","782","arbórea, flor branca, 7m altura. Coleta Extra IFFSC (Arbórea); Ecótono.","FLOR0040714","FLOR0040714","Sobral, M.","2009","07","17",NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-08-20 14:55:05-03","UFSC","FLOR","40718","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Verdi, M.; Caglioni, E. & Martins, E.M.","5220","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.412222","-27.178889","49º24'44''W","27º10'44''S","783","783","arbustiva, flor branca, 3m altura. Estádio Suces.: Avançado.","FLOR0040718","FLOR0040718","Verdi, M.","2010","08","10",NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-08-20 14:55:05-03","UFSC","FLOR","55472","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Dreveck, S.; Carneiro, F.E.","1216","2009","10","31","Brasil","Santa Catarina","São Francisco do Sul","Itapema.","-48.6","-26.28","48º36'0''W","26º16'48''S","3","3","hábito arbustiva, botão floral amarelo","FLOR0055472","FLOR0055472","Oliveira, A.A.","2010","08","11",NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-08-20 14:55:05-03","UFSC","FLOR","65419","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Stival-Santos, A.; Legal, E.; Meyer, D.; Silveira, S.","2553","2010","04","24","Brasil","Santa Catarina","Angelina","Barra Clara.","-49.14","-27.54","49º8'24''W","27º32'24''S","630","630","arbusto; flor botão floral. Florística Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina) 347 (Arbusto) (exsicata recebida de FURB 30325)","FLOR0065419","FLOR0065419","Sobral, M.","2010","08","15",NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-08-20 14:55:05-03","UFSC","FLOR","65420","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Stival-Santos, A.; Legal, E.; Silveira, S.","3117","2010","06","23","Brasil","Santa Catarina","Águas Mornas","rio Cubatão.","-48.960833","-27.809722","48º57'39''W","27º48'35''S","620","620","arvoreta. Florística Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina) 253 (Arvoreta) (exsicata recebida de FURB 29532)","FLOR0065420","FLOR0065420","Gasper, A.L. de","2010","09","30",NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
