"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","recordNumber","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1127","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Heteropogon","villosus","Heteropogon villosus dactyloides","Nees",NA,"Riedel, L",NA,NA,NA,"Brazil","Mato Grosso","Cuiabá ","et Cuyabá","-56.0967","-15.5961",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,"dactyloides",NA,"74875","auto",NA,NA,NA,NA,NA
"1128","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Heteropogon","villosus","Heteropogon villosus genuinus","Hack.",NA,"Sello, HL",NA,NA,NA,"?",NA,NA,"loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA
"1129","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Heteropogon","villosus","Heteropogon villosus genuinus","Hack.",NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,"genuinus",NA,"12338","auto",NA,NA,NA,NA,NA
"1130","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Heteropogon","villosus","Heteropogon villosus genuinus","Hack.",NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA
"1131","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Heteropogon","villosus","Heteropogon villosus genuinus","Hack.",NA,"Weddell, HA",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA
"1132","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Heteropogon","villosus","Heteropogon villosus genuinus","Hack.",NA,"Lund, PW",NA,NA,NA,"Brazil","São Paulo","Sorocaba","pr. Sorocaba","-47.45","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,"genuinus",NA,"17154","auto",NA,NA,NA,NA,NA
"1133","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Heteropogon","villosus","Heteropogon villosus genuinus","Hack.",NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo","Sorocaba","pr. Sorocaba","-47.45","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,"genuinus",NA,"17154","auto",NA,NA,NA,NA,NA
"1134","2021-02-08 12:52:25-03","UFRGS","ICN","014352","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Valls, JFM","Boryesis; Cavaun, F",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doação Herbarium Florae Rio-Grandensis -São Leopoldo",NA,NA,"1971","s.n.","09","02",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","2021-02-08 12:52:25-03","UFRGS","ICN","022229","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Valls, JFM","Porto, ML","1974","04","29","Brasil","RS",NA,"Fazenda Hortêncio Dutra, entre Rocinha e Bom Jesus",NA,NA,NA,NA,"1200","1200",NA,NA,NA,NA,"811",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","2021-02-08 12:52:25-03","UFRGS","ICN","025812","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Sdmidt, R","Rojas, T",NA,NA,NA,"Paraguai","Buenos Aires","Cerro Torin",NA,NA,NA,NA,NA,NA,NA,"Doação Herbário Facultad Agronomia y Veterinaria Buenos Aires; Perene, 0,5-0,6m, campo lonas",NA,NA,"1988","4224","05","27","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","2021-02-08 12:52:25-03","UFRGS","ICN","034459","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Bosak, CF","Arzivenco, L","1973","08","05","Brasil","MT","Serra da Onça",NA,NA,NA,NA,NA,NA,NA,"Bastante comum na região",NA,NA,"1988","624","05","02","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","2021-02-08 12:52:25-03","UFRGS","ICN","041444","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Soderstrom, TR","Smith, LB; Klein, RM; Hatschbach, G","1965","01","17","Brasil","PR","Arapoti","By school on road to Jaguariaiva","-49.866667","-24.1","-49.866667","-24.1","950","950","Doação The United States National Herbarium",NA,NA,NA,"14713",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","2021-02-08 12:52:25-03","UFRGS","ICN","048703","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger",NA,"Martinez Crovetto, R","1978","12","26","Argentina","Corrientes","Santa Rosa","Em Palmar de Yaty poñi, Dep. Concepción",NA,NA,NA,NA,NA,NA,"Doação Instituto de Botanica Del Nordeste",NA,NA,NA,"11275",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","2021-02-08 12:52:25-03","UFRGS","ICN","145003","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger",NA,"Longhi-Wagner, HM","2003","01","27","Brasil","RS","Jaquirana para Bom Jesus",NA,NA,NA,NA,NA,NA,NA,"Comum.",NA,NA,NA,"8709",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2021-02-08 12:52:25-03","UFRGS","ICN","185618","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger",NA,"Welker, CAD","2012","03","07","Brasil","RS","Jaquirana","RS-476, próx à entrada da cidade","-50.455278","-28.933333","-50.455278","-28.933333",NA,NA,"Amostra de DNA; Campo seco e pedregoso",NA,NA,"2014","CW455",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","2021-02-08 12:52:25-03","UFRGS","ICN","201521","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Silva, LN","Souza, LS; Silva, LN; Lima, C","2019","11","06","Brasil","RS","Piratini",NA,"-53.189444","-31.473889","-53.189444","-31.473889",NA,NA,"Campo pedregoso.",NA,NA,"2019","30","11","06","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2021-02-08 12:52:25-03","UFRGS","ICN","049784","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Valls, JFM","Krapovickas, A; Cristóbal, CL; Maruñak, V","1973","02","15","Brasil","PR","Ponta Grossa","10km e. de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Universidade Nacional Del Nordeste; Em campo",NA,NA,"1981","23281","07","03","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"1144","2021-02-08 12:52:25-03","UFRGS","ICN","088201","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Pilz, A","Pilz, A","1988","04","21","Brasil","RS","Bagé","BR 153, km 116","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,NA,"313",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA
"1145","2021-02-08 12:52:25-03","UFRGS","ICN","113960","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Longhi-Wagner, HM","Longhi-Wagner, HM","1997","11","15","Brasil","RS","Bagé","Em direçao a Acegua, a 20km de Bage","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"Em campo, solo argiloso",NA,NA,NA,"4035",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA
"1146","2021-02-08 12:52:25-03","UFRGS","ICN","022181","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Valls, JFM","Vall, JFM; Kornelius, E","1971","01","26","Brasil","RS","Bom Jesus","Estrada Bom Jesus - Vacaria, 3km após a saida de Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Muito frequente nos declives das coxilhas",NA,NA,"1971","1465","04","16","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA
"1147","2021-02-08 12:52:25-03","UFRGS","ICN","124842","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Lerina, R","Sobral, M; et al.",NA,NA,NA,"Brasil","RS","Cambará do Sul","Fortaleza dos Aparados","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Região de mata ombrófila mista entremeada com campos pedregosos; erva 0,5m, em campo pedregoso na estrada Tainhas-Cambará do Sul.",NA,NA,"2006","8670","05","18","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"1148","2021-02-08 12:52:25-03","UFRGS","ICN","106148","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger",NA,"Boechat, SC","1994","11","10","Brasil","RS","Candiota",NA,"-53.6725006103516","-31.5580997467041",NA,NA,NA,NA,NA,NA,NA,NA,"141",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"28623","auto",NA,NA,NA,NA,NA
"1149","2021-02-08 12:52:25-03","UFRGS","ICN","190877","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Longhi-Wagner, HM","Scur, L","2003","01","14","Brasil","RS","Caxias do Sul","Apanhador","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","Doação HUCS 20069; No campo",NA,NA,"2005","1041","05","05","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"1150","2021-02-08 12:52:25-03","UFRGS","ICN","023032","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Valls, JFM","Valls, JFM; et al.","1972","10","10","Brasil","RS","Encruzilhada do Sul","Fazenda Dr. Tellini Serra dos Pedrosas, Quatro meninas","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"Campo pedregoso alto",NA,NA,NA,"2204",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA
"1151","2021-02-08 12:52:25-03","UFRGS","ICN","064915","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Boldrini, II","Miotto, STS","1982","12","12","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA
"1152","2021-02-08 12:52:25-03","UFRGS","ICN","049220","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Bosak, CF","Miotto, STS","1981","01","17","Brasil","RS","Esmeralda","Estancia Ecológica de Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,NA,NA,"884",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA
"1153","2021-02-08 12:52:25-03","UFRGS","ICN","103725","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Longhi-Wagner, HM","Matzenbacher, NI","1993","10","03","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Em campom sujo, raro.",NA,NA,NA,"s.n.",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA
"1154","2021-02-08 12:52:25-03","UFRGS","ICN","106181","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Boechat, SC","Matzenbacher, NI","1994","10","01","Brasil","RS","Guaíba","Fazenda São Maximiano BR116 Km 307","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Lema longamente aristado, nós pilosos.",NA,NA,NA,"s.n.",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA
"1155","2021-02-08 12:52:25-03","UFRGS","ICN","118219","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Longhi-Wagner, HM","Jarenkow, JA","1989","11","19","Brasil","RS","Piratini","Serra das Asperesas BR-293 próx. a divisa com Pinheiro Machado","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,"Erva cespitosa, em borda de rodovia.",NA,NA,NA,"1464",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA
"1156","2021-02-08 12:52:25-03","UFRGS","ICN","025658","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Bosak, CF","Valls, JFM","1971","09","25","Brasil","RS","Porto Alegre","Morro da Glória, local aberto no campo alto","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Parece diferente da forma mais comum pelo aspecto mais débil e anteras roxas. Abundante no local",NA,NA,"1988","1634","05","02","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1157","2021-02-08 12:52:25-03","UFRGS","ICN","111714","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Longhi-Wagner, HM","Longhi-Wagner, HM","1996","10","11","Brasil","RS","Porto Alegre","Morro da Policia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"3366",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1158","2021-02-08 12:52:25-03","UFRGS","ICN","067434","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Longhi Wagner; Hilda M; Ana","Longhi-Wagner, HM","1986","10","10","Brasil","RS","Porto Alegre","Morro da Policia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Comum no campo",NA,NA,NA,"1506",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1159","2021-02-08 12:52:25-03","UFRGS","ICN","126001","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Setubal, R","Setubal, R; Ferreira, P","2008","11","20","Brasil","RS","Porto Alegre","morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"herbacea; em campo seco",NA,NA,NA,"855",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1160","2021-02-08 12:52:25-03","UFRGS","ICN","093251","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Longhi-Wagner, HM","Longhi-Wagner, HM","1991","11","01","Brasil","RS","Porto Alegre","Morro da polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"2461",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1161","2021-02-08 12:52:25-03","UFRGS","ICN","144942","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Lerina, R","Lerina, R; Silveira, G","2006","08","16","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Comum.; Em campo com afloramento rochoso.",NA,NA,NA,"37",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1162","2021-02-08 12:52:25-03","UFRGS","ICN","130756","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger",NA,"Longhi-Wagner, HM",NA,NA,NA,"Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"7194",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1163","2021-02-08 12:52:25-03","UFRGS","ICN","024456","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Valls, JFM","Knob, A",NA,NA,NA,"Brasil","RS","Porto Alegre","Morro do Coco","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"No campo",NA,NA,"1973","s.n.","11","07","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1164","2021-02-08 12:52:25-03","UFRGS","ICN","030304","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Bosak, CF","Porto, ML; et al.","1975","11","16","Brasil","RS","Santana do Livramento","Cerro Armour","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"Sobre afloramento",NA,NA,"1988","1843","05","02","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA
"1165","2021-02-08 12:52:25-03","UFRGS","ICN","026272","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Longhi, H","Porto, ML","1974","10","14","Brasil","RS","Santana do Livramento","Cerro Palomas, morro arenito","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"Sobre o topo do morro",NA,NA,NA,"1010",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA
"1166","2021-02-08 12:52:25-03","UFRGS","ICN","067946","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Longhi Wagner; Hilda M; Ana","Longhi-Wagner, HM; et al.","1987","11","17","Brasil","RS","Santana do Livramento","Cerro Palomas, morro arenito","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"Em campo seco no topo do cerro, pouco comum. Ocorre também no morro da policia em Porto Alegre",NA,NA,"1988","1569","05","26","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA
"1167","2021-02-08 12:52:25-03","UFRGS","ICN","160169","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Lerina, R","Amaral, L","2005","01","01","Brasil","RS","São Francisco de Paula","Fazenda Santa Cruz","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"124",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"1168","2021-02-08 12:52:25-03","UFRGS","ICN","111859a","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Trevisan, R","Longhi-Wagner, HM","1996","12","12","Brasil","RS","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"Interior de mata de Araucária.",NA,NA,"2008","3415","03","31","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA
"1169","2021-02-08 12:52:25-03","UFRGS","ICN","024281","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilger","Valls, JFM","Valls, JFM; et al.","1970","10","08","Brasil","RS","Tupanciretã","Entre Tupanciretã e Cruz Alta, na beira da via ferrea, 31km ao N de Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Muito frequente no campo com baixa cobertura vegetal",NA,NA,NA,"1298",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"59498","auto",NA,NA,NA,NA,NA
"1170","2021-02-08 12:54:23-03","UFRGS","ICN","156036","S","Plantae","Poaceae","Schizachyrium","cf. tenerum","Schizachyrium cf. tenerum","Nees","Oliveira, RC","Walter, BMT; et al.","1992","04","12","Brasil","GO","Niquelândia","ponte sobre o rio Bagagem; distante 32 5km da cidade de Niquelândia. Estrada Niquelândia/Colinas do Sul. Lat 1422 S Long 04812 W","-48.4597015380859","-14.4738998413086",NA,NA,"440","440","Bacia de inundação da UHE Serra da Mesa. Abundante.; Erva cespitosa, 1,10m de altura; flor verde; Cerrado aberto alterado por ação antrópica; solo arenoso com muitas rochas em floramento (quartzito); relavo ondulado.",NA,NA,"1996","1102","12","09","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA
"1171","2021-02-08 12:54:23-03","UFRGS","ICN","136824","S","Plantae","Poaceae","Schizachyrium","cf. tenerum","Schizachyrium cf. tenerum","Nees",NA,"Longhi-Wagner, HM; Zuloaga","2005","03","15","Brasil","MG","Nova Lima","rampa de decolagem Clube de Vôo livre Belo Horizonte Serra da Moeda. Lat. 20°11'42 S long. 43°58'44 W","-43.978889","-20.195","-43.978889","-20.195","1500","1500","Campo rupestre.",NA,NA,NA,"9532",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2021-02-08 12:54:23-03","UFRGS","ICN","133180","S","Plantae","Poaceae","Schizachyrium","cf. tenerum","Schizachyrium cf. tenerum","Nees","Valls, JFM","Krieger, L; Brügger, MC","1988","03","21","Brasil","MG","Bom Jardim de Minas","Torre da EMBRATEL","-44.1911010742188","-21.9472007751465",NA,NA,NA,NA,"doação UFJF.",NA,NA,NA,"23829",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"20996","auto",NA,NA,NA,NA,NA
"1173","2021-02-08 12:54:23-03","UFRGS","ICN","113037","S","Plantae","Poaceae","Schizachyrium","cf. tenerum","Schizachyrium cf. tenerum","Nees",NA,"Zanin, A; et al.","1997","01","26","Brasil","PR","Tibagi","Parque Estadual de Guartela.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Solo arenoso.",NA,NA,NA,"463",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1174","2021-02-08 12:54:23-03","UFRGS","ICN","113038","S","Plantae","Poaceae","Schizachyrium","cf. tenerum","Schizachyrium cf. tenerum","Nees",NA,"Zanin, A; et al.","1997","01","26","Brasil","PR","Tibagi","Parque Estadual de Guartela.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Solo arenoso.",NA,NA,NA,"468",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1175","2021-02-08 12:54:27-03","UFRGS","ICN","130798","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Peichoto, C","Longhi-Wagner, HM; et al.","2004","02","06","Brasil","MG","Brumadinho","Serra da Moeda Condomínio Retiro dos Padres","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,NA,NA,NA,NA,"9111",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA
"1176","2021-02-08 12:54:27-03","UFRGS","ICN","126492","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Zanin, A","Zanin, A; Araújo, AC","1997","12","10","Brasil","MG","Diamantina","BR 259, km 590 (estrada Dantas - Diamantina) 7 km antes de Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"baixada úmida beira de estrada, junto a Eucalyptus abundante.",NA,NA,NA,"714",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"1177","2021-02-08 12:54:27-03","UFRGS","ICN","130849","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Valls, JFM","Longhi-Wagner, HM; et al.","2004","02","10","Brasil","MG","Diamantina","estrada para São Gonçalo do Rio Preto campo rupestre beira de estrada","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"brejo, comum, folha lineares, glaucas,",NA,NA,"2012","9162","07","13","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"1178","2021-02-08 12:54:27-03","UFRGS","ICN","156196","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Valls, JFM","Allem; Werneck","1986","02","18","Brasil","MG","Gouveia","34km a sudoeste de Gouvea ao longo da rodovia BR-259 rumo a curvelo. Lat.1838S Long.04400W","-43.7407989501953","-18.4543991088867",NA,NA,"1050","1050","Doação do herbário CEN.; erva cespitosa, 30cm de altura; flores filiformes; campo cerrado a campo sujo; relevo plano",NA,NA,"1986","3387","07","28","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA
"1179","2021-02-08 12:54:27-03","UFRGS","ICN","133179","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Oliveira, RC","Krieger, L","1989","03","27","Brasil","MG","Lima Duarte","Olaria","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"doação UFJF.",NA,NA,NA,"25303",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"1180","2021-02-08 12:54:27-03","UFRGS","ICN","090607","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Peichoto, C","Valls, JFM; et al.","1984","04","21","Brasil","MS","Bela Vista","53 km S de Jardim e 15 km N de Rio Sombreiro na estrada Jardim-Bela Vista. Lat. 2153S Long. 05619W","-56.5210990905762","-22.1089000701904",NA,NA,"310","310","Doação do herbário CENARGEN; freqüente, erva cespitosa; área de clareira em mata rala com Machaerium e Acrocomia, solo aluvial mal drenado, relevo plano",NA,NA,NA,"7650",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA
"1181","2021-02-08 12:54:27-03","UFRGS","ICN","081020","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Remoize, SA","Dombrowski, LT","1968","02","16","Brasil","PR","Araucária",NA,"-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"IHN 11597; Frequente.; Em campo.",NA,NA,"1969","2956","11",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA
