"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","class","order","recordNumber","individualCount","continentOcean","preparationType","relationshipType","relatedCatalogItem","fieldNumber","typeStatus","infraspecificEpithet","sex"
"47","2019-12-19 08:08:17-03","FPS","FPS","808","MachineObservation","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Caetano, J.","2015","11","27","Schwirkowski, P.","2015","02","22","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Atrás da Implantec.","-49.389189","-26.292649","-49.389189","-26.292649",NA,NA,"FPS00808,FURB48443","FPS00808_v01 FPS00808_v02 FPS00808_v03 FPS00808_v04 FPS00808_v05 FURB48443",NA,NA,NA,NA,NA,NA,"1068",NA,NA,NA,"voucher","FURB 48443",NA,NA,NA,NA
"48","2019-12-19 08:08:17-03","FPS","FPS","123","MachineObservation","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Engels, M.E.","2014","05","13","Schwirkowski, P.","2014","04","19","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho - Propr. de Leonardo Pilz","-49.380737","-26.320252","-49.380737","-26.320252",NA,NA,"FPS00123,MBM392135","FPS00123_v01 FPS00123_v02 FPS00123_v03 FPS00123_v04 FPS00123_v05 MBM392135",NA,NA,NA,NA,NA,NA,"303",NA,NA,NA,"voucher","MBM 392135",NA,NA,NA,NA
"49","2019-08-27 13:26:31-03","IAP","PACA-AGP","42676","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M. W. Chase","J. L. Waechter","2005","05","11","Rambo, B.","1949","07","20","Brasil","RS","São Leopoldo","Portão","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA042676",NA,"Habitat: In silvula campestri, epiphytica Fenofase: estéril","10287","auto","Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-08-27 13:26:31-03","IAP","PACA-AGP","103241","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M. W. Chase","J. Brustulin","2008","03","30","J. Brustulin","2007","06","17","Brasil","RS","São Francisco de Paula","Parque Municipal da Ronda.","-50.594722","-29.450833","50°35'41W","29°27'03S",NA,NA,"PACA103241",NA,"Hábito: epífita",NA,NA,"Magnoliophyta","Liliatae","Orchidales","47",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:26:31-03","IAP","PACA-AGP","103269","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M. W. Chase","J. Brustulin","2007","06","04","J. Brustulin","2007","03","26","Brasil","RS","Farroupilha","Parque dos Pinheiros.","-51.438889","-29.241667","51°26'20W","29°14'30S",NA,NA,"PACA103269",NA,"Hábito: epífita",NA,NA,"Magnoliophyta","Liliatae","Orchidales","7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:26:31-03","IAP","PACA-AGP","117835","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M. W. Chase","Silva, V. L.","2012","03","01","Cunha, S.","2012","02","21","Brasil","RS","Três Cachoeiras",NA,"-49.913158","-29.417928","49º54'47.37''W","29º25'04.54''S",NA,NA,"PACA117835",NA,"Hábito: epífita",NA,NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:26:31-03","IAP","PACA-AGP","117836","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M. W. Chase","Silva, V. L.","2012","03","01","Cunha, S.","2012","01","21","Brasil","RS","Três Cachoeiras",NA,"-49.913158","-29.417928","49º54'47.37''W","29º25'04.54''S",NA,NA,"PACA117836",NA,"Hábito: epífita",NA,NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:26:31-03","IAP","PACA-AGP","117837","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M. W. Chase","Silva, V.L.","2012","03","01","Cunha, S.","2012","01","21","Brasil","RS","Três Cachoeiras",NA,"-49.913158","-29.417928","49º54'47.37''W","29º25'04.54''S",NA,NA,"PACA117837",NA,"Hábito: epífita",NA,NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:36:48-03","IAP","PACA-AGP","71164","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M. W. Chase","J. L. waechter","2005","05","11","Jasper, A.","1991","10","03","Brasil","RS","Caxias do Sul","Barragem do Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"PACA071164",NA,"Habitat: Epífita próxima a Araucaria Fenofase: fruto imaturo","49662","auto","Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:26:31-03","IAP","PACA-AGP","62828","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M. W. Chase","J. L. Waechter","2005","05","11","Camargo, O. R.","1957","10","29","Brasil","RS","Garibaldi",NA,"-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"PACA062828",NA,"Habitat: In silva Fenofase: flor","25074","auto","Magnoliophyta","Liliatae","Orchidales","2307",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:26:31-03","IAP","PACA-AGP","1860","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M. W. Chase","J. L. Waechter","2005","05","11","Rambo, B.","1935","03","20","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA001860",NA,"Habitat: In silva campestri, epiphytica Fenofase: flor","10287","auto","Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-20 21:18:46-03","UFV","VIC","21452","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Neto, L.M.","2008","07","02","Dias, J.; Rocha, D.I.","2008","01","18","Brasil","Minas Gerais","Araponga","PESB","-43","-20","-43","-20","1230","1274","VIC021452","VIC021452","Orquídea epífita sobre forófito 5, localizada acima de 8m de altura. Flor roxa, pequena.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-07-05 11:14:14-03","FFCLRP","LBMBP","279","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W. Chase","E.R. Pansarin",NA,NA,NA,"E.R. Pansarin",NA,NA,NA,"Brasil","São Paulo","Jundiaí",NA,"-46.883333","-23.183333","46°53'W","23°11'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-30 18:32:38-03","UFJF","CESJ","64471","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","L. Menini Neto","2014","05",NA,"L. Menini Neto; S.G. Furtado; D.R. Gonzaga","2014","04","05","Brasil","Minas Gerais","Barbacena","Sítio Rancho Novo","-43.7736015319824","-21.2257995605469",NA,NA,NA,NA,"CESJ064471",NA,"Epífita, no interior de floresta estacional semidecidual, sépalas creme, labelo vináceo, rara.","27982","auto","Angiosperma",NA,NA,"1171",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"61","2020-06-30 18:32:38-03","UFJF","CESJ","58581","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","L. Menini Neto","2011","03",NA,"F.E. Alves; B.R.M. Bastos","2011","03","26","Brasil","Minas Gerais","Olaria","Serra do Cruz, Borda de mata nebular. 21º53'26,53S, 44º04'58,81O. 1480m.s.m.","-44.083003","-21.890703","-44.083003","-21.890703","1480","1480","CESJ058581",NA,"Epífita em borda de mata. A ca. 50 cm do solo. Folhas verdes, opacas, carnosa. Inflorescencia roxa, labelo vináceo.",NA,NA,"Angiosperma",NA,NA,"52",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"62","2020-06-30 18:32:38-03","UFJF","CESJ","60750","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","L. Menini Neto","2012","06","13","D.E.F. Barbosa; L. Menini Neto; F.R. Silva","2012","06","13","Brasil","Minas Gerais","Chácara","Fazenda Fortaleza de Santana, Interior de Floresta Estacional Semidecidual, próximo ao curso d'água.","-43.182222","-21.655833","-43.182222","-21.655833","750","800","CESJ060750",NA,"Interior de floresta, próximo ao curso d'água. Epífita a 3m de altura, folha verde matizada de vináceo, sépala dorsal creme estriada de vináceo. Sépalas laterias e labelo vináceo.",NA,NA,"Angiosperma",NA,NA,"94",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:20:02-03","UNICAMP","UEC","206771","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Forster, W","2018","06",NA,"Nunes, CEP","2013","04","15","Brazil","São Paulo","São Luiz do Paraitinga","Trilha do Ipiranga, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar","-45.133333","-23.316667","-45.133333","-23.316667","80","1200","UEC075105","UEC075105","Erva epífita reptante.; Áreas úmidas em beira de estrada e borda de mata em área de Floresta Ombrófila Densa Sub-Montana.",NA,NA,"Liliopsida",NA,NA,"2013/50",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-20 10:00:58-03","UNICAMP","UEC","105351","S","Plantae","Orchidaceae","Pleurothallis","butantanensis","Pleurothallis butantanensis","Hoehne & Schltr.",NA,NA,NA,NA,"Pansarin, ER","1999","02","21","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo a represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC001785","UEC001785",NA,"17840","auto","Liliopsida",NA,NA,"411",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-20 10:00:58-03","UNICAMP","UEC","115191","S","Plantae","Orchidaceae","Pleurothallis","butantanensis","Pleurothallis butantanensis","Hoehne & Schltr.",NA,NA,NA,NA,"Pansarin, ER","2000","09","15","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo a represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC001783","UEC001783",NA,"17840","auto","Liliopsida",NA,NA,"717",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-08-20 10:00:58-03","UNICAMP","UEC","115203","S","Plantae","Orchidaceae","Pleurothallis","butantanensis","Pleurothallis butantanensis","Hoehne & Schltr.",NA,NA,NA,NA,"Pansarin, ER","2000","09","15","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo a represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC064593","UEC064593",NA,"17840","auto","Liliopsida",NA,NA,"717",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-20 10:00:58-03","UNICAMP","UEC","129656","S","Plantae","Orchidaceae","Pleurothallis","butantanensis","Pleurothallis butantanensis","Hoehne & Schltr.","Pansarin, ER","2003","02",NA,"Pansarin, ER; Mickeliunas, L","2003","02","21","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo a represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC001787","UEC001787",NA,"17840","auto","Liliopsida",NA,NA,"998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-20 10:00:58-03","UNICAMP","UEC","131659","S","Plantae","Orchidaceae","Pleurothallis","butantanensis","Pleurothallis butantanensis","Hoehne & Schltr.","Pansarin, ER","2003","07",NA,"Pansarin, ER","2003","04","24","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo a represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC001788","UEC001788",NA,"17840","auto","Liliopsida",NA,NA,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-20 10:00:58-03","UNICAMP","UEC","133847","S","Plantae","Orchidaceae","Pleurothallis","butantanensis","Pleurothallis butantanensis","Hoehne & Schltr.","Pansarin, ER","2004","02",NA,"Pansarin, ER; Mickeliunas, L","2004","02","23","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo a represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC001786","UEC001786",NA,"17840","auto","Liliopsida",NA,NA,"1138",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-08-20 10:00:58-03","UNICAMP","UEC","139984","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Breier, TB","2004","09",NA,"Breier, TB; Budke, JC","2002","08","20","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Parcelas permanentes.","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,"UEC001726","UEC001726",NA,NA,NA,"Liliopsida",NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-20 10:00:58-03","UNICAMP","UEC","143751","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Forster, W",NA,NA,NA,"Oriani, A; Souza, VC; Muniz, MRA; Miachir, JIN; Carvalho, MLS; Korman, V","2005","03","23","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Bugio. Floresta Ombrófila Densa Baixo Montana Ribeirinha pouco degradada com afloramento de calcário.","-48.400278","-24.6525","-48.400278","-24.6525","400","400","UEC001715","UEC001715","Epífita; labelo roxo.",NA,NA,"Liliopsida",NA,NA,"538",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-20 10:00:58-03","UNICAMP","UEC","83835","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Menini Neto, L","2010","10","04","Goldenberg, R; Macias, L; Mansano, VF","1996","06","13","Brazil","São Paulo","Lavrinhas","Vale do Ribeirão do Braço, 12 km ao Norte de Lavrinhas. Encosta.","-44.880833","-22.459722","-44.880833","-22.459722",NA,NA,"UEC001723","UEC001723","Vegetação secundária. Epífita, frutos verdes.",NA,NA,"Liliopsida",NA,NA,"345",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-20 10:00:58-03","UNICAMP","UEC","139986","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Breier, TB","2004","09",NA,"Breier, TB","2003","03","12","Brazil","Minas Gerais","Carrancas",NA,"-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC001722","UEC001722","Em cultivo na casa de vegetação da Unicamp, preparado 12/03/2003.","21143","auto","Liliopsida",NA,NA,"1154",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-08-20 10:00:58-03","UNICAMP","UEC","140257","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Breier, TB","2004","09",NA,"Breier, TB","2003","01","07","Brazil","São Paulo","Assis","Estação Ecológica de Assis, Próximo ao rio.","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"UEC001720","UEC001720",NA,"23972","auto","Liliopsida",NA,NA,"815",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:00:58-03","UNICAMP","UEC",NA,"S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Breier, TB","2004","09",NA,"Breier, TB","2003","01","07","Brazil","São Paulo","Assis","Estação Ecológica de Assis, Próximo ao rio.","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"UEC001724","UEC001724",NA,"23972","auto","Liliopsida",NA,NA,"815",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-20 10:00:58-03","UNICAMP","UEC","63176","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Breier, TB","2004","08",NA,"Bernacci, LC; et al.",NA,NA,NA,"Brazil","São Paulo","Atibaia","Parque Municipal da Grota Funda, Mata mesófila de altitude com afloramentos rochosos no interior ou expostos.","-46.5499992370605","-23.1100006103516",NA,NA,"900","1400","UEC001725","UEC001725","Epífita ca. 5 cm alt., crescendo prostrada sobre o tronco e ramos, na mata de altitude.","21675","auto","Liliopsida",NA,NA,"28440",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-20 10:00:58-03","UNICAMP","UEC","139982","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Breier, TB","2004","09",NA,"Breier, TB; Breier, ACB","2002","12","07","Brazil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC001719","UEC001719","Epífita.","37574","auto","Liliopsida",NA,NA,"727",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-20 10:00:58-03","UNICAMP","UEC","139983","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Breier, TB","2004","09",NA,"Breier, TB","2003","03","19","Brazil","São Paulo","Cananéia","Base do Instituto Oceanográfico, Base do Instituto Florestal.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC001728","UEC001728","Epífito.","37574","auto","Liliopsida",NA,NA,"933",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-08-20 10:00:58-03","UNICAMP","UEC","139981","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Breier, TB","2004","09",NA,"Breier, TB; Nakakura, HCC","2002","07","27","Brazil","São Paulo","Cananéia","Base do Instituto Oceanográfico, Instituto Oceanográfico.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC001721","UEC001721",NA,"37574","auto","Liliopsida",NA,NA,"387",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-08-20 10:00:58-03","UNICAMP","UEC","140254","S","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.",NA,NA,NA,NA,"Breier, TB","2002","06","20","Brazil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC001717","UEC001717",NA,"37574","auto","Liliopsida",NA,NA,"181",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-01-17 11:24:01-02","PUCRS","MPUC","21085","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M.W. Chase","J.L. Waechter","2016","01","01",NA,"2016","05","14","Brasil","RS","São Francisco de Paula","CPCN - Pró-Mata, trilha das bananeiras, interior da floresta","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,"Magnoliopsida","Asparagales",NA,"1","South America",NA,NA,NA,"353",NA,NA,NA
"82","2020-10-14 10:03:51-03","FURB","FURB","12647","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, CE","2011","11","29","Verdi, M.; Korte, A. & Hasckel, R.P.","2009","05","26","Brasil","Santa Catarina","Orleans","Três Barras, Parque Nacional de São Joaquim.","-49.4958333","-28.1722223","-49.4958333","-28.1722223","928","928","FURB34311","FURB34311","Florística IFFSC 141(Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor verde e roxa",NA,NA,NA,NA,NA,"2223",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-10-14 10:03:51-03","FURB","FURB","14208","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mancinelli, WS","2010","10","10","Korte, A.; Kniess, A.","2009","09","24","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","526","526","FURB34307","FURB34307","Florística IFFSC 466 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor roxa",NA,NA,NA,NA,NA,"302",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-14 10:03:51-03","FURB","FURB","15081","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mancinelli, WS","2010","01","25","Cadorin, T.J.; Schimitt, J.L. & Caglioni, E.","2009","10","06","Brasil","Santa Catarina","Ponte Alta","Morro do Funil.","-50.1322223","-27.275","-50.1322223","-27.2750000","1131","1131","FURB34309","FURB34309","Epífita IFFSC e456a (Acima de 4m) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: epífita;",NA,NA,NA,NA,NA,"158",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-10-14 10:03:51-03","FURB","FURB","15176","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mancinelli, WS","2010","01","25","Schmitt, J.L.; Cadorin, T.J. & Gasper, A.L. de","2009","10","09","Brasil","Santa Catarina","Taió","Passo Manso, Fazenda Tarumã.","-50.1294445","-27.0002778","-50.1294445","-27.0002778","812","812","FURB34308","FURB34308","Epífita IFFSC e625a (Acima de 4m), forófito 1. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;",NA,NA,NA,NA,NA,"237",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-10-14 10:03:51-03","FURB","FURB","17423","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mancinelli, WS","2010","01","25","Korte, A.; Kniess, A.","2009","11","25","Brasil","Santa Catarina","Alfredo Wagner","Alto Limeirinha.","-49.5005556","-27.6302778","-49.5005556","-27.6302778","642","642","FURB34310","FURB34310","Florística IFFSC 309 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita;",NA,NA,NA,NA,NA,"1067",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-10-14 10:03:51-03","FURB","FURB","17628","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, CE","2011","09","05","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","10","27","Brasil","Santa Catarina","Presidente Nereu","Braço do Salão - Fazenda Sabiá.","-49.2313889","-27.1813889","-49.2313889","-27.1813889","533","533","FURB02673","FURB02673","Epífita IFFSC e518a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita de tronco caído;",NA,NA,NA,NA,NA,"362",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-10-14 10:03:51-03","FURB","FURB","20194","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, CE","2011","09","05","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","2009","10","05","Brasil","Santa Catarina","Ponte Alta","Morro do Funil.","-50.1322223","-27.275","-50.1322223","-27.2750000","1131","1131","FURB34306","FURB34306","Epífita IFFSC e456a (Acima de 4m) - forófitos 9 e 11 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: epífita; flor corola branca",NA,NA,NA,NA,NA,"1472",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-10-14 10:03:51-03","FURB","FURB","27352","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, CE","2011","09","05","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","07","Brasil","Santa Catarina","Palhoça","Guarda do Embaú/Parque Estadual da Serra do Tabuleiro.","-48.5875","-27.9036111","-48.5875000","-27.9036111","20","20","FURB34305","FURB34305","Coleta Extra IFFSC (Epífita) Habitat: Restinga; Estágio Médio; interior do fragmento Habito: epífita; flor vinho",NA,NA,NA,NA,NA,"4837",NA,NA,NA,NA,NA,NA,NA,NA,NA
