"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"2076","2021-02-25 10:11:45-03","CVRD","CVRD","7449","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Folli, D.A.","4335","2002","08","30","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Cururú preto","CVRD007449",NA,"ES",NA,"Magnoliophyta","Celastrales","(Miers) A.C. Smith","Domingos A. Folli","Linhares","-40.0722007751465","-19.3910999298096","CVRD007449",NA,NA,"48094","auto","2002","08","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2077","2021-02-25 10:11:45-03","CVRD","CVRD","6459","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Folli, D.A.","3584","2000","03","20","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Cururú preto","CVRD006459",NA,"ES","Próximo ao poço artesiano.","Magnoliophyta","Celastrales","(Miers) A.C. Smith","Antonio Furlan","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2001","10","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2078","2021-02-25 10:11:45-03","CVRD","CVRD","6338","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Folli, D.A.","3499","1999","09","25","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Cururú preto","CVRD006338",NA,"ES","Próximo ao posso artesiano","Magnoliophyta","Celastrales","(Miers) A.C. Smith","Antonio Furlan","Linhares","-40.0722007751465","-19.3910999298096","CVRD006338",NA,NA,"48094","auto","2001","10","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2079","2021-03-01 11:47:11-03","UFPE","UFP","59244","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Souza, JAN; Pessoa, E; Garcia, JD; Cavalcanti, DM","593","2009","12","17",NA,"Brasil",NA,NA,"Arboreta de 4,0 m de altura, copa esparça, muitos frutos capsulares maduros com sementes de testa negra, lisa e arilo amarelo e franjado. Fruto bacóide, bacáceo, verde imaturo.; Mata da piedade.","UFP059244",NA,"Pernambuco",NA,NA,NA,"(Miers) A.C.Sm.",NA,"Igarassu","-35.006806","-7.836667",NA,"63","63",NA,NA,NA,NA,NA,"-35.006806","-7.836667",NA,NA,NA,NA,NA,NA
"2080","2021-03-01 11:47:11-03","UFPE","UFP","59578","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Souza, JAN; Amorim, BS; Garcia, JD; Pontes, TA","346","2009","03","07",NA,"Brasil",NA,NA,"Árvore, presença de frutos grandes, aprox. 7,0m de altura.; Mata da piedade.","UFP059578",NA,"Pernambuco",NA,NA,NA,"(Miers) A.C.Sm.","Souza, JAN","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,NA,"24709","auto","2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2081","2019-08-02 10:21:15-03","CPATSA","HTSA","4031","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","lineolatum","Cheiloclinium lineolatum","Rodrigues, W.A.","1653","1960","05","19",NA,"Brasil",NA,NA,"Arbusto. Frutos amarelados.; Capoeira mais ou menos alta, beira de picada, solo argiloso.",NA,NA,"Amazonas",NA,NA,NA,"(A.C. Sm.) A.C. Sm.",NA,"Tefé","-64.7114028930664","-3.35417008399963",NA,NA,NA,"340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2082","2020-09-12 05:00:02-03","US","US","1905885","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. A. Krukoff","10349","1939","7","1","South America - Neotropics","Bolivia",NA,NA,NA,"US01869008",NA,NA,"Department of La Paz: Province of S. Yungas: Basin of Rio Bopi, San Bartolome (near Caliasaya)",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,"US01869008_01 US01869008_02","750","900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2083","2020-09-12 05:00:02-03","US","US","3042137","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J.-J. de Granville, C. C. Berg, M. J. Jansen-Jacobs & J. van Setten","6281","1984","1","25","South America - Neotropics","French Guiana",NA,NA,NA,"US00692957",NA,NA,"Montagnes de la Trinité, sommet NE",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,"-53.33","4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2084","2020-09-12 05:00:02-03","US","US","2946800","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","S. A. Mori, T. S. Santos & C. B. Thompson","10824","1978","10","18","South America - Neotropics","Brazil",NA,NA,NA,"US01868985",NA,"Santa Cruz de Cabrália","Arredores da Est. Ecológica do Pau-Brasil (ca. 17 km a W de Porto Seguro), estrada velha de Sta. C. de Cabrália, 4-6 km a E da sede da Estação",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,"US01868985_01 US01868985_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2085","2020-09-12 05:00:02-03","US","US","3417205","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6368","1997","9","17","South America - Neotropics","Guyana",NA,NA,NA,"US00653017",NA,"U. Takutu-U. Essequibo","Eastern Kanuku Mts., 5 km W of Kwitaro R., below summit of unnamed mt.",NA,"Celastrales","(Miers) A.C. Sm.","Mennega, A. M. W.",NA,"-58.855","3.18944",NA,"380",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2086","2020-09-12 05:00:02-03","US","US","2583420A","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","F. J. Breteler","5141","1966","5","6","South America - Neotropics","Venezuela",NA,NA,NA,"US03358682",NA,"Monagas","Guarapiche forest reserve. Caño colorado.",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,"US03358682_01",NA,"100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2087","2020-09-12 05:00:02-03","US","US","3261527","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","W. Thomas, J. Guedes & R. P. Lima","4022","1985","9","24","South America - Neotropics","Brazil",NA,NA,NA,"US01868939",NA,"Sinop","6-9 km E of BR 163 on road to Fazenda Londrina, 57.5 km N of jct BR 163 e MT 220 (rd to Porto dos Gaúchos)",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,"-55.13","-11.3","US01868939_01 US01868939_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2088","2020-09-12 05:00:02-03","US","US","3506260","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","12019","2004","6","25","South America - Neotropics","Guyana",NA,NA,NA,"US00918102",NA,"Cuyuni-Mazaruni","Mt. Maringma, Arabaru River waterfall",NA,"Celastrales","(Miers) A.C. Sm.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,"-60.5693","5.21022",NA,"1175",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2089","2020-09-12 05:00:02-03","US","US","2898188","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","9360","1969","1","20","South America - Neotropics","Brazil",NA,NA,NA,"US01868942",NA,NA,"10 km SE of Serra da Lua",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,"-60.1872","-2.4247","US01868942_01 US01868942_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2090","2020-09-12 05:00:02-03","US","US","2405049","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. A. Steyermark","87067","1960","8","9","South America - Neotropics","Venezuela",NA,NA,NA,"US00891950",NA,"Bolívar","Los Patos, 3-4 km SE of, N of Río Hacha and N of Río Supamo, 30 km S of El Manteco",NA,"Celastrales","(Miers) A.C. Sm.","Smith, A. C.",NA,NA,NA,NA,"365",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2091","2020-09-12 05:00:02-03","US","US","2199094","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. C. Lindeman","3534","1953","3","17","South America - Neotropics","Suriname",NA,NA,NA,"US00694710",NA,NA,"Jodensavanne-Mapane kreek area (Suriname River)",NA,"Celastrales","(Miers) A.C. Sm.","Smith, A. C.",NA,"-54.96","5.45","US00694710_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2092","2020-09-12 05:00:02-03","US","US","3517361","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","S. C. Sant'Ana & A. M. Carvalho","561","1995","6","8","South America - Neotropics","Brazil",NA,NA,NA,"US01868959",NA,"Ilhéus","Cidade de Ilhéus. Mata da Esperança. Ca. de 2 km NNE do Banco da Vitória",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,"-39.0911","-14.7772","US01868959_01 US01868959_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2093","2020-09-12 05:00:02-03","US","US","3393233","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","T. Henkel & M. Chin","5713","1994","7","19","South America - Neotropics","Guyana",NA,NA,NA,"US00635925",NA,"Potaro-Siparuni","Pakaraima Mtns; Upper Ireng R. watershed; E bank Kaatnang River at base of Achiknang",NA,"Celastrales","(Miers) A.C. Sm.","Poncy, O.",NA,"-60.1333","4.98333",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2094","2020-09-12 05:00:02-03","US","US","3115777","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","W. Thomas, P. Betella & A. Centurión R.","5701","1987","12","7","South America - Neotropics","Bolivia",NA,NA,NA,"US03358688",NA,"Santa Cruz","Departamento de Santa Cruz. Prov. de Velasco: Serrania de Huanchaca, Parque Nacional Prof. Noel Kempff Mercado.",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,"-60.72","-13.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2095","2020-09-12 05:00:02-03","US","US","1705409","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Y. Mexia","8287","1937","10","13","South America - Neotropics","Peru",NA,NA,NA,"US03358711",NA,"Huanuco","Departamento Huanuco. Near confluence of Rio Cayumba with Huallaga; virgin forest on slope above river.",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,NA,"860",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2096","2020-09-12 05:00:02-03","US","US","USw9228","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. A. Krukoff","4843",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Amazonas","Near mouth of Rio Embira",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2097","2020-09-12 05:00:02-03","US","US","USw40262","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. M. Schunke","2582",NA,NA,NA,"South America - Neotropics","Peru",NA,NA,NA,NA,NA,"San Martín","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,"Celastrales","(Miers) A.C. Sm.",NA,"Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2098","2020-09-12 05:00:02-03","US","US","USw8085","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. A. Krukoff","6991",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2099","2020-09-12 05:00:02-03","US","US","USw40711","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. Maguire","57581",NA,NA,NA,"South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2100","2020-09-12 05:00:02-03","US","US","USw9136","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. A. Krukoff","4653",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Amazonas","Basin of Rio Jurua",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2101","2020-09-12 05:00:02-03","US","US","USw7510","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. A. Krukoff","6140",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Amazonas",NA,NA,"Celastrales","(Miers) A.C. Sm.",NA,"Humaitá","-63.0208015441895","-7.50611019134521",NA,NA,NA,"202650","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2102","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. Hoffman & R. Foster","3508","1993","2","6","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"U. Takutu-U. Essequibo","NW Kanuku Mountains, foothills 11 km SE of Nappi village",NA,"Celastrales","(Miers) A.C. Sm.","Mennega, A. M. W.",NA,"-59.5","3.35",NA,"120","140",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2103","2020-09-12 05:00:02-03","US","US","2343154","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","R. L. Fróes","29746","1953","6","12","South America - Neotropics","Brazil",NA,NA,NA,"US01869004",NA,"São Geraldo do Araguaia","Santa Cruz dos Martírios; região do Araguáia",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,"US01869004_01 US01869004_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2104","2020-09-12 05:00:02-03","US","US","2736910","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","55136","1963","8","28","South America - Neotropics","Suriname",NA,NA,NA,"US00694705",NA,NA,"Juliana Top, 3 km S of, 12 km N of Lucie R., Wilhelmina Gebergte",NA,"Celastrales","(Miers) A.C. Sm.","Mennega, A. M. W.",NA,"-56.53","3.68",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2105","2020-09-12 05:00:02-03","US","US","3349471","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","G. Cremers & J.-J. de Granville","14052","1995","5","20","South America - Neotropics","French Guiana",NA,NA,NA,"US00601910",NA,NA,"Roche Touatou, Bassin de l'Oyapock, versant sud du Mont Touatou",NA,"Celastrales","(Miers) A.C. Sm.","Pruski, J. F.",NA,"-52.53","2.95","US00601910_01","120",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2106","2020-09-12 05:00:02-03","US","US","2860195","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","G. T. Prance, D. G. Campbell, J. C. Ongley, J. F. Ramos & O. P. Monteiro","20510","1974","3","14","South America - Neotropics","Brazil",NA,NA,NA,"US01868990",NA,NA,"km. 246, 4km. south of Igapó Açu",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,"US01868990_01 US01868990_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2107","2020-09-12 05:00:02-03","US","US","537924","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. A. Samuels","s.n.","1916","6","7","South America - Neotropics","Suriname",NA,NA,NA,"US00694718",NA,NA,"Paramaribo, way to Kwatta",NA,"Celastrales","(Miers) A.C. Sm.","Smith, A. C.",NA,"-55.16","5.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2108","2020-09-12 05:00:02-03","US","US","3550114","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","M. J. Jansen-Jacobs et al.","6688","2004","11","22","South America - Neotropics","Suriname",NA,NA,NA,"US00973996",NA,"Marowijne","Marowijne Distr., Airstrip, Plateau",NA,"Celastrales","(Miers) A.C. Sm.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,"-54.74","4.26",NA,"650","670",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2109","2020-09-12 05:00:02-03","US","US","3674853","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","-- Quevedo, Jardim, -- & -. Gutierrez","2483","1993","11","6","South America - Neotropics","Bolivia",NA,NA,NA,"US03358685",NA,"Santa Cruz","Velasco, Parque Nacional Noel Kempff M. Campamento Los Fierros.",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,"-60.82","-14.5583",NA,"155",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2110","2020-09-12 05:00:02-03","US","US","2961775","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas","4280","1980","4","8","South America - Neotropics","Brazil",NA,NA,NA,"US01868965",NA,"Brasília","Bacia do Rio São Bartolomeu",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,"US01868965_01 US01868965_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2111","2020-09-12 05:00:02-03","US","US","2937843","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. U. Santos, C. D. Mota & F. Ramos","130","1978","2","24","South America - Neotropics","Brazil",NA,NA,NA,"US01868971",NA,"Plácido de Castro","Fazenda Mococa, ramal no km 120 da Rod. Rio Branco - Porto Velho",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,"US01868971_01 US01868971_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2112","2020-09-12 05:00:02-03","US","US","2699801","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","G. T. Prance, W. C. Steward, J. F. Ramos & O. P. Monteiro","11016","1971","3","15","South America - Neotropics","Brazil",NA,NA,NA,"US01868934",NA,NA,"Posto Mucajaí, Rio Mucajaí",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,"US01868934_01 US01868934_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2113","2020-09-12 05:00:02-03","US","US","1777641","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","A. C. Smith","3603","1938","4","22","South America - Neotropics","Guyana",NA,NA,NA,"US00654045",NA,"U. Takutu-U. Essequibo","Kanuku Mts., NW portion; Mount Iramaikpang",NA,"Celastrales","(Miers) A.C. Sm.","Smith, A. C.",NA,"-58.85","4","US00654045_01","650",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2114","2020-09-12 05:00:02-03","US","US","2544350","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","E. P. Heringer","9254","1963","8","10","South America - Neotropics","Brazil",NA,NA,NA,"US01868952",NA,"Brasília","Rio Prêto",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,"US01868952_01 US01868952_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2115","2020-09-12 05:00:02-03","US","US","2426066","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","F. Woytkowski","5571","1960","2","23","South America - Neotropics","Peru",NA,NA,NA,"US03358709",NA,"Junín","Huatsiroke, Dept. Junin.",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,"US03358709_01","1800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2116","2020-09-12 05:00:02-03","US","US","3688125","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. Mostacedo, -- Quevedo, -. Gutierrez, Cabrera, -- & Gonzales, --","1651","1994","5","7","South America - Neotropics","Bolivia",NA,NA,NA,"US03358684",NA,"Santa Cruz","Velasco, Parque Nacional Noel Kempff M. Campamento Los Fierros, 10 km E entro Los Fierros-aserradero El Tarbo y 8 km N (brecha hacia la serrania de Caparuch).",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,"-60.8333","-14.6","US03358684_01","150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2117","2020-09-12 05:00:02-03","US","US","2511016","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. C. Lindeman","5823","1954","5","24","South America - Neotropics","Suriname",NA,NA,NA,"US00785265",NA,NA,"Rikanau prope Moengo, In mountain savanna forest on bauxite hill near line 2.",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,"US00785265_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2118","2020-09-12 05:00:02-03","US","US","2592234","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. A. Krukoff","8318","1936","9","11","South America - Neotropics","Brazil",NA,NA,NA,"US01868921",NA,"São Paulo de Olivença","Near Palmares",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,"US01868921_01 US01868921_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2119","2020-09-12 05:00:02-03","US","US","3378803","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","T. Henkel & R. James","3871","1994","6","13","South America - Neotropics","Guyana",NA,NA,NA,"US00613150",NA,"U. Takutu-U. Essequibo","South Rupununi savanna; Torriz area SE of Aishalton",NA,"Celastrales","(Miers) A.C. Sm.","Görts-van Rijn, A. R. A.",NA,"-59.2833","2.5","US00613150_01","200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2120","2020-09-12 05:00:02-03","US","US","2199101","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. C. Lindeman","4664","1953","9","21","South America - Neotropics","Suriname",NA,NA,NA,"US00694712",NA,NA,"Jodensavanne-Mapane kreek area (Suriname River)",NA,"Celastrales","(Miers) A.C. Sm.","Smith, A. C.",NA,"-54.96","5.45","US00694712_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2121","2020-09-12 05:00:02-03","US","US","2199095","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. C. Lindeman","3586","1954","3","26","South America - Neotropics","Suriname",NA,NA,NA,"US00694708",NA,NA,"Jodensavanne-Mapane kreek area (Suriname River)",NA,"Celastrales","(Miers) A.C. Sm.","Smith, A. C.",NA,"-54.96","5.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2122","2020-09-12 05:00:02-03","US","US","1662180","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. A. Krukoff","5732","1933","9","1","South America - Neotropics","Brazil",NA,NA,NA,"US01868922",NA,NA,"Near mouth of Rio Macauhan (tributary of Rio Yaco)",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,"-69","-9.33","US01868922_01 US01868922_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2123","2020-09-12 05:00:02-03","US","US","2846733","PreservedSpecimen","Plantae","Hippocrateaceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","T. B. Croat","19975","1972","9","4","South America - Neotropics","Peru",NA,NA,NA,"US03358694",NA,"Loreto","Department of Loreto, Rio Mamon near Rio Nanay.",NA,"Celastrales","(Miers) A.C. Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
