"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"45","2021-03-15 16:37:00-03","NY","NYBG","469014","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","H. H. van der Werff","I. Silberbauer-Gottsberger","359","1970","09","24","Brazil","São Paulo","Botucatu","-48.4397","-22.88",NA,NA,"NY00469014","NY00469014_01",NA,NA,NA,"9km north-west, along the Highway Marechal Rondon, at the branching to Toledo",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=421672' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","469003","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","I. de Vattimo","L. B. Smith","7918","1956","11","24","Brazil","Santa Catarina","Bom Retiro","-49.4892","-27.7972",NA,NA,"NY00469003","NY00469003_01",NA,NA,NA,"Riozinho","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=421677' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","469015","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","R. Callejas Posada","H. M. de Souza","21340","1970","09","04","Brazil","São Paulo","Campinas","-47.06","-22.9",NA,NA,"NY00469015","NY00469015_01",NA,NA,NA,"Nativa proximo ao Serviço de Sericicultura",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=421674' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02423560","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.",NA,"C. T. Blum","10-034","2010","08","15","Brazil","Paraná","Tijucas do Sul","-49.0736","-25.8242",NA,NA,"NY02423560","NY02423560_01",NA,NA,NA,"Remanescentes florestais marginais à represa de Vossoroca","850",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2668892' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","469006","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","I. de Vattimo","L. B. Smith","12913","1964","10","24","Brazil","Santa Catarina","Ipumerim","-52.18","-26.97",NA,NA,"NY00469006","NY00469006_01",NA,NA,NA,"Linha Bonita","600","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=421680' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","355445","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora longifolia","Meisn.",NA,"P. Clausen","166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00355445","NY00355445_01",NA,NA,NA,"[filed at NY under S. Amer.]",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413829' target='other'> <mi>dwc_moreinfo</mi></a>","possible type","South America","sheet",NA,"Magnoliophyta","Laurales","longifolia",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","355446","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora obovata","Meisn.",NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00355446","NY00355446_01",NA,NA,NA,"Brasilia",NA,NA,"Com. a. Hb. Reg. Berol. Com. am. DC. 1862. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=132599' target='other'> <mi>dwc_moreinfo</mi></a>","possible type","South America","sheet",NA,"Magnoliophyta","Laurales","obovata",NA,NA,NA,NA,NA,NA,NA
"52","2019-03-20 11:47:15-03","MCN-PUC-MINAS","HPUC-MG","ANG2223","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora",NA,"Lemes, E.O.A. Rosa, J.D.","Rosa, J. D. e Lemes, E.O.A.","25","2014","06","23","Brasil","Minas Gerais","Belo Horizonte","-43.906389","-19.945556","43º54'23W","19º56'44S",NA,NA,NA,NA,NA,"Parque das Mangabeiras","1","1","Próximo a via cascatinha. Folhas coriáceas. Presença de flores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","31266","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Rohwer, J.G.","Silva, J.M.","1958","1997","09","11","Brasil","Paraná","Tunas do Paraná",NA,NA,"9999","9999","BOTU031266",NA,"2000",NA,NA,"Estrada para Parque das Lauráceas, próximo a sede",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","17305","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Carmello, S.M.","83","1987","11","06","Brasil","São Paulo","Campos do Jordão",NA,NA,"9999","9999","BOTU017305",NA,NA,NA,NA,NA,NA,NA,"Árvore 5m, flores secas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","23314","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Sartori, M.S.","35","2001","02","24","Brasil","São Paulo","Itatinga",NA,NA,"9999","9999","BOTU023314",NA,NA,NA,NA,NA,NA,NA,"2,2m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","8337","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Ehrendorfer, F.","73902-17","1973","09","02","Brasil","São Paulo","Peruíbe",NA,NA,"9999","9999","BOTU008337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-08 11:09:07-03","UNESP-IBB","BOTU","30011","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,NA,"73","1993","08","16","Brasil","São Paulo","Botucatu","-48.443333","-22.988889","48°26'36w","22°59'20s","BOTU030011",NA,NA,NA,NA,NA,NA,NA,"Jardim Botânico UNESP Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","27998","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Cavalheiro, A.L.",NA,"1998","09","25","Brasil","Paraná","Telêmaco Borba",NA,NA,"9999","9999","BOTU027998",NA,NA,NA,NA,NA,NA,NA,"Árvore 10m, flores branco esverdeadas, aromáticas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","23228","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Amaral Jr., A.","807","2001","07","04","Brasil","Mato Grosso do Sul","Três Lagoas",NA,NA,"9999","9999","BOTU023228",NA,NA,NA,NA,NA,NA,NA,"árvore de 5m de alt.; flores brancas, na margem da represa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-08 11:09:07-03","UNESP-IBB","BOTU","29446","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Mantovani, W.","Bignotto, R.B.","356","2004","07","28","Brasil","São Paulo","Botucatu","-48.433333","-22.866667","48°26'w","22°52's","BOTU029446",NA,"2013","08",NA,NA,NA,NA,"Árvore 10m, pétalas e androceu branco-esverdeados, sépalas verde-claras.; Coleção: Jardim Botânico UNESP Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 11:09:07-03","UNESP-IBB","BOTU","30326","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Ishara, K.L.","423","2005","07","18","Brasil","São Paulo","Botucatu","-48.166667","-22.866667","48°10'w","22°52's","BOTU030326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","19305","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Grombone, M.T.","P5 050886","1986","08","05","Brasil","São Paulo","Botucatu",NA,NA,"9999","9999","BOTU019305",NA,NA,NA,NA,NA,NA,NA,"Árvore 8m, botões, cheiro forte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","25994","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Stival-Santos, A.","159","2008","11","19","Brasil","Santa Catarina","Joaçaba",NA,NA,"9999","9999","BOTU025994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","6317","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Ehrendorfer, F.","73907-30","1973","09","07","Brasil","São Paulo","Pardinho",NA,NA,"9999","9999","BOTU006317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-13 09:20:05-03","UFRJ","RFA","9867","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","G.G. Hatschbach","G.G. Hatschbach","22375","1969","10","08","Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,"RFA43170",NA,"1970",NA,NA,"Coatis",NA,NA,"Árvore 10 m de altura; flor alva",NA,NA,NA,NA,NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA
"66","2020-11-13 09:20:05-03","UFRJ","RFA","11496","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","G.G. Hatschbach","G.G. Hatschbach","26710","1971","06","01","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"RFA43172",NA,NA,NA,NA,"Col. São Andrade",NA,NA,"Arvoreta 4 m de altura; flores alvas",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"67","2020-11-24 17:10:45-03","UTFPR","DVPR","3643","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & C.Mart. ex Nees","Brotto M.L.","Caxambu, MG; Siqueira, EL","2704","2009","10","16","Brasil","Paraná","Ponta Grossa","-49.5808","-25.1028","-49.5808","-25.1028","DVPR003643",NA,"2010","06","25",NA,"850","850","árvore heliófita, ca. 8 m. Flores de cálice verde e corola alva.; Relevo: suave-ondulado - Vegetação:Estepe (campos gerais).",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-24 17:10:45-03","UTFPR","DVPR","4954","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & C.Mart. ex Nees","Brotto, ML","Caxambu, MG; et al.","1783","2007","11","02","Brasil","Paraná","Ponta Grossa","-49.58234","-25.1104","-49.58234","-25.1104","DVPR004954",NA,"2008","11","04","Buraco do Padre.","864","864","árvore ca. 5m, ripária. Frutos imaturos verdes.; Relevo: ondulado- Vegetação: estepe (Campos Gerais).",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:39:15-03","EAO","IAN","13707","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Barreto, M","Nestor, J","s.n.","1942","08","15","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"IAN013707","IAN013707 IAN013707_e IAN013707_e1",NA,NA,NA,"Capoeira, Gorduras de Baixo, muito frequente. Municipio de Santa Luzia.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-04-08 17:38:44-03","EAO","IAN","55151","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Killip, EP","Krug, HP","1591","1938","08","11","Brasil","São Paulo",NA,NA,NA,NA,NA,"IAN055151",NA,"1944","01",NA,"Sitio Rocinha.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:39:15-03","EAO","IAN","87342","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Barneby, RC","Rambo, B","778","1932","10","10","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"IAN087342",NA,"1973",NA,NA,"Vila manresa, p. P.Alegre. In silvula campestre.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:39:15-03","EAO","IAN","186953","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Baitello, JB","Cavalheiro, AL","24353","1998","09","25","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"IAN186953",NA,"1999",NA,NA,"Parque Samuel Klabin; próximo à represa.",NA,NA,"Árvore 9-10m; flores branco-esverdeadas; aromáticas.",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,"35037","auto",NA,NA,NA,NA,NA
"73","2020-01-20 14:40:31-03","UPM","MACK","851","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & C. Mart. ex Nees","J. B. Baitello","K. D. Barreto; G. D. Fernandes; F. X. Vitti","1105","1993","08","26","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"2010","03","23","Parque da Ferradura. Borda de Mata de Altitude.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"74","2020-01-20 14:40:31-03","UPM","MACK","402","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Ness.","J. B. Baitello","M. J. Robim; J. P. M. Carvalho","230","1985","03","13","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"1985",NA,NA,"Parque Estadulal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"75","2020-01-20 14:40:31-03","UPM","MACK","401","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Ness.","J. B. Baitello","J. P. M. Carvalho","s/n","1984","10","04","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"1985",NA,NA,"Região do Espigão do Moinho, mata de araucária e podocarpo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"76","2020-01-20 14:40:31-03","UPM","MACK","400","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Ness.","J. B. Baitello","M. J. Robim; J. P. M. Carvalho","s/n","1984","10","16","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"1986","08","19","Região do Pinheiro Chato, Alto da Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"77","2019-12-04 15:26:04-03","PUCPR","HUCP","18019","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Selusniaki, M","Selusniaki, M","1059","2006","05",NA,"Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"HUCP00012771","HUCP00012771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"78","2019-12-04 15:26:04-03","PUCPR","HUCP","23391","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Brotto, M","Motta, JT","4466","2014","09","22","Brasil","Santa Catarina","Passos Maia","-52.059398651123","-26.7800006866455",NA,NA,"HUCP00012877","HUCP00012877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"31820","auto",NA,NA,NA,NA,NA
"79","2019-12-04 15:26:04-03","PUCPR","HUCP","6194","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Vargas, LA","Vargas, LA","038","1992",NA,NA,"Brasil","Parana","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"HUCP00012681","HUCP00012681",NA,NA,NA,"Parque Ecológico Klabin",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"35037","auto",NA,NA,NA,NA,NA
"80","2019-12-04 15:26:04-03","PUCPR","HUCP","6192","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Vargas, LA","Vargas, LA","027","1992",NA,NA,"Brasil","Parana","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"HUCP00012733","HUCP00012733",NA,NA,NA,"Parque Ecológico Klabin",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"35037","auto",NA,NA,NA,NA,NA
"81","2019-12-04 15:26:04-03","PUCPR","HUCP","6184","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Vargas, LA","Vargas, LA","054","1992",NA,NA,"Brasil","Parana","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"HUCP00012812","HUCP00012812",NA,NA,NA,"Parque Ecológico Klabin",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"35037","auto",NA,NA,NA,NA,NA
"82","2019-12-04 15:26:04-03","PUCPR","HUCP","6170","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Vargas, LA","Vargas, LA","024","1992",NA,NA,"Brasil","Parana","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"HUCP00012816","HUCP00012816",NA,NA,NA,"Parque Ecológico Klabin",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"35037","auto",NA,NA,NA,NA,NA
"83","2019-12-04 15:26:04-03","PUCPR","HUCP","6166","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Vargas, LA","Vargas, LA","s.n.","1992",NA,NA,"Brasil","Parana","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"HUCP00012712","HUCP00012712",NA,NA,NA,"Parque Ecológico Klabin",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"35037","auto",NA,NA,NA,NA,NA
"84","2019-12-04 15:26:04-03","PUCPR","HUCP","18585","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Selusniaki, M","Selusniaki, M","1038","2006","06",NA,"Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"HUCP00012800","HUCP00012800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"85","2019-12-04 15:26:04-03","PUCPR","HUCP","23622","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Brotto, M","Dunaiski, A","2515","2004","09","21","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,NA,"Amola-Foca",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"86","2019-12-04 15:26:04-03","PUCPR","HUCP","23623","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Brotto, M","Dunaiski, A","s.n.","2004","09","21","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"HUCP00012825","HUCP00012825",NA,NA,NA,"Amola-Foca",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"87","2019-12-04 15:26:04-03","PUCPR","HUCP","16188","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Selusniaki, M","Selusniaki, M","178","2004","08","31","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00012743","HUCP00012743",NA,NA,NA,"Água Verde",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"88","2019-12-04 15:26:04-03","PUCPR","HUCP","16407","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Selusniaki, M","Selusniaki, M","185","2004","12","07","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00012773","HUCP00012773",NA,NA,NA,"Água Verde",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"89","2019-12-04 15:26:04-03","PUCPR","HUCP","17112","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Selusniaki, M","Selusniaki, M","606","2005","10",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00012723","HUCP00012723",NA,NA,NA,"Cidade Industrial",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"90","2019-12-04 15:26:04-03","PUCPR","HUCP","16932","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Selusniaki, M","Selusniaki, M","548","2005","10","13","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00012722","HUCP00012722",NA,NA,NA,"Praça Bento Munhoz da Rocha Neto",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"91","2019-12-04 15:26:04-03","PUCPR","HUCP","20114","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Selusniaki, M","Ariati, V","097","2008","10","05","Brasil","Paraná","Itapejara D'Oeste","-52.8163986206055","-25.9652996063232",NA,NA,"HUCP00012748","HUCP00012748",NA,NA,NA,"Ipiranga",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"17425","auto",NA,NA,NA,NA,NA
"92","2019-12-04 15:26:04-03","PUCPR","HUCP","17142","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees.","Selusniaki, M","Libsch, D","090","2000","11","05","Brasil","Santa Catarina","Mirim Doce","-50.0766983032227","-27.1963996887207",NA,NA,"HUCP00012671","HUCP00012671",NA,NA,NA,"Mirinzinho",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,NA,"28064","auto",NA,NA,NA,NA,NA
"93","2020-12-29 15:41:51-03","CPAN-UFMS","COR","7413","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart","J.G. Rohwer","J.M.Silva;L.M.Abe","3084","1999","10","04","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,NA,"Pacas. Floresta atlântica; ;.",NA,NA,"Com Flor: creme",NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
