"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","fieldNumber","individualCount"
"740","2020-07-23 12:08:11-03","CEPLAC","CEPEC","66581","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,"F. C. Hoehne",NA,NA,NA,"A. Gehrt",NA,"1935","11","15","Brasil","São Paulo","SÃO PAULO","Praia Jose Menino.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,"15/11/1935",NA,NA
"741","2020-07-23 12:08:11-03","CEPLAC","CEPEC","19037","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,"G. P. Lewis",NA,NA,NA,"R. M. Harley","18546","1980","03","03","Brasil","Bahia","MARAÚ","31Km ao N juncao Rod. p/ Marau. Ponta do Muta.","-38.95","-13.883333","38W57'","13S53'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/12/1978",NA,NA
"742","2020-07-23 12:08:11-03","CEPLAC","CEPEC","85688","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,"E. P. Queiroz",NA,NA,NA,"E. P. Queiroz","45","2000","02","26","Brasil","Bahia","esplanada","Litoral Norte. Baixios.","-37.933333","-11.783333","37W56'","11S47'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/03/2001",NA,NA
"743","2020-07-23 12:08:11-03","CEPLAC","CEPEC","48575","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,"C. Snak",NA,NA,NA,"A. C. Cervi","2641","1989","03","15","Brasil","Santa Catarina","FLORIANÓPOLIS","Praia de Itapema.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,"30/07/2012",NA,NA
"744","2020-07-23 12:08:11-03","CEPLAC","CEPEC","5360","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,"G. P. Lewis",NA,NA,NA,"J. A. de Jesus","423","1969","10","05","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0","<ll>dwc_commonname:</ll> Batatarana, Feijao-da-praia",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"14/12/1981",NA,NA
"745","2020-07-23 12:08:11-03","CEPLAC","CEPEC","143","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,"K. de A. Soares",NA,NA,NA,"R. P. Belém","1803","1965","09","23","Brasil","Bahia","ILHÉUS","Margem do Rio Cachoeira.","-39.0494003295898","-14.7889003753662",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2020-07-23 12:08:11-03","CEPLAC","CEPEC","66565","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,"A. Burkart",NA,NA,NA,"M. Kuhlmann","2975","1974","07","29","Brasil","São Paulo","ITANHAÉM","Praia Grande.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1974",NA,NA
"747","2020-07-23 12:08:11-03","CEPLAC","CEPEC","79057","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,"L. P. de Queiroz",NA,NA,NA,"L. P. de Queiroz","2579","1991","09","23","Brasil","São Paulo","SÃO SEBASTIÃO",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1992",NA,NA
"748","2020-07-23 12:08:11-03","CEPLAC","CEPEC","77653","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,"L. P. de Queiroz",NA,NA,NA,"L. P. de Queiroz","2579","1991","09","23","Brasil","São Paulo","SÃO SEBASTIÃO",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1992",NA,NA
"749","2020-07-23 12:08:11-03","CEPLAC","CEPEC","27077","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,"Grupo Pedra do Cavalo",NA,NA,NA,"Grupo Pedra do Cavalo","602","1980","08","25","Brasil","Bahia","CACHOEIRA","Ilha do Umbuzeiro. Pedra do Cavalo. Vale dos Rios Paraguacu& Jacuipe.","-39.083333","-12.533333","39W5'0","12S32'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1980",NA,NA
"750","2020-07-23 12:08:11-03","CEPLAC","CEPEC","219","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,"G. P. Lewis",NA,NA,NA,"R. P. Belém","686","1986","03","06","Brasil","Bahia","ILHÉUS","Beira da estrada. Itabuna/Ilheus.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"11/12/1981",NA,NA
"751","2020-07-23 12:08:11-03","CEPLAC","CEPEC","70196","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola",NA,"C. Snak",NA,NA,NA,"O. S. Ribas","1036","1996","01","20","Brasil","Paraná","PARANAGUÁ","Balneário Shangri-lá.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,"30/07/2012",NA,NA
"752","2020-07-23 12:08:11-03","CEPLAC","CEPEC","94075","PreservedSpecimen","Plantae","Fabaceae","Vigna","repens","Vigna repens",NA,"G. Hatschbach",NA,NA,NA,"G. Hatschbach","72707","2001","11","14","Brasil","Santa Catarina","laguna","Cabo de Santa Marta.","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA
"753","2019-11-13 16:04:44-03","UNISANTA","HUSC","8867","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Moura, C.","2011","02","24","Moura, C.; et al.","380","2011","02","23","Brasil","São Paulo","Peruíbe","Reserva de Desenvolvimento Sustentável Barra do Una.","-47.733333","-24.4425","-47.733333","-24.4425","Planta reptante; caule vermelho; frutos verdes.; vegetação de praia.",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"754","2020-11-04 17:29:34-03","UEM","HUEM","13346","S","Plantae","Leguminosae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","S.Miotto","2007","05","06","Ma.C.Souza; E.Franceschi","06","1993","02","22","Argentina","Santa Fé","Rosário","Rio Paraná, El Saco, ilha próximas a Rosário.",NA,NA,NA,NA,"Liana. Flores coloração amarela.","HUEM000026453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2020-11-04 17:29:34-03","UEM","HUEM","14978","S","Plantae","Leguminosae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Ma.C.Souza; K.K.Kita; V.C.Harthman; R.S.Garcia; J.M.Garcia; L.F.Vianna; A.Soares","2040","2008","05","21","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, Parque Estadual do Rio Ivinhema. Campinho. Solo seco sujeito alagamento.","-53.614122","-22.859328","-53.614122","-22.859328","Liana. Flores coloração amarela.","HUEM000026450",NA,NA,NA,"236","236",NA,NA,NA,NA,NA,NA,NA,NA
"756","2020-11-04 17:29:34-03","UEM","HUEM","15425","S","Plantae","Leguminosae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","C.Snak","2010","09",NA,"K.K. Kita; V.C.Harthman; J.M.Garcia; L.S.Santos; A.Soares","988","2008","12","04","Brasil","Paraná","Porto Rico","rio Paraná, Ilha Porto Rico, Lagoa Jenipapo. Margem esquerda.","-53.259444","-22.756111","-53.259444","-22.756111","Liana. Botões florais coloração amarela e verde.","HUEM000026452",NA,NA,NA,"237","237",NA,NA,NA,NA,NA,NA,NA,NA
"757","2020-11-04 17:29:34-03","UEM","HUEM","18766","S","Plantae","Leguminosae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Buchoski, MG","2015","02",NA,"Petean, ML","8","2010","07","14","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, margem do lago","-52.866667","-22.6","-52.866667","-22.6","Trepadeira; botões florais de col. verde, flor de col. amarela; fruto imaturos de col. verde e maturo de col. preta.; Floresta Estacional Semidicidual","HUEM000014427","HUEM000014427",NA,NA,"270","270",NA,NA,NA,NA,NA,NA,NA,NA
"758","2020-11-04 17:29:34-03","UEM","HUEM","19932","S","Plantae","Leguminosae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Bortoluzzi, RLC; França, C","2011","03","15","Flavia Trzeciak; Daniel Meneguello Limeira","12","2011","02","02","Brasil","Santa Catarina","São Francisco do Sul","Praia do Forte, Vegetação de restinga","-48.535139","-26.168889","-48.535139","-26.168889","Planta herbácea, flores amarelas, trepadeira.","HUEM000005801","HUEM000005801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2020-11-04 17:29:34-03","UEM","HUEM","25226","Extra","Plantae","Leguminosae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"L.M.Garcia; Rodrigues, S; Rosa, GS; Bento Fernandes, CE","782","2012","11","27","Brasil","Paraná","Porto Rico","rio Paraná, ilha Bandeira, praia do Jeremias","-53.369333","-22.793611","-53.369333","-22.793611","Liana; botões florais coloração verde, flores coloração amarela; frutos imaturos coloração verde e maturos vináceos.","HUEM000026449",NA,NA,NA,"233","233",NA,NA,NA,NA,NA,NA,NA,NA
"760","2020-11-04 17:29:34-03","UEM","HUEM","16959","S","Plantae","Leguminosae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","C.Snak","2010","09",NA,"Ma.C.Souza; K.Kawakita; Rosa, GS; Rodrigues, S; Almeida, CG","2188","2009","12","09","Brasil","Mato Grosso do Sul","Jateí","Parque Estadual das Várzeas do Rio Ivinhema, Rio Ivinhema, sede do parque.","-54.3025016784668","-22.4818992614746",NA,NA,"Trepadeira; flores coloração amarela, frutos maduros coloração castanha; rara na área; 10,0 m da margem; solo arenoso, pasto abadonado.","HUEM000026448",NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2020-11-04 17:29:34-03","UEM","HUEM","12838","S","Plantae","Leguminosae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","C.Snak","2010","09",NA,"E.M. Alves; colaboradores","438","2006","04","01","Brasil","Paraná","Querência do Norte","rio Paraná, Projeto Ilhas.","-53.4844017028809","-23.0835990905762",NA,NA,NA,"HUEM000026451",NA,"31834","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2021-03-10 11:38:40-03","UNILA","EVB","2011","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Gonzatti, F.; Valduga, F.",NA,NA,NA,"Valduga, E.","348","2012","03","11","Brasil","Rio Grande do Sul","Balneário Pinhal",NA,"-50.264444","-30.227778","50º15'52''W","30º13'40''S",NA,"EVB002011","EVB002011",NA,NA,"10","10",NA,NA,NA,NA,NA,NA,NA,NA
"763","2019-11-01 15:01:14-03","UnB","UB","174913","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Duarte, AP","5176","1959","11",NA,"Brasil","Rio de Janeiro",NA,"D.F. Lagor Rodrigo de Freitas",NA,NA,NA,NA,"planta de lugar úmido à beira da lagoa, flores lúteas",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA
"764","2019-11-01 15:01:14-03","UnB","UB","190122","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Silva, ED","2011","06","14","Webster, GL","25550","1986","10","14","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.916667","-25.083333","-47.916667","-25.083333","Prostrate vine, petals brownish outside, yellowish inside; Scrub restinga with Dalbergia on beach sands",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA
"765","2019-11-01 15:01:14-03","UnB","UB","189992","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Silva, ED","2011","06","14","Belém, RP","1803","1965","09","23","Brasil","Bahia","Itabuna","Margem do Rio Cachoeira","-39.2803001403809","-14.7855997085571",NA,NA,"Trepadeira. Flores amarelas, estames brancos, anteras amarelas. Frutos pilosos, cálice verde.",NA,NA,"30592","auto",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA
"766","2019-11-01 15:01:14-03","UnB","UB","129612","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Carvalho, RM","1980",NA,NA,"Belém, RP","1805","1965","09","23","Brasil","Bahia","Itabuna","Margem do Rio Cachoeira","-39.2803001403809","-14.7855997085571",NA,NA,"Flores amarelas; frutos pilosos.; Trepadeira.",NA,NA,"30592","auto",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA
"767","2019-11-01 15:01:14-03","UnB","UB","129611","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Queiroz, LP","1994",NA,NA,"Queiroz, LP","3895","1994","06","12","Brasil","Bahia","Salvador","Subida para o Condomínio Morada das Árvores","-38.510799407959","-12.9710998535156",NA,NA,"Flores com cálice verde-amarelado.; Trepadeira lenhosa 0,5m.",NA,NA,"26018","auto",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA
"768","2020-11-12 16:59:43-03","UEL","FUEL","1023","PreservedSpecimen","Plantae","Leguminosae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Tamashiro, JY","1986","04",NA,"Hashimoto, EM","s.n.","1985","05","12","Brasil","Paraná","Arapongas","Sítio Hashimoto","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,"18630","auto",NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA
"769","2020-11-12 16:59:43-03","UEL","FUEL","11212","PreservedSpecimen","Plantae","Leguminosae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS","2009","07","20","Torezan, JMD; et al.","s.n.","1993","06","26","Brasil","Paraná","Paranaguá","Ilha do Mel, Picada linha transmissão energia","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"24916","auto",NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA
"770","2020-11-12 16:59:43-03","UEL","FUEL","40309","PreservedSpecimen","Plantae","Leguminosae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Miotto, STS","2009","07","19","Ronchi, EK","85","2008","04","28","Brasil","Santa Catarina","São Francisco do Sul","Ilha Alvarenga, restinga","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"23627","auto",NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA
"771","2020-08-20 14:56:15-03","UFSC","FLOR","49941","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Ferreira, J.P.R.","2013","08","19","Ferreira, J.P.R.; Hassemer, G.N.","257","2013","01","23","Brasil","Santa Catarina","Florianópolis","Aterro da Beiramar Norte, Ilha de Santa Catarina.","-48.550556","-27.585","48º33'2''W","27º35'6''S","liana, flor amarela","FLOR0049941","FLOR0049941",NA,NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA
"772","2020-08-20 20:38:56-03","UFSC","FLOR","50010","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Ferreira, J.P.R.","2013",NA,NA,"Ferreira, J.P.R.; Hassemer, G.N.","333","2013","03","04","Brasil","Santa Catarina","Florianópolis","Centro da Lagoa, próximo à água e à estrada em saída de esgoto, Lagoa da Conceição, Ilha de Santa Catarina.","-48.465833","-27.607778","48º27'57''W","27º36'28''S","liana, flor amarela","FLOR0050010","FLOR0050010",NA,NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA
"773","2020-08-20 20:38:56-03","UFSC","FLOR","51199","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Ferreira, J P R","2016",NA,NA,"Hassemer, G.N.; Trevisan, R.","708","2013","09","12","Brasil","Santa Catarina","Florianópolis","Aterro da Costeira, em barranco perto da rodovia.","-48.538611","-27.610278","48º32'19''W","27º36'37''S","erva, flor amarela","FLOR0051199","FLOR0051199",NA,NA,"6","6",NA,"Fabales",NA,NA,NA,NA,NA,NA
"774","2020-08-20 20:38:56-03","UFSC","FLOR","53944","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Ferreira, J.P.R.","2014",NA,NA,"Ferreira, J.P.R.","496","2014","02","13","Brasil","Santa Catarina","Florianópolis","Na Lagoa Pequena, Campeche.","-48.476667","-27.655","48º28'36''W","27º39'18''S","Liana; flores amarelas","FLOR0053944",NA,NA,NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA
"775","2020-08-20 14:56:15-03","UFSC","FLOR","54441","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Mello, A.S.","2012","03","08","Nuernberg, A.; Mello, A.S.; Weber, P. & Lufchitz, A.","602","2012","03","08","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","-48.5525","-27.1875","48º33'9''W","27º11'15''S","herbácea, flores amarelas. Coordenadas aproximadas.","FLOR0054441",NA,NA,NA,"2","2",NA,"Fabales",NA,NA,NA,NA,NA,NA
"776","2020-08-20 14:56:15-03","UFSC","FLOR","57661","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Valduga, E.; Demeda, C.","2015","02","03","Demeda, C.","23","2014","11","29","Brasil","Rio Grande do Sul","Osório","Lagoa do Peixoto.","-50.270556","-29.885","50º16'14''W","29º53'6''S","liana volúvel","FLOR0057661",NA,NA,NA,"4","4",NA,"Fabales",NA,NA,NA,NA,NA,NA
"777","2020-08-20 14:56:15-03","UFSC","FLOR","60267","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Nuernberg, A.","2012","11","22","Nuernberg, A.; Belger, L.","859","2012","11","21","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho.","-48.420833","-27.526944","48º25'15''W","27º31'37''S","Herbácea, flor amarela. Coordenadas do Parque.","FLOR0060267","FLOR0060267",NA,NA,"15","15",NA,"Fabales",NA,NA,NA,NA,NA,NA
"778","2020-08-20 14:56:15-03","UFSC","FLOR","4992","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6697","1966","03","15","Brasil","Santa Catarina","Florianópolis","Jurerê, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"volúvel, flor amarela","FLOR0004992",NA,"27000","auto","1","1",NA,"Fabales",NA,NA,NA,NA,NA,NA
"779","2020-08-20 14:56:15-03","UFSC","FLOR","4996","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","5774","1964","09","11","Brasil","Santa Catarina","Florianópolis","Jurerê, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"flor amarela","FLOR0004996",NA,"27000","auto","5","5",NA,"Fabales",NA,NA,NA,NA,NA,NA
"780","2020-08-20 14:56:15-03","UFSC","FLOR","6469","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6070","1965","06","24","Brasil","Santa Catarina","Florianópolis","Jurerê, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"volúvel, flor amarela","FLOR0006469",NA,"27000","auto","1","1",NA,"Fabales",NA,NA,NA,NA,NA,NA
"781","2020-08-20 14:56:15-03","UFSC","FLOR","6475","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6697","1966","03","15","Brasil","Santa Catarina","Florianópolis","Jurerê, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"volúvel, flor amarela","FLOR0006475",NA,"27000","auto","1","1",NA,"Fabales",NA,NA,NA,NA,NA,NA
"782","2020-08-20 14:56:15-03","UFSC","FLOR","50298","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Mello, A.S.","2011","11","09","Nuernberg, A.; Mello, A.S.","385","2011","11","09","Brasil","Santa Catarina","Florianópolis","Lagoinha Pequena, Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"herbácea, flor amarela","FLOR0050298",NA,"27000","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA
"783","2020-08-20 20:38:56-03","UFSC","FLOR","35271","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","664","2004","09","30","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo ao estacionamento da Joaquina.","-48.5491981506348","-27.596700668335",NA,NA,"trepadeira, flor amarela","FLOR0035271",NA,"27000","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA
"784","2020-08-20 20:38:56-03","UFSC","FLOR","35272","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","714","2004","10","19","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo ao estacionamento da Joaquina.","-48.5491981506348","-27.596700668335",NA,NA,"trepadeira, flor amarela, Fruto Imaturo, verde. Trepadeira se desenvolvendo sobre a vegetação herbáceo-subarbustiva","FLOR0035272",NA,"27000","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA
"785","2020-08-20 20:38:56-03","UFSC","FLOR","35273","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","753","2004","11","24","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, próximo ao estacionamento da Joaquina, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"trepadeira, flor amarela, Fruto Imaturo, verde. Trepadeira se desenvolvendo sobre vegetação herbácea.","FLOR0035273",NA,"27000","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA
"786","2020-08-20 20:38:56-03","UFSC","FLOR","17879","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Araujo, A.C.","1988",NA,NA,"Souza, M.L.; Fronza, M.; Sá, M.R. de & Araujo, A.C.","941","1988","02","11","Brasil","Santa Catarina","Florianópolis","Pontal da Daniela, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"rastejante, flor amarela, Fruto Imaturo, verde","FLOR0017879",NA,"27000","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA
"787","2020-08-20 14:56:15-03","UFSC","FLOR","5948","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Burkart, A.",NA,NA,NA,"Klein, R.M.; Bresolin, A.","9203","1970","11","17","Brasil","Santa Catarina","Florianópolis","Tapera, Ribeirão.","-48.5491981506348","-27.596700668335",NA,NA,"trepadeira, flor amarela","FLOR0005948",NA,"27000","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA
"788","2020-08-20 14:56:15-03","UFSC","FLOR","5939","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Burkart, A.",NA,NA,NA,"Bresolin, A.","174","1971","03","16","Brasil","Santa Catarina","Garopaba","Siriú.","-48.6133003234863","-28.0233001708984",NA,NA,"rastejante e escandente, flor amarela","FLOR0005939",NA,"11115","auto","1","1",NA,"Fabales",NA,NA,NA,NA,NA,NA
"789","2020-08-20 14:56:15-03","UFSC","FLOR","38433","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Camargo, R.","131","2003","11","23","Brasil","Santa Catarina","Jaguaruna","BR 101, km 350.","-49.0256004333496","-28.6149997711182",NA,NA,"trepadeira herbácea, flor amarela, Fruto Imaturo, com. Duplicata de ICN 142168.","FLOR0038433",NA,"25787","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA
"790","2020-08-20 20:38:56-03","UFSC","FLOR","58098","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Santos, E.D.","2013",NA,NA,"Santos, E.D.; Trevisan, R. & Campestrini, S.","10","2013","03","02","Brasil","Santa Catarina","Lages","Rio Pelotinhas.","-50.326099395752","-27.8160991668701",NA,NA,"flor lilás","FLOR0058098",NA,"70701","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA
"791","2021-03-04 15:43:27-03","IF","SPSF","41445","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","G.A.D.C. Franco","2009","04","28","C.de Moura & L.C.Liborio & R.N.Costa","281","2009","04","08","Brasil","SP","Itanhaém","Refúgio de Vida Silvestre Ilha do Abrigo","-46.986111","-22.785556",NA,NA,"COLETA: Próximo ao costão rochoso.&nf;Liana, flores amarelas e frutos castanhos.;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"792","2021-03-04 15:43:27-03","IF","SPSF","42580","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","J.A.Pastore","2009","10","20","C. de Moura & L.L.Novaes & T.C.C.Camargo","327","2009","08","12","Brasil","SP","Itanhaém","Reserva de Desenvolvimento Sustentável Barra do Una","-47.075833","-24.444167",NA,NA,"COLETA: Vegetação de praia, área úmida.&nf;Erva reptante, flores amarelas.;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
